forecast_date,target,target_end_date,location,type,quantile,value,location_name
2021-01-13,3 wk ahead inc death,2021-02-06,SK,quantile,0.7,686.3,Slovakia
2021-01-13,4 wk ahead inc death,2021-02-13,SK,quantile,0.7,704,Slovakia
2021-01-13,1 wk ahead inc death,2021-01-23,SK,quantile,0.75,679,Slovakia
2021-01-13,2 wk ahead inc death,2021-01-30,SK,quantile,0.75,704,Slovakia
2021-01-13,3 wk ahead inc death,2021-02-06,SK,quantile,0.75,730,Slovakia
2021-01-13,4 wk ahead inc death,2021-02-13,SK,quantile,0.75,752,Slovakia
2021-01-13,1 wk ahead inc death,2021-01-23,SK,quantile,0.8,723,Slovakia
2021-01-13,2 wk ahead inc death,2021-01-30,SK,quantile,0.8,752,Slovakia
2021-01-13,3 wk ahead inc death,2021-02-06,SK,quantile,0.8,786,Slovakia
2021-01-13,4 wk ahead inc death,2021-02-13,SK,quantile,0.8,806,Slovakia
2021-01-13,1 wk ahead inc death,2021-01-23,SK,quantile,0.85,796,Slovakia
2021-01-13,2 wk ahead inc death,2021-01-30,SK,quantile,0.85,822.150000000001,Slovakia
2021-01-13,3 wk ahead inc death,2021-02-06,SK,quantile,0.85,855,Slovakia
2021-01-13,4 wk ahead inc death,2021-02-13,SK,quantile,0.85,889,Slovakia
2021-01-13,1 wk ahead inc death,2021-01-23,SK,quantile,0.9,886.1,Slovakia
2021-01-13,2 wk ahead inc death,2021-01-30,SK,quantile,0.9,921,Slovakia
2021-01-13,3 wk ahead inc death,2021-02-06,SK,quantile,0.9,959.1,Slovakia
2021-01-13,4 wk ahead inc death,2021-02-13,SK,quantile,0.9,994.1,Slovakia
2021-01-13,1 wk ahead inc death,2021-01-23,SK,quantile,0.95,1038.05,Slovakia
2021-01-13,2 wk ahead inc death,2021-01-30,SK,quantile,0.95,1081.05,Slovakia
2021-01-13,3 wk ahead inc death,2021-02-06,SK,quantile,0.95,1133.05,Slovakia
2021-01-13,4 wk ahead inc death,2021-02-13,SK,quantile,0.95,1183,Slovakia
2021-01-13,1 wk ahead inc death,2021-01-23,SK,quantile,0.975,1150,Slovakia
2021-01-13,2 wk ahead inc death,2021-01-30,SK,quantile,0.975,1218,Slovakia
2021-01-13,3 wk ahead inc death,2021-02-06,SK,quantile,0.975,1285.025,Slovakia
2021-01-13,4 wk ahead inc death,2021-02-13,SK,quantile,0.975,1362.025,Slovakia
2021-01-13,1 wk ahead inc death,2021-01-23,SK,quantile,0.99,1360,Slovakia
2021-01-13,2 wk ahead inc death,2021-01-30,SK,quantile,0.99,1407.02,Slovakia
2021-01-13,3 wk ahead inc death,2021-02-06,SK,quantile,0.99,1503.01,Slovakia
2021-01-13,4 wk ahead inc death,2021-02-13,SK,quantile,0.99,1587.06,Slovakia
2021-01-13,1 wk ahead inc death,2021-01-23,SK,point,NA,527,Slovakia
2021-01-13,2 wk ahead inc death,2021-01-30,SK,point,NA,547,Slovakia
2021-01-13,3 wk ahead inc death,2021-02-06,SK,point,NA,562,Slovakia
2021-01-13,4 wk ahead inc death,2021-02-13,SK,point,NA,568,Slovakia
2021-01-13,1 wk ahead inc case,2021-01-23,SK,quantile,0.01,4488.97,Slovakia
2021-01-13,2 wk ahead inc case,2021-01-30,SK,quantile,0.01,4089.91,Slovakia
2021-01-13,3 wk ahead inc case,2021-02-06,SK,quantile,0.01,3428.91,Slovakia
2021-01-13,4 wk ahead inc case,2021-02-13,SK,quantile,0.01,2859.89,Slovakia
2021-01-13,1 wk ahead inc case,2021-01-23,SK,quantile,0.025,5908.775,Slovakia
2021-01-13,2 wk ahead inc case,2021-01-30,SK,quantile,0.025,5671.475,Slovakia
2021-01-13,3 wk ahead inc case,2021-02-06,SK,quantile,0.025,5022.55,Slovakia
2021-01-13,4 wk ahead inc case,2021-02-13,SK,quantile,0.025,4372.825,Slovakia
2021-01-13,1 wk ahead inc case,2021-01-23,SK,quantile,0.05,7168.9,Slovakia
2021-01-13,2 wk ahead inc case,2021-01-30,SK,quantile,0.05,7095.55,Slovakia
2021-01-13,3 wk ahead inc case,2021-02-06,SK,quantile,0.05,6466.75,Slovakia
2021-01-13,4 wk ahead inc case,2021-02-13,SK,quantile,0.05,5737.6,Slovakia
2021-01-13,1 wk ahead inc case,2021-01-23,SK,quantile,0.1,9048.9,Slovakia
2021-01-13,2 wk ahead inc case,2021-01-30,SK,quantile,0.1,8925.3,Slovakia
2021-01-13,3 wk ahead inc case,2021-02-06,SK,quantile,0.1,8491,Slovakia
2021-01-13,4 wk ahead inc case,2021-02-13,SK,quantile,0.1,7821.5,Slovakia
2021-01-13,1 wk ahead inc case,2021-01-23,SK,quantile,0.15,10633.8,Slovakia
2021-01-13,2 wk ahead inc case,2021-01-30,SK,quantile,0.15,10517.7,Slovakia
2021-01-13,3 wk ahead inc case,2021-02-06,SK,quantile,0.15,10180.8,Slovakia
2021-01-13,4 wk ahead inc case,2021-02-13,SK,quantile,0.15,9616.95,Slovakia
2021-01-13,1 wk ahead inc case,2021-01-23,SK,quantile,0.2,11973,Slovakia
2021-01-13,2 wk ahead inc case,2021-01-30,SK,quantile,0.2,12019.8,Slovakia
2021-01-13,3 wk ahead inc case,2021-02-06,SK,quantile,0.2,11683.2,Slovakia
2021-01-13,4 wk ahead inc case,2021-02-13,SK,quantile,0.2,11013,Slovakia
2021-01-13,1 wk ahead inc case,2021-01-23,SK,quantile,0.25,13328.25,Slovakia
2021-01-13,2 wk ahead inc case,2021-01-30,SK,quantile,0.25,13475.75,Slovakia
2021-01-13,3 wk ahead inc case,2021-02-06,SK,quantile,0.25,13095.5,Slovakia
2021-01-13,4 wk ahead inc case,2021-02-13,SK,quantile,0.25,12555.5,Slovakia
2021-01-13,1 wk ahead inc case,2021-01-23,SK,quantile,0.3,14475.1,Slovakia
2021-01-13,2 wk ahead inc case,2021-01-30,SK,quantile,0.3,14789.9,Slovakia
2021-01-13,3 wk ahead inc case,2021-02-06,SK,quantile,0.3,14451.9,Slovakia
2021-01-13,4 wk ahead inc case,2021-02-13,SK,quantile,0.3,13961.4,Slovakia
2021-01-13,1 wk ahead inc case,2021-01-23,SK,quantile,0.35,15802.95,Slovakia
2021-01-13,2 wk ahead inc case,2021-01-30,SK,quantile,0.35,15992.95,Slovakia
2021-01-13,3 wk ahead inc case,2021-02-06,SK,quantile,0.35,15898.9,Slovakia
2021-01-13,4 wk ahead inc case,2021-02-13,SK,quantile,0.35,15533.95,Slovakia
2021-01-13,1 wk ahead inc case,2021-01-23,SK,quantile,0.4,16946,Slovakia
2021-01-13,2 wk ahead inc case,2021-01-30,SK,quantile,0.4,17265.2,Slovakia
2021-01-13,3 wk ahead inc case,2021-02-06,SK,quantile,0.4,17159.2,Slovakia
2021-01-13,4 wk ahead inc case,2021-02-13,SK,quantile,0.4,17057.6,Slovakia
2021-01-13,1 wk ahead inc case,2021-01-23,SK,quantile,0.45,18087,Slovakia
2021-01-13,2 wk ahead inc case,2021-01-30,SK,quantile,0.45,18504.55,Slovakia
2021-01-13,3 wk ahead inc case,2021-02-06,SK,quantile,0.45,18529.75,Slovakia
2021-01-13,4 wk ahead inc case,2021-02-13,SK,quantile,0.45,18535.25,Slovakia
2021-01-13,1 wk ahead inc case,2021-01-23,SK,quantile,0.5,19358,Slovakia
2021-01-13,2 wk ahead inc case,2021-01-30,SK,quantile,0.5,19788,Slovakia
2021-01-13,3 wk ahead inc case,2021-02-06,SK,quantile,0.5,19981,Slovakia
2021-01-13,4 wk ahead inc case,2021-02-13,SK,quantile,0.5,19859.5,Slovakia
2021-01-13,1 wk ahead inc case,2021-01-23,SK,quantile,0.55,20669.8,Slovakia
2021-01-13,2 wk ahead inc case,2021-01-30,SK,quantile,0.55,21188.15,Slovakia
2021-01-13,3 wk ahead inc case,2021-02-06,SK,quantile,0.55,21496.2,Slovakia
2021-01-13,4 wk ahead inc case,2021-02-13,SK,quantile,0.55,21463.35,Slovakia
2021-01-13,1 wk ahead inc case,2021-01-23,SK,quantile,0.6,22114,Slovakia
2021-01-13,2 wk ahead inc case,2021-01-30,SK,quantile,0.6,22978.2,Slovakia
2021-01-13,3 wk ahead inc case,2021-02-06,SK,quantile,0.6,23067.2,Slovakia
2021-01-13,4 wk ahead inc case,2021-02-13,SK,quantile,0.6,23182.4,Slovakia
2021-01-13,1 wk ahead inc case,2021-01-23,SK,quantile,0.65,23839.35,Slovakia
2021-01-13,2 wk ahead inc case,2021-01-30,SK,quantile,0.65,24566.05,Slovakia
2021-01-13,3 wk ahead inc case,2021-02-06,SK,quantile,0.65,24786.5,Slovakia
2021-01-13,4 wk ahead inc case,2021-02-13,SK,quantile,0.65,24974,Slovakia
2021-01-13,1 wk ahead inc case,2021-01-23,SK,quantile,0.7,25490.7,Slovakia
2021-01-13,2 wk ahead inc case,2021-01-30,SK,quantile,0.7,26419.1,Slovakia
2021-01-13,3 wk ahead inc case,2021-02-06,SK,quantile,0.7,26745.6,Slovakia
2021-01-13,4 wk ahead inc case,2021-02-13,SK,quantile,0.7,27135.7,Slovakia
2021-01-13,1 wk ahead inc case,2021-01-23,SK,quantile,0.75,27520.75,Slovakia
2021-01-13,2 wk ahead inc case,2021-01-30,SK,quantile,0.75,28449.25,Slovakia
2021-01-13,3 wk ahead inc case,2021-02-06,SK,quantile,0.75,29084,Slovakia
2021-01-13,4 wk ahead inc case,2021-02-13,SK,quantile,0.75,29511.75,Slovakia
2021-01-13,1 wk ahead inc case,2021-01-23,SK,quantile,0.8,29829.2,Slovakia
2021-01-13,2 wk ahead inc case,2021-01-30,SK,quantile,0.8,30657,Slovakia
2021-01-13,3 wk ahead inc case,2021-02-06,SK,quantile,0.8,31337.2,Slovakia
2021-01-13,4 wk ahead inc case,2021-02-13,SK,quantile,0.8,32139.8,Slovakia
2021-01-13,1 wk ahead inc case,2021-01-23,SK,quantile,0.85,32597.2,Slovakia
2021-01-13,2 wk ahead inc case,2021-01-30,SK,quantile,0.85,33421.5,Slovakia
2021-01-13,3 wk ahead inc case,2021-02-06,SK,quantile,0.85,34351.8,Slovakia
2021-01-13,4 wk ahead inc case,2021-02-13,SK,quantile,0.85,35251.8,Slovakia
2021-01-13,1 wk ahead inc case,2021-01-23,SK,quantile,0.9,36195.5,Slovakia
2021-01-13,2 wk ahead inc case,2021-01-30,SK,quantile,0.9,37366.1,Slovakia
2021-01-13,3 wk ahead inc case,2021-02-06,SK,quantile,0.9,38213.7,Slovakia
2021-01-13,4 wk ahead inc case,2021-02-13,SK,quantile,0.9,39427.9,Slovakia
2021-01-13,1 wk ahead inc case,2021-01-23,SK,quantile,0.95,42129.1,Slovakia
2021-01-13,2 wk ahead inc case,2021-01-30,SK,quantile,0.95,43581,Slovakia
2021-01-13,3 wk ahead inc case,2021-02-06,SK,quantile,0.95,44904.9,Slovakia
2021-01-13,4 wk ahead inc case,2021-02-13,SK,quantile,0.95,46423.45,Slovakia
2021-01-13,1 wk ahead inc case,2021-01-23,SK,quantile,0.975,47182.05,Slovakia
2021-01-13,2 wk ahead inc case,2021-01-30,SK,quantile,0.975,49185.725,Slovakia
2021-01-13,3 wk ahead inc case,2021-02-06,SK,quantile,0.975,50022.075,Slovakia
2021-01-13,4 wk ahead inc case,2021-02-13,SK,quantile,0.975,51742.65,Slovakia
2021-01-13,1 wk ahead inc case,2021-01-23,SK,quantile,0.99,54842.2,Slovakia
2021-01-13,2 wk ahead inc case,2021-01-30,SK,quantile,0.99,56151.8500000001,Slovakia
2021-01-13,3 wk ahead inc case,2021-02-06,SK,quantile,0.99,58854.66,Slovakia
2021-01-13,4 wk ahead inc case,2021-02-13,SK,quantile,0.99,60489.78,Slovakia
2021-01-13,1 wk ahead inc case,2021-01-23,SK,point,NA,19358,Slovakia
2021-01-13,2 wk ahead inc case,2021-01-30,SK,point,NA,19788,Slovakia
2021-01-13,3 wk ahead inc case,2021-02-06,SK,point,NA,19981,Slovakia
2021-01-13,4 wk ahead inc case,2021-02-13,SK,point,NA,19859.5,Slovakia
2021-01-13,1 wk ahead inc death,2021-01-23,FI,quantile,0.01,0,Finland
2021-01-13,2 wk ahead inc death,2021-01-30,FI,quantile,0.01,0,Finland
2021-01-13,3 wk ahead inc death,2021-02-06,FI,quantile,0.01,0,Finland
2021-01-13,4 wk ahead inc death,2021-02-13,FI,quantile,0.01,0,Finland
2021-01-13,1 wk ahead inc death,2021-01-23,FI,quantile,0.025,3,Finland
2021-01-13,2 wk ahead inc death,2021-01-30,FI,quantile,0.025,3,Finland
2021-01-13,3 wk ahead inc death,2021-02-06,FI,quantile,0.025,3.97500000000001,Finland
2021-01-13,4 wk ahead inc death,2021-02-13,FI,quantile,0.025,4,Finland
2021-01-13,1 wk ahead inc death,2021-01-23,FI,quantile,0.05,5,Finland
2021-01-13,2 wk ahead inc death,2021-01-30,FI,quantile,0.05,5,Finland
2021-01-13,3 wk ahead inc death,2021-02-06,FI,quantile,0.05,5,Finland
2021-01-13,4 wk ahead inc death,2021-02-13,FI,quantile,0.05,5,Finland
2021-01-13,1 wk ahead inc death,2021-01-23,FI,quantile,0.1,8,Finland
2021-01-13,2 wk ahead inc death,2021-01-30,FI,quantile,0.1,8,Finland
2021-01-13,3 wk ahead inc death,2021-02-06,FI,quantile,0.1,8,Finland
2021-01-13,4 wk ahead inc death,2021-02-13,FI,quantile,0.1,8,Finland
2021-01-13,1 wk ahead inc death,2021-01-23,FI,quantile,0.15,11,Finland
2021-01-13,2 wk ahead inc death,2021-01-30,FI,quantile,0.15,11,Finland
2021-01-13,3 wk ahead inc death,2021-02-06,FI,quantile,0.15,11,Finland
2021-01-13,4 wk ahead inc death,2021-02-13,FI,quantile,0.15,11,Finland
2021-01-13,1 wk ahead inc death,2021-01-23,FI,quantile,0.2,14,Finland
2021-01-13,2 wk ahead inc death,2021-01-30,FI,quantile,0.2,14,Finland
2021-01-13,3 wk ahead inc death,2021-02-06,FI,quantile,0.2,13,Finland
2021-01-13,4 wk ahead inc death,2021-02-13,FI,quantile,0.2,13,Finland
2021-01-13,1 wk ahead inc death,2021-01-23,FI,quantile,0.25,15,Finland
2021-01-13,2 wk ahead inc death,2021-01-30,FI,quantile,0.25,15,Finland
2021-01-13,3 wk ahead inc death,2021-02-06,FI,quantile,0.25,15,Finland
2021-01-13,4 wk ahead inc death,2021-02-13,FI,quantile,0.25,15,Finland
2021-01-13,1 wk ahead inc death,2021-01-23,FI,quantile,0.3,17,Finland
2021-01-13,2 wk ahead inc death,2021-01-30,FI,quantile,0.3,17,Finland
2021-01-13,3 wk ahead inc death,2021-02-06,FI,quantile,0.3,17,Finland
2021-01-13,4 wk ahead inc death,2021-02-13,FI,quantile,0.3,17,Finland
2021-01-13,1 wk ahead inc death,2021-01-23,FI,quantile,0.35,18,Finland
2021-01-13,2 wk ahead inc death,2021-01-30,FI,quantile,0.35,18,Finland
2021-01-13,3 wk ahead inc death,2021-02-06,FI,quantile,0.35,18,Finland
2021-01-13,4 wk ahead inc death,2021-02-13,FI,quantile,0.35,18,Finland
2021-01-13,1 wk ahead inc death,2021-01-23,FI,quantile,0.4,19,Finland
2021-01-13,2 wk ahead inc death,2021-01-30,FI,quantile,0.4,19,Finland
2021-01-13,3 wk ahead inc death,2021-02-06,FI,quantile,0.4,19,Finland
2021-01-13,4 wk ahead inc death,2021-02-13,FI,quantile,0.4,19,Finland
2021-01-13,1 wk ahead inc death,2021-01-23,FI,quantile,0.45,21,Finland
2021-01-13,2 wk ahead inc death,2021-01-30,FI,quantile,0.45,20,Finland
2021-01-13,3 wk ahead inc death,2021-02-06,FI,quantile,0.45,21,Finland
2021-01-13,4 wk ahead inc death,2021-02-13,FI,quantile,0.45,21,Finland
2021-01-13,1 wk ahead inc death,2021-01-23,FI,quantile,0.5,22,Finland
2021-01-13,2 wk ahead inc death,2021-01-30,FI,quantile,0.5,22,Finland
2021-01-13,3 wk ahead inc death,2021-02-06,FI,quantile,0.5,22,Finland
2021-01-13,4 wk ahead inc death,2021-02-13,FI,quantile,0.5,22,Finland
2021-01-13,1 wk ahead inc death,2021-01-23,FI,quantile,0.55,23,Finland
2021-01-13,2 wk ahead inc death,2021-01-30,FI,quantile,0.55,23,Finland
2021-01-13,3 wk ahead inc death,2021-02-06,FI,quantile,0.55,23,Finland
2021-01-13,4 wk ahead inc death,2021-02-13,FI,quantile,0.55,23,Finland
2021-01-13,1 wk ahead inc death,2021-01-23,FI,quantile,0.6,24,Finland
2021-01-13,2 wk ahead inc death,2021-01-30,FI,quantile,0.6,24,Finland
2021-01-13,3 wk ahead inc death,2021-02-06,FI,quantile,0.6,25,Finland
2021-01-13,4 wk ahead inc death,2021-02-13,FI,quantile,0.6,25,Finland
2021-01-13,1 wk ahead inc death,2021-01-23,FI,quantile,0.65,26,Finland
2021-01-13,2 wk ahead inc death,2021-01-30,FI,quantile,0.65,26,Finland
2021-01-13,3 wk ahead inc death,2021-02-06,FI,quantile,0.65,26,Finland
2021-01-13,4 wk ahead inc death,2021-02-13,FI,quantile,0.65,26,Finland
2021-01-13,1 wk ahead inc death,2021-01-23,FI,quantile,0.7,27,Finland
2021-01-13,2 wk ahead inc death,2021-01-30,FI,quantile,0.7,27,Finland
2021-01-13,3 wk ahead inc death,2021-02-06,FI,quantile,0.7,28,Finland
2021-01-13,4 wk ahead inc death,2021-02-13,FI,quantile,0.7,28,Finland
2021-01-13,1 wk ahead inc death,2021-01-23,FI,quantile,0.75,29,Finland
2021-01-13,2 wk ahead inc death,2021-01-30,FI,quantile,0.75,29,Finland
2021-01-13,3 wk ahead inc death,2021-02-06,FI,quantile,0.75,30,Finland
2021-01-13,4 wk ahead inc death,2021-02-13,FI,quantile,0.75,30,Finland
2021-01-13,1 wk ahead inc death,2021-01-23,FI,quantile,0.8,32,Finland
2021-01-13,2 wk ahead inc death,2021-01-30,FI,quantile,0.8,32,Finland
2021-01-13,3 wk ahead inc death,2021-02-06,FI,quantile,0.8,32,Finland
2021-01-13,4 wk ahead inc death,2021-02-13,FI,quantile,0.8,33,Finland
2021-01-13,1 wk ahead inc death,2021-01-23,FI,quantile,0.85,34,Finland
2021-01-13,2 wk ahead inc death,2021-01-30,FI,quantile,0.85,35,Finland
2021-01-13,3 wk ahead inc death,2021-02-06,FI,quantile,0.85,35,Finland
2021-01-13,4 wk ahead inc death,2021-02-13,FI,quantile,0.85,36,Finland
2021-01-13,1 wk ahead inc death,2021-01-23,FI,quantile,0.9,38,Finland
2021-01-13,2 wk ahead inc death,2021-01-30,FI,quantile,0.9,39,Finland
2021-01-13,3 wk ahead inc death,2021-02-06,FI,quantile,0.9,40,Finland
2021-01-13,4 wk ahead inc death,2021-02-13,FI,quantile,0.9,41,Finland
2021-01-13,1 wk ahead inc death,2021-01-23,FI,quantile,0.95,44,Finland
2021-01-13,2 wk ahead inc death,2021-01-30,FI,quantile,0.95,45,Finland
2021-01-13,3 wk ahead inc death,2021-02-06,FI,quantile,0.95,47,Finland
2021-01-13,4 wk ahead inc death,2021-02-13,FI,quantile,0.95,49,Finland
2021-01-13,1 wk ahead inc death,2021-01-23,FI,quantile,0.975,50,Finland
2021-01-13,2 wk ahead inc death,2021-01-30,FI,quantile,0.975,51,Finland
2021-01-13,3 wk ahead inc death,2021-02-06,FI,quantile,0.975,53,Finland
2021-01-13,4 wk ahead inc death,2021-02-13,FI,quantile,0.975,55,Finland
2021-01-13,1 wk ahead inc death,2021-01-23,FI,quantile,0.99,59,Finland
2021-01-13,2 wk ahead inc death,2021-01-30,FI,quantile,0.99,60,Finland
2021-01-13,3 wk ahead inc death,2021-02-06,FI,quantile,0.99,63,Finland
2021-01-13,4 wk ahead inc death,2021-02-13,FI,quantile,0.99,67,Finland
2021-01-13,1 wk ahead inc death,2021-01-23,FI,point,NA,22,Finland
2021-01-13,2 wk ahead inc death,2021-01-30,FI,point,NA,22,Finland
2021-01-13,3 wk ahead inc death,2021-02-06,FI,point,NA,22,Finland
2021-01-13,4 wk ahead inc death,2021-02-13,FI,point,NA,22,Finland
2021-01-13,1 wk ahead inc case,2021-01-23,FI,quantile,0.01,862.98,Finland
2021-01-13,2 wk ahead inc case,2021-01-30,FI,quantile,0.01,789.98,Finland
2021-01-13,3 wk ahead inc case,2021-02-06,FI,quantile,0.01,697,Finland
2021-01-13,4 wk ahead inc case,2021-02-13,FI,quantile,0.01,600.99,Finland
2021-01-13,1 wk ahead inc case,2021-01-23,FI,quantile,0.025,980,Finland
2021-01-13,2 wk ahead inc case,2021-01-30,FI,quantile,0.025,910.925,Finland
2021-01-13,3 wk ahead inc case,2021-02-06,FI,quantile,0.025,828.95,Finland
2021-01-13,4 wk ahead inc case,2021-02-13,FI,quantile,0.025,714,Finland
2021-01-13,1 wk ahead inc case,2021-01-23,FI,quantile,0.05,1083,Finland
2021-01-13,2 wk ahead inc case,2021-01-30,FI,quantile,0.05,1041,Finland
2021-01-13,3 wk ahead inc case,2021-02-06,FI,quantile,0.05,946,Finland
2021-01-13,4 wk ahead inc case,2021-02-13,FI,quantile,0.05,837.95,Finland
2021-01-13,1 wk ahead inc case,2021-01-23,FI,quantile,0.1,1230,Finland
2021-01-13,2 wk ahead inc case,2021-01-30,FI,quantile,0.1,1182,Finland
2021-01-13,3 wk ahead inc case,2021-02-06,FI,quantile,0.1,1100,Finland
2021-01-13,4 wk ahead inc case,2021-02-13,FI,quantile,0.1,1009,Finland
2021-01-13,1 wk ahead inc case,2021-01-23,FI,quantile,0.15,1331,Finland
2021-01-13,2 wk ahead inc case,2021-01-30,FI,quantile,0.15,1286,Finland
2021-01-13,3 wk ahead inc case,2021-02-06,FI,quantile,0.15,1228.85,Finland
2021-01-13,4 wk ahead inc case,2021-02-13,FI,quantile,0.15,1147,Finland
2021-01-13,1 wk ahead inc case,2021-01-23,FI,quantile,0.2,1410,Finland
2021-01-13,2 wk ahead inc case,2021-01-30,FI,quantile,0.2,1382,Finland
2021-01-13,3 wk ahead inc case,2021-02-06,FI,quantile,0.2,1328.8,Finland
2021-01-13,4 wk ahead inc case,2021-02-13,FI,quantile,0.2,1249.8,Finland
2021-01-13,1 wk ahead inc case,2021-01-23,FI,quantile,0.25,1480,Finland
2021-01-13,2 wk ahead inc case,2021-01-30,FI,quantile,0.25,1465,Finland
2021-01-13,3 wk ahead inc case,2021-02-06,FI,quantile,0.25,1414.75,Finland
2021-01-13,4 wk ahead inc case,2021-02-13,FI,quantile,0.25,1364,Finland
2021-01-13,1 wk ahead inc case,2021-01-23,FI,quantile,0.3,1553,Finland
2021-01-13,2 wk ahead inc case,2021-01-30,FI,quantile,0.3,1538,Finland
2021-01-13,3 wk ahead inc case,2021-02-06,FI,quantile,0.3,1510,Finland
2021-01-13,4 wk ahead inc case,2021-02-13,FI,quantile,0.3,1464.7,Finland
2021-01-13,1 wk ahead inc case,2021-01-23,FI,quantile,0.35,1610,Finland
2021-01-13,2 wk ahead inc case,2021-01-30,FI,quantile,0.35,1607,Finland
2021-01-13,3 wk ahead inc case,2021-02-06,FI,quantile,0.35,1598,Finland
2021-01-13,4 wk ahead inc case,2021-02-13,FI,quantile,0.35,1564,Finland
2021-01-13,1 wk ahead inc case,2021-01-23,FI,quantile,0.4,1673,Finland
2021-01-13,2 wk ahead inc case,2021-01-30,FI,quantile,0.4,1670.6,Finland
2021-01-13,3 wk ahead inc case,2021-02-06,FI,quantile,0.4,1672,Finland
2021-01-13,4 wk ahead inc case,2021-02-13,FI,quantile,0.4,1660,Finland
2021-01-13,1 wk ahead inc case,2021-01-23,FI,quantile,0.45,1736,Finland
2021-01-13,2 wk ahead inc case,2021-01-30,FI,quantile,0.45,1744,Finland
2021-01-13,3 wk ahead inc case,2021-02-06,FI,quantile,0.45,1754,Finland
2021-01-13,4 wk ahead inc case,2021-02-13,FI,quantile,0.45,1756,Finland
2021-01-13,1 wk ahead inc case,2021-01-23,FI,quantile,0.5,1806,Finland
2021-01-13,2 wk ahead inc case,2021-01-30,FI,quantile,0.5,1812,Finland
2021-01-13,3 wk ahead inc case,2021-02-06,FI,quantile,0.5,1827,Finland
2021-01-13,4 wk ahead inc case,2021-02-13,FI,quantile,0.5,1852,Finland
2021-01-13,1 wk ahead inc case,2021-01-23,FI,quantile,0.55,1874.45,Finland
2021-01-13,2 wk ahead inc case,2021-01-30,FI,quantile,0.55,1890,Finland
2021-01-13,3 wk ahead inc case,2021-02-06,FI,quantile,0.55,1910,Finland
2021-01-13,4 wk ahead inc case,2021-02-13,FI,quantile,0.55,1945,Finland
2021-01-13,1 wk ahead inc case,2021-01-23,FI,quantile,0.6,1937,Finland
2021-01-13,2 wk ahead inc case,2021-01-30,FI,quantile,0.6,1970.4,Finland
2021-01-13,3 wk ahead inc case,2021-02-06,FI,quantile,0.6,1995,Finland
2021-01-13,4 wk ahead inc case,2021-02-13,FI,quantile,0.6,2050,Finland
2021-01-13,1 wk ahead inc case,2021-01-23,FI,quantile,0.65,2007.35,Finland
2021-01-13,2 wk ahead inc case,2021-01-30,FI,quantile,0.65,2048,Finland
2021-01-13,3 wk ahead inc case,2021-02-06,FI,quantile,0.65,2095,Finland
2021-01-13,4 wk ahead inc case,2021-02-13,FI,quantile,0.65,2156.35,Finland
2021-01-13,1 wk ahead inc case,2021-01-23,FI,quantile,0.7,2082.3,Finland
2021-01-13,2 wk ahead inc case,2021-01-30,FI,quantile,0.7,2126,Finland
2021-01-13,3 wk ahead inc case,2021-02-06,FI,quantile,0.7,2200,Finland
2021-01-13,4 wk ahead inc case,2021-02-13,FI,quantile,0.7,2280,Finland
2021-01-13,1 wk ahead inc case,2021-01-23,FI,quantile,0.75,2165.25,Finland
2021-01-13,2 wk ahead inc case,2021-01-30,FI,quantile,0.75,2223,Finland
2021-01-13,3 wk ahead inc case,2021-02-06,FI,quantile,0.75,2303.25,Finland
2021-01-13,4 wk ahead inc case,2021-02-13,FI,quantile,0.75,2430.25,Finland
2021-01-13,1 wk ahead inc case,2021-01-23,FI,quantile,0.8,2274,Finland
2021-01-13,2 wk ahead inc case,2021-01-30,FI,quantile,0.8,2353.2,Finland
2021-01-13,3 wk ahead inc case,2021-02-06,FI,quantile,0.8,2430.2,Finland
2021-01-13,4 wk ahead inc case,2021-02-13,FI,quantile,0.8,2585.2,Finland
2021-01-13,1 wk ahead inc case,2021-01-23,FI,quantile,0.85,2403,Finland
2021-01-13,2 wk ahead inc case,2021-01-30,FI,quantile,0.85,2471.15,Finland
2021-01-13,3 wk ahead inc case,2021-02-06,FI,quantile,0.85,2596.15,Finland
2021-01-13,4 wk ahead inc case,2021-02-13,FI,quantile,0.85,2768,Finland
2021-01-13,1 wk ahead inc case,2021-01-23,FI,quantile,0.9,2549.2,Finland
2021-01-13,2 wk ahead inc case,2021-01-30,FI,quantile,0.9,2642.1,Finland
2021-01-13,3 wk ahead inc case,2021-02-06,FI,quantile,0.9,2803.2,Finland
2021-01-13,4 wk ahead inc case,2021-02-13,FI,quantile,0.9,3032.2,Finland
2021-01-13,1 wk ahead inc case,2021-01-23,FI,quantile,0.95,2794,Finland
2021-01-13,2 wk ahead inc case,2021-01-30,FI,quantile,0.95,2913,Finland
2021-01-13,3 wk ahead inc case,2021-02-06,FI,quantile,0.95,3114.2,Finland
2021-01-13,4 wk ahead inc case,2021-02-13,FI,quantile,0.95,3371,Finland
2021-01-13,1 wk ahead inc case,2021-01-23,FI,quantile,0.975,2979.05,Finland
2021-01-13,2 wk ahead inc case,2021-01-30,FI,quantile,0.975,3148.025,Finland
2021-01-13,3 wk ahead inc case,2021-02-06,FI,quantile,0.975,3373.1,Finland
2021-01-13,4 wk ahead inc case,2021-02-13,FI,quantile,0.975,3671.025,Finland
2021-01-13,1 wk ahead inc case,2021-01-23,FI,quantile,0.99,3249.02,Finland
2021-01-13,2 wk ahead inc case,2021-01-30,FI,quantile,0.99,3423.07,Finland
