scenario_id,forecast_date,target,target_end_date,location,type,quantile,value
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,MT,quantile,0.7,4
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,MT,quantile,0.75,5
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,MT,quantile,0.8,5
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,MT,quantile,0.85,6
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,MT,quantile,0.9,7
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,MT,quantile,0.95,8
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,MT,quantile,0.975,9
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,MT,quantile,0.99,11
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NL,point,NA,49
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NL,quantile,0.01,31
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NL,quantile,0.025,34
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NL,quantile,0.05,36
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NL,quantile,0.1,39
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NL,quantile,0.15,40
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NL,quantile,0.2,42
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NL,quantile,0.25,43
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NL,quantile,0.3,44
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NL,quantile,0.35,46
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NL,quantile,0.4,47
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NL,quantile,0.45,48
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NL,quantile,0.5,49
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NL,quantile,0.55,50
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NL,quantile,0.6,51
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NL,quantile,0.65,53
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NL,quantile,0.7,54
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NL,quantile,0.75,55
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NL,quantile,0.8,57
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NL,quantile,0.85,59
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NL,quantile,0.9,61
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NL,quantile,0.95,64
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NL,quantile,0.975,68
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NL,quantile,0.99,72
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NO,point,NA,3
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NO,quantile,0.01,0
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NO,quantile,0.025,0
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NO,quantile,0.05,0
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NO,quantile,0.1,0
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NO,quantile,0.15,0
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NO,quantile,0.2,1
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NO,quantile,0.25,1
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NO,quantile,0.3,1
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NO,quantile,0.35,2
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NO,quantile,0.4,2
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NO,quantile,0.45,2
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NO,quantile,0.5,3
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NO,quantile,0.55,3
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NO,quantile,0.6,3
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NO,quantile,0.65,4
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NO,quantile,0.7,4
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NO,quantile,0.75,5
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NO,quantile,0.8,5
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NO,quantile,0.85,6
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NO,quantile,0.9,7
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NO,quantile,0.95,8
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NO,quantile,0.975,10
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,NO,quantile,0.99,11
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PL,point,NA,18
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PL,quantile,0.01,6
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PL,quantile,0.025,8
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PL,quantile,0.05,9
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PL,quantile,0.1,11
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PL,quantile,0.15,13
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PL,quantile,0.2,13
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PL,quantile,0.25,14
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PL,quantile,0.3,15
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PL,quantile,0.35,16
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PL,quantile,0.4,17
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PL,quantile,0.45,18
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PL,quantile,0.5,18
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PL,quantile,0.55,19
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PL,quantile,0.6,20
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PL,quantile,0.65,21
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PL,quantile,0.7,21
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PL,quantile,0.75,22
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PL,quantile,0.8,24
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PL,quantile,0.85,25
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PL,quantile,0.9,26
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PL,quantile,0.95,29
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PL,quantile,0.975,31
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PL,quantile,0.99,33
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PT,point,NA,81
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PT,quantile,0.01,40
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PT,quantile,0.025,51
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PT,quantile,0.05,59
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PT,quantile,0.1,68
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PT,quantile,0.15,72
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PT,quantile,0.2,74
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PT,quantile,0.25,76
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PT,quantile,0.3,77
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PT,quantile,0.35,78
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PT,quantile,0.4,79
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PT,quantile,0.45,80
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PT,quantile,0.5,81
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PT,quantile,0.55,83
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PT,quantile,0.6,84
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PT,quantile,0.65,86
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PT,quantile,0.7,88
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PT,quantile,0.75,90
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PT,quantile,0.8,92
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PT,quantile,0.85,94
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PT,quantile,0.9,99
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PT,quantile,0.95,105
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PT,quantile,0.975,111
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,PT,quantile,0.99,123
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,RO,point,NA,38
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,RO,quantile,0.01,21
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,RO,quantile,0.025,23
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,RO,quantile,0.05,25
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,RO,quantile,0.1,27
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,RO,quantile,0.15,29
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,RO,quantile,0.2,31
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,RO,quantile,0.25,32
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,RO,quantile,0.3,33
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,RO,quantile,0.35,35
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,RO,quantile,0.4,36
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,RO,quantile,0.45,37
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,RO,quantile,0.5,38
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,RO,quantile,0.55,40
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,RO,quantile,0.6,41
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,RO,quantile,0.65,42
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,RO,quantile,0.7,44
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,RO,quantile,0.75,46
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,RO,quantile,0.8,47
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,RO,quantile,0.85,50
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,RO,quantile,0.9,52
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,RO,quantile,0.95,56
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,RO,quantile,0.975,60
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,RO,quantile,0.99,64
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SE,point,NA,4
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SE,quantile,0.01,0
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SE,quantile,0.025,0
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SE,quantile,0.05,0
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SE,quantile,0.1,1
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SE,quantile,0.15,1
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SE,quantile,0.2,2
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SE,quantile,0.25,2
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SE,quantile,0.3,2
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SE,quantile,0.35,3
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SE,quantile,0.4,3
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SE,quantile,0.45,4
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SE,quantile,0.5,4
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SE,quantile,0.55,5
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SE,quantile,0.6,5
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SE,quantile,0.65,6
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SE,quantile,0.7,6
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SE,quantile,0.75,7
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SE,quantile,0.8,7
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SE,quantile,0.85,8
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SE,quantile,0.9,10
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SE,quantile,0.95,11
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SE,quantile,0.975,13
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SE,quantile,0.99,15
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SI,point,NA,3
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SI,quantile,0.01,2
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SI,quantile,0.025,2
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SI,quantile,0.05,2
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SI,quantile,0.1,2
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SI,quantile,0.15,2
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SI,quantile,0.2,2
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SI,quantile,0.25,2
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SI,quantile,0.3,2
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SI,quantile,0.35,3
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SI,quantile,0.4,3
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SI,quantile,0.45,3
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SI,quantile,0.5,3
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SI,quantile,0.55,4
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SI,quantile,0.6,4
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SI,quantile,0.65,4
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SI,quantile,0.7,5
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SI,quantile,0.75,5
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SI,quantile,0.8,6
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SI,quantile,0.85,6
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SI,quantile,0.9,7
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SI,quantile,0.95,8
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SI,quantile,0.975,10
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SI,quantile,0.99,11
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SK,point,NA,3
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SK,quantile,0.01,0
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SK,quantile,0.025,0
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SK,quantile,0.05,0
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SK,quantile,0.1,0
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SK,quantile,0.15,1
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SK,quantile,0.2,1
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SK,quantile,0.25,1
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SK,quantile,0.3,1
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SK,quantile,0.35,2
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SK,quantile,0.4,2
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SK,quantile,0.45,2
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SK,quantile,0.5,3
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SK,quantile,0.55,3
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SK,quantile,0.6,4
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SK,quantile,0.65,4
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SK,quantile,0.7,4
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SK,quantile,0.75,5
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SK,quantile,0.8,6
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SK,quantile,0.85,6
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SK,quantile,0.9,7
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SK,quantile,0.95,9
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SK,quantile,0.975,10
forecast,2021-08-22,1 wk ahead inc death,2021-08-28,SK,quantile,0.99,11
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,AT,point,NA,11390
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,AT,quantile,0.01,6006
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,AT,quantile,0.025,6602
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,AT,quantile,0.05,7153
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,AT,quantile,0.1,7925
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,AT,quantile,0.15,8517
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,AT,quantile,0.2,8990
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,AT,quantile,0.25,9412
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,AT,quantile,0.3,9839
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,AT,quantile,0.35,10255
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,AT,quantile,0.4,10669
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,AT,quantile,0.45,11029
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,AT,quantile,0.5,11390
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,AT,quantile,0.55,11772
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,AT,quantile,0.6,12134
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,AT,quantile,0.65,12500
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,AT,quantile,0.7,12890
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,AT,quantile,0.75,13293
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,AT,quantile,0.8,13719
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,AT,quantile,0.85,14245
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,AT,quantile,0.9,14756
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,AT,quantile,0.95,15545
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,AT,quantile,0.975,16231
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,AT,quantile,0.99,17122
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BE,point,NA,9598
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BE,quantile,0.01,1490
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BE,quantile,0.025,2148
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BE,quantile,0.05,2849
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BE,quantile,0.1,3865
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BE,quantile,0.15,4703
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BE,quantile,0.2,5369
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BE,quantile,0.25,6020
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BE,quantile,0.3,6773
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BE,quantile,0.35,7464
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BE,quantile,0.4,8196
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BE,quantile,0.45,8887
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BE,quantile,0.5,9598
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BE,quantile,0.55,10489
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BE,quantile,0.6,11439
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BE,quantile,0.65,12440
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BE,quantile,0.7,13462
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BE,quantile,0.75,14757
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BE,quantile,0.8,16062
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BE,quantile,0.85,17764
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BE,quantile,0.9,20163
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BE,quantile,0.95,23793
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BE,quantile,0.975,27214
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BE,quantile,0.99,32334
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BG,point,NA,13370
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BG,quantile,0.01,5769
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BG,quantile,0.025,6687
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BG,quantile,0.05,7660
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BG,quantile,0.1,8760
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BG,quantile,0.15,9541
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BG,quantile,0.2,10186
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BG,quantile,0.25,10805
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BG,quantile,0.3,11349
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BG,quantile,0.35,11865
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BG,quantile,0.4,12449
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BG,quantile,0.45,12878
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BG,quantile,0.5,13370
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BG,quantile,0.55,13931
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BG,quantile,0.6,14455
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BG,quantile,0.65,15012
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BG,quantile,0.7,15678
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BG,quantile,0.75,16388
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BG,quantile,0.8,17169
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BG,quantile,0.85,18051
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BG,quantile,0.9,19180
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BG,quantile,0.95,21114
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BG,quantile,0.975,22711
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,BG,quantile,0.99,24679
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CH,point,NA,19852
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CH,quantile,0.01,6238
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CH,quantile,0.025,7831
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CH,quantile,0.05,9237
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CH,quantile,0.1,11105
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CH,quantile,0.15,12506
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CH,quantile,0.2,13868
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CH,quantile,0.25,15030
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CH,quantile,0.3,16084
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CH,quantile,0.35,17118
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CH,quantile,0.4,17973
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CH,quantile,0.45,18950
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CH,quantile,0.5,19852
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CH,quantile,0.55,20780
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CH,quantile,0.6,21716
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CH,quantile,0.65,22776
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CH,quantile,0.7,23850
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CH,quantile,0.75,25077
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CH,quantile,0.8,26527
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CH,quantile,0.85,28239
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CH,quantile,0.9,30677
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CH,quantile,0.95,34508
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CH,quantile,0.975,37173
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CH,quantile,0.99,40260
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CY,point,NA,1472
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CY,quantile,0.01,620
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CY,quantile,0.025,728
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CY,quantile,0.05,825
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CY,quantile,0.1,942
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CY,quantile,0.15,1033
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CY,quantile,0.2,1102
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CY,quantile,0.25,1176
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CY,quantile,0.3,1238
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CY,quantile,0.35,1297
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CY,quantile,0.4,1359
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CY,quantile,0.45,1416
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CY,quantile,0.5,1472
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CY,quantile,0.55,1530
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CY,quantile,0.6,1597
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CY,quantile,0.65,1663
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CY,quantile,0.7,1737
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CY,quantile,0.75,1818
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CY,quantile,0.8,1917
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CY,quantile,0.85,2035
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CY,quantile,0.9,2190
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CY,quantile,0.95,2444
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CY,quantile,0.975,2678
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CY,quantile,0.99,2987
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CZ,point,NA,1072
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CZ,quantile,0.01,310
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CZ,quantile,0.025,394
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CZ,quantile,0.05,490
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CZ,quantile,0.1,584
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CZ,quantile,0.15,664
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CZ,quantile,0.2,726
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CZ,quantile,0.25,788
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CZ,quantile,0.3,846
forecast,2021-08-22,2 wk ahead inc case,2021-09-04,CZ,quantile,0.35,902
