"","scenario","forecast_date","target","target_end_date","location","type","quantile","value","location_name"
"2633","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LV","quantile",0.45,4517,"Latvia"
"2634","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LV","quantile",0.45,4581,"Latvia"
"2635","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LV","quantile",0.45,4721,"Latvia"
"2636","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LV","quantile",0.45,4877,"Latvia"
"2637","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LV","quantile",0.5,4793,"Latvia"
"2638","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LV","quantile",0.5,4902,"Latvia"
"2639","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LV","quantile",0.5,5040,"Latvia"
"2640","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LV","quantile",0.5,5236,"Latvia"
"2641","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LV","quantile",0.55,5088,"Latvia"
"2642","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LV","quantile",0.55,5227,"Latvia"
"2643","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LV","quantile",0.55,5363,"Latvia"
"2644","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LV","quantile",0.55,5627,"Latvia"
"2645","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LV","quantile",0.6,5415,"Latvia"
"2646","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LV","quantile",0.6,5531,"Latvia"
"2647","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LV","quantile",0.6,5727,"Latvia"
"2648","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LV","quantile",0.6,6011,"Latvia"
"2649","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LV","quantile",0.65,5722,"Latvia"
"2650","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LV","quantile",0.65,5869,"Latvia"
"2651","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LV","quantile",0.65,6104,"Latvia"
"2652","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LV","quantile",0.65,6432,"Latvia"
"2653","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LV","quantile",0.7,6061,"Latvia"
"2654","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LV","quantile",0.7,6270,"Latvia"
"2655","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LV","quantile",0.7,6546,"Latvia"
"2656","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LV","quantile",0.7,6888,"Latvia"
"2657","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LV","quantile",0.75,6486,"Latvia"
"2658","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LV","quantile",0.75,6652,"Latvia"
"2659","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LV","quantile",0.75,7039,"Latvia"
"2660","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LV","quantile",0.75,7425,"Latvia"
"2661","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LV","quantile",0.8,6900,"Latvia"
"2662","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LV","quantile",0.8,7170,"Latvia"
"2663","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LV","quantile",0.8,7534,"Latvia"
"2664","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LV","quantile",0.8,8020,"Latvia"
"2665","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LV","quantile",0.85,7493,"Latvia"
"2666","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LV","quantile",0.85,7731,"Latvia"
"2667","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LV","quantile",0.85,8164,"Latvia"
"2668","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LV","quantile",0.85,8666,"Latvia"
"2669","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LV","quantile",0.9,8361,"Latvia"
"2670","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LV","quantile",0.9,8563,"Latvia"
"2671","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LV","quantile",0.9,8975,"Latvia"
"2672","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LV","quantile",0.9,9628,"Latvia"
"2673","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LV","quantile",0.95,9589,"Latvia"
"2674","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LV","quantile",0.95,9899,"Latvia"
"2675","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LV","quantile",0.95,10287,"Latvia"
"2676","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LV","quantile",0.95,11056,"Latvia"
"2677","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LV","quantile",0.975,10609,"Latvia"
"2678","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LV","quantile",0.975,11067,"Latvia"
"2679","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LV","quantile",0.975,11625,"Latvia"
"2680","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LV","quantile",0.975,12600,"Latvia"
"2681","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LV","quantile",0.99,11785,"Latvia"
"2682","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LV","quantile",0.99,12318,"Latvia"
"2683","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LV","quantile",0.99,13219,"Latvia"
"2684","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LV","quantile",0.99,14146,"Latvia"
"2685","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LV","point",NA,4793,"Latvia"
"2686","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LV","point",NA,4902,"Latvia"
"2687","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LV","point",NA,5040,"Latvia"
"2688","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LV","point",NA,5236,"Latvia"
"2689","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.01,13,"Lithuania"
"2690","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.01,9,"Lithuania"
"2691","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.01,6,"Lithuania"
"2692","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.01,6,"Lithuania"
"2693","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.025,21,"Lithuania"
"2694","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.025,17,"Lithuania"
"2695","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.025,13,"Lithuania"
"2696","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.025,13,"Lithuania"
"2697","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.05,37,"Lithuania"
"2698","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.05,31,"Lithuania"
"2699","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.05,26,"Lithuania"
"2700","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.05,25,"Lithuania"
"2701","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.1,77,"Lithuania"
"2702","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.1,64,"Lithuania"
"2703","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.1,55,"Lithuania"
"2704","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.1,50,"Lithuania"
"2705","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.15,117,"Lithuania"
"2706","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.15,95,"Lithuania"
"2707","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.15,79,"Lithuania"
"2708","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.15,73,"Lithuania"
"2709","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.2,149,"Lithuania"
"2710","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.2,118,"Lithuania"
"2711","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.2,98,"Lithuania"
"2712","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.2,86,"Lithuania"
"2713","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.25,166,"Lithuania"
"2714","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.25,133,"Lithuania"
"2715","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.25,110,"Lithuania"
"2716","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.25,95,"Lithuania"
"2717","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.3,176,"Lithuania"
"2718","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.3,144,"Lithuania"
"2719","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.3,119,"Lithuania"
"2720","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.3,105,"Lithuania"
"2721","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.35,183,"Lithuania"
"2722","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.35,151,"Lithuania"
"2723","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.35,127,"Lithuania"
"2724","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.35,114,"Lithuania"
"2725","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.4,189,"Lithuania"
"2726","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.4,157,"Lithuania"
"2727","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.4,134,"Lithuania"
"2728","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.4,123,"Lithuania"
"2729","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.45,194,"Lithuania"
"2730","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.45,163,"Lithuania"
"2731","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.45,141,"Lithuania"
"2732","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.45,131,"Lithuania"
"2733","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.5,199,"Lithuania"
"2734","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.5,168,"Lithuania"
"2735","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.5,149,"Lithuania"
"2736","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.5,143,"Lithuania"
"2737","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.55,204,"Lithuania"
"2738","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.55,175,"Lithuania"
"2739","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.55,158,"Lithuania"
"2740","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.55,155,"Lithuania"
"2741","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.6,210,"Lithuania"
"2742","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.6,181,"Lithuania"
"2743","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.6,166,"Lithuania"
"2744","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.6,168,"Lithuania"
"2745","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.65,217,"Lithuania"
"2746","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.65,189,"Lithuania"
"2747","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.65,176,"Lithuania"
"2748","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.65,183,"Lithuania"
"2749","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.7,226,"Lithuania"
"2750","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.7,199,"Lithuania"
"2751","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.7,188,"Lithuania"
"2752","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.7,201,"Lithuania"
"2753","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.75,238,"Lithuania"
"2754","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.75,211,"Lithuania"
"2755","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.75,203,"Lithuania"
"2756","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.75,219,"Lithuania"
"2757","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.8,256,"Lithuania"
"2758","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.8,227,"Lithuania"
"2759","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.8,222,"Lithuania"
"2760","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.8,244,"Lithuania"
"2761","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.85,273,"Lithuania"
"2762","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.85,246,"Lithuania"
"2763","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.85,247,"Lithuania"
"2764","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.85,279,"Lithuania"
"2765","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.9,306,"Lithuania"
"2766","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.9,273,"Lithuania"
"2767","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.9,282,"Lithuania"
"2768","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.9,324,"Lithuania"
"2769","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.95,348,"Lithuania"
"2770","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.95,311,"Lithuania"
"2771","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.95,338,"Lithuania"
"2772","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.95,413,"Lithuania"
"2773","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.975,392,"Lithuania"
"2774","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.975,347,"Lithuania"
"2775","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.975,408,"Lithuania"
"2776","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.975,516,"Lithuania"
"2777","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","quantile",0.99,455,"Lithuania"
"2778","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","quantile",0.99,415,"Lithuania"
"2779","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","quantile",0.99,506,"Lithuania"
"2780","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","quantile",0.99,661,"Lithuania"
"2781","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"LT","point",NA,199,"Lithuania"
"2782","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"LT","point",NA,168,"Lithuania"
"2783","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"LT","point",NA,149,"Lithuania"
"2784","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"LT","point",NA,143,"Lithuania"
"2785","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.01,1533,"Lithuania"
"2786","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.01,1031,"Lithuania"
"2787","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.01,750,"Lithuania"
"2788","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.01,826,"Lithuania"
"2789","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.025,1909,"Lithuania"
"2790","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.025,1354,"Lithuania"
"2791","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.025,1120,"Lithuania"
"2792","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.025,1234,"Lithuania"
"2793","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.05,2342,"Lithuania"
"2794","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.05,1765,"Lithuania"
"2795","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.05,1526,"Lithuania"
"2796","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.05,1756,"Lithuania"
"2797","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.1,2853,"Lithuania"
"2798","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.1,2304,"Lithuania"
"2799","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.1,2211,"Lithuania"
"2800","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.1,2536,"Lithuania"
"2801","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.15,3302,"Lithuania"
"2802","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.15,2791,"Lithuania"
"2803","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.15,2790,"Lithuania"
"2804","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.15,3253,"Lithuania"
"2805","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.2,3686,"Lithuania"
"2806","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.2,3261,"Lithuania"
"2807","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.2,3366,"Lithuania"
"2808","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.2,3785,"Lithuania"
"2809","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.25,4100,"Lithuania"
"2810","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.25,3708,"Lithuania"
"2811","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.25,3812,"Lithuania"
"2812","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.25,4347,"Lithuania"
"2813","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.3,4440,"Lithuania"
"2814","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.3,4094,"Lithuania"
"2815","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.3,4309,"Lithuania"
"2816","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.3,4892,"Lithuania"
"2817","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.35,4776,"Lithuania"
"2818","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.35,4510,"Lithuania"
"2819","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.35,4832,"Lithuania"
"2820","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.35,5410,"Lithuania"
"2821","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.4,5131,"Lithuania"
"2822","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.4,4936,"Lithuania"
"2823","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.4,5332,"Lithuania"
"2824","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.4,5860,"Lithuania"
"2825","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.45,5472,"Lithuania"
"2826","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.45,5391,"Lithuania"
"2827","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.45,5819,"Lithuania"
"2828","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.45,6359,"Lithuania"
"2829","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.5,5843,"Lithuania"
"2830","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.5,5770,"Lithuania"
"2831","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.5,6266,"Lithuania"
"2832","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.5,6903,"Lithuania"
"2833","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.55,6273,"Lithuania"
"2834","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.55,6257,"Lithuania"
"2835","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.55,6762,"Lithuania"
"2836","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.55,7440,"Lithuania"
"2837","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.6,6676,"Lithuania"
"2838","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.6,6776,"Lithuania"
"2839","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.6,7317,"Lithuania"
"2840","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.6,8025,"Lithuania"
"2841","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.65,7129,"Lithuania"
"2842","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.65,7277,"Lithuania"
"2843","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.65,7968,"Lithuania"
"2844","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.65,8734,"Lithuania"
"2845","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.7,7579,"Lithuania"
"2846","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.7,7878,"Lithuania"
"2847","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.7,8622,"Lithuania"
"2848","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.7,9475,"Lithuania"
"2849","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.75,8095,"Lithuania"
"2850","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.75,8471,"Lithuania"
"2851","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.75,9422,"Lithuania"
"2852","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.75,10233,"Lithuania"
"2853","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.8,8774,"Lithuania"
"2854","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.8,9337,"Lithuania"
"2855","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.8,10196,"Lithuania"
"2856","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.8,11135,"Lithuania"
"2857","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.85,9586,"Lithuania"
"2858","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.85,10318,"Lithuania"
"2859","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.85,11252,"Lithuania"
"2860","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.85,12212,"Lithuania"
"2861","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.9,10699,"Lithuania"
"2862","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.9,11485,"Lithuania"
"2863","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.9,12581,"Lithuania"
"2864","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.9,13842,"Lithuania"
"2865","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.95,12492,"Lithuania"
"2866","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.95,13446,"Lithuania"
"2867","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.95,14699,"Lithuania"
"2868","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.95,16041,"Lithuania"
"2869","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.975,13959,"Lithuania"
"2870","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.975,15333,"Lithuania"
"2871","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.975,16357,"Lithuania"
"2872","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.975,18039,"Lithuania"
"2873","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","quantile",0.99,16058,"Lithuania"
"2874","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","quantile",0.99,17386,"Lithuania"
"2875","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","quantile",0.99,18732,"Lithuania"
"2876","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","quantile",0.99,20809,"Lithuania"
"2877","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"LT","point",NA,5843,"Lithuania"
"2878","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"LT","point",NA,5770,"Lithuania"
"2879","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"LT","point",NA,6266,"Lithuania"
"2880","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"LT","point",NA,6903,"Lithuania"
