target_end_date,target_variable,location,location_name,anomaly
2022-01-01,inc hosp,MT,Malta,large data revision
2022-01-01,inc hosp,NL,Netherlands,Replaced data source
2022-01-01,inc hosp,NO,Norway,large data revision
2022-01-01,inc hosp,SI,Slovenia,Replaced data source
2022-01-01,inc hosp,SK,Slovakia,Replaced data source
2022-01-02,inc hosp,BE,Belgium,Replaced data source
2022-01-02,inc hosp,CH,Switzerland,Replaced data source
2022-01-02,inc hosp,CY,Cyprus,Replaced data source
2022-01-02,inc hosp,CZ,Czechia,Replaced data source
2022-01-02,inc hosp,DE,Germany,Replaced data source
2022-01-02,inc hosp,DK,Denmark,Replaced data source
2022-01-02,inc hosp,EE,Estonia,Replaced data source
2022-01-02,inc hosp,ES,Spain,Replaced data source
2022-01-02,inc hosp,FR,France,Replaced data source
2022-01-02,inc hosp,GR,Greece,Replaced data source
2022-01-02,inc hosp,IE,Ireland,Replaced data source
2022-01-02,inc hosp,IS,Iceland,Replaced data source
2022-01-02,inc hosp,IT,Italy,Replaced data source
2022-01-02,inc hosp,LI,Liechtenstein,Replaced data source
2022-01-02,inc hosp,LU,Luxembourg,Replaced data source
2022-01-02,inc hosp,LV,Latvia,Replaced data source
2022-01-02,inc hosp,MT,Malta,Replaced data source
2022-01-02,inc hosp,NL,Netherlands,Replaced data source
2022-01-02,inc hosp,SI,Slovenia,Replaced data source
2022-01-02,inc hosp,SK,Slovakia,Replaced data source
2022-01-03,inc hosp,BE,Belgium,Replaced data source
2022-01-03,inc hosp,CH,Switzerland,Replaced data source
2022-01-03,inc hosp,CZ,Czechia,Replaced data source
2022-01-03,inc hosp,DE,Germany,Replaced data source
2022-01-03,inc hosp,DK,Denmark,Replaced data source
2022-01-03,inc hosp,ES,Spain,Replaced data source
2022-01-03,inc hosp,FR,France,Replaced data source
2022-01-03,inc hosp,IT,Italy,Replaced data source
2022-01-03,inc hosp,NL,Netherlands,Replaced data source
2022-01-04,inc hosp,BE,Belgium,Replaced data source
2022-01-04,inc hosp,CH,Switzerland,Replaced data source
2022-01-04,inc hosp,CZ,Czechia,Replaced data source
2022-01-04,inc hosp,DE,Germany,Replaced data source
2022-01-04,inc hosp,DK,Denmark,Replaced data source
2022-01-04,inc hosp,ES,Spain,Replaced data source
2022-01-04,inc hosp,FR,France,Replaced data source
2022-01-04,inc hosp,IT,Italy,Replaced data source
2022-01-04,inc hosp,NL,Netherlands,Replaced data source
2022-01-05,inc hosp,BE,Belgium,Replaced data source
2022-01-05,inc hosp,CH,Switzerland,Replaced data source
2022-01-05,inc hosp,CZ,Czechia,Replaced data source
2022-01-05,inc hosp,DE,Germany,Replaced data source
2022-01-05,inc hosp,DK,Denmark,Replaced data source
2022-01-05,inc hosp,ES,Spain,Replaced data source
2022-01-05,inc hosp,FR,France,Replaced data source
2022-01-05,inc hosp,IT,Italy,Replaced data source
2022-01-05,inc hosp,NL,Netherlands,Replaced data source
2022-01-06,inc hosp,BE,Belgium,Replaced data source
2022-01-06,inc hosp,CH,Switzerland,Replaced data source
2022-01-06,inc hosp,CZ,Czechia,Replaced data source
2022-01-06,inc hosp,DE,Germany,Replaced data source
2022-01-06,inc hosp,DK,Denmark,Replaced data source
2022-01-06,inc hosp,ES,Spain,Replaced data source
2022-01-06,inc hosp,FR,France,Replaced data source
2022-01-06,inc hosp,IT,Italy,Replaced data source
2022-01-06,inc hosp,NL,Netherlands,Replaced data source
2022-01-07,inc hosp,BE,Belgium,Replaced data source
2022-01-07,inc hosp,CH,Switzerland,Replaced data source
2022-01-07,inc hosp,CZ,Czechia,Replaced data source
2022-01-07,inc hosp,DE,Germany,Replaced data source
2022-01-07,inc hosp,DK,Denmark,Replaced data source
2022-01-07,inc hosp,ES,Spain,Replaced data source
2022-01-07,inc hosp,FR,France,Replaced data source
2022-01-07,inc hosp,IT,Italy,Replaced data source
2022-01-07,inc hosp,NL,Netherlands,Replaced data source
2022-01-08,inc case,AT,Austria,large data revision
2022-01-08,inc case,BE,Belgium,Replaced data source
2022-01-08,inc case,BG,Bulgaria,Replaced data source
2022-01-08,inc case,CY,Cyprus,Replaced data source
2022-01-08,inc case,CZ,Czechia,Replaced data source
2022-01-08,inc case,DE,Germany,large data revision
2022-01-08,inc case,DK,Denmark,Replaced data source
2022-01-08,inc case,EE,Estonia,Replaced data source
2022-01-08,inc case,ES,Spain,Replaced data source
2022-01-08,inc case,FI,Finland,large data revision
2022-01-08,inc case,FR,France,Replaced data source
2022-01-08,inc case,GR,Greece,Replaced data source
2022-01-08,inc case,HR,Croatia,Replaced data source
2022-01-08,inc case,HU,Hungary,Replaced data source
2022-01-08,inc case,IE,Ireland,Replaced data source
2022-01-08,inc case,IS,Iceland,Replaced data source
2022-01-08,inc case,IT,Italy,Replaced data source
2022-01-08,inc case,LI,Liechtenstein,Replaced data source
2022-01-08,inc case,LT,Lithuania,large data revision
2022-01-08,inc case,LU,Luxembourg,Replaced data source
2022-01-08,inc case,LV,Latvia,Replaced data source
2022-01-08,inc case,MT,Malta,Replaced data source
2022-01-08,inc case,NL,Netherlands,large data revision
2022-01-08,inc case,NO,Norway,Replaced data source
2022-01-08,inc case,PL,Poland,Replaced data source
2022-01-08,inc case,PT,Portugal,large data revision
2022-01-08,inc case,RO,Romania,Replaced data source
2022-01-08,inc case,SE,Sweden,Replaced data source
2022-01-08,inc case,SI,Slovenia,Replaced data source
2022-01-08,inc case,SK,Slovakia,Replaced data source
2022-01-08,inc death,AT,Austria,large data revision
2022-01-08,inc death,BE,Belgium,Replaced data source
2022-01-08,inc death,BG,Bulgaria,Replaced data source
2022-01-08,inc death,CY,Cyprus,Replaced data source
2022-01-08,inc death,CZ,Czechia,Replaced data source
2022-01-08,inc death,DE,Germany,large data revision
2022-01-08,inc death,DK,Denmark,Replaced data source
2022-01-08,inc death,EE,Estonia,Replaced data source
2022-01-08,inc death,ES,Spain,Replaced data source
2022-01-08,inc death,FI,Finland,large data revision
2022-01-08,inc death,FR,France,Replaced data source
2022-01-08,inc death,GB,United Kingdom,large data revision
2022-01-08,inc death,GR,Greece,Replaced data source
2022-01-08,inc death,HR,Croatia,Replaced data source
2022-01-08,inc death,HU,Hungary,Replaced data source
2022-01-08,inc death,IE,Ireland,Replaced data source
2022-01-08,inc death,IS,Iceland,Replaced data source
2022-01-08,inc death,IT,Italy,Replaced data source
2022-01-08,inc death,LI,Liechtenstein,Replaced data source
2022-01-08,inc death,LT,Lithuania,Replaced data source
2022-01-08,inc death,LU,Luxembourg,Replaced data source
2022-01-08,inc death,LV,Latvia,Replaced data source
2022-01-08,inc death,MT,Malta,Replaced data source
2022-01-08,inc death,NL,Netherlands,Replaced data source
2022-01-08,inc death,NO,Norway,Replaced data source
2022-01-08,inc death,PL,Poland,Replaced data source
2022-01-08,inc death,PT,Portugal,large data revision
2022-01-08,inc death,RO,Romania,Replaced data source
2022-01-08,inc death,SE,Sweden,Replaced data source
2022-01-08,inc death,SI,Slovenia,Replaced data source
2022-01-08,inc death,SK,Slovakia,Replaced data source
2022-01-08,inc hosp,BE,Belgium,Replaced data source
2022-01-08,inc hosp,BG,Bulgaria,Replaced data source
2022-01-08,inc hosp,CH,Switzerland,large data revision
2022-01-08,inc hosp,CY,Cyprus,large data revision
2022-01-08,inc hosp,CZ,Czechia,Replaced data source
2022-01-08,inc hosp,DE,Germany,Replaced data source
2022-01-08,inc hosp,DK,Denmark,Replaced data source
2022-01-08,inc hosp,EE,Estonia,Replaced data source
2022-01-08,inc hosp,ES,Spain,Replaced data source
2022-01-08,inc hosp,FR,France,Replaced data source
2022-01-08,inc hosp,GB,United Kingdom,large data revision
2022-01-08,inc hosp,GR,Greece,large data revision
2022-01-08,inc hosp,HR,Croatia,large data revision
2022-01-08,inc hosp,IE,Ireland,Replaced data source
2022-01-08,inc hosp,IS,Iceland,large data revision
2022-01-08,inc hosp,IT,Italy,Replaced data source
2022-01-08,inc hosp,LI,Liechtenstein,large data revision
2022-01-08,inc hosp,LU,Luxembourg,Replaced data source
2022-01-08,inc hosp,LV,Latvia,large data revision
2022-01-08,inc hosp,MT,Malta,large data revision
2022-01-08,inc hosp,NL,Netherlands,Replaced data source
2022-01-08,inc hosp,NO,Norway,large data revision
2022-01-08,inc hosp,SI,Slovenia,Replaced data source
2022-01-08,inc hosp,SK,Slovakia,Replaced data source
2022-01-09,inc hosp,BE,Belgium,Replaced data source
2022-01-09,inc hosp,CH,Switzerland,Replaced data source
2022-01-09,inc hosp,CY,Cyprus,Replaced data source
2022-01-09,inc hosp,CZ,Czechia,Replaced data source
2022-01-09,inc hosp,DE,Germany,Replaced data source
2022-01-09,inc hosp,DK,Denmark,Replaced data source
2022-01-09,inc hosp,EE,Estonia,Replaced data source
2022-01-09,inc hosp,ES,Spain,Replaced data source
2022-01-09,inc hosp,FR,France,Replaced data source
2022-01-09,inc hosp,GR,Greece,Replaced data source
2022-01-09,inc hosp,IE,Ireland,Replaced data source
2022-01-09,inc hosp,IS,Iceland,Replaced data source
2022-01-09,inc hosp,IT,Italy,Replaced data source
2022-01-09,inc hosp,LI,Liechtenstein,Replaced data source
2022-01-09,inc hosp,LU,Luxembourg,Replaced data source
2022-01-09,inc hosp,LV,Latvia,Replaced data source
2022-01-09,inc hosp,MT,Malta,Replaced data source
2022-01-09,inc hosp,NL,Netherlands,Replaced data source
2022-01-09,inc hosp,SI,Slovenia,Replaced data source
2022-01-09,inc hosp,SK,Slovakia,Replaced data source
2022-01-10,inc hosp,BE,Belgium,Replaced data source
2022-01-10,inc hosp,CH,Switzerland,Replaced data source
2022-01-10,inc hosp,CZ,Czechia,Replaced data source
2022-01-10,inc hosp,DE,Germany,Replaced data source
2022-01-10,inc hosp,DK,Denmark,Replaced data source
2022-01-10,inc hosp,ES,Spain,Replaced data source
2022-01-10,inc hosp,FR,France,Replaced data source
2022-01-10,inc hosp,IT,Italy,Replaced data source
2022-01-10,inc hosp,NL,Netherlands,Replaced data source
2022-01-11,inc hosp,BE,Belgium,Replaced data source
2022-01-11,inc hosp,CH,Switzerland,Replaced data source
2022-01-11,inc hosp,CZ,Czechia,Replaced data source
2022-01-11,inc hosp,DE,Germany,Replaced data source
2022-01-11,inc hosp,DK,Denmark,Replaced data source
2022-01-11,inc hosp,ES,Spain,Replaced data source
2022-01-11,inc hosp,FR,France,Replaced data source
2022-01-11,inc hosp,IT,Italy,Replaced data source
2022-01-11,inc hosp,NL,Netherlands,Replaced data source
2022-01-12,inc hosp,BE,Belgium,Replaced data source
2022-01-12,inc hosp,CH,Switzerland,Replaced data source
2022-01-12,inc hosp,CZ,Czechia,Replaced data source
2022-01-12,inc hosp,DE,Germany,Replaced data source
2022-01-12,inc hosp,DK,Denmark,Replaced data source
2022-01-12,inc hosp,ES,Spain,Replaced data source
2022-01-12,inc hosp,FR,France,Replaced data source
2022-01-12,inc hosp,IT,Italy,Replaced data source
2022-01-12,inc hosp,NL,Netherlands,Replaced data source
2022-01-13,inc hosp,BE,Belgium,Replaced data source
2022-01-13,inc hosp,CH,Switzerland,Replaced data source
2022-01-13,inc hosp,CZ,Czechia,Replaced data source
2022-01-13,inc hosp,DE,Germany,Replaced data source
2022-01-13,inc hosp,DK,Denmark,Replaced data source
2022-01-13,inc hosp,ES,Spain,Replaced data source
2022-01-13,inc hosp,FR,France,Replaced data source
2022-01-13,inc hosp,IT,Italy,Replaced data source
2022-01-13,inc hosp,NL,Netherlands,Replaced data source
2022-01-14,inc hosp,BE,Belgium,Replaced data source
2022-01-14,inc hosp,CH,Switzerland,Replaced data source
2022-01-14,inc hosp,CZ,Czechia,Replaced data source
2022-01-14,inc hosp,DE,Germany,Replaced data source
2022-01-14,inc hosp,DK,Denmark,Replaced data source
2022-01-14,inc hosp,ES,Spain,Replaced data source
2022-01-14,inc hosp,FR,France,Replaced data source
2022-01-14,inc hosp,IT,Italy,Replaced data source
2022-01-14,inc hosp,NL,Netherlands,Replaced data source
2022-01-15,inc case,AT,Austria,large data revision
2022-01-15,inc case,BE,Belgium,Replaced data source
2022-01-15,inc case,BG,Bulgaria,Replaced data source
2022-01-15,inc case,CY,Cyprus,Replaced data source
2022-01-15,inc case,CZ,Czechia,Replaced data source
2022-01-15,inc case,DE,Germany,large data revision
2022-01-15,inc case,DK,Denmark,Replaced data source
2022-01-15,inc case,EE,Estonia,Replaced data source
2022-01-15,inc case,ES,Spain,Replaced data source
2022-01-15,inc case,FI,Finland,large data revision
2022-01-15,inc case,FR,France,Replaced data source
2022-01-15,inc case,GR,Greece,Replaced data source
2022-01-15,inc case,HR,Croatia,Replaced data source
2022-01-15,inc case,HU,Hungary,Replaced data source
2022-01-15,inc case,IE,Ireland,Replaced data source
2022-01-15,inc case,IS,Iceland,Replaced data source
2022-01-15,inc case,IT,Italy,Replaced data source
2022-01-15,inc case,LI,Liechtenstein,Replaced data source
2022-01-15,inc case,LT,Lithuania,large data revision
2022-01-15,inc case,LU,Luxembourg,Replaced data source
2022-01-15,inc case,LV,Latvia,Replaced data source
2022-01-15,inc case,MT,Malta,Replaced data source
2022-01-15,inc case,NL,Netherlands,Replaced data source
2022-01-15,inc case,NO,Norway,Replaced data source
2022-01-15,inc case,PL,Poland,Replaced data source
2022-01-15,inc case,PT,Portugal,Replaced data source
2022-01-15,inc case,RO,Romania,Replaced data source
2022-01-15,inc case,SE,Sweden,Replaced data source
2022-01-15,inc case,SI,Slovenia,Replaced data source
2022-01-15,inc case,SK,Slovakia,Replaced data source
2022-01-15,inc death,AT,Austria,Replaced data source
2022-01-15,inc death,BE,Belgium,Replaced data source
2022-01-15,inc death,BG,Bulgaria,Replaced data source
2022-01-15,inc death,CY,Cyprus,Replaced data source
2022-01-15,inc death,CZ,Czechia,Replaced data source
2022-01-15,inc death,DE,Germany,Replaced data source
2022-01-15,inc death,DK,Denmark,Replaced data source
2022-01-15,inc death,EE,Estonia,Replaced data source
2022-01-15,inc death,ES,Spain,Replaced data source
2022-01-15,inc death,FI,Finland,large data revision
2022-01-15,inc death,FR,France,Replaced data source
2022-01-15,inc death,GB,United Kingdom,large data revision
2022-01-15,inc death,GR,Greece,Replaced data source
2022-01-15,inc death,HR,Croatia,Replaced data source
2022-01-15,inc death,HU,Hungary,Replaced data source
2022-01-15,inc death,IE,Ireland,Replaced data source
2022-01-15,inc death,IS,Iceland,Replaced data source
2022-01-15,inc death,IT,Italy,Replaced data source
2022-01-15,inc death,LI,Liechtenstein,Replaced data source
2022-01-15,inc death,LT,Lithuania,Replaced data source
2022-01-15,inc death,LU,Luxembourg,Replaced data source
2022-01-15,inc death,LV,Latvia,Replaced data source
2022-01-15,inc death,MT,Malta,Replaced data source
2022-01-15,inc death,NL,Netherlands,Replaced data source
2022-01-15,inc death,NO,Norway,Replaced data source
2022-01-15,inc death,PL,Poland,Replaced data source
2022-01-15,inc death,PT,Portugal,Replaced data source
2022-01-15,inc death,RO,Romania,Replaced data source
2022-01-15,inc death,SE,Sweden,Replaced data source
2022-01-15,inc death,SI,Slovenia,Replaced data source
2022-01-15,inc death,SK,Slovakia,Replaced data source
2022-01-15,inc hosp,BE,Belgium,Replaced data source
2022-01-15,inc hosp,BG,Bulgaria,Replaced data source
2022-01-15,inc hosp,CH,Switzerland,large data revision
2022-01-15,inc hosp,CY,Cyprus,large data revision
2022-01-15,inc hosp,CZ,Czechia,Replaced data source
2022-01-15,inc hosp,DE,Germany,Replaced data source
2022-01-15,inc hosp,DK,Denmark,Replaced data source
2022-01-15,inc hosp,EE,Estonia,Replaced data source
2022-01-15,inc hosp,ES,Spain,Replaced data source
2022-01-15,inc hosp,FR,France,Replaced data source
2022-01-15,inc hosp,GB,United Kingdom,large data revision
2022-01-15,inc hosp,GR,Greece,large data revision
2022-01-15,inc hosp,HR,Croatia,large data revision
2022-01-15,inc hosp,IE,Ireland,Replaced data source
2022-01-15,inc hosp,IS,Iceland,large data revision
2022-01-15,inc hosp,IT,Italy,Replaced data source
2022-01-15,inc hosp,LI,Liechtenstein,large data revision
2022-01-15,inc hosp,LU,Luxembourg,Replaced data source
2022-01-15,inc hosp,LV,Latvia,large data revision
2022-01-15,inc hosp,MT,Malta,large data revision
2022-01-15,inc hosp,NL,Netherlands,Replaced data source
2022-01-15,inc hosp,NO,Norway,large data revision
2022-01-15,inc hosp,SI,Slovenia,Replaced data source
2022-01-15,inc hosp,SK,Slovakia,Replaced data source
2022-01-16,inc hosp,BE,Belgium,Replaced data source
2022-01-16,inc hosp,CH,Switzerland,Replaced data source
2022-01-16,inc hosp,CY,Cyprus,Replaced data source
2022-01-16,inc hosp,CZ,Czechia,Replaced data source
2022-01-16,inc hosp,DE,Germany,Replaced data source
2022-01-16,inc hosp,DK,Denmark,Replaced data source
2022-01-16,inc hosp,EE,Estonia,Replaced data source
2022-01-16,inc hosp,ES,Spain,Replaced data source
2022-01-16,inc hosp,FR,France,Replaced data source
2022-01-16,inc hosp,GR,Greece,Replaced data source
2022-01-16,inc hosp,IE,Ireland,Replaced data source
2022-01-16,inc hosp,IS,Iceland,Replaced data source
2022-01-16,inc hosp,IT,Italy,Replaced data source
2022-01-16,inc hosp,LI,Liechtenstein,Replaced data source
2022-01-16,inc hosp,LU,Luxembourg,Replaced data source
2022-01-16,inc hosp,LV,Latvia,Replaced data source
2022-01-16,inc hosp,MT,Malta,Replaced data source
2022-01-16,inc hosp,NL,Netherlands,Replaced data source
2022-01-16,inc hosp,SI,Slovenia,Replaced data source
2022-01-16,inc hosp,SK,Slovakia,Replaced data source
2022-01-17,inc hosp,BE,Belgium,Replaced data source
2022-01-17,inc hosp,CH,Switzerland,Replaced data source
2022-01-17,inc hosp,CZ,Czechia,Replaced data source
2022-01-17,inc hosp,DE,Germany,Replaced data source
2022-01-17,inc hosp,DK,Denmark,Replaced data source
2022-01-17,inc hosp,ES,Spain,Replaced data source
2022-01-17,inc hosp,FR,France,Replaced data source
2022-01-17,inc hosp,IT,Italy,Replaced data source
2022-01-17,inc hosp,NL,Netherlands,Replaced data source
2022-01-18,inc hosp,BE,Belgium,Replaced data source
2022-01-18,inc hosp,CH,Switzerland,Replaced data source
2022-01-18,inc hosp,CZ,Czechia,Replaced data source
2022-01-18,inc hosp,DE,Germany,Replaced data source
