location_name,location,date,value,source,snapshot_date
Finland,FI,2021-04-10,28,ECDC,2022-08-12
Finland,FI,2021-04-10,2528,ECDC,2022-08-12
Finland,FI,2021-04-17,27,ECDC,2022-08-12
Finland,FI,2021-04-17,1911,ECDC,2022-08-12
Finland,FI,2021-04-24,29,ECDC,2022-08-12
Finland,FI,2021-04-24,1593,ECDC,2022-08-12
Finland,FI,2021-05-01,20,ECDC,2022-08-12
Finland,FI,2021-05-01,1367,ECDC,2022-08-12
Finland,FI,2021-05-08,22,ECDC,2022-08-12
Finland,FI,2021-05-08,1482,ECDC,2022-08-12
Finland,FI,2021-05-15,15,ECDC,2022-08-12
Finland,FI,2021-05-15,1410,ECDC,2022-08-12
Finland,FI,2021-05-22,21,ECDC,2022-08-12
Finland,FI,2021-05-22,1304,ECDC,2022-08-12
Finland,FI,2021-05-29,25,ECDC,2022-08-12
Finland,FI,2021-05-29,882,ECDC,2022-08-12
Finland,FI,2021-06-05,14,ECDC,2022-08-12
Finland,FI,2021-06-05,706,ECDC,2022-08-12
Finland,FI,2021-06-12,11,ECDC,2022-08-12
Finland,FI,2021-06-12,525,ECDC,2022-08-12
Finland,FI,2021-06-19,12,ECDC,2022-08-12
Finland,FI,2021-06-19,520,ECDC,2022-08-12
Finland,FI,2021-06-26,10,ECDC,2022-08-12
Finland,FI,2021-06-26,958,ECDC,2022-08-12
Finland,FI,2021-07-03,11,ECDC,2022-08-12
Finland,FI,2021-07-03,1269,ECDC,2022-08-12
Finland,FI,2021-07-10,16,ECDC,2022-08-12
Finland,FI,2021-07-10,1662,ECDC,2022-08-12
Finland,FI,2021-07-17,10,ECDC,2022-08-12
Finland,FI,2021-07-17,2227,ECDC,2022-08-12
Finland,FI,2021-07-24,7,ECDC,2022-08-12
Finland,FI,2021-07-24,2895,ECDC,2022-08-12
Finland,FI,2021-07-31,11,ECDC,2022-08-12
Finland,FI,2021-07-31,4611,ECDC,2022-08-12
Finland,FI,2021-08-07,26,ECDC,2022-08-12
Finland,FI,2021-08-07,5055,ECDC,2022-08-12
Finland,FI,2021-08-14,23,ECDC,2022-08-12
Finland,FI,2021-08-14,5125,ECDC,2022-08-12
Finland,FI,2021-08-21,20,ECDC,2022-08-12
Finland,FI,2021-08-21,4315,ECDC,2022-08-12
Finland,FI,2021-08-28,18,ECDC,2022-08-12
Finland,FI,2021-08-28,4140,ECDC,2022-08-12
Finland,FI,2021-09-04,23,ECDC,2022-08-12
Finland,FI,2021-09-04,3830,ECDC,2022-08-12
Finland,FI,2021-09-11,24,ECDC,2022-08-12
Finland,FI,2021-09-11,3092,ECDC,2022-08-12
Finland,FI,2021-09-18,21,ECDC,2022-08-12
Finland,FI,2021-09-18,2766,ECDC,2022-08-12
Finland,FI,2021-09-25,26,ECDC,2022-08-12
Finland,FI,2021-09-25,2976,ECDC,2022-08-12
Finland,FI,2021-10-02,27,ECDC,2022-08-12
Finland,FI,2021-10-02,3859,ECDC,2022-08-12
Finland,FI,2021-10-09,35,ECDC,2022-08-12
Finland,FI,2021-10-09,4215,ECDC,2022-08-12
Finland,FI,2021-10-16,37,ECDC,2022-08-12
Finland,FI,2021-10-16,3690,ECDC,2022-08-12
Finland,FI,2021-10-23,40,ECDC,2022-08-12
Finland,FI,2021-10-23,3652,ECDC,2022-08-12
Finland,FI,2021-10-30,37,ECDC,2022-08-12
Finland,FI,2021-10-30,4166,ECDC,2022-08-12
Finland,FI,2021-11-06,35,ECDC,2022-08-12
Finland,FI,2021-11-06,5110,ECDC,2022-08-12
Finland,FI,2021-11-13,50,ECDC,2022-08-12
Finland,FI,2021-11-13,5926,ECDC,2022-08-12
Finland,FI,2021-11-20,60,ECDC,2022-08-12
Finland,FI,2021-11-20,7415,ECDC,2022-08-12
Finland,FI,2021-11-27,82,ECDC,2022-08-12
Finland,FI,2021-11-27,8080,ECDC,2022-08-12
Finland,FI,2021-12-04,74,ECDC,2022-08-12
Finland,FI,2021-12-04,9448,ECDC,2022-08-12
Finland,FI,2021-12-11,68,ECDC,2022-08-12
Finland,FI,2021-12-11,10502,ECDC,2022-08-12
Finland,FI,2021-12-18,65,ECDC,2022-08-12
Finland,FI,2021-12-18,13643,ECDC,2022-08-12
Finland,FI,2021-12-25,65,ECDC,2022-08-12
Finland,FI,2021-12-25,21562,ECDC,2022-08-12
Finland,FI,2022-01-01,97,ECDC,2022-08-12
Finland,FI,2022-01-01,43338,ECDC,2022-08-12
Finland,FI,2022-01-08,98,ECDC,2022-08-12
Finland,FI,2022-01-08,58611,ECDC,2022-08-12
Finland,FI,2022-01-15,93,ECDC,2022-08-12
Finland,FI,2022-01-15,59757,ECDC,2022-08-12
Finland,FI,2022-01-22,154,ECDC,2022-08-12
Finland,FI,2022-01-22,56168,ECDC,2022-08-12
Finland,FI,2022-01-29,119,ECDC,2022-08-12
Finland,FI,2022-01-29,47728,ECDC,2022-08-12
Finland,FI,2022-02-05,148,ECDC,2022-08-12
Finland,FI,2022-02-05,44269,ECDC,2022-08-12
Finland,FI,2022-02-12,166,ECDC,2022-08-12
Finland,FI,2022-02-12,45395,ECDC,2022-08-12
Finland,FI,2022-02-19,145,ECDC,2022-08-12
Finland,FI,2022-02-19,44955,ECDC,2022-08-12
Finland,FI,2022-02-26,156,ECDC,2022-08-12
Finland,FI,2022-02-26,44429,ECDC,2022-08-12
Finland,FI,2022-03-05,207,ECDC,2022-08-12
Finland,FI,2022-03-05,41668,ECDC,2022-08-12
Finland,FI,2022-03-12,190,ECDC,2022-08-12
Finland,FI,2022-03-12,51123,ECDC,2022-08-12
Finland,FI,2022-03-19,256,ECDC,2022-08-12
Finland,FI,2022-03-19,53638,ECDC,2022-08-12
Finland,FI,2022-03-26,230,ECDC,2022-08-12
Finland,FI,2022-03-26,53345,ECDC,2022-08-12
Finland,FI,2022-04-02,361,ECDC,2022-08-12
Finland,FI,2022-04-02,43354,ECDC,2022-08-12
Finland,FI,2022-04-09,520,ECDC,2022-08-12
Finland,FI,2022-04-09,37909,ECDC,2022-08-12
Finland,FI,2022-04-16,385,ECDC,2022-08-12
Finland,FI,2022-04-16,29357,ECDC,2022-08-12
Finland,FI,2022-04-23,335,ECDC,2022-08-12
Finland,FI,2022-04-23,26681,ECDC,2022-08-12
Finland,FI,2022-04-30,253,ECDC,2022-08-12
Finland,FI,2022-04-30,19131,ECDC,2022-08-12
Finland,FI,2022-05-07,186,ECDC,2022-08-12
Finland,FI,2022-05-07,17583,ECDC,2022-08-12
Finland,FI,2022-05-14,137,ECDC,2022-08-12
Finland,FI,2022-05-14,13967,ECDC,2022-08-12
Finland,FI,2022-05-21,21,ECDC,2022-08-12
Finland,FI,2022-05-21,11370,ECDC,2022-08-12
Finland,FI,2022-05-28,44,ECDC,2022-08-12
Finland,FI,2022-05-28,10724,ECDC,2022-08-12
Finland,FI,2022-06-04,46,ECDC,2022-08-12
Finland,FI,2022-06-04,10849,ECDC,2022-08-12
Finland,FI,2022-06-11,54,ECDC,2022-08-12
Finland,FI,2022-06-11,10449,ECDC,2022-08-12
Finland,FI,2022-06-18,78,ECDC,2022-08-12
Finland,FI,2022-06-18,10570,ECDC,2022-08-12
Finland,FI,2022-06-25,77,ECDC,2022-08-12
Finland,FI,2022-06-25,10442,ECDC,2022-08-12
Finland,FI,2022-07-02,86,ECDC,2022-08-12
Finland,FI,2022-07-02,12447,ECDC,2022-08-12
Finland,FI,2022-07-09,79,ECDC,2022-08-12
Finland,FI,2022-07-09,12512,ECDC,2022-08-12
Finland,FI,2022-07-16,85,ECDC,2022-08-12
Finland,FI,2022-07-16,15035,ECDC,2022-08-12
Finland,FI,2022-07-23,127,ECDC,2022-08-12
Finland,FI,2022-07-23,17687,ECDC,2022-08-12
Finland,FI,2022-07-30,58,ECDC,2022-08-12
Finland,FI,2022-07-30,16744,ECDC,2022-08-12
Finland,FI,2022-08-06,24,ECDC,2022-08-12
Finland,FI,2022-08-06,15284,ECDC,2022-08-12
Finland,FI,2022-08-13,9,ECDC,2022-08-19
Finland,FI,2022-08-13,10003,ECDC,2022-08-19
Finland,FI,2022-08-20,0,ECDC,2022-08-26
Finland,FI,2022-08-20,4755,ECDC,2022-08-26
Finland,FI,2022-08-27,9,ECDC,2022-09-02
Finland,FI,2022-08-27,6540,ECDC,2022-09-02
France,FR,2020-01-04,0,ECDC,2022-08-12
France,FR,2020-01-04,0,ECDC,2022-08-12
France,FR,2020-01-11,0,ECDC,2022-08-12
France,FR,2020-01-11,0,ECDC,2022-08-12
France,FR,2020-01-18,0,ECDC,2022-08-12
France,FR,2020-01-18,0,ECDC,2022-08-12
France,FR,2020-01-25,0,ECDC,2022-08-12
France,FR,2020-01-25,3,ECDC,2022-08-12
France,FR,2020-02-01,1,ECDC,2022-08-12
France,FR,2020-02-01,3,ECDC,2022-08-12
France,FR,2020-02-08,0,ECDC,2022-08-12
France,FR,2020-02-08,6,ECDC,2022-08-12
France,FR,2020-02-15,0,ECDC,2022-08-12
France,FR,2020-02-15,0,ECDC,2022-08-12
France,FR,2020-02-22,0,ECDC,2022-08-12
France,FR,2020-02-22,4,ECDC,2022-08-12
France,FR,2020-02-29,0,ECDC,2022-08-12
France,FR,2020-02-29,133,ECDC,2022-08-12
France,FR,2020-03-07,0,ECDC,2022-08-12
France,FR,2020-03-07,981,ECDC,2022-08-12
France,FR,2020-03-14,43,ECDC,2022-08-12
France,FR,2020-03-14,4297,ECDC,2022-08-12
France,FR,2020-03-21,670,ECDC,2022-08-12
France,FR,2020-03-21,11266,ECDC,2022-08-12
France,FR,2020-03-28,2002,ECDC,2022-08-12
France,FR,2020-03-28,23485,ECDC,2022-08-12
France,FR,2020-04-04,3287,ECDC,2022-08-12
France,FR,2020-04-04,31002,ECDC,2022-08-12
France,FR,2020-04-11,3348,ECDC,2022-08-12
France,FR,2020-04-11,25898,ECDC,2022-08-12
France,FR,2020-04-18,2741,ECDC,2022-08-12
France,FR,2020-04-18,16220,ECDC,2022-08-12
France,FR,2020-04-25,2101,ECDC,2022-08-12
France,FR,2020-04-25,11120,ECDC,2022-08-12
France,FR,2020-05-02,1408,ECDC,2022-08-12
France,FR,2020-05-02,6144,ECDC,2022-08-12
France,FR,2020-05-09,1062,ECDC,2022-08-12
France,FR,2020-05-09,4046,ECDC,2022-08-12
France,FR,2020-05-16,815,ECDC,2022-08-12
France,FR,2020-05-16,3392,ECDC,2022-08-12
France,FR,2020-05-23,566,ECDC,2022-08-12
France,FR,2020-05-23,4668,ECDC,2022-08-12
France,FR,2020-05-30,474,ECDC,2022-08-12
France,FR,2020-05-30,4012,ECDC,2022-08-12
France,FR,2020-06-06,335,ECDC,2022-08-12
France,FR,2020-06-06,3170,ECDC,2022-08-12
France,FR,2020-06-13,263,ECDC,2022-08-12
France,FR,2020-06-13,3284,ECDC,2022-08-12
France,FR,2020-06-20,164,ECDC,2022-08-12
France,FR,2020-06-20,3559,ECDC,2022-08-12
France,FR,2020-06-27,123,ECDC,2022-08-12
France,FR,2020-06-27,3575,ECDC,2022-08-12
France,FR,2020-07-04,105,ECDC,2022-08-12
France,FR,2020-07-04,3834,ECDC,2022-08-12
France,FR,2020-07-11,133,ECDC,2022-08-12
France,FR,2020-07-11,4005,ECDC,2022-08-12
France,FR,2020-07-18,105,ECDC,2022-08-12
France,FR,2020-07-18,4513,ECDC,2022-08-12
France,FR,2020-07-25,113,ECDC,2022-08-12
France,FR,2020-07-25,6639,ECDC,2022-08-12
France,FR,2020-08-01,90,ECDC,2022-08-12
France,FR,2020-08-01,8517,ECDC,2022-08-12
France,FR,2020-08-08,79,ECDC,2022-08-12
France,FR,2020-08-08,11935,ECDC,2022-08-12
France,FR,2020-08-15,119,ECDC,2022-08-12
France,FR,2020-08-15,17353,ECDC,2022-08-12
France,FR,2020-08-22,138,ECDC,2022-08-12
France,FR,2020-08-22,28177,ECDC,2022-08-12
France,FR,2020-08-29,131,ECDC,2022-08-12
France,FR,2020-08-29,39986,ECDC,2022-08-12
France,FR,2020-09-05,154,ECDC,2022-08-12
France,FR,2020-09-05,52854,ECDC,2022-08-12
France,FR,2020-09-12,301,ECDC,2022-08-12
France,FR,2020-09-12,64706,ECDC,2022-08-12
France,FR,2020-09-19,516,ECDC,2022-08-12
France,FR,2020-09-19,75853,ECDC,2022-08-12
France,FR,2020-09-26,677,ECDC,2022-08-12
France,FR,2020-09-26,74124,ECDC,2022-08-12
France,FR,2020-10-03,663,ECDC,2022-08-12
France,FR,2020-10-03,79973,ECDC,2022-08-12
France,FR,2020-10-10,793,ECDC,2022-08-12
France,FR,2020-10-10,123089,ECDC,2022-08-12
France,FR,2020-10-17,1097,ECDC,2022-08-12
France,FR,2020-10-17,174828,ECDC,2022-08-12
France,FR,2020-10-24,2037,ECDC,2022-08-12
France,FR,2020-10-24,275475,ECDC,2022-08-12
France,FR,2020-10-31,3517,ECDC,2022-08-12
France,FR,2020-10-31,334606,ECDC,2022-08-12
France,FR,2020-11-07,5281,ECDC,2022-08-12
France,FR,2020-11-07,304647,ECDC,2022-08-12
France,FR,2020-11-14,6018,ECDC,2022-08-12
France,FR,2020-11-14,178339,ECDC,2022-08-12
France,FR,2020-11-21,6208,ECDC,2022-08-12
France,FR,2020-11-21,116391,ECDC,2022-08-12
France,FR,2020-11-28,5215,ECDC,2022-08-12
France,FR,2020-11-28,78267,ECDC,2022-08-12
France,FR,2020-12-05,4450,ECDC,2022-08-12
France,FR,2020-12-05,72129,ECDC,2022-08-12
France,FR,2020-12-12,4257,ECDC,2022-08-12
France,FR,2020-12-12,78745,ECDC,2022-08-12
France,FR,2020-12-19,3786,ECDC,2022-08-12
France,FR,2020-12-19,94319,ECDC,2022-08-12
France,FR,2020-12-26,3560,ECDC,2022-08-12
France,FR,2020-12-26,85104,ECDC,2022-08-12
France,FR,2021-01-02,3259,ECDC,2022-08-12
France,FR,2021-01-02,89728,ECDC,2022-08-12
France,FR,2021-01-09,3851,ECDC,2022-08-12
France,FR,2021-01-09,123771,ECDC,2022-08-12
France,FR,2021-01-16,3833,ECDC,2022-08-12
France,FR,2021-01-16,120598,ECDC,2022-08-12
France,FR,2021-01-23,3754,ECDC,2022-08-12
France,FR,2021-01-23,132695,ECDC,2022-08-12
France,FR,2021-01-30,3535,ECDC,2022-08-12
France,FR,2021-01-30,134230,ECDC,2022-08-12
France,FR,2021-02-06,3431,ECDC,2022-08-12
France,FR,2021-02-06,131751,ECDC,2022-08-12
France,FR,2021-02-13,3280,ECDC,2022-08-12
France,FR,2021-02-13,114509,ECDC,2022-08-12
France,FR,2021-02-20,2825,ECDC,2022-08-12
France,FR,2021-02-20,120536,ECDC,2022-08-12
France,FR,2021-02-27,2395,ECDC,2022-08-12
France,FR,2021-02-27,130618,ECDC,2022-08-12
France,FR,2021-03-06,2202,ECDC,2022-08-12
France,FR,2021-03-06,127029,ECDC,2022-08-12
France,FR,2021-03-13,2015,ECDC,2022-08-12
France,FR,2021-03-13,144730,ECDC,2022-08-12
France,FR,2021-03-20,1890,ECDC,2022-08-12
France,FR,2021-03-20,185686,ECDC,2022-08-12
France,FR,2021-03-27,1929,ECDC,2022-08-12
France,FR,2021-03-27,226159,ECDC,2022-08-12
France,FR,2021-04-03,2040,ECDC,2022-08-12
France,FR,2021-04-03,244901,ECDC,2022-08-12
France,FR,2021-04-10,2188,ECDC,2022-08-12
France,FR,2021-04-10,205883,ECDC,2022-08-12
France,FR,2021-04-17,2053,ECDC,2022-08-12
France,FR,2021-04-17,205276,ECDC,2022-08-12
France,FR,2021-04-24,2128,ECDC,2022-08-12
France,FR,2021-04-24,182848,ECDC,2022-08-12
France,FR,2021-05-01,2040,ECDC,2022-08-12
France,FR,2021-05-01,146406,ECDC,2022-08-12
France,FR,2021-05-08,1584,ECDC,2022-08-12
France,FR,2021-05-08,109742,ECDC,2022-08-12
France,FR,2021-05-15,1257,ECDC,2022-08-12
France,FR,2021-05-15,84111,ECDC,2022-08-12
France,FR,2021-05-22,992,ECDC,2022-08-12
France,FR,2021-05-22,85437,ECDC,2022-08-12
France,FR,2021-05-29,804,ECDC,2022-08-12
France,FR,2021-05-29,63401,ECDC,2022-08-12
France,FR,2021-06-05,604,ECDC,2022-08-12
France,FR,2021-06-05,49066,ECDC,2022-08-12
France,FR,2021-06-12,398,ECDC,2022-08-12
France,FR,2021-06-12,29340,ECDC,2022-08-12
France,FR,2021-06-19,332,ECDC,2022-08-12
France,FR,2021-06-19,17288,ECDC,2022-08-12
France,FR,2021-06-26,254,ECDC,2022-08-12
France,FR,2021-06-26,12858,ECDC,2022-08-12
France,FR,2021-07-03,209,ECDC,2022-08-12
France,FR,2021-07-03,15749,ECDC,2022-08-12
France,FR,2021-07-10,165,ECDC,2022-08-12
France,FR,2021-07-10,25738,ECDC,2022-08-12
France,FR,2021-07-17,124,ECDC,2022-08-12
France,FR,2021-07-17,51040,ECDC,2022-08-12
France,FR,2021-07-24,147,ECDC,2022-08-12
France,FR,2021-07-24,122790,ECDC,2022-08-12
France,FR,2021-07-31,298,ECDC,2022-08-12
France,FR,2021-07-31,153108,ECDC,2022-08-12
France,FR,2021-08-07,362,ECDC,2022-08-12
France,FR,2021-08-07,158592,ECDC,2022-08-12
France,FR,2021-08-14,484,ECDC,2022-08-12
France,FR,2021-08-14,166422,ECDC,2022-08-12
France,FR,2021-08-21,847,ECDC,2022-08-12
France,FR,2021-08-21,149868,ECDC,2022-08-12
France,FR,2021-08-28,765,ECDC,2022-08-12
France,FR,2021-08-28,125261,ECDC,2022-08-12
France,FR,2021-09-04,711,ECDC,2022-08-12
France,FR,2021-09-04,95498,ECDC,2022-08-12
France,FR,2021-09-11,633,ECDC,2022-08-12
France,FR,2021-09-11,70669,ECDC,2022-08-12
France,FR,2021-09-18,506,ECDC,2022-08-12
France,FR,2021-09-18,51163,ECDC,2022-08-12
France,FR,2021-09-25,421,ECDC,2022-08-12
France,FR,2021-09-25,39700,ECDC,2022-08-12
France,FR,2021-10-02,345,ECDC,2022-08-12
France,FR,2021-10-02,33506,ECDC,2022-08-12
France,FR,2021-10-09,253,ECDC,2022-08-12
France,FR,2021-10-09,29250,ECDC,2022-08-12
France,FR,2021-10-16,209,ECDC,2022-08-12
France,FR,2021-10-16,32843,ECDC,2022-08-12
France,FR,2021-10-23,204,ECDC,2022-08-12
France,FR,2021-10-23,36085,ECDC,2022-08-12
France,FR,2021-10-30,211,ECDC,2022-08-12
France,FR,2021-10-30,39946,ECDC,2022-08-12
France,FR,2021-11-06,242,ECDC,2022-08-12
France,FR,2021-11-06,49560,ECDC,2022-08-12
France,FR,2021-11-13,256,ECDC,2022-08-12
France,FR,2021-11-13,68055,ECDC,2022-08-12
France,FR,2021-11-20,334,ECDC,2022-08-12
France,FR,2021-11-20,122268,ECDC,2022-08-12
France,FR,2021-11-27,477,ECDC,2022-08-12
France,FR,2021-11-27,198036,ECDC,2022-08-12
France,FR,2021-12-04,658,ECDC,2022-08-12
France,FR,2021-12-04,292049,ECDC,2022-08-12
France,FR,2021-12-11,943,ECDC,2022-08-12
France,FR,2021-12-11,341145,ECDC,2022-08-12
France,FR,2021-12-18,1084,ECDC,2022-08-12
France,FR,2021-12-18,365223,ECDC,2022-08-12
France,FR,2021-12-25,1198,ECDC,2022-08-12
France,FR,2021-12-25,526052,ECDC,2022-08-12
France,FR,2022-01-01,1375,ECDC,2022-08-12
France,FR,2022-01-01,1151117,ECDC,2022-08-12
France,FR,2022-01-08,1549,ECDC,2022-08-12
France,FR,2022-01-08,1752836,ECDC,2022-08-12
France,FR,2022-01-15,1586,ECDC,2022-08-12
France,FR,2022-01-15,2028035,ECDC,2022-08-12
France,FR,2022-01-22,1771,ECDC,2022-08-12
France,FR,2022-01-22,2486551,ECDC,2022-08-12
France,FR,2022-01-29,2082,ECDC,2022-08-12
France,FR,2022-01-29,2404210,ECDC,2022-08-12
France,FR,2022-02-05,2137,ECDC,2022-08-12
France,FR,2022-02-05,1772483,ECDC,2022-08-12
France,FR,2022-02-12,2146,ECDC,2022-08-12
France,FR,2022-02-12,1004471,ECDC,2022-08-12
France,FR,2022-02-19,1871,ECDC,2022-08-12
France,FR,2022-02-19,597768,ECDC,2022-08-12
France,FR,2022-02-26,1468,ECDC,2022-08-12
France,FR,2022-02-26,413598,ECDC,2022-08-12
France,FR,2022-03-05,1162,ECDC,2022-08-12
France,FR,2022-03-05,363517,ECDC,2022-08-12
France,FR,2022-03-12,869,ECDC,2022-08-12
France,FR,2022-03-12,443492,ECDC,2022-08-12
France,FR,2022-03-19,839,ECDC,2022-08-12
France,FR,2022-03-19,606139,ECDC,2022-08-12
France,FR,2022-03-26,766,ECDC,2022-08-12
France,FR,2022-03-26,870396,ECDC,2022-08-12
France,FR,2022-04-02,850,ECDC,2022-08-12
France,FR,2022-04-02,976409,ECDC,2022-08-12
France,FR,2022-04-09,828,ECDC,2022-08-12
France,FR,2022-04-09,945487,ECDC,2022-08-12
France,FR,2022-04-16,899,ECDC,2022-08-12
France,FR,2022-04-16,839741,ECDC,2022-08-12
France,FR,2022-04-23,948,ECDC,2022-08-12
France,FR,2022-04-23,556868,ECDC,2022-08-12
France,FR,2022-04-30,903,ECDC,2022-08-12
France,FR,2022-04-30,394610,ECDC,2022-08-12
France,FR,2022-05-07,767,ECDC,2022-08-12
France,FR,2022-05-07,280568,ECDC,2022-08-12
France,FR,2022-05-14,627,ECDC,2022-08-12
France,FR,2022-05-14,231488,ECDC,2022-08-12
France,FR,2022-05-21,489,ECDC,2022-08-12
France,FR,2022-05-21,176051,ECDC,2022-08-12
France,FR,2022-05-28,329,ECDC,2022-08-12
France,FR,2022-05-28,125192,ECDC,2022-08-12
France,FR,2022-06-04,346,ECDC,2022-08-12
France,FR,2022-06-04,158236,ECDC,2022-08-12
France,FR,2022-06-11,265,ECDC,2022-08-12
France,FR,2022-06-11,206911,ECDC,2022-08-12
France,FR,2022-06-18,279,ECDC,2022-08-12
France,FR,2022-06-18,310743,ECDC,2022-08-12
France,FR,2022-06-25,318,ECDC,2022-08-12
France,FR,2022-06-25,468726,ECDC,2022-08-12
France,FR,2022-07-02,285,ECDC,2022-08-12
France,FR,2022-07-02,742798,ECDC,2022-08-12
France,FR,2022-07-09,455,ECDC,2022-08-12
France,FR,2022-07-09,916749,ECDC,2022-08-12
France,FR,2022-07-16,613,ECDC,2022-08-12
France,FR,2022-07-16,695874,ECDC,2022-08-12
France,FR,2022-07-23,776,ECDC,2022-08-12
France,FR,2022-07-23,533537,ECDC,2022-08-12
France,FR,2022-07-30,635,ECDC,2022-08-12
France,FR,2022-07-30,341350,ECDC,2022-08-12
France,FR,2022-08-06,564,ECDC,2022-08-12
France,FR,2022-08-06,220975,ECDC,2022-08-12
France,FR,2022-08-13,535,ECDC,2022-08-19
France,FR,2022-08-13,157761,ECDC,2022-08-19
France,FR,2022-08-20,442,ECDC,2022-08-26
France,FR,2022-08-20,125428,ECDC,2022-08-26
France,FR,2022-08-27,342,ECDC,2022-09-02
France,FR,2022-08-27,123774,ECDC,2022-09-02
Germany,DE,2020-01-04,0,ECDC,2022-08-12
Germany,DE,2020-01-04,1,ECDC,2022-08-12
Germany,DE,2020-01-11,0,ECDC,2022-08-12
Germany,DE,2020-01-11,0,ECDC,2022-08-12
Germany,DE,2020-01-18,0,ECDC,2022-08-12
Germany,DE,2020-01-18,0,ECDC,2022-08-12
Germany,DE,2020-01-25,0,ECDC,2022-08-12
Germany,DE,2020-01-25,1,ECDC,2022-08-12
Germany,DE,2020-02-01,0,ECDC,2022-08-12
Germany,DE,2020-02-01,9,ECDC,2022-08-12
Germany,DE,2020-02-08,0,ECDC,2022-08-12
Germany,DE,2020-02-08,9,ECDC,2022-08-12
Germany,DE,2020-02-15,0,ECDC,2022-08-12
Germany,DE,2020-02-15,5,ECDC,2022-08-12
Germany,DE,2020-02-22,0,ECDC,2022-08-12
Germany,DE,2020-02-22,5,ECDC,2022-08-12
Germany,DE,2020-02-29,0,ECDC,2022-08-12
Germany,DE,2020-02-29,140,ECDC,2022-08-12
Germany,DE,2020-03-07,0,ECDC,2022-08-12
Germany,DE,2020-03-07,904,ECDC,2022-08-12
Germany,DE,2020-03-14,16,ECDC,2022-08-12
Germany,DE,2020-03-14,6437,ECDC,2022-08-12
Germany,DE,2020-03-21,143,ECDC,2022-08-12
Germany,DE,2020-03-21,22406,ECDC,2022-08-12
Germany,DE,2020-03-28,553,ECDC,2022-08-12
Germany,DE,2020-03-28,33971,ECDC,2022-08-12
Germany,DE,2020-04-04,1350,ECDC,2022-08-12
Germany,DE,2020-04-04,36055,ECDC,2022-08-12
Germany,DE,2020-04-11,1738,ECDC,2022-08-12
Germany,DE,2020-04-11,27139,ECDC,2022-08-12
Germany,DE,2020-04-18,1636,ECDC,2022-08-12
Germany,DE,2020-04-18,17341,ECDC,2022-08-12
Germany,DE,2020-04-25,1196,ECDC,2022-08-12
Germany,DE,2020-04-25,12355,ECDC,2022-08-12
Germany,DE,2020-05-02,826,ECDC,2022-08-12
Germany,DE,2020-05-02,7439,ECDC,2022-08-12
Germany,DE,2020-05-09,527,ECDC,2022-08-12
Germany,DE,2020-05-09,6241,ECDC,2022-08-12
Germany,DE,2020-05-16,363,ECDC,2022-08-12
Germany,DE,2020-05-16,4769,ECDC,2022-08-12
Germany,DE,2020-05-23,282,ECDC,2022-08-12
Germany,DE,2020-05-23,3606,ECDC,2022-08-12
Germany,DE,2020-05-30,150,ECDC,2022-08-12
Germany,DE,2020-05-30,3207,ECDC,2022-08-12
Germany,DE,2020-06-06,119,ECDC,2022-08-12
Germany,DE,2020-06-06,2354,ECDC,2022-08-12
Germany,DE,2020-06-13,74,ECDC,2022-08-12
Germany,DE,2020-06-13,2345,ECDC,2022-08-12
Germany,DE,2020-06-20,53,ECDC,2022-08-12
Germany,DE,2020-06-20,4191,ECDC,2022-08-12
Germany,DE,2020-06-27,58,ECDC,2022-08-12
Germany,DE,2020-06-27,3164,ECDC,2022-08-12
Germany,DE,2020-07-04,46,ECDC,2022-08-12
Germany,DE,2020-07-04,2693,ECDC,2022-08-12
Germany,DE,2020-07-11,30,ECDC,2022-08-12
Germany,DE,2020-07-11,2426,ECDC,2022-08-12
Germany,DE,2020-07-18,26,ECDC,2022-08-12
Germany,DE,2020-07-18,3040,ECDC,2022-08-12
Germany,DE,2020-07-25,33,ECDC,2022-08-12
Germany,DE,2020-07-25,3936,ECDC,2022-08-12
Germany,DE,2020-08-01,34,ECDC,2022-08-12
Germany,DE,2020-08-01,4843,ECDC,2022-08-12
Germany,DE,2020-08-08,31,ECDC,2022-08-12
Germany,DE,2020-08-08,6067,ECDC,2022-08-12
Germany,DE,2020-08-15,29,ECDC,2022-08-12
Germany,DE,2020-08-15,7956,ECDC,2022-08-12
Germany,DE,2020-08-22,40,ECDC,2022-08-12
Germany,DE,2020-08-22,9596,ECDC,2022-08-12
Germany,DE,2020-08-29,41,ECDC,2022-08-12
Germany,DE,2020-08-29,8832,ECDC,2022-08-12
Germany,DE,2020-09-05,19,ECDC,2022-08-12
Germany,DE,2020-09-05,8619,ECDC,2022-08-12
Germany,DE,2020-09-12,32,ECDC,2022-08-12
Germany,DE,2020-09-12,9766,ECDC,2022-08-12
Germany,DE,2020-09-19,54,ECDC,2022-08-12
Germany,DE,2020-09-19,12293,ECDC,2022-08-12
Germany,DE,2020-09-26,66,ECDC,2022-08-12
Germany,DE,2020-09-26,13073,ECDC,2022-08-12
Germany,DE,2020-10-03,78,ECDC,2022-08-12
Germany,DE,2020-10-03,15938,ECDC,2022-08-12
Germany,DE,2020-10-10,124,ECDC,2022-08-12
Germany,DE,2020-10-10,26127,ECDC,2022-08-12
Germany,DE,2020-10-17,231,ECDC,2022-08-12
Germany,DE,2020-10-17,42054,ECDC,2022-08-12
