location,forecast_date,target_end_date,target,quantile,value,type
MT,2024-06-03,2024-06-29,4 wk ahead inc death,0.0100,0,quantile
MT,2024-06-03,2024-06-29,4 wk ahead inc death,0.9900,2,quantile
MT,2024-06-03,2024-06-29,4 wk ahead inc death,0.5000,0,quantile
MT,2024-06-03,2024-06-29,4 wk ahead inc death,0.4500,0,quantile
MT,2024-06-03,2024-06-29,4 wk ahead inc death,0.5500,0,quantile
MT,2024-06-03,2024-06-29,4 wk ahead inc death,0.4000,0,quantile
MT,2024-06-03,2024-06-29,4 wk ahead inc death,0.6000,0,quantile
MT,2024-06-03,2024-06-29,4 wk ahead inc death,0.3500,0,quantile
MT,2024-06-03,2024-06-29,4 wk ahead inc death,0.6500,0,quantile
MT,2024-06-03,2024-06-29,4 wk ahead inc death,0.3000,0,quantile
MT,2024-06-03,2024-06-29,4 wk ahead inc death,0.7000,0,quantile
MT,2024-06-03,2024-06-29,4 wk ahead inc death,0.2500,0,quantile
MT,2024-06-03,2024-06-29,4 wk ahead inc death,0.7500,0,quantile
MT,2024-06-03,2024-06-29,4 wk ahead inc death,0.2000,0,quantile
MT,2024-06-03,2024-06-29,4 wk ahead inc death,0.8000,0,quantile
MT,2024-06-03,2024-06-29,4 wk ahead inc death,0.1500,0,quantile
MT,2024-06-03,2024-06-29,4 wk ahead inc death,0.8500,1,quantile
MT,2024-06-03,2024-06-29,4 wk ahead inc death,0.1000,0,quantile
MT,2024-06-03,2024-06-29,4 wk ahead inc death,0.9000,1,quantile
MT,2024-06-03,2024-06-29,4 wk ahead inc death,0.0500,0,quantile
MT,2024-06-03,2024-06-29,4 wk ahead inc death,0.9500,2,quantile
MT,2024-06-03,2024-06-29,4 wk ahead inc death,0.0250,0,quantile
MT,2024-06-03,2024-06-29,4 wk ahead inc death,0.9750,2,quantile
PL,2024-06-03,2024-06-08,1 wk ahead inc death,0.0100,0,quantile
PL,2024-06-03,2024-06-08,1 wk ahead inc death,0.9900,299,quantile
PL,2024-06-03,2024-06-08,1 wk ahead inc death,0.5000,1,quantile
PL,2024-06-03,2024-06-08,1 wk ahead inc death,0.4500,1,quantile
PL,2024-06-03,2024-06-08,1 wk ahead inc death,0.5500,2,quantile
PL,2024-06-03,2024-06-08,1 wk ahead inc death,0.4000,0,quantile
PL,2024-06-03,2024-06-08,1 wk ahead inc death,0.6000,3,quantile
PL,2024-06-03,2024-06-08,1 wk ahead inc death,0.3500,0,quantile
PL,2024-06-03,2024-06-08,1 wk ahead inc death,0.6500,4,quantile
PL,2024-06-03,2024-06-08,1 wk ahead inc death,0.3000,0,quantile
PL,2024-06-03,2024-06-08,1 wk ahead inc death,0.7000,7,quantile
PL,2024-06-03,2024-06-08,1 wk ahead inc death,0.2500,0,quantile
PL,2024-06-03,2024-06-08,1 wk ahead inc death,0.7500,11,quantile
PL,2024-06-03,2024-06-08,1 wk ahead inc death,0.2000,0,quantile
PL,2024-06-03,2024-06-08,1 wk ahead inc death,0.8000,16,quantile
PL,2024-06-03,2024-06-08,1 wk ahead inc death,0.1500,0,quantile
PL,2024-06-03,2024-06-08,1 wk ahead inc death,0.8500,20,quantile
PL,2024-06-03,2024-06-08,1 wk ahead inc death,0.1000,0,quantile
PL,2024-06-03,2024-06-08,1 wk ahead inc death,0.9000,39,quantile
PL,2024-06-03,2024-06-08,1 wk ahead inc death,0.0500,0,quantile
PL,2024-06-03,2024-06-08,1 wk ahead inc death,0.9500,91,quantile
PL,2024-06-03,2024-06-08,1 wk ahead inc death,0.0250,0,quantile
PL,2024-06-03,2024-06-08,1 wk ahead inc death,0.9750,197,quantile
PL,2024-06-03,2024-06-15,2 wk ahead inc death,0.0100,0,quantile
PL,2024-06-03,2024-06-15,2 wk ahead inc death,0.9900,362,quantile
PL,2024-06-03,2024-06-15,2 wk ahead inc death,0.5000,1,quantile
PL,2024-06-03,2024-06-15,2 wk ahead inc death,0.4500,1,quantile
PL,2024-06-03,2024-06-15,2 wk ahead inc death,0.5500,2,quantile
PL,2024-06-03,2024-06-15,2 wk ahead inc death,0.4000,0,quantile
PL,2024-06-03,2024-06-15,2 wk ahead inc death,0.6000,3,quantile
PL,2024-06-03,2024-06-15,2 wk ahead inc death,0.3500,0,quantile
PL,2024-06-03,2024-06-15,2 wk ahead inc death,0.6500,5,quantile
PL,2024-06-03,2024-06-15,2 wk ahead inc death,0.3000,0,quantile
PL,2024-06-03,2024-06-15,2 wk ahead inc death,0.7000,7,quantile
PL,2024-06-03,2024-06-15,2 wk ahead inc death,0.2500,0,quantile
PL,2024-06-03,2024-06-15,2 wk ahead inc death,0.7500,12,quantile
PL,2024-06-03,2024-06-15,2 wk ahead inc death,0.2000,0,quantile
PL,2024-06-03,2024-06-15,2 wk ahead inc death,0.8000,14,quantile
PL,2024-06-03,2024-06-15,2 wk ahead inc death,0.1500,0,quantile
PL,2024-06-03,2024-06-15,2 wk ahead inc death,0.8500,26,quantile
PL,2024-06-03,2024-06-15,2 wk ahead inc death,0.1000,0,quantile
PL,2024-06-03,2024-06-15,2 wk ahead inc death,0.9000,32,quantile
PL,2024-06-03,2024-06-15,2 wk ahead inc death,0.0500,0,quantile
PL,2024-06-03,2024-06-15,2 wk ahead inc death,0.9500,76,quantile
PL,2024-06-03,2024-06-15,2 wk ahead inc death,0.0250,0,quantile
PL,2024-06-03,2024-06-15,2 wk ahead inc death,0.9750,150,quantile
PL,2024-06-03,2024-06-22,3 wk ahead inc death,0.0100,0,quantile
PL,2024-06-03,2024-06-22,3 wk ahead inc death,0.9900,413,quantile
PL,2024-06-03,2024-06-22,3 wk ahead inc death,0.5000,1,quantile
PL,2024-06-03,2024-06-22,3 wk ahead inc death,0.4500,0,quantile
PL,2024-06-03,2024-06-22,3 wk ahead inc death,0.5500,2,quantile
PL,2024-06-03,2024-06-22,3 wk ahead inc death,0.4000,0,quantile
PL,2024-06-03,2024-06-22,3 wk ahead inc death,0.6000,3,quantile
PL,2024-06-03,2024-06-22,3 wk ahead inc death,0.3500,0,quantile
PL,2024-06-03,2024-06-22,3 wk ahead inc death,0.6500,4,quantile
PL,2024-06-03,2024-06-22,3 wk ahead inc death,0.3000,0,quantile
PL,2024-06-03,2024-06-22,3 wk ahead inc death,0.7000,7,quantile
PL,2024-06-03,2024-06-22,3 wk ahead inc death,0.2500,0,quantile
PL,2024-06-03,2024-06-22,3 wk ahead inc death,0.7500,9,quantile
PL,2024-06-03,2024-06-22,3 wk ahead inc death,0.2000,0,quantile
PL,2024-06-03,2024-06-22,3 wk ahead inc death,0.8000,14,quantile
PL,2024-06-03,2024-06-22,3 wk ahead inc death,0.1500,0,quantile
PL,2024-06-03,2024-06-22,3 wk ahead inc death,0.8500,24,quantile
PL,2024-06-03,2024-06-22,3 wk ahead inc death,0.1000,0,quantile
PL,2024-06-03,2024-06-22,3 wk ahead inc death,0.9000,31,quantile
PL,2024-06-03,2024-06-22,3 wk ahead inc death,0.0500,0,quantile
PL,2024-06-03,2024-06-22,3 wk ahead inc death,0.9500,92,quantile
PL,2024-06-03,2024-06-22,3 wk ahead inc death,0.0250,0,quantile
PL,2024-06-03,2024-06-22,3 wk ahead inc death,0.9750,137,quantile
PL,2024-06-03,2024-06-29,4 wk ahead inc death,0.0100,0,quantile
PL,2024-06-03,2024-06-29,4 wk ahead inc death,0.9900,237,quantile
PL,2024-06-03,2024-06-29,4 wk ahead inc death,0.5000,1,quantile
PL,2024-06-03,2024-06-29,4 wk ahead inc death,0.4500,1,quantile
PL,2024-06-03,2024-06-29,4 wk ahead inc death,0.5500,3,quantile
PL,2024-06-03,2024-06-29,4 wk ahead inc death,0.4000,0,quantile
PL,2024-06-03,2024-06-29,4 wk ahead inc death,0.6000,4,quantile
PL,2024-06-03,2024-06-29,4 wk ahead inc death,0.3500,0,quantile
PL,2024-06-03,2024-06-29,4 wk ahead inc death,0.6500,5,quantile
PL,2024-06-03,2024-06-29,4 wk ahead inc death,0.3000,0,quantile
PL,2024-06-03,2024-06-29,4 wk ahead inc death,0.7000,6,quantile
PL,2024-06-03,2024-06-29,4 wk ahead inc death,0.2500,0,quantile
PL,2024-06-03,2024-06-29,4 wk ahead inc death,0.7500,9,quantile
PL,2024-06-03,2024-06-29,4 wk ahead inc death,0.2000,0,quantile
PL,2024-06-03,2024-06-29,4 wk ahead inc death,0.8000,17,quantile
PL,2024-06-03,2024-06-29,4 wk ahead inc death,0.1500,0,quantile
PL,2024-06-03,2024-06-29,4 wk ahead inc death,0.8500,26,quantile
PL,2024-06-03,2024-06-29,4 wk ahead inc death,0.1000,0,quantile
PL,2024-06-03,2024-06-29,4 wk ahead inc death,0.9000,30,quantile
PL,2024-06-03,2024-06-29,4 wk ahead inc death,0.0500,0,quantile
PL,2024-06-03,2024-06-29,4 wk ahead inc death,0.9500,83,quantile
PL,2024-06-03,2024-06-29,4 wk ahead inc death,0.0250,0,quantile
PL,2024-06-03,2024-06-29,4 wk ahead inc death,0.9750,130,quantile
PT,2024-06-03,2024-06-08,1 wk ahead inc death,0.0100,0,quantile
PT,2024-06-03,2024-06-08,1 wk ahead inc death,0.9900,119,quantile
PT,2024-06-03,2024-06-08,1 wk ahead inc death,0.5000,11,quantile
PT,2024-06-03,2024-06-08,1 wk ahead inc death,0.4500,10,quantile
PT,2024-06-03,2024-06-08,1 wk ahead inc death,0.5500,13,quantile
PT,2024-06-03,2024-06-08,1 wk ahead inc death,0.4000,8,quantile
PT,2024-06-03,2024-06-08,1 wk ahead inc death,0.6000,14,quantile
PT,2024-06-03,2024-06-08,1 wk ahead inc death,0.3500,7,quantile
PT,2024-06-03,2024-06-08,1 wk ahead inc death,0.6500,17,quantile
PT,2024-06-03,2024-06-08,1 wk ahead inc death,0.3000,6,quantile
PT,2024-06-03,2024-06-08,1 wk ahead inc death,0.7000,19,quantile
PT,2024-06-03,2024-06-08,1 wk ahead inc death,0.2500,5,quantile
PT,2024-06-03,2024-06-08,1 wk ahead inc death,0.7500,22,quantile
PT,2024-06-03,2024-06-08,1 wk ahead inc death,0.2000,4,quantile
PT,2024-06-03,2024-06-08,1 wk ahead inc death,0.8000,28,quantile
PT,2024-06-03,2024-06-08,1 wk ahead inc death,0.1500,3,quantile
PT,2024-06-03,2024-06-08,1 wk ahead inc death,0.8500,39,quantile
PT,2024-06-03,2024-06-08,1 wk ahead inc death,0.1000,2,quantile
PT,2024-06-03,2024-06-08,1 wk ahead inc death,0.9000,40,quantile
PT,2024-06-03,2024-06-08,1 wk ahead inc death,0.0500,1,quantile
PT,2024-06-03,2024-06-08,1 wk ahead inc death,0.9500,62,quantile
PT,2024-06-03,2024-06-08,1 wk ahead inc death,0.0250,0,quantile
PT,2024-06-03,2024-06-08,1 wk ahead inc death,0.9750,86,quantile
PT,2024-06-03,2024-06-15,2 wk ahead inc death,0.0100,0,quantile
PT,2024-06-03,2024-06-15,2 wk ahead inc death,0.9900,140,quantile
PT,2024-06-03,2024-06-15,2 wk ahead inc death,0.5000,11,quantile
PT,2024-06-03,2024-06-15,2 wk ahead inc death,0.4500,10,quantile
PT,2024-06-03,2024-06-15,2 wk ahead inc death,0.5500,12,quantile
PT,2024-06-03,2024-06-15,2 wk ahead inc death,0.4000,9,quantile
PT,2024-06-03,2024-06-15,2 wk ahead inc death,0.6000,15,quantile
PT,2024-06-03,2024-06-15,2 wk ahead inc death,0.3500,7,quantile
PT,2024-06-03,2024-06-15,2 wk ahead inc death,0.6500,17,quantile
PT,2024-06-03,2024-06-15,2 wk ahead inc death,0.3000,6,quantile
PT,2024-06-03,2024-06-15,2 wk ahead inc death,0.7000,20,quantile
PT,2024-06-03,2024-06-15,2 wk ahead inc death,0.2500,5,quantile
PT,2024-06-03,2024-06-15,2 wk ahead inc death,0.7500,24,quantile
PT,2024-06-03,2024-06-15,2 wk ahead inc death,0.2000,4,quantile
PT,2024-06-03,2024-06-15,2 wk ahead inc death,0.8000,26,quantile
PT,2024-06-03,2024-06-15,2 wk ahead inc death,0.1500,3,quantile
PT,2024-06-03,2024-06-15,2 wk ahead inc death,0.8500,33,quantile
PT,2024-06-03,2024-06-15,2 wk ahead inc death,0.1000,2,quantile
PT,2024-06-03,2024-06-15,2 wk ahead inc death,0.9000,40,quantile
PT,2024-06-03,2024-06-15,2 wk ahead inc death,0.0500,1,quantile
PT,2024-06-03,2024-06-15,2 wk ahead inc death,0.9500,67,quantile
PT,2024-06-03,2024-06-15,2 wk ahead inc death,0.0250,0,quantile
PT,2024-06-03,2024-06-15,2 wk ahead inc death,0.9750,85,quantile
PT,2024-06-03,2024-06-22,3 wk ahead inc death,0.0100,0,quantile
PT,2024-06-03,2024-06-22,3 wk ahead inc death,0.9900,105,quantile
PT,2024-06-03,2024-06-22,3 wk ahead inc death,0.5000,11,quantile
PT,2024-06-03,2024-06-22,3 wk ahead inc death,0.4500,10,quantile
PT,2024-06-03,2024-06-22,3 wk ahead inc death,0.5500,13,quantile
PT,2024-06-03,2024-06-22,3 wk ahead inc death,0.4000,9,quantile
PT,2024-06-03,2024-06-22,3 wk ahead inc death,0.6000,15,quantile
PT,2024-06-03,2024-06-22,3 wk ahead inc death,0.3500,7,quantile
PT,2024-06-03,2024-06-22,3 wk ahead inc death,0.6500,16,quantile
PT,2024-06-03,2024-06-22,3 wk ahead inc death,0.3000,6,quantile
PT,2024-06-03,2024-06-22,3 wk ahead inc death,0.7000,20,quantile
PT,2024-06-03,2024-06-22,3 wk ahead inc death,0.2500,5,quantile
PT,2024-06-03,2024-06-22,3 wk ahead inc death,0.7500,24,quantile
PT,2024-06-03,2024-06-22,3 wk ahead inc death,0.2000,4,quantile
PT,2024-06-03,2024-06-22,3 wk ahead inc death,0.8000,26,quantile
PT,2024-06-03,2024-06-22,3 wk ahead inc death,0.1500,3,quantile
PT,2024-06-03,2024-06-22,3 wk ahead inc death,0.8500,34,quantile
PT,2024-06-03,2024-06-22,3 wk ahead inc death,0.1000,2,quantile
PT,2024-06-03,2024-06-22,3 wk ahead inc death,0.9000,44,quantile
PT,2024-06-03,2024-06-22,3 wk ahead inc death,0.0500,1,quantile
PT,2024-06-03,2024-06-22,3 wk ahead inc death,0.9500,69,quantile
PT,2024-06-03,2024-06-22,3 wk ahead inc death,0.0250,0,quantile
PT,2024-06-03,2024-06-22,3 wk ahead inc death,0.9750,81,quantile
PT,2024-06-03,2024-06-29,4 wk ahead inc death,0.0100,0,quantile
PT,2024-06-03,2024-06-29,4 wk ahead inc death,0.9900,123,quantile
PT,2024-06-03,2024-06-29,4 wk ahead inc death,0.5000,11,quantile
PT,2024-06-03,2024-06-29,4 wk ahead inc death,0.4500,9,quantile
PT,2024-06-03,2024-06-29,4 wk ahead inc death,0.5500,13,quantile
PT,2024-06-03,2024-06-29,4 wk ahead inc death,0.4000,8,quantile
PT,2024-06-03,2024-06-29,4 wk ahead inc death,0.6000,15,quantile
PT,2024-06-03,2024-06-29,4 wk ahead inc death,0.3500,7,quantile
PT,2024-06-03,2024-06-29,4 wk ahead inc death,0.6500,18,quantile
PT,2024-06-03,2024-06-29,4 wk ahead inc death,0.3000,6,quantile
PT,2024-06-03,2024-06-29,4 wk ahead inc death,0.7000,19,quantile
PT,2024-06-03,2024-06-29,4 wk ahead inc death,0.2500,5,quantile
PT,2024-06-03,2024-06-29,4 wk ahead inc death,0.7500,24,quantile
PT,2024-06-03,2024-06-29,4 wk ahead inc death,0.2000,4,quantile
PT,2024-06-03,2024-06-29,4 wk ahead inc death,0.8000,29,quantile
PT,2024-06-03,2024-06-29,4 wk ahead inc death,0.1500,3,quantile
PT,2024-06-03,2024-06-29,4 wk ahead inc death,0.8500,34,quantile
PT,2024-06-03,2024-06-29,4 wk ahead inc death,0.1000,2,quantile
PT,2024-06-03,2024-06-29,4 wk ahead inc death,0.9000,47,quantile
PT,2024-06-03,2024-06-29,4 wk ahead inc death,0.0500,1,quantile
PT,2024-06-03,2024-06-29,4 wk ahead inc death,0.9500,64,quantile
PT,2024-06-03,2024-06-29,4 wk ahead inc death,0.0250,0,quantile
PT,2024-06-03,2024-06-29,4 wk ahead inc death,0.9750,87,quantile
RO,2024-06-03,2024-06-08,1 wk ahead inc death,0.0100,0,quantile
RO,2024-06-03,2024-06-08,1 wk ahead inc death,0.9900,26,quantile
RO,2024-06-03,2024-06-08,1 wk ahead inc death,0.5000,0,quantile
RO,2024-06-03,2024-06-08,1 wk ahead inc death,0.4500,0,quantile
RO,2024-06-03,2024-06-08,1 wk ahead inc death,0.5500,1,quantile
RO,2024-06-03,2024-06-08,1 wk ahead inc death,0.4000,0,quantile
RO,2024-06-03,2024-06-08,1 wk ahead inc death,0.6000,1,quantile
RO,2024-06-03,2024-06-08,1 wk ahead inc death,0.3500,0,quantile
RO,2024-06-03,2024-06-08,1 wk ahead inc death,0.6500,1,quantile
RO,2024-06-03,2024-06-08,1 wk ahead inc death,0.3000,0,quantile
RO,2024-06-03,2024-06-08,1 wk ahead inc death,0.7000,2,quantile
RO,2024-06-03,2024-06-08,1 wk ahead inc death,0.2500,0,quantile
RO,2024-06-03,2024-06-08,1 wk ahead inc death,0.7500,3,quantile
RO,2024-06-03,2024-06-08,1 wk ahead inc death,0.2000,0,quantile
RO,2024-06-03,2024-06-08,1 wk ahead inc death,0.8000,3,quantile
RO,2024-06-03,2024-06-08,1 wk ahead inc death,0.1500,0,quantile
RO,2024-06-03,2024-06-08,1 wk ahead inc death,0.8500,5,quantile
RO,2024-06-03,2024-06-08,1 wk ahead inc death,0.1000,0,quantile
RO,2024-06-03,2024-06-08,1 wk ahead inc death,0.9000,8,quantile
RO,2024-06-03,2024-06-08,1 wk ahead inc death,0.0500,0,quantile
RO,2024-06-03,2024-06-08,1 wk ahead inc death,0.9500,13,quantile
RO,2024-06-03,2024-06-08,1 wk ahead inc death,0.0250,0,quantile
RO,2024-06-03,2024-06-08,1 wk ahead inc death,0.9750,17,quantile
RO,2024-06-03,2024-06-15,2 wk ahead inc death,0.0100,0,quantile
RO,2024-06-03,2024-06-15,2 wk ahead inc death,0.9900,27,quantile
RO,2024-06-03,2024-06-15,2 wk ahead inc death,0.5000,0,quantile
RO,2024-06-03,2024-06-15,2 wk ahead inc death,0.4500,0,quantile
RO,2024-06-03,2024-06-15,2 wk ahead inc death,0.5500,0,quantile
RO,2024-06-03,2024-06-15,2 wk ahead inc death,0.4000,0,quantile
RO,2024-06-03,2024-06-15,2 wk ahead inc death,0.6000,1,quantile
RO,2024-06-03,2024-06-15,2 wk ahead inc death,0.3500,0,quantile
RO,2024-06-03,2024-06-15,2 wk ahead inc death,0.6500,1,quantile
RO,2024-06-03,2024-06-15,2 wk ahead inc death,0.3000,0,quantile
RO,2024-06-03,2024-06-15,2 wk ahead inc death,0.7000,2,quantile
RO,2024-06-03,2024-06-15,2 wk ahead inc death,0.2500,0,quantile
RO,2024-06-03,2024-06-15,2 wk ahead inc death,0.7500,2,quantile
RO,2024-06-03,2024-06-15,2 wk ahead inc death,0.2000,0,quantile
RO,2024-06-03,2024-06-15,2 wk ahead inc death,0.8000,4,quantile
RO,2024-06-03,2024-06-15,2 wk ahead inc death,0.1500,0,quantile
RO,2024-06-03,2024-06-15,2 wk ahead inc death,0.8500,5,quantile
RO,2024-06-03,2024-06-15,2 wk ahead inc death,0.1000,0,quantile
RO,2024-06-03,2024-06-15,2 wk ahead inc death,0.9000,6,quantile
RO,2024-06-03,2024-06-15,2 wk ahead inc death,0.0500,0,quantile
RO,2024-06-03,2024-06-15,2 wk ahead inc death,0.9500,12,quantile
RO,2024-06-03,2024-06-15,2 wk ahead inc death,0.0250,0,quantile
RO,2024-06-03,2024-06-15,2 wk ahead inc death,0.9750,19,quantile
RO,2024-06-03,2024-06-22,3 wk ahead inc death,0.0100,0,quantile
RO,2024-06-03,2024-06-22,3 wk ahead inc death,0.9900,36,quantile
RO,2024-06-03,2024-06-22,3 wk ahead inc death,0.5000,0,quantile
RO,2024-06-03,2024-06-22,3 wk ahead inc death,0.4500,0,quantile
RO,2024-06-03,2024-06-22,3 wk ahead inc death,0.5500,0,quantile
RO,2024-06-03,2024-06-22,3 wk ahead inc death,0.4000,0,quantile
RO,2024-06-03,2024-06-22,3 wk ahead inc death,0.6000,1,quantile
RO,2024-06-03,2024-06-22,3 wk ahead inc death,0.3500,0,quantile
RO,2024-06-03,2024-06-22,3 wk ahead inc death,0.6500,1,quantile
RO,2024-06-03,2024-06-22,3 wk ahead inc death,0.3000,0,quantile
RO,2024-06-03,2024-06-22,3 wk ahead inc death,0.7000,2,quantile
RO,2024-06-03,2024-06-22,3 wk ahead inc death,0.2500,0,quantile
RO,2024-06-03,2024-06-22,3 wk ahead inc death,0.7500,2,quantile
RO,2024-06-03,2024-06-22,3 wk ahead inc death,0.2000,0,quantile
RO,2024-06-03,2024-06-22,3 wk ahead inc death,0.8000,3,quantile
RO,2024-06-03,2024-06-22,3 wk ahead inc death,0.1500,0,quantile
RO,2024-06-03,2024-06-22,3 wk ahead inc death,0.8500,4,quantile
RO,2024-06-03,2024-06-22,3 wk ahead inc death,0.1000,0,quantile
RO,2024-06-03,2024-06-22,3 wk ahead inc death,0.9000,6,quantile
RO,2024-06-03,2024-06-22,3 wk ahead inc death,0.0500,0,quantile
RO,2024-06-03,2024-06-22,3 wk ahead inc death,0.9500,9,quantile
RO,2024-06-03,2024-06-22,3 wk ahead inc death,0.0250,0,quantile
RO,2024-06-03,2024-06-22,3 wk ahead inc death,0.9750,12,quantile
RO,2024-06-03,2024-06-29,4 wk ahead inc death,0.0100,0,quantile
RO,2024-06-03,2024-06-29,4 wk ahead inc death,0.9900,22,quantile
RO,2024-06-03,2024-06-29,4 wk ahead inc death,0.5000,0,quantile
RO,2024-06-03,2024-06-29,4 wk ahead inc death,0.4500,0,quantile
RO,2024-06-03,2024-06-29,4 wk ahead inc death,0.5500,1,quantile
RO,2024-06-03,2024-06-29,4 wk ahead inc death,0.4000,0,quantile
RO,2024-06-03,2024-06-29,4 wk ahead inc death,0.6000,1,quantile
RO,2024-06-03,2024-06-29,4 wk ahead inc death,0.3500,0,quantile
RO,2024-06-03,2024-06-29,4 wk ahead inc death,0.6500,1,quantile
RO,2024-06-03,2024-06-29,4 wk ahead inc death,0.3000,0,quantile
RO,2024-06-03,2024-06-29,4 wk ahead inc death,0.7000,2,quantile
RO,2024-06-03,2024-06-29,4 wk ahead inc death,0.2500,0,quantile
RO,2024-06-03,2024-06-29,4 wk ahead inc death,0.7500,2,quantile
RO,2024-06-03,2024-06-29,4 wk ahead inc death,0.2000,0,quantile
RO,2024-06-03,2024-06-29,4 wk ahead inc death,0.8000,3,quantile
RO,2024-06-03,2024-06-29,4 wk ahead inc death,0.1500,0,quantile
RO,2024-06-03,2024-06-29,4 wk ahead inc death,0.8500,4,quantile
RO,2024-06-03,2024-06-29,4 wk ahead inc death,0.1000,0,quantile
RO,2024-06-03,2024-06-29,4 wk ahead inc death,0.9000,6,quantile
RO,2024-06-03,2024-06-29,4 wk ahead inc death,0.0500,0,quantile
RO,2024-06-03,2024-06-29,4 wk ahead inc death,0.9500,9,quantile
RO,2024-06-03,2024-06-29,4 wk ahead inc death,0.0250,0,quantile
RO,2024-06-03,2024-06-29,4 wk ahead inc death,0.9750,17,quantile
SK,2024-06-03,2024-06-08,1 wk ahead inc death,0.0100,0,quantile
SK,2024-06-03,2024-06-08,1 wk ahead inc death,0.9900,2,quantile
SK,2024-06-03,2024-06-08,1 wk ahead inc death,0.5000,0,quantile
SK,2024-06-03,2024-06-08,1 wk ahead inc death,0.4500,0,quantile
SK,2024-06-03,2024-06-08,1 wk ahead inc death,0.5500,0,quantile
SK,2024-06-03,2024-06-08,1 wk ahead inc death,0.4000,0,quantile
SK,2024-06-03,2024-06-08,1 wk ahead inc death,0.6000,0,quantile
SK,2024-06-03,2024-06-08,1 wk ahead inc death,0.3500,0,quantile
SK,2024-06-03,2024-06-08,1 wk ahead inc death,0.6500,0,quantile
SK,2024-06-03,2024-06-08,1 wk ahead inc death,0.3000,0,quantile
SK,2024-06-03,2024-06-08,1 wk ahead inc death,0.7000,0,quantile
SK,2024-06-03,2024-06-08,1 wk ahead inc death,0.2500,0,quantile
SK,2024-06-03,2024-06-08,1 wk ahead inc death,0.7500,0,quantile
SK,2024-06-03,2024-06-08,1 wk ahead inc death,0.2000,0,quantile
SK,2024-06-03,2024-06-08,1 wk ahead inc death,0.8000,0,quantile
SK,2024-06-03,2024-06-08,1 wk ahead inc death,0.1500,0,quantile
SK,2024-06-03,2024-06-08,1 wk ahead inc death,0.8500,0,quantile
SK,2024-06-03,2024-06-08,1 wk ahead inc death,0.1000,0,quantile
SK,2024-06-03,2024-06-08,1 wk ahead inc death,0.9000,0,quantile
SK,2024-06-03,2024-06-08,1 wk ahead inc death,0.0500,0,quantile
SK,2024-06-03,2024-06-08,1 wk ahead inc death,0.9500,1,quantile
SK,2024-06-03,2024-06-08,1 wk ahead inc death,0.0250,0,quantile
SK,2024-06-03,2024-06-08,1 wk ahead inc death,0.9750,1,quantile
SK,2024-06-03,2024-06-15,2 wk ahead inc death,0.0100,0,quantile
SK,2024-06-03,2024-06-15,2 wk ahead inc death,0.9900,2,quantile
SK,2024-06-03,2024-06-15,2 wk ahead inc death,0.5000,0,quantile
SK,2024-06-03,2024-06-15,2 wk ahead inc death,0.4500,0,quantile
SK,2024-06-03,2024-06-15,2 wk ahead inc death,0.5500,0,quantile
SK,2024-06-03,2024-06-15,2 wk ahead inc death,0.4000,0,quantile
SK,2024-06-03,2024-06-15,2 wk ahead inc death,0.6000,0,quantile
SK,2024-06-03,2024-06-15,2 wk ahead inc death,0.3500,0,quantile
SK,2024-06-03,2024-06-15,2 wk ahead inc death,0.6500,0,quantile
SK,2024-06-03,2024-06-15,2 wk ahead inc death,0.3000,0,quantile
SK,2024-06-03,2024-06-15,2 wk ahead inc death,0.7000,0,quantile
SK,2024-06-03,2024-06-15,2 wk ahead inc death,0.2500,0,quantile
SK,2024-06-03,2024-06-15,2 wk ahead inc death,0.7500,0,quantile
SK,2024-06-03,2024-06-15,2 wk ahead inc death,0.2000,0,quantile
SK,2024-06-03,2024-06-15,2 wk ahead inc death,0.8000,0,quantile
SK,2024-06-03,2024-06-15,2 wk ahead inc death,0.1500,0,quantile
SK,2024-06-03,2024-06-15,2 wk ahead inc death,0.8500,0,quantile
SK,2024-06-03,2024-06-15,2 wk ahead inc death,0.1000,0,quantile
SK,2024-06-03,2024-06-15,2 wk ahead inc death,0.9000,0,quantile
SK,2024-06-03,2024-06-15,2 wk ahead inc death,0.0500,0,quantile
SK,2024-06-03,2024-06-15,2 wk ahead inc death,0.9500,1,quantile
SK,2024-06-03,2024-06-15,2 wk ahead inc death,0.0250,0,quantile
SK,2024-06-03,2024-06-15,2 wk ahead inc death,0.9750,1,quantile
SK,2024-06-03,2024-06-22,3 wk ahead inc death,0.0100,0,quantile
SK,2024-06-03,2024-06-22,3 wk ahead inc death,0.9900,2,quantile
SK,2024-06-03,2024-06-22,3 wk ahead inc death,0.5000,0,quantile
SK,2024-06-03,2024-06-22,3 wk ahead inc death,0.4500,0,quantile
SK,2024-06-03,2024-06-22,3 wk ahead inc death,0.5500,0,quantile
SK,2024-06-03,2024-06-22,3 wk ahead inc death,0.4000,0,quantile
SK,2024-06-03,2024-06-22,3 wk ahead inc death,0.6000,0,quantile
SK,2024-06-03,2024-06-22,3 wk ahead inc death,0.3500,0,quantile
SK,2024-06-03,2024-06-22,3 wk ahead inc death,0.6500,0,quantile
SK,2024-06-03,2024-06-22,3 wk ahead inc death,0.3000,0,quantile
SK,2024-06-03,2024-06-22,3 wk ahead inc death,0.7000,0,quantile
SK,2024-06-03,2024-06-22,3 wk ahead inc death,0.2500,0,quantile
SK,2024-06-03,2024-06-22,3 wk ahead inc death,0.7500,0,quantile
