location,forecast_date,target_end_date,target,quantile,value,type
IE,2024-06-24,2024-06-29,0 wk ahead inc death,0.3000,3,quantile
IE,2024-06-24,2024-06-29,0 wk ahead inc death,0.7000,4,quantile
IE,2024-06-24,2024-06-29,0 wk ahead inc death,0.2500,2,quantile
IE,2024-06-24,2024-06-29,0 wk ahead inc death,0.7500,5,quantile
IE,2024-06-24,2024-06-29,0 wk ahead inc death,0.2000,2,quantile
IE,2024-06-24,2024-06-29,0 wk ahead inc death,0.8000,5,quantile
IE,2024-06-24,2024-06-29,0 wk ahead inc death,0.1500,2,quantile
IE,2024-06-24,2024-06-29,0 wk ahead inc death,0.8500,5,quantile
IE,2024-06-24,2024-06-29,0 wk ahead inc death,0.1000,2,quantile
IE,2024-06-24,2024-06-29,0 wk ahead inc death,0.9000,6,quantile
IE,2024-06-24,2024-06-29,0 wk ahead inc death,0.0500,1,quantile
IE,2024-06-24,2024-06-29,0 wk ahead inc death,0.9500,7,quantile
IE,2024-06-24,2024-06-29,0 wk ahead inc death,0.0250,1,quantile
IE,2024-06-24,2024-06-29,0 wk ahead inc death,0.9750,8,quantile
IE,2024-06-24,2024-07-06,1 wk ahead inc death,0.0100,1,quantile
IE,2024-06-24,2024-07-06,1 wk ahead inc death,0.9900,9,quantile
IE,2024-06-24,2024-07-06,1 wk ahead inc death,0.5000,4,quantile
IE,2024-06-24,2024-07-06,1 wk ahead inc death,0.4500,3,quantile
IE,2024-06-24,2024-07-06,1 wk ahead inc death,0.5500,4,quantile
IE,2024-06-24,2024-07-06,1 wk ahead inc death,0.4000,3,quantile
IE,2024-06-24,2024-07-06,1 wk ahead inc death,0.6000,4,quantile
IE,2024-06-24,2024-07-06,1 wk ahead inc death,0.3500,3,quantile
IE,2024-06-24,2024-07-06,1 wk ahead inc death,0.6500,4,quantile
IE,2024-06-24,2024-07-06,1 wk ahead inc death,0.3000,3,quantile
IE,2024-06-24,2024-07-06,1 wk ahead inc death,0.7000,5,quantile
IE,2024-06-24,2024-07-06,1 wk ahead inc death,0.2500,3,quantile
IE,2024-06-24,2024-07-06,1 wk ahead inc death,0.7500,5,quantile
IE,2024-06-24,2024-07-06,1 wk ahead inc death,0.2000,2,quantile
IE,2024-06-24,2024-07-06,1 wk ahead inc death,0.8000,5,quantile
IE,2024-06-24,2024-07-06,1 wk ahead inc death,0.1500,2,quantile
IE,2024-06-24,2024-07-06,1 wk ahead inc death,0.8500,5,quantile
IE,2024-06-24,2024-07-06,1 wk ahead inc death,0.1000,2,quantile
IE,2024-06-24,2024-07-06,1 wk ahead inc death,0.9000,6,quantile
IE,2024-06-24,2024-07-06,1 wk ahead inc death,0.0500,1,quantile
IE,2024-06-24,2024-07-06,1 wk ahead inc death,0.9500,7,quantile
IE,2024-06-24,2024-07-06,1 wk ahead inc death,0.0250,1,quantile
IE,2024-06-24,2024-07-06,1 wk ahead inc death,0.9750,8,quantile
IE,2024-06-24,2024-07-13,2 wk ahead inc death,0.0100,1,quantile
IE,2024-06-24,2024-07-13,2 wk ahead inc death,0.9900,9,quantile
IE,2024-06-24,2024-07-13,2 wk ahead inc death,0.5000,4,quantile
IE,2024-06-24,2024-07-13,2 wk ahead inc death,0.4500,4,quantile
IE,2024-06-24,2024-07-13,2 wk ahead inc death,0.5500,4,quantile
IE,2024-06-24,2024-07-13,2 wk ahead inc death,0.4000,3,quantile
IE,2024-06-24,2024-07-13,2 wk ahead inc death,0.6000,4,quantile
IE,2024-06-24,2024-07-13,2 wk ahead inc death,0.3500,3,quantile
IE,2024-06-24,2024-07-13,2 wk ahead inc death,0.6500,5,quantile
IE,2024-06-24,2024-07-13,2 wk ahead inc death,0.3000,3,quantile
IE,2024-06-24,2024-07-13,2 wk ahead inc death,0.7000,5,quantile
IE,2024-06-24,2024-07-13,2 wk ahead inc death,0.2500,3,quantile
IE,2024-06-24,2024-07-13,2 wk ahead inc death,0.7500,5,quantile
IE,2024-06-24,2024-07-13,2 wk ahead inc death,0.2000,3,quantile
IE,2024-06-24,2024-07-13,2 wk ahead inc death,0.8000,5,quantile
IE,2024-06-24,2024-07-13,2 wk ahead inc death,0.1500,2,quantile
IE,2024-06-24,2024-07-13,2 wk ahead inc death,0.8500,6,quantile
IE,2024-06-24,2024-07-13,2 wk ahead inc death,0.1000,2,quantile
IE,2024-06-24,2024-07-13,2 wk ahead inc death,0.9000,7,quantile
IE,2024-06-24,2024-07-13,2 wk ahead inc death,0.0500,2,quantile
IE,2024-06-24,2024-07-13,2 wk ahead inc death,0.9500,8,quantile
IE,2024-06-24,2024-07-13,2 wk ahead inc death,0.0250,1,quantile
IE,2024-06-24,2024-07-13,2 wk ahead inc death,0.9750,9,quantile
IE,2024-06-24,2024-07-20,3 wk ahead inc death,0.0100,1,quantile
IE,2024-06-24,2024-07-20,3 wk ahead inc death,0.9900,11,quantile
IE,2024-06-24,2024-07-20,3 wk ahead inc death,0.5000,4,quantile
IE,2024-06-24,2024-07-20,3 wk ahead inc death,0.4500,4,quantile
IE,2024-06-24,2024-07-20,3 wk ahead inc death,0.5500,4,quantile
IE,2024-06-24,2024-07-20,3 wk ahead inc death,0.4000,4,quantile
IE,2024-06-24,2024-07-20,3 wk ahead inc death,0.6000,4,quantile
IE,2024-06-24,2024-07-20,3 wk ahead inc death,0.3500,3,quantile
IE,2024-06-24,2024-07-20,3 wk ahead inc death,0.6500,5,quantile
IE,2024-06-24,2024-07-20,3 wk ahead inc death,0.3000,3,quantile
IE,2024-06-24,2024-07-20,3 wk ahead inc death,0.7000,5,quantile
IE,2024-06-24,2024-07-20,3 wk ahead inc death,0.2500,3,quantile
IE,2024-06-24,2024-07-20,3 wk ahead inc death,0.7500,5,quantile
IE,2024-06-24,2024-07-20,3 wk ahead inc death,0.2000,3,quantile
IE,2024-06-24,2024-07-20,3 wk ahead inc death,0.8000,6,quantile
IE,2024-06-24,2024-07-20,3 wk ahead inc death,0.1500,2,quantile
IE,2024-06-24,2024-07-20,3 wk ahead inc death,0.8500,6,quantile
IE,2024-06-24,2024-07-20,3 wk ahead inc death,0.1000,2,quantile
IE,2024-06-24,2024-07-20,3 wk ahead inc death,0.9000,7,quantile
IE,2024-06-24,2024-07-20,3 wk ahead inc death,0.0500,2,quantile
IE,2024-06-24,2024-07-20,3 wk ahead inc death,0.9500,8,quantile
IE,2024-06-24,2024-07-20,3 wk ahead inc death,0.0250,1,quantile
IE,2024-06-24,2024-07-20,3 wk ahead inc death,0.9750,9,quantile
IE,2024-06-24,2024-07-27,4 wk ahead inc death,0.0100,1,quantile
IE,2024-06-24,2024-07-27,4 wk ahead inc death,0.9900,10,quantile
IE,2024-06-24,2024-07-27,4 wk ahead inc death,0.5000,4,quantile
IE,2024-06-24,2024-07-27,4 wk ahead inc death,0.4500,4,quantile
IE,2024-06-24,2024-07-27,4 wk ahead inc death,0.5500,4,quantile
IE,2024-06-24,2024-07-27,4 wk ahead inc death,0.4000,4,quantile
IE,2024-06-24,2024-07-27,4 wk ahead inc death,0.6000,4,quantile
IE,2024-06-24,2024-07-27,4 wk ahead inc death,0.3500,3,quantile
IE,2024-06-24,2024-07-27,4 wk ahead inc death,0.6500,5,quantile
IE,2024-06-24,2024-07-27,4 wk ahead inc death,0.3000,3,quantile
IE,2024-06-24,2024-07-27,4 wk ahead inc death,0.7000,5,quantile
IE,2024-06-24,2024-07-27,4 wk ahead inc death,0.2500,3,quantile
IE,2024-06-24,2024-07-27,4 wk ahead inc death,0.7500,6,quantile
IE,2024-06-24,2024-07-27,4 wk ahead inc death,0.2000,3,quantile
IE,2024-06-24,2024-07-27,4 wk ahead inc death,0.8000,6,quantile
IE,2024-06-24,2024-07-27,4 wk ahead inc death,0.1500,3,quantile
IE,2024-06-24,2024-07-27,4 wk ahead inc death,0.8500,6,quantile
IE,2024-06-24,2024-07-27,4 wk ahead inc death,0.1000,2,quantile
IE,2024-06-24,2024-07-27,4 wk ahead inc death,0.9000,7,quantile
IE,2024-06-24,2024-07-27,4 wk ahead inc death,0.0500,2,quantile
IE,2024-06-24,2024-07-27,4 wk ahead inc death,0.9500,8,quantile
IE,2024-06-24,2024-07-27,4 wk ahead inc death,0.0250,2,quantile
IE,2024-06-24,2024-07-27,4 wk ahead inc death,0.9750,9,quantile
LI,2024-06-24,2024-06-29,0 wk ahead inc death,0.0100,0,quantile
LI,2024-06-24,2024-06-29,0 wk ahead inc death,0.9900,0,quantile
LI,2024-06-24,2024-06-29,0 wk ahead inc death,0.5000,0,quantile
LI,2024-06-24,2024-06-29,0 wk ahead inc death,0.4500,0,quantile
LI,2024-06-24,2024-06-29,0 wk ahead inc death,0.5500,0,quantile
LI,2024-06-24,2024-06-29,0 wk ahead inc death,0.4000,0,quantile
LI,2024-06-24,2024-06-29,0 wk ahead inc death,0.6000,0,quantile
LI,2024-06-24,2024-06-29,0 wk ahead inc death,0.3500,0,quantile
LI,2024-06-24,2024-06-29,0 wk ahead inc death,0.6500,0,quantile
LI,2024-06-24,2024-06-29,0 wk ahead inc death,0.3000,0,quantile
LI,2024-06-24,2024-06-29,0 wk ahead inc death,0.7000,0,quantile
LI,2024-06-24,2024-06-29,0 wk ahead inc death,0.2500,0,quantile
LI,2024-06-24,2024-06-29,0 wk ahead inc death,0.7500,0,quantile
LI,2024-06-24,2024-06-29,0 wk ahead inc death,0.2000,0,quantile
LI,2024-06-24,2024-06-29,0 wk ahead inc death,0.8000,0,quantile
LI,2024-06-24,2024-06-29,0 wk ahead inc death,0.1500,0,quantile
LI,2024-06-24,2024-06-29,0 wk ahead inc death,0.8500,0,quantile
LI,2024-06-24,2024-06-29,0 wk ahead inc death,0.1000,0,quantile
LI,2024-06-24,2024-06-29,0 wk ahead inc death,0.9000,0,quantile
LI,2024-06-24,2024-06-29,0 wk ahead inc death,0.0500,0,quantile
LI,2024-06-24,2024-06-29,0 wk ahead inc death,0.9500,0,quantile
LI,2024-06-24,2024-06-29,0 wk ahead inc death,0.0250,0,quantile
LI,2024-06-24,2024-06-29,0 wk ahead inc death,0.9750,0,quantile
LI,2024-06-24,2024-07-06,1 wk ahead inc death,0.0100,0,quantile
LI,2024-06-24,2024-07-06,1 wk ahead inc death,0.9900,0,quantile
LI,2024-06-24,2024-07-06,1 wk ahead inc death,0.5000,0,quantile
LI,2024-06-24,2024-07-06,1 wk ahead inc death,0.4500,0,quantile
LI,2024-06-24,2024-07-06,1 wk ahead inc death,0.5500,0,quantile
LI,2024-06-24,2024-07-06,1 wk ahead inc death,0.4000,0,quantile
LI,2024-06-24,2024-07-06,1 wk ahead inc death,0.6000,0,quantile
LI,2024-06-24,2024-07-06,1 wk ahead inc death,0.3500,0,quantile
LI,2024-06-24,2024-07-06,1 wk ahead inc death,0.6500,0,quantile
LI,2024-06-24,2024-07-06,1 wk ahead inc death,0.3000,0,quantile
LI,2024-06-24,2024-07-06,1 wk ahead inc death,0.7000,0,quantile
LI,2024-06-24,2024-07-06,1 wk ahead inc death,0.2500,0,quantile
LI,2024-06-24,2024-07-06,1 wk ahead inc death,0.7500,0,quantile
LI,2024-06-24,2024-07-06,1 wk ahead inc death,0.2000,0,quantile
LI,2024-06-24,2024-07-06,1 wk ahead inc death,0.8000,0,quantile
LI,2024-06-24,2024-07-06,1 wk ahead inc death,0.1500,0,quantile
LI,2024-06-24,2024-07-06,1 wk ahead inc death,0.8500,0,quantile
LI,2024-06-24,2024-07-06,1 wk ahead inc death,0.1000,0,quantile
LI,2024-06-24,2024-07-06,1 wk ahead inc death,0.9000,0,quantile
LI,2024-06-24,2024-07-06,1 wk ahead inc death,0.0500,0,quantile
LI,2024-06-24,2024-07-06,1 wk ahead inc death,0.9500,0,quantile
LI,2024-06-24,2024-07-06,1 wk ahead inc death,0.0250,0,quantile
LI,2024-06-24,2024-07-06,1 wk ahead inc death,0.9750,0,quantile
LI,2024-06-24,2024-07-13,2 wk ahead inc death,0.0100,0,quantile
LI,2024-06-24,2024-07-13,2 wk ahead inc death,0.9900,0,quantile
LI,2024-06-24,2024-07-13,2 wk ahead inc death,0.5000,0,quantile
LI,2024-06-24,2024-07-13,2 wk ahead inc death,0.4500,0,quantile
LI,2024-06-24,2024-07-13,2 wk ahead inc death,0.5500,0,quantile
LI,2024-06-24,2024-07-13,2 wk ahead inc death,0.4000,0,quantile
LI,2024-06-24,2024-07-13,2 wk ahead inc death,0.6000,0,quantile
LI,2024-06-24,2024-07-13,2 wk ahead inc death,0.3500,0,quantile
LI,2024-06-24,2024-07-13,2 wk ahead inc death,0.6500,0,quantile
LI,2024-06-24,2024-07-13,2 wk ahead inc death,0.3000,0,quantile
LI,2024-06-24,2024-07-13,2 wk ahead inc death,0.7000,0,quantile
LI,2024-06-24,2024-07-13,2 wk ahead inc death,0.2500,0,quantile
LI,2024-06-24,2024-07-13,2 wk ahead inc death,0.7500,0,quantile
LI,2024-06-24,2024-07-13,2 wk ahead inc death,0.2000,0,quantile
LI,2024-06-24,2024-07-13,2 wk ahead inc death,0.8000,0,quantile
LI,2024-06-24,2024-07-13,2 wk ahead inc death,0.1500,0,quantile
LI,2024-06-24,2024-07-13,2 wk ahead inc death,0.8500,0,quantile
LI,2024-06-24,2024-07-13,2 wk ahead inc death,0.1000,0,quantile
LI,2024-06-24,2024-07-13,2 wk ahead inc death,0.9000,0,quantile
LI,2024-06-24,2024-07-13,2 wk ahead inc death,0.0500,0,quantile
LI,2024-06-24,2024-07-13,2 wk ahead inc death,0.9500,0,quantile
LI,2024-06-24,2024-07-13,2 wk ahead inc death,0.0250,0,quantile
LI,2024-06-24,2024-07-13,2 wk ahead inc death,0.9750,0,quantile
LI,2024-06-24,2024-07-20,3 wk ahead inc death,0.0100,0,quantile
LI,2024-06-24,2024-07-20,3 wk ahead inc death,0.9900,0,quantile
LI,2024-06-24,2024-07-20,3 wk ahead inc death,0.5000,0,quantile
LI,2024-06-24,2024-07-20,3 wk ahead inc death,0.4500,0,quantile
LI,2024-06-24,2024-07-20,3 wk ahead inc death,0.5500,0,quantile
LI,2024-06-24,2024-07-20,3 wk ahead inc death,0.4000,0,quantile
LI,2024-06-24,2024-07-20,3 wk ahead inc death,0.6000,0,quantile
LI,2024-06-24,2024-07-20,3 wk ahead inc death,0.3500,0,quantile
LI,2024-06-24,2024-07-20,3 wk ahead inc death,0.6500,0,quantile
LI,2024-06-24,2024-07-20,3 wk ahead inc death,0.3000,0,quantile
LI,2024-06-24,2024-07-20,3 wk ahead inc death,0.7000,0,quantile
LI,2024-06-24,2024-07-20,3 wk ahead inc death,0.2500,0,quantile
LI,2024-06-24,2024-07-20,3 wk ahead inc death,0.7500,0,quantile
LI,2024-06-24,2024-07-20,3 wk ahead inc death,0.2000,0,quantile
LI,2024-06-24,2024-07-20,3 wk ahead inc death,0.8000,0,quantile
LI,2024-06-24,2024-07-20,3 wk ahead inc death,0.1500,0,quantile
LI,2024-06-24,2024-07-20,3 wk ahead inc death,0.8500,0,quantile
LI,2024-06-24,2024-07-20,3 wk ahead inc death,0.1000,0,quantile
LI,2024-06-24,2024-07-20,3 wk ahead inc death,0.9000,0,quantile
LI,2024-06-24,2024-07-20,3 wk ahead inc death,0.0500,0,quantile
LI,2024-06-24,2024-07-20,3 wk ahead inc death,0.9500,0,quantile
LI,2024-06-24,2024-07-20,3 wk ahead inc death,0.0250,0,quantile
LI,2024-06-24,2024-07-20,3 wk ahead inc death,0.9750,0,quantile
LI,2024-06-24,2024-07-27,4 wk ahead inc death,0.0100,0,quantile
LI,2024-06-24,2024-07-27,4 wk ahead inc death,0.9900,0,quantile
LI,2024-06-24,2024-07-27,4 wk ahead inc death,0.5000,0,quantile
LI,2024-06-24,2024-07-27,4 wk ahead inc death,0.4500,0,quantile
LI,2024-06-24,2024-07-27,4 wk ahead inc death,0.5500,0,quantile
LI,2024-06-24,2024-07-27,4 wk ahead inc death,0.4000,0,quantile
LI,2024-06-24,2024-07-27,4 wk ahead inc death,0.6000,0,quantile
LI,2024-06-24,2024-07-27,4 wk ahead inc death,0.3500,0,quantile
LI,2024-06-24,2024-07-27,4 wk ahead inc death,0.6500,0,quantile
LI,2024-06-24,2024-07-27,4 wk ahead inc death,0.3000,0,quantile
LI,2024-06-24,2024-07-27,4 wk ahead inc death,0.7000,0,quantile
LI,2024-06-24,2024-07-27,4 wk ahead inc death,0.2500,0,quantile
LI,2024-06-24,2024-07-27,4 wk ahead inc death,0.7500,0,quantile
LI,2024-06-24,2024-07-27,4 wk ahead inc death,0.2000,0,quantile
LI,2024-06-24,2024-07-27,4 wk ahead inc death,0.8000,0,quantile
LI,2024-06-24,2024-07-27,4 wk ahead inc death,0.1500,0,quantile
LI,2024-06-24,2024-07-27,4 wk ahead inc death,0.8500,0,quantile
LI,2024-06-24,2024-07-27,4 wk ahead inc death,0.1000,0,quantile
LI,2024-06-24,2024-07-27,4 wk ahead inc death,0.9000,0,quantile
LI,2024-06-24,2024-07-27,4 wk ahead inc death,0.0500,0,quantile
LI,2024-06-24,2024-07-27,4 wk ahead inc death,0.9500,0,quantile
LI,2024-06-24,2024-07-27,4 wk ahead inc death,0.0250,0,quantile
LI,2024-06-24,2024-07-27,4 wk ahead inc death,0.9750,0,quantile
LT,2024-06-24,2024-06-29,0 wk ahead inc death,0.0100,0,quantile
LT,2024-06-24,2024-06-29,0 wk ahead inc death,0.9900,1,quantile
LT,2024-06-24,2024-06-29,0 wk ahead inc death,0.5000,0,quantile
LT,2024-06-24,2024-06-29,0 wk ahead inc death,0.4500,0,quantile
LT,2024-06-24,2024-06-29,0 wk ahead inc death,0.5500,0,quantile
LT,2024-06-24,2024-06-29,0 wk ahead inc death,0.4000,0,quantile
LT,2024-06-24,2024-06-29,0 wk ahead inc death,0.6000,0,quantile
LT,2024-06-24,2024-06-29,0 wk ahead inc death,0.3500,0,quantile
LT,2024-06-24,2024-06-29,0 wk ahead inc death,0.6500,0,quantile
LT,2024-06-24,2024-06-29,0 wk ahead inc death,0.3000,0,quantile
LT,2024-06-24,2024-06-29,0 wk ahead inc death,0.7000,0,quantile
LT,2024-06-24,2024-06-29,0 wk ahead inc death,0.2500,0,quantile
LT,2024-06-24,2024-06-29,0 wk ahead inc death,0.7500,0,quantile
LT,2024-06-24,2024-06-29,0 wk ahead inc death,0.2000,0,quantile
LT,2024-06-24,2024-06-29,0 wk ahead inc death,0.8000,0,quantile
LT,2024-06-24,2024-06-29,0 wk ahead inc death,0.1500,0,quantile
LT,2024-06-24,2024-06-29,0 wk ahead inc death,0.8500,0,quantile
LT,2024-06-24,2024-06-29,0 wk ahead inc death,0.1000,0,quantile
LT,2024-06-24,2024-06-29,0 wk ahead inc death,0.9000,1,quantile
LT,2024-06-24,2024-06-29,0 wk ahead inc death,0.0500,0,quantile
LT,2024-06-24,2024-06-29,0 wk ahead inc death,0.9500,1,quantile
LT,2024-06-24,2024-06-29,0 wk ahead inc death,0.0250,0,quantile
LT,2024-06-24,2024-06-29,0 wk ahead inc death,0.9750,1,quantile
LT,2024-06-24,2024-07-06,1 wk ahead inc death,0.0100,0,quantile
LT,2024-06-24,2024-07-06,1 wk ahead inc death,0.9900,1,quantile
LT,2024-06-24,2024-07-06,1 wk ahead inc death,0.5000,0,quantile
LT,2024-06-24,2024-07-06,1 wk ahead inc death,0.4500,0,quantile
LT,2024-06-24,2024-07-06,1 wk ahead inc death,0.5500,0,quantile
LT,2024-06-24,2024-07-06,1 wk ahead inc death,0.4000,0,quantile
LT,2024-06-24,2024-07-06,1 wk ahead inc death,0.6000,0,quantile
LT,2024-06-24,2024-07-06,1 wk ahead inc death,0.3500,0,quantile
LT,2024-06-24,2024-07-06,1 wk ahead inc death,0.6500,0,quantile
LT,2024-06-24,2024-07-06,1 wk ahead inc death,0.3000,0,quantile
LT,2024-06-24,2024-07-06,1 wk ahead inc death,0.7000,0,quantile
LT,2024-06-24,2024-07-06,1 wk ahead inc death,0.2500,0,quantile
LT,2024-06-24,2024-07-06,1 wk ahead inc death,0.7500,0,quantile
LT,2024-06-24,2024-07-06,1 wk ahead inc death,0.2000,0,quantile
LT,2024-06-24,2024-07-06,1 wk ahead inc death,0.8000,0,quantile
LT,2024-06-24,2024-07-06,1 wk ahead inc death,0.1500,0,quantile
LT,2024-06-24,2024-07-06,1 wk ahead inc death,0.8500,0,quantile
LT,2024-06-24,2024-07-06,1 wk ahead inc death,0.1000,0,quantile
LT,2024-06-24,2024-07-06,1 wk ahead inc death,0.9000,1,quantile
LT,2024-06-24,2024-07-06,1 wk ahead inc death,0.0500,0,quantile
LT,2024-06-24,2024-07-06,1 wk ahead inc death,0.9500,1,quantile
LT,2024-06-24,2024-07-06,1 wk ahead inc death,0.0250,0,quantile
LT,2024-06-24,2024-07-06,1 wk ahead inc death,0.9750,1,quantile
LT,2024-06-24,2024-07-13,2 wk ahead inc death,0.0100,0,quantile
LT,2024-06-24,2024-07-13,2 wk ahead inc death,0.9900,1,quantile
LT,2024-06-24,2024-07-13,2 wk ahead inc death,0.5000,0,quantile
LT,2024-06-24,2024-07-13,2 wk ahead inc death,0.4500,0,quantile
LT,2024-06-24,2024-07-13,2 wk ahead inc death,0.5500,0,quantile
LT,2024-06-24,2024-07-13,2 wk ahead inc death,0.4000,0,quantile
LT,2024-06-24,2024-07-13,2 wk ahead inc death,0.6000,0,quantile
LT,2024-06-24,2024-07-13,2 wk ahead inc death,0.3500,0,quantile
LT,2024-06-24,2024-07-13,2 wk ahead inc death,0.6500,0,quantile
LT,2024-06-24,2024-07-13,2 wk ahead inc death,0.3000,0,quantile
LT,2024-06-24,2024-07-13,2 wk ahead inc death,0.7000,0,quantile
LT,2024-06-24,2024-07-13,2 wk ahead inc death,0.2500,0,quantile
LT,2024-06-24,2024-07-13,2 wk ahead inc death,0.7500,0,quantile
LT,2024-06-24,2024-07-13,2 wk ahead inc death,0.2000,0,quantile
LT,2024-06-24,2024-07-13,2 wk ahead inc death,0.8000,0,quantile
LT,2024-06-24,2024-07-13,2 wk ahead inc death,0.1500,0,quantile
LT,2024-06-24,2024-07-13,2 wk ahead inc death,0.8500,0,quantile
LT,2024-06-24,2024-07-13,2 wk ahead inc death,0.1000,0,quantile
LT,2024-06-24,2024-07-13,2 wk ahead inc death,0.9000,1,quantile
LT,2024-06-24,2024-07-13,2 wk ahead inc death,0.0500,0,quantile
LT,2024-06-24,2024-07-13,2 wk ahead inc death,0.9500,1,quantile
LT,2024-06-24,2024-07-13,2 wk ahead inc death,0.0250,0,quantile
LT,2024-06-24,2024-07-13,2 wk ahead inc death,0.9750,1,quantile
LT,2024-06-24,2024-07-20,3 wk ahead inc death,0.0100,0,quantile
LT,2024-06-24,2024-07-20,3 wk ahead inc death,0.9900,1,quantile
LT,2024-06-24,2024-07-20,3 wk ahead inc death,0.5000,0,quantile
LT,2024-06-24,2024-07-20,3 wk ahead inc death,0.4500,0,quantile
LT,2024-06-24,2024-07-20,3 wk ahead inc death,0.5500,0,quantile
LT,2024-06-24,2024-07-20,3 wk ahead inc death,0.4000,0,quantile
LT,2024-06-24,2024-07-20,3 wk ahead inc death,0.6000,0,quantile
LT,2024-06-24,2024-07-20,3 wk ahead inc death,0.3500,0,quantile
LT,2024-06-24,2024-07-20,3 wk ahead inc death,0.6500,0,quantile
LT,2024-06-24,2024-07-20,3 wk ahead inc death,0.3000,0,quantile
LT,2024-06-24,2024-07-20,3 wk ahead inc death,0.7000,0,quantile
LT,2024-06-24,2024-07-20,3 wk ahead inc death,0.2500,0,quantile
LT,2024-06-24,2024-07-20,3 wk ahead inc death,0.7500,0,quantile
LT,2024-06-24,2024-07-20,3 wk ahead inc death,0.2000,0,quantile
LT,2024-06-24,2024-07-20,3 wk ahead inc death,0.8000,0,quantile
LT,2024-06-24,2024-07-20,3 wk ahead inc death,0.1500,0,quantile
LT,2024-06-24,2024-07-20,3 wk ahead inc death,0.8500,0,quantile
LT,2024-06-24,2024-07-20,3 wk ahead inc death,0.1000,0,quantile
LT,2024-06-24,2024-07-20,3 wk ahead inc death,0.9000,1,quantile
LT,2024-06-24,2024-07-20,3 wk ahead inc death,0.0500,0,quantile
LT,2024-06-24,2024-07-20,3 wk ahead inc death,0.9500,1,quantile
LT,2024-06-24,2024-07-20,3 wk ahead inc death,0.0250,0,quantile
LT,2024-06-24,2024-07-20,3 wk ahead inc death,0.9750,1,quantile
LT,2024-06-24,2024-07-27,4 wk ahead inc death,0.0100,0,quantile
LT,2024-06-24,2024-07-27,4 wk ahead inc death,0.9900,1,quantile
LT,2024-06-24,2024-07-27,4 wk ahead inc death,0.5000,0,quantile
LT,2024-06-24,2024-07-27,4 wk ahead inc death,0.4500,0,quantile
LT,2024-06-24,2024-07-27,4 wk ahead inc death,0.5500,0,quantile
LT,2024-06-24,2024-07-27,4 wk ahead inc death,0.4000,0,quantile
LT,2024-06-24,2024-07-27,4 wk ahead inc death,0.6000,0,quantile
LT,2024-06-24,2024-07-27,4 wk ahead inc death,0.3500,0,quantile
LT,2024-06-24,2024-07-27,4 wk ahead inc death,0.6500,0,quantile
LT,2024-06-24,2024-07-27,4 wk ahead inc death,0.3000,0,quantile
LT,2024-06-24,2024-07-27,4 wk ahead inc death,0.7000,0,quantile
LT,2024-06-24,2024-07-27,4 wk ahead inc death,0.2500,0,quantile
LT,2024-06-24,2024-07-27,4 wk ahead inc death,0.7500,0,quantile
LT,2024-06-24,2024-07-27,4 wk ahead inc death,0.2000,0,quantile
LT,2024-06-24,2024-07-27,4 wk ahead inc death,0.8000,0,quantile
LT,2024-06-24,2024-07-27,4 wk ahead inc death,0.1500,0,quantile
LT,2024-06-24,2024-07-27,4 wk ahead inc death,0.8500,0,quantile
LT,2024-06-24,2024-07-27,4 wk ahead inc death,0.1000,0,quantile
LT,2024-06-24,2024-07-27,4 wk ahead inc death,0.9000,1,quantile
LT,2024-06-24,2024-07-27,4 wk ahead inc death,0.0500,0,quantile
LT,2024-06-24,2024-07-27,4 wk ahead inc death,0.9500,1,quantile
LT,2024-06-24,2024-07-27,4 wk ahead inc death,0.0250,0,quantile
LT,2024-06-24,2024-07-27,4 wk ahead inc death,0.9750,1,quantile
MT,2024-06-24,2024-06-29,0 wk ahead inc death,0.0100,0,quantile
MT,2024-06-24,2024-06-29,0 wk ahead inc death,0.9900,3,quantile
MT,2024-06-24,2024-06-29,0 wk ahead inc death,0.5000,1,quantile
MT,2024-06-24,2024-06-29,0 wk ahead inc death,0.4500,1,quantile
MT,2024-06-24,2024-06-29,0 wk ahead inc death,0.5500,1,quantile
MT,2024-06-24,2024-06-29,0 wk ahead inc death,0.4000,1,quantile
MT,2024-06-24,2024-06-29,0 wk ahead inc death,0.6000,1,quantile
MT,2024-06-24,2024-06-29,0 wk ahead inc death,0.3500,1,quantile
MT,2024-06-24,2024-06-29,0 wk ahead inc death,0.6500,1,quantile
MT,2024-06-24,2024-06-29,0 wk ahead inc death,0.3000,1,quantile
MT,2024-06-24,2024-06-29,0 wk ahead inc death,0.7000,1,quantile
MT,2024-06-24,2024-06-29,0 wk ahead inc death,0.2500,0,quantile
MT,2024-06-24,2024-06-29,0 wk ahead inc death,0.7500,1,quantile
MT,2024-06-24,2024-06-29,0 wk ahead inc death,0.2000,0,quantile
MT,2024-06-24,2024-06-29,0 wk ahead inc death,0.8000,1,quantile
MT,2024-06-24,2024-06-29,0 wk ahead inc death,0.1500,0,quantile
MT,2024-06-24,2024-06-29,0 wk ahead inc death,0.8500,2,quantile
MT,2024-06-24,2024-06-29,0 wk ahead inc death,0.1000,0,quantile
MT,2024-06-24,2024-06-29,0 wk ahead inc death,0.9000,2,quantile
MT,2024-06-24,2024-06-29,0 wk ahead inc death,0.0500,0,quantile
MT,2024-06-24,2024-06-29,0 wk ahead inc death,0.9500,2,quantile
MT,2024-06-24,2024-06-29,0 wk ahead inc death,0.0250,0,quantile
