forecast_date,target,target_end_date,location,quantile,value,type,scenario_id
2021-03-15,2 wk ahead inc case,2021-03-27,ES,0.55,62277,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,ES,0.6,62611,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,ES,0.65,62945,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,ES,0.7,63190,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,ES,0.75,63392,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,ES,0.8,63594,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,ES,0.85,66154,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,ES,0.9,73433,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,ES,0.95,80711,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,ES,0.975,84351,quantile,forecast
2021-03-15,2 wk ahead inc case,2021-03-27,ES,0.99,86534,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,ES,NA,72474,point,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,ES,0.01,66096,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,ES,0.025,66278,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,ES,0.05,66582,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,ES,0.1,67189,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,ES,0.15,67796,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,ES,0.2,68068,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,ES,0.25,68173,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,ES,0.3,68278,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,ES,0.35,68386,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,ES,0.4,68499,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,ES,0.45,68613,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,ES,0.5,68726,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,ES,0.55,69820,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,ES,0.6,70914,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,ES,0.65,72008,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,ES,0.7,72393,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,ES,0.75,72422,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,ES,0.8,72451,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,ES,0.85,74367,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,ES,0.9,80053,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,ES,0.95,85740,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,ES,0.975,88584,quantile,forecast
2021-03-15,3 wk ahead inc case,2021-04-03,ES,0.99,90290,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,ES,NA,81221,point,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,ES,0.01,75788,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,ES,0.025,75809,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,ES,0.05,75842,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,ES,0.1,75909,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,ES,0.15,75977,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,ES,0.2,76399,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,ES,0.25,77000,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,ES,0.3,77601,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,ES,0.35,78227,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,ES,0.4,78905,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,ES,0.45,79584,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,ES,0.5,80262,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,ES,0.55,80594,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,ES,0.6,80926,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,ES,0.65,81257,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,ES,0.7,81421,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,ES,0.75,81501,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,ES,0.8,81581,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,ES,0.85,83021,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,ES,0.9,87184,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,ES,0.95,91346,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,ES,0.975,93427,quantile,forecast
2021-03-15,4 wk ahead inc case,2021-04-10,ES,0.99,94676,quantile,forecast
