model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
SDSC_ISG-TrendModel,inc death,1,HR,0.75,NA,NA,NA,NA,23,1,Croatia
UMass-MechBayes,inc death,1,HR,0.5,0.45,0.7,1,0.09,23,1,Croatia
USC-SIkJalpha,inc death,1,HR,0.67,0.78,0.38,0.46,0.18,26,1,Croatia
USyd-OneModelMan,inc death,1,HR,0.66,NA,NA,NA,NA,23,1,Croatia
epiforecasts-EpiNow2,inc death,1,HR,0.6,0.43,0.65,1,0.12,26,1,Croatia
EuroCOVIDhub-baseline,inc death,2,HR,1,1,0.48,0.84,-0,25,1,Croatia
EuroCOVIDhub-ensemble,inc death,2,HR,0.49,0.38,0.6,1,0.08,25,1,Croatia
IEM_Health-CovidProject,inc death,2,HR,0.9,0.8,0.36,0.72,-0.06,25,1,Croatia
ILM-EKF,inc death,2,HR,0.55,0.56,1,1,0.05,25,1,Croatia
Karlen-pypm,inc death,2,HR,0.08,0.4,0.57,1,-0.1,7,1,Croatia
LANL-GrowthRate,inc death,2,HR,0.37,0.4,0.33,0.79,-0.27,24,1,Croatia
MUNI-ARIMA,inc death,2,HR,0.72,0.95,0.41,0.94,0.07,17,1,Croatia
RobertWalraven-ESG,inc death,2,HR,0.74,0.74,0.48,0.64,-0.19,25,1,Croatia
UMass-MechBayes,inc death,2,HR,0.46,0.42,0.55,1,0.19,22,1,Croatia
USC-SIkJalpha,inc death,2,HR,0.45,0.5,0.32,0.52,0.26,25,1,Croatia
USyd-OneModelMan,inc death,2,HR,0.44,NA,NA,NA,NA,22,1,Croatia
epiforecasts-EpiNow2,inc death,2,HR,0.4,0.31,0.6,1,0.23,25,1,Croatia
EuroCOVIDhub-baseline,inc death,3,HR,1,1,0.46,0.71,0.02,24,1,Croatia
EuroCOVIDhub-ensemble,inc death,3,HR,0.53,0.45,0.5,0.92,0.1,24,1,Croatia
IEM_Health-CovidProject,inc death,3,HR,1.09,0.94,0.29,0.71,-0.05,24,1,Croatia
ILM-EKF,inc death,3,HR,0.74,0.55,0.71,1,0.07,24,1,Croatia
Karlen-pypm,inc death,3,HR,0.13,0.48,0.67,1,-0.03,6,1,Croatia
LANL-GrowthRate,inc death,3,HR,0.41,0.37,0.39,0.78,-0.18,23,1,Croatia
MUNI-ARIMA,inc death,3,HR,0.7,1.26,0.4,0.87,0.09,15,1,Croatia
RobertWalraven-ESG,inc death,3,HR,0.74,0.82,0.42,0.62,-0.18,24,1,Croatia
UMass-MechBayes,inc death,3,HR,0.55,0.48,0.52,0.95,0.19,21,1,Croatia
USC-SIkJalpha,inc death,3,HR,0.58,0.5,0.29,0.42,0.38,24,1,Croatia
USyd-OneModelMan,inc death,3,HR,0.32,NA,NA,NA,NA,21,1,Croatia
epiforecasts-EpiNow2,inc death,3,HR,0.49,0.39,0.62,1,0.21,24,1,Croatia
EuroCOVIDhub-baseline,inc death,4,HR,1,1,0.43,0.65,0.06,23,1,Croatia
EuroCOVIDhub-ensemble,inc death,4,HR,0.88,0.52,0.52,0.87,0.16,23,1,Croatia
IEM_Health-CovidProject,inc death,4,HR,1.5,1.05,0.26,0.65,-0.04,23,1,Croatia
ILM-EKF,inc death,4,HR,1.26,0.64,0.61,1,0.06,23,1,Croatia
Karlen-pypm,inc death,4,HR,0.09,0.47,0.6,1,0.14,5,1,Croatia
LANL-GrowthRate,inc death,4,HR,0.5,0.42,0.23,0.77,-0.08,22,1,Croatia
MUNI-ARIMA,inc death,4,HR,0.65,1.64,0.5,0.79,0.11,14,1,Croatia
RobertWalraven-ESG,inc death,4,HR,0.95,0.85,0.39,0.61,-0.15,23,1,Croatia
UMass-MechBayes,inc death,4,HR,0.78,0.56,0.5,0.9,0.2,20,1,Croatia
USC-SIkJalpha,inc death,4,HR,0.73,0.61,0.26,0.43,0.31,23,1,Croatia
USyd-OneModelMan,inc death,4,HR,0.44,NA,NA,NA,NA,20,1,Croatia
epiforecasts-EpiNow2,inc death,4,HR,0.84,0.53,0.52,1,0.18,23,1,Croatia
LANL-GrowthRate,inc death,5,HR,NA,NA,0.24,0.57,-0.01,21,1,Croatia
USC-SIkJalpha,inc death,5,HR,NA,NA,0.27,0.55,0.19,22,1,Croatia
EuroCOVIDhub-baseline,inc hosp,1,HR,1,1,0.5,1,-0.58,6,1,Croatia
Karlen-pypm,inc hosp,1,HR,0.34,0.29,0.75,1,-0.05,4,1,Croatia
EuroCOVIDhub-baseline,inc case,1,HU,1,1,0.46,0.85,0.2,26,1,Hungary
EuroCOVIDhub-ensemble,inc case,1,HU,0.67,0.47,0.65,1,0.08,26,1,Hungary
IEM_Health-CovidProject,inc case,1,HU,1.52,0.8,0.31,0.81,0.32,26,1,Hungary
ILM-EKF,inc case,1,HU,0.87,0.55,0.58,0.92,-0.04,26,1,Hungary
Karlen-pypm,inc case,1,HU,0.06,0.57,0.43,1,-0.04,7,1,Hungary
LANL-GrowthRate,inc case,1,HU,0.47,0.41,0.68,1,-0.39,25,1,Hungary
MUNI-ARIMA,inc case,1,HU,0.07,0.53,0.89,1,-0.19,18,1,Hungary
RobertWalraven-ESG,inc case,1,HU,0.7,0.85,0.62,0.92,-0.04,26,1,Hungary
SDSC_ISG-TrendModel,inc case,1,HU,0.44,NA,NA,NA,NA,23,1,Hungary
USC-SIkJalpha,inc case,1,HU,1.09,0.82,0.31,0.54,0.27,26,1,Hungary
UVA-Ensemble,inc case,1,HU,1.84,NA,0.6,0.8,NA,25,1,Hungary
epiforecasts-EpiNow2,inc case,1,HU,0.66,0.5,0.46,0.96,-0.12,26,1,Hungary
EuroCOVIDhub-baseline,inc case,2,HU,1,1,0.6,0.76,0.21,25,1,Hungary
EuroCOVIDhub-ensemble,inc case,2,HU,0.83,0.48,0.56,0.96,0.18,25,1,Hungary
IEM_Health-CovidProject,inc case,2,HU,1.7,0.93,0.2,0.64,0.37,25,1,Hungary
ILM-EKF,inc case,2,HU,1.06,0.56,0.48,0.92,-0.04,25,1,Hungary
Karlen-pypm,inc case,2,HU,0.07,0.78,0.33,0.5,-0.03,6,1,Hungary
LANL-GrowthRate,inc case,2,HU,0.43,0.36,0.5,0.96,-0.28,24,1,Hungary
MUNI-ARIMA,inc case,2,HU,0.08,0.66,0.88,1,-0.17,17,1,Hungary
RobertWalraven-ESG,inc case,2,HU,0.6,0.74,0.72,0.88,-0.04,25,1,Hungary
USC-SIkJalpha,inc case,2,HU,0.85,0.67,0.32,0.32,0.3,25,1,Hungary
UVA-Ensemble,inc case,2,HU,1.11,NA,0.58,0.79,NA,24,1,Hungary
epiforecasts-EpiNow2,inc case,2,HU,0.66,0.43,0.48,0.92,-0.14,25,1,Hungary
EuroCOVIDhub-baseline,inc case,3,HU,1,1,0.54,0.75,0.29,24,1,Hungary
EuroCOVIDhub-ensemble,inc case,3,HU,1.02,0.56,0.42,0.92,0.27,24,1,Hungary
IEM_Health-CovidProject,inc case,3,HU,2.09,1.09,0.25,0.46,0.36,24,1,Hungary
ILM-EKF,inc case,3,HU,1.49,0.67,0.38,0.83,-0.03,24,1,Hungary
Karlen-pypm,inc case,3,HU,0.09,1.21,0,0.4,0.17,5,1,Hungary
LANL-GrowthRate,inc case,3,HU,0.6,0.37,0.57,0.96,-0.05,23,1,Hungary
MUNI-ARIMA,inc case,3,HU,0.03,0.71,0.93,1,-0.19,15,1,Hungary
RobertWalraven-ESG,inc case,3,HU,0.66,0.73,0.71,0.83,-0.04,24,1,Hungary
USC-SIkJalpha,inc case,3,HU,0.74,0.57,0.29,0.42,0.35,24,1,Hungary
UVA-Ensemble,inc case,3,HU,0.92,NA,0.59,0.73,NA,22,1,Hungary
epiforecasts-EpiNow2,inc case,3,HU,0.75,0.47,0.38,0.92,-0.15,24,1,Hungary
EuroCOVIDhub-baseline,inc case,4,HU,1,1,0.52,0.74,0.37,23,1,Hungary
EuroCOVIDhub-ensemble,inc case,4,HU,1.32,0.69,0.39,0.87,0.35,23,1,Hungary
IEM_Health-CovidProject,inc case,4,HU,2.74,1.36,0.17,0.39,0.33,23,1,Hungary
ILM-EKF,inc case,4,HU,2.01,0.87,0.39,0.74,-0.03,23,1,Hungary
Karlen-pypm,inc case,4,HU,0.11,1.58,0,0.5,0.44,4,1,Hungary
LANL-GrowthRate,inc case,4,HU,0.77,0.47,0.27,0.91,0.17,22,1,Hungary
MUNI-ARIMA,inc case,4,HU,0.03,0.85,0.93,1,-0.24,14,1,Hungary
RobertWalraven-ESG,inc case,4,HU,0.66,0.77,0.7,0.87,-0.05,23,1,Hungary
USC-SIkJalpha,inc case,4,HU,0.74,0.56,0.26,0.35,0.27,23,1,Hungary
UVA-Ensemble,inc case,4,HU,0.57,NA,0.45,0.6,NA,20,1,Hungary
epiforecasts-EpiNow2,inc case,4,HU,0.84,0.52,0.43,0.83,-0.13,23,1,Hungary
LANL-GrowthRate,inc case,5,HU,NA,NA,0.1,0.81,0.32,21,1,Hungary
USC-SIkJalpha,inc case,5,HU,NA,NA,0.18,0.23,0.27,22,1,Hungary
EuroCOVIDhub-baseline,inc death,1,HU,1,1,0.46,0.85,0.21,26,1,Hungary
EuroCOVIDhub-ensemble,inc death,1,HU,0.4,0.33,0.81,1,0.15,26,1,Hungary
IEM_Health-CovidProject,inc death,1,HU,0.76,0.52,0.54,0.92,0.32,26,1,Hungary
ILM-EKF,inc death,1,HU,0.66,0.52,0.96,1,0.11,26,1,Hungary
Karlen-pypm,inc death,1,HU,0.03,0.39,0.57,1,-0.2,7,1,Hungary
LANL-GrowthRate,inc death,1,HU,0.38,0.33,0.36,0.84,0.03,25,1,Hungary
MUNI-ARIMA,inc death,1,HU,0.38,0.72,0.67,0.89,0.02,18,1,Hungary
RobertWalraven-ESG,inc death,1,HU,0.69,0.65,0.65,0.73,0.11,26,1,Hungary
SDSC_ISG-TrendModel,inc death,1,HU,0.37,NA,NA,NA,NA,23,1,Hungary
UMass-MechBayes,inc death,1,HU,0.47,0.4,0.48,0.91,0.11,23,1,Hungary
USC-SIkJalpha,inc death,1,HU,0.55,0.76,0.35,0.46,0.38,26,1,Hungary
USyd-OneModelMan,inc death,1,HU,0.31,NA,NA,NA,NA,23,1,Hungary
epiforecasts-EpiNow2,inc death,1,HU,0.81,0.48,0.5,0.92,0.2,24,1,Hungary
EuroCOVIDhub-baseline,inc death,2,HU,1,1,0.52,0.72,0.24,25,1,Hungary
EuroCOVIDhub-ensemble,inc death,2,HU,0.29,0.23,0.68,1,0.23,25,1,Hungary
IEM_Health-CovidProject,inc death,2,HU,0.97,0.56,0.32,0.76,0.45,25,1,Hungary
ILM-EKF,inc death,2,HU,0.58,0.35,0.84,1,0.17,25,1,Hungary
Karlen-pypm,inc death,2,HU,0.02,0.31,0.67,0.83,-0.11,6,1,Hungary
LANL-GrowthRate,inc death,2,HU,0.5,0.27,0.33,0.92,0,24,1,Hungary
MUNI-ARIMA,inc death,2,HU,0.31,0.8,0.65,0.88,0.03,17,1,Hungary
RobertWalraven-ESG,inc death,2,HU,0.76,0.59,0.64,0.64,0.12,25,1,Hungary
UMass-MechBayes,inc death,2,HU,0.34,0.31,0.27,0.86,0.07,22,1,Hungary
USC-SIkJalpha,inc death,2,HU,0.46,0.45,0.32,0.4,0.46,25,1,Hungary
USyd-OneModelMan,inc death,2,HU,0.37,NA,NA,NA,NA,22,1,Hungary
epiforecasts-EpiNow2,inc death,2,HU,0.79,0.35,0.65,0.87,0.19,23,1,Hungary
EuroCOVIDhub-baseline,inc death,3,HU,1,1,0.46,0.62,0.27,24,1,Hungary
EuroCOVIDhub-ensemble,inc death,3,HU,0.43,0.24,0.62,0.92,0.33,24,1,Hungary
IEM_Health-CovidProject,inc death,3,HU,1.14,0.62,0.5,0.62,0.46,24,1,Hungary
ILM-EKF,inc death,3,HU,0.88,0.37,0.67,1,0.23,24,1,Hungary
Karlen-pypm,inc death,3,HU,0.01,0.36,0.4,1,0.12,5,1,Hungary
LANL-GrowthRate,inc death,3,HU,0.42,0.21,0.26,0.83,-0.03,23,1,Hungary
MUNI-ARIMA,inc death,3,HU,0.12,0.56,0.73,0.93,-0.05,15,1,Hungary
RobertWalraven-ESG,inc death,3,HU,0.74,0.56,0.62,0.62,0.1,24,1,Hungary
UMass-MechBayes,inc death,3,HU,0.29,0.3,0.24,0.67,0.08,21,1,Hungary
USC-SIkJalpha,inc death,3,HU,0.59,0.41,0.33,0.46,0.53,24,1,Hungary
USyd-OneModelMan,inc death,3,HU,0.45,NA,NA,NA,NA,21,1,Hungary
epiforecasts-EpiNow2,inc death,3,HU,0.91,0.38,0.59,0.91,0.19,22,1,Hungary
EuroCOVIDhub-baseline,inc death,4,HU,1,1,0.43,0.57,0.34,23,1,Hungary
EuroCOVIDhub-ensemble,inc death,4,HU,0.5,0.3,0.52,0.83,0.46,23,1,Hungary
IEM_Health-CovidProject,inc death,4,HU,1.14,0.77,0.26,0.61,0.51,23,1,Hungary
ILM-EKF,inc death,4,HU,1,0.46,0.61,1,0.25,23,1,Hungary
Karlen-pypm,inc death,4,HU,0.01,0.44,0.5,1,0.62,4,1,Hungary
LANL-GrowthRate,inc death,4,HU,0.3,0.17,0.32,0.77,0.17,22,1,Hungary
MUNI-ARIMA,inc death,4,HU,0.1,0.67,0.64,0.93,-0.06,14,1,Hungary
RobertWalraven-ESG,inc death,4,HU,0.66,0.57,0.61,0.65,0.1,23,1,Hungary
UMass-MechBayes,inc death,4,HU,0.29,0.37,0.15,0.65,0.13,20,1,Hungary
USC-SIkJalpha,inc death,4,HU,0.53,0.4,0.26,0.35,0.45,23,1,Hungary
USyd-OneModelMan,inc death,4,HU,0.42,NA,NA,NA,NA,20,1,Hungary
epiforecasts-EpiNow2,inc death,4,HU,0.91,0.39,0.52,1,0.12,21,1,Hungary
LANL-GrowthRate,inc death,5,HU,NA,NA,0.29,0.71,0.27,21,1,Hungary
USC-SIkJalpha,inc death,5,HU,NA,NA,0.18,0.41,0.53,22,1,Hungary
EuroCOVIDhub-baseline,inc case,1,IE,1,1,0.52,0.95,-0.22,21,1,Ireland
EuroCOVIDhub-ensemble,inc case,1,IE,0.87,0.81,0.62,0.95,-0.03,21,1,Ireland
IEM_Health-CovidProject,inc case,1,IE,1.11,1.01,0.33,0.9,0.01,21,1,Ireland
ILM-EKF,inc case,1,IE,1.46,1.2,0.52,0.95,-0.03,21,1,Ireland
Karlen-pypm,inc case,1,IE,2.91,1.35,0.62,0.88,0.28,8,1,Ireland
LANL-GrowthRate,inc case,1,IE,0.86,0.75,0.48,0.9,-0.11,21,1,Ireland
MUNI-ARIMA,inc case,1,IE,1.28,0.82,0.54,0.92,0.06,13,1,Ireland
RobertWalraven-ESG,inc case,1,IE,1.08,1.18,0.48,0.76,-0.22,21,1,Ireland
SDSC_ISG-TrendModel,inc case,1,IE,0.84,NA,NA,NA,NA,18,1,Ireland
USC-SIkJalpha,inc case,1,IE,0.99,1.14,0.48,0.62,-0.23,21,1,Ireland
UVA-Ensemble,inc case,1,IE,2.5,NA,0.6,0.8,NA,20,1,Ireland
epiforecasts-EpiNow2,inc case,1,IE,1.4,1.18,0.48,0.86,-0.05,21,1,Ireland
EuroCOVIDhub-baseline,inc case,2,IE,1,1,0.47,1,-0.26,19,1,Ireland
EuroCOVIDhub-ensemble,inc case,2,IE,1.14,1.01,0.32,0.95,-0.09,19,1,Ireland
IEM_Health-CovidProject,inc case,2,IE,1.41,1.37,0.21,0.79,-0.04,19,1,Ireland
ILM-EKF,inc case,2,IE,1.56,1.36,0.42,0.95,-0.05,19,1,Ireland
Karlen-pypm,inc case,2,IE,3.66,1.88,0.29,0.71,0.23,7,1,Ireland
LANL-GrowthRate,inc case,2,IE,1.02,0.94,0.26,0.84,-0.17,19,1,Ireland
MUNI-ARIMA,inc case,2,IE,1.52,0.96,0.64,1,-0.23,11,1,Ireland
RobertWalraven-ESG,inc case,2,IE,1.1,1.31,0.42,0.68,-0.55,19,1,Ireland
USC-SIkJalpha,inc case,2,IE,1.24,1.41,0.21,0.42,-0.23,19,1,Ireland
UVA-Ensemble,inc case,2,IE,1.87,NA,0.22,0.89,NA,18,1,Ireland
epiforecasts-EpiNow2,inc case,2,IE,1.87,1.68,0.32,0.79,-0.02,19,1,Ireland
EuroCOVIDhub-baseline,inc case,3,IE,1,1,0.41,1,-0.31,17,1,Ireland
EuroCOVIDhub-ensemble,inc case,3,IE,1.18,1.12,0.29,0.94,-0.21,17,1,Ireland
IEM_Health-CovidProject,inc case,3,IE,1.29,1.33,0.29,0.76,-0.19,17,1,Ireland
ILM-EKF,inc case,3,IE,1.79,1.66,0.41,1,-0.07,17,1,Ireland
Karlen-pypm,inc case,3,IE,4.32,2.7,0.17,0.67,0.25,6,1,Ireland
LANL-GrowthRate,inc case,3,IE,0.86,0.87,0.24,0.71,-0.25,17,1,Ireland
MUNI-ARIMA,inc case,3,IE,1.47,0.86,0.56,1,-0.48,9,1,Ireland
RobertWalraven-ESG,inc case,3,IE,1.02,1.34,0.41,0.59,-0.78,17,1,Ireland
USC-SIkJalpha,inc case,3,IE,1.35,1.76,0.18,0.29,-0.41,17,1,Ireland
UVA-Ensemble,inc case,3,IE,1.91,NA,0,0.73,NA,15,1,Ireland
epiforecasts-EpiNow2,inc case,3,IE,2.43,2.29,0.35,0.82,-0.11,17,1,Ireland
EuroCOVIDhub-baseline,inc case,4,IE,1,1,0.47,1,-0.29,15,1,Ireland
EuroCOVIDhub-ensemble,inc case,4,IE,1.16,1.1,0.33,0.93,-0.28,15,1,Ireland
IEM_Health-CovidProject,inc case,4,IE,1.21,1.23,0.4,0.73,-0.3,15,1,Ireland
ILM-EKF,inc case,4,IE,2.23,2.2,0.4,1,-0.07,15,1,Ireland
Karlen-pypm,inc case,4,IE,5.02,3.62,0.4,0.6,0.26,5,1,Ireland
LANL-GrowthRate,inc case,4,IE,0.84,0.85,0.4,0.73,-0.27,15,1,Ireland
MUNI-ARIMA,inc case,4,IE,1.44,0.86,0.38,1,-0.59,8,1,Ireland
RobertWalraven-ESG,inc case,4,IE,1.03,1.52,0.47,0.53,-0.82,15,1,Ireland
USC-SIkJalpha,inc case,4,IE,1.4,1.88,0.2,0.27,-0.49,15,1,Ireland
UVA-Ensemble,inc case,4,IE,1.84,NA,0,0.33,NA,12,1,Ireland
epiforecasts-EpiNow2,inc case,4,IE,3.08,2.61,0.47,0.8,-0.2,15,1,Ireland
LANL-GrowthRate,inc case,5,IE,NA,NA,0.5,0.79,-0.19,14,1,Ireland
USC-SIkJalpha,inc case,5,IE,NA,NA,0.14,0.36,-0.51,14,1,Ireland
EuroCOVIDhub-baseline,inc death,1,IE,1,1,0.71,1,0.06,21,1,Ireland
EuroCOVIDhub-ensemble,inc death,1,IE,0.77,0.71,0.9,0.95,0.14,21,1,Ireland
IEM_Health-CovidProject,inc death,1,IE,0.97,1.02,0.43,0.67,-0.33,21,1,Ireland
ILM-EKF,inc death,1,IE,1,1.3,0.76,1,0.26,21,1,Ireland
Karlen-pypm,inc death,1,IE,0.23,0.7,0.88,1,0.09,8,1,Ireland
LANL-GrowthRate,inc death,1,IE,0.97,0.92,0.43,0.86,-0.26,21,1,Ireland
MUNI-ARIMA,inc death,1,IE,0.52,0.75,0.77,1,-0.22,13,1,Ireland
RobertWalraven-ESG,inc death,1,IE,0.89,0.78,0.71,1,0.03,21,1,Ireland
SDSC_ISG-TrendModel,inc death,1,IE,1.28,NA,NA,NA,NA,18,1,Ireland
UMass-MechBayes,inc death,1,IE,0.56,0.67,0.61,0.94,0.33,18,1,Ireland
USC-SIkJalpha,inc death,1,IE,0.83,0.86,0.38,0.57,0.45,21,1,Ireland
USyd-OneModelMan,inc death,1,IE,0.86,NA,NA,NA,NA,18,1,Ireland
epiforecasts-EpiNow2,inc death,1,IE,0.83,0.92,0.67,0.95,0.34,21,1,Ireland
EuroCOVIDhub-baseline,inc death,2,IE,1,1,0.74,1,0.17,19,1,Ireland
EuroCOVIDhub-ensemble,inc death,2,IE,0.67,0.56,0.84,1,0.22,19,1,Ireland
IEM_Health-CovidProject,inc death,2,IE,1.15,0.93,0.26,0.58,-0.42,19,1,Ireland
ILM-EKF,inc death,2,IE,0.75,0.99,0.84,1,0.36,19,1,Ireland
Karlen-pypm,inc death,2,IE,0.46,0.65,0.71,1,0.17,7,1,Ireland
LANL-GrowthRate,inc death,2,IE,0.8,0.66,0.42,0.79,-0.2,19,1,Ireland
MUNI-ARIMA,inc death,2,IE,0.32,0.56,0.91,1,-0.15,11,1,Ireland
RobertWalraven-ESG,inc death,2,IE,0.67,0.66,0.79,1,-0.02,19,1,Ireland
UMass-MechBayes,inc death,2,IE,0.56,0.6,0.56,0.94,0.44,16,1,Ireland
USC-SIkJalpha,inc death,2,IE,0.78,0.77,0.32,0.53,0.64,19,1,Ireland
USyd-OneModelMan,inc death,2,IE,0.92,NA,NA,NA,NA,16,1,Ireland
epiforecasts-EpiNow2,inc death,2,IE,1.1,0.88,0.53,1,0.49,19,1,Ireland
EuroCOVIDhub-baseline,inc death,3,IE,1,1,0.88,1,0.15,17,1,Ireland
EuroCOVIDhub-ensemble,inc death,3,IE,0.44,0.54,0.76,1,0.26,17,1,Ireland
IEM_Health-CovidProject,inc death,3,IE,0.95,0.86,0.24,0.59,-0.5,17,1,Ireland
ILM-EKF,inc death,3,IE,0.76,0.91,0.71,1,0.39,17,1,Ireland
Karlen-pypm,inc death,3,IE,0.62,0.79,0.5,0.83,0.33,6,1,Ireland
LANL-GrowthRate,inc death,3,IE,0.5,0.43,0.41,0.88,-0.23,17,1,Ireland
MUNI-ARIMA,inc death,3,IE,0.24,0.56,1,1,-0.18,9,1,Ireland
RobertWalraven-ESG,inc death,3,IE,0.62,0.56,0.88,1,-0.1,17,1,Ireland
UMass-MechBayes,inc death,3,IE,0.59,0.62,0.57,0.93,0.53,14,1,Ireland
USC-SIkJalpha,inc death,3,IE,0.8,0.83,0.12,0.41,0.78,17,1,Ireland
USyd-OneModelMan,inc death,3,IE,0.74,NA,NA,NA,NA,14,1,Ireland
epiforecasts-EpiNow2,inc death,3,IE,1.31,1.15,0.41,1,0.52,17,1,Ireland
EuroCOVIDhub-baseline,inc death,4,IE,1,1,0.93,1,0.17,15,1,Ireland
EuroCOVIDhub-ensemble,inc death,4,IE,0.53,0.65,0.87,1,0.25,15,1,Ireland
IEM_Health-CovidProject,inc death,4,IE,0.9,0.77,0.27,0.67,-0.56,15,1,Ireland
ILM-EKF,inc death,4,IE,0.73,0.94,0.67,1,0.4,15,1,Ireland
Karlen-pypm,inc death,4,IE,0.99,1.17,0.2,0.8,0.45,5,1,Ireland
LANL-GrowthRate,inc death,4,IE,0.42,0.38,0.53,0.8,-0.32,15,1,Ireland
MUNI-ARIMA,inc death,4,IE,0.3,0.67,1,1,-0.14,8,1,Ireland
RobertWalraven-ESG,inc death,4,IE,0.6,0.54,0.87,1,-0.17,15,1,Ireland
UMass-MechBayes,inc death,4,IE,0.67,0.85,0.42,1,0.56,12,1,Ireland
USC-SIkJalpha,inc death,4,IE,0.67,0.74,0.27,0.47,0.69,15,1,Ireland
USyd-OneModelMan,inc death,4,IE,0.81,NA,NA,NA,NA,12,1,Ireland
epiforecasts-EpiNow2,inc death,4,IE,1.92,1.87,0.53,1,0.45,15,1,Ireland
LANL-GrowthRate,inc death,5,IE,NA,NA,0.36,0.86,-0.34,14,1,Ireland
USC-SIkJalpha,inc death,5,IE,NA,NA,0.29,0.36,0.55,14,1,Ireland
EuroCOVIDhub-baseline,inc hosp,1,IE,1,1,0.17,1,-0.62,6,1,Ireland
Karlen-pypm,inc hosp,1,IE,0.92,0.93,0.5,1,-0.71,4,1,Ireland
EuroCOVIDhub-baseline,inc case,1,IS,1,1,0.27,0.92,-0.05,26,1,Iceland
EuroCOVIDhub-ensemble,inc case,1,IS,1.09,1.02,0.35,0.85,-0.2,26,1,Iceland
ILM-EKF,inc case,1,IS,3.57,3.66,0.27,0.81,-0.14,26,1,Iceland
LANL-GrowthRate,inc case,1,IS,1.23,1.43,0.48,0.6,-0.37,25,1,Iceland
MUNI-ARIMA,inc case,1,IS,1.07,0.81,0.33,0.89,-0.4,18,1,Iceland
RobertWalraven-ESG,inc case,1,IS,1.22,1.41,0.12,0.38,-0.35,26,1,Iceland
SDSC_ISG-TrendModel,inc case,1,IS,1.03,NA,NA,NA,NA,23,1,Iceland
USC-SIkJalpha,inc case,1,IS,0.93,1.03,0.27,0.46,-0.35,26,1,Iceland
UVA-Ensemble,inc case,1,IS,2.09,NA,0.4,0.44,NA,25,1,Iceland
epiforecasts-EpiNow2,inc case,1,IS,5.92,5.43,0.27,0.58,-0.29,26,1,Iceland
EuroCOVIDhub-baseline,inc case,2,IS,1,1,0.48,0.88,-0.08,25,1,Iceland
EuroCOVIDhub-ensemble,inc case,2,IS,0.99,1.06,0.32,0.84,-0.13,25,1,Iceland
ILM-EKF,inc case,2,IS,3.46,3.6,0.28,0.76,-0.13,25,1,Iceland
LANL-GrowthRate,inc case,2,IS,1.1,1.28,0.33,0.58,-0.32,24,1,Iceland
MUNI-ARIMA,inc case,2,IS,1.26,1.02,0.59,0.88,-0.21,17,1,Iceland
RobertWalraven-ESG,inc case,2,IS,1.19,1.26,0.16,0.4,-0.43,25,1,Iceland
USC-SIkJalpha,inc case,2,IS,1.46,1.78,0.24,0.36,-0.3,25,1,Iceland
UVA-Ensemble,inc case,2,IS,1.75,NA,0.38,0.5,NA,24,1,Iceland
epiforecasts-EpiNow2,inc case,2,IS,7.87,7.47,0.28,0.52,-0.31,25,1,Iceland
EuroCOVIDhub-baseline,inc case,3,IS,1,1,0.62,0.88,-0.12,24,1,Iceland
EuroCOVIDhub-ensemble,inc case,3,IS,1.18,1.27,0.38,0.75,-0.03,24,1,Iceland
ILM-EKF,inc case,3,IS,3.65,3.72,0.17,0.71,-0.13,24,1,Iceland
LANL-GrowthRate,inc case,3,IS,1.2,1.28,0.3,0.48,-0.33,23,1,Iceland
MUNI-ARIMA,inc case,3,IS,1.81,1.25,0.4,0.8,-0.22,15,1,Iceland
RobertWalraven-ESG,inc case,3,IS,1.1,1.31,0.12,0.42,-0.47,24,1,Iceland
USC-SIkJalpha,inc case,3,IS,2.16,2.66,0.29,0.33,-0.35,24,1,Iceland
UVA-Ensemble,inc case,3,IS,1.5,NA,0.27,0.36,NA,22,1,Iceland
epiforecasts-EpiNow2,inc case,3,IS,4.37,4.59,0.25,0.54,-0.3,24,1,Iceland
EuroCOVIDhub-baseline,inc case,4,IS,1,1,0.65,0.83,-0.16,23,1,Iceland
EuroCOVIDhub-ensemble,inc case,4,IS,1.38,1.49,0.35,0.74,-0,23,1,Iceland
ILM-EKF,inc case,4,IS,3.11,3.23,0.17,0.74,-0.14,23,1,Iceland
LANL-GrowthRate,inc case,4,IS,1.1,1.24,0.23,0.45,-0.34,22,1,Iceland
MUNI-ARIMA,inc case,4,IS,2.03,1.49,0.43,0.71,-0.27,14,1,Iceland
RobertWalraven-ESG,inc case,4,IS,1.02,1.36,0.17,0.57,-0.55,23,1,Iceland
USC-SIkJalpha,inc case,4,IS,2.78,3.87,0.3,0.35,-0.39,23,1,Iceland
UVA-Ensemble,inc case,4,IS,1.26,NA,0.25,0.35,NA,20,1,Iceland
epiforecasts-EpiNow2,inc case,4,IS,2.48,2.47,0.3,0.61,-0.31,23,1,Iceland
LANL-GrowthRate,inc case,5,IS,NA,NA,0.24,0.43,-0.31,21,1,Iceland
USC-SIkJalpha,inc case,5,IS,NA,NA,0.27,0.36,-0.47,22,1,Iceland
EuroCOVIDhub-baseline,inc death,1,IS,1,1,0.88,1,-0.04,26,1,Iceland
EuroCOVIDhub-ensemble,inc death,1,IS,1,0.91,0.92,0.96,-0.06,26,1,Iceland
