model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
UMass-MechBayes,inc death,1,HR,0.5,0.44,0.67,1,0.06,24,1,Croatia
USC-SIkJalpha,inc death,1,HR,0.67,0.79,0.37,0.44,0.13,27,1,Croatia
USyd-OneModelMan,inc death,1,HR,0.66,NA,NA,NA,NA,24,1,Croatia
epiforecasts-EpiNow2,inc death,1,HR,0.6,0.44,0.63,1,0.08,27,1,Croatia
EuroCOVIDhub-baseline,inc death,2,HR,1,1,0.46,0.85,-0.03,26,1,Croatia
EuroCOVIDhub-ensemble,inc death,2,HR,0.49,0.41,0.58,1,0.04,26,1,Croatia
IEM_Health-CovidProject,inc death,2,HR,0.89,0.79,0.35,0.73,-0.09,26,1,Croatia
ILM-EKF,inc death,2,HR,0.55,0.56,1,1,0.03,26,1,Croatia
Karlen-pypm,inc death,2,HR,0.16,0.45,0.5,1,-0.2,8,1,Croatia
LANL-GrowthRate,inc death,2,HR,0.41,0.47,0.32,0.76,-0.3,25,1,Croatia
MUNI-ARIMA,inc death,2,HR,0.72,0.93,0.39,0.94,0.03,18,1,Croatia
RobertWalraven-ESG,inc death,2,HR,0.75,0.78,0.46,0.62,-0.22,26,1,Croatia
UMass-MechBayes,inc death,2,HR,0.47,0.44,0.52,1,0.14,23,1,Croatia
USC-SIkJalpha,inc death,2,HR,0.46,0.52,0.31,0.5,0.22,26,1,Croatia
USyd-OneModelMan,inc death,2,HR,0.46,NA,NA,NA,NA,23,1,Croatia
epiforecasts-EpiNow2,inc death,2,HR,0.4,0.33,0.58,1,0.19,26,1,Croatia
EuroCOVIDhub-baseline,inc death,3,HR,1,1,0.44,0.72,-0.01,25,1,Croatia
EuroCOVIDhub-ensemble,inc death,3,HR,0.54,0.46,0.48,0.92,0.06,25,1,Croatia
IEM_Health-CovidProject,inc death,3,HR,1.08,0.96,0.28,0.68,-0.09,25,1,Croatia
ILM-EKF,inc death,3,HR,0.73,0.55,0.72,1,0.06,25,1,Croatia
Karlen-pypm,inc death,3,HR,0.17,0.42,0.57,1,-0.13,7,1,Croatia
LANL-GrowthRate,inc death,3,HR,0.44,0.42,0.38,0.75,-0.21,24,1,Croatia
MUNI-ARIMA,inc death,3,HR,0.71,1.23,0.38,0.88,0.03,16,1,Croatia
RobertWalraven-ESG,inc death,3,HR,0.74,0.85,0.4,0.6,-0.21,25,1,Croatia
UMass-MechBayes,inc death,3,HR,0.55,0.48,0.5,0.91,0.19,22,1,Croatia
USC-SIkJalpha,inc death,3,HR,0.58,0.55,0.28,0.4,0.32,25,1,Croatia
USyd-OneModelMan,inc death,3,HR,0.33,NA,NA,NA,NA,22,1,Croatia
epiforecasts-EpiNow2,inc death,3,HR,0.5,0.39,0.64,1,0.19,25,1,Croatia
EuroCOVIDhub-baseline,inc death,4,HR,1,1,0.42,0.67,0.03,24,1,Croatia
EuroCOVIDhub-ensemble,inc death,4,HR,0.88,0.56,0.5,0.83,0.11,24,1,Croatia
IEM_Health-CovidProject,inc death,4,HR,1.48,1.13,0.25,0.62,-0.08,24,1,Croatia
ILM-EKF,inc death,4,HR,1.23,0.65,0.62,1,0.04,24,1,Croatia
Karlen-pypm,inc death,4,HR,0.17,0.57,0.5,0.83,-0.05,6,1,Croatia
LANL-GrowthRate,inc death,4,HR,0.52,0.46,0.22,0.74,-0.12,23,1,Croatia
MUNI-ARIMA,inc death,4,HR,0.66,1.57,0.47,0.8,0.04,15,1,Croatia
RobertWalraven-ESG,inc death,4,HR,0.95,0.9,0.38,0.58,-0.19,24,1,Croatia
UMass-MechBayes,inc death,4,HR,0.77,0.59,0.48,0.86,0.2,21,1,Croatia
USC-SIkJalpha,inc death,4,HR,0.72,0.63,0.25,0.42,0.26,24,1,Croatia
USyd-OneModelMan,inc death,4,HR,0.46,NA,NA,NA,NA,21,1,Croatia
epiforecasts-EpiNow2,inc death,4,HR,0.82,0.52,0.54,1,0.17,24,1,Croatia
LANL-GrowthRate,inc death,5,HR,NA,NA,0.23,0.55,-0.06,22,1,Croatia
USC-SIkJalpha,inc death,5,HR,NA,NA,0.26,0.52,0.14,23,1,Croatia
EuroCOVIDhub-baseline,inc hosp,1,HR,1,1,0.43,1,-0.63,7,1,Croatia
Karlen-pypm,inc hosp,1,HR,0.43,0.34,0.6,1,0.1,5,1,Croatia
EuroCOVIDhub-baseline,inc hosp,2,HR,1,1,0.5,1,-0.52,6,1,Croatia
Karlen-pypm,inc hosp,2,HR,0.74,0.61,0.25,1,0.05,4,1,Croatia
EuroCOVIDhub-baseline,inc case,1,HU,1,1,0.44,0.85,0.17,27,1,Hungary
EuroCOVIDhub-ensemble,inc case,1,HU,0.67,0.46,0.67,1,0.06,27,1,Hungary
IEM_Health-CovidProject,inc case,1,HU,1.51,0.82,0.3,0.81,0.34,27,1,Hungary
ILM-EKF,inc case,1,HU,0.87,0.55,0.59,0.93,-0.05,27,1,Hungary
Karlen-pypm,inc case,1,HU,0.08,0.68,0.38,1,0.07,8,1,Hungary
LANL-GrowthRate,inc case,1,HU,0.48,0.42,0.65,1,-0.41,26,1,Hungary
MUNI-ARIMA,inc case,1,HU,0.08,0.55,0.89,1,-0.21,19,1,Hungary
RobertWalraven-ESG,inc case,1,HU,0.71,0.88,0.59,0.93,-0.08,27,1,Hungary
SDSC_ISG-TrendModel,inc case,1,HU,0.44,NA,NA,NA,NA,24,1,Hungary
USC-SIkJalpha,inc case,1,HU,1.08,0.81,0.3,0.56,0.23,27,1,Hungary
UVA-Ensemble,inc case,1,HU,1.84,NA,0.62,0.81,NA,26,1,Hungary
epiforecasts-EpiNow2,inc case,1,HU,0.66,0.5,0.48,0.96,-0.1,27,1,Hungary
EuroCOVIDhub-baseline,inc case,2,HU,1,1,0.62,0.77,0.19,26,1,Hungary
EuroCOVIDhub-ensemble,inc case,2,HU,0.83,0.48,0.58,0.96,0.16,26,1,Hungary
IEM_Health-CovidProject,inc case,2,HU,1.69,0.91,0.23,0.65,0.34,26,1,Hungary
ILM-EKF,inc case,2,HU,1.06,0.57,0.46,0.92,-0.06,26,1,Hungary
Karlen-pypm,inc case,2,HU,0.09,0.84,0.29,0.57,0.06,7,1,Hungary
LANL-GrowthRate,inc case,2,HU,0.43,0.38,0.48,0.96,-0.3,25,1,Hungary
MUNI-ARIMA,inc case,2,HU,0.08,0.67,0.89,1,-0.18,18,1,Hungary
RobertWalraven-ESG,inc case,2,HU,0.61,0.74,0.69,0.88,-0.09,26,1,Hungary
USC-SIkJalpha,inc case,2,HU,0.84,0.65,0.35,0.35,0.3,26,1,Hungary
UVA-Ensemble,inc case,2,HU,1.11,NA,0.56,0.8,NA,25,1,Hungary
epiforecasts-EpiNow2,inc case,2,HU,0.66,0.46,0.5,0.92,-0.14,26,1,Hungary
EuroCOVIDhub-baseline,inc case,3,HU,1,1,0.56,0.76,0.26,25,1,Hungary
EuroCOVIDhub-ensemble,inc case,3,HU,1.02,0.59,0.4,0.92,0.22,25,1,Hungary
IEM_Health-CovidProject,inc case,3,HU,2.08,1.14,0.24,0.44,0.31,25,1,Hungary
ILM-EKF,inc case,3,HU,1.48,0.7,0.36,0.84,-0.06,25,1,Hungary
Karlen-pypm,inc case,3,HU,0.1,1.02,0,0.33,-0.02,6,1,Hungary
LANL-GrowthRate,inc case,3,HU,0.6,0.4,0.54,0.92,-0.09,24,1,Hungary
MUNI-ARIMA,inc case,3,HU,0.04,0.7,0.88,1,-0.22,16,1,Hungary
RobertWalraven-ESG,inc case,3,HU,0.66,0.74,0.68,0.84,-0.1,25,1,Hungary
USC-SIkJalpha,inc case,3,HU,0.74,0.61,0.28,0.4,0.29,25,1,Hungary
UVA-Ensemble,inc case,3,HU,0.91,NA,0.57,0.7,NA,23,1,Hungary
epiforecasts-EpiNow2,inc case,3,HU,0.75,0.5,0.36,0.92,-0.16,25,1,Hungary
EuroCOVIDhub-baseline,inc case,4,HU,1,1,0.54,0.75,0.35,24,1,Hungary
EuroCOVIDhub-ensemble,inc case,4,HU,1.32,0.72,0.38,0.88,0.3,24,1,Hungary
IEM_Health-CovidProject,inc case,4,HU,2.73,1.41,0.17,0.42,0.28,24,1,Hungary
ILM-EKF,inc case,4,HU,2,0.91,0.38,0.75,-0.06,24,1,Hungary
Karlen-pypm,inc case,4,HU,0.12,1.41,0,0.4,0.15,5,1,Hungary
LANL-GrowthRate,inc case,4,HU,0.77,0.5,0.26,0.87,0.12,23,1,Hungary
MUNI-ARIMA,inc case,4,HU,0.04,0.83,0.93,1,-0.25,15,1,Hungary
RobertWalraven-ESG,inc case,4,HU,0.66,0.76,0.67,0.88,-0.09,24,1,Hungary
USC-SIkJalpha,inc case,4,HU,0.74,0.59,0.25,0.33,0.21,24,1,Hungary
UVA-Ensemble,inc case,4,HU,0.56,NA,0.43,0.57,NA,21,1,Hungary
epiforecasts-EpiNow2,inc case,4,HU,0.84,0.56,0.46,0.83,-0.14,24,1,Hungary
LANL-GrowthRate,inc case,5,HU,NA,NA,0.09,0.77,0.26,22,1,Hungary
USC-SIkJalpha,inc case,5,HU,NA,NA,0.17,0.22,0.22,23,1,Hungary
EuroCOVIDhub-baseline,inc death,1,HU,1,1,0.44,0.85,0.18,27,1,Hungary
EuroCOVIDhub-ensemble,inc death,1,HU,0.41,0.35,0.78,1,0.11,27,1,Hungary
IEM_Health-CovidProject,inc death,1,HU,0.76,0.56,0.52,0.89,0.28,27,1,Hungary
ILM-EKF,inc death,1,HU,0.66,0.52,0.96,1,0.09,27,1,Hungary
Karlen-pypm,inc death,1,HU,0.04,0.37,0.5,1,-0.29,8,1,Hungary
LANL-GrowthRate,inc death,1,HU,0.4,0.35,0.35,0.81,-0.01,26,1,Hungary
MUNI-ARIMA,inc death,1,HU,0.37,0.73,0.63,0.89,-0.03,19,1,Hungary
RobertWalraven-ESG,inc death,1,HU,0.69,0.66,0.63,0.74,0.08,27,1,Hungary
SDSC_ISG-TrendModel,inc death,1,HU,0.38,NA,NA,NA,NA,24,1,Hungary
UMass-MechBayes,inc death,1,HU,0.47,0.43,0.46,0.88,0.06,24,1,Hungary
USC-SIkJalpha,inc death,1,HU,0.55,0.79,0.33,0.44,0.33,27,1,Hungary
USyd-OneModelMan,inc death,1,HU,0.32,NA,NA,NA,NA,24,1,Hungary
epiforecasts-EpiNow2,inc death,1,HU,0.8,0.49,0.48,0.92,0.16,25,1,Hungary
EuroCOVIDhub-baseline,inc death,2,HU,1,1,0.54,0.73,0.21,26,1,Hungary
EuroCOVIDhub-ensemble,inc death,2,HU,0.29,0.24,0.65,1,0.19,26,1,Hungary
IEM_Health-CovidProject,inc death,2,HU,0.96,0.59,0.31,0.73,0.39,26,1,Hungary
ILM-EKF,inc death,2,HU,0.58,0.35,0.85,1,0.15,26,1,Hungary
Karlen-pypm,inc death,2,HU,0.02,0.3,0.57,0.86,-0.21,7,1,Hungary
LANL-GrowthRate,inc death,2,HU,0.5,0.28,0.32,0.88,-0.04,25,1,Hungary
MUNI-ARIMA,inc death,2,HU,0.31,0.8,0.67,0.89,-0,18,1,Hungary
RobertWalraven-ESG,inc death,2,HU,0.76,0.6,0.62,0.65,0.09,26,1,Hungary
UMass-MechBayes,inc death,2,HU,0.34,0.33,0.26,0.83,0.02,23,1,Hungary
USC-SIkJalpha,inc death,2,HU,0.46,0.47,0.31,0.38,0.41,26,1,Hungary
USyd-OneModelMan,inc death,2,HU,0.37,NA,NA,NA,NA,23,1,Hungary
epiforecasts-EpiNow2,inc death,2,HU,0.78,0.36,0.62,0.88,0.16,24,1,Hungary
EuroCOVIDhub-baseline,inc death,3,HU,1,1,0.48,0.64,0.25,25,1,Hungary
EuroCOVIDhub-ensemble,inc death,3,HU,0.45,0.26,0.6,0.92,0.29,25,1,Hungary
IEM_Health-CovidProject,inc death,3,HU,1.14,0.65,0.48,0.64,0.41,25,1,Hungary
ILM-EKF,inc death,3,HU,0.87,0.38,0.64,1,0.2,25,1,Hungary
Karlen-pypm,inc death,3,HU,0.02,0.42,0.33,0.83,-0.07,6,1,Hungary
LANL-GrowthRate,inc death,3,HU,0.42,0.22,0.25,0.79,-0.07,24,1,Hungary
MUNI-ARIMA,inc death,3,HU,0.12,0.55,0.75,0.94,-0.08,16,1,Hungary
RobertWalraven-ESG,inc death,3,HU,0.73,0.56,0.64,0.64,0.08,25,1,Hungary
UMass-MechBayes,inc death,3,HU,0.29,0.32,0.23,0.64,0.08,22,1,Hungary
USC-SIkJalpha,inc death,3,HU,0.58,0.45,0.32,0.44,0.47,25,1,Hungary
USyd-OneModelMan,inc death,3,HU,0.44,NA,NA,NA,NA,22,1,Hungary
epiforecasts-EpiNow2,inc death,3,HU,0.9,0.4,0.57,0.91,0.15,23,1,Hungary
EuroCOVIDhub-baseline,inc death,4,HU,1,1,0.46,0.58,0.32,24,1,Hungary
EuroCOVIDhub-ensemble,inc death,4,HU,0.5,0.32,0.5,0.83,0.41,24,1,Hungary
IEM_Health-CovidProject,inc death,4,HU,1.14,0.82,0.25,0.58,0.45,24,1,Hungary
ILM-EKF,inc death,4,HU,1,0.48,0.58,1,0.21,24,1,Hungary
Karlen-pypm,inc death,4,HU,0.02,0.51,0.4,0.8,0.3,5,1,Hungary
LANL-GrowthRate,inc death,4,HU,0.3,0.19,0.3,0.74,0.12,23,1,Hungary
MUNI-ARIMA,inc death,4,HU,0.1,0.66,0.6,0.93,-0.09,15,1,Hungary
RobertWalraven-ESG,inc death,4,HU,0.66,0.57,0.62,0.67,0.07,24,1,Hungary
UMass-MechBayes,inc death,4,HU,0.29,0.39,0.14,0.62,0.13,21,1,Hungary
USC-SIkJalpha,inc death,4,HU,0.53,0.42,0.25,0.33,0.39,24,1,Hungary
USyd-OneModelMan,inc death,4,HU,0.42,NA,NA,NA,NA,21,1,Hungary
epiforecasts-EpiNow2,inc death,4,HU,0.95,0.42,0.55,1,0.09,22,1,Hungary
LANL-GrowthRate,inc death,5,HU,NA,NA,0.27,0.68,0.21,22,1,Hungary
USC-SIkJalpha,inc death,5,HU,NA,NA,0.17,0.39,0.47,23,1,Hungary
EuroCOVIDhub-baseline,inc case,1,IE,1,1,0.5,0.95,-0.25,22,1,Ireland
EuroCOVIDhub-ensemble,inc case,1,IE,0.83,0.78,0.64,0.95,-0.04,22,1,Ireland
IEM_Health-CovidProject,inc case,1,IE,1.04,0.94,0.32,0.91,0.03,22,1,Ireland
ILM-EKF,inc case,1,IE,1.37,1.13,0.55,0.95,-0.05,22,1,Ireland
Karlen-pypm,inc case,1,IE,2.66,1.28,0.56,0.89,0.33,9,1,Ireland
LANL-GrowthRate,inc case,1,IE,0.87,0.76,0.45,0.91,-0.15,22,1,Ireland
MUNI-ARIMA,inc case,1,IE,1.21,0.79,0.57,0.93,0.02,14,1,Ireland
RobertWalraven-ESG,inc case,1,IE,0.99,1.09,0.5,0.77,-0.19,22,1,Ireland
SDSC_ISG-TrendModel,inc case,1,IE,0.79,NA,NA,NA,NA,19,1,Ireland
USC-SIkJalpha,inc case,1,IE,1.07,1.22,0.45,0.59,-0.26,22,1,Ireland
UVA-Ensemble,inc case,1,IE,2.52,NA,0.62,0.81,NA,21,1,Ireland
epiforecasts-EpiNow2,inc case,1,IE,1.29,1.12,0.5,0.86,-0.06,22,1,Ireland
EuroCOVIDhub-baseline,inc case,2,IE,1,1,0.45,1,-0.2,20,1,Ireland
EuroCOVIDhub-ensemble,inc case,2,IE,1.12,0.99,0.3,0.95,-0.04,20,1,Ireland
IEM_Health-CovidProject,inc case,2,IE,1.43,1.42,0.2,0.75,0.02,20,1,Ireland
ILM-EKF,inc case,2,IE,1.55,1.35,0.4,0.95,-0.01,20,1,Ireland
Karlen-pypm,inc case,2,IE,3.22,1.73,0.25,0.75,0.3,8,1,Ireland
LANL-GrowthRate,inc case,2,IE,0.99,0.91,0.25,0.85,-0.12,20,1,Ireland
MUNI-ARIMA,inc case,2,IE,1.49,0.96,0.67,1,-0.17,12,1,Ireland
RobertWalraven-ESG,inc case,2,IE,1.06,1.23,0.4,0.7,-0.42,20,1,Ireland
USC-SIkJalpha,inc case,2,IE,1.18,1.36,0.2,0.4,-0.17,20,1,Ireland
UVA-Ensemble,inc case,2,IE,2.23,NA,0.21,0.84,NA,19,1,Ireland
epiforecasts-EpiNow2,inc case,2,IE,1.81,1.63,0.3,0.8,0.01,20,1,Ireland
EuroCOVIDhub-baseline,inc case,3,IE,1,1,0.39,1,-0.24,18,1,Ireland
EuroCOVIDhub-ensemble,inc case,3,IE,1.18,1.14,0.28,0.94,-0.16,18,1,Ireland
IEM_Health-CovidProject,inc case,3,IE,1.4,1.49,0.28,0.72,-0.13,18,1,Ireland
ILM-EKF,inc case,3,IE,1.83,1.7,0.39,1,-0.03,18,1,Ireland
Karlen-pypm,inc case,3,IE,3.85,2.5,0.14,0.71,0.33,7,1,Ireland
LANL-GrowthRate,inc case,3,IE,0.9,0.91,0.22,0.72,-0.18,18,1,Ireland
MUNI-ARIMA,inc case,3,IE,1.44,0.88,0.6,1,-0.39,10,1,Ireland
RobertWalraven-ESG,inc case,3,IE,1.02,1.31,0.39,0.61,-0.61,18,1,Ireland
USC-SIkJalpha,inc case,3,IE,1.29,1.67,0.17,0.33,-0.35,18,1,Ireland
UVA-Ensemble,inc case,3,IE,2.03,NA,0,0.75,NA,16,1,Ireland
epiforecasts-EpiNow2,inc case,3,IE,2.37,2.25,0.39,0.83,-0.08,18,1,Ireland
EuroCOVIDhub-baseline,inc case,4,IE,1,1,0.44,1,-0.23,16,1,Ireland
EuroCOVIDhub-ensemble,inc case,4,IE,1.22,1.17,0.31,0.94,-0.22,16,1,Ireland
IEM_Health-CovidProject,inc case,4,IE,1.41,1.47,0.38,0.69,-0.22,16,1,Ireland
ILM-EKF,inc case,4,IE,2.4,2.37,0.38,1,-0.02,16,1,Ireland
Karlen-pypm,inc case,4,IE,4.7,3.46,0.33,0.67,0.33,6,1,Ireland
LANL-GrowthRate,inc case,4,IE,0.88,0.88,0.38,0.75,-0.2,16,1,Ireland
MUNI-ARIMA,inc case,4,IE,1.42,0.88,0.44,1,-0.58,9,1,Ireland
RobertWalraven-ESG,inc case,4,IE,0.98,1.42,0.5,0.56,-0.72,16,1,Ireland
USC-SIkJalpha,inc case,4,IE,1.37,1.84,0.19,0.25,-0.4,16,1,Ireland
UVA-Ensemble,inc case,4,IE,1.96,NA,0,0.38,NA,13,1,Ireland
epiforecasts-EpiNow2,inc case,4,IE,3.02,2.6,0.5,0.81,-0.15,16,1,Ireland
LANL-GrowthRate,inc case,5,IE,NA,NA,0.53,0.8,-0.16,15,1,Ireland
USC-SIkJalpha,inc case,5,IE,NA,NA,0.13,0.33,-0.55,15,1,Ireland
EuroCOVIDhub-baseline,inc death,1,IE,1,1,0.68,1,0.02,22,1,Ireland
EuroCOVIDhub-ensemble,inc death,1,IE,0.8,0.77,0.86,0.91,0.09,22,1,Ireland
IEM_Health-CovidProject,inc death,1,IE,0.96,1.05,0.41,0.64,-0.36,22,1,Ireland
ILM-EKF,inc death,1,IE,0.99,1.24,0.77,1,0.23,22,1,Ireland
Karlen-pypm,inc death,1,IE,0.44,0.74,0.78,0.89,-0.03,9,1,Ireland
LANL-GrowthRate,inc death,1,IE,0.99,1.02,0.41,0.82,-0.3,22,1,Ireland
MUNI-ARIMA,inc death,1,IE,0.62,0.78,0.71,1,-0.27,14,1,Ireland
RobertWalraven-ESG,inc death,1,IE,0.89,0.82,0.68,0.95,-0.01,22,1,Ireland
SDSC_ISG-TrendModel,inc death,1,IE,1.28,NA,NA,NA,NA,19,1,Ireland
UMass-MechBayes,inc death,1,IE,0.67,0.76,0.58,0.89,0.25,19,1,Ireland
USC-SIkJalpha,inc death,1,IE,0.85,0.97,0.36,0.55,0.38,22,1,Ireland
USyd-OneModelMan,inc death,1,IE,0.85,NA,NA,NA,NA,19,1,Ireland
epiforecasts-EpiNow2,inc death,1,IE,0.87,0.93,0.64,0.95,0.28,22,1,Ireland
EuroCOVIDhub-baseline,inc death,2,IE,1,1,0.7,1,0.13,20,1,Ireland
EuroCOVIDhub-ensemble,inc death,2,IE,0.7,0.59,0.8,1,0.17,20,1,Ireland
IEM_Health-CovidProject,inc death,2,IE,1.12,0.96,0.25,0.55,-0.45,20,1,Ireland
ILM-EKF,inc death,2,IE,0.73,0.97,0.85,1,0.32,20,1,Ireland
Karlen-pypm,inc death,2,IE,0.62,0.66,0.62,1,0.04,8,1,Ireland
LANL-GrowthRate,inc death,2,IE,0.85,0.76,0.4,0.75,-0.24,20,1,Ireland
MUNI-ARIMA,inc death,2,IE,0.46,0.61,0.83,1,-0.21,12,1,Ireland
RobertWalraven-ESG,inc death,2,IE,0.7,0.7,0.75,0.95,-0.07,20,1,Ireland
UMass-MechBayes,inc death,2,IE,0.6,0.62,0.53,0.94,0.35,17,1,Ireland
USC-SIkJalpha,inc death,2,IE,0.75,0.85,0.3,0.5,0.56,20,1,Ireland
USyd-OneModelMan,inc death,2,IE,0.9,NA,NA,NA,NA,17,1,Ireland
epiforecasts-EpiNow2,inc death,2,IE,1.08,0.88,0.5,1,0.42,20,1,Ireland
EuroCOVIDhub-baseline,inc death,3,IE,1,1,0.89,1,0.12,18,1,Ireland
EuroCOVIDhub-ensemble,inc death,3,IE,0.49,0.57,0.72,1,0.19,18,1,Ireland
IEM_Health-CovidProject,inc death,3,IE,0.93,0.88,0.22,0.56,-0.53,18,1,Ireland
ILM-EKF,inc death,3,IE,0.75,0.89,0.72,1,0.34,18,1,Ireland
Karlen-pypm,inc death,3,IE,0.71,0.77,0.43,0.86,0.15,7,1,Ireland
LANL-GrowthRate,inc death,3,IE,0.59,0.55,0.39,0.83,-0.28,18,1,Ireland
MUNI-ARIMA,inc death,3,IE,0.4,0.59,0.9,1,-0.24,10,1,Ireland
RobertWalraven-ESG,inc death,3,IE,0.61,0.58,0.83,1,-0.15,18,1,Ireland
UMass-MechBayes,inc death,3,IE,0.63,0.65,0.53,0.93,0.53,15,1,Ireland
USC-SIkJalpha,inc death,3,IE,0.8,0.88,0.11,0.39,0.68,18,1,Ireland
USyd-OneModelMan,inc death,3,IE,0.73,NA,NA,NA,NA,15,1,Ireland
epiforecasts-EpiNow2,inc death,3,IE,1.27,1.13,0.39,1,0.44,18,1,Ireland
EuroCOVIDhub-baseline,inc death,4,IE,1,1,0.94,1,0.14,16,1,Ireland
EuroCOVIDhub-ensemble,inc death,4,IE,0.57,0.66,0.81,1,0.19,16,1,Ireland
IEM_Health-CovidProject,inc death,4,IE,0.96,0.88,0.25,0.62,-0.59,16,1,Ireland
ILM-EKF,inc death,4,IE,0.71,0.92,0.69,1,0.36,16,1,Ireland
Karlen-pypm,inc death,4,IE,0.98,1.01,0.17,0.83,0.26,6,1,Ireland
LANL-GrowthRate,inc death,4,IE,0.51,0.51,0.5,0.75,-0.36,16,1,Ireland
MUNI-ARIMA,inc death,4,IE,0.41,0.68,0.89,1,-0.2,9,1,Ireland
RobertWalraven-ESG,inc death,4,IE,0.65,0.56,0.81,1,-0.2,16,1,Ireland
UMass-MechBayes,inc death,4,IE,0.69,0.88,0.38,1,0.56,13,1,Ireland
USC-SIkJalpha,inc death,4,IE,0.68,0.75,0.25,0.44,0.59,16,1,Ireland
USyd-OneModelMan,inc death,4,IE,0.82,NA,NA,NA,NA,13,1,Ireland
epiforecasts-EpiNow2,inc death,4,IE,1.83,1.79,0.5,1,0.38,16,1,Ireland
LANL-GrowthRate,inc death,5,IE,NA,NA,0.33,0.8,-0.38,15,1,Ireland
USC-SIkJalpha,inc death,5,IE,NA,NA,0.27,0.33,0.44,15,1,Ireland
EuroCOVIDhub-baseline,inc hosp,1,IE,1,1,0.29,1,-0.47,7,1,Ireland
Karlen-pypm,inc hosp,1,IE,0.84,0.92,0.6,1,-0.59,5,1,Ireland
EuroCOVIDhub-baseline,inc hosp,2,IE,1,1,0.33,1,-0.53,6,1,Ireland
Karlen-pypm,inc hosp,2,IE,0.7,0.86,0.5,0.75,-0.62,4,1,Ireland
EuroCOVIDhub-baseline,inc case,1,IS,1,1,0.26,0.93,-0.01,27,1,Iceland
EuroCOVIDhub-ensemble,inc case,1,IS,1.02,0.95,0.33,0.85,-0.16,27,1,Iceland
ILM-EKF,inc case,1,IS,3.72,3.85,0.26,0.78,-0.1,27,1,Iceland
LANL-GrowthRate,inc case,1,IS,1.12,1.31,0.5,0.62,-0.34,26,1,Iceland
MUNI-ARIMA,inc case,1,IS,0.97,0.75,0.37,0.89,-0.36,19,1,Iceland
RobertWalraven-ESG,inc case,1,IS,1.18,1.36,0.11,0.37,-0.27,27,1,Iceland
SDSC_ISG-TrendModel,inc case,1,IS,0.92,NA,NA,NA,NA,24,1,Iceland
USC-SIkJalpha,inc case,1,IS,0.89,0.97,0.26,0.48,-0.31,27,1,Iceland
UVA-Ensemble,inc case,1,IS,2.21,NA,0.38,0.42,NA,26,1,Iceland
epiforecasts-EpiNow2,inc case,1,IS,5.33,4.93,0.3,0.59,-0.27,27,1,Iceland
EuroCOVIDhub-baseline,inc case,2,IS,1,1,0.46,0.85,-0.04,26,1,Iceland
EuroCOVIDhub-ensemble,inc case,2,IS,0.95,1,0.31,0.85,-0.09,26,1,Iceland
ILM-EKF,inc case,2,IS,3.79,3.96,0.27,0.73,-0.08,26,1,Iceland
LANL-GrowthRate,inc case,2,IS,1.04,1.19,0.32,0.6,-0.28,25,1,Iceland
MUNI-ARIMA,inc case,2,IS,1.24,0.99,0.56,0.89,-0.15,18,1,Iceland
RobertWalraven-ESG,inc case,2,IS,1.14,1.21,0.15,0.38,-0.34,26,1,Iceland
USC-SIkJalpha,inc case,2,IS,1.31,1.6,0.23,0.38,-0.32,26,1,Iceland
UVA-Ensemble,inc case,2,IS,1.88,NA,0.36,0.48,NA,25,1,Iceland
epiforecasts-EpiNow2,inc case,2,IS,7.1,6.79,0.31,0.54,-0.29,26,1,Iceland
EuroCOVIDhub-baseline,inc case,3,IS,1,1,0.6,0.88,-0.08,25,1,Iceland
EuroCOVIDhub-ensemble,inc case,3,IS,1.12,1.21,0.36,0.76,0.01,25,1,Iceland
ILM-EKF,inc case,3,IS,4.55,4.71,0.16,0.68,-0.08,25,1,Iceland
LANL-GrowthRate,inc case,3,IS,1.12,1.2,0.33,0.5,-0.29,24,1,Iceland
MUNI-ARIMA,inc case,3,IS,1.71,1.2,0.38,0.81,-0.17,16,1,Iceland
RobertWalraven-ESG,inc case,3,IS,1.05,1.23,0.12,0.44,-0.37,25,1,Iceland
USC-SIkJalpha,inc case,3,IS,2.01,2.48,0.28,0.32,-0.3,25,1,Iceland
UVA-Ensemble,inc case,3,IS,1.39,NA,0.3,0.39,NA,23,1,Iceland
epiforecasts-EpiNow2,inc case,3,IS,4,4.24,0.28,0.56,-0.3,25,1,Iceland
EuroCOVIDhub-baseline,inc case,4,IS,1,1,0.62,0.79,-0.11,24,1,Iceland
EuroCOVIDhub-ensemble,inc case,4,IS,1.33,1.44,0.33,0.71,0.04,24,1,Iceland
ILM-EKF,inc case,4,IS,5.11,5.33,0.17,0.71,-0.1,24,1,Iceland
LANL-GrowthRate,inc case,4,IS,1.13,1.24,0.22,0.43,-0.29,23,1,Iceland
MUNI-ARIMA,inc case,4,IS,1.92,1.42,0.4,0.73,-0.2,15,1,Iceland
RobertWalraven-ESG,inc case,4,IS,1.01,1.33,0.17,0.54,-0.44,24,1,Iceland
USC-SIkJalpha,inc case,4,IS,2.53,3.54,0.29,0.33,-0.33,24,1,Iceland
UVA-Ensemble,inc case,4,IS,1.17,NA,0.24,0.33,NA,21,1,Iceland
epiforecasts-EpiNow2,inc case,4,IS,2.24,2.26,0.33,0.62,-0.32,24,1,Iceland
LANL-GrowthRate,inc case,5,IS,NA,NA,0.23,0.45,-0.26,22,1,Iceland
