model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
MUNI-ARIMA,inc death,4,HR,0.73,1.96,0.44,0.67,0.42,9,1,Croatia
RobertWalraven-ESG,inc death,4,HR,0.86,0.87,0.33,0.5,-0.06,18,1,Croatia
UMass-MechBayes,inc death,4,HR,0.72,0.53,0.47,0.87,0.35,15,1,Croatia
UMass-SemiMech,inc death,4,HR,0.59,0.55,0.47,0.87,0.47,15,1,Croatia
USC-SIkJalpha,inc death,4,HR,0.69,0.6,0.28,0.5,0.38,18,1,Croatia
USyd-OneModelMan,inc death,4,HR,0.38,NA,NA,NA,NA,15,1,Croatia
epiforecasts-EpiNow2,inc death,4,HR,0.78,0.49,0.5,1,0.17,18,1,Croatia
LANL-GrowthRate,inc death,5,HR,NA,NA,0.25,0.62,-0.01,16,1,Croatia
USC-SIkJalpha,inc death,5,HR,NA,NA,0.24,0.53,0.3,17,1,Croatia
EuroCOVIDhub-baseline,inc case,1,HU,1,1,0.38,0.81,0.31,21,1,Hungary
EuroCOVIDhub-ensemble,inc case,1,HU,0.64,0.47,0.71,1,0.21,21,1,Hungary
IEM_Health-CovidProject,inc case,1,HU,1.48,0.94,0.24,0.81,0.46,21,1,Hungary
ILM-EKF,inc case,1,HU,0.84,0.55,0.57,0.9,0.07,21,1,Hungary
LANL-GrowthRate,inc case,1,HU,0.46,0.37,0.75,1,-0.32,20,1,Hungary
MUNI-ARIMA,inc case,1,HU,0.06,0.49,0.92,1,-0.15,13,1,Hungary
RobertWalraven-ESG,inc case,1,HU,0.7,0.88,0.62,0.9,0.11,21,1,Hungary
SDSC_ISG-TrendModel,inc case,1,HU,0.44,NA,NA,NA,NA,18,1,Hungary
USC-SIkJalpha,inc case,1,HU,1.09,0.92,0.38,0.52,0.39,21,1,Hungary
UVA-Ensemble,inc case,1,HU,1.86,NA,0.7,0.9,NA,20,1,Hungary
epiforecasts-EpiNow2,inc case,1,HU,0.65,0.46,0.43,0.95,-0.04,21,1,Hungary
EuroCOVIDhub-baseline,inc case,2,HU,1,1,0.5,0.7,0.31,20,1,Hungary
EuroCOVIDhub-ensemble,inc case,2,HU,0.84,0.5,0.55,0.95,0.34,20,1,Hungary
IEM_Health-CovidProject,inc case,2,HU,1.7,1.09,0.1,0.6,0.56,20,1,Hungary
ILM-EKF,inc case,2,HU,1.06,0.57,0.55,0.9,0.13,20,1,Hungary
LANL-GrowthRate,inc case,2,HU,0.42,0.33,0.58,1,-0.19,19,1,Hungary
MUNI-ARIMA,inc case,2,HU,0.07,0.67,0.92,1,-0.12,12,1,Hungary
RobertWalraven-ESG,inc case,2,HU,0.6,0.82,0.7,0.85,0.11,20,1,Hungary
USC-SIkJalpha,inc case,2,HU,0.85,0.7,0.35,0.35,0.46,20,1,Hungary
UVA-Ensemble,inc case,2,HU,1.12,NA,0.68,0.79,NA,19,1,Hungary
epiforecasts-EpiNow2,inc case,2,HU,0.66,0.4,0.45,0.9,-0.08,20,1,Hungary
EuroCOVIDhub-baseline,inc case,3,HU,1,1,0.42,0.68,0.4,19,1,Hungary
EuroCOVIDhub-ensemble,inc case,3,HU,1.02,0.59,0.37,0.89,0.47,19,1,Hungary
IEM_Health-CovidProject,inc case,3,HU,2.1,1.36,0.21,0.37,0.59,19,1,Hungary
ILM-EKF,inc case,3,HU,1.43,0.69,0.47,0.79,0.18,19,1,Hungary
LANL-GrowthRate,inc case,3,HU,0.6,0.35,0.61,1,0.1,18,1,Hungary
MUNI-ARIMA,inc case,3,HU,0.02,0.71,0.9,1,-0.17,10,1,Hungary
RobertWalraven-ESG,inc case,3,HU,0.65,0.89,0.68,0.79,0.11,19,1,Hungary
USC-SIkJalpha,inc case,3,HU,0.74,0.59,0.32,0.42,0.43,19,1,Hungary
UVA-Ensemble,inc case,3,HU,0.9,NA,0.65,0.71,NA,17,1,Hungary
epiforecasts-EpiNow2,inc case,3,HU,0.74,0.43,0.32,0.89,-0.07,19,1,Hungary
EuroCOVIDhub-baseline,inc case,4,HU,1,1,0.39,0.67,0.51,18,1,Hungary
EuroCOVIDhub-ensemble,inc case,4,HU,1.32,0.74,0.28,0.83,0.57,18,1,Hungary
IEM_Health-CovidProject,inc case,4,HU,2.75,1.68,0.17,0.33,0.62,18,1,Hungary
ILM-EKF,inc case,4,HU,2.01,0.85,0.5,0.78,0.22,18,1,Hungary
LANL-GrowthRate,inc case,4,HU,0.78,0.47,0.29,0.94,0.41,17,1,Hungary
MUNI-ARIMA,inc case,4,HU,0.02,0.75,0.89,1,-0.23,9,1,Hungary
RobertWalraven-ESG,inc case,4,HU,0.63,0.86,0.67,0.83,0.11,18,1,Hungary
UMass-SemiMech,inc case,4,HU,0.78,1.15,0.13,0.47,0.54,15,1,Hungary
USC-SIkJalpha,inc case,4,HU,0.73,0.56,0.28,0.39,0.45,18,1,Hungary
UVA-Ensemble,inc case,4,HU,0.58,NA,0.6,0.73,NA,15,1,Hungary
epiforecasts-EpiNow2,inc case,4,HU,0.84,0.43,0.44,0.78,-0.01,18,1,Hungary
LANL-GrowthRate,inc case,5,HU,NA,NA,0.12,0.81,0.67,16,1,Hungary
USC-SIkJalpha,inc case,5,HU,NA,NA,0.24,0.29,0.41,17,1,Hungary
EuroCOVIDhub-baseline,inc death,1,HU,1,1,0.33,0.81,0.26,21,1,Hungary
EuroCOVIDhub-ensemble,inc death,1,HU,0.36,0.34,0.81,1,0.18,21,1,Hungary
IEM_Health-CovidProject,inc death,1,HU,0.69,0.56,0.52,0.9,0.42,21,1,Hungary
ILM-EKF,inc death,1,HU,0.68,0.53,1,1,0.12,21,1,Hungary
LANL-GrowthRate,inc death,1,HU,0.38,0.32,0.3,0.8,0.04,20,1,Hungary
MUNI-ARIMA,inc death,1,HU,0.35,0.79,0.54,0.85,0.06,13,1,Hungary
RobertWalraven-ESG,inc death,1,HU,0.66,0.65,0.57,0.67,0.14,21,1,Hungary
SDSC_ISG-TrendModel,inc death,1,HU,0.34,NA,NA,NA,NA,18,1,Hungary
UMass-MechBayes,inc death,1,HU,0.41,0.41,0.56,0.89,0.12,18,1,Hungary
USC-SIkJalpha,inc death,1,HU,0.55,0.82,0.33,0.48,0.43,21,1,Hungary
USyd-OneModelMan,inc death,1,HU,0.28,NA,NA,NA,NA,18,1,Hungary
epiforecasts-EpiNow2,inc death,1,HU,0.79,0.51,0.42,0.89,0.23,19,1,Hungary
EuroCOVIDhub-baseline,inc death,2,HU,1,1,0.4,0.65,0.3,20,1,Hungary
EuroCOVIDhub-ensemble,inc death,2,HU,0.28,0.24,0.65,1,0.32,20,1,Hungary
IEM_Health-CovidProject,inc death,2,HU,0.89,0.64,0.25,0.7,0.57,20,1,Hungary
ILM-EKF,inc death,2,HU,0.6,0.37,0.8,1,0.23,20,1,Hungary
LANL-GrowthRate,inc death,2,HU,0.46,0.28,0.21,0.89,-0.01,19,1,Hungary
MUNI-ARIMA,inc death,2,HU,0.35,0.92,0.5,0.83,0.12,12,1,Hungary
RobertWalraven-ESG,inc death,2,HU,0.7,0.62,0.55,0.55,0.15,20,1,Hungary
UMass-MechBayes,inc death,2,HU,0.32,0.33,0.24,0.82,0.2,17,1,Hungary
USC-SIkJalpha,inc death,2,HU,0.45,0.5,0.35,0.45,0.58,20,1,Hungary
USyd-OneModelMan,inc death,2,HU,0.36,NA,NA,NA,NA,17,1,Hungary
epiforecasts-EpiNow2,inc death,2,HU,0.82,0.39,0.56,0.83,0.23,18,1,Hungary
EuroCOVIDhub-baseline,inc death,3,HU,1,1,0.32,0.53,0.34,19,1,Hungary
EuroCOVIDhub-ensemble,inc death,3,HU,0.37,0.27,0.58,0.89,0.46,19,1,Hungary
IEM_Health-CovidProject,inc death,3,HU,1.05,0.79,0.37,0.53,0.61,19,1,Hungary
ILM-EKF,inc death,3,HU,0.73,0.42,0.58,1,0.34,19,1,Hungary
LANL-GrowthRate,inc death,3,HU,0.39,0.22,0.22,0.78,-0.1,18,1,Hungary
MUNI-ARIMA,inc death,3,HU,0.14,0.57,0.6,0.9,-0.05,10,1,Hungary
RobertWalraven-ESG,inc death,3,HU,0.72,0.58,0.53,0.53,0.14,19,1,Hungary
UMass-MechBayes,inc death,3,HU,0.29,0.33,0.19,0.69,0.29,16,1,Hungary
USC-SIkJalpha,inc death,3,HU,0.57,0.49,0.37,0.42,0.6,19,1,Hungary
USyd-OneModelMan,inc death,3,HU,0.4,NA,NA,NA,NA,16,1,Hungary
epiforecasts-EpiNow2,inc death,3,HU,0.75,0.42,0.53,0.88,0.25,17,1,Hungary
EuroCOVIDhub-baseline,inc death,4,HU,1,1,0.28,0.44,0.43,18,1,Hungary
EuroCOVIDhub-ensemble,inc death,4,HU,0.56,0.34,0.39,0.78,0.59,18,1,Hungary
IEM_Health-CovidProject,inc death,4,HU,1.19,0.97,0.22,0.5,0.66,18,1,Hungary
ILM-EKF,inc death,4,HU,1,0.52,0.56,1,0.42,18,1,Hungary
LANL-GrowthRate,inc death,4,HU,0.3,0.17,0.29,0.76,0.09,17,1,Hungary
MUNI-ARIMA,inc death,4,HU,0.11,0.58,0.44,0.89,-0.11,9,1,Hungary
RobertWalraven-ESG,inc death,4,HU,0.67,0.6,0.5,0.56,0.14,18,1,Hungary
UMass-MechBayes,inc death,4,HU,0.33,0.41,0.13,0.6,0.41,15,1,Hungary
UMass-SemiMech,inc death,4,HU,0.52,0.58,0.2,0.53,0.56,15,1,Hungary
USC-SIkJalpha,inc death,4,HU,0.5,0.45,0.33,0.39,0.62,18,1,Hungary
USyd-OneModelMan,inc death,4,HU,0.48,NA,NA,NA,NA,15,1,Hungary
epiforecasts-EpiNow2,inc death,4,HU,0.87,0.39,0.44,1,0.22,16,1,Hungary
LANL-GrowthRate,inc death,5,HU,NA,NA,0.31,0.75,0.14,16,1,Hungary
USC-SIkJalpha,inc death,5,HU,NA,NA,0.24,0.47,0.73,17,1,Hungary
BIOCOMSC-Gompertz,inc case,1,IE,1.11,NA,0.89,1,NA,9,1,Ireland
EuroCOVIDhub-baseline,inc case,1,IE,1,1,0.56,1,-0.21,16,1,Ireland
EuroCOVIDhub-ensemble,inc case,1,IE,0.8,0.73,0.56,1,-0.11,16,1,Ireland
IEM_Health-CovidProject,inc case,1,IE,0.94,0.76,0.38,0.94,-0.16,16,1,Ireland
ILM-EKF,inc case,1,IE,1.41,1.13,0.5,1,-0.19,16,1,Ireland
LANL-GrowthRate,inc case,1,IE,0.91,0.74,0.38,0.94,-0.2,16,1,Ireland
MUNI-ARIMA,inc case,1,IE,1.1,0.67,0.62,1,0.04,8,1,Ireland
RobertWalraven-ESG,inc case,1,IE,1.18,1.57,0.5,0.81,-0.49,16,1,Ireland
SDSC_ISG-TrendModel,inc case,1,IE,0.88,NA,NA,NA,NA,13,1,Ireland
USC-SIkJalpha,inc case,1,IE,0.94,1.03,0.44,0.62,-0.28,16,1,Ireland
UVA-Ensemble,inc case,1,IE,0.83,NA,0.67,0.87,NA,15,1,Ireland
epiforecasts-EpiNow2,inc case,1,IE,1.49,1.23,0.38,0.88,-0.17,16,1,Ireland
BIOCOMSC-Gompertz,inc case,2,IE,1.81,NA,0.43,1,NA,7,1,Ireland
EuroCOVIDhub-baseline,inc case,2,IE,1,1,0.57,1,-0.22,14,1,Ireland
EuroCOVIDhub-ensemble,inc case,2,IE,1.15,0.95,0.29,1,-0.2,14,1,Ireland
IEM_Health-CovidProject,inc case,2,IE,1.08,0.91,0.29,0.86,-0.26,14,1,Ireland
ILM-EKF,inc case,2,IE,1.09,0.83,0.43,1,-0.28,14,1,Ireland
LANL-GrowthRate,inc case,2,IE,0.92,0.81,0.29,0.86,-0.3,14,1,Ireland
MUNI-ARIMA,inc case,2,IE,1.29,0.75,0.67,1,-0.25,6,1,Ireland
RobertWalraven-ESG,inc case,2,IE,1.15,1.71,0.57,0.71,-0.98,14,1,Ireland
USC-SIkJalpha,inc case,2,IE,1.28,1.43,0.29,0.43,-0.34,14,1,Ireland
UVA-Ensemble,inc case,2,IE,1.45,NA,0.23,0.85,NA,13,1,Ireland
epiforecasts-EpiNow2,inc case,2,IE,2.01,1.66,0.21,0.79,-0.18,14,1,Ireland
EuroCOVIDhub-baseline,inc case,3,IE,1,1,0.58,1,-0.23,12,1,Ireland
EuroCOVIDhub-ensemble,inc case,3,IE,1.38,1.33,0.25,0.92,-0.35,12,1,Ireland
IEM_Health-CovidProject,inc case,3,IE,1.1,1.02,0.33,0.75,-0.45,12,1,Ireland
ILM-EKF,inc case,3,IE,1.19,0.89,0.5,1,-0.38,12,1,Ireland
LANL-GrowthRate,inc case,3,IE,1.08,0.98,0.08,0.67,-0.37,12,1,Ireland
MUNI-ARIMA,inc case,3,IE,1.94,0.82,0.25,1,-0.68,4,1,Ireland
RobertWalraven-ESG,inc case,3,IE,1.17,1.95,0.58,0.67,-1,12,1,Ireland
USC-SIkJalpha,inc case,3,IE,1.31,1.59,0.25,0.33,-0.52,12,1,Ireland
UVA-Ensemble,inc case,3,IE,1.39,NA,0,0.6,NA,10,1,Ireland
epiforecasts-EpiNow2,inc case,3,IE,2.68,2.27,0.33,0.75,-0.38,12,1,Ireland
BIOCOMSC-Gompertz,inc death,1,IE,0.64,NA,0.25,0.38,NA,8,1,Ireland
EuroCOVIDhub-baseline,inc death,1,IE,1,1,0.62,1,0.14,16,1,Ireland
EuroCOVIDhub-ensemble,inc death,1,IE,0.72,0.72,0.88,0.94,0.2,16,1,Ireland
IEM_Health-CovidProject,inc death,1,IE,0.91,1,0.44,0.69,-0.26,16,1,Ireland
ILM-EKF,inc death,1,IE,0.93,1.25,0.69,1,0.29,16,1,Ireland
LANL-GrowthRate,inc death,1,IE,0.87,0.91,0.5,0.88,-0.11,16,1,Ireland
MUNI-ARIMA,inc death,1,IE,0.6,0.75,0.62,1,-0.2,8,1,Ireland
RobertWalraven-ESG,inc death,1,IE,0.77,0.72,0.62,1,0.06,16,1,Ireland
SDSC_ISG-TrendModel,inc death,1,IE,1.27,NA,NA,NA,NA,13,1,Ireland
UMass-MechBayes,inc death,1,IE,0.54,0.63,0.54,0.92,0.33,13,1,Ireland
USC-SIkJalpha,inc death,1,IE,0.84,0.95,0.44,0.56,0.47,16,1,Ireland
USyd-OneModelMan,inc death,1,IE,0.79,NA,NA,NA,NA,13,1,Ireland
epiforecasts-EpiNow2,inc death,1,IE,0.86,0.91,0.62,0.94,0.44,16,1,Ireland
BIOCOMSC-Gompertz,inc death,2,IE,0.87,NA,0.33,0.67,NA,6,1,Ireland
EuroCOVIDhub-baseline,inc death,2,IE,1,1,0.64,1,0.3,14,1,Ireland
EuroCOVIDhub-ensemble,inc death,2,IE,0.65,0.56,0.79,1,0.29,14,1,Ireland
IEM_Health-CovidProject,inc death,2,IE,1.12,0.87,0.29,0.71,-0.3,14,1,Ireland
ILM-EKF,inc death,2,IE,0.7,0.92,0.79,1,0.4,14,1,Ireland
LANL-GrowthRate,inc death,2,IE,0.75,0.64,0.5,0.86,-0.01,14,1,Ireland
MUNI-ARIMA,inc death,2,IE,0.26,0.57,0.83,1,-0.07,6,1,Ireland
RobertWalraven-ESG,inc death,2,IE,0.72,0.56,0.71,1,-0.01,14,1,Ireland
UMass-MechBayes,inc death,2,IE,0.5,0.51,0.45,0.91,0.41,11,1,Ireland
USC-SIkJalpha,inc death,2,IE,0.77,0.77,0.36,0.5,0.63,14,1,Ireland
USyd-OneModelMan,inc death,2,IE,0.84,NA,NA,NA,NA,11,1,Ireland
epiforecasts-EpiNow2,inc death,2,IE,1.09,0.9,0.43,1,0.58,14,1,Ireland
EuroCOVIDhub-baseline,inc death,3,IE,1,1,0.83,1,0.27,12,1,Ireland
EuroCOVIDhub-ensemble,inc death,3,IE,0.38,0.51,0.75,1,0.3,12,1,Ireland
IEM_Health-CovidProject,inc death,3,IE,0.85,0.75,0.33,0.75,-0.31,12,1,Ireland
ILM-EKF,inc death,3,IE,0.62,0.79,0.67,1,0.4,12,1,Ireland
LANL-GrowthRate,inc death,3,IE,0.41,0.39,0.5,0.92,-0.03,12,1,Ireland
MUNI-ARIMA,inc death,3,IE,0.21,0.65,1,1,-0.12,4,1,Ireland
RobertWalraven-ESG,inc death,3,IE,0.53,0.44,0.83,1,-0.08,12,1,Ireland
UMass-MechBayes,inc death,3,IE,0.35,0.45,0.56,1,0.48,9,1,Ireland
USC-SIkJalpha,inc death,3,IE,0.69,0.72,0.17,0.5,0.71,12,1,Ireland
USyd-OneModelMan,inc death,3,IE,0.74,NA,NA,NA,NA,9,1,Ireland
epiforecasts-EpiNow2,inc death,3,IE,1.03,1.04,0.42,1,0.55,12,1,Ireland
EuroCOVIDhub-baseline,inc case,1,IS,1,1,0.33,0.9,-0.26,21,1,Iceland
EuroCOVIDhub-ensemble,inc case,1,IS,0.95,0.96,0.29,0.81,-0.36,21,1,Iceland
ILM-EKF,inc case,1,IS,1.33,1.44,0.33,0.9,-0.31,21,1,Iceland
LANL-GrowthRate,inc case,1,IS,1.21,1.48,0.4,0.5,-0.44,20,1,Iceland
MUNI-ARIMA,inc case,1,IS,1.07,0.76,0.23,0.85,-0.67,13,1,Iceland
RobertWalraven-ESG,inc case,1,IS,1.06,1.24,0.1,0.38,-0.86,21,1,Iceland
SDSC_ISG-TrendModel,inc case,1,IS,0.88,NA,NA,NA,NA,18,1,Iceland
USC-SIkJalpha,inc case,1,IS,0.77,0.92,0.29,0.38,-0.5,21,1,Iceland
UVA-Ensemble,inc case,1,IS,1.11,NA,0.35,0.35,NA,20,1,Iceland
epiforecasts-EpiNow2,inc case,1,IS,2.49,2.28,0.14,0.52,-0.42,21,1,Iceland
BIOCOMSC-Gompertz,inc case,2,IS,1.61,NA,0.08,0.33,NA,12,1,Iceland
EuroCOVIDhub-baseline,inc case,2,IS,1,1,0.6,0.9,-0.22,20,1,Iceland
EuroCOVIDhub-ensemble,inc case,2,IS,0.93,1.13,0.35,0.8,-0.28,20,1,Iceland
ILM-EKF,inc case,2,IS,1,1.08,0.3,0.9,-0.26,20,1,Iceland
LANL-GrowthRate,inc case,2,IS,0.97,1.14,0.26,0.53,-0.39,19,1,Iceland
MUNI-ARIMA,inc case,2,IS,1.24,1.12,0.5,0.83,-0.52,12,1,Iceland
RobertWalraven-ESG,inc case,2,IS,1.03,1.19,0.15,0.4,-0.88,20,1,Iceland
USC-SIkJalpha,inc case,2,IS,1.02,1.28,0.3,0.35,-0.6,20,1,Iceland
UVA-Ensemble,inc case,2,IS,1.13,NA,0.32,0.42,NA,19,1,Iceland
epiforecasts-EpiNow2,inc case,2,IS,1.22,1.36,0.2,0.5,-0.47,20,1,Iceland
EuroCOVIDhub-baseline,inc case,3,IS,1,1,0.79,0.89,-0.2,19,1,Iceland
EuroCOVIDhub-ensemble,inc case,3,IS,1.13,1.29,0.42,0.79,-0.12,19,1,Iceland
ILM-EKF,inc case,3,IS,1.05,1.15,0.21,0.84,-0.2,19,1,Iceland
LANL-GrowthRate,inc case,3,IS,1.04,1.18,0.28,0.44,-0.38,18,1,Iceland
MUNI-ARIMA,inc case,3,IS,1.52,1.22,0.6,0.8,-0.52,10,1,Iceland
RobertWalraven-ESG,inc case,3,IS,1,1.33,0.16,0.53,-0.83,19,1,Iceland
USC-SIkJalpha,inc case,3,IS,1.12,1.41,0.37,0.37,-0.58,19,1,Iceland
UVA-Ensemble,inc case,3,IS,1.19,NA,0.18,0.29,NA,17,1,Iceland
epiforecasts-EpiNow2,inc case,3,IS,1.57,1.77,0.21,0.58,-0.42,19,1,Iceland
EuroCOVIDhub-baseline,inc case,4,IS,1,1,0.83,0.89,-0.15,18,1,Iceland
EuroCOVIDhub-ensemble,inc case,4,IS,1.41,1.56,0.39,0.78,-0.01,18,1,Iceland
ILM-EKF,inc case,4,IS,1.08,1.2,0.22,0.83,-0.13,18,1,Iceland
LANL-GrowthRate,inc case,4,IS,1.08,1.19,0.29,0.47,-0.34,17,1,Iceland
MUNI-ARIMA,inc case,4,IS,1.47,1.3,0.67,0.78,-0.48,9,1,Iceland
RobertWalraven-ESG,inc case,4,IS,0.96,1.47,0.22,0.67,-0.76,18,1,Iceland
UMass-SemiMech,inc case,4,IS,1.05,1.16,0.33,0.73,-0.37,15,1,Iceland
USC-SIkJalpha,inc case,4,IS,0.98,1.61,0.39,0.44,-0.56,18,1,Iceland
UVA-Ensemble,inc case,4,IS,1.1,NA,0.27,0.33,NA,15,1,Iceland
epiforecasts-EpiNow2,inc case,4,IS,2.74,2.54,0.28,0.61,-0.37,18,1,Iceland
LANL-GrowthRate,inc case,5,IS,NA,NA,0.31,0.5,-0.21,16,1,Iceland
USC-SIkJalpha,inc case,5,IS,NA,NA,0.35,0.47,-0.55,17,1,Iceland
BIOCOMSC-Gompertz,inc death,1,IS,1,NA,0.92,0.92,NA,13,1,Iceland
EuroCOVIDhub-baseline,inc death,1,IS,1,NA,0.95,1,-0.04,21,1,Iceland
EuroCOVIDhub-ensemble,inc death,1,IS,1,NA,0.95,1,-0.03,21,1,Iceland
ILM-EKF,inc death,1,IS,1,NA,1,1,-0,21,1,Iceland
LANL-GrowthRate,inc death,1,IS,1,NA,0.95,1,-0.03,20,1,Iceland
MUNI-ARIMA,inc death,1,IS,1,NA,0.92,0.92,-0.08,13,1,Iceland
RobertWalraven-ESG,inc death,1,IS,1,0,1,1,-0.01,21,1,Iceland
SDSC_ISG-TrendModel,inc death,1,IS,1,NA,NA,NA,NA,18,1,Iceland
UMass-MechBayes,inc death,1,IS,1,NA,0.94,1,-0.05,18,1,Iceland
USC-SIkJalpha,inc death,1,IS,1,NA,0.95,0.95,-0.05,21,1,Iceland
USyd-OneModelMan,inc death,1,IS,5.33,NA,NA,NA,NA,18,1,Iceland
epiforecasts-EpiNow2,inc death,1,IS,1,NA,0.95,1,-0.02,21,1,Iceland
BIOCOMSC-Gompertz,inc death,2,IS,0,NA,1,1,NA,12,1,Iceland
EuroCOVIDhub-baseline,inc death,2,IS,NA,NA,0.95,1,-0.03,20,1,Iceland
EuroCOVIDhub-ensemble,inc death,2,IS,NA,NA,0.95,1,-0.01,20,1,Iceland
ILM-EKF,inc death,2,IS,NA,NA,1,1,0,20,1,Iceland
LANL-GrowthRate,inc death,2,IS,NA,NA,0.95,1,-0.03,19,1,Iceland
MUNI-ARIMA,inc death,2,IS,NA,NA,0.92,0.92,-0.08,12,1,Iceland
RobertWalraven-ESG,inc death,2,IS,NA,0,1,1,-0.02,20,1,Iceland
UMass-MechBayes,inc death,2,IS,NA,NA,0.94,1,-0.05,17,1,Iceland
USC-SIkJalpha,inc death,2,IS,NA,NA,0.95,0.95,-0.05,20,1,Iceland
USyd-OneModelMan,inc death,2,IS,NA,NA,NA,NA,NA,17,1,Iceland
epiforecasts-EpiNow2,inc death,2,IS,NA,NA,0.95,1,-0.02,20,1,Iceland
EuroCOVIDhub-baseline,inc death,3,IS,1,NA,1,1,-0.03,19,1,Iceland
EuroCOVIDhub-ensemble,inc death,3,IS,1,Inf,0.95,1,-0.01,19,1,Iceland
ILM-EKF,inc death,3,IS,1,Inf,1,1,0.01,19,1,Iceland
LANL-GrowthRate,inc death,3,IS,1,Inf,0.94,1,-0.03,18,1,Iceland
MUNI-ARIMA,inc death,3,IS,1,Inf,0.9,0.9,-0.1,10,1,Iceland
RobertWalraven-ESG,inc death,3,IS,1,NA,1,1,-0.02,19,1,Iceland
UMass-MechBayes,inc death,3,IS,1,Inf,0.94,1,-0.06,16,1,Iceland
USC-SIkJalpha,inc death,3,IS,1,Inf,0.95,0.95,-0.05,19,1,Iceland
USyd-OneModelMan,inc death,3,IS,5.33,NA,NA,NA,NA,16,1,Iceland
epiforecasts-EpiNow2,inc death,3,IS,2,Inf,0.95,1,0.02,19,1,Iceland
EuroCOVIDhub-baseline,inc death,4,IS,NA,NA,1,1,-0.02,18,1,Iceland
EuroCOVIDhub-ensemble,inc death,4,IS,NA,Inf,0.94,1,0.04,18,1,Iceland
ILM-EKF,inc death,4,IS,NA,Inf,1,1,0.01,18,1,Iceland
LANL-GrowthRate,inc death,4,IS,NA,Inf,0.94,1,-0.04,17,1,Iceland
MUNI-ARIMA,inc death,4,IS,0,NA,1,1,0,9,1,Iceland
RobertWalraven-ESG,inc death,4,IS,NA,NA,1,1,-0.02,18,1,Iceland
UMass-MechBayes,inc death,4,IS,NA,Inf,0.93,1,-0.05,15,1,Iceland
UMass-SemiMech,inc death,4,IS,NA,Inf,0.93,1,-0.05,15,1,Iceland
USC-SIkJalpha,inc death,4,IS,NA,Inf,0.94,0.94,-0.06,18,1,Iceland
USyd-OneModelMan,inc death,4,IS,NA,NA,NA,NA,NA,15,1,Iceland
epiforecasts-EpiNow2,inc death,4,IS,NA,Inf,0.89,1,0.06,18,1,Iceland
LANL-GrowthRate,inc death,5,IS,NA,NA,0.94,1,-0.04,16,1,Iceland
USC-SIkJalpha,inc death,5,IS,NA,NA,0.94,0.94,-0.06,17,1,Iceland
EuroCOVIDhub-baseline,inc case,1,IT,1,1,0.33,1,0.26,21,1,Italy
EuroCOVIDhub-ensemble,inc case,1,IT,0.63,0.56,0.52,0.95,0.18,21,1,Italy
IEM_Health-CovidProject,inc case,1,IT,0.94,0.85,0.29,0.71,0.31,21,1,Italy
ILM-EKF,inc case,1,IT,0.8,0.72,0.67,0.9,0.04,21,1,Italy
LANL-GrowthRate,inc case,1,IT,0.64,0.51,0.55,0.95,-0.37,20,1,Italy
MUNI-ARIMA,inc case,1,IT,0.16,0.29,0.77,1,-0.1,13,1,Italy
RobertWalraven-ESG,inc case,1,IT,1.09,1.79,0.24,0.62,-0.01,21,1,Italy
SDSC_ISG-TrendModel,inc case,1,IT,0.48,NA,NA,NA,NA,18,1,Italy
USC-SIkJalpha,inc case,1,IT,0.76,1.01,0.43,0.48,0.36,21,1,Italy
UVA-Ensemble,inc case,1,IT,1.81,NA,0.6,0.8,NA,20,1,Italy
UpgUmibUsi-MultiBayes,inc case,1,IT,0.76,0.66,0.47,0.95,-0.01,19,1,Italy
epiMOX-SUIHTER,inc case,1,IT,0.23,0.39,0.54,0.92,-0.33,13,1,Italy
epiforecasts-EpiNow2,inc case,1,IT,0.67,0.5,0.38,0.9,0.14,21,1,Italy
EuroCOVIDhub-baseline,inc case,2,IT,1,1,0.3,1,0.33,20,1,Italy
EuroCOVIDhub-ensemble,inc case,2,IT,0.63,0.59,0.55,0.85,0.18,20,1,Italy
IEM_Health-CovidProject,inc case,2,IT,0.98,0.98,0.25,0.55,0.32,20,1,Italy
ILM-EKF,inc case,2,IT,0.76,0.77,0.65,0.85,0.02,20,1,Italy
LANL-GrowthRate,inc case,2,IT,0.43,0.49,0.63,0.84,-0.23,19,1,Italy
MUNI-ARIMA,inc case,2,IT,0.26,0.41,0.75,1,-0.17,12,1,Italy
RobertWalraven-ESG,inc case,2,IT,0.84,1.43,0.25,0.65,-0.05,20,1,Italy
USC-SIkJalpha,inc case,2,IT,0.65,0.89,0.35,0.45,0.29,20,1,Italy
UVA-Ensemble,inc case,2,IT,1.67,NA,0.47,0.68,NA,19,1,Italy
epiforecasts-EpiNow2,inc case,2,IT,0.68,0.66,0.5,0.85,0.05,20,1,Italy
EuroCOVIDhub-baseline,inc case,3,IT,1,1,0.21,1,0.43,19,1,Italy
EuroCOVIDhub-ensemble,inc case,3,IT,0.72,0.69,0.37,0.84,0.25,19,1,Italy
IEM_Health-CovidProject,inc case,3,IT,1.1,1.21,0.21,0.53,0.37,19,1,Italy
ILM-EKF,inc case,3,IT,0.86,0.92,0.47,0.84,0.02,19,1,Italy
LANL-GrowthRate,inc case,3,IT,0.49,0.58,0.61,0.83,0,18,1,Italy
MUNI-ARIMA,inc case,3,IT,0.31,0.52,0.6,1,-0.38,10,1,Italy
