model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
USC-SIkJalpha,inc death,5,HR,NA,NA,0.25,0.5,0.09,24,1,Croatia
EuroCOVIDhub-baseline,inc hosp,1,HR,1,1,0.38,1,-0.62,8,1,Croatia
Karlen-pypm,inc hosp,1,HR,0.62,0.51,0.5,1,0.22,6,1,Croatia
EuroCOVIDhub-baseline,inc hosp,2,HR,1,1,0.43,1,-0.56,7,1,Croatia
Karlen-pypm,inc hosp,2,HR,0.85,0.72,0.2,1,0.22,5,1,Croatia
EuroCOVIDhub-baseline,inc hosp,3,HR,1,1,0.33,1,-0.57,6,1,Croatia
Karlen-pypm,inc hosp,3,HR,1.08,1,0,1,0.05,4,1,Croatia
EuroCOVIDhub-baseline,inc case,1,HU,1,1,0.43,0.86,0.14,28,1,Hungary
EuroCOVIDhub-ensemble,inc case,1,HU,0.67,0.47,0.64,1,0.03,28,1,Hungary
IEM_Health-CovidProject,inc case,1,HU,1.5,0.79,0.32,0.82,0.33,28,1,Hungary
ILM-EKF,inc case,1,HU,0.86,0.54,0.61,0.93,-0.05,28,1,Hungary
Karlen-pypm,inc case,1,HU,0.09,0.66,0.44,1,0.11,9,1,Hungary
LANL-GrowthRate,inc case,1,HU,0.49,0.44,0.63,1,-0.42,27,1,Hungary
MUNI-ARIMA,inc case,1,HU,0.09,0.58,0.85,1,-0.23,20,1,Hungary
RobertWalraven-ESG,inc case,1,HU,0.72,0.94,0.57,0.93,-0.13,28,1,Hungary
SDSC_ISG-TrendModel,inc case,1,HU,0.44,NA,NA,NA,NA,25,1,Hungary
USC-SIkJalpha,inc case,1,HU,1.08,0.81,0.29,0.54,0.19,28,1,Hungary
UVA-Ensemble,inc case,1,HU,1.83,NA,0.63,0.81,NA,27,1,Hungary
epiforecasts-EpiNow2,inc case,1,HU,0.66,0.49,0.5,0.96,-0.1,28,1,Hungary
EuroCOVIDhub-baseline,inc case,2,HU,1,1,0.63,0.78,0.17,27,1,Hungary
EuroCOVIDhub-ensemble,inc case,2,HU,0.83,0.49,0.59,0.96,0.14,27,1,Hungary
IEM_Health-CovidProject,inc case,2,HU,1.68,0.92,0.22,0.67,0.35,27,1,Hungary
ILM-EKF,inc case,2,HU,1.05,0.57,0.48,0.93,-0.06,27,1,Hungary
Karlen-pypm,inc case,2,HU,0.11,0.9,0.25,0.62,0.15,8,1,Hungary
LANL-GrowthRate,inc case,2,HU,0.43,0.4,0.46,0.96,-0.33,26,1,Hungary
MUNI-ARIMA,inc case,2,HU,0.09,0.69,0.89,1,-0.2,19,1,Hungary
RobertWalraven-ESG,inc case,2,HU,0.61,0.79,0.67,0.89,-0.14,27,1,Hungary
USC-SIkJalpha,inc case,2,HU,0.84,0.66,0.33,0.33,0.26,27,1,Hungary
UVA-Ensemble,inc case,2,HU,1.11,NA,0.54,0.81,NA,26,1,Hungary
epiforecasts-EpiNow2,inc case,2,HU,0.66,0.47,0.52,0.93,-0.12,27,1,Hungary
EuroCOVIDhub-baseline,inc case,3,HU,1,1,0.58,0.77,0.24,26,1,Hungary
EuroCOVIDhub-ensemble,inc case,3,HU,1.01,0.59,0.38,0.92,0.19,26,1,Hungary
IEM_Health-CovidProject,inc case,3,HU,2.07,1.13,0.23,0.46,0.27,26,1,Hungary
ILM-EKF,inc case,3,HU,1.48,0.72,0.35,0.85,-0.08,26,1,Hungary
Karlen-pypm,inc case,3,HU,0.13,1.08,0,0.43,0.07,7,1,Hungary
LANL-GrowthRate,inc case,3,HU,0.6,0.43,0.52,0.88,-0.13,25,1,Hungary
MUNI-ARIMA,inc case,3,HU,0.05,0.7,0.88,1,-0.23,17,1,Hungary
RobertWalraven-ESG,inc case,3,HU,0.66,0.77,0.65,0.85,-0.15,26,1,Hungary
USC-SIkJalpha,inc case,3,HU,0.74,0.59,0.31,0.42,0.3,26,1,Hungary
UVA-Ensemble,inc case,3,HU,0.91,NA,0.54,0.67,NA,24,1,Hungary
epiforecasts-EpiNow2,inc case,3,HU,0.75,0.57,0.38,0.92,-0.16,26,1,Hungary
EuroCOVIDhub-baseline,inc case,4,HU,1,1,0.56,0.76,0.32,25,1,Hungary
EuroCOVIDhub-ensemble,inc case,4,HU,1.32,0.76,0.36,0.84,0.25,25,1,Hungary
IEM_Health-CovidProject,inc case,4,HU,2.71,1.47,0.16,0.4,0.23,25,1,Hungary
ILM-EKF,inc case,4,HU,1.99,0.95,0.36,0.76,-0.09,25,1,Hungary
Karlen-pypm,inc case,4,HU,0.13,1.22,0,0.33,-0.04,6,1,Hungary
LANL-GrowthRate,inc case,4,HU,0.77,0.54,0.25,0.83,0.07,24,1,Hungary
MUNI-ARIMA,inc case,4,HU,0.05,0.82,0.88,1,-0.27,16,1,Hungary
RobertWalraven-ESG,inc case,4,HU,0.67,0.8,0.64,0.84,-0.15,25,1,Hungary
USC-SIkJalpha,inc case,4,HU,0.74,0.64,0.24,0.32,0.16,25,1,Hungary
UVA-Ensemble,inc case,4,HU,0.56,NA,0.41,0.55,NA,22,1,Hungary
epiforecasts-EpiNow2,inc case,4,HU,0.85,0.61,0.44,0.84,-0.16,25,1,Hungary
LANL-GrowthRate,inc case,5,HU,NA,NA,0.09,0.74,0.21,23,1,Hungary
USC-SIkJalpha,inc case,5,HU,NA,NA,0.17,0.21,0.17,24,1,Hungary
EuroCOVIDhub-baseline,inc death,1,HU,1,1,0.46,0.86,0.16,28,1,Hungary
EuroCOVIDhub-ensemble,inc death,1,HU,0.41,0.36,0.75,1,0.08,28,1,Hungary
IEM_Health-CovidProject,inc death,1,HU,0.79,0.57,0.5,0.86,0.23,28,1,Hungary
ILM-EKF,inc death,1,HU,0.66,0.53,0.96,1,0.07,28,1,Hungary
Karlen-pypm,inc death,1,HU,0.04,0.37,0.44,1,-0.35,9,1,Hungary
LANL-GrowthRate,inc death,1,HU,0.41,0.37,0.33,0.78,-0.05,27,1,Hungary
MUNI-ARIMA,inc death,1,HU,0.37,0.73,0.6,0.9,-0.06,20,1,Hungary
RobertWalraven-ESG,inc death,1,HU,0.72,0.66,0.61,0.75,0.05,28,1,Hungary
SDSC_ISG-TrendModel,inc death,1,HU,0.39,NA,NA,NA,NA,25,1,Hungary
UMass-MechBayes,inc death,1,HU,0.47,0.44,0.44,0.88,0.01,25,1,Hungary
USC-SIkJalpha,inc death,1,HU,0.55,0.79,0.32,0.43,0.28,28,1,Hungary
USyd-OneModelMan,inc death,1,HU,0.32,NA,NA,NA,NA,25,1,Hungary
epiforecasts-EpiNow2,inc death,1,HU,0.79,0.5,0.46,0.92,0.13,26,1,Hungary
EuroCOVIDhub-baseline,inc death,2,HU,1,1,0.56,0.74,0.19,27,1,Hungary
EuroCOVIDhub-ensemble,inc death,2,HU,0.29,0.25,0.63,1,0.15,27,1,Hungary
IEM_Health-CovidProject,inc death,2,HU,0.96,0.64,0.3,0.7,0.34,27,1,Hungary
ILM-EKF,inc death,2,HU,0.57,0.36,0.81,1,0.12,27,1,Hungary
Karlen-pypm,inc death,2,HU,0.04,0.28,0.5,0.88,-0.3,8,1,Hungary
LANL-GrowthRate,inc death,2,HU,0.52,0.31,0.31,0.85,-0.07,26,1,Hungary
MUNI-ARIMA,inc death,2,HU,0.31,0.8,0.63,0.89,-0.04,19,1,Hungary
RobertWalraven-ESG,inc death,2,HU,0.75,0.61,0.59,0.67,0.05,27,1,Hungary
UMass-MechBayes,inc death,2,HU,0.34,0.36,0.25,0.79,-0.02,24,1,Hungary
USC-SIkJalpha,inc death,2,HU,0.46,0.49,0.3,0.37,0.36,27,1,Hungary
USyd-OneModelMan,inc death,2,HU,0.37,NA,NA,NA,NA,24,1,Hungary
epiforecasts-EpiNow2,inc death,2,HU,0.77,0.37,0.6,0.88,0.12,25,1,Hungary
EuroCOVIDhub-baseline,inc death,3,HU,1,1,0.5,0.65,0.23,26,1,Hungary
EuroCOVIDhub-ensemble,inc death,3,HU,0.45,0.27,0.58,0.92,0.25,26,1,Hungary
IEM_Health-CovidProject,inc death,3,HU,1.13,0.71,0.46,0.62,0.35,26,1,Hungary
ILM-EKF,inc death,3,HU,0.91,0.39,0.65,1,0.17,26,1,Hungary
Karlen-pypm,inc death,3,HU,0.03,0.31,0.29,0.86,-0.14,7,1,Hungary
LANL-GrowthRate,inc death,3,HU,0.43,0.24,0.24,0.76,-0.1,25,1,Hungary
MUNI-ARIMA,inc death,3,HU,0.13,0.54,0.76,0.94,-0.11,17,1,Hungary
RobertWalraven-ESG,inc death,3,HU,0.73,0.57,0.62,0.65,0.05,26,1,Hungary
UMass-MechBayes,inc death,3,HU,0.3,0.35,0.22,0.61,0.02,23,1,Hungary
USC-SIkJalpha,inc death,3,HU,0.58,0.46,0.31,0.42,0.42,26,1,Hungary
USyd-OneModelMan,inc death,3,HU,0.44,NA,NA,NA,NA,23,1,Hungary
epiforecasts-EpiNow2,inc death,3,HU,0.88,0.42,0.58,0.92,0.12,24,1,Hungary
EuroCOVIDhub-baseline,inc death,4,HU,1,1,0.48,0.6,0.3,25,1,Hungary
EuroCOVIDhub-ensemble,inc death,4,HU,0.5,0.33,0.48,0.84,0.37,25,1,Hungary
IEM_Health-CovidProject,inc death,4,HU,1.14,0.84,0.24,0.6,0.4,25,1,Hungary
ILM-EKF,inc death,4,HU,0.99,0.5,0.56,1,0.18,25,1,Hungary
Karlen-pypm,inc death,4,HU,0.03,0.55,0.33,0.67,0.08,6,1,Hungary
LANL-GrowthRate,inc death,4,HU,0.3,0.2,0.29,0.71,0.08,24,1,Hungary
MUNI-ARIMA,inc death,4,HU,0.1,0.64,0.56,0.94,-0.12,16,1,Hungary
RobertWalraven-ESG,inc death,4,HU,0.66,0.58,0.6,0.68,0.04,25,1,Hungary
UMass-MechBayes,inc death,4,HU,0.29,0.4,0.14,0.59,0.13,22,1,Hungary
USC-SIkJalpha,inc death,4,HU,0.53,0.45,0.24,0.32,0.33,25,1,Hungary
USyd-OneModelMan,inc death,4,HU,0.43,NA,NA,NA,NA,22,1,Hungary
epiforecasts-EpiNow2,inc death,4,HU,0.94,0.44,0.52,1,0.05,23,1,Hungary
LANL-GrowthRate,inc death,5,HU,NA,NA,0.26,0.65,0.16,23,1,Hungary
USC-SIkJalpha,inc death,5,HU,NA,NA,0.17,0.38,0.4,24,1,Hungary
EuroCOVIDhub-baseline,inc case,1,IE,1,1,0.48,0.96,-0.21,23,1,Ireland
EuroCOVIDhub-ensemble,inc case,1,IE,0.83,0.78,0.65,0.96,-0.05,23,1,Ireland
IEM_Health-CovidProject,inc case,1,IE,1.04,0.94,0.3,0.91,0.06,23,1,Ireland
ILM-EKF,inc case,1,IE,1.35,1.13,0.57,0.96,-0.06,23,1,Ireland
Karlen-pypm,inc case,1,IE,2.62,1.32,0.5,0.9,0.21,10,1,Ireland
LANL-GrowthRate,inc case,1,IE,0.89,0.77,0.43,0.91,-0.17,23,1,Ireland
MUNI-ARIMA,inc case,1,IE,1.19,0.8,0.6,0.93,0.04,15,1,Ireland
RobertWalraven-ESG,inc case,1,IE,0.98,1.08,0.52,0.78,-0.2,23,1,Ireland
SDSC_ISG-TrendModel,inc case,1,IE,0.77,NA,NA,NA,NA,20,1,Ireland
USC-SIkJalpha,inc case,1,IE,1.05,1.2,0.43,0.61,-0.22,23,1,Ireland
UVA-Ensemble,inc case,1,IE,2.59,NA,0.59,0.82,NA,22,1,Ireland
epiforecasts-EpiNow2,inc case,1,IE,1.25,1.12,0.52,0.87,-0.06,23,1,Ireland
EuroCOVIDhub-baseline,inc case,2,IE,1,1,0.43,1,-0.22,21,1,Ireland
EuroCOVIDhub-ensemble,inc case,2,IE,1.11,0.99,0.33,0.95,-0.05,21,1,Ireland
IEM_Health-CovidProject,inc case,2,IE,1.42,1.4,0.19,0.76,0.05,21,1,Ireland
ILM-EKF,inc case,2,IE,1.54,1.35,0.43,0.95,-0.03,21,1,Ireland
Karlen-pypm,inc case,2,IE,2.99,1.69,0.22,0.78,0.33,9,1,Ireland
LANL-GrowthRate,inc case,2,IE,1.03,0.94,0.24,0.86,-0.15,21,1,Ireland
MUNI-ARIMA,inc case,2,IE,1.43,0.97,0.69,1,-0.17,13,1,Ireland
RobertWalraven-ESG,inc case,2,IE,1.07,1.22,0.43,0.71,-0.37,21,1,Ireland
USC-SIkJalpha,inc case,2,IE,1.27,1.48,0.19,0.38,-0.21,21,1,Ireland
UVA-Ensemble,inc case,2,IE,2.34,NA,0.2,0.85,NA,20,1,Ireland
epiforecasts-EpiNow2,inc case,2,IE,1.78,1.62,0.33,0.81,-0.01,21,1,Ireland
EuroCOVIDhub-baseline,inc case,3,IE,1,1,0.37,1,-0.18,19,1,Ireland
EuroCOVIDhub-ensemble,inc case,3,IE,1.15,1.1,0.26,0.95,-0.11,19,1,Ireland
IEM_Health-CovidProject,inc case,3,IE,1.43,1.53,0.26,0.68,-0.07,19,1,Ireland
ILM-EKF,inc case,3,IE,1.8,1.67,0.37,1,0.01,19,1,Ireland
Karlen-pypm,inc case,3,IE,3.34,2.26,0.12,0.75,0.38,8,1,Ireland
LANL-GrowthRate,inc case,3,IE,0.88,0.88,0.21,0.74,-0.13,19,1,Ireland
MUNI-ARIMA,inc case,3,IE,1.42,0.9,0.64,1,-0.31,11,1,Ireland
RobertWalraven-ESG,inc case,3,IE,0.99,1.24,0.37,0.63,-0.48,19,1,Ireland
USC-SIkJalpha,inc case,3,IE,1.21,1.58,0.16,0.32,-0.28,19,1,Ireland
UVA-Ensemble,inc case,3,IE,2.26,NA,0,0.71,NA,17,1,Ireland
epiforecasts-EpiNow2,inc case,3,IE,2.26,2.14,0.42,0.84,-0.05,19,1,Ireland
EuroCOVIDhub-baseline,inc case,4,IE,1,1,0.41,1,-0.17,17,1,Ireland
EuroCOVIDhub-ensemble,inc case,4,IE,1.2,1.17,0.29,0.94,-0.16,17,1,Ireland
IEM_Health-CovidProject,inc case,4,IE,1.55,1.65,0.35,0.65,-0.15,17,1,Ireland
ILM-EKF,inc case,4,IE,2.4,2.38,0.35,1,0.02,17,1,Ireland
Karlen-pypm,inc case,4,IE,4.09,3.1,0.29,0.71,0.38,7,1,Ireland
LANL-GrowthRate,inc case,4,IE,0.9,0.91,0.35,0.76,-0.13,17,1,Ireland
MUNI-ARIMA,inc case,4,IE,1.39,0.9,0.5,1,-0.48,10,1,Ireland
RobertWalraven-ESG,inc case,4,IE,0.98,1.39,0.47,0.59,-0.55,17,1,Ireland
USC-SIkJalpha,inc case,4,IE,1.29,1.72,0.18,0.29,-0.34,17,1,Ireland
UVA-Ensemble,inc case,4,IE,2.01,NA,0,0.36,NA,14,1,Ireland
epiforecasts-EpiNow2,inc case,4,IE,2.89,2.5,0.53,0.82,-0.11,17,1,Ireland
LANL-GrowthRate,inc case,5,IE,NA,NA,0.5,0.81,-0.1,16,1,Ireland
USC-SIkJalpha,inc case,5,IE,NA,NA,0.12,0.31,-0.45,16,1,Ireland
EuroCOVIDhub-baseline,inc death,1,IE,1,1,0.65,1,0.05,23,1,Ireland
EuroCOVIDhub-ensemble,inc death,1,IE,0.78,0.73,0.87,0.91,0.1,23,1,Ireland
IEM_Health-CovidProject,inc death,1,IE,0.94,0.98,0.43,0.65,-0.33,23,1,Ireland
ILM-EKF,inc death,1,IE,0.97,1.23,0.78,1,0.23,23,1,Ireland
Karlen-pypm,inc death,1,IE,0.39,0.67,0.8,0.9,-0.01,10,1,Ireland
LANL-GrowthRate,inc death,1,IE,0.97,0.96,0.39,0.83,-0.32,23,1,Ireland
MUNI-ARIMA,inc death,1,IE,0.6,0.75,0.67,1,-0.21,15,1,Ireland
RobertWalraven-ESG,inc death,1,IE,0.89,0.84,0.65,0.91,0.03,23,1,Ireland
SDSC_ISG-TrendModel,inc death,1,IE,1.31,NA,NA,NA,NA,20,1,Ireland
UMass-MechBayes,inc death,1,IE,0.66,0.72,0.6,0.9,0.23,20,1,Ireland
USC-SIkJalpha,inc death,1,IE,0.83,0.93,0.35,0.52,0.41,23,1,Ireland
USyd-OneModelMan,inc death,1,IE,0.88,NA,NA,NA,NA,20,1,Ireland
epiforecasts-EpiNow2,inc death,1,IE,0.85,0.88,0.65,0.96,0.26,23,1,Ireland
EuroCOVIDhub-baseline,inc death,2,IE,1,1,0.71,1,0.11,21,1,Ireland
EuroCOVIDhub-ensemble,inc death,2,IE,0.7,0.59,0.81,1,0.15,21,1,Ireland
IEM_Health-CovidProject,inc death,2,IE,1.12,0.93,0.29,0.57,-0.41,21,1,Ireland
ILM-EKF,inc death,2,IE,0.68,0.97,0.86,1,0.3,21,1,Ireland
Karlen-pypm,inc death,2,IE,0.55,0.63,0.67,1,0,9,1,Ireland
LANL-GrowthRate,inc death,2,IE,0.85,0.77,0.38,0.71,-0.28,21,1,Ireland
MUNI-ARIMA,inc death,2,IE,0.46,0.61,0.85,1,-0.21,13,1,Ireland
RobertWalraven-ESG,inc death,2,IE,0.7,0.68,0.76,0.95,-0.08,21,1,Ireland
UMass-MechBayes,inc death,2,IE,0.6,0.64,0.5,0.94,0.28,18,1,Ireland
USC-SIkJalpha,inc death,2,IE,0.73,0.86,0.29,0.48,0.48,21,1,Ireland
USyd-OneModelMan,inc death,2,IE,0.86,NA,NA,NA,NA,18,1,Ireland
epiforecasts-EpiNow2,inc death,2,IE,1.08,0.88,0.48,1,0.37,21,1,Ireland
EuroCOVIDhub-baseline,inc death,3,IE,1,1,0.89,1,0.1,19,1,Ireland
EuroCOVIDhub-ensemble,inc death,3,IE,0.49,0.56,0.74,1,0.17,19,1,Ireland
IEM_Health-CovidProject,inc death,3,IE,0.93,0.84,0.26,0.58,-0.48,19,1,Ireland
ILM-EKF,inc death,3,IE,0.7,0.89,0.74,1,0.33,19,1,Ireland
Karlen-pypm,inc death,3,IE,0.66,0.75,0.5,0.88,0.09,8,1,Ireland
LANL-GrowthRate,inc death,3,IE,0.59,0.57,0.37,0.79,-0.31,19,1,Ireland
MUNI-ARIMA,inc death,3,IE,0.4,0.6,0.91,1,-0.24,11,1,Ireland
RobertWalraven-ESG,inc death,3,IE,0.57,0.57,0.84,1,-0.15,19,1,Ireland
UMass-MechBayes,inc death,3,IE,0.63,0.63,0.56,0.94,0.48,16,1,Ireland
USC-SIkJalpha,inc death,3,IE,0.8,0.86,0.11,0.37,0.59,19,1,Ireland
USyd-OneModelMan,inc death,3,IE,0.73,NA,NA,NA,NA,16,1,Ireland
epiforecasts-EpiNow2,inc death,3,IE,1.27,1.09,0.42,1,0.41,19,1,Ireland
EuroCOVIDhub-baseline,inc death,4,IE,1,1,0.94,1,0.12,17,1,Ireland
EuroCOVIDhub-ensemble,inc death,4,IE,0.57,0.64,0.82,1,0.16,17,1,Ireland
IEM_Health-CovidProject,inc death,4,IE,0.96,0.85,0.29,0.65,-0.53,17,1,Ireland
ILM-EKF,inc death,4,IE,0.67,0.92,0.71,1,0.35,17,1,Ireland
Karlen-pypm,inc death,4,IE,0.88,0.96,0.29,0.86,0.18,7,1,Ireland
LANL-GrowthRate,inc death,4,IE,0.51,0.53,0.47,0.71,-0.4,17,1,Ireland
MUNI-ARIMA,inc death,4,IE,0.41,0.69,0.9,1,-0.21,10,1,Ireland
RobertWalraven-ESG,inc death,4,IE,0.61,0.55,0.82,1,-0.19,17,1,Ireland
UMass-MechBayes,inc death,4,IE,0.64,0.86,0.43,1,0.56,14,1,Ireland
USC-SIkJalpha,inc death,4,IE,0.68,0.72,0.24,0.41,0.49,17,1,Ireland
USyd-OneModelMan,inc death,4,IE,0.75,NA,NA,NA,NA,14,1,Ireland
epiforecasts-EpiNow2,inc death,4,IE,1.83,1.72,0.53,1,0.34,17,1,Ireland
LANL-GrowthRate,inc death,5,IE,NA,NA,0.31,0.75,-0.42,16,1,Ireland
USC-SIkJalpha,inc death,5,IE,NA,NA,0.25,0.38,0.47,16,1,Ireland
EuroCOVIDhub-baseline,inc hosp,1,IE,1,1,0.25,1,-0.32,8,1,Ireland
Karlen-pypm,inc hosp,1,IE,0.78,0.85,0.67,1,-0.58,6,1,Ireland
EuroCOVIDhub-baseline,inc hosp,2,IE,1,1,0.29,1,-0.37,7,1,Ireland
Karlen-pypm,inc hosp,2,IE,0.63,0.77,0.6,0.8,-0.44,5,1,Ireland
EuroCOVIDhub-baseline,inc hosp,3,IE,1,1,0.33,1,-0.45,6,1,Ireland
Karlen-pypm,inc hosp,3,IE,0.58,0.9,0.5,0.75,-0.4,4,1,Ireland
EuroCOVIDhub-baseline,inc case,1,IS,1,1,0.25,0.93,0.02,28,1,Iceland
EuroCOVIDhub-ensemble,inc case,1,IS,0.99,0.94,0.36,0.86,-0.15,28,1,Iceland
ILM-EKF,inc case,1,IS,3.92,4.06,0.25,0.75,-0.06,28,1,Iceland
LANL-GrowthRate,inc case,1,IS,1.11,1.29,0.52,0.63,-0.35,27,1,Iceland
MUNI-ARIMA,inc case,1,IS,0.99,0.75,0.4,0.9,-0.35,20,1,Iceland
RobertWalraven-ESG,inc case,1,IS,1.18,1.36,0.11,0.39,-0.21,28,1,Iceland
SDSC_ISG-TrendModel,inc case,1,IS,0.93,NA,NA,NA,NA,25,1,Iceland
USC-SIkJalpha,inc case,1,IS,0.86,0.96,0.29,0.5,-0.29,28,1,Iceland
UVA-Ensemble,inc case,1,IS,2.23,NA,0.37,0.44,NA,27,1,Iceland
epiforecasts-EpiNow2,inc case,1,IS,5.4,4.83,0.32,0.61,-0.27,28,1,Iceland
EuroCOVIDhub-baseline,inc case,2,IS,1,1,0.44,0.85,-0,27,1,Iceland
EuroCOVIDhub-ensemble,inc case,2,IS,0.9,0.96,0.3,0.85,-0.07,27,1,Iceland
ILM-EKF,inc case,2,IS,4.01,4.21,0.26,0.7,-0.04,27,1,Iceland
LANL-GrowthRate,inc case,2,IS,1,1.13,0.35,0.62,-0.26,26,1,Iceland
MUNI-ARIMA,inc case,2,IS,1.16,0.95,0.58,0.89,-0.12,19,1,Iceland
RobertWalraven-ESG,inc case,2,IS,1.11,1.17,0.15,0.37,-0.26,27,1,Iceland
USC-SIkJalpha,inc case,2,IS,1.23,1.51,0.22,0.41,-0.28,27,1,Iceland
UVA-Ensemble,inc case,2,IS,1.96,NA,0.35,0.5,NA,26,1,Iceland
epiforecasts-EpiNow2,inc case,2,IS,6.61,6.38,0.33,0.56,-0.28,27,1,Iceland
EuroCOVIDhub-baseline,inc case,3,IS,1,1,0.58,0.85,-0.04,26,1,Iceland
EuroCOVIDhub-ensemble,inc case,3,IS,1.07,1.15,0.35,0.77,0.04,26,1,Iceland
ILM-EKF,inc case,3,IS,4.98,5.19,0.15,0.65,-0.04,26,1,Iceland
LANL-GrowthRate,inc case,3,IS,1.07,1.14,0.32,0.52,-0.25,25,1,Iceland
MUNI-ARIMA,inc case,3,IS,1.64,1.16,0.35,0.82,-0.11,17,1,Iceland
RobertWalraven-ESG,inc case,3,IS,1.01,1.19,0.12,0.42,-0.29,26,1,Iceland
USC-SIkJalpha,inc case,3,IS,1.85,2.29,0.27,0.35,-0.32,26,1,Iceland
UVA-Ensemble,inc case,3,IS,1.31,NA,0.33,0.42,NA,24,1,Iceland
epiforecasts-EpiNow2,inc case,3,IS,3.68,3.97,0.31,0.58,-0.29,26,1,Iceland
EuroCOVIDhub-baseline,inc case,4,IS,1,1,0.6,0.8,-0.07,25,1,Iceland
EuroCOVIDhub-ensemble,inc case,4,IS,1.26,1.37,0.32,0.72,0.07,25,1,Iceland
ILM-EKF,inc case,4,IS,6.36,6.71,0.16,0.68,-0.05,25,1,Iceland
LANL-GrowthRate,inc case,4,IS,1.08,1.18,0.21,0.46,-0.24,24,1,Iceland
MUNI-ARIMA,inc case,4,IS,1.82,1.36,0.38,0.75,-0.14,16,1,Iceland
RobertWalraven-ESG,inc case,4,IS,0.97,1.26,0.16,0.56,-0.36,25,1,Iceland
USC-SIkJalpha,inc case,4,IS,2.35,3.31,0.28,0.32,-0.28,25,1,Iceland
UVA-Ensemble,inc case,4,IS,1.1,NA,0.27,0.36,NA,22,1,Iceland
epiforecasts-EpiNow2,inc case,4,IS,2.07,2.11,0.36,0.64,-0.32,25,1,Iceland
LANL-GrowthRate,inc case,5,IS,NA,NA,0.22,0.43,-0.2,23,1,Iceland
USC-SIkJalpha,inc case,5,IS,NA,NA,0.25,0.33,-0.35,24,1,Iceland
EuroCOVIDhub-baseline,inc death,1,IS,1,1,0.86,1,-0.01,28,1,Iceland
EuroCOVIDhub-ensemble,inc death,1,IS,1,0.68,0.93,0.96,-0.05,28,1,Iceland
ILM-EKF,inc death,1,IS,1,2.45,1,1,0.05,28,1,Iceland
LANL-GrowthRate,inc death,1,IS,1,0.68,0.93,0.96,-0.06,27,1,Iceland
MUNI-ARIMA,inc death,1,IS,1,0.95,0.85,0.9,-0.13,20,1,Iceland
RobertWalraven-ESG,inc death,1,IS,1,1.36,0.86,0.93,0.06,28,1,Iceland
SDSC_ISG-TrendModel,inc death,1,IS,1.5,NA,NA,NA,NA,25,1,Iceland
UMass-MechBayes,inc death,1,IS,0.5,0.92,0.88,1,0.01,25,1,Iceland
USC-SIkJalpha,inc death,1,IS,1,0.95,0.89,0.89,-0.04,28,1,Iceland
USyd-OneModelMan,inc death,1,IS,2.5,NA,NA,NA,NA,25,1,Iceland
epiforecasts-EpiNow2,inc death,1,IS,1,0.83,0.92,1,-0.04,26,1,Iceland
EuroCOVIDhub-baseline,inc death,2,IS,1,1,0.81,1,-0.03,27,1,Iceland
EuroCOVIDhub-ensemble,inc death,2,IS,1,0.69,0.89,1,-0.04,27,1,Iceland
ILM-EKF,inc death,2,IS,1,2.99,0.93,1,0.08,27,1,Iceland
LANL-GrowthRate,inc death,2,IS,1,0.56,0.88,0.96,-0.08,26,1,Iceland
MUNI-ARIMA,inc death,2,IS,1,0.76,0.84,0.89,-0.15,19,1,Iceland
RobertWalraven-ESG,inc death,2,IS,1,1,0.85,0.96,0.06,27,1,Iceland
UMass-MechBayes,inc death,2,IS,1.5,2.74,0.83,1,0.1,24,1,Iceland
USC-SIkJalpha,inc death,2,IS,1,0.95,0.85,0.89,-0.09,27,1,Iceland
USyd-OneModelMan,inc death,2,IS,2.83,NA,NA,NA,NA,24,1,Iceland
epiforecasts-EpiNow2,inc death,2,IS,2.75,2.58,0.88,1,-0.01,25,1,Iceland
EuroCOVIDhub-baseline,inc death,3,IS,1,1,0.88,1,-0.04,26,1,Iceland
EuroCOVIDhub-ensemble,inc death,3,IS,1,1.23,0.92,0.96,-0.06,26,1,Iceland
ILM-EKF,inc death,3,IS,1.33,6.28,0.92,1,0.1,26,1,Iceland
LANL-GrowthRate,inc death,3,IS,1,1,0.88,0.96,-0.09,25,1,Iceland
MUNI-ARIMA,inc death,3,IS,1,1.41,0.82,0.82,-0.17,17,1,Iceland
RobertWalraven-ESG,inc death,3,IS,1,1.64,0.88,0.88,0.02,26,1,Iceland
UMass-MechBayes,inc death,3,IS,4,8.25,0.74,1,0.1,23,1,Iceland
USC-SIkJalpha,inc death,3,IS,1,1.36,0.88,0.88,-0.12,26,1,Iceland
USyd-OneModelMan,inc death,3,IS,2.83,NA,NA,NA,NA,23,1,Iceland
EuroCOVIDhub-baseline,inc death,4,IS,1,1,0.96,1,-0.07,25,1,Iceland
EuroCOVIDhub-ensemble,inc death,4,IS,1,4.84,0.88,1,-0.04,25,1,Iceland
ILM-EKF,inc death,4,IS,3.8,25.23,0.88,1,0.1,25,1,Iceland
LANL-GrowthRate,inc death,4,IS,1,2.83,0.88,1,-0.09,24,1,Iceland
MUNI-ARIMA,inc death,4,IS,1,3.91,0.88,0.94,-0.12,16,1,Iceland
RobertWalraven-ESG,inc death,4,IS,1.5,3.28,0.92,0.96,-0.03,25,1,Iceland
UMass-MechBayes,inc death,4,IS,10.71,56.84,0.73,0.91,0.1,22,1,Iceland
