location_name,location,source,target_end_date,value,snapshot_date,status
Slovakia,SK,OWID,2020-03-14,7,2023-02-23,near final
Slovakia,SK,OWID,2020-03-21,24,2023-02-23,near final
Slovakia,SK,OWID,2020-03-28,33,2023-02-23,near final
Slovakia,SK,OWID,2020-04-04,26,2023-02-23,near final
Slovakia,SK,OWID,2020-04-11,22,2023-02-23,near final
Slovakia,SK,OWID,2020-04-18,28,2023-02-23,near final
Slovakia,SK,OWID,2020-04-25,60,2023-02-23,near final
Slovakia,SK,OWID,2020-05-02,27,2023-02-23,near final
Slovakia,SK,OWID,2020-05-09,5,2023-02-23,near final
Slovakia,SK,OWID,2020-05-16,1,2023-02-23,near final
Slovakia,SK,OWID,2020-05-23,4,2023-02-23,near final
Slovakia,SK,OWID,2020-05-30,2,2023-02-23,near final
Slovakia,SK,OWID,2020-06-06,1,2023-02-23,near final
Slovakia,SK,OWID,2020-06-27,2,2023-02-23,near final
Slovakia,SK,OWID,2020-07-04,6,2023-02-23,near final
Slovakia,SK,OWID,2020-07-11,4,2023-02-23,near final
Slovakia,SK,OWID,2020-07-18,3,2023-02-23,near final
Slovakia,SK,OWID,2020-07-25,10,2023-02-23,near final
Slovakia,SK,OWID,2020-08-01,11,2023-02-23,near final
Slovakia,SK,OWID,2020-08-08,16,2023-02-23,near final
Slovakia,SK,OWID,2020-08-15,19,2023-02-23,near final
Slovakia,SK,OWID,2020-08-22,25,2023-02-23,near final
Slovakia,SK,OWID,2020-08-29,20,2023-02-23,near final
Slovakia,SK,OWID,2020-09-05,44,2023-02-23,near final
Slovakia,SK,OWID,2020-09-12,62,2023-02-23,near final
Slovakia,SK,OWID,2020-09-19,57,2023-02-23,near final
Slovakia,SK,OWID,2020-09-26,81,2023-02-23,near final
Slovakia,SK,OWID,2020-10-03,170,2023-02-23,near final
Slovakia,SK,OWID,2020-10-10,249,2023-02-23,near final
Slovakia,SK,OWID,2020-10-17,310,2023-02-23,near final
Slovakia,SK,OWID,2020-10-24,475,2023-02-23,near final
Slovakia,SK,OWID,2020-10-31,804,2023-02-23,near final
Slovakia,SK,OWID,2020-11-07,909,2023-02-23,near final
Slovakia,SK,OWID,2020-11-14,812,2023-02-23,near final
Slovakia,SK,OWID,2020-11-21,656,2023-02-23,near final
Slovakia,SK,OWID,2020-11-28,747,2023-02-23,near final
Slovakia,SK,OWID,2020-12-05,837,2023-02-23,near final
Slovakia,SK,OWID,2020-12-12,839,2023-02-23,near final
Slovakia,SK,OWID,2020-12-19,981,2023-02-23,near final
Slovakia,SK,OWID,2020-12-26,1039,2023-02-23,near final
Slovakia,SK,OWID,2021-01-02,882,2023-02-23,near final
Slovakia,SK,OWID,2021-01-09,1101,2023-02-23,near final
Slovakia,SK,OWID,2021-01-16,1131,2023-02-23,near final
Slovakia,SK,OWID,2021-01-23,1167,2023-02-23,near final
Slovakia,SK,OWID,2021-01-30,1204,2023-02-23,near final
Slovakia,SK,OWID,2021-02-06,1113,2023-02-23,near final
Slovakia,SK,OWID,2021-02-13,1112,2023-02-23,near final
Slovakia,SK,OWID,2021-02-20,1164,2023-02-23,near final
Slovakia,SK,OWID,2021-02-27,1266,2023-02-23,near final
Slovakia,SK,OWID,2021-03-06,1243,2023-02-23,near final
Slovakia,SK,OWID,2021-03-13,1220,2023-02-23,near final
Slovakia,SK,OWID,2021-03-20,1094,2023-02-23,near final
Slovakia,SK,OWID,2021-03-27,932,2023-02-23,near final
Slovakia,SK,OWID,2021-04-03,864,2023-02-23,near final
Slovakia,SK,OWID,2021-04-10,707,2023-02-23,near final
Slovakia,SK,OWID,2021-04-17,582,2023-02-23,near final
Slovakia,SK,OWID,2021-04-24,486,2023-02-23,near final
Slovakia,SK,OWID,2021-05-01,390,2023-02-23,near final
Slovakia,SK,OWID,2021-05-08,314,2023-02-23,near final
Slovakia,SK,OWID,2021-05-15,231,2023-02-23,near final
Slovakia,SK,OWID,2021-05-22,215,2023-02-23,near final
Slovakia,SK,OWID,2021-05-29,136,2023-02-23,near final
Slovakia,SK,OWID,2021-06-05,120,2023-02-23,near final
Slovakia,SK,OWID,2021-06-12,103,2023-02-23,near final
Slovakia,SK,OWID,2021-06-19,79,2023-02-23,near final
Slovakia,SK,OWID,2021-06-26,67,2023-02-23,near final
Slovakia,SK,OWID,2021-07-03,30,2023-02-23,near final
Slovakia,SK,OWID,2021-07-10,18,2023-02-23,near final
Slovakia,SK,OWID,2021-07-17,13,2023-02-23,near final
Slovakia,SK,OWID,2021-07-24,14,2023-02-23,near final
Slovakia,SK,OWID,2021-07-31,10,2023-02-23,near final
Slovakia,SK,OWID,2021-08-07,21,2023-02-23,near final
Slovakia,SK,OWID,2021-08-14,17,2023-02-23,near final
Slovakia,SK,OWID,2021-08-21,23,2023-02-23,near final
Slovakia,SK,OWID,2021-08-28,24,2023-02-23,near final
Slovakia,SK,OWID,2021-09-04,31,2023-02-23,near final
Slovakia,SK,OWID,2021-09-11,69,2023-02-23,near final
Slovakia,SK,OWID,2021-09-18,161,2023-02-23,near final
Slovakia,SK,OWID,2021-09-25,197,2023-02-23,near final
Slovakia,SK,OWID,2021-10-02,301,2023-02-23,near final
Slovakia,SK,OWID,2021-10-09,385,2023-02-23,near final
Slovakia,SK,OWID,2021-10-16,387,2023-02-23,near final
Slovakia,SK,OWID,2021-10-23,473,2023-02-23,near final
Slovakia,SK,OWID,2021-10-30,639,2023-02-23,near final
Slovakia,SK,OWID,2021-11-06,932,2023-02-23,near final
Slovakia,SK,OWID,2021-11-13,1170,2023-02-23,near final
Slovakia,SK,OWID,2021-11-20,1261,2023-02-23,near final
Slovakia,SK,OWID,2021-11-27,1407,2023-02-23,near final
Slovakia,SK,OWID,2021-12-04,1435,2023-02-23,near final
Slovakia,SK,OWID,2021-12-11,1356,2023-02-23,near final
Slovakia,SK,OWID,2021-12-18,1184,2023-02-23,near final
Slovakia,SK,OWID,2021-12-25,975,2023-02-23,near final
Slovakia,SK,OWID,2022-01-01,695,2023-02-23,near final
Slovakia,SK,OWID,2022-01-08,685,2023-02-23,near final
Slovakia,SK,OWID,2022-01-15,523,2023-02-23,near final
Slovakia,SK,OWID,2022-01-22,406,2023-02-23,near final
Slovakia,SK,OWID,2022-01-29,432,2023-02-23,near final
Slovakia,SK,OWID,2022-02-05,697,2023-02-23,near final
Slovakia,SK,OWID,2022-02-12,1054,2023-02-23,near final
Slovakia,SK,OWID,2022-02-19,1128,2023-02-23,near final
Slovakia,SK,OWID,2022-02-26,1245,2023-02-23,near final
Slovakia,SK,OWID,2022-03-05,1085,2023-02-23,near final
Slovakia,SK,OWID,2022-03-12,974,2023-02-23,near final
Slovakia,SK,OWID,2022-03-19,910,2023-02-23,near final
Slovakia,SK,OWID,2022-03-26,954,2023-02-23,near final
Slovakia,SK,OWID,2022-04-02,863,2023-02-23,near final
Slovakia,SK,OWID,2022-04-09,751,2023-02-23,near final
Slovakia,SK,OWID,2022-04-16,610,2023-02-23,near final
Slovakia,SK,OWID,2022-04-23,311,2023-02-23,near final
Slovakia,SK,OWID,2022-04-30,343,2023-02-23,near final
Slovakia,SK,OWID,2022-05-07,301,2023-02-23,near final
Slovakia,SK,OWID,2022-05-14,162,2023-02-23,near final
Slovakia,SK,OWID,2022-05-21,118,2023-02-23,near final
Slovakia,SK,OWID,2022-05-28,67,2023-02-23,near final
Slovakia,SK,OWID,2022-06-04,51,2023-02-23,near final
Slovakia,SK,OWID,2022-06-11,56,2023-02-23,near final
Slovakia,SK,OWID,2022-06-18,52,2023-02-23,near final
Slovakia,SK,OWID,2022-06-25,75,2023-02-23,near final
Slovakia,SK,OWID,2022-07-02,162,2023-02-23,near final
Slovakia,SK,OWID,2022-07-09,160,2023-02-23,near final
Slovakia,SK,OWID,2022-07-16,170,2023-02-23,near final
Slovakia,SK,OWID,2022-07-23,247,2023-02-23,near final
Slovakia,SK,OWID,2022-07-30,382,2023-02-23,near final
Slovakia,SK,OWID,2022-08-06,434,2023-02-23,near final
Slovakia,SK,OWID,2022-08-13,311,2023-02-23,near final
Slovakia,SK,OWID,2022-08-20,293,2023-02-23,near final
Slovakia,SK,OWID,2022-08-27,282,2023-02-23,near final
Slovakia,SK,OWID,2022-09-03,254,2023-02-23,near final
Slovakia,SK,OWID,2022-09-10,199,2023-02-23,near final
Slovakia,SK,OWID,2022-09-17,189,2023-02-23,near final
Slovakia,SK,OWID,2022-09-24,228,2023-02-23,near final
Slovakia,SK,OWID,2022-10-01,296,2022-10-23,final
Slovakia,SK,OWID,2022-10-08,547,2022-10-30,final
Slovakia,SK,OWID,2022-10-15,533,2022-11-06,final
Slovakia,SK,OWID,2022-10-22,486,2022-11-13,final
Slovakia,SK,OWID,2022-10-29,371,2022-11-20,final
Slovakia,SK,OWID,2022-11-05,320,2022-11-27,final
Slovakia,SK,OWID,2022-11-12,256,2022-12-04,final
Slovakia,SK,OWID,2022-11-19,179,2022-12-11,final
Slovakia,SK,OWID,2022-11-26,162,2022-12-18,final
Slovakia,SK,OWID,2022-12-03,161,2022-12-25,final
Slovakia,SK,OWID,2022-12-10,223,2023-01-01,final
Slovakia,SK,OWID,2022-12-17,288,2023-01-08,final
Slovakia,SK,OWID,2022-12-24,244,2023-01-15,final
Slovakia,SK,OWID,2022-12-31,236,2023-01-22,final
Slovakia,SK,OWID,2023-01-07,212,2023-01-29,final
Slovakia,SK,OWID,2023-01-14,147,2023-02-05,final
Slovakia,SK,OWID,2023-01-21,153,2023-02-12,final
Slovakia,SK,OWID,2023-01-28,150,2023-02-19,final
Slovakia,SK,OWID,2023-02-04,121,2023-02-23,near final
Slovakia,SK,OWID,2023-02-11,166,2023-02-23,near final
Slovakia,SK,OWID,2023-02-18,208,2023-02-23,expecting revisions
Slovenia,SI,OWID,2020-03-28,41,2022-07-18,final
Slovenia,SI,OWID,2020-04-04,77,2022-07-18,final
Slovenia,SI,OWID,2020-04-11,52,2022-07-18,final
Slovenia,SI,OWID,2020-04-18,56,2022-07-18,final
Slovenia,SI,OWID,2020-04-25,45,2022-07-18,final
Slovenia,SI,OWID,2020-05-02,24,2022-07-18,final
Slovenia,SI,OWID,2020-05-09,18,2022-07-18,final
Slovenia,SI,OWID,2020-05-16,7,2022-07-18,final
Slovenia,SI,OWID,2020-05-23,4,2022-07-18,final
Slovenia,SI,OWID,2020-05-30,0,2022-07-18,final
Slovenia,SI,OWID,2020-06-06,1,2022-07-18,final
Slovenia,SI,OWID,2020-06-13,1,2022-07-18,final
Slovenia,SI,OWID,2020-06-20,1,2022-07-18,final
Slovenia,SI,OWID,2020-06-27,3,2022-07-18,final
Slovenia,SI,OWID,2020-07-04,3,2022-07-18,final
Slovenia,SI,OWID,2020-07-11,4,2022-07-18,final
Slovenia,SI,OWID,2020-07-18,15,2022-07-18,final
Slovenia,SI,OWID,2020-07-25,11,2022-07-18,final
Slovenia,SI,OWID,2020-08-01,19,2022-07-18,final
Slovenia,SI,OWID,2020-08-08,9,2022-07-18,final
Slovenia,SI,OWID,2020-08-15,13,2022-07-18,final
Slovenia,SI,OWID,2020-08-22,12,2022-07-18,final
Slovenia,SI,OWID,2020-08-29,11,2022-07-18,final
Slovenia,SI,OWID,2020-09-05,15,2022-07-18,final
Slovenia,SI,OWID,2020-09-12,17,2022-07-18,final
Slovenia,SI,OWID,2020-09-19,30,2022-07-18,final
Slovenia,SI,OWID,2020-09-26,54,2022-07-18,final
Slovenia,SI,OWID,2020-10-03,72,2022-07-18,final
Slovenia,SI,OWID,2020-10-10,85,2022-07-18,final
Slovenia,SI,OWID,2020-10-17,133,2022-07-18,final
Slovenia,SI,OWID,2020-10-24,236,2022-07-18,final
Slovenia,SI,OWID,2020-10-31,470,2022-07-18,final
Slovenia,SI,OWID,2020-11-07,705,2022-07-18,final
Slovenia,SI,OWID,2020-11-14,911,2022-07-18,final
Slovenia,SI,OWID,2020-11-21,893,2022-07-18,final
Slovenia,SI,OWID,2020-11-28,741,2022-07-18,final
Slovenia,SI,OWID,2020-12-05,864,2022-07-18,final
Slovenia,SI,OWID,2020-12-12,826,2022-07-18,final
Slovenia,SI,OWID,2020-12-19,858,2022-07-18,final
Slovenia,SI,OWID,2020-12-26,732,2022-07-18,final
Slovenia,SI,OWID,2021-01-02,692,2022-07-18,final
Slovenia,SI,OWID,2021-01-09,755,2022-07-18,final
Slovenia,SI,OWID,2021-01-16,748,2022-07-18,final
Slovenia,SI,OWID,2021-01-23,752,2022-07-18,final
Slovenia,SI,OWID,2021-01-30,699,2022-07-18,final
Slovenia,SI,OWID,2021-02-06,582,2022-07-18,final
Slovenia,SI,OWID,2021-02-13,500,2022-07-18,final
Slovenia,SI,OWID,2021-02-20,372,2022-07-18,final
Slovenia,SI,OWID,2021-02-27,280,2022-07-18,final
Slovenia,SI,OWID,2021-03-06,319,2022-07-18,final
Slovenia,SI,OWID,2021-03-13,319,2022-07-18,final
Slovenia,SI,OWID,2021-03-20,269,2022-07-18,final
Slovenia,SI,OWID,2021-03-27,328,2022-07-18,final
Slovenia,SI,OWID,2021-04-03,372,2022-07-18,final
Slovenia,SI,OWID,2021-04-10,400,2022-07-18,final
Slovenia,SI,OWID,2021-04-17,453,2022-07-18,final
Slovenia,SI,OWID,2021-04-24,432,2022-07-18,final
Slovenia,SI,OWID,2021-05-01,408,2022-07-18,final
Slovenia,SI,OWID,2021-05-08,368,2022-07-18,final
Slovenia,SI,OWID,2021-05-15,282,2022-07-18,final
Slovenia,SI,OWID,2021-05-22,236,2022-07-18,final
Slovenia,SI,OWID,2021-05-29,162,2022-07-18,final
Slovenia,SI,OWID,2021-06-05,123,2022-07-18,final
Slovenia,SI,OWID,2021-06-12,98,2022-07-18,final
Slovenia,SI,OWID,2021-06-19,84,2022-07-18,final
Slovenia,SI,OWID,2021-06-26,50,2022-07-18,final
Slovenia,SI,OWID,2021-07-03,27,2022-07-18,final
Slovenia,SI,OWID,2021-07-10,25,2022-07-18,final
Slovenia,SI,OWID,2021-07-17,18,2022-07-18,final
Slovenia,SI,OWID,2021-07-24,8,2022-07-18,final
Slovenia,SI,OWID,2021-07-31,15,2022-07-18,final
Slovenia,SI,OWID,2021-08-07,14,2022-07-18,final
Slovenia,SI,OWID,2021-08-14,20,2022-07-18,final
Slovenia,SI,OWID,2021-08-21,39,2022-07-18,final
Slovenia,SI,OWID,2021-08-28,58,2022-07-18,final
Slovenia,SI,OWID,2021-09-04,138,2022-07-18,final
Slovenia,SI,OWID,2021-09-11,185,2022-07-18,final
Slovenia,SI,OWID,2021-09-18,225,2022-07-18,final
Slovenia,SI,OWID,2021-09-25,262,2022-07-18,final
Slovenia,SI,OWID,2021-10-02,279,2022-07-18,final
Slovenia,SI,OWID,2021-10-09,307,2022-07-18,final
Slovenia,SI,OWID,2021-10-16,267,2022-07-18,final
Slovenia,SI,OWID,2021-10-23,259,2022-07-18,final
Slovenia,SI,OWID,2021-10-30,358,2022-07-18,final
Slovenia,SI,OWID,2021-11-06,530,2022-07-18,final
Slovenia,SI,OWID,2021-11-13,655,2022-07-18,final
Slovenia,SI,OWID,2021-11-20,726,2022-07-18,final
Slovenia,SI,OWID,2021-11-27,741,2022-07-18,final
Slovenia,SI,OWID,2021-12-04,691,2022-07-18,final
Slovenia,SI,OWID,2021-12-11,580,2022-07-18,final
Slovenia,SI,OWID,2021-12-18,466,2022-07-18,final
Slovenia,SI,OWID,2021-12-25,333,2022-07-18,final
Slovenia,SI,OWID,2022-01-01,285,2022-07-18,final
Slovenia,SI,OWID,2022-01-08,284,2022-07-18,final
Slovenia,SI,OWID,2022-01-15,330,2022-07-18,final
Slovenia,SI,OWID,2022-01-22,379,2022-07-18,final
Slovenia,SI,OWID,2022-01-29,455,2022-07-18,final
Slovenia,SI,OWID,2022-02-05,603,2022-07-18,final
Slovenia,SI,OWID,2022-02-12,670,2022-07-18,final
Slovenia,SI,OWID,2022-02-19,683,2022-07-18,final
Slovenia,SI,OWID,2022-02-26,580,2022-07-18,final
Slovenia,SI,OWID,2022-03-05,354,2022-07-18,final
Slovenia,SI,OWID,2022-03-12,253,2022-07-18,final
Slovenia,SI,OWID,2022-03-19,226,2022-07-18,final
Slovenia,SI,OWID,2022-03-26,203,2022-07-18,final
Slovenia,SI,OWID,2022-04-02,224,2022-07-18,final
Slovenia,SI,OWID,2022-04-09,221,2022-07-18,final
Slovenia,SI,OWID,2022-04-16,207,2022-07-18,final
Slovenia,SI,OWID,2022-04-23,142,2022-07-18,final
Slovenia,SI,OWID,2022-04-30,134,2022-07-18,final
Slovenia,SI,OWID,2022-05-07,133,2022-07-18,final
Slovenia,SI,OWID,2022-05-14,99,2022-07-18,final
Slovenia,SI,OWID,2022-05-21,62,2022-07-18,final
Slovenia,SI,OWID,2022-05-28,35,2022-07-18,final
Slovenia,SI,OWID,2022-06-04,32,2022-07-18,final
Slovenia,SI,OWID,2022-06-11,34,2022-07-18,final
Slovenia,SI,OWID,2022-06-18,29,2022-07-18,final
Slovenia,SI,OWID,2022-06-25,30,2022-07-18,final
Slovenia,SI,OWID,2022-07-02,44,2022-07-24,final
Slovenia,SI,OWID,2022-07-09,85,2022-07-31,final
Slovenia,SI,OWID,2022-07-16,84,2022-08-07,final
Slovenia,SI,OWID,2022-07-23,151,2022-08-14,final
Slovenia,SI,OWID,2022-07-30,140,2022-08-21,final
Slovenia,SI,OWID,2022-08-06,108,2022-08-28,final
Slovenia,SI,OWID,2022-08-13,121,2022-09-04,final
Slovenia,SI,OWID,2022-08-20,124,2022-09-11,final
Slovenia,SI,OWID,2022-08-27,105,2022-09-18,final
Slovenia,SI,OWID,2022-09-03,94,2022-09-25,final
Slovenia,SI,OWID,2022-09-10,101,2022-10-02,final
Slovenia,SI,OWID,2022-09-17,73,2022-10-09,final
Slovenia,SI,OWID,2022-09-24,89,2022-10-16,final
Slovenia,SI,OWID,2022-10-01,80,2022-10-23,final
Slovenia,SI,OWID,2022-10-08,142,2022-10-30,final
Slovenia,SI,OWID,2022-10-15,133,2022-11-06,final
Slovenia,SI,OWID,2022-10-22,120,2022-11-13,final
Slovenia,SI,OWID,2022-10-29,86,2022-11-20,final
Slovenia,SI,OWID,2022-11-05,91,2023-02-23,near final
Slovenia,SI,OWID,2022-11-12,94,2023-02-23,near final
Slovenia,SI,OWID,2022-11-19,91,2022-12-11,final
Slovenia,SI,OWID,2022-11-26,93,2022-12-18,final
Slovenia,SI,OWID,2022-12-03,99,2022-12-25,final
Slovenia,SI,OWID,2022-12-10,99,2023-01-01,final
Slovenia,SI,OWID,2022-12-17,129,2023-01-08,final
Slovenia,SI,OWID,2022-12-24,163,2023-01-15,final
Slovenia,SI,OWID,2022-12-31,143,2023-01-22,final
Slovenia,SI,OWID,2023-01-07,142,2023-01-29,final
Slovenia,SI,OWID,2023-01-14,124,2023-02-05,final
Slovenia,SI,OWID,2023-01-21,94,2023-02-12,final
Slovenia,SI,OWID,2023-01-28,69,2023-02-19,final
Slovenia,SI,OWID,2023-02-04,45,2023-02-23,near final
Slovenia,SI,OWID,2023-02-11,34,2023-02-23,near final
Slovenia,SI,OWID,2023-02-18,24,2023-02-23,near final
Spain,ES,OWID,2020-08-15,23523,2022-07-18,final
Spain,ES,OWID,2020-08-22,31149,2022-07-18,final
Spain,ES,OWID,2020-08-29,38589,2022-07-18,final
Spain,ES,OWID,2020-09-05,43656,2022-07-18,final
Spain,ES,OWID,2020-09-12,46706,2022-07-18,final
Spain,ES,OWID,2020-09-19,54394,2022-07-18,final
Spain,ES,OWID,2020-09-26,57598,2022-07-18,final
Spain,ES,OWID,2020-10-03,54534,2022-07-18,final
Spain,ES,OWID,2020-10-10,53036,2022-07-18,final
Spain,ES,OWID,2020-10-17,59589,2022-07-18,final
Spain,ES,OWID,2020-10-24,72504,2022-07-18,final
Spain,ES,OWID,2020-10-31,90444,2022-07-18,final
Spain,ES,OWID,2020-11-07,100073,2022-07-18,final
Spain,ES,OWID,2020-11-14,96638,2022-07-18,final
Spain,ES,OWID,2020-11-21,83640,2022-07-18,final
Spain,ES,OWID,2020-11-28,64496,2022-07-18,final
Spain,ES,OWID,2020-12-05,53103,2022-07-18,final
Spain,ES,OWID,2020-12-12,45595,2022-07-18,final
Spain,ES,OWID,2020-12-19,49129,2022-07-18,final
Spain,ES,OWID,2020-12-26,51300,2022-07-18,final
Spain,ES,OWID,2021-01-02,53253,2022-07-18,final
Spain,ES,OWID,2021-01-09,66388,2022-07-18,final
Spain,ES,OWID,2021-01-16,96870,2022-07-18,final
Spain,ES,OWID,2021-01-23,137815,2022-07-18,final
Spain,ES,OWID,2021-01-30,155265,2022-07-18,final
Spain,ES,OWID,2021-02-06,131867,2022-07-18,final
Spain,ES,OWID,2021-02-13,96110,2022-07-18,final
Spain,ES,OWID,2021-02-20,65462,2022-07-18,final
Spain,ES,OWID,2021-02-27,48532,2022-07-18,final
Spain,ES,OWID,2021-03-06,41199,2022-07-18,final
Spain,ES,OWID,2021-03-13,35587,2022-07-18,final
Spain,ES,OWID,2021-03-20,34347,2022-07-18,final
Spain,ES,OWID,2021-03-27,33772,2022-07-18,final
Spain,ES,OWID,2021-04-03,38437,2022-07-18,final
Spain,ES,OWID,2021-04-10,44204,2022-07-18,final
Spain,ES,OWID,2021-04-17,48598,2022-07-18,final
Spain,ES,OWID,2021-04-24,49801,2022-07-18,final
Spain,ES,OWID,2021-05-01,46197,2022-07-18,final
Spain,ES,OWID,2021-05-08,40291,2022-07-18,final
Spain,ES,OWID,2021-05-15,33064,2022-07-18,final
Spain,ES,OWID,2021-05-22,26712,2022-07-18,final
Spain,ES,OWID,2021-05-29,22207,2022-07-18,final
Spain,ES,OWID,2021-06-05,20252,2022-07-18,final
Spain,ES,OWID,2021-06-12,17432,2022-07-18,final
Spain,ES,OWID,2021-06-19,14403,2022-07-18,final
Spain,ES,OWID,2021-06-26,12081,2022-07-18,final
Spain,ES,OWID,2021-07-03,12687,2022-07-18,final
Spain,ES,OWID,2021-07-10,18007,2022-07-18,final
Spain,ES,OWID,2021-07-17,31343,2022-07-18,final
Spain,ES,OWID,2021-07-24,49874,2022-07-18,final
Spain,ES,OWID,2021-07-31,59420,2022-07-18,final
Spain,ES,OWID,2021-08-07,56070,2022-07-18,final
Spain,ES,OWID,2021-08-14,49996,2022-07-18,final
Spain,ES,OWID,2021-08-21,41925,2022-07-18,final
Spain,ES,OWID,2021-08-28,34948,2022-07-18,final
Spain,ES,OWID,2021-09-04,28555,2022-07-18,final
Spain,ES,OWID,2021-09-11,20849,2022-07-18,final
Spain,ES,OWID,2021-09-18,15336,2022-07-18,final
Spain,ES,OWID,2021-09-25,12303,2022-07-18,final
Spain,ES,OWID,2021-10-02,10289,2022-07-18,final
Spain,ES,OWID,2021-10-09,8574,2022-07-18,final
Spain,ES,OWID,2021-10-16,7311,2022-07-18,final
Spain,ES,OWID,2021-10-23,8020,2022-07-18,final
Spain,ES,OWID,2021-10-30,8430,2022-07-18,final
Spain,ES,OWID,2021-11-06,8558,2022-07-18,final
Spain,ES,OWID,2021-11-13,9722,2022-07-18,final
Spain,ES,OWID,2021-11-20,12419,2022-07-18,final
Spain,ES,OWID,2021-11-27,18079,2022-07-18,final
Spain,ES,OWID,2021-12-04,21697,2022-07-18,final
Spain,ES,OWID,2021-12-11,25694,2022-07-18,final
Spain,ES,OWID,2021-12-18,32780,2022-07-18,final
Spain,ES,OWID,2021-12-25,41611,2022-07-18,final
Spain,ES,OWID,2022-01-01,61368,2022-07-18,final
Spain,ES,OWID,2022-01-08,81430,2022-07-18,final
Spain,ES,OWID,2022-01-15,96512,2022-07-18,final
Spain,ES,OWID,2022-01-22,103682,2022-07-18,final
Spain,ES,OWID,2022-01-29,98289,2022-07-18,final
Spain,ES,OWID,2022-02-05,85556,2022-07-18,final
Spain,ES,OWID,2022-02-12,65990,2022-07-18,final
Spain,ES,OWID,2022-02-19,48564,2022-07-18,final
Spain,ES,OWID,2022-02-26,34648,2022-07-18,final
Spain,ES,OWID,2022-03-05,26001,2022-07-18,final
Spain,ES,OWID,2022-03-12,22909,2022-07-18,final
Spain,ES,OWID,2022-03-19,22493,2022-07-18,final
Spain,ES,OWID,2022-03-26,22776,2022-07-18,final
Spain,ES,OWID,2022-04-02,22518,2022-07-18,final
Spain,ES,OWID,2022-04-09,22566,2022-07-18,final
Spain,ES,OWID,2022-04-16,27603,2022-07-18,final
Spain,ES,OWID,2022-04-23,30517,2022-07-18,final
Spain,ES,OWID,2022-04-30,37597,2022-07-18,final
Spain,ES,OWID,2022-05-07,40689,2022-07-18,final
Spain,ES,OWID,2022-05-14,45664,2022-07-18,final
Spain,ES,OWID,2022-05-21,45575,2022-07-18,final
Spain,ES,OWID,2022-05-28,41512,2022-07-18,final
Spain,ES,OWID,2022-06-04,37237,2022-07-18,final
Spain,ES,OWID,2022-06-11,37562,2023-02-23,near final
Spain,ES,OWID,2022-06-18,41646,2023-02-23,near final
Spain,ES,OWID,2022-06-25,50655,2023-02-23,near final
Spain,ES,OWID,2022-07-02,65507,2022-07-30,final
Spain,ES,OWID,2022-07-09,74559,2022-08-06,final
Spain,ES,OWID,2022-07-16,72407,2022-08-13,final
Spain,ES,OWID,2022-07-23,62345,2022-08-20,final
Spain,ES,OWID,2022-07-30,49419,2022-08-27,final
Spain,ES,OWID,2022-08-06,36574,2022-09-03,final
Spain,ES,OWID,2022-08-13,27527,2022-09-10,final
Spain,ES,OWID,2022-08-20,21949,2022-09-17,final
Spain,ES,OWID,2022-08-27,19076,2022-09-24,final
Spain,ES,OWID,2022-09-03,17531,2022-10-01,final
Spain,ES,OWID,2022-09-10,13885,2022-10-08,final
Spain,ES,OWID,2022-09-17,13640,2022-10-15,final
Spain,ES,OWID,2022-09-24,12711,2022-10-22,final
Spain,ES,OWID,2022-10-01,12858,2023-02-23,near final
Spain,ES,OWID,2022-10-08,23028,2022-11-05,final
Spain,ES,OWID,2022-10-15,18976,2022-11-12,final
Spain,ES,OWID,2022-10-22,20091,2022-11-19,final
Spain,ES,OWID,2022-10-29,19336,2022-11-26,final
Spain,ES,OWID,2022-11-05,18216,2022-12-03,final
Spain,ES,OWID,2022-11-12,19079,2022-12-10,final
Spain,ES,OWID,2022-11-19,21419,2022-12-17,final
Spain,ES,OWID,2022-11-26,22291,2022-12-24,final
Spain,ES,OWID,2022-12-03,22354,2022-12-31,final
Spain,ES,OWID,2022-12-10,22977,2023-01-07,final
Spain,ES,OWID,2022-12-17,24511,2023-01-14,final
Spain,ES,OWID,2022-12-24,22668,2023-01-21,final
Spain,ES,OWID,2022-12-31,20649,2023-01-28,final
Spain,ES,OWID,2023-01-07,20650,2023-02-04,final
Spain,ES,OWID,2023-01-14,20632,2023-02-11,final
Spain,ES,OWID,2023-01-21,15730,2023-02-18,final
Spain,ES,OWID,2023-01-28,11774,2023-02-23,near final
Spain,ES,OWID,2023-02-04,10774,2023-02-23,near final
Spain,ES,OWID,2023-02-11,9657,2023-02-23,near final
Spain,ES,OWID,2023-02-18,9198,2023-02-23,near final
Switzerland,CH,OWID,2020-03-07,564,2022-07-18,final
Switzerland,CH,OWID,2020-03-14,1369,2022-07-18,final
Switzerland,CH,OWID,2020-03-21,3937,2022-07-18,final
Switzerland,CH,OWID,2020-03-28,7237,2022-07-18,final
Switzerland,CH,OWID,2020-04-04,6997,2022-07-18,final
Switzerland,CH,OWID,2020-04-11,3479,2022-07-18,final
Switzerland,CH,OWID,2020-04-18,2131,2022-07-18,final
Switzerland,CH,OWID,2020-04-25,1192,2022-07-18,final
Switzerland,CH,OWID,2020-05-02,595,2022-07-18,final
Switzerland,CH,OWID,2020-05-09,322,2022-07-18,final
Switzerland,CH,OWID,2020-05-16,195,2022-07-18,final
Switzerland,CH,OWID,2020-05-23,162,2022-07-18,final
Switzerland,CH,OWID,2020-05-30,112,2022-07-18,final
