model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
epiforecasts-EpiExpert,inc death,1,DE,1.37,0.88,0,0.6,0.53,5,1,Germany
epiforecasts-EpiExpert_Rt,inc death,1,DE,1.95,1.34,0.4,0.4,0.24,5,1,Germany
epiforecasts-EpiExpert_direct,inc death,1,DE,0.8,0.55,0.2,0.6,0.43,5,1,Germany
epiforecasts-EpiNow2,inc death,1,DE,2.32,1.41,0.4,0.8,0.42,5,1,Germany
itwm-dSEIR,inc death,1,DE,1.48,0.8,0.4,0.8,0.16,5,1,Germany
LANL-GrowthRate,inc death,5,DE,NA,NA,0.6,1,-0.52,5,1,Germany
USC-SIkJalpha,inc death,5,DE,NA,NA,0.2,0.2,-0.88,5,1,Germany
BIOCOMSC-Gompertz,inc case,2,DK,1.69,NA,0.4,1,NA,5,1,Denmark
EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.4,1,-0.47,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,2,DK,1.38,1.5,0.2,0.8,-0.28,5,1,Denmark
IEM_Health-CovidProject,inc case,2,DK,1.33,1.74,0.2,0.4,-0.38,5,1,Denmark
ILM-EKF,inc case,2,DK,2.37,2.76,0,0.4,-0.19,5,1,Denmark
LANL-GrowthRate,inc case,2,DK,2.01,2.11,0.2,0.6,-0.29,5,1,Denmark
MUNI-ARIMA,inc case,2,DK,0.81,0.81,0.6,1,-0.48,5,1,Denmark
RobertWalraven-ESG,inc case,2,DK,1.18,1.65,0.2,0.4,-0.78,5,1,Denmark
USC-SIkJalpha,inc case,2,DK,2.27,2.71,0.2,0.2,-0.88,5,1,Denmark
UVA-Ensemble,inc case,2,DK,1.47,NA,0.4,0.8,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,3.43,3.74,0.2,0.8,-0.04,5,1,Denmark
BIOCOMSC-Gompertz,inc case,1,DK,1.17,NA,0.6,1,NA,5,1,Denmark
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.4,1,-0.37,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,1.07,0.98,0.4,0.8,-0.2,5,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,1.18,1.42,0.4,0.4,-0.18,5,1,Denmark
ILM-EKF,inc case,1,DK,2.15,2.26,0,0.6,0.13,5,1,Denmark
Karlen-pypm,inc case,1,DK,1.44,1.38,0.75,0.75,0.05,4,1,Denmark
LANL-GrowthRate,inc case,1,DK,1.32,1.4,0.2,0.8,-0.23,5,1,Denmark
MUNI-ARIMA,inc case,1,DK,0.69,0.67,0.2,0.8,-0.28,5,1,Denmark
RobertWalraven-ESG,inc case,1,DK,1.07,1.32,0.4,0.4,-0.3,5,1,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,0.92,NA,NA,NA,NA,5,1,Denmark
USC-SIkJalpha,inc case,1,DK,2.05,2.45,0.2,0.2,-0.88,5,1,Denmark
UVA-Ensemble,inc case,1,DK,1.22,NA,0.6,1,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,1.81,1.78,0.4,0.8,0.16,5,1,Denmark
EuroCOVIDhub-baseline,inc case,4,DK,1,1,0.2,1,-0.62,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,4,DK,1.34,1.74,0.6,0.6,-0.44,5,1,Denmark
IEM_Health-CovidProject,inc case,4,DK,1.05,1.59,0.4,0.4,-0.76,5,1,Denmark
ILM-EKF,inc case,4,DK,1.38,1.95,0,0.4,-0.86,5,1,Denmark
LANL-GrowthRate,inc case,4,DK,1.08,1.38,0.2,0.6,-0.78,5,1,Denmark
MUNI-ARIMA,inc case,4,DK,0.99,0.99,0.4,1,-0.65,5,1,Denmark
RobertWalraven-ESG,inc case,4,DK,1.56,2.29,0,0,-1,5,1,Denmark
USC-SIkJalpha,inc case,4,DK,1.54,1.95,0.2,0.2,-0.88,5,1,Denmark
UVA-Ensemble,inc case,4,DK,1.36,NA,0.2,0.2,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,4,DK,4.81,5.88,0.4,0.6,-0.22,5,1,Denmark
EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.2,1,-0.55,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,3,DK,1.72,2.03,0.4,0.6,-0.22,5,1,Denmark
IEM_Health-CovidProject,inc case,3,DK,1.41,1.91,0.2,0.4,-0.49,5,1,Denmark
ILM-EKF,inc case,3,DK,2.18,2.73,0,0.4,-0.55,5,1,Denmark
LANL-GrowthRate,inc case,3,DK,1.8,2.1,0.2,0.6,-0.37,5,1,Denmark
MUNI-ARIMA,inc case,3,DK,0.84,0.94,0.6,0.8,-0.52,5,1,Denmark
RobertWalraven-ESG,inc case,3,DK,1.39,1.99,0,0.2,-0.96,5,1,Denmark
USC-SIkJalpha,inc case,3,DK,1.81,2.05,0.2,0.2,-0.88,5,1,Denmark
UVA-Ensemble,inc case,3,DK,1.6,NA,0.4,0.8,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,3,DK,5.35,6.42,0.2,0.6,0.02,5,1,Denmark
LANL-GrowthRate,inc case,5,DK,NA,NA,0,0.4,-0.64,5,1,Denmark
USC-SIkJalpha,inc case,5,DK,NA,NA,0,0,-1,5,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,0.04,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,0.75,0.47,1,1,0.22,5,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,1.03,0.42,0.4,1,0.16,5,1,Denmark
ILM-EKF,inc death,4,DK,1.13,0.63,0.8,1,-0.12,5,1,Denmark
LANL-GrowthRate,inc death,4,DK,0.84,0.37,0.4,1,0.33,5,1,Denmark
MUNI-ARIMA,inc death,4,DK,1.13,0.74,1,1,0.16,5,1,Denmark
RobertWalraven-ESG,inc death,4,DK,1.13,0.37,0.8,1,-0.06,5,1,Denmark
UMass-MechBayes,inc death,4,DK,1.22,0.37,0.6,1,0,5,1,Denmark
USC-SIkJalpha,inc death,4,DK,0.75,0.37,0.4,0.6,-0.24,5,1,Denmark
USyd-OneModelMan,inc death,4,DK,0.66,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,2.85,1.89,0.6,1,0.14,5,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,1,1,0.02,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,0.78,0.56,0.8,1,0.15,5,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,0.94,0.56,0.4,1,0.05,5,1,Denmark
ILM-EKF,inc death,3,DK,0.83,1.38,1,1,-0.02,5,1,Denmark
LANL-GrowthRate,inc death,3,DK,0.81,0.5,0.4,0.8,0.2,5,1,Denmark
MUNI-ARIMA,inc death,3,DK,1.56,0.81,0.6,1,0.06,5,1,Denmark
RobertWalraven-ESG,inc death,3,DK,0.86,0.5,0.6,1,-0.02,5,1,Denmark
UMass-MechBayes,inc death,3,DK,1.06,0.69,0.4,1,0.21,5,1,Denmark
USC-SIkJalpha,inc death,3,DK,1.17,0.87,0,0,-0.2,5,1,Denmark
USyd-OneModelMan,inc death,3,DK,1.17,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,2.31,1.88,0.4,0.8,0.25,5,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,1,1,-0.06,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,0.6,0.5,0.8,1,0.16,5,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,0.8,0.42,0.6,1,-0.07,5,1,Denmark
ILM-EKF,inc death,2,DK,0.6,1.5,1,1,0.02,5,1,Denmark
LANL-GrowthRate,inc death,2,DK,1,0.58,0.6,1,0.14,5,1,Denmark
MUNI-ARIMA,inc death,2,DK,1.2,0.75,0.8,1,-0.08,5,1,Denmark
RobertWalraven-ESG,inc death,2,DK,0.8,0.5,0.8,1,-0.06,5,1,Denmark
UMass-MechBayes,inc death,2,DK,0.93,0.42,0.8,0.8,0.36,5,1,Denmark
USC-SIkJalpha,inc death,2,DK,0.53,0.25,0.6,0.8,0.24,5,1,Denmark
USyd-OneModelMan,inc death,2,DK,0.8,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,1.87,1,0.6,0.8,0.32,5,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.6,1,0.12,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,0.73,0.75,0.6,1,0.15,5,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,0.64,0.75,0.4,0.6,0.22,5,1,Denmark
ILM-EKF,inc death,1,DK,0.87,1.59,0.8,1,0.1,5,1,Denmark
Karlen-pypm,inc death,1,DK,0.89,0.76,0.5,1,-0.06,4,1,Denmark
LANL-GrowthRate,inc death,1,DK,0.67,0.58,0.4,1,0.09,5,1,Denmark
MUNI-ARIMA,inc death,1,DK,1.01,0.91,0.4,1,0.17,5,1,Denmark
RobertWalraven-ESG,inc death,1,DK,0.6,0.58,0.6,1,0.02,5,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,1.16,NA,NA,NA,NA,5,1,Denmark
UMass-MechBayes,inc death,1,DK,0.8,0.67,0.4,0.8,0.3,5,1,Denmark
USC-SIkJalpha,inc death,1,DK,0.87,1.09,0,0,0.2,5,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.07,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,0.98,0.92,0.4,0.8,0.3,5,1,Denmark
LANL-GrowthRate,inc death,5,DK,NA,NA,0.4,0.8,0.38,5,1,Denmark
USC-SIkJalpha,inc death,5,DK,NA,NA,0.4,0.6,-0.16,5,1,Denmark
BIOCOMSC-Gompertz,inc case,2,EE,0.72,NA,0.6,1,NA,5,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0.6,1,-0.62,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.76,0.8,0.2,0.6,-0.82,5,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,0.87,1.06,0,0.2,-0.98,5,1,Estonia
ILM-EKF,inc case,2,EE,1.42,1.85,0,0.2,-0.99,5,1,Estonia
LANL-GrowthRate,inc case,2,EE,0.85,0.91,0,0.6,-0.87,5,1,Estonia
MUNI-ARIMA,inc case,2,EE,0.74,0.71,0.4,1,-0.64,5,1,Estonia
RobertWalraven-ESG,inc case,2,EE,1,1.2,0,0.4,-0.96,5,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.85,1.2,0,0,-1,5,1,Estonia
UVA-Ensemble,inc case,2,EE,0.82,NA,0.4,1,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,0.6,0.71,0.4,0.8,-0.25,5,1,Estonia
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0.6,1,-0.36,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,0.87,0.92,0.4,0.8,-0.71,5,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,1.17,1.7,0,0.2,-0.92,5,1,Estonia
ILM-EKF,inc case,4,EE,1.33,1.91,0,0.4,-0.93,5,1,Estonia
LANL-GrowthRate,inc case,4,EE,1.11,1.45,0,0.4,-0.9,5,1,Estonia
MUNI-ARIMA,inc case,4,EE,1.09,0.91,0.2,1,-0.64,5,1,Estonia
RobertWalraven-ESG,inc case,4,EE,1.24,1.6,0,0.4,-0.64,5,1,Estonia
USC-SIkJalpha,inc case,4,EE,1.23,1.98,0,0,-1,5,1,Estonia
UVA-Ensemble,inc case,4,EE,1.18,NA,0,0.2,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,1.53,1.68,0.2,0.6,-0.5,5,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0.6,1,-0.46,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,0.91,0.96,0,0.6,-0.86,5,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,1.11,1.53,0,0.2,-0.99,5,1,Estonia
ILM-EKF,inc case,3,EE,1.37,1.9,0,0.2,-0.98,5,1,Estonia
LANL-GrowthRate,inc case,3,EE,1.08,1.39,0,0.2,-0.98,5,1,Estonia
MUNI-ARIMA,inc case,3,EE,0.93,0.83,0.4,1,-0.64,5,1,Estonia
RobertWalraven-ESG,inc case,3,EE,1.1,1.37,0,0.4,-0.93,5,1,Estonia
USC-SIkJalpha,inc case,3,EE,1.04,1.56,0,0,-1,5,1,Estonia
UVA-Ensemble,inc case,3,EE,1.27,NA,0.4,0.4,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,0.81,0.83,0.2,0.8,-0.4,5,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.4,1,-0.64,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.68,0.65,0.4,0.8,-0.48,5,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,0.93,0.88,0,0.6,-0.88,5,1,Estonia
ILM-EKF,inc case,1,EE,2.07,2.26,0,0.6,-0.97,5,1,Estonia
Karlen-pypm,inc case,1,EE,0.98,0.82,0.5,1,0.03,4,1,Estonia
LANL-GrowthRate,inc case,1,EE,0.86,0.78,0,0.8,-0.55,5,1,Estonia
MUNI-ARIMA,inc case,1,EE,0.59,0.59,0.6,1,-0.33,5,1,Estonia
RobertWalraven-ESG,inc case,1,EE,0.99,1.02,0.2,0.8,-0.73,5,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,0.71,NA,NA,NA,NA,5,1,Estonia
USC-SIkJalpha,inc case,1,EE,0.79,0.92,0.4,0.4,-0.6,5,1,Estonia
UVA-Ensemble,inc case,1,EE,1.09,NA,0.8,1,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,1.6,1.69,0.2,0.8,-0.01,5,1,Estonia
LANL-GrowthRate,inc case,5,EE,NA,NA,0.4,0.6,-0.67,5,1,Estonia
USC-SIkJalpha,inc case,5,EE,NA,NA,0,0,-1,5,1,Estonia
EuroCOVIDhub-baseline,inc death,4,EE,NA,1,1,1,-0,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,4,EE,NA,0.38,0.8,1,-0.08,5,1,Estonia
IEM_Health-CovidProject,inc death,4,EE,NA,0.5,0.8,0.8,-0.12,5,1,Estonia
ILM-EKF,inc death,4,EE,NA,0.88,0.8,1,-0.14,5,1,Estonia
LANL-GrowthRate,inc death,4,EE,NA,1.87,0.2,0.8,0.37,5,1,Estonia
MUNI-ARIMA,inc death,4,EE,NA,0.63,0.4,1,-0.44,5,1,Estonia
RobertWalraven-ESG,inc death,4,EE,NA,0.38,1,1,-0.16,5,1,Estonia
UMass-MechBayes,inc death,4,EE,NA,0.25,0.8,1,-0.16,5,1,Estonia
USC-SIkJalpha,inc death,4,EE,NA,0.75,0.6,0.6,-0.48,5,1,Estonia
USyd-OneModelMan,inc death,4,EE,NA,NA,NA,NA,NA,5,1,Estonia
epiforecasts-EpiNow2,inc death,4,EE,0,0.25,1,1,0,5,1,Estonia
EuroCOVIDhub-baseline,inc death,3,EE,1,1,1,1,-0.06,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,3,EE,1.2,0.33,0.8,1,-0.16,5,1,Estonia
IEM_Health-CovidProject,inc death,3,EE,1,0.5,0.8,1,-0.16,5,1,Estonia
ILM-EKF,inc death,3,EE,1,1,0.8,1,-0.18,5,1,Estonia
LANL-GrowthRate,inc death,3,EE,1.35,1.5,0.4,0.8,0.2,5,1,Estonia
MUNI-ARIMA,inc death,3,EE,1,0.83,0.6,1,-0.44,5,1,Estonia
RobertWalraven-ESG,inc death,3,EE,0.6,0.33,1,1,-0.1,5,1,Estonia
UMass-MechBayes,inc death,3,EE,0.8,0.33,0.8,1,-0.12,5,1,Estonia
USC-SIkJalpha,inc death,3,EE,0.9,0.5,0.8,0.8,-0.2,5,1,Estonia
USyd-OneModelMan,inc death,3,EE,0.8,NA,NA,NA,NA,5,1,Estonia
epiforecasts-EpiNow2,inc death,3,EE,1.2,0.5,0.8,1,-0.1,5,1,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.8,1,-0.08,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,0.83,0.33,0.8,1,-0.16,5,1,Estonia
IEM_Health-CovidProject,inc death,2,EE,0.83,0.5,0.8,0.8,-0.16,5,1,Estonia
ILM-EKF,inc death,2,EE,0.83,1,0.8,1,-0.12,5,1,Estonia
LANL-GrowthRate,inc death,2,EE,1.13,0.83,0.6,0.8,-0.08,5,1,Estonia
MUNI-ARIMA,inc death,2,EE,1,0.83,0.6,1,-0.4,5,1,Estonia
RobertWalraven-ESG,inc death,2,EE,0.5,0.5,0.8,1,-0,5,1,Estonia
UMass-MechBayes,inc death,2,EE,0.67,0.33,0.8,1,-0.04,5,1,Estonia
USC-SIkJalpha,inc death,2,EE,1,0.67,0.8,0.8,-0.2,5,1,Estonia
USyd-OneModelMan,inc death,2,EE,1,NA,NA,NA,NA,5,1,Estonia
epiforecasts-EpiNow2,inc death,2,EE,0.67,0.33,0.8,1,-0.04,5,1,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,1,1,0.8,1,-0.22,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,1,EE,1,0.41,0.8,1,-0.12,5,1,Estonia
IEM_Health-CovidProject,inc death,1,EE,1,0.82,0.8,0.8,-0.1,5,1,Estonia
ILM-EKF,inc death,1,EE,1,1.2,0.8,1,-0.08,5,1,Estonia
Karlen-pypm,inc death,1,EE,1,0.44,0.75,1,-0.3,4,1,Estonia
LANL-GrowthRate,inc death,1,EE,1,0.61,0.8,0.8,-0.28,5,1,Estonia
MUNI-ARIMA,inc death,1,EE,1.5,0.79,0.6,1,-0.38,5,1,Estonia
RobertWalraven-ESG,inc death,1,EE,1.05,1.02,0.8,0.8,-0.04,5,1,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,1.5,NA,NA,NA,NA,5,1,Estonia
UMass-MechBayes,inc death,1,EE,0.8,0.41,0.8,1,0,5,1,Estonia
USC-SIkJalpha,inc death,1,EE,1,1.2,0.4,0.4,-0.22,5,1,Estonia
USyd-OneModelMan,inc death,1,EE,1.2,NA,NA,NA,NA,5,1,Estonia
epiforecasts-EpiNow2,inc death,1,EE,0.8,0.41,0.8,1,-0.12,5,1,Estonia
LANL-GrowthRate,inc death,5,EE,NA,NA,0,0.4,0.56,5,1,Estonia
USC-SIkJalpha,inc death,5,EE,NA,NA,0.6,0.6,0,5,1,Estonia
EuroCOVIDhub-baseline,inc case,3,ES,1,1,0,0.6,-0.65,5,1,Spain
EuroCOVIDhub-ensemble,inc case,3,ES,1.87,1.83,0,0.4,-0.19,5,1,Spain
IEM_Health-CovidProject,inc case,3,ES,1.53,1.68,0,0.2,-0.21,5,1,Spain
ILM-EKF,inc case,3,ES,3.31,4.03,0,0,-0.2,5,1,Spain
LANL-GrowthRate,inc case,3,ES,0.98,1.32,0.4,0.4,-0.54,5,1,Spain
MUNI-ARIMA,inc case,3,ES,1.07,1.2,0,0.2,-0.94,5,1,Spain
RobertWalraven-ESG,inc case,3,ES,1.07,1.44,0.2,0.2,-0.82,5,1,Spain
UB-BSLCoV,inc case,3,ES,6.03,6.55,0.2,0.2,-0.04,5,1,Spain
UNED-PreCoV2,inc case,3,ES,1.01,1.08,0.4,1,-0.43,5,1,Spain
USC-SIkJalpha,inc case,3,ES,1.39,1.63,0.4,0.4,-0.6,5,1,Spain
UVA-Ensemble,inc case,3,ES,1.09,NA,0,0.4,NA,5,1,Spain
epiforecasts-EpiNow2,inc case,3,ES,1.91,1.75,0,0.6,-0.22,5,1,Spain
EuroCOVIDhub-baseline,inc case,2,ES,1,1,0.2,0.8,-0.46,5,1,Spain
EuroCOVIDhub-ensemble,inc case,2,ES,1.63,1.5,0,0.6,0.11,5,1,Spain
IEM_Health-CovidProject,inc case,2,ES,1.54,1.57,0,0.4,0.13,5,1,Spain
ILM-EKF,inc case,2,ES,2.8,3.38,0,0,0.2,5,1,Spain
LANL-GrowthRate,inc case,2,ES,1.68,1.67,0.4,0.6,-0.1,5,1,Spain
MUNI-ARIMA,inc case,2,ES,1.31,1.44,0,0.2,-0.62,5,1,Spain
RobertWalraven-ESG,inc case,2,ES,1.1,1.37,0.2,0.4,-0.52,5,1,Spain
UB-BSLCoV,inc case,2,ES,3.79,3.93,0,0.2,0.24,5,1,Spain
UNED-PreCoV2,inc case,2,ES,0.93,0.99,0.6,1,-0.31,5,1,Spain
USC-SIkJalpha,inc case,2,ES,1.42,1.56,0.2,0.4,-0.28,5,1,Spain
UVA-Ensemble,inc case,2,ES,1.6,NA,0,0.6,NA,5,1,Spain
epiforecasts-EpiNow2,inc case,2,ES,1.51,1.35,0.2,0.8,-0.16,5,1,Spain
EuroCOVIDhub-baseline,inc case,1,ES,1,1,0,0.8,-0.23,5,1,Spain
EuroCOVIDhub-ensemble,inc case,1,ES,1.29,1.18,0.2,0.8,0.26,5,1,Spain
IEM_Health-CovidProject,inc case,1,ES,1.25,1.2,0.2,0.8,0.32,5,1,Spain
ILM-EKF,inc case,1,ES,1.81,2.24,0.2,0.4,0.49,5,1,Spain
Karlen-pypm,inc case,1,ES,2.04,1.89,0,1,0.82,4,1,Spain
LANL-GrowthRate,inc case,1,ES,1.21,1.39,0.6,0.8,-0.04,5,1,Spain
MUNI-ARIMA,inc case,1,ES,1.48,1.79,0,0.4,-0.28,5,1,Spain
RobertWalraven-ESG,inc case,1,ES,1.1,1.29,0,0.6,-0.17,5,1,Spain
SDSC_ISG-TrendModel,inc case,1,ES,0.52,NA,NA,NA,NA,5,1,Spain
UB-BSLCoV,inc case,1,ES,2.07,2.07,0.2,0.8,0.42,5,1,Spain
UNED-PreCoV2,inc case,1,ES,0.52,0.93,0.8,1,-0.22,5,1,Spain
USC-SIkJalpha,inc case,1,ES,1.3,1.54,0.2,0.4,0.02,5,1,Spain
UVA-Ensemble,inc case,1,ES,1.66,NA,0,1,NA,5,1,Spain
epiforecasts-EpiNow2,inc case,1,ES,0.94,0.95,0.6,1,-0.2,5,1,Spain
EuroCOVIDhub-baseline,inc case,4,ES,1,1,0,0.25,-0.92,4,1,Spain
EuroCOVIDhub-ensemble,inc case,4,ES,2.15,2.23,0,0.25,-0.42,4,1,Spain
IEM_Health-CovidProject,inc case,4,ES,1.18,1.32,0,0.25,-0.51,4,1,Spain
ILM-EKF,inc case,4,ES,2.58,3.04,0,0.25,-0.42,4,1,Spain
LANL-GrowthRate,inc case,4,ES,0.97,1.28,0.25,0.25,-0.78,4,1,Spain
MUNI-ARIMA,inc case,4,ES,1.03,1.13,0,0,-0.99,4,1,Spain
RobertWalraven-ESG,inc case,4,ES,1.14,1.51,0,0,-1,4,1,Spain
UB-BSLCoV,inc case,4,ES,7.62,8.04,0,0.25,-0.1,4,1,Spain
USC-SIkJalpha,inc case,4,ES,1.18,1.5,0.25,0.25,-0.85,4,1,Spain
UVA-Ensemble,inc case,4,ES,0.81,NA,0.25,0.25,NA,4,1,Spain
epiforecasts-EpiNow2,inc case,4,ES,1.73,1.68,0.25,0.5,-0.38,4,1,Spain
EuroCOVIDhub-baseline,inc death,4,ES,1,1,1,1,-0.04,5,1,Spain
EuroCOVIDhub-ensemble,inc death,4,ES,0.47,0.43,0.8,1,0.08,5,1,Spain
IEM_Health-CovidProject,inc death,4,ES,1.29,0.78,0.4,0.8,-0.13,5,1,Spain
ILM-EKF,inc death,4,ES,0.73,0.6,0.8,0.8,0.32,5,1,Spain
LANL-GrowthRate,inc death,4,ES,0.53,0.32,0.4,1,-0.15,5,1,Spain
MUNI-ARIMA,inc death,4,ES,0.91,0.6,0.6,1,-0.04,5,1,Spain
RobertWalraven-ESG,inc death,4,ES,1.06,0.68,0,0.6,-0.52,5,1,Spain
UB-BSLCoV,inc death,4,ES,1.1,0.78,0.6,1,-0.36,5,1,Spain
UMass-MechBayes,inc death,4,ES,2.1,1.27,0.6,1,0.08,5,1,Spain
USC-SIkJalpha,inc death,4,ES,0.61,0.34,0.4,0.6,-0.3,5,1,Spain
USyd-OneModelMan,inc death,4,ES,0.71,NA,NA,NA,NA,5,1,Spain
epiforecasts-EpiNow2,inc death,4,ES,0.54,0.47,1,1,0.04,5,1,Spain
EuroCOVIDhub-baseline,inc death,3,ES,1,1,1,1,-0.1,5,1,Spain
EuroCOVIDhub-ensemble,inc death,3,ES,0.7,0.46,0.8,1,0.04,5,1,Spain
IEM_Health-CovidProject,inc death,3,ES,0.96,0.61,0.6,0.8,-0.28,5,1,Spain
ILM-EKF,inc death,3,ES,0.57,0.63,0.8,1,0.32,5,1,Spain
LANL-GrowthRate,inc death,3,ES,0.85,0.54,0.6,0.8,-0.06,5,1,Spain
MUNI-ARIMA,inc death,3,ES,1.03,0.62,0.6,1,-0.14,5,1,Spain
RobertWalraven-ESG,inc death,3,ES,1.06,0.78,0.4,0.6,-0.7,5,1,Spain
UB-BSLCoV,inc death,3,ES,1.12,0.72,0.6,1,-0.46,5,1,Spain
UMass-MechBayes,inc death,3,ES,1.84,1.37,0.8,0.8,0.3,5,1,Spain
UNED-PreCoV2,inc death,3,ES,1.35,0.91,1,1,-0.22,5,1,Spain
USC-SIkJalpha,inc death,3,ES,0.42,0.26,0.8,1,-0.12,5,1,Spain
USyd-OneModelMan,inc death,3,ES,0.43,NA,NA,NA,NA,5,1,Spain
epiforecasts-EpiNow2,inc death,3,ES,1.24,0.79,0.6,1,0.34,5,1,Spain
EuroCOVIDhub-baseline,inc death,2,ES,1,1,0.8,1,-0.16,5,1,Spain
EuroCOVIDhub-ensemble,inc death,2,ES,0.9,0.64,0.4,1,0.01,5,1,Spain
IEM_Health-CovidProject,inc death,2,ES,0.68,0.47,0.6,0.8,-0.34,5,1,Spain
ILM-EKF,inc death,2,ES,0.75,0.66,0.6,1,0.24,5,1,Spain
LANL-GrowthRate,inc death,2,ES,1.02,0.76,0.2,0.8,-0.05,5,1,Spain
MUNI-ARIMA,inc death,2,ES,1.2,0.7,0.4,1,-0.19,5,1,Spain
RobertWalraven-ESG,inc death,2,ES,0.95,0.9,0.6,0.6,-0.48,5,1,Spain
UB-BSLCoV,inc death,2,ES,1.05,0.73,0.6,1,-0.52,5,1,Spain
UMass-MechBayes,inc death,2,ES,1.58,1.38,0.8,0.8,0.38,5,1,Spain
UNED-PreCoV2,inc death,2,ES,0.83,1.04,1,1,-0.14,5,1,Spain
USC-SIkJalpha,inc death,2,ES,0.35,0.29,0.4,0.8,0.08,5,1,Spain
USyd-OneModelMan,inc death,2,ES,0.8,NA,NA,NA,NA,5,1,Spain
epiforecasts-EpiNow2,inc death,2,ES,1.5,1.1,0.4,1,0.15,5,1,Spain
EuroCOVIDhub-baseline,inc death,1,ES,1,1,0.6,1,-0.28,5,1,Spain
EuroCOVIDhub-ensemble,inc death,1,ES,1.03,0.74,0.2,1,0.04,5,1,Spain
IEM_Health-CovidProject,inc death,1,ES,0.55,0.41,0.6,1,-0.26,5,1,Spain
ILM-EKF,inc death,1,ES,0.93,0.73,0.6,1,0.12,5,1,Spain
Imperial-DeCa,inc death,1,ES,1.9,1.87,0,0,-1,5,1,Spain
Imperial-RtI0,inc death,1,ES,2.05,2.39,0,0,-1,5,1,Spain
Imperial-sbkp,inc death,1,ES,1.81,2.09,0,0,-1,5,1,Spain
Karlen-pypm,inc death,1,ES,1.85,1.18,0,0.75,0.05,4,1,Spain
LANL-GrowthRate,inc death,1,ES,1.22,1.16,0.2,0.6,0,5,1,Spain
MUNI-ARIMA,inc death,1,ES,1.07,0.76,0.4,1,-0.16,5,1,Spain
