model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
FIAS_FZJ-Epi1Ger,inc case,3,DE,1.29,1.82,0,0.6,0.15,5,1,Germany
HZI-AgeExtendedSEIR,inc case,3,DE,0.94,1.22,0.2,0.8,-0.11,5,1,Germany
IEM_Health-CovidProject,inc case,3,DE,0.79,0.85,0.2,0.8,-0.4,5,1,Germany
ILM-EKF,inc case,3,DE,1.29,1.36,0.4,1,0.23,5,1,Germany
ITWW-county_repro,inc case,3,DE,0.94,1.13,0.2,0.8,0.06,5,1,Germany
Karlen-pypm,inc case,3,DE,1.12,1.26,0.4,0.6,-0.04,5,1,Germany
LANL-GrowthRate,inc case,3,DE,1.03,1.1,0,0.4,-0.64,5,1,Germany
MUNI-ARIMA,inc case,3,DE,0.56,0.5,0.2,1,-0.44,5,1,Germany
RobertWalraven-ESG,inc case,3,DE,0.91,1.34,0,0,-1,5,1,Germany
UNIPV-BayesINGARCHX,inc case,3,DE,0.58,0.84,0,0,-0.2,5,1,Germany
USC-SIkJalpha,inc case,3,DE,0.67,1,0,0,-0.6,5,1,Germany
UVA-Ensemble,inc case,3,DE,1.06,NA,0.2,0.6,NA,5,1,Germany
epiforecasts-EpiExpert,inc case,3,DE,0.64,0.67,0.4,1,-0.27,5,1,Germany
epiforecasts-EpiExpert_Rt,inc case,3,DE,0.47,0.5,0.4,1,-0.16,5,1,Germany
epiforecasts-EpiExpert_direct,inc case,3,DE,0.91,0.99,0.4,0.6,-0.32,5,1,Germany
epiforecasts-EpiNow2,inc case,3,DE,0.83,1.23,0.6,1,0.12,5,1,Germany
itwm-dSEIR,inc case,3,DE,1.14,1.41,0,0.2,-0.12,5,1,Germany
CovidMetrics-epiBATS,inc case,2,DE,0.83,0.75,0.2,1,-0.6,5,1,Germany
EuroCOVIDhub-baseline,inc case,2,DE,1,1,0.2,1,-0.72,5,1,Germany
EuroCOVIDhub-ensemble,inc case,2,DE,0.7,0.69,0.2,0.8,-0.14,5,1,Germany
FIAS_FZJ-Epi1Ger,inc case,2,DE,1.32,1.79,0,0.6,0.21,5,1,Germany
HZI-AgeExtendedSEIR,inc case,2,DE,0.76,0.93,0.4,0.4,0.16,5,1,Germany
IEM_Health-CovidProject,inc case,2,DE,0.81,0.81,0.4,0.8,-0.16,5,1,Germany
ILM-EKF,inc case,2,DE,1.35,1.28,0.2,1,0.26,5,1,Germany
ITWW-county_repro,inc case,2,DE,0.99,1.17,0,0.6,0.22,5,1,Germany
Karlen-pypm,inc case,2,DE,1.41,1.5,0.4,0.8,0.13,5,1,Germany
LANL-GrowthRate,inc case,2,DE,0.93,0.88,0.2,0.8,-0.32,5,1,Germany
MUNI-ARIMA,inc case,2,DE,0.77,0.72,0.4,1,-0.23,5,1,Germany
RobertWalraven-ESG,inc case,2,DE,0.99,1.33,0,0,-0.6,5,1,Germany
UNIPV-BayesINGARCHX,inc case,2,DE,0.49,0.65,0,0.4,-0.27,5,1,Germany
USC-SIkJalpha,inc case,2,DE,0.66,0.83,0,0.2,-0.54,5,1,Germany
UVA-Ensemble,inc case,2,DE,1.83,NA,0.2,0.6,NA,5,1,Germany
epiforecasts-EpiExpert,inc case,2,DE,1.27,1.5,0.4,0.8,-0.04,5,1,Germany
epiforecasts-EpiExpert_Rt,inc case,2,DE,1.56,1.96,0.4,0.8,-0.04,5,1,Germany
epiforecasts-EpiExpert_direct,inc case,2,DE,1.06,1.08,0.2,0.8,-0.09,5,1,Germany
epiforecasts-EpiNow2,inc case,2,DE,0.8,0.9,0.6,1,-0.2,5,1,Germany
itwm-dSEIR,inc case,2,DE,0.81,0.95,0,0.2,0.22,5,1,Germany
CovidMetrics-epiBATS,inc case,1,DE,0.64,0.58,0,1,-0.5,5,1,Germany
EuroCOVIDhub-baseline,inc case,1,DE,1,1,0,1,-0.46,5,1,Germany
EuroCOVIDhub-ensemble,inc case,1,DE,0.52,0.52,0.4,1,-0.09,5,1,Germany
FIAS_FZJ-Epi1Ger,inc case,1,DE,0.78,0.98,0.2,0.4,0.52,5,1,Germany
HZI-AgeExtendedSEIR,inc case,1,DE,0.37,0.39,0,0.8,-0.05,5,1,Germany
IEM_Health-CovidProject,inc case,1,DE,0.67,0.67,0.4,1,-0.12,5,1,Germany
ILM-EKF,inc case,1,DE,0.72,0.67,0,1,0.15,5,1,Germany
ITWW-county_repro,inc case,1,DE,0.74,0.92,0.2,0.4,0.66,5,1,Germany
Karlen-pypm,inc case,1,DE,1.19,1.17,0.2,1,0.31,5,1,Germany
LANL-GrowthRate,inc case,1,DE,0.37,0.49,0.6,1,-0.3,5,1,Germany
MIT_CovidAnalytics-DELPHI,inc case,1,DE,0.81,0.74,0.25,1,-0.34,4,1,Germany
MUNI-ARIMA,inc case,1,DE,0.51,0.5,0.4,1,0.04,5,1,Germany
RobertWalraven-ESG,inc case,1,DE,0.92,1.2,0,0.2,-0.59,5,1,Germany
SDSC_ISG-TrendModel,inc case,1,DE,0.48,NA,NA,NA,NA,5,1,Germany
UNIPV-BayesINGARCHX,inc case,1,DE,0.77,1.17,0,0,-0.6,5,1,Germany
USC-SIkJalpha,inc case,1,DE,0.68,0.82,0,0.6,-0.44,5,1,Germany
UVA-Ensemble,inc case,1,DE,1.2,NA,0.4,1,NA,5,1,Germany
epiforecasts-EpiNow2,inc case,1,DE,1.01,1.02,0.6,0.8,-0.1,5,1,Germany
itwm-dSEIR,inc case,1,DE,0.35,0.44,0.4,0.4,0.14,5,1,Germany
LANL-GrowthRate,inc case,5,DE,NA,NA,0,0.2,-0.99,5,1,Germany
USC-SIkJalpha,inc case,5,DE,NA,NA,0.2,0.2,-0.88,5,1,Germany
EuroCOVIDhub-baseline,inc death,4,DE,1,1,1,1,-0.08,5,1,Germany
EuroCOVIDhub-ensemble,inc death,4,DE,1.68,0.91,0.2,1,0.69,5,1,Germany
FIAS_FZJ-Epi1Ger,inc death,4,DE,5.2,3.53,0,0,1,5,1,Germany
HZI-AgeExtendedSEIR,inc death,4,DE,0.7,0.58,1,1,0,5,1,Germany
IEM_Health-CovidProject,inc death,4,DE,1,0.67,0.6,0.8,-0.16,5,1,Germany
ILM-EKF,inc death,4,DE,6.34,3.54,0.2,0.6,0.76,5,1,Germany
ITWW-county_repro,inc death,4,DE,2.53,1.57,0,0,0.99,5,1,Germany
Karlen-pypm,inc death,4,DE,4.33,2.27,0,0.4,0.9,5,1,Germany
LANL-GrowthRate,inc death,4,DE,1.7,0.82,0.6,0.8,-0.09,5,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,4,DE,1.36,0.65,0.4,0.8,-0.6,5,1,Germany
MUNI-ARIMA,inc death,4,DE,1.47,0.71,0.8,1,-0.22,5,1,Germany
RobertWalraven-ESG,inc death,4,DE,0.31,0.31,1,1,0,5,1,Germany
UMass-MechBayes,inc death,4,DE,0.73,0.39,0.6,1,0.2,5,1,Germany
USC-SIkJalpha,inc death,4,DE,4.17,2.65,0,0,1,5,1,Germany
USyd-OneModelMan,inc death,4,DE,0.71,NA,NA,NA,NA,5,1,Germany
epiforecasts-EpiExpert,inc death,4,DE,3.41,1.92,0.2,0.4,0.47,5,1,Germany
epiforecasts-EpiExpert_Rt,inc death,4,DE,8.24,4.75,0,0,1,5,1,Germany
epiforecasts-EpiExpert_direct,inc death,4,DE,1.53,0.88,0.4,0.6,0.1,5,1,Germany
epiforecasts-EpiNow2,inc death,4,DE,8.86,5.58,0,0.6,0.9,5,1,Germany
itwm-dSEIR,inc death,4,DE,4.2,2.53,0,0.4,0.97,5,1,Germany
EuroCOVIDhub-baseline,inc death,3,DE,1,1,1,1,-0.08,5,1,Germany
EuroCOVIDhub-ensemble,inc death,3,DE,1.34,0.95,0.2,0.6,0.72,5,1,Germany
FIAS_FZJ-Epi1Ger,inc death,3,DE,2.83,2.54,0,0,1,5,1,Germany
HZI-AgeExtendedSEIR,inc death,3,DE,0.85,0.6,1,1,0,5,1,Germany
IEM_Health-CovidProject,inc death,3,DE,1.29,1,0.4,0.6,-0.14,5,1,Germany
ILM-EKF,inc death,3,DE,3.77,2.64,0.2,0.6,0.76,5,1,Germany
ITWW-county_repro,inc death,3,DE,1.57,1.25,0,0.2,0.98,5,1,Germany
Karlen-pypm,inc death,3,DE,2.55,1.65,0,0.6,0.86,5,1,Germany
LANL-GrowthRate,inc death,3,DE,1.11,0.66,0.4,1,-0.31,5,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,3,DE,1.06,0.78,0.6,0.6,-0.6,5,1,Germany
MUNI-ARIMA,inc death,3,DE,1.46,0.82,0.6,1,-0.18,5,1,Germany
RobertWalraven-ESG,inc death,3,DE,0.85,0.56,0.8,0.8,-0.04,5,1,Germany
UMass-MechBayes,inc death,3,DE,0.8,0.4,0.4,1,0.5,5,1,Germany
USC-SIkJalpha,inc death,3,DE,2.85,2.2,0,0,1,5,1,Germany
USyd-OneModelMan,inc death,3,DE,0.81,NA,NA,NA,NA,5,1,Germany
epiforecasts-EpiExpert,inc death,3,DE,3.52,2.48,0,0.2,0.59,5,1,Germany
epiforecasts-EpiExpert_Rt,inc death,3,DE,6.89,4.84,0,0,1,5,1,Germany
epiforecasts-EpiExpert_direct,inc death,3,DE,1.33,0.97,0,0.6,0.19,5,1,Germany
epiforecasts-EpiNow2,inc death,3,DE,5.03,3.45,0,0.6,0.94,5,1,Germany
itwm-dSEIR,inc death,3,DE,2.57,1.98,0,0.2,0.92,5,1,Germany
EuroCOVIDhub-baseline,inc death,2,DE,1,1,1,1,-0.16,5,1,Germany
EuroCOVIDhub-ensemble,inc death,2,DE,1.14,0.72,0.4,0.8,0.6,5,1,Germany
FIAS_FZJ-Epi1Ger,inc death,2,DE,1.83,1.5,0,0,1,5,1,Germany
HZI-AgeExtendedSEIR,inc death,2,DE,1.11,0.58,0.6,1,-0.08,5,1,Germany
IEM_Health-CovidProject,inc death,2,DE,1.78,1.09,0.2,0.4,-0.3,5,1,Germany
ILM-EKF,inc death,2,DE,2.7,1.78,0.6,0.8,0.58,5,1,Germany
ITWW-county_repro,inc death,2,DE,1.03,0.75,0,0.4,0.9,5,1,Germany
Karlen-pypm,inc death,2,DE,1.86,1.09,0.2,0.8,0.72,5,1,Germany
LANL-GrowthRate,inc death,2,DE,0.98,0.55,0.4,1,-0.36,5,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,2,DE,1.11,0.76,0.4,0.6,-0.57,5,1,Germany
MUNI-ARIMA,inc death,2,DE,1.47,0.78,0.6,1,-0.16,5,1,Germany
RobertWalraven-ESG,inc death,2,DE,1.1,0.57,0.8,1,-0.05,5,1,Germany
UMass-MechBayes,inc death,2,DE,0.76,0.35,0.4,1,0.37,5,1,Germany
USC-SIkJalpha,inc death,2,DE,2.71,1.96,0,0,1,5,1,Germany
USyd-OneModelMan,inc death,2,DE,1.39,NA,NA,NA,NA,5,1,Germany
epiforecasts-EpiExpert,inc death,2,DE,4.17,2.59,0,0.2,0.59,5,1,Germany
epiforecasts-EpiExpert_Rt,inc death,2,DE,8.61,5.33,0,0,1,5,1,Germany
epiforecasts-EpiExpert_direct,inc death,2,DE,1.21,0.71,0,0.6,0.24,5,1,Germany
epiforecasts-EpiNow2,inc death,2,DE,3.97,2.43,0.2,0.6,0.79,5,1,Germany
itwm-dSEIR,inc death,2,DE,2.1,1.46,0,0.4,0.84,5,1,Germany
EuroCOVIDhub-baseline,inc death,1,DE,1,1,1,1,-0.24,5,1,Germany
EuroCOVIDhub-ensemble,inc death,1,DE,0.66,0.49,0.8,1,0.28,5,1,Germany
FIAS_FZJ-Epi1Ger,inc death,1,DE,0.98,0.93,0.2,0.4,0.48,5,1,Germany
HZI-AgeExtendedSEIR,inc death,1,DE,0.85,0.51,0.4,1,-0.32,5,1,Germany
IEM_Health-CovidProject,inc death,1,DE,1.48,0.9,0,0.8,-0.56,5,1,Germany
ILM-EKF,inc death,1,DE,0.96,0.92,0.8,1,0.36,5,1,Germany
ITWW-county_repro,inc death,1,DE,0.66,0.49,0.2,0.8,0.13,5,1,Germany
Karlen-pypm,inc death,1,DE,0.94,0.76,0.4,1,0.46,5,1,Germany
LANL-GrowthRate,inc death,1,DE,0.88,0.57,0.4,1,-0.2,5,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,1,DE,1.39,1.07,0.2,0.6,-0.75,5,1,Germany
MUNI-ARIMA,inc death,1,DE,0.71,0.6,0.6,1,-0.06,5,1,Germany
RobertWalraven-ESG,inc death,1,DE,0.99,0.59,0.8,1,-0.14,5,1,Germany
SDSC_ISG-TrendModel,inc death,1,DE,0.83,NA,NA,NA,NA,5,1,Germany
UMass-MechBayes,inc death,1,DE,0.71,0.53,0.6,1,0,5,1,Germany
USC-SIkJalpha,inc death,1,DE,1.51,1.24,0.2,0.4,0.72,5,1,Germany
USyd-OneModelMan,inc death,1,DE,1.58,NA,NA,NA,NA,5,1,Germany
epiforecasts-EpiNow2,inc death,1,DE,2.58,1.71,0.4,0.6,0.67,5,1,Germany
itwm-dSEIR,inc death,1,DE,1.52,1.2,0.4,0.6,0.6,5,1,Germany
LANL-GrowthRate,inc death,5,DE,NA,NA,0.2,0.8,0.18,5,1,Germany
USC-SIkJalpha,inc death,5,DE,NA,NA,0.2,0.2,0.84,5,1,Germany
EuroCOVIDhub-baseline,inc case,4,DK,1,1,0.8,1,0.08,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,4,DK,1.91,1.76,0.4,1,0.24,5,1,Denmark
IEM_Health-CovidProject,inc case,4,DK,2.62,2.32,0.4,0.8,0.46,5,1,Denmark
ILM-EKF,inc case,4,DK,8.47,7.35,0,0.8,0.87,5,1,Denmark
Karlen-pypm,inc case,4,DK,6.23,5.75,0,0.6,-0.15,5,1,Denmark
LANL-GrowthRate,inc case,4,DK,2.05,1.78,0.2,0.8,0.3,5,1,Denmark
MUNI-ARIMA,inc case,4,DK,1.06,1.18,0.8,1,0.04,5,1,Denmark
RobertWalraven-ESG,inc case,4,DK,1.19,1.05,0.2,0.6,-0.65,5,1,Denmark
USC-SIkJalpha,inc case,4,DK,3.24,3.55,0.2,0.2,-0.48,5,1,Denmark
UVA-Ensemble,inc case,4,DK,4.63,NA,0.2,0.8,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,4,DK,10.58,9.42,0.4,1,0.2,5,1,Denmark
EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.6,1,0.06,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,3,DK,0.92,1.03,0.4,1,0.12,5,1,Denmark
IEM_Health-CovidProject,inc case,3,DK,1.47,1.82,0.4,0.6,0.36,5,1,Denmark
ILM-EKF,inc case,3,DK,3.16,3.08,0.2,1,0.75,5,1,Denmark
Karlen-pypm,inc case,3,DK,1.8,1.71,0.2,0.8,-0.16,5,1,Denmark
LANL-GrowthRate,inc case,3,DK,0.99,1.02,0.4,0.8,0.12,5,1,Denmark
MUNI-ARIMA,inc case,3,DK,0.83,0.97,0.6,1,0.06,5,1,Denmark
RobertWalraven-ESG,inc case,3,DK,1,1.05,0.2,0.6,-0.47,5,1,Denmark
USC-SIkJalpha,inc case,3,DK,2.06,3.03,0,0,-0.2,5,1,Denmark
UVA-Ensemble,inc case,3,DK,3.29,NA,0.2,0.8,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,3,DK,2.33,3.14,0.6,1,-0,5,1,Denmark
EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.6,1,0.2,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,2,DK,0.77,0.79,0.6,1,0.29,5,1,Denmark
IEM_Health-CovidProject,inc case,2,DK,1.13,1.48,0.4,0.4,0.56,5,1,Denmark
ILM-EKF,inc case,2,DK,1.57,1.47,0.4,1,0.6,5,1,Denmark
Karlen-pypm,inc case,2,DK,1.57,1.42,0,0.8,0,5,1,Denmark
LANL-GrowthRate,inc case,2,DK,0.73,0.71,0.6,1,0.25,5,1,Denmark
MUNI-ARIMA,inc case,2,DK,0.63,0.79,0.8,1,0.18,5,1,Denmark
RobertWalraven-ESG,inc case,2,DK,1.09,1.07,0,0.6,-0.26,5,1,Denmark
USC-SIkJalpha,inc case,2,DK,1.21,1.72,0,0,0.2,5,1,Denmark
UVA-Ensemble,inc case,2,DK,3.52,NA,0.4,0.4,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,1.12,1.6,0.8,1,0.18,5,1,Denmark
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.4,1,0.36,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,0.79,0.7,0.4,1,0.24,5,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,1.14,1.1,0.2,0.6,0.58,5,1,Denmark
ILM-EKF,inc case,1,DK,1.12,1.12,0.6,1,0.48,5,1,Denmark
Karlen-pypm,inc case,1,DK,1.63,1.49,0.8,1,0.16,5,1,Denmark
LANL-GrowthRate,inc case,1,DK,0.46,0.51,0.6,1,-0.04,5,1,Denmark
MUNI-ARIMA,inc case,1,DK,0.75,0.66,0.6,1,0.04,5,1,Denmark
RobertWalraven-ESG,inc case,1,DK,1.18,1.14,0.2,0.8,-0.11,5,1,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,0.74,NA,NA,NA,NA,5,1,Denmark
USC-SIkJalpha,inc case,1,DK,0.89,1.09,0,0.6,0.42,5,1,Denmark
UVA-Ensemble,inc case,1,DK,5.04,NA,0.4,0.6,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,0.67,0.81,0.8,1,-0.2,5,1,Denmark
LANL-GrowthRate,inc case,5,DK,NA,NA,0.4,1,0.18,5,1,Denmark
USC-SIkJalpha,inc case,5,DK,NA,NA,0.4,0.4,-0.76,5,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,-0.32,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,0.85,0.86,0.2,1,-0.68,5,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,0.92,0.89,0.2,1,-0.5,5,1,Denmark
ILM-EKF,inc death,4,DK,0.67,2.72,1,1,-0.06,5,1,Denmark
Karlen-pypm,inc death,4,DK,1.11,1.17,0,0.8,-0.54,5,1,Denmark
LANL-GrowthRate,inc death,4,DK,1.09,1.39,0,0.4,-0.94,5,1,Denmark
MUNI-ARIMA,inc death,4,DK,0.77,0.75,0.4,1,-0.4,5,1,Denmark
RobertWalraven-ESG,inc death,4,DK,1.15,1.13,0.2,0.8,-0.75,5,1,Denmark
UMass-MechBayes,inc death,4,DK,1.12,1.16,0.2,1,-0.15,5,1,Denmark
USC-SIkJalpha,inc death,4,DK,0.87,1.15,0.2,0.4,-0.86,5,1,Denmark
USyd-OneModelMan,inc death,4,DK,0.77,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,1.44,1.6,0.4,1,-0.26,5,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,0.8,1,-0.34,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,0.85,0.93,0.2,1,-0.62,5,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,0.85,0.91,0.2,1,-0.35,5,1,Denmark
ILM-EKF,inc death,3,DK,0.85,1.79,1,1,-0.2,5,1,Denmark
Karlen-pypm,inc death,3,DK,0.93,1.12,0.2,0.6,-0.74,5,1,Denmark
LANL-GrowthRate,inc death,3,DK,1,1.23,0.2,0.4,-0.89,5,1,Denmark
MUNI-ARIMA,inc death,3,DK,1.13,1.01,0.4,1,-0.44,5,1,Denmark
RobertWalraven-ESG,inc death,3,DK,0.98,1.18,0.2,0.6,-0.75,5,1,Denmark
UMass-MechBayes,inc death,3,DK,0.82,0.62,0.4,0.8,-0.33,5,1,Denmark
USC-SIkJalpha,inc death,3,DK,0.73,1.03,0.2,0.4,-0.73,5,1,Denmark
USyd-OneModelMan,inc death,3,DK,0.98,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,0.93,0.98,0.4,1,-0.51,5,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,0.8,1,-0.36,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,1.5,1,0.4,1,-0.65,5,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,1.06,0.72,0.8,1,0.06,5,1,Denmark
ILM-EKF,inc death,2,DK,1.42,2.18,1,1,-0.14,5,1,Denmark
Karlen-pypm,inc death,2,DK,1.8,1.36,0.2,0.8,-0.75,5,1,Denmark
LANL-GrowthRate,inc death,2,DK,1.8,1.36,0.2,0.6,-0.85,5,1,Denmark
MUNI-ARIMA,inc death,2,DK,1.19,0.82,0.8,1,-0.3,5,1,Denmark
RobertWalraven-ESG,inc death,2,DK,1.45,1.04,0.2,1,-0.76,5,1,Denmark
UMass-MechBayes,inc death,2,DK,1.42,0.84,0.4,1,-0.37,5,1,Denmark
USC-SIkJalpha,inc death,2,DK,1.75,1.35,0.4,0.4,-0.66,5,1,Denmark
USyd-OneModelMan,inc death,2,DK,1.25,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,1.35,1.07,0.4,1,-0.57,5,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.6,1,-0.36,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,1.43,1.09,0.2,1,-0.59,5,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,1.79,1.23,0,0.8,-0.18,5,1,Denmark
ILM-EKF,inc death,1,DK,1.29,1.79,1,1,-0.16,5,1,Denmark
Karlen-pypm,inc death,1,DK,1.89,1.42,0.2,0.8,-0.71,5,1,Denmark
LANL-GrowthRate,inc death,1,DK,1.64,1.25,0.2,0.8,-0.68,5,1,Denmark
MUNI-ARIMA,inc death,1,DK,1.57,1.01,0.4,1,-0.34,5,1,Denmark
RobertWalraven-ESG,inc death,1,DK,1.05,0.88,0.4,1,-0.54,5,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,2,NA,NA,NA,NA,5,1,Denmark
UMass-MechBayes,inc death,1,DK,1.86,1.44,0.4,0.8,-0.63,5,1,Denmark
USC-SIkJalpha,inc death,1,DK,1.26,1.28,0,0.4,-0.63,5,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.36,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,1.64,1.09,0.2,1,-0.59,5,1,Denmark
LANL-GrowthRate,inc death,5,DK,NA,NA,0,0.4,-0.9,5,1,Denmark
USC-SIkJalpha,inc death,5,DK,NA,NA,0.2,0.2,-0.88,5,1,Denmark
EuroCOVIDhub-baseline,inc hosp,2,DK,1,1,0.4,1,-0.34,5,1,Denmark
Karlen-pypm,inc hosp,2,DK,1.04,1.2,0.25,0.75,-0.58,4,1,Denmark
EuroCOVIDhub-baseline,inc hosp,1,DK,1,1,0.4,1,-0.18,5,1,Denmark
Karlen-pypm,inc hosp,1,DK,1.41,1.35,0.4,0.6,-0.58,5,1,Denmark
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0,1,-0.84,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,0.48,0.73,0.6,0.8,-0.38,5,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,0.96,1.04,0,0.8,-0.52,5,1,Estonia
ILM-EKF,inc case,4,EE,2.17,2.55,0.2,0.6,-0.15,5,1,Estonia
Karlen-pypm,inc case,4,EE,2.8,3.28,0.2,0.6,0.69,5,1,Estonia
LANL-GrowthRate,inc case,4,EE,0.62,0.8,0.4,0.8,-0.56,5,1,Estonia
MUNI-ARIMA,inc case,4,EE,0.5,0.62,0.6,1,-0.18,5,1,Estonia
RobertWalraven-ESG,inc case,4,EE,1.09,1.57,0,0,-1,5,1,Estonia
USC-SIkJalpha,inc case,4,EE,0.81,1.22,0,0,-0.6,5,1,Estonia
UVA-Ensemble,inc case,4,EE,1.26,NA,0,0.4,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,3.68,4.51,0.4,0.8,0.06,5,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0,1,-0.8,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,0.57,0.59,0.6,1,-0.24,5,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,0.8,0.8,0.2,1,-0.26,5,1,Estonia
ILM-EKF,inc case,3,EE,2.48,2.71,0,0.8,0.18,5,1,Estonia
Karlen-pypm,inc case,3,EE,2.17,2.37,0.2,0.8,0.69,5,1,Estonia
LANL-GrowthRate,inc case,3,EE,0.69,0.76,0.4,1,-0.34,5,1,Estonia
MUNI-ARIMA,inc case,3,EE,0.59,0.64,0.6,1,-0.18,5,1,Estonia
RobertWalraven-ESG,inc case,3,EE,1.04,1.4,0,0,-1,5,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.79,1.17,0,0.2,-0.54,5,1,Estonia
UVA-Ensemble,inc case,3,EE,1.97,NA,0,0.6,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,3.09,3.78,0.4,0.8,-0.04,5,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0,1,-0.76,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.34,0.49,0.8,1,-0.1,5,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,0.68,0.72,0.4,1,-0.06,5,1,Estonia
ILM-EKF,inc case,2,EE,2.73,2.83,0.2,1,0.45,5,1,Estonia
Karlen-pypm,inc case,2,EE,1.76,1.92,0.6,1,0.51,5,1,Estonia
LANL-GrowthRate,inc case,2,EE,0.99,0.95,0.8,1,-0.2,5,1,Estonia
MUNI-ARIMA,inc case,2,EE,0.59,0.73,0.6,1,0.06,5,1,Estonia
RobertWalraven-ESG,inc case,2,EE,0.89,1.04,0,0.2,-0.95,5,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.5,0.61,0,0.6,-0.42,5,1,Estonia
UVA-Ensemble,inc case,2,EE,2.19,NA,0.2,1,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,2.21,2.89,0.4,0.8,-0.12,5,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.2,1,-0.72,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.56,0.61,0.4,1,-0.2,5,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,0.75,0.76,0.6,1,-0.12,5,1,Estonia
ILM-EKF,inc case,1,EE,2.75,2.47,0.2,1,0.6,5,1,Estonia
Karlen-pypm,inc case,1,EE,1.08,1.31,0.6,1,0.3,5,1,Estonia
LANL-GrowthRate,inc case,1,EE,1.28,1.25,0.6,1,-0.5,5,1,Estonia
MUNI-ARIMA,inc case,1,EE,1.15,1.03,0.2,1,-0.11,5,1,Estonia
RobertWalraven-ESG,inc case,1,EE,0.65,0.63,0.2,0.8,-0.66,5,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,1.02,NA,NA,NA,NA,5,1,Estonia
USC-SIkJalpha,inc case,1,EE,0.98,0.92,0.2,0.8,-0.24,5,1,Estonia
UVA-Ensemble,inc case,1,EE,4.51,NA,0.2,0.6,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,1.06,1.11,0.6,1,-0.3,5,1,Estonia
LANL-GrowthRate,inc case,5,EE,NA,NA,0.4,0.6,-0.78,5,1,Estonia
USC-SIkJalpha,inc case,5,EE,NA,NA,0,0,-0.6,5,1,Estonia
EuroCOVIDhub-baseline,inc death,4,EE,1,1,0.8,1,-0.36,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,4,EE,0.79,0.76,0.6,1,-0.46,5,1,Estonia
