model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
LANL-GrowthRate,inc death,2,BG,3.36,3.67,0,0.8,-0.15,5,1,Bulgaria
RobertWalraven-ESG,inc death,2,BG,0.57,0.73,0.4,0.8,-0.54,5,1,Bulgaria
USC-SIkJalpha,inc death,2,BG,1.24,1.9,0.6,1,0.36,5,1,Bulgaria
epiforecasts-EpiNow2,inc death,2,BG,3.34,3.55,0.2,0.6,0.73,5,1,Bulgaria
EuroCOVIDhub-baseline,inc death,1,BG,1,1,0,1,0.41,5,1,Bulgaria
EuroCOVIDhub-ensemble,inc death,1,BG,1.03,1.31,0.8,1,0.1,5,1,Bulgaria
IEM_Health-CovidProject,inc death,1,BG,1.17,1.7,1,1,-0.1,5,1,Bulgaria
ILM-EKF,inc death,1,BG,1.32,1.58,0.8,1,0.2,5,1,Bulgaria
LANL-GrowthRate,inc death,1,BG,2.31,2.1,0.2,0.8,-0.44,5,1,Bulgaria
RobertWalraven-ESG,inc death,1,BG,1.26,1.2,0.2,0.8,-0.45,5,1,Bulgaria
SDSC_ISG-TrendModel,inc death,1,BG,0.97,NA,NA,NA,NA,4,1,Bulgaria
UMass-MechBayes,inc death,1,BG,0.5,1.04,1,1,-0.05,4,1,Bulgaria
UMass-SemiMech,inc death,1,BG,1.48,1.53,0.75,1,0.17,4,1,Bulgaria
USC-SIkJalpha,inc death,1,BG,1.11,1.83,0.8,1,0.08,5,1,Bulgaria
USyd-OneModelMan,inc death,1,BG,1.03,NA,NA,NA,NA,4,1,Bulgaria
epiforecasts-EpiNow2,inc death,1,BG,2.75,2.61,0.4,0.8,0.6,5,1,Bulgaria
EuroCOVIDhub-baseline,inc death,4,BG,1,1,0.5,0.75,-0.65,4,1,Bulgaria
EuroCOVIDhub-ensemble,inc death,4,BG,2.8,2.48,0.5,1,0.45,4,1,Bulgaria
IEM_Health-CovidProject,inc death,4,BG,2.94,2.85,0.5,1,0.08,4,1,Bulgaria
ILM-EKF,inc death,4,BG,5.44,4.95,0.25,0.75,0.8,4,1,Bulgaria
LANL-GrowthRate,inc death,4,BG,3.39,2.96,0.25,0.75,0.17,4,1,Bulgaria
RobertWalraven-ESG,inc death,4,BG,1.15,1.21,0.25,0.25,-0.87,4,1,Bulgaria
USC-SIkJalpha,inc death,4,BG,1.94,1.79,0.5,0.75,0.02,4,1,Bulgaria
epiforecasts-EpiNow2,inc death,4,BG,5.62,5.22,0.25,1,0.76,4,1,Bulgaria
EuroCOVIDhub-baseline,inc case,3,CH,1,1,0.4,1,-0.56,5,1,Switzerland
EuroCOVIDhub-ensemble,inc case,3,CH,0.91,1.14,0.6,1,-0.18,5,1,Switzerland
IEM_Health-CovidProject,inc case,3,CH,1.59,1.95,0.6,0.8,-0.33,5,1,Switzerland
ILM-EKF,inc case,3,CH,1.44,1.44,0.6,1,0.02,5,1,Switzerland
LANL-GrowthRate,inc case,3,CH,1.39,1.26,0.4,1,-0.2,5,1,Switzerland
RobertWalraven-ESG,inc case,3,CH,2.59,NA,0,0.8,NA,5,1,Switzerland
USC-SIkJalpha,inc case,3,CH,1.49,1.96,0.2,0.4,-0.8,5,1,Switzerland
UVA-Ensemble,inc case,3,CH,1.72,NA,0,0,NA,4,1,Switzerland
epiforecasts-EpiNow2,inc case,3,CH,1.14,1.17,0.6,1,0.02,5,1,Switzerland
EuroCOVIDhub-baseline,inc case,2,CH,1,1,0.2,1,-0.58,5,1,Switzerland
EuroCOVIDhub-ensemble,inc case,2,CH,0.63,0.98,0.8,1,-0.12,5,1,Switzerland
IEM_Health-CovidProject,inc case,2,CH,1.52,1.6,0.8,1,-0.09,5,1,Switzerland
ILM-EKF,inc case,2,CH,1.03,1.1,0.8,1,0.04,5,1,Switzerland
LANL-GrowthRate,inc case,2,CH,1.19,1.27,0.6,1,-0.02,5,1,Switzerland
RobertWalraven-ESG,inc case,2,CH,2.57,NA,0,0.8,NA,5,1,Switzerland
USC-SIkJalpha,inc case,2,CH,1.71,2.08,0.4,0.6,-0.64,5,1,Switzerland
UVA-Ensemble,inc case,2,CH,2.24,NA,0,0,NA,5,1,Switzerland
epiforecasts-EpiNow2,inc case,2,CH,1.19,1.34,0.8,0.8,0.16,5,1,Switzerland
EuroCOVIDhub-baseline,inc case,1,CH,1,1,0.2,1,-0.22,5,1,Switzerland
EuroCOVIDhub-ensemble,inc case,1,CH,0.57,0.92,1,1,-0.04,5,1,Switzerland
IEM_Health-CovidProject,inc case,1,CH,1.11,1.28,0.8,1,-0.12,5,1,Switzerland
ILM-EKF,inc case,1,CH,1.28,1.17,0.4,1,0.18,5,1,Switzerland
LANL-GrowthRate,inc case,1,CH,1.84,1.61,0.8,1,0,5,1,Switzerland
RobertWalraven-ESG,inc case,1,CH,1.92,NA,0,0.8,NA,5,1,Switzerland
SDSC_ISG-TrendModel,inc case,1,CH,1.38,NA,NA,NA,NA,4,1,Switzerland
USC-SIkJalpha,inc case,1,CH,1.45,1.56,0.4,1,-0.54,5,1,Switzerland
UVA-Ensemble,inc case,1,CH,2.71,NA,0,0.4,NA,5,1,Switzerland
epiforecasts-EpiNow2,inc case,1,CH,1.02,1.13,0.6,0.8,0.44,5,1,Switzerland
EuroCOVIDhub-baseline,inc case,4,CH,1,1,0.5,1,-0.52,4,1,Switzerland
EuroCOVIDhub-ensemble,inc case,4,CH,0.89,1.16,0.75,1,-0.29,4,1,Switzerland
IEM_Health-CovidProject,inc case,4,CH,1.46,1.88,0.5,0.75,-0.48,4,1,Switzerland
ILM-EKF,inc case,4,CH,1.19,1.53,0.75,1,-0.08,4,1,Switzerland
LANL-GrowthRate,inc case,4,CH,0.77,0.89,0.5,1,-0.4,4,1,Switzerland
RobertWalraven-ESG,inc case,4,CH,2.45,NA,0,0.75,NA,4,1,Switzerland
USC-SIkJalpha,inc case,4,CH,1.18,1.65,0.25,0.5,-0.7,4,1,Switzerland
epiforecasts-EpiNow2,inc case,4,CH,1.27,1.56,0.5,1,-0.05,4,1,Switzerland
EuroCOVIDhub-baseline,inc death,3,CH,1,1,1,1,0.14,5,1,Switzerland
EuroCOVIDhub-ensemble,inc death,3,CH,1.33,0.87,0.6,1,0.38,5,1,Switzerland
IEM_Health-CovidProject,inc death,3,CH,1.37,0.87,0.6,1,-0.3,5,1,Switzerland
ILM-EKF,inc death,3,CH,2.32,1.53,0.4,1,0.45,5,1,Switzerland
LANL-GrowthRate,inc death,3,CH,1.77,1.09,0.4,0.8,0.56,5,1,Switzerland
RobertWalraven-ESG,inc death,3,CH,0.68,0.54,1,1,-0.18,5,1,Switzerland
USC-SIkJalpha,inc death,3,CH,1.19,0.79,0.6,0.8,0.38,5,1,Switzerland
epiforecasts-EpiNow2,inc death,3,CH,3.1,1.94,0.2,0.8,0.74,5,1,Switzerland
EuroCOVIDhub-baseline,inc death,2,CH,1,1,1,1,0.3,5,1,Switzerland
EuroCOVIDhub-ensemble,inc death,2,CH,1.41,0.91,0.2,1,0.54,5,1,Switzerland
IEM_Health-CovidProject,inc death,2,CH,0.64,0.68,0.8,1,-0.18,5,1,Switzerland
ILM-EKF,inc death,2,CH,2.12,1.44,0.2,1,0.6,5,1,Switzerland
LANL-GrowthRate,inc death,2,CH,1.7,1.1,0.4,0.8,0.66,5,1,Switzerland
RobertWalraven-ESG,inc death,2,CH,0.29,0.39,1,1,-0.06,5,1,Switzerland
USC-SIkJalpha,inc death,2,CH,1.44,0.91,0.4,0.8,0.64,5,1,Switzerland
epiforecasts-EpiNow2,inc death,2,CH,2.56,1.83,0,1,0.84,5,1,Switzerland
EuroCOVIDhub-baseline,inc death,1,CH,1,1,0.4,1,0.28,5,1,Switzerland
EuroCOVIDhub-ensemble,inc death,1,CH,1,0.91,0.4,1,0.56,5,1,Switzerland
IEM_Health-CovidProject,inc death,1,CH,0.33,0.52,1,1,0.06,5,1,Switzerland
ILM-EKF,inc death,1,CH,1.25,1.21,0.4,1,0.54,5,1,Switzerland
LANL-GrowthRate,inc death,1,CH,1.06,1,0.4,0.8,0.54,5,1,Switzerland
RobertWalraven-ESG,inc death,1,CH,0.48,0.45,0.6,1,0.06,5,1,Switzerland
SDSC_ISG-TrendModel,inc death,1,CH,0.89,NA,NA,NA,NA,4,1,Switzerland
USC-SIkJalpha,inc death,1,CH,0.89,0.87,0.4,0.8,0.32,5,1,Switzerland
USyd-OneModelMan,inc death,1,CH,1.35,NA,NA,NA,NA,4,1,Switzerland
epiforecasts-EpiNow2,inc death,1,CH,1.73,1.53,0,1,0.85,5,1,Switzerland
EuroCOVIDhub-baseline,inc death,4,CH,1,1,1,1,0.17,4,1,Switzerland
EuroCOVIDhub-ensemble,inc death,4,CH,1.42,0.95,0.5,1,0.3,4,1,Switzerland
IEM_Health-CovidProject,inc death,4,CH,1.33,0.95,0.5,1,-0.3,4,1,Switzerland
ILM-EKF,inc death,4,CH,2.44,1.71,0.5,1,0.39,4,1,Switzerland
LANL-GrowthRate,inc death,4,CH,1.78,1.22,0.25,0.75,0.54,4,1,Switzerland
RobertWalraven-ESG,inc death,4,CH,0.5,0.5,1,1,-0.2,4,1,Switzerland
USC-SIkJalpha,inc death,4,CH,1.5,0.89,0.5,0.5,0.32,4,1,Switzerland
epiforecasts-EpiNow2,inc death,4,CH,2.76,1.97,0.5,0.75,0.65,4,1,Switzerland
DSMPG-bayes,inc case,2,CY,1.2,1.18,0.6,1,-0.1,5,1,Cyprus
EuroCOVIDhub-baseline,inc case,2,CY,1,1,0,0.8,-0.6,5,1,Cyprus
EuroCOVIDhub-ensemble,inc case,2,CY,0.93,0.86,0.4,1,-0.18,5,1,Cyprus
IEM_Health-CovidProject,inc case,2,CY,1.31,1.18,0,0.6,-0.17,5,1,Cyprus
ILM-EKF,inc case,2,CY,0.82,0.69,0.6,1,0.24,5,1,Cyprus
LANL-GrowthRate,inc case,2,CY,1,0.86,0,0.8,-0.51,5,1,Cyprus
RobertWalraven-ESG,inc case,2,CY,1.17,NA,0.2,0.4,NA,5,1,Cyprus
USC-SIkJalpha,inc case,2,CY,1.01,1.57,0.4,0.8,-0.32,5,1,Cyprus
UVA-Ensemble,inc case,2,CY,1.29,NA,0.2,0.2,NA,5,1,Cyprus
epiforecasts-EpiNow2,inc case,2,CY,1.24,1.06,0.4,1,-0.22,5,1,Cyprus
DSMPG-bayes,inc case,1,CY,2.19,2.08,0.6,0.8,0.22,5,1,Cyprus
EuroCOVIDhub-baseline,inc case,1,CY,1,1,0,0.8,-0.59,5,1,Cyprus
EuroCOVIDhub-ensemble,inc case,1,CY,0.54,0.57,0.6,1,-0.1,5,1,Cyprus
IEM_Health-CovidProject,inc case,1,CY,0.84,0.62,0.2,0.8,-0.4,5,1,Cyprus
ILM-EKF,inc case,1,CY,0.79,0.65,0.4,1,0.1,5,1,Cyprus
LANL-GrowthRate,inc case,1,CY,0.7,0.58,0.4,0.8,-0.7,5,1,Cyprus
RobertWalraven-ESG,inc case,1,CY,1.06,NA,0,0.2,NA,5,1,Cyprus
SDSC_ISG-TrendModel,inc case,1,CY,0.87,NA,NA,NA,NA,4,1,Cyprus
UMass-SemiMech,inc case,1,CY,0.75,0.76,0.5,1,-0.4,4,1,Cyprus
USC-SIkJalpha,inc case,1,CY,0.97,1.54,0.6,0.6,-0.46,5,1,Cyprus
UVA-Ensemble,inc case,1,CY,1.27,NA,0.2,0.6,NA,5,1,Cyprus
epiforecasts-EpiNow2,inc case,1,CY,0.53,0.52,0.8,1,-0.26,5,1,Cyprus
DSMPG-bayes,inc case,3,CY,1.07,1.46,1,NA,-0.2,4,1,Cyprus
EuroCOVIDhub-baseline,inc case,3,CY,1,1,0.4,0.6,-0.78,5,1,Cyprus
EuroCOVIDhub-ensemble,inc case,3,CY,1.18,0.99,0.4,1,0.02,5,1,Cyprus
IEM_Health-CovidProject,inc case,3,CY,1.36,1.2,0.2,0.4,-0.08,5,1,Cyprus
ILM-EKF,inc case,3,CY,1.03,0.77,0.6,1,0.14,5,1,Cyprus
LANL-GrowthRate,inc case,3,CY,1.05,0.97,0.4,0.6,-0.43,5,1,Cyprus
RobertWalraven-ESG,inc case,3,CY,1.13,NA,0.4,0.6,NA,5,1,Cyprus
USC-SIkJalpha,inc case,3,CY,1.27,1.67,0.6,0.6,-0.06,5,1,Cyprus
UVA-Ensemble,inc case,3,CY,1.37,NA,0,0,NA,4,1,Cyprus
epiforecasts-EpiNow2,inc case,3,CY,2.3,1.73,0.6,1,0.02,5,1,Cyprus
EuroCOVIDhub-baseline,inc case,4,CY,1,1,0,0.75,-0.91,4,1,Cyprus
EuroCOVIDhub-ensemble,inc case,4,CY,1.2,1.21,0.25,1,0.08,4,1,Cyprus
IEM_Health-CovidProject,inc case,4,CY,1.28,1.3,0.25,0.5,0.05,4,1,Cyprus
ILM-EKF,inc case,4,CY,0.98,0.92,0.75,1,0.2,4,1,Cyprus
LANL-GrowthRate,inc case,4,CY,0.96,1.04,0.5,0.5,-0.68,4,1,Cyprus
RobertWalraven-ESG,inc case,4,CY,0.97,NA,0,0.75,NA,4,1,Cyprus
USC-SIkJalpha,inc case,4,CY,1.11,1.92,0.5,0.5,-0.1,4,1,Cyprus
epiforecasts-EpiNow2,inc case,4,CY,2.83,2.34,0.5,1,-0.02,4,1,Cyprus
EuroCOVIDhub-baseline,inc death,3,CY,1,1,0.2,1,-0.64,5,1,Cyprus
EuroCOVIDhub-ensemble,inc death,3,CY,0.65,1.29,0.8,1,-0.24,5,1,Cyprus
IEM_Health-CovidProject,inc death,3,CY,1.71,1.41,0.4,1,-0.58,5,1,Cyprus
ILM-EKF,inc death,3,CY,0.69,1.47,0.8,1,-0.08,5,1,Cyprus
LANL-GrowthRate,inc death,3,CY,1.33,1.29,0,0.4,-0.88,5,1,Cyprus
RobertWalraven-ESG,inc death,3,CY,1.3,1.18,0,0.6,-0.9,5,1,Cyprus
USC-SIkJalpha,inc death,3,CY,0.91,1.18,0.8,0.8,-0.4,5,1,Cyprus
epiforecasts-EpiNow2,inc death,3,CY,1.18,1.24,0.6,1,0.02,5,1,Cyprus
EuroCOVIDhub-baseline,inc death,2,CY,1,1,0.4,1,-0.5,5,1,Cyprus
EuroCOVIDhub-ensemble,inc death,2,CY,1.06,1.18,1,1,-0.16,5,1,Cyprus
IEM_Health-CovidProject,inc death,2,CY,2.17,1.82,0.4,1,-0.34,5,1,Cyprus
ILM-EKF,inc death,2,CY,0.56,1.91,1,1,0.02,5,1,Cyprus
LANL-GrowthRate,inc death,2,CY,1.56,1.73,0.2,0.6,-0.81,5,1,Cyprus
RobertWalraven-ESG,inc death,2,CY,1.39,1.18,0.4,0.8,-0.45,5,1,Cyprus
USC-SIkJalpha,inc death,2,CY,1.3,1,0.6,1,-0.24,5,1,Cyprus
epiforecasts-EpiNow2,inc death,2,CY,1.06,1.18,0.8,1,-0,5,1,Cyprus
EuroCOVIDhub-baseline,inc death,1,CY,1,1,0.2,1,-0.31,5,1,Cyprus
EuroCOVIDhub-ensemble,inc death,1,CY,0.97,1.02,0.8,1,-0.14,5,1,Cyprus
IEM_Health-CovidProject,inc death,1,CY,1.18,1,0.8,1,-0.4,5,1,Cyprus
ILM-EKF,inc death,1,CY,0.83,1.47,1,1,0,5,1,Cyprus
LANL-GrowthRate,inc death,1,CY,1.67,1.45,0,1,-0.61,5,1,Cyprus
RobertWalraven-ESG,inc death,1,CY,1.25,1.29,0.2,0.6,-0.34,5,1,Cyprus
SDSC_ISG-TrendModel,inc death,1,CY,2.31,NA,NA,NA,NA,4,1,Cyprus
UMass-MechBayes,inc death,1,CY,0.9,0.81,0.75,1,0.05,4,1,Cyprus
UMass-SemiMech,inc death,1,CY,1.2,1.11,0.75,1,0.22,4,1,Cyprus
USC-SIkJalpha,inc death,1,CY,1.06,1.47,0.4,0.4,-0.3,5,1,Cyprus
USyd-OneModelMan,inc death,1,CY,1.39,NA,NA,NA,NA,4,1,Cyprus
epiforecasts-EpiNow2,inc death,1,CY,0.93,1.05,0.8,1,0.06,5,1,Cyprus
EuroCOVIDhub-baseline,inc death,4,CY,1,1,0.25,1,-0.7,4,1,Cyprus
EuroCOVIDhub-ensemble,inc death,4,CY,0.93,3.89,1,1,-0.17,4,1,Cyprus
IEM_Health-CovidProject,inc death,4,CY,1.43,1.39,0.25,1,-0.6,4,1,Cyprus
ILM-EKF,inc death,4,CY,0.76,1.61,0.75,1,-0.03,4,1,Cyprus
LANL-GrowthRate,inc death,4,CY,1.21,1.28,0,0.5,-0.92,4,1,Cyprus
RobertWalraven-ESG,inc death,4,CY,1.24,1.33,0,0.75,-0.92,4,1,Cyprus
USC-SIkJalpha,inc death,4,CY,0.93,0.83,0.75,1,-0.45,4,1,Cyprus
epiforecasts-EpiNow2,inc death,4,CY,1.52,1.39,0.5,1,-0.03,4,1,Cyprus
EuroCOVIDhub-baseline,inc case,3,CZ,1,1,0,0.4,0.96,5,1,Czechia
EuroCOVIDhub-ensemble,inc case,3,CZ,0.59,0.53,0.4,1,0.62,5,1,Czechia
IEM_Health-CovidProject,inc case,3,CZ,1.18,1.04,0.2,1,0.75,5,1,Czechia
ILM-EKF,inc case,3,CZ,0.7,0.63,0.4,1,0.4,5,1,Czechia
LANL-GrowthRate,inc case,3,CZ,0.36,0.34,0.6,1,0.28,5,1,Czechia
RobertWalraven-ESG,inc case,3,CZ,0.68,NA,0.4,1,NA,5,1,Czechia
USC-SIkJalpha,inc case,3,CZ,0.6,0.7,0,0.6,0.82,5,1,Czechia
UVA-Ensemble,inc case,3,CZ,1.21,NA,0,0,NA,4,1,Czechia
epiforecasts-EpiNow2,inc case,3,CZ,0.51,0.47,0.6,1,0.31,5,1,Czechia
EuroCOVIDhub-baseline,inc case,2,CZ,1,1,0,0.6,0.88,5,1,Czechia
EuroCOVIDhub-ensemble,inc case,2,CZ,0.42,0.42,0.6,1,0.44,5,1,Czechia
IEM_Health-CovidProject,inc case,2,CZ,1.08,0.99,0.4,1,0.58,5,1,Czechia
ILM-EKF,inc case,2,CZ,0.38,0.38,0.6,1,0.22,5,1,Czechia
LANL-GrowthRate,inc case,2,CZ,0.26,0.35,1,1,-0.2,5,1,Czechia
RobertWalraven-ESG,inc case,2,CZ,0.62,NA,0.4,1,NA,5,1,Czechia
USC-SIkJalpha,inc case,2,CZ,0.55,0.77,0.4,0.6,0.76,5,1,Czechia
UVA-Ensemble,inc case,2,CZ,1.56,NA,0,0.2,NA,5,1,Czechia
epiforecasts-EpiNow2,inc case,2,CZ,0.46,0.5,0.8,0.8,0.22,5,1,Czechia
DSMPG-bayes,inc case,1,CZ,0.16,0.27,1,1,-0.1,4,1,Czechia
EuroCOVIDhub-baseline,inc case,1,CZ,1,1,0,1,0.82,5,1,Czechia
EuroCOVIDhub-ensemble,inc case,1,CZ,0.37,0.41,0.8,1,0.24,5,1,Czechia
IEM_Health-CovidProject,inc case,1,CZ,1.2,1.02,0.6,1,0.48,5,1,Czechia
ILM-EKF,inc case,1,CZ,0.36,0.32,0.8,1,0.14,5,1,Czechia
LANL-GrowthRate,inc case,1,CZ,0.7,0.71,0.6,1,-0.46,5,1,Czechia
RobertWalraven-ESG,inc case,1,CZ,0.56,NA,0.6,1,NA,5,1,Czechia
SDSC_ISG-TrendModel,inc case,1,CZ,0.23,NA,NA,NA,NA,4,1,Czechia
UMass-SemiMech,inc case,1,CZ,0.4,0.61,0.75,1,0.1,4,1,Czechia
USC-SIkJalpha,inc case,1,CZ,0.87,1.17,0.2,0.2,0.88,5,1,Czechia
UVA-Ensemble,inc case,1,CZ,2.37,NA,0.2,0.6,NA,5,1,Czechia
bisop-seirfilter,inc case,1,CZ,0.39,0.54,0.25,0.75,0.74,4,1,Czechia
epiforecasts-EpiNow2,inc case,1,CZ,0.52,0.51,0.8,0.8,0.14,5,1,Czechia
EuroCOVIDhub-baseline,inc case,4,CZ,1,1,0,0.25,0.98,4,1,Czechia
EuroCOVIDhub-ensemble,inc case,4,CZ,0.63,0.56,0.25,1,0.78,4,1,Czechia
IEM_Health-CovidProject,inc case,4,CZ,1.26,1.09,0,0.75,0.84,4,1,Czechia
ILM-EKF,inc case,4,CZ,0.76,0.66,0.25,1,0.52,4,1,Czechia
LANL-GrowthRate,inc case,4,CZ,0.55,0.45,0.25,1,0.72,4,1,Czechia
RobertWalraven-ESG,inc case,4,CZ,0.61,NA,0.5,1,NA,4,1,Czechia
USC-SIkJalpha,inc case,4,CZ,0.58,0.64,0,0.5,0.92,4,1,Czechia
epiforecasts-EpiNow2,inc case,4,CZ,0.39,0.33,0.5,1,0.43,4,1,Czechia
EuroCOVIDhub-baseline,inc death,3,CZ,1,1,0,0.2,0.92,5,1,Czechia
EuroCOVIDhub-ensemble,inc death,3,CZ,0.65,0.57,0.2,0.8,0.7,5,1,Czechia
IEM_Health-CovidProject,inc death,3,CZ,1.22,1.05,0.2,0.8,0.75,5,1,Czechia
ILM-EKF,inc death,3,CZ,0.61,0.56,0.4,1,0.4,5,1,Czechia
LANL-GrowthRate,inc death,3,CZ,0.29,0.28,0.6,1,-0.39,5,1,Czechia
RobertWalraven-ESG,inc death,3,CZ,0.84,1.07,0,0.2,0.92,5,1,Czechia
USC-SIkJalpha,inc death,3,CZ,1.03,1.05,0.2,0.6,0.78,5,1,Czechia
epiforecasts-EpiNow2,inc death,3,CZ,0.65,0.55,0.6,1,0.28,5,1,Czechia
EuroCOVIDhub-baseline,inc death,2,CZ,1,1,0,0.4,0.96,5,1,Czechia
EuroCOVIDhub-ensemble,inc death,2,CZ,0.42,0.42,0.6,1,0.49,5,1,Czechia
IEM_Health-CovidProject,inc death,2,CZ,0.93,0.84,0.4,1,0.61,5,1,Czechia
ILM-EKF,inc death,2,CZ,0.33,0.41,1,1,0.2,5,1,Czechia
LANL-GrowthRate,inc death,2,CZ,0.33,0.36,0.4,0.8,-0.63,5,1,Czechia
RobertWalraven-ESG,inc death,2,CZ,0.7,0.95,0.2,0.4,0.78,5,1,Czechia
USC-SIkJalpha,inc death,2,CZ,0.73,0.85,0.6,0.6,0.64,5,1,Czechia
epiforecasts-EpiNow2,inc death,2,CZ,0.38,0.34,0.6,1,0.16,5,1,Czechia
EuroCOVIDhub-baseline,inc death,1,CZ,1,1,0,1,0.87,5,1,Czechia
EuroCOVIDhub-ensemble,inc death,1,CZ,0.34,0.39,0.8,1,0.16,5,1,Czechia
IEM_Health-CovidProject,inc death,1,CZ,0.65,0.61,0.8,1,0.38,5,1,Czechia
ILM-EKF,inc death,1,CZ,0.25,0.54,1,1,0.08,5,1,Czechia
LANL-GrowthRate,inc death,1,CZ,0.44,0.53,0.2,0.6,-0.34,5,1,Czechia
RobertWalraven-ESG,inc death,1,CZ,0.59,0.6,0.6,0.6,0.5,5,1,Czechia
SDSC_ISG-TrendModel,inc death,1,CZ,0.41,NA,NA,NA,NA,4,1,Czechia
UMass-MechBayes,inc death,1,CZ,0.37,0.46,0.5,1,-0.18,4,1,Czechia
UMass-SemiMech,inc death,1,CZ,0.33,0.49,0.75,1,-0.15,4,1,Czechia
USC-SIkJalpha,inc death,1,CZ,0.73,0.84,0.6,0.6,0.62,5,1,Czechia
USyd-OneModelMan,inc death,1,CZ,0.41,NA,NA,NA,NA,4,1,Czechia
bisop-seirfilter,inc death,1,CZ,0.6,0.75,0.5,1,-0.19,4,1,Czechia
epiforecasts-EpiNow2,inc death,1,CZ,0.25,0.28,0.6,1,-0.08,5,1,Czechia
EuroCOVIDhub-baseline,inc death,4,CZ,1,1,0,0.25,0.95,4,1,Czechia
EuroCOVIDhub-ensemble,inc death,4,CZ,0.79,0.67,0,0.75,0.86,4,1,Czechia
IEM_Health-CovidProject,inc death,4,CZ,1.48,1.3,0,0.5,0.9,4,1,Czechia
ILM-EKF,inc death,4,CZ,0.79,0.65,0.25,1,0.5,4,1,Czechia
LANL-GrowthRate,inc death,4,CZ,0.17,0.19,0.75,1,0.28,4,1,Czechia
RobertWalraven-ESG,inc death,4,CZ,0.93,1.18,0,0,1,4,1,Czechia
USC-SIkJalpha,inc death,4,CZ,1.02,1.01,0,0.5,0.91,4,1,Czechia
epiforecasts-EpiNow2,inc death,4,CZ,0.67,0.54,0.5,1,0.42,4,1,Czechia
DSMPG-bayes,inc case,3,DE,1.33,1.51,0.8,1,0.14,5,1,Germany
EuroCOVIDhub-baseline,inc case,3,DE,1,1,0,0.8,-0.9,5,1,Germany
EuroCOVIDhub-ensemble,inc case,3,DE,0.99,1,0.4,1,0.04,5,1,Germany
FIAS_FZJ-Epi1Ger,inc case,3,DE,1.13,1.14,0.2,0.8,0,5,1,Germany
HZI-AgeExtendedSEIR,inc case,3,DE,0.9,NA,NA,NA,NA,4,1,Germany
IEM_Health-CovidProject,inc case,3,DE,0.72,1.17,0.8,0.8,-0.3,5,1,Germany
ILM-EKF,inc case,3,DE,1.54,1.53,0.4,1,0.06,5,1,Germany
ITWW-county_repro,inc case,3,DE,1.57,1.94,0,0.4,0.25,5,1,Germany
Karlen-pypm,inc case,3,DE,2.06,1.86,0.2,1,0.4,5,1,Germany
LANL-GrowthRate,inc case,3,DE,0.71,0.93,0.8,0.8,-0.32,5,1,Germany
RobertWalraven-ESG,inc case,3,DE,1.6,NA,0,0,NA,5,1,Germany
UNIPV-BayesINGARCHX,inc case,3,DE,0.79,1.14,0.2,0.2,-0.02,5,1,Germany
USC-SIkJalpha,inc case,3,DE,1.19,1.5,0.2,0.2,-0.34,5,1,Germany
UVA-Ensemble,inc case,3,DE,1.05,NA,0,0,NA,5,1,Germany
epiforecasts-EpiExpert,inc case,3,DE,1.09,1.17,0.4,0.6,-0,5,1,Germany
epiforecasts-EpiNow2,inc case,3,DE,0.94,1.23,0.6,1,-0.06,5,1,Germany
itwm-dSEIR,inc case,3,DE,1.7,1.6,0.2,1,0.43,5,1,Germany
DSMPG-bayes,inc case,2,DE,1.33,1.39,0.6,1,0.22,5,1,Germany
EuroCOVIDhub-baseline,inc case,2,DE,1,1,0.2,0.6,-0.74,5,1,Germany
EuroCOVIDhub-ensemble,inc case,2,DE,1.33,1.11,0.2,1,-0.02,5,1,Germany
FIAS_FZJ-Epi1Ger,inc case,2,DE,1.25,1.18,0.2,1,0.02,5,1,Germany
HZI-AgeExtendedSEIR,inc case,2,DE,1.19,NA,NA,NA,NA,5,1,Germany
IEM_Health-CovidProject,inc case,2,DE,0.63,1.17,0.8,1,-0.26,5,1,Germany
ILM-EKF,inc case,2,DE,1.61,1.47,0.4,1,0.06,5,1,Germany
ITWW-county_repro,inc case,2,DE,1.88,2.29,0.2,0.2,0.5,5,1,Germany
Karlen-pypm,inc case,2,DE,1.83,1.57,0.2,1,0,5,1,Germany
LANL-GrowthRate,inc case,2,DE,1.35,1.25,0.8,1,-0.2,5,1,Germany
RobertWalraven-ESG,inc case,2,DE,1.47,NA,0.2,0.4,NA,5,1,Germany
UNIPV-BayesINGARCHX,inc case,2,DE,1.58,2.04,0,0,-0.2,5,1,Germany
USC-SIkJalpha,inc case,2,DE,1.59,1.88,0.4,0.6,-0.28,5,1,Germany
UVA-Ensemble,inc case,2,DE,1.28,NA,0,0.4,NA,5,1,Germany
epiforecasts-EpiExpert,inc case,2,DE,1.5,1.46,0,0.6,-0.1,5,1,Germany
epiforecasts-EpiNow2,inc case,2,DE,1.05,1.11,0.8,1,0.04,5,1,Germany
itwm-dSEIR,inc case,2,DE,1.48,1.44,0.4,0.6,0.54,5,1,Germany
DSMPG-bayes,inc case,1,DE,1.2,1.41,0.6,0.8,0.36,5,1,Germany
EuroCOVIDhub-baseline,inc case,1,DE,1,1,0,1,-0.22,5,1,Germany
EuroCOVIDhub-ensemble,inc case,1,DE,1.05,1.03,0.8,1,0.02,5,1,Germany
FIAS_FZJ-Epi1Ger,inc case,1,DE,1.43,1.53,0.2,0.6,0.12,5,1,Germany
