model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
epiforecasts-EpiNow2,inc case,4,DK,2.63,3.51,0.6,1,0.1,5,1,Denmark
EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.4,1,0.34,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,3,DK,0.77,0.91,0.4,0.8,0.46,5,1,Denmark
IEM_Health-CovidProject,inc case,3,DK,1.4,1.82,0.4,0.4,0.68,5,1,Denmark
ILM-EKF,inc case,3,DK,1.77,1.71,0.2,1,0.75,5,1,Denmark
Karlen-pypm,inc case,3,DK,1.44,1.38,0,0.8,0.1,5,1,Denmark
LANL-GrowthRate,inc case,3,DK,0.79,0.87,0.4,0.6,0.48,5,1,Denmark
MUNI-ARIMA,inc case,3,DK,0.72,0.83,0.6,1,0.34,5,1,Denmark
RobertWalraven-ESG,inc case,3,DK,0.78,0.82,0.2,0.6,-0.07,5,1,Denmark
USC-SIkJalpha,inc case,3,DK,1.21,1.82,0,0,0.2,5,1,Denmark
UVA-Ensemble,inc case,3,DK,3.28,NA,0,0.6,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,3,DK,1.38,2.15,0.8,1,0.24,5,1,Denmark
EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.4,1,0.46,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,2,DK,0.76,0.74,0.4,1,0.51,5,1,Denmark
IEM_Health-CovidProject,inc case,2,DK,1.18,1.49,0.2,0.2,0.78,5,1,Denmark
ILM-EKF,inc case,2,DK,1.19,1.17,0.4,1,0.64,5,1,Denmark
Karlen-pypm,inc case,2,DK,1.29,1.19,0,0.8,0.32,5,1,Denmark
LANL-GrowthRate,inc case,2,DK,0.58,0.57,0.6,1,0.43,5,1,Denmark
MUNI-ARIMA,inc case,2,DK,0.62,0.7,0.6,1,0.36,5,1,Denmark
RobertWalraven-ESG,inc case,2,DK,0.94,0.94,0,0.8,0.13,5,1,Denmark
USC-SIkJalpha,inc case,2,DK,0.85,1.16,0,0,0.6,5,1,Denmark
UVA-Ensemble,inc case,2,DK,2.99,NA,0.4,0.4,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,0.49,0.86,0.8,1,-0.12,5,1,Denmark
BIOCOMSC-Gompertz,inc case,1,DK,0.47,NA,1,1,NA,4,1,Denmark
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.4,1,0.64,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,0.66,0.64,0.4,1,0.52,5,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,1.12,1.12,0,0.4,0.88,5,1,Denmark
ILM-EKF,inc case,1,DK,1.1,1.02,0.6,1,0.54,5,1,Denmark
Karlen-pypm,inc case,1,DK,1.39,1.27,0.8,1,0.5,5,1,Denmark
LANL-GrowthRate,inc case,1,DK,0.18,0.31,0.8,1,0.16,5,1,Denmark
MUNI-ARIMA,inc case,1,DK,0.64,0.57,0.4,1,0.26,5,1,Denmark
RobertWalraven-ESG,inc case,1,DK,0.96,0.87,0.2,1,0.25,5,1,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,0.69,NA,NA,NA,NA,5,1,Denmark
USC-SIkJalpha,inc case,1,DK,0.73,0.86,0,0.8,0.76,5,1,Denmark
UVA-Ensemble,inc case,1,DK,5.09,NA,0.2,0.4,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,0.52,0.68,0.8,1,-0.16,5,1,Denmark
LANL-GrowthRate,inc case,5,DK,NA,NA,0.4,0.8,0.5,5,1,Denmark
USC-SIkJalpha,inc case,5,DK,NA,NA,0.2,0.2,-0.48,5,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,-0.36,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,0.91,0.94,0,1,-0.8,5,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,0.73,0.87,0.4,1,-0.36,5,1,Denmark
ILM-EKF,inc death,4,DK,0.61,2.06,1,1,-0.14,5,1,Denmark
Karlen-pypm,inc death,4,DK,0.97,1.08,0,0.8,-0.88,5,1,Denmark
LANL-GrowthRate,inc death,4,DK,1.08,1.43,0,0.2,-0.96,5,1,Denmark
MUNI-ARIMA,inc death,4,DK,0.82,0.8,0.4,1,-0.48,5,1,Denmark
RobertWalraven-ESG,inc death,4,DK,1.14,1.21,0.2,0.8,-0.81,5,1,Denmark
UMass-MechBayes,inc death,4,DK,0.8,0.67,0.2,1,-0.47,5,1,Denmark
USC-SIkJalpha,inc death,4,DK,0.88,1.3,0,0.2,-0.98,5,1,Denmark
USyd-OneModelMan,inc death,4,DK,0.84,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,0.8,0.89,0.4,1,-0.58,5,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,0.8,1,-0.28,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,0.94,0.89,0.4,1,-0.54,5,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,1.83,1.82,0.2,0.8,0.03,5,1,Denmark
ILM-EKF,inc death,3,DK,1,1.85,1,1,-0.18,5,1,Denmark
Karlen-pypm,inc death,3,DK,1.14,1.11,0.2,0.6,-0.76,5,1,Denmark
LANL-GrowthRate,inc death,3,DK,1.23,1.22,0.2,0.4,-0.88,5,1,Denmark
MUNI-ARIMA,inc death,3,DK,1.07,0.92,0.6,1,-0.28,5,1,Denmark
RobertWalraven-ESG,inc death,3,DK,1.09,1.08,0.4,0.6,-0.69,5,1,Denmark
UMass-MechBayes,inc death,3,DK,0.83,0.64,0.4,0.8,-0.33,5,1,Denmark
USC-SIkJalpha,inc death,3,DK,1.04,1.13,0.2,0.2,-0.74,5,1,Denmark
USyd-OneModelMan,inc death,3,DK,1.18,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,1.17,0.98,0.2,1,-0.53,5,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,0.8,1,-0.38,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,1.24,1,0.2,1,-0.71,5,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,1,0.74,0.8,1,0.02,5,1,Denmark
ILM-EKF,inc death,2,DK,1.33,1.76,1,1,-0.18,5,1,Denmark
Karlen-pypm,inc death,2,DK,1.79,1.34,0.2,0.8,-0.75,5,1,Denmark
LANL-GrowthRate,inc death,2,DK,1.74,1.34,0.2,0.6,-0.83,5,1,Denmark
MUNI-ARIMA,inc death,2,DK,1.04,0.77,0.8,1,-0.36,5,1,Denmark
RobertWalraven-ESG,inc death,2,DK,1.27,0.92,0.4,1,-0.68,5,1,Denmark
UMass-MechBayes,inc death,2,DK,1.41,1.17,0.2,0.8,-0.59,5,1,Denmark
USC-SIkJalpha,inc death,2,DK,1.35,1.33,0.2,0.2,-0.76,5,1,Denmark
USyd-OneModelMan,inc death,2,DK,0.88,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,1.59,1.19,0.2,1,-0.75,5,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.4,1,-0.12,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,1.29,0.96,0.4,1,-0.41,5,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,1.73,1.2,0,0.8,0.12,5,1,Denmark
ILM-EKF,inc death,1,DK,1.08,1.75,1,1,-0.1,5,1,Denmark
Karlen-pypm,inc death,1,DK,1.36,1.18,0.4,0.8,-0.57,5,1,Denmark
LANL-GrowthRate,inc death,1,DK,1.22,1.09,0.4,0.8,-0.6,5,1,Denmark
MUNI-ARIMA,inc death,1,DK,1.29,1.13,0.4,1,-0.08,5,1,Denmark
RobertWalraven-ESG,inc death,1,DK,0.94,0.83,0.4,1,-0.22,5,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,1.79,NA,NA,NA,NA,5,1,Denmark
UMass-MechBayes,inc death,1,DK,1.27,1.24,0.4,0.8,-0.5,5,1,Denmark
USC-SIkJalpha,inc death,1,DK,1.04,1.12,0,0.4,-0.26,5,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.18,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,1.18,0.89,0.4,1,-0.49,5,1,Denmark
LANL-GrowthRate,inc death,5,DK,NA,NA,0,0.2,-0.92,5,1,Denmark
USC-SIkJalpha,inc death,5,DK,NA,NA,0.2,0.2,-0.88,5,1,Denmark
EuroCOVIDhub-baseline,inc hosp,3,DK,1,1,0.4,1,-0.18,5,1,Denmark
Karlen-pypm,inc hosp,3,DK,0.73,1,0.25,0.75,-0.28,4,1,Denmark
EuroCOVIDhub-baseline,inc hosp,2,DK,1,1,0.4,1,-0.06,5,1,Denmark
Karlen-pypm,inc hosp,2,DK,0.93,1.03,0.2,0.8,-0.3,5,1,Denmark
EuroCOVIDhub-baseline,inc hosp,1,DK,1,1,0.4,1,0.16,5,1,Denmark
Karlen-pypm,inc hosp,1,DK,1.3,1.19,0.4,0.8,-0.19,5,1,Denmark
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0,1,-0.82,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,0.43,0.59,0.8,1,-0.26,5,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,0.94,0.94,0.2,1,-0.22,5,1,Estonia
ILM-EKF,inc case,4,EE,3.32,3.73,0.2,0.6,0.25,5,1,Estonia
Karlen-pypm,inc case,4,EE,3.1,3.57,0.2,0.6,0.77,5,1,Estonia
LANL-GrowthRate,inc case,4,EE,0.65,0.71,0.4,1,-0.54,5,1,Estonia
MUNI-ARIMA,inc case,4,EE,0.47,0.61,0.8,1,-0.1,5,1,Estonia
RobertWalraven-ESG,inc case,4,EE,1.14,1.62,0,0,-1,5,1,Estonia
USC-SIkJalpha,inc case,4,EE,0.89,1.39,0,0,-0.6,5,1,Estonia
UVA-Ensemble,inc case,4,EE,1.69,NA,0,0.6,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,4.24,5.17,0.2,0.8,-0.02,5,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0,1,-0.76,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,0.49,0.62,0.8,1,-0.06,5,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,0.82,0.85,0.4,1,0,5,1,Estonia
ILM-EKF,inc case,3,EE,3.5,3.77,0,1,0.57,5,1,Estonia
Karlen-pypm,inc case,3,EE,2.4,2.78,0.4,0.8,0.59,5,1,Estonia
LANL-GrowthRate,inc case,3,EE,0.75,0.88,0.6,1,-0.32,5,1,Estonia
MUNI-ARIMA,inc case,3,EE,0.79,0.87,0.6,1,0.12,5,1,Estonia
RobertWalraven-ESG,inc case,3,EE,1.08,1.43,0,0,-1,5,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.78,1.14,0,0.4,-0.48,5,1,Estonia
UVA-Ensemble,inc case,3,EE,2.66,NA,0,0.8,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,3.54,4.64,0.4,0.8,-0.08,5,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0,1,-0.74,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.31,0.56,0.8,1,-0.14,5,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,0.53,0.64,0.6,1,0.12,5,1,Estonia
ILM-EKF,inc case,2,EE,3.29,3.42,0.2,1,0.79,5,1,Estonia
Karlen-pypm,inc case,2,EE,1.4,1.67,0.8,1,0.37,5,1,Estonia
LANL-GrowthRate,inc case,2,EE,1.16,1.1,0.6,1,-0.42,5,1,Estonia
MUNI-ARIMA,inc case,2,EE,0.66,0.82,0.6,1,0.02,5,1,Estonia
RobertWalraven-ESG,inc case,2,EE,0.93,1.09,0,0.2,-0.95,5,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.74,0.84,0,0.8,-0.46,5,1,Estonia
UVA-Ensemble,inc case,2,EE,3.01,NA,0.2,1,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,0.86,1.26,0.6,1,-0.36,5,1,Estonia
BIOCOMSC-Gompertz,inc case,1,EE,2.68,NA,0.75,1,NA,4,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.4,1,-0.66,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.67,0.78,0.6,1,0.02,5,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,0.72,0.76,0.8,1,0.14,5,1,Estonia
ILM-EKF,inc case,1,EE,3.95,3.4,0.2,1,0.76,5,1,Estonia
Karlen-pypm,inc case,1,EE,0.72,1.23,0.8,1,0.16,5,1,Estonia
LANL-GrowthRate,inc case,1,EE,2.04,1.81,0.4,1,-0.58,5,1,Estonia
MUNI-ARIMA,inc case,1,EE,1.67,1.46,0.2,1,0.15,5,1,Estonia
RobertWalraven-ESG,inc case,1,EE,0.71,0.72,0.4,0.8,-0.56,5,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,1.4,NA,NA,NA,NA,5,1,Estonia
USC-SIkJalpha,inc case,1,EE,1.85,1.64,0.2,0.8,0.06,5,1,Estonia
UVA-Ensemble,inc case,1,EE,6.49,NA,0,0.6,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,1.37,1.41,0.8,1,-0.04,5,1,Estonia
LANL-GrowthRate,inc case,5,EE,NA,NA,0.4,0.8,-0.72,5,1,Estonia
USC-SIkJalpha,inc case,5,EE,NA,NA,0,0,-0.6,5,1,Estonia
EuroCOVIDhub-baseline,inc death,4,EE,1,1,0.6,1,-0.48,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,4,EE,0.67,0.82,0.4,1,-0.6,5,1,Estonia
IEM_Health-CovidProject,inc death,4,EE,1.03,1.69,0.2,0.6,-0.83,5,1,Estonia
ILM-EKF,inc death,4,EE,0.39,1.35,1,1,-0.04,5,1,Estonia
Karlen-pypm,inc death,4,EE,0.49,0.81,0.6,1,-0.04,5,1,Estonia
LANL-GrowthRate,inc death,4,EE,1.06,1.89,0,0.2,-0.94,5,1,Estonia
MUNI-ARIMA,inc death,4,EE,0.93,1.21,0.4,1,-0.63,5,1,Estonia
RobertWalraven-ESG,inc death,4,EE,0.98,1.81,0.2,0.4,-0.77,5,1,Estonia
UMass-MechBayes,inc death,4,EE,0.65,1.76,0.2,1,0.63,5,1,Estonia
USC-SIkJalpha,inc death,4,EE,0.47,0.53,0.4,1,-0.46,5,1,Estonia
USyd-OneModelMan,inc death,4,EE,0.65,NA,NA,NA,NA,5,1,Estonia
epiforecasts-EpiNow2,inc death,4,EE,1.03,1.31,0.6,1,-0.08,5,1,Estonia
EuroCOVIDhub-baseline,inc death,3,EE,1,1,0.4,1,-0.46,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,3,EE,0.72,0.74,0.4,1,-0.48,5,1,Estonia
IEM_Health-CovidProject,inc death,3,EE,0.86,1.04,0.6,0.6,-0.64,5,1,Estonia
ILM-EKF,inc death,3,EE,0.18,1.07,1,1,0.02,5,1,Estonia
Karlen-pypm,inc death,3,EE,0.69,0.82,0.4,1,-0.18,5,1,Estonia
LANL-GrowthRate,inc death,3,EE,0.86,1.45,0.2,0.4,-0.88,5,1,Estonia
MUNI-ARIMA,inc death,3,EE,0.88,1.16,0.4,1,-0.57,5,1,Estonia
RobertWalraven-ESG,inc death,3,EE,0.99,1.74,0.2,0.4,-0.85,5,1,Estonia
UMass-MechBayes,inc death,3,EE,0.61,1.09,0.2,1,0.17,5,1,Estonia
USC-SIkJalpha,inc death,3,EE,0.55,0.62,0.6,0.8,-0.1,5,1,Estonia
USyd-OneModelMan,inc death,3,EE,0.69,NA,NA,NA,NA,5,1,Estonia
epiforecasts-EpiNow2,inc death,3,EE,0.86,0.92,0.4,1,-0.2,5,1,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.4,1,-0.42,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,0.83,0.95,0.2,1,-0.43,5,1,Estonia
IEM_Health-CovidProject,inc death,2,EE,1.44,1.73,0,0.4,-0.22,5,1,Estonia
ILM-EKF,inc death,2,EE,0.46,1.14,1,1,0.04,5,1,Estonia
Karlen-pypm,inc death,2,EE,0.83,0.96,0.2,1,-0.31,5,1,Estonia
LANL-GrowthRate,inc death,2,EE,1.02,1.39,0.2,0.4,-0.79,5,1,Estonia
MUNI-ARIMA,inc death,2,EE,1.2,1.12,0.4,0.8,-0.49,5,1,Estonia
RobertWalraven-ESG,inc death,2,EE,1,1.39,0.2,0.6,-0.74,5,1,Estonia
UMass-MechBayes,inc death,2,EE,0.7,0.94,0.4,1,-0.17,5,1,Estonia
USC-SIkJalpha,inc death,2,EE,0.93,1.01,0,0.4,-0.18,5,1,Estonia
USyd-OneModelMan,inc death,2,EE,0.93,NA,NA,NA,NA,5,1,Estonia
epiforecasts-EpiNow2,inc death,2,EE,0.85,0.82,0.2,1,-0.28,5,1,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,1,1,0.4,1,-0.5,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,1,EE,1.48,1.02,0.6,1,-0.42,5,1,Estonia
IEM_Health-CovidProject,inc death,1,EE,1.33,1.24,0.4,0.6,-0.16,5,1,Estonia
ILM-EKF,inc death,1,EE,1,1.89,1,1,0,5,1,Estonia
Karlen-pypm,inc death,1,EE,1.78,1.41,0.4,1,-0.36,5,1,Estonia
LANL-GrowthRate,inc death,1,EE,1.78,1.54,0.2,1,-0.67,5,1,Estonia
MUNI-ARIMA,inc death,1,EE,1.51,1.53,0.6,1,-0.49,5,1,Estonia
RobertWalraven-ESG,inc death,1,EE,1.93,1.66,0.4,0.6,-0.6,5,1,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,1.04,NA,NA,NA,NA,5,1,Estonia
UMass-MechBayes,inc death,1,EE,1.56,1.06,0.2,1,-0.7,5,1,Estonia
USC-SIkJalpha,inc death,1,EE,1.33,1.24,0.2,0.4,-0.47,5,1,Estonia
USyd-OneModelMan,inc death,1,EE,0.74,NA,NA,NA,NA,5,1,Estonia
epiforecasts-EpiNow2,inc death,1,EE,1.44,1.4,0.4,1,-0.22,5,1,Estonia
LANL-GrowthRate,inc death,5,EE,NA,NA,0,0.2,-0.92,5,1,Estonia
USC-SIkJalpha,inc death,5,EE,NA,NA,0.6,0.6,-0.42,5,1,Estonia
EuroCOVIDhub-baseline,inc hosp,3,EE,1,1,0.4,1,-0.66,5,1,Estonia
Karlen-pypm,inc hosp,3,EE,0.98,1.06,0.75,1,0.2,4,1,Estonia
EuroCOVIDhub-baseline,inc hosp,2,EE,1,1,0.2,1,-0.66,5,1,Estonia
Karlen-pypm,inc hosp,2,EE,1.07,0.92,0.6,1,0.08,5,1,Estonia
EuroCOVIDhub-baseline,inc hosp,1,EE,1,1,0.4,1,-0.44,5,1,Estonia
Karlen-pypm,inc hosp,1,EE,0.7,0.71,1,1,-0.1,5,1,Estonia
EuroCOVIDhub-baseline,inc case,4,ES,1,1,0,1,0.91,5,1,Spain
EuroCOVIDhub-ensemble,inc case,4,ES,0.56,0.6,0.4,0.6,0.67,5,1,Spain
IEM_Health-CovidProject,inc case,4,ES,0.96,1.02,0,0,0.98,5,1,Spain
ILM-EKF,inc case,4,ES,1.5,1.87,0.4,0.6,0.7,5,1,Spain
Karlen-pypm,inc case,4,ES,0.51,0.55,0.2,0.6,0.17,5,1,Spain
LANL-GrowthRate,inc case,4,ES,0.75,0.75,0.2,1,0.74,5,1,Spain
MUNI-ARIMA,inc case,4,ES,0.98,0.99,0,0.8,0.93,5,1,Spain
RobertWalraven-ESG,inc case,4,ES,0.36,0.42,0.6,0.6,0.44,5,1,Spain
UB-BSLCoV,inc case,4,ES,0.91,1,0.6,0.8,0.56,5,1,Spain
USC-SIkJalpha,inc case,4,ES,1.22,1.64,0.2,0.4,0.82,5,1,Spain
UVA-Ensemble,inc case,4,ES,1.03,NA,0.6,0.6,NA,5,1,Spain
epiforecasts-EpiNow2,inc case,4,ES,0.14,0.27,1,1,-0.18,5,1,Spain
EuroCOVIDhub-baseline,inc case,3,ES,1,1,0,1,0.87,5,1,Spain
EuroCOVIDhub-ensemble,inc case,3,ES,0.33,0.39,0.6,0.8,0.5,5,1,Spain
IEM_Health-CovidProject,inc case,3,ES,0.77,0.82,0,0,0.98,5,1,Spain
ILM-EKF,inc case,3,ES,0.43,0.47,0.4,0.8,0.6,5,1,Spain
Karlen-pypm,inc case,3,ES,0.35,0.37,0.2,0.8,-0.07,5,1,Spain
LANL-GrowthRate,inc case,3,ES,0.42,0.44,0.6,1,0.46,5,1,Spain
MUNI-ARIMA,inc case,3,ES,0.86,0.87,0,1,0.92,5,1,Spain
RobertWalraven-ESG,inc case,3,ES,0.26,0.35,0.8,0.8,0.24,5,1,Spain
UB-BSLCoV,inc case,3,ES,0.21,0.22,0.8,1,0.4,5,1,Spain
UNED-PreCoV2,inc case,3,ES,0.97,1.23,0.4,1,0.58,5,1,Spain
USC-SIkJalpha,inc case,3,ES,0.94,1.36,0,0.6,0.82,5,1,Spain
UVA-Ensemble,inc case,3,ES,1.55,NA,0.4,0.8,NA,5,1,Spain
epiforecasts-EpiNow2,inc case,3,ES,0.13,0.28,1,1,-0.16,5,1,Spain
EuroCOVIDhub-baseline,inc case,2,ES,1,1,0,1,0.82,5,1,Spain
EuroCOVIDhub-ensemble,inc case,2,ES,0.21,0.25,0.8,1,0.36,5,1,Spain
IEM_Health-CovidProject,inc case,2,ES,0.69,0.75,0,0.6,0.97,5,1,Spain
ILM-EKF,inc case,2,ES,0.25,0.27,0.6,1,0.44,5,1,Spain
Karlen-pypm,inc case,2,ES,0.25,0.24,0.4,1,-0.21,5,1,Spain
LANL-GrowthRate,inc case,2,ES,0.24,0.37,1,1,0.06,5,1,Spain
MUNI-ARIMA,inc case,2,ES,0.77,0.79,0,0.8,0.9,5,1,Spain
RobertWalraven-ESG,inc case,2,ES,0.17,0.24,0.8,1,0.02,5,1,Spain
UB-BSLCoV,inc case,2,ES,0.18,0.2,1,1,0.28,5,1,Spain
UNED-PreCoV2,inc case,2,ES,0.74,0.96,1,1,0.4,5,1,Spain
USC-SIkJalpha,inc case,2,ES,0.84,1.18,0.2,0.8,0.58,5,1,Spain
UVA-Ensemble,inc case,2,ES,1.47,NA,0.2,1,NA,5,1,Spain
epiforecasts-EpiNow2,inc case,2,ES,0.12,0.31,1,1,-0.02,5,1,Spain
EuroCOVIDhub-baseline,inc case,1,ES,1,1,0,1,0.76,5,1,Spain
EuroCOVIDhub-ensemble,inc case,1,ES,0.21,0.29,0.8,1,0.14,5,1,Spain
IEM_Health-CovidProject,inc case,1,ES,0.74,0.71,0,1,0.85,5,1,Spain
ILM-EKF,inc case,1,ES,0.2,0.22,0.8,1,0.12,5,1,Spain
Karlen-pypm,inc case,1,ES,0.42,0.4,0.2,1,-0.32,5,1,Spain
LANL-GrowthRate,inc case,1,ES,0.5,0.65,1,1,-0.26,5,1,Spain
MUNI-ARIMA,inc case,1,ES,0.63,0.64,0.4,1,0.73,5,1,Spain
RobertWalraven-ESG,inc case,1,ES,0.25,0.41,1,1,-0.16,5,1,Spain
SDSC_ISG-TrendModel,inc case,1,ES,0.68,NA,NA,NA,NA,5,1,Spain
UB-BSLCoV,inc case,1,ES,0.23,0.27,0.8,1,0.08,5,1,Spain
UNED-PreCoV2,inc case,1,ES,0.54,0.95,1,1,0.14,5,1,Spain
USC-SIkJalpha,inc case,1,ES,0.87,1.15,0.2,0.8,0.44,5,1,Spain
UVA-Ensemble,inc case,1,ES,2.14,NA,0.4,1,NA,5,1,Spain
epiforecasts-EpiNow2,inc case,1,ES,0.26,0.35,0.8,1,-0.1,5,1,Spain
LANL-GrowthRate,inc case,5,ES,NA,NA,0,1,0.83,5,1,Spain
USC-SIkJalpha,inc case,5,ES,NA,NA,0.2,0.4,0.82,5,1,Spain
EuroCOVIDhub-baseline,inc death,4,ES,1,1,1,1,-0.22,5,1,Spain
EuroCOVIDhub-ensemble,inc death,4,ES,0.84,0.71,0.4,1,-0.52,5,1,Spain
IEM_Health-CovidProject,inc death,4,ES,1.5,1.26,0.2,0.8,0.08,5,1,Spain
ILM-EKF,inc death,4,ES,0.92,0.76,0.4,1,-0.52,5,1,Spain
Karlen-pypm,inc death,4,ES,1.22,1.05,0,0.8,-0.92,5,1,Spain
LANL-GrowthRate,inc death,4,ES,0.84,0.97,0.6,0.8,-0.35,5,1,Spain
MUNI-ARIMA,inc death,4,ES,0.95,0.77,0.4,1,-0.28,5,1,Spain
RobertWalraven-ESG,inc death,4,ES,1.26,1.44,0,0.4,-0.57,5,1,Spain
UB-BSLCoV,inc death,4,ES,5.31,7.25,0.2,1,0.28,5,1,Spain
UMass-MechBayes,inc death,4,ES,1.07,1.26,0.6,1,0.2,5,1,Spain
USC-SIkJalpha,inc death,4,ES,0.75,0.95,0,0.2,-0.94,5,1,Spain
USyd-OneModelMan,inc death,4,ES,0.66,NA,NA,NA,NA,5,1,Spain
epiforecasts-EpiNow2,inc death,4,ES,1.59,1.47,0,0.6,-0.9,5,1,Spain
EuroCOVIDhub-baseline,inc death,3,ES,1,1,1,1,-0.12,5,1,Spain
EuroCOVIDhub-ensemble,inc death,3,ES,0.71,0.63,0.4,1,-0.32,5,1,Spain
IEM_Health-CovidProject,inc death,3,ES,1.12,1.16,0.4,0.8,0.18,5,1,Spain
ILM-EKF,inc death,3,ES,0.82,0.66,0.8,1,-0.5,5,1,Spain
Karlen-pypm,inc death,3,ES,1.03,0.96,0,0.6,-0.92,5,1,Spain
LANL-GrowthRate,inc death,3,ES,0.59,0.68,0.4,0.8,-0.3,5,1,Spain
MUNI-ARIMA,inc death,3,ES,1,0.83,0,1,-0.08,5,1,Spain
RobertWalraven-ESG,inc death,3,ES,1.22,1.44,0,0,-0.2,5,1,Spain
UB-BSLCoV,inc death,3,ES,3.49,4.46,0.4,1,0.46,5,1,Spain
UMass-MechBayes,inc death,3,ES,0.64,0.81,0.8,1,0.03,5,1,Spain
UNED-PreCoV2,inc death,3,ES,1.18,1.05,0.4,1,-0.48,5,1,Spain
USC-SIkJalpha,inc death,3,ES,0.93,1.25,0,0,-1,5,1,Spain
USyd-OneModelMan,inc death,3,ES,0.64,NA,NA,NA,NA,5,1,Spain
epiforecasts-EpiNow2,inc death,3,ES,1.36,1.5,0,0.4,-0.9,5,1,Spain
EuroCOVIDhub-baseline,inc death,2,ES,1,1,0.6,1,-0.04,5,1,Spain
EuroCOVIDhub-ensemble,inc death,2,ES,0.72,0.59,0.8,1,-0.15,5,1,Spain
IEM_Health-CovidProject,inc death,2,ES,1.37,1.21,0.2,1,0.51,5,1,Spain
ILM-EKF,inc death,2,ES,0.71,0.67,0.6,1,-0.32,5,1,Spain
Karlen-pypm,inc death,2,ES,0.91,0.79,0.4,0.6,-0.75,5,1,Spain
LANL-GrowthRate,inc death,2,ES,0.87,0.79,0.2,1,-0.12,5,1,Spain
MUNI-ARIMA,inc death,2,ES,0.97,0.9,0.4,1,0.1,5,1,Spain
RobertWalraven-ESG,inc death,2,ES,1.06,1.2,0.2,0.2,0.06,5,1,Spain
UB-BSLCoV,inc death,2,ES,2.56,2.87,0.6,1,0.56,5,1,Spain
UMass-MechBayes,inc death,2,ES,1.02,0.99,0.6,1,0.07,5,1,Spain
UNED-PreCoV2,inc death,2,ES,1,0.97,0.8,1,-0.24,5,1,Spain
USC-SIkJalpha,inc death,2,ES,0.89,1.04,0,0.2,-0.98,5,1,Spain
