model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
USC-SIkJalpha,inc case,5,HU,NA,NA,0,0,-0.2,5,1,Hungary
EuroCOVIDhub-baseline,inc death,4,HU,1,1,1,1,0.02,5,1,Hungary
EuroCOVIDhub-ensemble,inc death,4,HU,0.47,0.11,1,1,-0.04,5,1,Hungary
IEM_Health-CovidProject,inc death,4,HU,0.73,0.1,0.6,1,-0.16,5,1,Hungary
ILM-EKF,inc death,4,HU,1,0.1,0.8,1,-0.52,5,1,Hungary
LANL-GrowthRate,inc death,4,HU,2.57,0.36,0.4,0.6,0.55,5,1,Hungary
MUNI-ARIMA,inc death,4,HU,3.75,0.57,0.8,1,-0.1,5,1,Hungary
RobertWalraven-ESG,inc death,4,HU,1.07,0.42,1,1,-0.06,5,1,Hungary
UMass-MechBayes,inc death,4,HU,1.12,0.16,0,0.6,-0.91,5,1,Hungary
USC-SIkJalpha,inc death,4,HU,0.7,0.1,0,0.4,-0.54,5,1,Hungary
USyd-OneModelMan,inc death,4,HU,0.96,NA,NA,NA,NA,5,1,Hungary
epiforecasts-EpiNow2,inc death,4,HU,0.64,0.18,0.6,1,-0.32,5,1,Hungary
EuroCOVIDhub-baseline,inc death,3,HU,1,1,1,1,-0,5,1,Hungary
EuroCOVIDhub-ensemble,inc death,3,HU,0.67,0.11,0.8,1,-0.16,5,1,Hungary
IEM_Health-CovidProject,inc death,3,HU,0.89,0.09,1,1,-0.06,5,1,Hungary
ILM-EKF,inc death,3,HU,0.89,0.11,1,1,-0.36,5,1,Hungary
Karlen-pypm,inc death,3,HU,1.83,0.17,0.25,1,0.15,4,1,Hungary
LANL-GrowthRate,inc death,3,HU,2.4,0.23,0.2,0.8,0.38,5,1,Hungary
MUNI-ARIMA,inc death,3,HU,3,0.42,1,1,0,5,1,Hungary
RobertWalraven-ESG,inc death,3,HU,1.67,0.42,1,1,-0.08,5,1,Hungary
UMass-MechBayes,inc death,3,HU,1.5,0.16,0.2,0.4,-0.83,5,1,Hungary
USC-SIkJalpha,inc death,3,HU,0.5,0.07,0.2,0.8,-0.08,5,1,Hungary
USyd-OneModelMan,inc death,3,HU,1,NA,NA,NA,NA,5,1,Hungary
epiforecasts-EpiNow2,inc death,3,HU,1.13,0.14,0.8,1,-0.18,5,1,Hungary
EuroCOVIDhub-baseline,inc death,2,HU,1,1,1,1,-0.02,5,1,Hungary
EuroCOVIDhub-ensemble,inc death,2,HU,0.67,0.14,0.8,1,-0.2,5,1,Hungary
IEM_Health-CovidProject,inc death,2,HU,1.21,0.17,0.6,1,-0.09,5,1,Hungary
ILM-EKF,inc death,2,HU,0.64,0.17,1,1,-0.2,5,1,Hungary
Karlen-pypm,inc death,2,HU,1.07,0.17,0.6,0.8,-0.2,5,1,Hungary
LANL-GrowthRate,inc death,2,HU,1.26,0.2,0.6,1,0.16,5,1,Hungary
MUNI-ARIMA,inc death,2,HU,1.77,0.33,1,1,-0.12,5,1,Hungary
RobertWalraven-ESG,inc death,2,HU,1.05,0.47,1,1,-0.04,5,1,Hungary
UMass-MechBayes,inc death,2,HU,1.07,0.15,0.2,1,-0.65,5,1,Hungary
USC-SIkJalpha,inc death,2,HU,0.64,0.15,0.2,0.4,-0.04,5,1,Hungary
USyd-OneModelMan,inc death,2,HU,1.33,NA,NA,NA,NA,5,1,Hungary
epiforecasts-EpiNow2,inc death,2,HU,0.57,0.12,1,1,-0.02,5,1,Hungary
EuroCOVIDhub-baseline,inc death,1,HU,1,1,1,1,-0.08,5,1,Hungary
EuroCOVIDhub-ensemble,inc death,1,HU,0.75,0.2,1,1,-0.12,5,1,Hungary
IEM_Health-CovidProject,inc death,1,HU,1,0.23,0.8,1,-0.22,5,1,Hungary
ILM-EKF,inc death,1,HU,1,0.36,1,1,-0.1,5,1,Hungary
Karlen-pypm,inc death,1,HU,2,0.31,0.6,1,-0.36,5,1,Hungary
LANL-GrowthRate,inc death,1,HU,1.38,0.26,0.6,1,-0.02,5,1,Hungary
MUNI-ARIMA,inc death,1,HU,1.33,0.36,1,1,-0.24,5,1,Hungary
RobertWalraven-ESG,inc death,1,HU,1.12,0.75,1,1,-0.04,5,1,Hungary
SDSC_ISG-TrendModel,inc death,1,HU,2.5,NA,NA,NA,NA,5,1,Hungary
UMass-MechBayes,inc death,1,HU,1.5,0.25,0.4,1,-0.37,5,1,Hungary
USC-SIkJalpha,inc death,1,HU,0.75,0.27,0.4,0.4,-0.26,5,1,Hungary
USyd-OneModelMan,inc death,1,HU,1.83,NA,NA,NA,NA,5,1,Hungary
epiforecasts-EpiNow2,inc death,1,HU,1,0.2,1,1,-0.04,5,1,Hungary
LANL-GrowthRate,inc death,5,HU,NA,NA,0.2,0.6,0.38,5,1,Hungary
USC-SIkJalpha,inc death,5,HU,NA,NA,0,0.4,-0.18,5,1,Hungary
EuroCOVIDhub-baseline,inc case,4,IE,1,1,0,1,-0.86,5,1,Ireland
EuroCOVIDhub-ensemble,inc case,4,IE,0.77,0.71,0.2,1,-0.34,5,1,Ireland
IEM_Health-CovidProject,inc case,4,IE,0.81,0.8,0.2,0.8,-0.42,5,1,Ireland
ILM-EKF,inc case,4,IE,2.53,2.61,0.2,1,0.23,5,1,Ireland
Karlen-pypm,inc case,4,IE,3.34,3.74,0.25,0.5,0.42,4,1,Ireland
LANL-GrowthRate,inc case,4,IE,0.57,0.63,0.6,0.6,-0.58,5,1,Ireland
MUNI-ARIMA,inc case,4,IE,0.87,0.82,0.4,1,-0.6,5,1,Ireland
RobertWalraven-ESG,inc case,4,IE,1.1,1.51,0,0,-1,5,1,Ireland
USC-SIkJalpha,inc case,4,IE,1.46,2.08,0,0.2,-0.54,5,1,Ireland
UVA-Ensemble,inc case,4,IE,1.47,NA,0,0.4,NA,5,1,Ireland
epiforecasts-EpiNow2,inc case,4,IE,2.04,2.12,0.4,0.8,0.15,5,1,Ireland
EuroCOVIDhub-baseline,inc case,3,IE,1,1,0,1,-0.84,5,1,Ireland
EuroCOVIDhub-ensemble,inc case,3,IE,0.77,0.69,0.4,1,-0.2,5,1,Ireland
IEM_Health-CovidProject,inc case,3,IE,1.05,1.02,0.2,1,0.04,5,1,Ireland
ILM-EKF,inc case,3,IE,1.89,1.91,0.4,1,0.39,5,1,Ireland
Karlen-pypm,inc case,3,IE,2.51,2.65,0.2,0.6,0.12,5,1,Ireland
LANL-GrowthRate,inc case,3,IE,0.49,0.61,0.6,0.8,-0.36,5,1,Ireland
MUNI-ARIMA,inc case,3,IE,1.12,0.98,0.6,1,-0.46,5,1,Ireland
RobertWalraven-ESG,inc case,3,IE,1.01,1.27,0,0.2,-0.99,5,1,Ireland
USC-SIkJalpha,inc case,3,IE,1.31,1.81,0,0.2,-0.54,5,1,Ireland
UVA-Ensemble,inc case,3,IE,1.88,NA,0,1,NA,5,1,Ireland
epiforecasts-EpiNow2,inc case,3,IE,1.8,1.86,0.6,1,0.27,5,1,Ireland
EuroCOVIDhub-baseline,inc case,2,IE,1,1,0.2,1,-0.72,5,1,Ireland
EuroCOVIDhub-ensemble,inc case,2,IE,0.97,0.9,0.4,1,0.18,5,1,Ireland
IEM_Health-CovidProject,inc case,2,IE,1.7,1.57,0,0.8,0.56,5,1,Ireland
ILM-EKF,inc case,2,IE,1.92,1.95,0.6,0.8,0.46,5,1,Ireland
Karlen-pypm,inc case,2,IE,3.1,2.84,0.2,0.8,0.18,5,1,Ireland
LANL-GrowthRate,inc case,2,IE,0.81,0.74,0.4,1,0.02,5,1,Ireland
MUNI-ARIMA,inc case,2,IE,1.28,1.21,0.8,1,-0.26,5,1,Ireland
RobertWalraven-ESG,inc case,2,IE,1,0.99,0,0.6,-0.53,5,1,Ireland
USC-SIkJalpha,inc case,2,IE,1.32,1.52,0,0.4,0.08,5,1,Ireland
UVA-Ensemble,inc case,2,IE,2.49,NA,0.2,1,NA,5,1,Ireland
epiforecasts-EpiNow2,inc case,2,IE,1.93,2,0.6,0.8,0.42,5,1,Ireland
EuroCOVIDhub-baseline,inc case,1,IE,1,1,0.4,1,-0.57,5,1,Ireland
EuroCOVIDhub-ensemble,inc case,1,IE,1.15,0.98,0.8,1,0.22,5,1,Ireland
IEM_Health-CovidProject,inc case,1,IE,1.74,1.37,0.2,0.8,0.55,5,1,Ireland
ILM-EKF,inc case,1,IE,2.84,2.29,0.6,1,0.44,5,1,Ireland
Karlen-pypm,inc case,1,IE,3.12,2.53,0.6,1,0.22,5,1,Ireland
LANL-GrowthRate,inc case,1,IE,0.88,0.72,0.8,1,0.08,5,1,Ireland
MUNI-ARIMA,inc case,1,IE,1.27,1.12,0.6,1,-0.2,5,1,Ireland
RobertWalraven-ESG,inc case,1,IE,1.14,1,0.4,0.8,0.08,5,1,Ireland
SDSC_ISG-TrendModel,inc case,1,IE,0.7,NA,NA,NA,NA,5,1,Ireland
USC-SIkJalpha,inc case,1,IE,1.33,1.44,0.6,0.8,-0.12,5,1,Ireland
UVA-Ensemble,inc case,1,IE,4.73,NA,0.6,0.8,NA,5,1,Ireland
epiforecasts-EpiNow2,inc case,1,IE,2.37,2.03,0.8,1,0.33,5,1,Ireland
LANL-GrowthRate,inc case,5,IE,NA,NA,0.2,0.6,-0.73,5,1,Ireland
USC-SIkJalpha,inc case,5,IE,NA,NA,0,0.2,-0.56,5,1,Ireland
EuroCOVIDhub-baseline,inc death,4,IE,1,1,1,1,-0.08,5,1,Ireland
EuroCOVIDhub-ensemble,inc death,4,IE,1.64,0.68,0.8,1,0.32,5,1,Ireland
IEM_Health-CovidProject,inc death,4,IE,1.76,0.77,0,0.4,-0.95,5,1,Ireland
ILM-EKF,inc death,4,IE,3.05,1.36,0.8,1,0.5,5,1,Ireland
Karlen-pypm,inc death,4,IE,4.86,1.5,0.25,0.75,0.71,4,1,Ireland
LANL-GrowthRate,inc death,4,IE,1,0.31,0.4,0.8,-0.64,5,1,Ireland
MUNI-ARIMA,inc death,4,IE,1.33,0.73,1,1,-0.08,5,1,Ireland
RobertWalraven-ESG,inc death,4,IE,1.71,0.72,0.8,1,-0.2,5,1,Ireland
UMass-MechBayes,inc death,4,IE,3.73,1.33,0.2,1,0.64,5,1,Ireland
USC-SIkJalpha,inc death,4,IE,1.76,1.06,0.4,0.4,0.7,5,1,Ireland
USyd-OneModelMan,inc death,4,IE,0.84,NA,NA,NA,NA,5,1,Ireland
epiforecasts-EpiNow2,inc death,4,IE,5.29,1.66,0.2,1,0.75,5,1,Ireland
EuroCOVIDhub-baseline,inc death,3,IE,1,1,1,1,-0.12,5,1,Ireland
EuroCOVIDhub-ensemble,inc death,3,IE,0.96,0.59,0.8,1,0.22,5,1,Ireland
IEM_Health-CovidProject,inc death,3,IE,1.4,0.97,0,0.2,-0.98,5,1,Ireland
ILM-EKF,inc death,3,IE,1.84,1.21,0.8,1,0.4,5,1,Ireland
Karlen-pypm,inc death,3,IE,2.4,1.08,0.4,0.8,0.42,5,1,Ireland
LANL-GrowthRate,inc death,3,IE,0.72,0.38,0.4,1,-0.55,5,1,Ireland
MUNI-ARIMA,inc death,3,IE,0.8,0.64,1,1,-0.18,5,1,Ireland
RobertWalraven-ESG,inc death,3,IE,1,0.82,1,1,-0.16,5,1,Ireland
UMass-MechBayes,inc death,3,IE,1.98,1.03,0.6,0.8,0.62,5,1,Ireland
USC-SIkJalpha,inc death,3,IE,1.52,1.13,0.2,0.4,0.82,5,1,Ireland
USyd-OneModelMan,inc death,3,IE,0.6,NA,NA,NA,NA,5,1,Ireland
epiforecasts-EpiNow2,inc death,3,IE,2.56,1.33,0.2,1,0.59,5,1,Ireland
EuroCOVIDhub-baseline,inc death,2,IE,1,1,1,1,-0.12,5,1,Ireland
EuroCOVIDhub-ensemble,inc death,2,IE,1.57,0.57,1,1,0.14,5,1,Ireland
IEM_Health-CovidProject,inc death,2,IE,2.55,1.15,0,0.2,-0.99,5,1,Ireland
ILM-EKF,inc death,2,IE,2.17,1.23,1,1,0.3,5,1,Ireland
Karlen-pypm,inc death,2,IE,2.22,0.81,0.6,1,0.22,5,1,Ireland
LANL-GrowthRate,inc death,2,IE,1.2,0.51,0.4,0.8,-0.54,5,1,Ireland
MUNI-ARIMA,inc death,2,IE,1.43,0.6,1,1,-0.18,5,1,Ireland
RobertWalraven-ESG,inc death,2,IE,1.57,1,1,1,-0.1,5,1,Ireland
UMass-MechBayes,inc death,2,IE,3.15,1.13,0.6,1,0.65,5,1,Ireland
USC-SIkJalpha,inc death,2,IE,2.1,0.95,0,0.4,0.92,5,1,Ireland
USyd-OneModelMan,inc death,2,IE,0.9,NA,NA,NA,NA,5,1,Ireland
epiforecasts-EpiNow2,inc death,2,IE,3.15,1.02,0.6,1,0.42,5,1,Ireland
EuroCOVIDhub-baseline,inc death,1,IE,1,1,1,1,-0.18,5,1,Ireland
EuroCOVIDhub-ensemble,inc death,1,IE,1,0.71,1,1,0.02,5,1,Ireland
IEM_Health-CovidProject,inc death,1,IE,2.32,1.32,0.2,0.4,-0.79,5,1,Ireland
ILM-EKF,inc death,1,IE,1.4,1.58,1,1,0.2,5,1,Ireland
Karlen-pypm,inc death,1,IE,1.1,0.78,1,1,0.1,5,1,Ireland
LANL-GrowthRate,inc death,1,IE,2,0.88,0.4,0.8,-0.57,5,1,Ireland
MUNI-ARIMA,inc death,1,IE,1.12,0.71,1,1,-0.22,5,1,Ireland
RobertWalraven-ESG,inc death,1,IE,1.07,1.38,1,1,-0.04,5,1,Ireland
SDSC_ISG-TrendModel,inc death,1,IE,3.28,NA,NA,NA,NA,5,1,Ireland
UMass-MechBayes,inc death,1,IE,1.92,1.14,0.6,1,0.63,5,1,Ireland
USC-SIkJalpha,inc death,1,IE,1.3,0.66,0,0.6,0.55,5,1,Ireland
USyd-OneModelMan,inc death,1,IE,1.04,NA,NA,NA,NA,5,1,Ireland
epiforecasts-EpiNow2,inc death,1,IE,2,1.03,0.6,1,0.16,5,1,Ireland
LANL-GrowthRate,inc death,5,IE,NA,NA,0.2,1,-0.73,5,1,Ireland
USC-SIkJalpha,inc death,5,IE,NA,NA,0.4,0.4,0.52,5,1,Ireland
EuroCOVIDhub-baseline,inc case,4,IS,1,1,0,0.4,-0.58,5,1,Iceland
EuroCOVIDhub-ensemble,inc case,4,IS,1.32,1.38,0.2,0.4,-0.34,5,1,Iceland
ILM-EKF,inc case,4,IS,1.53,1.5,0,0.4,-0.58,5,1,Iceland
LANL-GrowthRate,inc case,4,IS,1.14,1.34,0,0.2,-0.68,5,1,Iceland
MUNI-ARIMA,inc case,4,IS,1.56,1.48,0,0.4,-0.23,5,1,Iceland
RobertWalraven-ESG,inc case,4,IS,1.09,1.29,0,0.2,-0.62,5,1,Iceland
USC-SIkJalpha,inc case,4,IS,3.9,4.67,0,0,-0.2,5,1,Iceland
UVA-Ensemble,inc case,4,IS,1.26,NA,0,0.2,NA,5,1,Iceland
epiforecasts-EpiNow2,inc case,4,IS,2.18,2.09,0.2,0.4,-0.32,5,1,Iceland
EuroCOVIDhub-baseline,inc case,3,IS,1,1,0,0.6,-0.23,5,1,Iceland
EuroCOVIDhub-ensemble,inc case,3,IS,1.15,1.21,0.2,0.6,-0.11,5,1,Iceland
ILM-EKF,inc case,3,IS,2.83,2.64,0,0.2,-0.26,5,1,Iceland
LANL-GrowthRate,inc case,3,IS,1.07,1.28,0.4,0.4,-0.52,5,1,Iceland
MUNI-ARIMA,inc case,3,IS,1.38,1.32,0,0.6,0.05,5,1,Iceland
RobertWalraven-ESG,inc case,3,IS,1.12,1.31,0,0,-0.2,5,1,Iceland
USC-SIkJalpha,inc case,3,IS,2.65,3.18,0,0.2,0.14,5,1,Iceland
UVA-Ensemble,inc case,3,IS,1.42,NA,0.4,0.4,NA,5,1,Iceland
epiforecasts-EpiNow2,inc case,3,IS,6.16,5.61,0.2,0.2,0.02,5,1,Iceland
EuroCOVIDhub-baseline,inc case,2,IS,1,1,0,0.6,0.12,5,1,Iceland
EuroCOVIDhub-ensemble,inc case,2,IS,1.12,1.07,0,0.8,0.16,5,1,Iceland
ILM-EKF,inc case,2,IS,3.72,3.57,0.2,0.2,-0.02,5,1,Iceland
LANL-GrowthRate,inc case,2,IS,1.23,1.42,0.4,0.6,-0.24,5,1,Iceland
MUNI-ARIMA,inc case,2,IS,1.1,1.08,0.6,0.8,0.24,5,1,Iceland
RobertWalraven-ESG,inc case,2,IS,1.27,1.42,0,0.2,0.18,5,1,Iceland
USC-SIkJalpha,inc case,2,IS,1.79,2.05,0,0.2,0.54,5,1,Iceland
UVA-Ensemble,inc case,2,IS,1.86,NA,0.4,0.6,NA,5,1,Iceland
epiforecasts-EpiNow2,inc case,2,IS,13.15,10.88,0.4,0.4,0.18,5,1,Iceland
EuroCOVIDhub-baseline,inc case,1,IS,1,1,0,0.8,0.46,5,1,Iceland
EuroCOVIDhub-ensemble,inc case,1,IS,1.18,1,0.4,0.8,0.2,5,1,Iceland
ILM-EKF,inc case,1,IS,6.25,5.81,0,0.4,0.18,5,1,Iceland
LANL-GrowthRate,inc case,1,IS,1.92,1.92,0.6,0.8,-0.3,5,1,Iceland
MUNI-ARIMA,inc case,1,IS,0.7,0.6,0.6,1,0.04,5,1,Iceland
RobertWalraven-ESG,inc case,1,IS,1.69,1.85,0.2,0.4,0.37,5,1,Iceland
SDSC_ISG-TrendModel,inc case,1,IS,0.94,NA,NA,NA,NA,5,1,Iceland
USC-SIkJalpha,inc case,1,IS,0.81,0.74,0.4,0.8,0.48,5,1,Iceland
UVA-Ensemble,inc case,1,IS,3.01,NA,0.6,0.8,NA,5,1,Iceland
epiforecasts-EpiNow2,inc case,1,IS,12.64,11.09,0.6,0.8,0.36,5,1,Iceland
LANL-GrowthRate,inc case,5,IS,NA,NA,0,0,-1,5,1,Iceland
USC-SIkJalpha,inc case,5,IS,NA,NA,0,0,-0.6,5,1,Iceland
EuroCOVIDhub-baseline,inc death,4,IS,NA,1,0.8,1,-0.16,5,1,Iceland
EuroCOVIDhub-ensemble,inc death,4,IS,NA,1,0.8,1,-0.19,5,1,Iceland
ILM-EKF,inc death,4,IS,0,5,1,1,0,5,1,Iceland
LANL-GrowthRate,inc death,4,IS,NA,1,0.8,1,-0.19,5,1,Iceland
MUNI-ARIMA,inc death,4,IS,NA,2,0.8,0.8,-0.2,5,1,Iceland
RobertWalraven-ESG,inc death,4,IS,NA,1,0.8,1,-0.19,5,1,Iceland
UMass-MechBayes,inc death,4,IS,NA,31,0.6,0.8,0.39,5,1,Iceland
USC-SIkJalpha,inc death,4,IS,NA,2,0.8,0.8,-0.2,5,1,Iceland
USyd-OneModelMan,inc death,4,IS,NA,NA,NA,NA,NA,5,1,Iceland
EuroCOVIDhub-baseline,inc death,3,IS,1,1,0.8,1,-0.18,5,1,Iceland
EuroCOVIDhub-ensemble,inc death,3,IS,1,1,0.8,0.8,-0.2,5,1,Iceland
ILM-EKF,inc death,3,IS,0.5,8,1,1,0.12,5,1,Iceland
LANL-GrowthRate,inc death,3,IS,1,1,0.8,0.8,-0.2,5,1,Iceland
MUNI-ARIMA,inc death,3,IS,1,2,0.8,0.8,-0.2,5,1,Iceland
RobertWalraven-ESG,inc death,3,IS,1,1,0.8,0.8,-0.2,5,1,Iceland
UMass-MechBayes,inc death,3,IS,5.25,14,0.4,1,0.52,5,1,Iceland
USC-SIkJalpha,inc death,3,IS,1,2,0.8,0.8,-0.2,5,1,Iceland
USyd-OneModelMan,inc death,3,IS,2,NA,NA,NA,NA,5,1,Iceland
EuroCOVIDhub-baseline,inc death,2,IS,1,NA,0.8,1,-0.18,5,1,Iceland
EuroCOVIDhub-ensemble,inc death,2,IS,1,NA,0.8,1,-0.12,5,1,Iceland
ILM-EKF,inc death,2,IS,1,Inf,1,1,0.14,5,1,Iceland
LANL-GrowthRate,inc death,2,IS,1,NA,0.8,0.8,-0.2,5,1,Iceland
MUNI-ARIMA,inc death,2,IS,1,NA,0.8,0.8,-0.2,5,1,Iceland
RobertWalraven-ESG,inc death,2,IS,0.5,NA,0.8,1,0.16,5,1,Iceland
UMass-MechBayes,inc death,2,IS,1.5,Inf,0.4,1,0.6,5,1,Iceland
USC-SIkJalpha,inc death,2,IS,1,NA,0.8,0.8,-0.2,5,1,Iceland
USyd-OneModelMan,inc death,2,IS,1.5,NA,NA,NA,NA,5,1,Iceland
EuroCOVIDhub-baseline,inc death,1,IS,1,NA,0.8,1,-0.19,5,1,Iceland
EuroCOVIDhub-ensemble,inc death,1,IS,1,NA,0.8,0.8,-0.2,5,1,Iceland
ILM-EKF,inc death,1,IS,0.5,Inf,1,1,0.12,5,1,Iceland
LANL-GrowthRate,inc death,1,IS,1,NA,0.8,0.8,-0.2,5,1,Iceland
MUNI-ARIMA,inc death,1,IS,1,NA,0.8,0.8,-0.2,5,1,Iceland
RobertWalraven-ESG,inc death,1,IS,1,NA,0.6,0.6,0,5,1,Iceland
SDSC_ISG-TrendModel,inc death,1,IS,1,NA,NA,NA,NA,5,1,Iceland
UMass-MechBayes,inc death,1,IS,0.5,Inf,0.6,1,0.3,5,1,Iceland
USC-SIkJalpha,inc death,1,IS,1,NA,0.8,0.8,-0.2,5,1,Iceland
USyd-OneModelMan,inc death,1,IS,0.5,NA,NA,NA,NA,5,1,Iceland
LANL-GrowthRate,inc death,5,IS,NA,NA,0.8,0.8,-0.2,5,1,Iceland
USC-SIkJalpha,inc death,5,IS,NA,NA,0.8,0.8,-0.2,5,1,Iceland
EuroCOVIDhub-baseline,inc case,4,IT,1,1,0.4,1,-0.62,5,1,Italy
EuroCOVIDhub-ensemble,inc case,4,IT,1.09,1.33,0.4,0.8,0.19,5,1,Italy
IEM_Health-CovidProject,inc case,4,IT,0.96,1.49,0.4,0.4,-0.18,5,1,Italy
ILM-EKF,inc case,4,IT,5.26,6.89,0,0.6,0.13,5,1,Italy
Karlen-pypm,inc case,4,IT,7.77,12.37,0,0.25,0.92,4,1,Italy
LANL-GrowthRate,inc case,4,IT,0.87,1.26,0.4,0.6,-0.56,5,1,Italy
MUNI-ARIMA,inc case,4,IT,1.05,1.21,0.6,1,0.01,5,1,Italy
RobertWalraven-ESG,inc case,4,IT,1.19,1.96,0,0,-1,5,1,Italy
USC-SIkJalpha,inc case,4,IT,1.62,2.71,0,0,0.2,5,1,Italy
UVA-Ensemble,inc case,4,IT,1.12,NA,0.2,0.2,NA,5,1,Italy
epiforecasts-EpiNow2,inc case,4,IT,5.54,6.97,0.2,0.8,0.36,5,1,Italy
EuroCOVIDhub-baseline,inc case,3,IT,1,1,0.4,1,-0.56,5,1,Italy
EuroCOVIDhub-ensemble,inc case,3,IT,0.95,1.05,0.6,0.8,0.28,5,1,Italy
IEM_Health-CovidProject,inc case,3,IT,0.92,1.22,0.6,0.6,0.04,5,1,Italy
ILM-EKF,inc case,3,IT,3.67,4.21,0.4,0.6,0.36,5,1,Italy
Karlen-pypm,inc case,3,IT,4.68,6.51,0.2,0.4,0.87,5,1,Italy
LANL-GrowthRate,inc case,3,IT,0.93,1.02,0.8,0.8,-0.26,5,1,Italy
MUNI-ARIMA,inc case,3,IT,0.85,0.92,0.6,1,0.2,5,1,Italy
RobertWalraven-ESG,inc case,3,IT,1.16,1.66,0,0.2,-0.99,5,1,Italy
UNIPV-BayesINGARCHX,inc case,3,IT,1.37,1.49,0.25,0.75,0.4,4,1,Italy
USC-SIkJalpha,inc case,3,IT,1.21,1.67,0.2,0.4,0.14,5,1,Italy
UVA-Ensemble,inc case,3,IT,0.99,NA,0.2,0.6,NA,5,1,Italy
epiforecasts-EpiNow2,inc case,3,IT,3.26,3.77,0.4,0.8,0.42,5,1,Italy
EuroCOVIDhub-baseline,inc case,2,IT,1,1,0.6,1,-0.48,5,1,Italy
EuroCOVIDhub-ensemble,inc case,2,IT,0.96,0.95,0.8,0.8,0.36,5,1,Italy
IEM_Health-CovidProject,inc case,2,IT,1.02,1.06,0.4,0.8,0.24,5,1,Italy
ILM-EKF,inc case,2,IT,2.59,2.51,0.6,0.8,0.5,5,1,Italy
Karlen-pypm,inc case,2,IT,3.85,4.11,0,0.4,0.93,5,1,Italy
LANL-GrowthRate,inc case,2,IT,0.94,0.83,0.8,1,-0.08,5,1,Italy
MUNI-ARIMA,inc case,2,IT,0.54,0.65,1,1,0.3,5,1,Italy
RobertWalraven-ESG,inc case,2,IT,1.01,1.2,0.4,0.4,-0.76,5,1,Italy
UNIPV-BayesINGARCHX,inc case,2,IT,1.84,1.53,0,0.8,0.46,5,1,Italy
USC-SIkJalpha,inc case,2,IT,1.05,1.29,0.4,0.6,0.4,5,1,Italy
UVA-Ensemble,inc case,2,IT,1.79,NA,0.2,1,NA,5,1,Italy
epiforecasts-EpiNow2,inc case,2,IT,2.14,2.02,0.6,0.8,0.38,5,1,Italy
EuroCOVIDhub-baseline,inc case,1,IT,1,1,0.8,1,-0.36,5,1,Italy
EuroCOVIDhub-ensemble,inc case,1,IT,0.95,0.8,0.6,1,0.4,5,1,Italy
IEM_Health-CovidProject,inc case,1,IT,1.07,0.93,0.4,0.8,0.52,5,1,Italy
ILM-EKF,inc case,1,IT,2.14,1.79,0.6,1,0.45,5,1,Italy
Karlen-pypm,inc case,1,IT,3.41,2.98,0.2,0.6,0.7,5,1,Italy
LANL-GrowthRate,inc case,1,IT,1.32,0.96,0.4,1,-0.22,5,1,Italy
MUNI-ARIMA,inc case,1,IT,0.25,0.49,1,1,0.14,5,1,Italy
RobertWalraven-ESG,inc case,1,IT,0.86,0.75,0.4,0.8,-0.18,5,1,Italy
SDSC_ISG-TrendModel,inc case,1,IT,0.33,NA,NA,NA,NA,5,1,Italy
UNIPV-BayesINGARCHX,inc case,1,IT,2.63,2.02,0,0.4,0.92,5,1,Italy
USC-SIkJalpha,inc case,1,IT,0.88,0.82,0.2,0.8,0.26,5,1,Italy
UVA-Ensemble,inc case,1,IT,2.38,NA,0.6,0.6,NA,5,1,Italy
epiMOX-SUIHTER,inc case,1,IT,0.74,0.68,0.8,1,0.16,5,1,Italy
epiforecasts-EpiNow2,inc case,1,IT,1.15,1.02,0.8,1,0.22,5,1,Italy
LANL-GrowthRate,inc case,5,IT,NA,NA,0.2,0.4,-0.72,5,1,Italy
USC-SIkJalpha,inc case,5,IT,NA,NA,0,0,-0.2,5,1,Italy
EuroCOVIDhub-baseline,inc death,4,IT,1,1,1,1,-0.16,5,1,Italy
EuroCOVIDhub-ensemble,inc death,4,IT,1.21,0.65,0.4,1,0.46,5,1,Italy
IEM_Health-CovidProject,inc death,4,IT,1.17,0.8,0.2,0.6,-0.84,5,1,Italy
ILM-EKF,inc death,4,IT,2.65,1.73,0.2,1,0.26,5,1,Italy
Karlen-pypm,inc death,4,IT,4.52,2.61,0,0.75,0.89,4,1,Italy
LANL-GrowthRate,inc death,4,IT,0.8,0.54,0.4,0.8,-0.32,5,1,Italy
MUNI-ARIMA,inc death,4,IT,1.27,0.69,0.4,1,-0.58,5,1,Italy
RobertWalraven-ESG,inc death,4,IT,1.13,0.61,0,1,-0.77,5,1,Italy
UMass-MechBayes,inc death,4,IT,3.99,2.66,0.2,0.6,0.28,5,1,Italy
USC-SIkJalpha,inc death,4,IT,1.28,1.04,0,0,0.2,5,1,Italy
USyd-OneModelMan,inc death,4,IT,1.21,NA,NA,NA,NA,5,1,Italy
epiforecasts-EpiNow2,inc death,4,IT,3.76,2.62,0.2,0.6,0.77,5,1,Italy
EuroCOVIDhub-baseline,inc death,3,IT,1,1,1,1,-0.16,5,1,Italy
EuroCOVIDhub-ensemble,inc death,3,IT,0.73,0.48,0.6,1,0.42,5,1,Italy
IEM_Health-CovidProject,inc death,3,IT,1.16,0.77,0,0.8,-0.93,5,1,Italy
ILM-EKF,inc death,3,IT,1.36,0.99,0.6,1,0.36,5,1,Italy
