model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
USC-SIkJalpha,inc death,1,DE,1.15,1.41,1,1,0.14,5,1,Germany
epiforecasts-EpiExpert,inc death,1,DE,0.94,0.9,0,0.8,0.11,5,1,Germany
epiforecasts-EpiNow2,inc death,1,DE,3.08,2.94,0.2,0.8,0.85,5,1,Germany
itwm-dSEIR,inc death,1,DE,0.98,0.9,0.8,1,0.5,5,1,Germany
EuroCOVIDhub-baseline,inc death,2,DE,1,1,0.75,1,0.33,4,1,Germany
EuroCOVIDhub-ensemble,inc death,2,DE,0.99,0.98,0.75,1,0.5,4,1,Germany
FIAS_FZJ-Epi1Ger,inc death,2,DE,2.7,3.4,0,0.25,0.95,4,1,Germany
IEM_Health-CovidProject,inc death,2,DE,1.85,1.65,0.5,1,-0.55,4,1,Germany
ILM-EKF,inc death,2,DE,1.98,1.86,0,1,0.74,4,1,Germany
ITWW-county_repro,inc death,2,DE,0.81,1.06,0,0,0.5,4,1,Germany
Karlen-pypm,inc death,2,DE,1.37,1.23,0.5,1,0.58,4,1,Germany
LANL-GrowthRate,inc death,2,DE,0.7,0.66,0.75,1,0.18,4,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,2,DE,1.55,1.48,0.75,1,0.52,4,1,Germany
RobertWalraven-ESG,inc death,2,DE,1.71,1.81,0.25,0.75,-0.71,4,1,Germany
USC-SIkJalpha,inc death,2,DE,1.69,1.42,0.75,1,0.4,4,1,Germany
epiforecasts-EpiExpert,inc death,2,DE,0.71,0.66,0.25,1,0.06,4,1,Germany
epiforecasts-EpiNow2,inc death,2,DE,3.75,3.99,0,0.25,0.97,4,1,Germany
itwm-dSEIR,inc death,2,DE,0.95,0.96,0.5,1,0.55,4,1,Germany
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0,1,0.12,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,0.86,0.88,0.2,0.6,0.06,5,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,0.78,0.92,0.6,0.6,0.18,5,1,Denmark
ILM-EKF,inc case,1,DK,0.85,0.87,0.4,0.8,-0.03,5,1,Denmark
LANL-GrowthRate,inc case,1,DK,0.61,0.7,0.6,0.6,-0.2,5,1,Denmark
RobertWalraven-ESG,inc case,1,DK,0.81,NA,0.6,0.6,NA,5,1,Denmark
USC-SIkJalpha,inc case,1,DK,0.79,0.91,0,0,-0.2,5,1,Denmark
UVA-Ensemble,inc case,1,DK,0.84,NA,0,0,NA,4,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,1.1,1.11,0.2,0.6,0.07,5,1,Denmark
EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.25,1,-0.28,4,1,Denmark
EuroCOVIDhub-ensemble,inc case,2,DK,1,1.14,0.5,0.75,0.05,4,1,Denmark
IEM_Health-CovidProject,inc case,2,DK,1.04,1.22,0.5,0.5,0.21,4,1,Denmark
ILM-EKF,inc case,2,DK,1,1.04,0.5,0.75,0.15,4,1,Denmark
LANL-GrowthRate,inc case,2,DK,0.53,0.63,0.5,0.75,0.01,4,1,Denmark
RobertWalraven-ESG,inc case,2,DK,0.97,NA,0.5,1,NA,4,1,Denmark
USC-SIkJalpha,inc case,2,DK,0.52,0.51,0.5,1,-0.12,4,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,1.33,1.53,0.25,0.75,-0.15,4,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,1,1,0.16,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,1.08,0.93,1,1,0.2,5,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,1.38,1,0.6,1,-0.42,5,1,Denmark
ILM-EKF,inc death,1,DK,1.12,1.73,1,1,0.24,5,1,Denmark
LANL-GrowthRate,inc death,1,DK,0.25,0.33,1,1,-0,5,1,Denmark
RobertWalraven-ESG,inc death,1,DK,1.62,1.2,0.4,1,0.08,5,1,Denmark
USC-SIkJalpha,inc death,1,DK,1.05,1.13,0.8,0.8,0.22,5,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,2.25,1.93,0.4,0.6,0.55,5,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,1,1,0.05,4,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,1.1,0.76,0.75,1,0.2,4,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,1.45,1,0.25,1,-0.6,4,1,Denmark
ILM-EKF,inc death,2,DK,1.13,1.41,1,1,0.22,4,1,Denmark
LANL-GrowthRate,inc death,2,DK,0.6,0.41,1,1,-0.05,4,1,Denmark
RobertWalraven-ESG,inc death,2,DK,1.6,1,0.5,1,0.07,4,1,Denmark
USC-SIkJalpha,inc death,2,DK,1.1,1.06,0.5,1,0.25,4,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,2.5,2,0.5,0.75,0.61,4,1,Denmark
DSMPG-bayes,inc case,1,EE,1.23,0.89,0.25,0.75,0.44,4,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.2,0.4,0.47,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.79,0.73,0.6,1,0.43,5,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,1.57,1.12,0,1,0.82,5,1,Estonia
ILM-EKF,inc case,1,EE,1.75,1.36,0.4,0.8,0.73,5,1,Estonia
LANL-GrowthRate,inc case,1,EE,0.89,0.63,0.4,1,0.12,5,1,Estonia
RobertWalraven-ESG,inc case,1,EE,1.2,NA,0,0.6,NA,5,1,Estonia
USC-SIkJalpha,inc case,1,EE,1.8,1.51,0.4,1,-0.02,5,1,Estonia
UVA-Ensemble,inc case,1,EE,1.67,NA,0.25,0.5,NA,4,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,0.87,0.62,0.4,1,0.26,5,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0,0.5,0.5,4,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,1.19,0.88,0,0.75,0.75,4,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,1.71,1.37,0,0.25,0.98,4,1,Estonia
ILM-EKF,inc case,2,EE,2.19,1.7,0,0.5,0.88,4,1,Estonia
LANL-GrowthRate,inc case,2,EE,1.12,0.86,0.25,0.75,0.64,4,1,Estonia
RobertWalraven-ESG,inc case,2,EE,1.29,NA,0,0.25,NA,4,1,Estonia
USC-SIkJalpha,inc case,2,EE,1.24,1.03,0,0.75,0.07,4,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,0.9,0.72,0.5,1,0.58,4,1,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,1,1,0,0.8,-0.52,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,1,EE,1.11,1.09,0.8,1,0,5,1,Estonia
IEM_Health-CovidProject,inc death,1,EE,0.99,1.06,1,1,-0.04,5,1,Estonia
ILM-EKF,inc death,1,EE,1.11,2.03,1,1,0.02,5,1,Estonia
LANL-GrowthRate,inc death,1,EE,1.77,1.64,0.2,0.8,-0.28,5,1,Estonia
RobertWalraven-ESG,inc death,1,EE,1.06,0.82,0,0.8,0.06,5,1,Estonia
USC-SIkJalpha,inc death,1,EE,1.51,1.39,0.6,1,-0.02,5,1,Estonia
epiforecasts-EpiNow2,inc death,1,EE,1.44,1.45,0.4,1,0.28,5,1,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.25,1,-0.74,4,1,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,1.32,1.48,1,1,0.15,4,1,Estonia
IEM_Health-CovidProject,inc death,2,EE,1.14,1.71,1,1,0.12,4,1,Estonia
ILM-EKF,inc death,2,EE,2.2,3.29,1,1,0.17,4,1,Estonia
LANL-GrowthRate,inc death,2,EE,2.82,3.1,0.25,0.75,0,4,1,Estonia
RobertWalraven-ESG,inc death,2,EE,1.1,1.05,0.5,0.75,-0.2,4,1,Estonia
USC-SIkJalpha,inc death,2,EE,1.44,1.71,0.75,1,0.1,4,1,Estonia
epiforecasts-EpiNow2,inc death,2,EE,3.15,2.9,0,1,0.39,4,1,Estonia
EuroCOVIDhub-baseline,inc case,1,ES,1,1,0.75,1,-0.17,4,1,Spain
EuroCOVIDhub-ensemble,inc case,1,ES,1.07,0.95,0.75,1,-0.27,4,1,Spain
IEM_Health-CovidProject,inc case,1,ES,2.35,1.76,0,1,-0.79,4,1,Spain
ILM-EKF,inc case,1,ES,2.48,2.98,0.5,0.5,-0.1,4,1,Spain
LANL-GrowthRate,inc case,1,ES,2.14,1.72,0.5,1,-0.5,4,1,Spain
RobertWalraven-ESG,inc case,1,ES,2.57,NA,0.25,1,NA,4,1,Spain
UNED-PreCoV2,inc case,1,ES,1.42,1.98,NA,NA,-0.3,4,1,Spain
UNIPV-BayesINGARCHX,inc case,1,ES,2.99,3.19,0,0.25,0.6,4,1,Spain
USC-SIkJalpha,inc case,1,ES,1.43,1.57,0.5,0.75,-0.45,4,1,Spain
UVA-Ensemble,inc case,1,ES,4.88,NA,0,0,NA,4,1,Spain
EuroCOVIDhub-baseline,inc death,1,ES,1,1,0.2,1,0.38,5,1,Spain
EuroCOVIDhub-ensemble,inc death,1,ES,0.78,0.8,0.2,0.8,0.33,5,1,Spain
IEM_Health-CovidProject,inc death,1,ES,0.66,0.61,0.6,0.8,0.16,5,1,Spain
ILM-EKF,inc death,1,ES,1.4,1.69,0.4,0.6,0.32,5,1,Spain
LANL-GrowthRate,inc death,1,ES,0.55,0.64,0.4,0.8,0.1,5,1,Spain
RobertWalraven-ESG,inc death,1,ES,0.62,0.59,0.4,0.8,0.28,5,1,Spain
UNED-PreCoV2,inc death,1,ES,0.43,0.34,NA,NA,0.2,5,1,Spain
USC-SIkJalpha,inc death,1,ES,0.81,0.97,0.2,0.6,0.32,5,1,Spain
EuroCOVIDhub-baseline,inc death,2,ES,1,1,0.25,1,0.25,4,1,Spain
EuroCOVIDhub-ensemble,inc death,2,ES,0.92,0.99,0.25,0.5,0.13,4,1,Spain
IEM_Health-CovidProject,inc death,2,ES,0.72,0.8,0.5,0.75,-0.08,4,1,Spain
ILM-EKF,inc death,2,ES,2.1,2.47,0.25,0.5,-0.05,4,1,Spain
LANL-GrowthRate,inc death,2,ES,0.62,0.79,0.25,0.75,-0.15,4,1,Spain
RobertWalraven-ESG,inc death,2,ES,0.56,0.61,0.5,0.75,-0.08,4,1,Spain
USC-SIkJalpha,inc death,2,ES,0.74,0.87,0,0.25,-0.07,4,1,Spain
epiforecasts-EpiNow2,inc death,2,ES,0.62,0.63,0.25,1,-0.02,4,1,Spain
EuroCOVIDhub-baseline,inc case,1,FI,1,1,0.2,0.2,0.48,5,1,Finland
EuroCOVIDhub-ensemble,inc case,1,FI,1,0.86,0.4,1,0.56,5,1,Finland
IEM_Health-CovidProject,inc case,1,FI,1.21,0.95,0.4,1,0.62,5,1,Finland
ILM-EKF,inc case,1,FI,1.46,1.25,0.4,1,0.64,5,1,Finland
LANL-GrowthRate,inc case,1,FI,0.65,0.58,0.8,1,0.4,5,1,Finland
RobertWalraven-ESG,inc case,1,FI,1.05,NA,0.2,0.6,NA,5,1,Finland
USC-SIkJalpha,inc case,1,FI,1.17,1.22,0.6,0.6,0.44,5,1,Finland
UVA-Ensemble,inc case,1,FI,1.72,NA,0,0.5,NA,4,1,Finland
epiforecasts-EpiNow2,inc case,1,FI,1.1,0.88,0,0.8,0.79,5,1,Finland
EuroCOVIDhub-baseline,inc case,2,FI,1,1,0.25,0.5,0.32,4,1,Finland
EuroCOVIDhub-ensemble,inc case,2,FI,1.45,1.17,0.25,0.5,0.74,4,1,Finland
IEM_Health-CovidProject,inc case,2,FI,1.68,1.23,0.25,1,0.75,4,1,Finland
ILM-EKF,inc case,2,FI,1.86,1.48,0.25,0.75,0.73,4,1,Finland
LANL-GrowthRate,inc case,2,FI,1.13,0.82,0.25,1,0.74,4,1,Finland
RobertWalraven-ESG,inc case,2,FI,1.33,NA,0,0.5,NA,4,1,Finland
USC-SIkJalpha,inc case,2,FI,1.1,1.33,0.5,0.5,0.5,4,1,Finland
epiforecasts-EpiNow2,inc case,2,FI,1.74,1.42,0,0.25,0.92,4,1,Finland
EuroCOVIDhub-baseline,inc death,1,FI,1,1,0.2,1,0.29,5,1,Finland
EuroCOVIDhub-ensemble,inc death,1,FI,0.73,0.76,0.6,1,-0,5,1,Finland
IEM_Health-CovidProject,inc death,1,FI,1.28,1.12,0.8,1,-0.38,5,1,Finland
ILM-EKF,inc death,1,FI,1.01,1.36,0.8,1,0.08,5,1,Finland
LANL-GrowthRate,inc death,1,FI,0.75,0.72,0.4,1,0.06,5,1,Finland
RobertWalraven-ESG,inc death,1,FI,0.83,1.04,0.6,0.8,-0.28,5,1,Finland
USC-SIkJalpha,inc death,1,FI,1.13,0.96,0.2,1,-0.26,5,1,Finland
epiforecasts-EpiNow2,inc death,1,FI,1.13,1.04,0.4,1,0.22,5,1,Finland
EuroCOVIDhub-baseline,inc death,2,FI,1,1,0,1,-0.1,4,1,Finland
EuroCOVIDhub-ensemble,inc death,2,FI,0.85,0.75,1,1,0.03,4,1,Finland
IEM_Health-CovidProject,inc death,2,FI,1.21,1.1,0.75,1,-0.32,4,1,Finland
ILM-EKF,inc death,2,FI,0.72,1.5,0.75,1,0.12,4,1,Finland
LANL-GrowthRate,inc death,2,FI,1.11,0.9,0.25,1,0.08,4,1,Finland
RobertWalraven-ESG,inc death,2,FI,1.27,1.3,0.5,0.75,-0.4,4,1,Finland
USC-SIkJalpha,inc death,2,FI,0.78,0.7,0.5,1,-0.22,4,1,Finland
epiforecasts-EpiNow2,inc death,2,FI,1.21,1.3,0.5,1,0.32,4,1,Finland
DSMPG-bayes,inc case,1,FR,2.29,1.93,0,0.5,0.07,4,1,France
EuroCOVIDhub-baseline,inc case,1,FR,1,1,0,1,-0.18,5,1,France
EuroCOVIDhub-ensemble,inc case,1,FR,1.59,1.38,0.2,1,-0.08,5,1,France
IEM_Health-CovidProject,inc case,1,FR,1.96,1.69,0.6,1,-0.08,5,1,France
ILM-EKF,inc case,1,FR,1.92,1.92,0.2,0.6,-0.07,5,1,France
LANL-GrowthRate,inc case,1,FR,2.08,1.7,0.4,1,-0.16,5,1,France
RobertWalraven-ESG,inc case,1,FR,1.73,NA,0.2,0.4,NA,5,1,France
UNIPV-BayesINGARCHX,inc case,1,FR,1.29,1.65,0,0,0.2,5,1,France
USC-SIkJalpha,inc case,1,FR,1.24,1.35,0.4,0.8,-0.3,5,1,France
UVA-Ensemble,inc case,1,FR,1.22,NA,0.25,0.75,NA,4,1,France
epiforecasts-EpiExpert,inc case,1,FR,1.01,0.96,0,0.6,-0.17,5,1,France
epiforecasts-EpiNow2,inc case,1,FR,1.61,1.31,0.2,1,-0.14,5,1,France
EuroCOVIDhub-baseline,inc case,2,FR,1,1,0,1,-0.41,4,1,France
EuroCOVIDhub-ensemble,inc case,2,FR,1.25,1.1,0.25,1,-0.32,4,1,France
IEM_Health-CovidProject,inc case,2,FR,1.5,1.25,0.5,1,-0.23,4,1,France
ILM-EKF,inc case,2,FR,1.85,1.68,0,1,-0.36,4,1,France
LANL-GrowthRate,inc case,2,FR,1.43,1.23,0.25,1,-0.3,4,1,France
RobertWalraven-ESG,inc case,2,FR,1.31,NA,0,0,NA,4,1,France
UNIPV-BayesINGARCHX,inc case,2,FR,0.9,1.31,0.25,0.25,0.2,4,1,France
USC-SIkJalpha,inc case,2,FR,0.91,1.17,0.25,0.25,-0.72,4,1,France
epiforecasts-EpiExpert,inc case,2,FR,1.08,1.2,0.25,0.25,-0.26,4,1,France
epiforecasts-EpiNow2,inc case,2,FR,1.38,1.21,0,1,-0.38,4,1,France
EuroCOVIDhub-baseline,inc death,1,FR,1,1,0.2,1,-0.1,5,1,France
EuroCOVIDhub-ensemble,inc death,1,FR,0.99,0.99,0.8,1,0.16,5,1,France
IEM_Health-CovidProject,inc death,1,FR,1.01,1.45,0.8,1,-0.2,5,1,France
ILM-EKF,inc death,1,FR,1.36,1.4,0.6,1,0.16,5,1,France
LANL-GrowthRate,inc death,1,FR,0.71,0.67,0.2,1,0.24,5,1,France
RobertWalraven-ESG,inc death,1,FR,1.06,1.15,0.6,0.8,-0.28,5,1,France
USC-SIkJalpha,inc death,1,FR,0.92,1.31,0.6,0.6,-0.04,5,1,France
epiforecasts-EpiExpert,inc death,1,FR,1.55,1.89,0.2,0.2,-0.06,5,1,France
epiforecasts-EpiNow2,inc death,1,FR,2.03,2.26,0.2,0.8,0.67,5,1,France
EuroCOVIDhub-baseline,inc death,2,FR,1,1,0.75,1,0,4,1,France
EuroCOVIDhub-ensemble,inc death,2,FR,1.18,1.05,0.75,1,-0.02,4,1,France
IEM_Health-CovidProject,inc death,2,FR,1.83,1.78,0.75,1,-0.38,4,1,France
ILM-EKF,inc death,2,FR,1.93,1.68,0.5,1,0.1,4,1,France
LANL-GrowthRate,inc death,2,FR,0.93,0.77,0.5,1,-0.3,4,1,France
RobertWalraven-ESG,inc death,2,FR,1.95,1.87,0.25,0.5,-0.72,4,1,France
USC-SIkJalpha,inc death,2,FR,1.27,1.48,0.5,0.75,0.08,4,1,France
epiforecasts-EpiExpert,inc death,2,FR,1.93,2.07,0.25,0.75,0.22,4,1,France
epiforecasts-EpiNow2,inc death,2,FR,2.08,2.11,0.5,0.75,0.66,4,1,France
EuroCOVIDhub-baseline,inc case,1,GB,1,1,0.6,1,0.46,5,1,United Kingdom
EuroCOVIDhub-ensemble,inc case,1,GB,0.94,0.8,0.4,0.8,0.12,5,1,United Kingdom
IEM_Health-CovidProject,inc case,1,GB,1.22,0.93,0.2,0.8,-0.02,5,1,United Kingdom
ILM-EKF,inc case,1,GB,1.16,0.95,0.4,0.8,0.06,5,1,United Kingdom
LANL-GrowthRate,inc case,1,GB,1.04,0.83,0,0.6,-0.13,5,1,United Kingdom
RobertWalraven-ESG,inc case,1,GB,1.29,NA,0.4,1,NA,5,1,United Kingdom
USC-SIkJalpha,inc case,1,GB,0.98,1.04,0.8,0.8,0.18,5,1,United Kingdom
UVA-Ensemble,inc case,1,GB,1.33,NA,0.4,0.8,NA,5,1,United Kingdom
epiforecasts-EpiExpert,inc case,1,GB,1.28,1.19,0.2,0.6,0.48,5,1,United Kingdom
epiforecasts-EpiNow2,inc case,1,GB,0.72,0.66,0.4,0.6,0.22,5,1,United Kingdom
EuroCOVIDhub-baseline,inc case,2,GB,1,1,0.75,1,0.45,4,1,United Kingdom
EuroCOVIDhub-ensemble,inc case,2,GB,1.11,0.95,0.25,0.75,0.13,4,1,United Kingdom
IEM_Health-CovidProject,inc case,2,GB,1.1,0.9,0.25,0.75,-0.12,4,1,United Kingdom
ILM-EKF,inc case,2,GB,1.32,1.1,0.5,0.75,0.03,4,1,United Kingdom
LANL-GrowthRate,inc case,2,GB,1.29,1.18,0,0.5,-0.03,4,1,United Kingdom
RobertWalraven-ESG,inc case,2,GB,1.04,NA,0.25,0.75,NA,4,1,United Kingdom
USC-SIkJalpha,inc case,2,GB,0.94,0.8,0.25,0.75,0.24,4,1,United Kingdom
UVA-Ensemble,inc case,2,GB,1.08,NA,0.25,0.75,NA,4,1,United Kingdom
epiforecasts-EpiExpert,inc case,2,GB,1.32,1.24,0,0.5,0.52,4,1,United Kingdom
epiforecasts-EpiNow2,inc case,2,GB,1.04,0.97,0.25,0.5,0.2,4,1,United Kingdom
EuroCOVIDhub-baseline,inc death,1,GB,1,1,0.6,1,0.46,5,1,United Kingdom
EuroCOVIDhub-ensemble,inc death,1,GB,0.4,0.37,0.6,1,0.49,5,1,United Kingdom
IEM_Health-CovidProject,inc death,1,GB,0.41,0.55,0.8,1,-0.18,5,1,United Kingdom
ILM-EKF,inc death,1,GB,0.46,0.41,0.6,1,0.44,5,1,United Kingdom
LANL-GrowthRate,inc death,1,GB,0.21,0.19,0,0.8,0.51,5,1,United Kingdom
RobertWalraven-ESG,inc death,1,GB,0.43,0.42,0.8,1,-0.22,5,1,United Kingdom
USC-SIkJalpha,inc death,1,GB,0.91,0.92,0.2,0.6,0.7,5,1,United Kingdom
epiforecasts-EpiExpert,inc death,1,GB,0.44,0.5,0.2,0.4,0.42,5,1,United Kingdom
epiforecasts-EpiNow2,inc death,1,GB,0.92,0.99,0,0.2,0.92,5,1,United Kingdom
EuroCOVIDhub-baseline,inc death,2,GB,1,1,0.75,1,0.48,4,1,United Kingdom
EuroCOVIDhub-ensemble,inc death,2,GB,0.3,0.29,0.25,1,0.7,4,1,United Kingdom
IEM_Health-CovidProject,inc death,2,GB,0.26,0.36,0.75,1,-0.1,4,1,United Kingdom
ILM-EKF,inc death,2,GB,0.39,0.37,0,1,0.79,4,1,United Kingdom
LANL-GrowthRate,inc death,2,GB,0.14,0.16,0.25,0.75,0.54,4,1,United Kingdom
RobertWalraven-ESG,inc death,2,GB,0.25,0.29,0.75,1,-0.32,4,1,United Kingdom
USC-SIkJalpha,inc death,2,GB,0.63,0.73,0,0.25,0.9,4,1,United Kingdom
epiforecasts-EpiExpert,inc death,2,GB,0.33,0.42,0.25,0.5,0.8,4,1,United Kingdom
epiforecasts-EpiNow2,inc death,2,GB,0.71,0.94,0,0,1,4,1,United Kingdom
DSMPG-bayes,inc case,1,GR,2.44,2.01,0.25,1,0.54,4,1,Greece
EuroCOVIDhub-baseline,inc case,1,GR,1,1,0,0.8,-0.52,5,1,Greece
EuroCOVIDhub-ensemble,inc case,1,GR,1.31,1.26,1,1,0.12,5,1,Greece
IEM_Health-CovidProject,inc case,1,GR,1.27,1.34,1,1,0.08,5,1,Greece
ILM-EKF,inc case,1,GR,1.42,1.19,0.8,1,0.28,5,1,Greece
LANL-GrowthRate,inc case,1,GR,1.09,1.3,0.8,1,0,5,1,Greece
RobertWalraven-ESG,inc case,1,GR,1.14,NA,0.4,0.8,NA,5,1,Greece
USC-SIkJalpha,inc case,1,GR,2.04,2.27,0.8,1,-0.06,5,1,Greece
UVA-Ensemble,inc case,1,GR,1.27,NA,0.5,0.75,NA,4,1,Greece
epiforecasts-EpiNow2,inc case,1,GR,1.99,1.56,0.2,1,0.3,5,1,Greece
EuroCOVIDhub-baseline,inc case,2,GR,1,1,0,0.75,-0.84,4,1,Greece
EuroCOVIDhub-ensemble,inc case,2,GR,0.87,1.06,1,1,0.1,4,1,Greece
IEM_Health-CovidProject,inc case,2,GR,0.87,1.09,0.75,1,0.22,4,1,Greece
ILM-EKF,inc case,2,GR,1.12,1.22,0.5,1,0.28,4,1,Greece
LANL-GrowthRate,inc case,2,GR,1.02,0.98,0.5,1,-0.05,4,1,Greece
RobertWalraven-ESG,inc case,2,GR,0.7,NA,0.5,0.75,NA,4,1,Greece
USC-SIkJalpha,inc case,2,GR,1.5,1.83,0.5,0.75,-0.4,4,1,Greece
epiforecasts-EpiNow2,inc case,2,GR,1.77,1.63,0.5,1,0.2,4,1,Greece
EuroCOVIDhub-baseline,inc death,1,GR,1,1,0,1,-0.89,5,1,Greece
EuroCOVIDhub-ensemble,inc death,1,GR,0.41,0.5,0.8,1,-0.16,5,1,Greece
IEM_Health-CovidProject,inc death,1,GR,0.49,0.5,0.6,1,0.12,5,1,Greece
ILM-EKF,inc death,1,GR,0.46,1.02,1,1,-0.02,5,1,Greece
LANL-GrowthRate,inc death,1,GR,0.54,0.45,0,0.8,-0.24,5,1,Greece
RobertWalraven-ESG,inc death,1,GR,0.51,0.5,0.2,0.8,-0.52,5,1,Greece
USC-SIkJalpha,inc death,1,GR,0.85,0.87,1,1,-0.2,5,1,Greece
epiforecasts-EpiNow2,inc death,1,GR,0.31,0.31,0.8,1,-0.36,5,1,Greece
EuroCOVIDhub-baseline,inc death,2,GR,1,1,0,1,-0.9,4,1,Greece
EuroCOVIDhub-ensemble,inc death,2,GR,0.41,0.42,1,1,-0.07,4,1,Greece
IEM_Health-CovidProject,inc death,2,GR,0.59,0.55,0.5,1,0.25,4,1,Greece
ILM-EKF,inc death,2,GR,0.39,0.69,1,1,0,4,1,Greece
LANL-GrowthRate,inc death,2,GR,0.42,0.4,0.5,0.75,-0.32,4,1,Greece
RobertWalraven-ESG,inc death,2,GR,0.5,0.59,0.25,0.5,-0.77,4,1,Greece
USC-SIkJalpha,inc death,2,GR,0.58,0.68,1,1,-0.05,4,1,Greece
epiforecasts-EpiNow2,inc death,2,GR,0.33,0.35,0.5,1,-0,4,1,Greece
DSMPG-bayes,inc case,1,HR,0.98,0.81,0.5,1,0.49,4,1,Croatia
EuroCOVIDhub-baseline,inc case,1,HR,1,1,0,1,-0.58,5,1,Croatia
EuroCOVIDhub-ensemble,inc case,1,HR,0.74,0.66,0.6,1,-0.18,5,1,Croatia
IEM_Health-CovidProject,inc case,1,HR,0.94,0.79,0.4,1,-0.26,5,1,Croatia
ILM-EKF,inc case,1,HR,1.18,0.98,0.2,0.8,-0.34,5,1,Croatia
LANL-GrowthRate,inc case,1,HR,0.79,0.67,0.8,1,-0.3,5,1,Croatia
RobertWalraven-ESG,inc case,1,HR,1.07,NA,0.6,0.8,NA,5,1,Croatia
USC-SIkJalpha,inc case,1,HR,1.04,1.08,0.4,0.8,-0.44,5,1,Croatia
UVA-Ensemble,inc case,1,HR,1.66,NA,0,0,NA,4,1,Croatia
epiforecasts-EpiNow2,inc case,1,HR,0.67,0.76,0.8,0.8,0.24,5,1,Croatia
EuroCOVIDhub-baseline,inc case,2,HR,1,1,0,0.75,-0.93,4,1,Croatia
EuroCOVIDhub-ensemble,inc case,2,HR,0.65,0.54,0.25,1,-0.3,4,1,Croatia
IEM_Health-CovidProject,inc case,2,HR,0.86,0.72,0.25,0.75,-0.4,4,1,Croatia
ILM-EKF,inc case,2,HR,0.82,0.66,0,1,-0.45,4,1,Croatia
LANL-GrowthRate,inc case,2,HR,0.63,0.55,0.5,1,-0.48,4,1,Croatia
RobertWalraven-ESG,inc case,2,HR,1.05,NA,0.5,1,NA,4,1,Croatia
USC-SIkJalpha,inc case,2,HR,0.6,0.73,0.25,0.75,-0.65,4,1,Croatia
epiforecasts-EpiNow2,inc case,2,HR,0.57,0.6,0.75,1,0.19,4,1,Croatia
EuroCOVIDhub-baseline,inc death,1,HR,1,1,0.2,0.8,-0.62,5,1,Croatia
EuroCOVIDhub-ensemble,inc death,1,HR,0.36,0.41,1,1,-0.28,5,1,Croatia
IEM_Health-CovidProject,inc death,1,HR,0.93,0.69,0.2,1,-0.64,5,1,Croatia
ILM-EKF,inc death,1,HR,0.41,0.76,1,1,-0.08,5,1,Croatia
LANL-GrowthRate,inc death,1,HR,0.56,0.53,0.4,1,-0.51,5,1,Croatia
RobertWalraven-ESG,inc death,1,HR,0.91,0.97,0.2,0.2,-0.82,5,1,Croatia
USC-SIkJalpha,inc death,1,HR,0.6,0.78,0.6,0.8,-0.38,5,1,Croatia
epiforecasts-EpiNow2,inc death,1,HR,0.54,0.46,0.4,1,0.4,5,1,Croatia
EuroCOVIDhub-baseline,inc death,2,HR,1,1,0.25,0.75,-0.75,4,1,Croatia
EuroCOVIDhub-ensemble,inc death,2,HR,0.49,0.4,0.75,1,-0.48,4,1,Croatia
IEM_Health-CovidProject,inc death,2,HR,1.17,0.97,0,0.75,-0.84,4,1,Croatia
ILM-EKF,inc death,2,HR,0.23,0.51,1,1,-0.17,4,1,Croatia
LANL-GrowthRate,inc death,2,HR,0.65,0.54,0,1,-0.75,4,1,Croatia
RobertWalraven-ESG,inc death,2,HR,1.23,1.54,0,0,-1,4,1,Croatia
USC-SIkJalpha,inc death,2,HR,0.39,0.41,0.5,1,-0.38,4,1,Croatia
epiforecasts-EpiNow2,inc death,2,HR,0.46,0.43,0.5,1,0.55,4,1,Croatia
EuroCOVIDhub-baseline,inc case,1,HU,1,1,0,0.4,-0.19,5,1,Hungary
