model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
IEM_Health-CovidProject,inc case,2,DK,1.09,1.37,0.6,0.6,0.3,5,1,Denmark
ILM-EKF,inc case,2,DK,3.1,2.85,0.4,0.8,0.62,5,1,Denmark
Karlen-pypm,inc case,2,DK,1.95,1.82,0.2,0.8,-0.18,5,1,Denmark
LANL-GrowthRate,inc case,2,DK,1.16,1.02,0.6,1,-0.1,5,1,Denmark
MUNI-ARIMA,inc case,2,DK,0.77,0.96,1,1,-0.08,5,1,Denmark
RobertWalraven-ESG,inc case,2,DK,1.44,1.33,0,0.6,-0.61,5,1,Denmark
USC-SIkJalpha,inc case,2,DK,2.57,3.4,0,0,-0.2,5,1,Denmark
UVA-Ensemble,inc case,2,DK,3.35,NA,0.6,0.6,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,2.22,2.58,0.6,1,-0.06,5,1,Denmark
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.6,1,0.12,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,0.8,0.77,0.6,1,0.12,5,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,1.18,1.09,0.4,0.8,0.42,5,1,Denmark
ILM-EKF,inc case,1,DK,1.69,1.53,0.6,1,0.48,5,1,Denmark
Karlen-pypm,inc case,1,DK,1.9,1.62,0.8,1,-0.02,5,1,Denmark
LANL-GrowthRate,inc case,1,DK,0.68,0.71,0.6,1,-0.04,5,1,Denmark
MUNI-ARIMA,inc case,1,DK,0.84,0.79,0.8,1,-0.06,5,1,Denmark
RobertWalraven-ESG,inc case,1,DK,1.35,1.21,0.4,0.8,-0.37,5,1,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,1.04,NA,NA,NA,NA,5,1,Denmark
USC-SIkJalpha,inc case,1,DK,1.21,1.4,0,0.4,0.08,5,1,Denmark
UVA-Ensemble,inc case,1,DK,6.25,NA,0.6,0.6,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,1.11,1.19,0.8,1,0.1,5,1,Denmark
LANL-GrowthRate,inc case,5,DK,NA,NA,0.4,1,-0.18,5,1,Denmark
USC-SIkJalpha,inc case,5,DK,NA,NA,0.4,0.4,-0.76,5,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,-0.24,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,0.92,0.75,0.4,1,-0.42,5,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,0.92,0.65,0.2,1,-0.62,5,1,Denmark
ILM-EKF,inc death,4,DK,0.51,2.9,1,1,-0,5,1,Denmark
Karlen-pypm,inc death,4,DK,1.25,1.1,0,0.8,-0.23,5,1,Denmark
LANL-GrowthRate,inc death,4,DK,0.82,1.05,0.2,0.6,-0.74,5,1,Denmark
MUNI-ARIMA,inc death,4,DK,0.65,0.7,0.6,1,-0.28,5,1,Denmark
RobertWalraven-ESG,inc death,4,DK,1.15,0.8,0.4,1,-0.59,5,1,Denmark
UMass-MechBayes,inc death,4,DK,1.39,1.05,0.2,1,0.02,5,1,Denmark
USC-SIkJalpha,inc death,4,DK,0.81,0.9,0.4,0.6,-0.74,5,1,Denmark
USyd-OneModelMan,inc death,4,DK,0.81,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,2.73,2.65,0.4,1,0.08,5,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,1,1,-0.22,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,0.92,0.77,0.4,1,-0.39,5,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,1.08,0.93,0.4,1,-0.21,5,1,Denmark
ILM-EKF,inc death,3,DK,0.8,2.47,1,1,-0.06,5,1,Denmark
Karlen-pypm,inc death,3,DK,1.2,1.06,0.2,0.8,-0.36,5,1,Denmark
LANL-GrowthRate,inc death,3,DK,1.04,0.93,0.4,0.6,-0.69,5,1,Denmark
MUNI-ARIMA,inc death,3,DK,1.2,0.95,0.6,1,-0.24,5,1,Denmark
RobertWalraven-ESG,inc death,3,DK,1,0.93,0.4,0.8,-0.55,5,1,Denmark
UMass-MechBayes,inc death,3,DK,1.2,0.96,0.4,1,-0.01,5,1,Denmark
USC-SIkJalpha,inc death,3,DK,0.6,0.89,0.2,0.4,-0.33,5,1,Denmark
USyd-OneModelMan,inc death,3,DK,1.25,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,1.64,1.46,0.4,0.8,-0.12,5,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,0.8,1,-0.32,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,0.7,0.75,0.6,1,-0.46,5,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,0.53,0.5,1,1,-0.2,5,1,Denmark
ILM-EKF,inc death,2,DK,0.7,2.16,1,1,-0.08,5,1,Denmark
Karlen-pypm,inc death,2,DK,1.21,0.96,0.4,1,-0.59,5,1,Denmark
LANL-GrowthRate,inc death,2,DK,1.21,0.87,0.4,0.8,-0.67,5,1,Denmark
MUNI-ARIMA,inc death,2,DK,1.05,0.77,0.6,1,-0.34,5,1,Denmark
RobertWalraven-ESG,inc death,2,DK,1.11,0.96,0.4,1,-0.57,5,1,Denmark
UMass-MechBayes,inc death,2,DK,0.79,0.68,0.6,1,0.1,5,1,Denmark
USC-SIkJalpha,inc death,2,DK,1.05,0.84,0.4,0.6,-0.34,5,1,Denmark
USyd-OneModelMan,inc death,2,DK,1.14,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,0.92,0.69,0.6,1,-0.34,5,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.6,1,-0.08,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,0.97,0.78,0.4,1,-0.32,5,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,1.43,1.1,0,1,0.18,5,1,Denmark
ILM-EKF,inc death,1,DK,0.93,2.26,1,1,-0.04,5,1,Denmark
Karlen-pypm,inc death,1,DK,1.57,1.16,0.4,0.8,-0.5,5,1,Denmark
LANL-GrowthRate,inc death,1,DK,0.95,0.71,0.4,1,-0.48,5,1,Denmark
MUNI-ARIMA,inc death,1,DK,1,0.84,0.6,1,-0.1,5,1,Denmark
RobertWalraven-ESG,inc death,1,DK,1.05,0.69,0.6,1,-0.35,5,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,1.26,NA,NA,NA,NA,5,1,Denmark
UMass-MechBayes,inc death,1,DK,1.24,0.6,0.4,1,-0.1,5,1,Denmark
USC-SIkJalpha,inc death,1,DK,0.97,1.07,0,0.4,-0.23,5,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.36,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,1.07,0.86,0.2,1,-0.28,5,1,Denmark
LANL-GrowthRate,inc death,5,DK,NA,NA,0.2,0.6,-0.62,5,1,Denmark
USC-SIkJalpha,inc death,5,DK,NA,NA,0.4,0.4,-0.68,5,1,Denmark
EuroCOVIDhub-baseline,inc hosp,1,DK,1,1,0.6,1,-0.34,5,1,Denmark
Karlen-pypm,inc hosp,1,DK,1.68,1.48,0.25,0.5,-0.77,4,1,Denmark
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0,1,-0.84,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,0.5,0.67,0.6,0.8,-0.5,5,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,0.88,1.06,0,0.6,-0.86,5,1,Estonia
ILM-EKF,inc case,4,EE,1.31,1.71,0.2,0.4,-0.54,5,1,Estonia
Karlen-pypm,inc case,4,EE,2.65,3.16,0.4,0.6,0.65,5,1,Estonia
LANL-GrowthRate,inc case,4,EE,0.64,0.92,0.4,0.6,-0.62,5,1,Estonia
MUNI-ARIMA,inc case,4,EE,0.53,0.62,0.4,1,-0.4,5,1,Estonia
RobertWalraven-ESG,inc case,4,EE,1.02,1.5,0,0,-1,5,1,Estonia
USC-SIkJalpha,inc case,4,EE,0.89,1.42,0,0,-0.6,5,1,Estonia
UVA-Ensemble,inc case,4,EE,0.92,NA,0,0.2,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,3.98,4.72,0.2,0.8,0.22,5,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0,1,-0.8,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,0.57,0.7,0.6,0.8,-0.32,5,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,0.93,0.99,0,0.8,-0.52,5,1,Estonia
ILM-EKF,inc case,3,EE,1.81,2.11,0,0.6,-0.21,5,1,Estonia
Karlen-pypm,inc case,3,EE,2.1,2.3,0.2,0.8,0.57,5,1,Estonia
LANL-GrowthRate,inc case,3,EE,0.62,0.79,0.4,0.8,-0.36,5,1,Estonia
MUNI-ARIMA,inc case,3,EE,0.58,0.64,0.6,1,-0.22,5,1,Estonia
RobertWalraven-ESG,inc case,3,EE,1.02,1.38,0,0,-1,5,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.73,1.06,0,0.2,-0.54,5,1,Estonia
UVA-Ensemble,inc case,3,EE,1.56,NA,0,0.4,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,2.74,3.42,0.4,0.8,0.02,5,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0,1,-0.78,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.45,0.49,0.6,1,-0.24,5,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,0.74,0.72,0.2,1,-0.28,5,1,Estonia
ILM-EKF,inc case,2,EE,2.13,2.31,0.2,0.8,0.07,5,1,Estonia
Karlen-pypm,inc case,2,EE,1.61,1.68,0.6,1,0.57,5,1,Estonia
LANL-GrowthRate,inc case,2,EE,0.84,0.79,0.6,1,-0.22,5,1,Estonia
MUNI-ARIMA,inc case,2,EE,0.5,0.61,0.6,1,-0.22,5,1,Estonia
RobertWalraven-ESG,inc case,2,EE,0.89,1.08,0,0.2,-0.95,5,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.55,0.72,0,0.4,-0.48,5,1,Estonia
UVA-Ensemble,inc case,2,EE,1.48,NA,0.4,1,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,2,2.45,0.4,0.8,-0.08,5,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.2,1,-0.7,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.57,0.62,0.4,1,-0.06,5,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,0.9,0.88,0.4,1,-0.16,5,1,Estonia
ILM-EKF,inc case,1,EE,2.88,2.62,0.2,1,0.27,5,1,Estonia
Karlen-pypm,inc case,1,EE,1.55,1.58,0.4,1,0.44,5,1,Estonia
LANL-GrowthRate,inc case,1,EE,1.06,1.09,0.6,1,-0.22,5,1,Estonia
MUNI-ARIMA,inc case,1,EE,1.22,1.1,0.2,1,0.01,5,1,Estonia
RobertWalraven-ESG,inc case,1,EE,0.54,0.48,0.2,1,-0.6,5,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,0.82,NA,NA,NA,NA,5,1,Estonia
USC-SIkJalpha,inc case,1,EE,0.67,0.67,0.2,0.8,-0.26,5,1,Estonia
UVA-Ensemble,inc case,1,EE,4.05,NA,0.2,0.8,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,1.93,2.14,0.4,0.8,-0.04,5,1,Estonia
LANL-GrowthRate,inc case,5,EE,NA,NA,0.2,0.4,-0.88,5,1,Estonia
USC-SIkJalpha,inc case,5,EE,NA,NA,0,0,-0.6,5,1,Estonia
EuroCOVIDhub-baseline,inc death,4,EE,1,1,1,1,-0.28,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,4,EE,0.89,0.89,0.6,1,-0.46,5,1,Estonia
IEM_Health-CovidProject,inc death,4,EE,1,1.22,0.4,0.8,-0.71,5,1,Estonia
ILM-EKF,inc death,4,EE,0.92,1.33,0.8,1,-0.38,5,1,Estonia
Karlen-pypm,inc death,4,EE,1.17,1.22,0.6,1,-0.02,5,1,Estonia
LANL-GrowthRate,inc death,4,EE,1.67,1.78,0,0.6,-0.85,5,1,Estonia
MUNI-ARIMA,inc death,4,EE,1,1,0.6,1,-0.46,5,1,Estonia
RobertWalraven-ESG,inc death,4,EE,1.42,1.33,0.6,0.8,-0.45,5,1,Estonia
UMass-MechBayes,inc death,4,EE,1.42,1.56,0.2,1,0.22,5,1,Estonia
USC-SIkJalpha,inc death,4,EE,0.67,0.89,0.4,0.8,-0.58,5,1,Estonia
USyd-OneModelMan,inc death,4,EE,0.93,NA,NA,NA,NA,5,1,Estonia
epiforecasts-EpiNow2,inc death,4,EE,1.75,1.78,0.8,1,0.16,5,1,Estonia
EuroCOVIDhub-baseline,inc death,3,EE,1,1,0.8,1,-0.28,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,3,EE,0.44,0.71,0.6,1,-0.36,5,1,Estonia
IEM_Health-CovidProject,inc death,3,EE,1.24,1.27,0.6,0.8,-0.62,5,1,Estonia
ILM-EKF,inc death,3,EE,0.53,1.41,0.8,1,-0.16,5,1,Estonia
Karlen-pypm,inc death,3,EE,0.75,0.94,0.6,1,-0.02,5,1,Estonia
LANL-GrowthRate,inc death,3,EE,1.07,1.39,0.2,0.6,-0.82,5,1,Estonia
MUNI-ARIMA,inc death,3,EE,0.8,0.89,0.6,1,-0.42,5,1,Estonia
RobertWalraven-ESG,inc death,3,EE,0.93,1.18,0.6,0.8,-0.53,5,1,Estonia
UMass-MechBayes,inc death,3,EE,0.75,1.25,0.4,1,0.25,5,1,Estonia
USC-SIkJalpha,inc death,3,EE,0.53,0.62,0.6,0.6,-0.14,5,1,Estonia
USyd-OneModelMan,inc death,3,EE,0.75,NA,NA,NA,NA,5,1,Estonia
epiforecasts-EpiNow2,inc death,3,EE,0.98,1.03,0.6,1,0.02,5,1,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.6,1,-0.32,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,0.67,0.73,0.4,1,-0.28,5,1,Estonia
IEM_Health-CovidProject,inc death,2,EE,0.95,1.51,0.2,0.4,-0.53,5,1,Estonia
ILM-EKF,inc death,2,EE,0.54,1.1,0.8,1,-0.04,5,1,Estonia
Karlen-pypm,inc death,2,EE,0.79,0.85,0.4,1,-0.17,5,1,Estonia
LANL-GrowthRate,inc death,2,EE,1.07,1.24,0.4,0.6,-0.7,5,1,Estonia
MUNI-ARIMA,inc death,2,EE,1.05,1.16,0.4,0.8,-0.48,5,1,Estonia
RobertWalraven-ESG,inc death,2,EE,0.67,0.91,0.4,0.8,-0.56,5,1,Estonia
UMass-MechBayes,inc death,2,EE,0.71,1.06,0.4,1,0.23,5,1,Estonia
USC-SIkJalpha,inc death,2,EE,0.48,1.02,0.2,0.6,0.02,5,1,Estonia
USyd-OneModelMan,inc death,2,EE,0.89,NA,NA,NA,NA,5,1,Estonia
epiforecasts-EpiNow2,inc death,2,EE,0.65,0.65,0.4,1,-0,5,1,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,1,1,0.2,1,-0.3,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,1,EE,1.29,0.9,0.6,1,-0.32,5,1,Estonia
IEM_Health-CovidProject,inc death,1,EE,1,1.22,0.2,0.4,-0.44,5,1,Estonia
ILM-EKF,inc death,1,EE,0.75,1.32,0.8,1,-0.02,5,1,Estonia
Karlen-pypm,inc death,1,EE,1.71,1.02,0.2,1,-0.2,5,1,Estonia
LANL-GrowthRate,inc death,1,EE,1.07,0.9,0.4,0.8,-0.54,5,1,Estonia
MUNI-ARIMA,inc death,1,EE,1.46,1.35,0.4,1,-0.49,5,1,Estonia
RobertWalraven-ESG,inc death,1,EE,1.39,1.47,0.4,0.4,-0.56,5,1,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,1.29,NA,NA,NA,NA,5,1,Estonia
UMass-MechBayes,inc death,1,EE,1.29,0.64,0.2,1,-0.3,5,1,Estonia
USC-SIkJalpha,inc death,1,EE,1.29,1.33,0.2,0.4,-0.07,5,1,Estonia
USyd-OneModelMan,inc death,1,EE,1,NA,NA,NA,NA,5,1,Estonia
epiforecasts-EpiNow2,inc death,1,EE,1.39,1,0.4,1,-0.1,5,1,Estonia
LANL-GrowthRate,inc death,5,EE,NA,NA,0.2,0.6,-0.78,5,1,Estonia
USC-SIkJalpha,inc death,5,EE,NA,NA,0.2,0.2,-0.8,5,1,Estonia
EuroCOVIDhub-baseline,inc hosp,1,EE,1,1,0.4,1,-0.54,5,1,Estonia
Karlen-pypm,inc hosp,1,EE,0.87,0.69,1,1,0.03,4,1,Estonia
EuroCOVIDhub-baseline,inc case,4,ES,1,1,0,1,0.59,5,1,Spain
EuroCOVIDhub-ensemble,inc case,4,ES,2.68,2.89,0,0.4,0.92,5,1,Spain
IEM_Health-CovidProject,inc case,4,ES,1.96,2.05,0,0.2,0.98,5,1,Spain
ILM-EKF,inc case,4,ES,7.25,9.69,0,0.2,0.96,5,1,Spain
Karlen-pypm,inc case,4,ES,5.17,6.16,0.2,0.2,0.88,5,1,Spain
LANL-GrowthRate,inc case,4,ES,0.84,0.98,0.2,1,0.62,5,1,Spain
MUNI-ARIMA,inc case,4,ES,0.98,1.06,0.2,0.6,0.36,5,1,Spain
RobertWalraven-ESG,inc case,4,ES,0.59,0.7,0.4,0.4,0.36,5,1,Spain
UB-BSLCoV,inc case,4,ES,14.7,17.5,0.2,0.4,0.84,5,1,Spain
USC-SIkJalpha,inc case,4,ES,0.82,0.94,0.4,0.6,0.54,5,1,Spain
UVA-Ensemble,inc case,4,ES,1.34,NA,0.8,0.8,NA,5,1,Spain
epiforecasts-EpiNow2,inc case,4,ES,1.7,1.62,0.6,1,0.18,5,1,Spain
EuroCOVIDhub-baseline,inc case,3,ES,1,1,0,1,0.85,5,1,Spain
EuroCOVIDhub-ensemble,inc case,3,ES,1.38,1.4,0.2,0.6,0.78,5,1,Spain
IEM_Health-CovidProject,inc case,3,ES,1.73,1.84,0,0,0.99,5,1,Spain
ILM-EKF,inc case,3,ES,3.82,5.12,0.2,0.4,0.82,5,1,Spain
Karlen-pypm,inc case,3,ES,2.39,2.79,0.2,0.4,0.64,5,1,Spain
LANL-GrowthRate,inc case,3,ES,1.17,1.15,0.4,1,0.6,5,1,Spain
MUNI-ARIMA,inc case,3,ES,1.03,1.03,0,0.8,0.63,5,1,Spain
RobertWalraven-ESG,inc case,3,ES,0.44,0.51,0.6,0.8,0.41,5,1,Spain
UB-BSLCoV,inc case,3,ES,4.5,5.33,0.4,0.6,0.7,5,1,Spain
UNED-PreCoV2,inc case,3,ES,1.33,1.83,0.6,1,0.52,5,1,Spain
USC-SIkJalpha,inc case,3,ES,1.49,1.95,0.2,0.4,0.82,5,1,Spain
UVA-Ensemble,inc case,3,ES,1.81,NA,0.4,0.8,NA,5,1,Spain
epiforecasts-EpiNow2,inc case,3,ES,0.82,0.9,0.8,1,-0.04,5,1,Spain
EuroCOVIDhub-baseline,inc case,2,ES,1,1,0,1,0.86,5,1,Spain
EuroCOVIDhub-ensemble,inc case,2,ES,0.74,0.77,0.4,1,0.56,5,1,Spain
IEM_Health-CovidProject,inc case,2,ES,1.1,1.11,0,0.8,0.95,5,1,Spain
ILM-EKF,inc case,2,ES,1.33,1.7,0.4,0.6,0.58,5,1,Spain
Karlen-pypm,inc case,2,ES,0.86,0.87,0.4,0.8,0.51,5,1,Spain
LANL-GrowthRate,inc case,2,ES,1.27,1.21,0.8,1,0.3,5,1,Spain
MUNI-ARIMA,inc case,2,ES,0.86,0.86,0,0.8,0.9,5,1,Spain
RobertWalraven-ESG,inc case,2,ES,0.48,0.5,0.4,0.8,0.36,5,1,Spain
UB-BSLCoV,inc case,2,ES,0.78,0.81,0.8,0.8,0.4,5,1,Spain
UNED-PreCoV2,inc case,2,ES,0.9,1.21,1,1,0.4,5,1,Spain
USC-SIkJalpha,inc case,2,ES,0.95,1.27,0.2,0.4,0.7,5,1,Spain
UVA-Ensemble,inc case,2,ES,1.57,NA,0.2,1,NA,5,1,Spain
epiforecasts-EpiNow2,inc case,2,ES,0.28,0.42,1,1,-0.22,5,1,Spain
EuroCOVIDhub-baseline,inc case,1,ES,1,1,0,1,0.84,5,1,Spain
EuroCOVIDhub-ensemble,inc case,1,ES,0.41,0.43,0.6,1,0.3,5,1,Spain
IEM_Health-CovidProject,inc case,1,ES,0.9,0.82,0,1,0.84,5,1,Spain
ILM-EKF,inc case,1,ES,0.48,0.46,0.6,1,0.39,5,1,Spain
Karlen-pypm,inc case,1,ES,0.79,0.74,0.2,1,0.32,5,1,Spain
LANL-GrowthRate,inc case,1,ES,0.41,0.7,1,1,-0.14,5,1,Spain
MUNI-ARIMA,inc case,1,ES,0.66,0.65,0.2,1,0.8,5,1,Spain
RobertWalraven-ESG,inc case,1,ES,0.39,0.42,0.8,1,0.07,5,1,Spain
SDSC_ISG-TrendModel,inc case,1,ES,0.49,NA,NA,NA,NA,5,1,Spain
UB-BSLCoV,inc case,1,ES,0.26,0.32,1,1,0.1,5,1,Spain
UNED-PreCoV2,inc case,1,ES,0.48,0.99,1,1,0.2,5,1,Spain
USC-SIkJalpha,inc case,1,ES,0.8,0.99,0.2,0.6,0.5,5,1,Spain
UVA-Ensemble,inc case,1,ES,2.52,NA,0.2,1,NA,5,1,Spain
epiforecasts-EpiNow2,inc case,1,ES,0.31,0.41,1,1,-0.24,5,1,Spain
LANL-GrowthRate,inc case,5,ES,NA,NA,0.2,0.8,0.37,5,1,Spain
USC-SIkJalpha,inc case,5,ES,NA,NA,0.4,0.4,0.2,5,1,Spain
EuroCOVIDhub-baseline,inc death,4,ES,1,1,1,1,-0.38,5,1,Spain
EuroCOVIDhub-ensemble,inc death,4,ES,0.68,0.79,0.4,1,-0.52,5,1,Spain
IEM_Health-CovidProject,inc death,4,ES,0.71,0.83,0.2,0.8,-0.62,5,1,Spain
ILM-EKF,inc death,4,ES,0.75,1.17,0.8,1,-0.12,5,1,Spain
Karlen-pypm,inc death,4,ES,1.49,1.75,0,0.6,-0.21,5,1,Spain
LANL-GrowthRate,inc death,4,ES,0.74,1.06,0.4,0.8,-0.6,5,1,Spain
MUNI-ARIMA,inc death,4,ES,0.87,0.89,0.2,1,-0.76,5,1,Spain
RobertWalraven-ESG,inc death,4,ES,1.1,1.76,0,0,-1,5,1,Spain
UB-BSLCoV,inc death,4,ES,2.15,3.91,0.2,1,-0.38,5,1,Spain
UMass-MechBayes,inc death,4,ES,1.44,2.15,0.6,1,0.38,5,1,Spain
USC-SIkJalpha,inc death,4,ES,0.52,0.88,0.2,0.4,-0.78,5,1,Spain
USyd-OneModelMan,inc death,4,ES,0.54,NA,NA,NA,NA,5,1,Spain
epiforecasts-EpiNow2,inc death,4,ES,1.28,1.57,0.2,0.6,-0.51,5,1,Spain
EuroCOVIDhub-baseline,inc death,3,ES,1,1,1,1,-0.44,5,1,Spain
EuroCOVIDhub-ensemble,inc death,3,ES,0.83,0.78,0,1,-0.74,5,1,Spain
IEM_Health-CovidProject,inc death,3,ES,0.46,0.6,0.6,0.8,-0.5,5,1,Spain
ILM-EKF,inc death,3,ES,0.68,0.89,0.8,1,-0.4,5,1,Spain
Karlen-pypm,inc death,3,ES,0.9,1.03,0.2,0.6,-0.7,5,1,Spain
LANL-GrowthRate,inc death,3,ES,0.71,0.91,0.2,0.6,-0.76,5,1,Spain
MUNI-ARIMA,inc death,3,ES,0.84,0.79,0,1,-0.74,5,1,Spain
RobertWalraven-ESG,inc death,3,ES,1.1,1.63,0,0,-1,5,1,Spain
UB-BSLCoV,inc death,3,ES,1.98,2.9,0.4,1,-0.14,5,1,Spain
UMass-MechBayes,inc death,3,ES,0.59,1.13,0.8,1,0.17,5,1,Spain
UNED-PreCoV2,inc death,3,ES,1.47,1.2,0.4,1,-0.64,5,1,Spain
USC-SIkJalpha,inc death,3,ES,0.76,1.15,0,0.2,-0.52,5,1,Spain
USyd-OneModelMan,inc death,3,ES,0.6,NA,NA,NA,NA,5,1,Spain
epiforecasts-EpiNow2,inc death,3,ES,1.31,1.7,0,0.4,-0.62,5,1,Spain
EuroCOVIDhub-baseline,inc death,2,ES,1,1,0.6,1,-0.46,5,1,Spain
EuroCOVIDhub-ensemble,inc death,2,ES,0.87,0.77,0.4,1,-0.66,5,1,Spain
IEM_Health-CovidProject,inc death,2,ES,0.76,0.66,0.4,0.8,-0.12,5,1,Spain
ILM-EKF,inc death,2,ES,1,0.88,0.6,1,-0.48,5,1,Spain
Karlen-pypm,inc death,2,ES,1.31,1.17,0,0.6,-0.85,5,1,Spain
LANL-GrowthRate,inc death,2,ES,0.85,0.92,0.2,0.8,-0.79,5,1,Spain
MUNI-ARIMA,inc death,2,ES,0.75,0.7,0.6,1,-0.57,5,1,Spain
RobertWalraven-ESG,inc death,2,ES,1.04,1.22,0.2,0.2,-0.74,5,1,Spain
UB-BSLCoV,inc death,2,ES,1.7,2.06,0.8,1,0.04,5,1,Spain
UMass-MechBayes,inc death,2,ES,1.03,1.19,0.6,1,0.13,5,1,Spain
UNED-PreCoV2,inc death,2,ES,1.45,1.12,0.8,1,-0.48,5,1,Spain
USC-SIkJalpha,inc death,2,ES,0.88,1.09,0,0.2,-0.98,5,1,Spain
USyd-OneModelMan,inc death,2,ES,0.78,NA,NA,NA,NA,5,1,Spain
epiforecasts-EpiNow2,inc death,2,ES,1.5,1.61,0,0.4,-0.98,5,1,Spain
EuroCOVIDhub-baseline,inc death,1,ES,1,1,0.4,1,-0.2,5,1,Spain
EuroCOVIDhub-ensemble,inc death,1,ES,1.05,0.83,0.4,1,-0.48,5,1,Spain
IEM_Health-CovidProject,inc death,1,ES,0.68,0.73,0.6,0.8,-0,5,1,Spain
ILM-EKF,inc death,1,ES,1.17,0.93,0.8,1,-0.32,5,1,Spain
Karlen-pypm,inc death,1,ES,1.59,1.35,0.2,1,-0.76,5,1,Spain
LANL-GrowthRate,inc death,1,ES,1.06,1.14,0.4,0.6,-0.58,5,1,Spain
MUNI-ARIMA,inc death,1,ES,0.99,0.79,0.4,1,-0.3,5,1,Spain
RobertWalraven-ESG,inc death,1,ES,0.89,0.9,0.2,0.6,-0.28,5,1,Spain
SDSC_ISG-TrendModel,inc death,1,ES,1.26,NA,NA,NA,NA,5,1,Spain
UB-BSLCoV,inc death,1,ES,1.56,1.76,0.8,1,0.16,5,1,Spain
UMass-MechBayes,inc death,1,ES,1.95,1.73,0.4,1,-0.03,5,1,Spain
UNED-PreCoV2,inc death,1,ES,1.09,1.2,1,1,-0.24,5,1,Spain
USC-SIkJalpha,inc death,1,ES,1.51,1.94,0,0,-0.6,5,1,Spain
USyd-OneModelMan,inc death,1,ES,1.06,NA,NA,NA,NA,5,1,Spain
epiforecasts-EpiNow2,inc death,1,ES,1.78,1.65,0,0.6,-0.9,5,1,Spain
LANL-GrowthRate,inc death,5,ES,NA,NA,0.2,0.2,-0.85,5,1,Spain
USC-SIkJalpha,inc death,5,ES,NA,NA,0.4,0.4,-0.76,5,1,Spain
EuroCOVIDhub-baseline,inc hosp,1,ES,1,1,0.4,1,0.28,5,1,Spain
Karlen-pypm,inc hosp,1,ES,1.48,1.53,0,0.75,-0.45,4,1,Spain
EuroCOVIDhub-baseline,inc case,4,FI,1,1,0.4,0.4,-0.46,5,1,Finland
EuroCOVIDhub-ensemble,inc case,4,FI,1.43,1.12,0.4,1,0.08,5,1,Finland
