model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_mean,inc case,2,CZ,1.08,0.41,0.4,1,-0.36,5,1,Czechia
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_median,inc case,2,CZ,0.82,0.41,0.6,0.6,-0.52,5,1,Czechia
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_mean,inc case,2,CZ,0.92,0.42,0.4,1,-0.22,5,1,Czechia
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_median,inc case,2,CZ,0.86,0.38,0.6,1,-0.38,5,1,Czechia
EuroCOVIDhub-ensemble,inc case,2,CZ,0.81,0.39,0.6,0.6,-0.39,5,1,Czechia
EuroCOVIDhub-mean,inc case,2,CZ,1.03,0.39,0.4,1,-0.26,5,1,Czechia
EuroCOVIDhub-median,inc case,2,CZ,0.84,0.39,0.6,0.6,-0.41,5,1,Czechia
IEM_Health-CovidProject,inc case,2,CZ,0.76,0.36,0.4,0.6,-0.42,5,1,Czechia
ILM-EKF,inc case,2,CZ,0.93,0.4,0.6,1,-0.42,5,1,Czechia
Karlen-pypm,inc case,2,CZ,1.02,0.48,0.4,0.4,-0.59,5,1,Czechia
LANL-GrowthRate,inc case,2,CZ,1.22,0.57,0.2,0.6,-0.66,5,1,Czechia
MUNI-ARIMA,inc case,2,CZ,0.56,0.66,1,1,-0.04,5,1,Czechia
MUNI_DMS-SEIAR,inc case,2,CZ,1.74,0.71,0.2,0.6,-0.1,5,1,Czechia
RobertWalraven-ESG,inc case,2,CZ,1.09,0.4,0.4,1,-0.54,5,1,Czechia
USC-SIkJalpha,inc case,2,CZ,1.09,0.63,0,0.2,-0.26,5,1,Czechia
UVA-Ensemble,inc case,2,CZ,0.94,NA,0.2,1,NA,5,1,Czechia
epiforecasts-EpiNow2,inc case,2,CZ,2.01,0.86,0.4,0.8,-0.02,5,1,Czechia
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_mean,inc case,1,CZ,0.93,0.44,0.8,1,-0.26,5,1,Czechia
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_median,inc case,1,CZ,1.01,0.46,0.6,0.8,-0.32,5,1,Czechia
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_mean,inc case,1,CZ,0.92,0.44,0.8,1,-0.22,5,1,Czechia
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_median,inc case,1,CZ,1.01,0.47,0.6,0.8,-0.32,5,1,Czechia
EuroCOVIDhub-All_history_relative_skill_weighted_mean,inc case,1,CZ,0.93,0.43,0.8,1,-0.22,5,1,Czechia
EuroCOVIDhub-All_history_relative_skill_weighted_median,inc case,1,CZ,0.88,0.43,0.8,1,-0.26,5,1,Czechia
EuroCOVIDhub-baseline,inc case,1,CZ,1,1,0.8,1,-0.38,5,1,Czechia
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_mean,inc case,1,CZ,0.91,0.43,0.8,1,-0.26,5,1,Czechia
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_median,inc case,1,CZ,0.98,0.45,0.6,1,-0.35,5,1,Czechia
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_mean,inc case,1,CZ,0.94,0.45,0.6,1,-0.22,5,1,Czechia
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_median,inc case,1,CZ,1.01,0.48,0.6,0.8,-0.32,5,1,Czechia
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_mean,inc case,1,CZ,0.91,0.43,0.8,1,-0.22,5,1,Czechia
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_median,inc case,1,CZ,0.83,0.42,0.8,1,-0.26,5,1,Czechia
EuroCOVIDhub-ensemble,inc case,1,CZ,0.94,0.46,0.8,1,-0.22,5,1,Czechia
EuroCOVIDhub-mean,inc case,1,CZ,0.92,0.43,0.8,1,-0.18,5,1,Czechia
EuroCOVIDhub-median,inc case,1,CZ,0.9,0.45,0.8,1,-0.24,5,1,Czechia
IEM_Health-CovidProject,inc case,1,CZ,1.2,0.5,0.4,0.8,-0.32,5,1,Czechia
ILM-EKF,inc case,1,CZ,1.35,0.56,0.8,1,-0.24,5,1,Czechia
Karlen-pypm,inc case,1,CZ,1.51,0.64,0.6,0.8,-0.14,5,1,Czechia
LANL-GrowthRate,inc case,1,CZ,1.65,0.75,0.4,0.8,-0.67,5,1,Czechia
MUNI-ARIMA,inc case,1,CZ,0.61,0.58,1,1,0.02,5,1,Czechia
MUNI_DMS-SEIAR,inc case,1,CZ,0.9,0.43,0.8,1,-0.06,5,1,Czechia
RobertWalraven-ESG,inc case,1,CZ,0.93,0.48,0.8,1,-0.24,5,1,Czechia
SDSC_ISG-TrendModel,inc case,1,CZ,0.83,NA,NA,NA,NA,5,1,Czechia
USC-SIkJalpha,inc case,1,CZ,0.92,0.48,0.2,0.6,-0.22,5,1,Czechia
UVA-Ensemble,inc case,1,CZ,1.82,NA,0.2,0.8,NA,5,1,Czechia
epiforecasts-EpiNow2,inc case,1,CZ,1.75,0.63,0.2,1,-0.04,5,1,Czechia
LANL-GrowthRate,inc case,5,CZ,NA,NA,0.2,1,-0.78,5,1,Czechia
USC-SIkJalpha,inc case,5,CZ,NA,NA,0.2,0.2,-0.88,5,1,Czechia
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_mean,inc death,4,CZ,1.2,0.16,1,1,-0.02,5,1,Czechia
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_median,inc death,4,CZ,1.49,0.14,0.8,1,-0.22,5,1,Czechia
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_mean,inc death,4,CZ,1.16,0.15,1,1,-0.04,5,1,Czechia
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_median,inc death,4,CZ,1.49,0.14,0.8,1,-0.22,5,1,Czechia
EuroCOVIDhub-All_history_relative_skill_weighted_mean,inc death,4,CZ,1.27,0.16,1,1,-0.02,5,1,Czechia
EuroCOVIDhub-All_history_relative_skill_weighted_median,inc death,4,CZ,1.8,0.15,0.8,1,-0.2,5,1,Czechia
EuroCOVIDhub-baseline,inc death,4,CZ,1,1,1,1,-0.06,5,1,Czechia
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_mean,inc death,4,CZ,1.2,0.16,1,1,-0.02,5,1,Czechia
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_median,inc death,4,CZ,1.49,0.14,0.8,1,-0.22,5,1,Czechia
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_mean,inc death,4,CZ,1.16,0.15,1,1,-0.04,5,1,Czechia
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_median,inc death,4,CZ,1.49,0.14,0.8,1,-0.22,5,1,Czechia
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_mean,inc death,4,CZ,1.27,0.16,1,1,-0.02,5,1,Czechia
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_median,inc death,4,CZ,1.8,0.15,0.8,1,-0.2,5,1,Czechia
EuroCOVIDhub-ensemble,inc death,4,CZ,1.6,0.14,0.8,1,-0.26,5,1,Czechia
EuroCOVIDhub-mean,inc death,4,CZ,1.01,0.17,1,1,-0.02,5,1,Czechia
EuroCOVIDhub-median,inc death,4,CZ,1.6,0.14,0.8,1,-0.26,5,1,Czechia
IEM_Health-CovidProject,inc death,4,CZ,1.33,0.18,0.4,1,-0.16,5,1,Czechia
ILM-EKF,inc death,4,CZ,1.93,0.22,0.8,1,0.08,5,1,Czechia
Karlen-pypm,inc death,4,CZ,1.6,0.15,0.4,1,-0.55,5,1,Czechia
LANL-GrowthRate,inc death,4,CZ,2.13,0.17,0.2,0.8,-0.2,5,1,Czechia
MUNI-ARIMA,inc death,4,CZ,3.2,0.59,0.8,1,-0.04,5,1,Czechia
MUNI_DMS-SEIAR,inc death,4,CZ,2.19,0.21,0.4,1,-0.39,5,1,Czechia
RobertWalraven-ESG,inc death,4,CZ,2.72,0.33,0.8,1,0.02,5,1,Czechia
UMass-MechBayes,inc death,4,CZ,1.01,0.09,0.8,1,-0.27,5,1,Czechia
USC-SIkJalpha,inc death,4,CZ,1.53,0.18,0.4,0.4,-0.54,5,1,Czechia
USyd-OneModelMan,inc death,4,CZ,1.33,NA,NA,NA,NA,5,1,Czechia
epiforecasts-EpiNow2,inc death,4,CZ,3.47,0.33,0.2,1,-0.1,5,1,Czechia
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_mean,inc death,3,CZ,0.64,0.19,0.8,1,-0.1,5,1,Czechia
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_median,inc death,3,CZ,0.6,0.18,0.8,1,-0.27,5,1,Czechia
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_mean,inc death,3,CZ,0.64,0.19,0.8,1,-0.1,5,1,Czechia
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_median,inc death,3,CZ,0.62,0.17,0.8,0.8,-0.3,5,1,Czechia
EuroCOVIDhub-All_history_relative_skill_weighted_mean,inc death,3,CZ,0.72,0.19,0.8,1,-0.08,5,1,Czechia
EuroCOVIDhub-All_history_relative_skill_weighted_median,inc death,3,CZ,0.67,0.18,0.8,1,-0.25,5,1,Czechia
EuroCOVIDhub-baseline,inc death,3,CZ,1,1,1,1,-0.02,5,1,Czechia
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_mean,inc death,3,CZ,0.64,0.19,0.8,1,-0.1,5,1,Czechia
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_median,inc death,3,CZ,0.6,0.18,0.8,1,-0.27,5,1,Czechia
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_mean,inc death,3,CZ,0.64,0.19,0.8,1,-0.1,5,1,Czechia
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_median,inc death,3,CZ,0.62,0.17,0.8,0.8,-0.3,5,1,Czechia
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_mean,inc death,3,CZ,0.72,0.19,0.8,1,-0.08,5,1,Czechia
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_median,inc death,3,CZ,0.67,0.18,0.8,1,-0.25,5,1,Czechia
EuroCOVIDhub-ensemble,inc death,3,CZ,0.6,0.16,0.8,1,-0.25,5,1,Czechia
EuroCOVIDhub-mean,inc death,3,CZ,0.72,0.2,0.8,1,-0.08,5,1,Czechia
EuroCOVIDhub-median,inc death,3,CZ,0.6,0.15,0.8,1,-0.25,5,1,Czechia
IEM_Health-CovidProject,inc death,3,CZ,0.8,0.23,0.6,0.8,-0.22,5,1,Czechia
ILM-EKF,inc death,3,CZ,0.64,0.21,1,1,-0.02,5,1,Czechia
Karlen-pypm,inc death,3,CZ,0.67,0.2,0.4,1,-0.51,5,1,Czechia
LANL-GrowthRate,inc death,3,CZ,0.76,0.2,0.4,0.8,-0.2,5,1,Czechia
MUNI-ARIMA,inc death,3,CZ,1.83,0.66,0.8,0.8,-0.08,5,1,Czechia
MUNI_DMS-SEIAR,inc death,3,CZ,0.89,0.28,0.6,0.8,-0.44,5,1,Czechia
RobertWalraven-ESG,inc death,3,CZ,1.09,0.38,0.8,1,0.02,5,1,Czechia
UMass-MechBayes,inc death,3,CZ,0.96,0.26,0.6,0.6,-0.69,5,1,Czechia
USC-SIkJalpha,inc death,3,CZ,0.49,0.15,0.4,0.8,-0.36,5,1,Czechia
USyd-OneModelMan,inc death,3,CZ,0.89,NA,NA,NA,NA,5,1,Czechia
epiforecasts-EpiNow2,inc death,3,CZ,0.44,0.17,0.8,1,0.12,5,1,Czechia
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_mean,inc death,2,CZ,0.75,0.28,0.6,1,-0.12,5,1,Czechia
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_median,inc death,2,CZ,0.7,0.24,0.4,1,-0.14,5,1,Czechia
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_mean,inc death,2,CZ,0.75,0.28,0.6,1,-0.14,5,1,Czechia
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_median,inc death,2,CZ,0.62,0.24,0.2,1,-0.18,5,1,Czechia
EuroCOVIDhub-All_history_relative_skill_weighted_mean,inc death,2,CZ,0.76,0.28,0.6,1,-0.1,5,1,Czechia
EuroCOVIDhub-All_history_relative_skill_weighted_median,inc death,2,CZ,0.66,0.24,0.4,1,-0.14,5,1,Czechia
EuroCOVIDhub-baseline,inc death,2,CZ,1,1,1,1,-0.06,5,1,Czechia
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_mean,inc death,2,CZ,0.75,0.28,0.6,1,-0.12,5,1,Czechia
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_median,inc death,2,CZ,0.7,0.24,0.4,1,-0.14,5,1,Czechia
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_mean,inc death,2,CZ,0.75,0.28,0.6,1,-0.14,5,1,Czechia
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_median,inc death,2,CZ,0.62,0.24,0.2,1,-0.18,5,1,Czechia
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_mean,inc death,2,CZ,0.76,0.28,0.6,1,-0.1,5,1,Czechia
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_median,inc death,2,CZ,0.66,0.24,0.4,1,-0.14,5,1,Czechia
EuroCOVIDhub-ensemble,inc death,2,CZ,0.72,0.25,0.4,1,-0.14,5,1,Czechia
EuroCOVIDhub-mean,inc death,2,CZ,0.82,0.29,0.6,1,-0.1,5,1,Czechia
EuroCOVIDhub-median,inc death,2,CZ,0.7,0.24,0.4,1,-0.14,5,1,Czechia
IEM_Health-CovidProject,inc death,2,CZ,1.2,0.6,0,0.6,-0.28,5,1,Czechia
ILM-EKF,inc death,2,CZ,0.6,0.27,1,1,0,5,1,Czechia
Karlen-pypm,inc death,2,CZ,0.6,0.24,0.4,1,-0.37,5,1,Czechia
LANL-GrowthRate,inc death,2,CZ,0.68,0.27,0.4,0.8,-0.22,5,1,Czechia
MUNI-ARIMA,inc death,2,CZ,1.52,0.64,0.6,1,-0.02,5,1,Czechia
MUNI_DMS-SEIAR,inc death,2,CZ,0.82,0.34,0.4,1,-0.47,5,1,Czechia
RobertWalraven-ESG,inc death,2,CZ,1,0.48,0.8,1,0.04,5,1,Czechia
UMass-MechBayes,inc death,2,CZ,0.8,0.32,0,0.6,-0.29,5,1,Czechia
USC-SIkJalpha,inc death,2,CZ,0.6,0.27,0,0.6,-0.28,5,1,Czechia
USyd-OneModelMan,inc death,2,CZ,1.2,NA,NA,NA,NA,5,1,Czechia
epiforecasts-EpiNow2,inc death,2,CZ,0.3,0.17,0.6,1,0.16,5,1,Czechia
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_mean,inc death,1,CZ,1.01,0.44,0.6,1,-0.1,5,1,Czechia
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_median,inc death,1,CZ,0.83,0.46,0.2,1,-0.18,5,1,Czechia
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_mean,inc death,1,CZ,1,0.44,0.2,1,-0.16,5,1,Czechia
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_median,inc death,1,CZ,0.94,0.46,0.2,1,-0.2,5,1,Czechia
EuroCOVIDhub-All_history_relative_skill_weighted_mean,inc death,1,CZ,0.87,0.44,0.6,1,-0.1,5,1,Czechia
EuroCOVIDhub-All_history_relative_skill_weighted_median,inc death,1,CZ,0.83,0.42,0.2,1,-0.18,5,1,Czechia
EuroCOVIDhub-baseline,inc death,1,CZ,1,1,1,1,-0.16,5,1,Czechia
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_mean,inc death,1,CZ,1.01,0.44,0.6,1,-0.1,5,1,Czechia
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_median,inc death,1,CZ,0.83,0.46,0.2,1,-0.18,5,1,Czechia
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_mean,inc death,1,CZ,1,0.44,0.2,1,-0.16,5,1,Czechia
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_median,inc death,1,CZ,0.94,0.46,0.2,1,-0.2,5,1,Czechia
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_mean,inc death,1,CZ,0.87,0.44,0.6,1,-0.1,5,1,Czechia
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_median,inc death,1,CZ,0.83,0.42,0.2,1,-0.18,5,1,Czechia
EuroCOVIDhub-ensemble,inc death,1,CZ,0.83,0.44,0.2,1,-0.16,5,1,Czechia
EuroCOVIDhub-mean,inc death,1,CZ,0.97,0.46,0.6,1,-0.1,5,1,Czechia
EuroCOVIDhub-median,inc death,1,CZ,0.83,0.44,0.2,1,-0.16,5,1,Czechia
IEM_Health-CovidProject,inc death,1,CZ,1.03,0.66,0.4,0.6,-0.31,5,1,Czechia
ILM-EKF,inc death,1,CZ,0.76,0.54,0.8,1,0,5,1,Czechia
Karlen-pypm,inc death,1,CZ,0.94,0.46,0.2,1,-0.18,5,1,Czechia
LANL-GrowthRate,inc death,1,CZ,0.97,0.49,0.2,0.8,-0.26,5,1,Czechia
MUNI-ARIMA,inc death,1,CZ,1.25,0.81,0.6,1,0.04,5,1,Czechia
MUNI_DMS-SEIAR,inc death,1,CZ,1.01,0.56,0.4,1,-0.52,5,1,Czechia
RobertWalraven-ESG,inc death,1,CZ,1.33,0.76,0.8,1,0.04,5,1,Czechia
SDSC_ISG-TrendModel,inc death,1,CZ,1.33,NA,NA,NA,NA,5,1,Czechia
UMass-MechBayes,inc death,1,CZ,0.87,0.4,0.2,0.8,-0.06,5,1,Czechia
USC-SIkJalpha,inc death,1,CZ,0.94,0.63,0,0.4,-0.24,5,1,Czechia
USyd-OneModelMan,inc death,1,CZ,1.08,NA,NA,NA,NA,5,1,Czechia
epiforecasts-EpiNow2,inc death,1,CZ,0.76,0.42,0.2,1,0.04,5,1,Czechia
LANL-GrowthRate,inc death,5,CZ,NA,NA,0.4,1,-0.18,5,1,Czechia
USC-SIkJalpha,inc death,5,CZ,NA,NA,0.2,0.8,0.03,5,1,Czechia
CovidMetrics-epiBATS,inc case,4,DE,0.9,0.86,0.4,1,-0.45,5,1,Germany
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_mean,inc case,4,DE,2.05,2.3,0.2,0.6,0.3,5,1,Germany
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_median,inc case,4,DE,2.16,2.21,0,0.6,0.15,5,1,Germany
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_mean,inc case,4,DE,2.1,2.36,0.2,0.6,0.3,5,1,Germany
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_median,inc case,4,DE,2.22,2.3,0,0.6,0.19,5,1,Germany
EuroCOVIDhub-All_history_relative_skill_weighted_mean,inc case,4,DE,1.86,2.03,0.2,0.6,0.24,5,1,Germany
EuroCOVIDhub-All_history_relative_skill_weighted_median,inc case,4,DE,1.56,1.65,0.2,0.6,0.13,5,1,Germany
EuroCOVIDhub-baseline,inc case,4,DE,1,1,0.2,0.8,-0.63,5,1,Germany
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_mean,inc case,4,DE,2.27,2.61,0.2,0.6,0.3,5,1,Germany
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_median,inc case,4,DE,2.63,2.81,0,0.6,0.17,5,1,Germany
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_mean,inc case,4,DE,2.48,2.89,0,0.4,0.26,5,1,Germany
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_median,inc case,4,DE,2.8,3.29,0,0.4,0.24,5,1,Germany
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_mean,inc case,4,DE,1.63,1.8,0.4,0.6,0.15,5,1,Germany
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_median,inc case,4,DE,1.36,1.44,0.2,0.6,-0,5,1,Germany
EuroCOVIDhub-ensemble,inc case,4,DE,1.58,1.64,0.2,0.6,0.13,5,1,Germany
EuroCOVIDhub-mean,inc case,4,DE,1.74,1.88,0.2,0.6,0.26,5,1,Germany
EuroCOVIDhub-median,inc case,4,DE,1.54,1.6,0.2,0.6,0.13,5,1,Germany
FIAS_FZJ-Epi1Ger,inc case,4,DE,3.79,5.37,0,0.4,0.23,5,1,Germany
HZI-AgeExtendedSEIR,inc case,4,DE,2.43,3.23,0,0.4,0.27,5,1,Germany
IEM_Health-CovidProject,inc case,4,DE,2.2,2.37,0,0.6,0.15,5,1,Germany
ILM-EKF,inc case,4,DE,3.39,3.47,0.2,0.6,0.53,5,1,Germany
ITWW-county_repro,inc case,4,DE,2.79,3.43,0,0.4,0.32,5,1,Germany
Karlen-pypm,inc case,4,DE,3.68,4.14,0,0.4,0.21,5,1,Germany
LANL-GrowthRate,inc case,4,DE,1.16,1.28,0.2,0.6,-0.32,5,1,Germany
MUNI-ARIMA,inc case,4,DE,1.09,1.06,0.4,1,0.01,5,1,Germany
RobertWalraven-ESG,inc case,4,DE,1.06,1.49,0,0,-0.6,5,1,Germany
UNIPV-BayesINGARCHX,inc case,4,DE,0.87,1.18,0,0,0.2,5,1,Germany
USC-SIkJalpha,inc case,4,DE,1.36,2.04,0,0,0.2,5,1,Germany
UVA-Ensemble,inc case,4,DE,1.47,NA,0,0.4,NA,5,1,Germany
epiforecasts-EpiExpert,inc case,4,DE,2.23,2.6,0.4,0.8,0.15,5,1,Germany
epiforecasts-EpiExpert_Rt,inc case,4,DE,2,2.41,0.6,0.8,0.06,5,1,Germany
epiforecasts-EpiExpert_direct,inc case,4,DE,2.58,2.93,0.2,0.6,-0.02,5,1,Germany
epiforecasts-EpiNow2,inc case,4,DE,1.79,2.23,0.4,1,-0.02,5,1,Germany
itwm-dSEIR,inc case,4,DE,2.54,2.81,0,0.4,0.19,5,1,Germany
CovidMetrics-epiBATS,inc case,3,DE,0.85,0.8,0.4,1,-0.25,5,1,Germany
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_mean,inc case,3,DE,1.78,1.94,0.2,0.4,0.36,5,1,Germany
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_median,inc case,3,DE,1.82,1.86,0.2,0.4,0.37,5,1,Germany
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_mean,inc case,3,DE,1.79,1.97,0.2,0.4,0.38,5,1,Germany
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_median,inc case,3,DE,1.85,1.92,0.2,0.4,0.37,5,1,Germany
EuroCOVIDhub-All_history_relative_skill_weighted_mean,inc case,3,DE,1.72,1.8,0.2,0.4,0.34,5,1,Germany
EuroCOVIDhub-All_history_relative_skill_weighted_median,inc case,3,DE,1.61,1.57,0,0.4,0.26,5,1,Germany
EuroCOVIDhub-baseline,inc case,3,DE,1,1,0.2,0.8,-0.39,5,1,Germany
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_mean,inc case,3,DE,1.97,2.19,0.2,0.4,0.36,5,1,Germany
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_median,inc case,3,DE,2.06,2.3,0.2,0.4,0.39,5,1,Germany
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_mean,inc case,3,DE,1.97,2.23,0.2,0.4,0.51,5,1,Germany
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_median,inc case,3,DE,2.17,2.49,0,0.4,0.58,5,1,Germany
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_mean,inc case,3,DE,1.74,1.78,0,0.4,0.23,5,1,Germany
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_median,inc case,3,DE,1.5,1.49,0,0.6,0.21,5,1,Germany
EuroCOVIDhub-ensemble,inc case,3,DE,1.51,1.46,0.2,0.4,0.32,5,1,Germany
EuroCOVIDhub-mean,inc case,3,DE,1.56,1.6,0.2,0.4,0.33,5,1,Germany
EuroCOVIDhub-median,inc case,3,DE,1.5,1.45,0.2,0.4,0.32,5,1,Germany
FIAS_FZJ-Epi1Ger,inc case,3,DE,2.86,3.81,0,0.2,0.62,5,1,Germany
HZI-AgeExtendedSEIR,inc case,3,DE,1.75,2.22,0,0.4,0.53,5,1,Germany
IEM_Health-CovidProject,inc case,3,DE,2.01,2.1,0.2,0.4,0.36,5,1,Germany
ILM-EKF,inc case,3,DE,2.35,2.31,0.2,1,0.36,5,1,Germany
ITWW-county_repro,inc case,3,DE,2.18,2.69,0,0.4,0.6,5,1,Germany
Karlen-pypm,inc case,3,DE,3.27,3.6,0.2,0.2,0.5,5,1,Germany
LANL-GrowthRate,inc case,3,DE,1.34,1.19,0,0.8,0.05,5,1,Germany
MIT_CovidAnalytics-DELPHI,inc case,3,DE,0.95,1.01,0.25,0.75,-0.65,4,1,Germany
MUNI-ARIMA,inc case,3,DE,1.39,1.28,0.2,0.8,0.19,5,1,Germany
RobertWalraven-ESG,inc case,3,DE,1.13,1.5,0,0,-0.2,5,1,Germany
UNIPV-BayesINGARCHX,inc case,3,DE,1.15,1.58,0,0,0.2,5,1,Germany
USC-SIkJalpha,inc case,3,DE,1.34,1.85,0,0,0.2,5,1,Germany
UVA-Ensemble,inc case,3,DE,1.87,NA,0.2,0.6,NA,5,1,Germany
epiforecasts-EpiNow2,inc case,3,DE,1.67,1.77,0.2,1,0.04,5,1,Germany
itwm-dSEIR,inc case,3,DE,1.73,1.91,0,0.4,0.55,5,1,Germany
CovidMetrics-epiBATS,inc case,2,DE,0.87,0.79,0.4,1,-0.06,5,1,Germany
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_mean,inc case,2,DE,1.29,1.29,0.2,0.6,0.58,5,1,Germany
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_median,inc case,2,DE,1.37,1.3,0.2,0.6,0.58,5,1,Germany
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_mean,inc case,2,DE,1.3,1.31,0.2,0.6,0.58,5,1,Germany
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_median,inc case,2,DE,1.38,1.32,0.2,0.6,0.58,5,1,Germany
EuroCOVIDhub-All_history_relative_skill_weighted_mean,inc case,2,DE,1.24,1.22,0,0.6,0.52,5,1,Germany
EuroCOVIDhub-All_history_relative_skill_weighted_median,inc case,2,DE,1.24,1.21,0.2,0.6,0.48,5,1,Germany
EuroCOVIDhub-baseline,inc case,2,DE,1,1,0.4,1,-0.18,5,1,Germany
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_mean,inc case,2,DE,1.35,1.43,0.4,0.6,0.54,5,1,Germany
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_median,inc case,2,DE,1.51,1.53,0.2,0.6,0.62,5,1,Germany
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_mean,inc case,2,DE,1.39,1.49,0.2,0.6,0.74,5,1,Germany
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_median,inc case,2,DE,1.53,1.66,0,0.4,0.9,5,1,Germany
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_mean,inc case,2,DE,1.19,1.2,0.2,0.6,0.44,5,1,Germany
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_median,inc case,2,DE,1.08,1.12,0.2,0.6,0.44,5,1,Germany
EuroCOVIDhub-ensemble,inc case,2,DE,1.17,1.13,0.2,0.6,0.52,5,1,Germany
EuroCOVIDhub-mean,inc case,2,DE,1.14,1.1,0.2,0.8,0.51,5,1,Germany
EuroCOVIDhub-median,inc case,2,DE,1.18,1.13,0.2,0.6,0.5,5,1,Germany
