model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
MUNI-ARIMA,inc case,3,DE,0.62,0.7,0.2,1,-0.52,5,1,Germany
RobertWalraven-ESG,inc case,3,DE,1.05,1.6,0,0,-1,5,1,Germany
USC-SIkJalpha,inc case,3,DE,0.74,1.27,0.2,0.2,-0.72,5,1,Germany
UVA-Ensemble,inc case,3,DE,0.69,NA,0.4,0.8,NA,5,1,Germany
epiforecasts-EpiExpert,inc case,3,DE,0.35,0.47,0.4,0.8,-0.28,5,1,Germany
epiforecasts-EpiExpert_Rt,inc case,3,DE,0.23,0.4,0.8,1,0.14,5,1,Germany
epiforecasts-EpiExpert_direct,inc case,3,DE,0.47,0.56,0.4,0.6,-0.3,5,1,Germany
epiforecasts-EpiNow2,inc case,3,DE,0.79,1.48,0.6,0.8,-0.1,5,1,Germany
itwm-dSEIR,inc case,3,DE,0.56,0.66,0.2,0.8,-0.6,5,1,Germany
CovidMetrics-epiBATS,inc case,1,DE,0.67,0.67,0.6,1,-0.48,5,1,Germany
EuroCOVIDhub-baseline,inc case,1,DE,1,1,0.2,1,-0.64,5,1,Germany
EuroCOVIDhub-ensemble,inc case,1,DE,0.41,0.37,0.6,1,-0.2,5,1,Germany
FIAS_FZJ-Epi1Ger,inc case,1,DE,0.21,0.21,0.4,1,0.22,5,1,Germany
HZI-AgeExtendedSEIR,inc case,1,DE,0.33,0.34,0.4,1,-0.24,5,1,Germany
IEM_Health-CovidProject,inc case,1,DE,0.49,0.43,0.2,1,-0.44,5,1,Germany
ILM-EKF,inc case,1,DE,0.8,0.79,0.4,0.8,-0.08,5,1,Germany
ITWW-county_repro,inc case,1,DE,0.36,0.35,0.4,0.8,0.55,5,1,Germany
Karlen-pypm,inc case,1,DE,0.31,0.36,0.8,1,0.02,5,1,Germany
LANL-GrowthRate,inc case,1,DE,0.83,0.73,0.2,1,-0.58,5,1,Germany
MUNI-ARIMA,inc case,1,DE,0.36,0.4,0.8,1,-0.04,5,1,Germany
RobertWalraven-ESG,inc case,1,DE,0.86,1.01,0.2,0.4,-0.8,5,1,Germany
SDSC_ISG-TrendModel,inc case,1,DE,0.36,NA,NA,NA,NA,5,1,Germany
UNIPV-BayesINGARCHX,inc case,1,DE,0.78,1.12,0,0,-0.2,5,1,Germany
USC-SIkJalpha,inc case,1,DE,0.5,0.57,0.2,0.8,-0.58,5,1,Germany
UVA-Ensemble,inc case,1,DE,1.21,NA,0,1,NA,5,1,Germany
epiforecasts-EpiExpert,inc case,1,DE,0.53,0.52,0.4,1,-0.14,5,1,Germany
epiforecasts-EpiExpert_Rt,inc case,1,DE,0.66,0.57,0.2,1,0.12,5,1,Germany
epiforecasts-EpiExpert_direct,inc case,1,DE,0.48,0.47,0.4,0.8,-0.3,5,1,Germany
epiforecasts-EpiNow2,inc case,1,DE,0.58,0.64,1,1,0.12,5,1,Germany
itwm-dSEIR,inc case,1,DE,0.21,0.26,0.6,0.8,-0.04,5,1,Germany
LANL-GrowthRate,inc case,5,DE,NA,NA,0,0.2,-0.98,5,1,Germany
USC-SIkJalpha,inc case,5,DE,NA,NA,0.2,0.2,-0.88,5,1,Germany
EuroCOVIDhub-baseline,inc death,4,DE,1,1,1,1,0.18,5,1,Germany
EuroCOVIDhub-ensemble,inc death,4,DE,0.87,0.52,0.4,1,0.17,5,1,Germany
FIAS_FZJ-Epi1Ger,inc death,4,DE,2.96,2.24,0,0.2,0.54,5,1,Germany
HZI-AgeExtendedSEIR,inc death,4,DE,0.18,0.38,1,1,0.02,5,1,Germany
IEM_Health-CovidProject,inc death,4,DE,0.25,0.27,1,1,0.02,5,1,Germany
ILM-EKF,inc death,4,DE,1.74,1.08,0.2,0.6,-0.09,5,1,Germany
ITWW-county_repro,inc death,4,DE,1.26,0.94,0.2,0.4,0.12,5,1,Germany
Karlen-pypm,inc death,4,DE,2.14,1.36,0.2,0.2,-0.1,5,1,Germany
LANL-GrowthRate,inc death,4,DE,0.8,0.48,0.6,0.8,0.11,5,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,4,DE,0.48,0.3,0.8,1,-0.38,5,1,Germany
MUNI-ARIMA,inc death,4,DE,0.6,0.43,1,1,-0.18,5,1,Germany
RobertWalraven-ESG,inc death,4,DE,0.59,0.32,1,1,-0.2,5,1,Germany
UMass-MechBayes,inc death,4,DE,0.67,0.43,0.2,0.6,-0.41,5,1,Germany
USC-SIkJalpha,inc death,4,DE,1.56,1.11,0.2,0.2,0.02,5,1,Germany
USyd-OneModelMan,inc death,4,DE,0.36,NA,NA,NA,NA,5,1,Germany
epiforecasts-EpiExpert,inc death,4,DE,0.95,0.64,0.8,0.8,0.26,5,1,Germany
epiforecasts-EpiExpert_Rt,inc death,4,DE,2.87,2.06,0,0.2,0.28,5,1,Germany
epiforecasts-EpiExpert_direct,inc death,4,DE,0.6,0.43,0.8,0.8,0.14,5,1,Germany
epiforecasts-EpiNow2,inc death,4,DE,3.52,2.65,0,0.4,0.14,5,1,Germany
itwm-dSEIR,inc death,4,DE,1.4,0.74,0.2,1,0.15,5,1,Germany
EuroCOVIDhub-baseline,inc death,3,DE,1,1,1,1,0.18,5,1,Germany
EuroCOVIDhub-ensemble,inc death,3,DE,1.46,0.73,0.4,0.6,0.36,5,1,Germany
FIAS_FZJ-Epi1Ger,inc death,3,DE,4.07,2.24,0,0.2,0.94,5,1,Germany
HZI-AgeExtendedSEIR,inc death,3,DE,0.62,0.45,1,1,0.06,5,1,Germany
IEM_Health-CovidProject,inc death,3,DE,0.83,0.4,0.8,1,0.12,5,1,Germany
ILM-EKF,inc death,3,DE,4.8,2.21,0.4,0.6,0.24,5,1,Germany
ITWW-county_repro,inc death,3,DE,1.87,1.01,0.2,0.2,0.3,5,1,Germany
Karlen-pypm,inc death,3,DE,3.3,1.49,0,0.4,0.26,5,1,Germany
LANL-GrowthRate,inc death,3,DE,1.05,0.41,0.4,1,0.15,5,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,3,DE,0.66,0.32,0.8,1,-0.4,5,1,Germany
MUNI-ARIMA,inc death,3,DE,1.45,0.58,0.8,1,-0.06,5,1,Germany
RobertWalraven-ESG,inc death,3,DE,0.93,0.37,0.8,1,-0.12,5,1,Germany
UMass-MechBayes,inc death,3,DE,1.04,0.44,0.2,0.8,-0.23,5,1,Germany
USC-SIkJalpha,inc death,3,DE,2.85,1.5,0.2,0.2,0.48,5,1,Germany
USyd-OneModelMan,inc death,3,DE,1.33,NA,NA,NA,NA,5,1,Germany
epiforecasts-EpiExpert,inc death,3,DE,2.48,1.21,0.6,0.6,0.24,5,1,Germany
epiforecasts-EpiExpert_Rt,inc death,3,DE,5.26,2.59,0,0.4,0.59,5,1,Germany
epiforecasts-EpiExpert_direct,inc death,3,DE,1.13,0.54,0.4,0.8,0.04,5,1,Germany
epiforecasts-EpiNow2,inc death,3,DE,5.66,2.7,0.2,0.4,0.52,5,1,Germany
itwm-dSEIR,inc death,3,DE,2.34,1.17,0.2,0.6,0.46,5,1,Germany
EuroCOVIDhub-baseline,inc death,2,DE,1,1,1,1,0.12,5,1,Germany
EuroCOVIDhub-ensemble,inc death,2,DE,2.34,0.78,0.4,0.8,0.5,5,1,Germany
FIAS_FZJ-Epi1Ger,inc death,2,DE,5.93,2.37,0,0,1,5,1,Germany
HZI-AgeExtendedSEIR,inc death,2,DE,1.43,0.49,0.8,1,0.16,5,1,Germany
IEM_Health-CovidProject,inc death,2,DE,1.93,0.58,0.8,0.8,0.1,5,1,Germany
ILM-EKF,inc death,2,DE,5.93,1.87,0.2,0.8,0.44,5,1,Germany
ITWW-county_repro,inc death,2,DE,2.73,1.03,0,0.2,0.59,5,1,Germany
Karlen-pypm,inc death,2,DE,4.34,1.26,0,0.6,0.58,5,1,Germany
LANL-GrowthRate,inc death,2,DE,1.06,0.35,1,1,0.2,5,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,2,DE,1.34,0.42,0.6,1,-0.38,5,1,Germany
MUNI-ARIMA,inc death,2,DE,2.26,0.65,0.6,1,0.08,5,1,Germany
RobertWalraven-ESG,inc death,2,DE,1.39,0.43,1,1,0.04,5,1,Germany
UMass-MechBayes,inc death,2,DE,1.58,0.43,0.2,0.8,0.02,5,1,Germany
USC-SIkJalpha,inc death,2,DE,4.8,1.74,0.2,0.2,0.72,5,1,Germany
USyd-OneModelMan,inc death,2,DE,2.6,NA,NA,NA,NA,5,1,Germany
epiforecasts-EpiExpert,inc death,2,DE,5.32,1.74,0.2,0.4,0.36,5,1,Germany
epiforecasts-EpiExpert_Rt,inc death,2,DE,8.59,2.87,0.2,0.2,0.86,5,1,Germany
epiforecasts-EpiExpert_direct,inc death,2,DE,2.37,0.74,0.2,0.6,0.31,5,1,Germany
epiforecasts-EpiNow2,inc death,2,DE,8.14,2.5,0.2,0.6,0.81,5,1,Germany
itwm-dSEIR,inc death,2,DE,3.21,1.23,0.4,0.6,0.67,5,1,Germany
EuroCOVIDhub-baseline,inc death,1,DE,1,1,1,1,0.06,5,1,Germany
EuroCOVIDhub-ensemble,inc death,1,DE,1.92,0.84,0.6,1,0.47,5,1,Germany
FIAS_FZJ-Epi1Ger,inc death,1,DE,3.43,2.33,0,0,1,5,1,Germany
HZI-AgeExtendedSEIR,inc death,1,DE,1.54,0.7,0.2,1,0.16,5,1,Germany
IEM_Health-CovidProject,inc death,1,DE,2.04,0.87,0.4,1,-0.02,5,1,Germany
ILM-EKF,inc death,1,DE,3.56,1.69,0.6,0.8,0.52,5,1,Germany
ITWW-county_repro,inc death,1,DE,1.5,0.86,0,0.2,0.59,5,1,Germany
Imperial-DeCa,inc death,1,DE,1.53,0.9,0.2,0.4,0.82,5,1,Germany
Imperial-RtI0,inc death,1,DE,1.78,0.89,0.2,0.6,-0.07,5,1,Germany
Imperial-sbkp,inc death,1,DE,1.31,0.69,0.2,0.6,0.03,5,1,Germany
Karlen-pypm,inc death,1,DE,2.4,1.1,0.2,1,0.67,5,1,Germany
LANL-GrowthRate,inc death,1,DE,1.23,0.61,0.6,1,-0.06,5,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,1,DE,1.17,0.71,0.4,1,-0.55,5,1,Germany
MUNI-ARIMA,inc death,1,DE,1.92,0.9,0.4,1,0.2,5,1,Germany
RobertWalraven-ESG,inc death,1,DE,1.06,0.57,1,1,0.02,5,1,Germany
SDSC_ISG-TrendModel,inc death,1,DE,2.76,NA,NA,NA,NA,5,1,Germany
UMass-MechBayes,inc death,1,DE,1.13,0.53,0.6,1,-0.02,5,1,Germany
USC-SIkJalpha,inc death,1,DE,2.91,1.75,0.2,0.2,0.84,5,1,Germany
USyd-OneModelMan,inc death,1,DE,2.12,NA,NA,NA,NA,5,1,Germany
epiforecasts-EpiExpert,inc death,1,DE,3.55,1.8,0,0.4,0.27,5,1,Germany
epiforecasts-EpiExpert_Rt,inc death,1,DE,7.56,3.84,0.2,0.2,0.78,5,1,Germany
epiforecasts-EpiExpert_direct,inc death,1,DE,1.53,0.83,0.2,0.4,0.08,5,1,Germany
epiforecasts-EpiNow2,inc death,1,DE,6.07,2.84,0.2,0.4,0.83,5,1,Germany
itwm-dSEIR,inc death,1,DE,3.03,1.49,0.4,0.4,0.6,5,1,Germany
LANL-GrowthRate,inc death,5,DE,NA,NA,0.2,0.8,-0,5,1,Germany
USC-SIkJalpha,inc death,5,DE,NA,NA,0.2,0.2,-0.36,5,1,Germany
BIOCOMSC-Gompertz,inc case,2,DK,3.12,NA,0.6,1,NA,5,1,Denmark
EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.8,1,-0.3,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,2,DK,1.64,1.8,0.6,1,-0.02,5,1,Denmark
IEM_Health-CovidProject,inc case,2,DK,1.2,1.41,0.6,0.8,-0.02,5,1,Denmark
ILM-EKF,inc case,2,DK,3.8,3.71,0.2,0.8,0.41,5,1,Denmark
Karlen-pypm,inc case,2,DK,3.85,4.07,0.2,0.6,-0.08,5,1,Denmark
LANL-GrowthRate,inc case,2,DK,3.11,3.05,0.6,0.8,-0.08,5,1,Denmark
MUNI-ARIMA,inc case,2,DK,0.74,0.92,1,1,-0.18,5,1,Denmark
RobertWalraven-ESG,inc case,2,DK,1.27,1.44,0.2,0.4,-0.78,5,1,Denmark
USC-SIkJalpha,inc case,2,DK,3.88,4.33,0.2,0.2,-0.88,5,1,Denmark
UVA-Ensemble,inc case,2,DK,1.97,NA,0.6,0.8,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,7.21,7.43,0.2,1,0.3,5,1,Denmark
EuroCOVIDhub-baseline,inc case,4,DK,1,1,0.4,1,-0.56,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,4,DK,1.76,2.05,0.4,0.8,-0.1,5,1,Denmark
IEM_Health-CovidProject,inc case,4,DK,1.41,1.76,0.4,0.6,-0.4,5,1,Denmark
ILM-EKF,inc case,4,DK,4.41,5.05,0,0.4,-0.13,5,1,Denmark
LANL-GrowthRate,inc case,4,DK,1.45,1.64,0.2,0.8,-0.38,5,1,Denmark
MUNI-ARIMA,inc case,4,DK,0.88,0.92,0.8,1,-0.46,5,1,Denmark
RobertWalraven-ESG,inc case,4,DK,1.62,2.22,0,0,-1,5,1,Denmark
USC-SIkJalpha,inc case,4,DK,2.39,2.86,0.4,0.4,-0.76,5,1,Denmark
UVA-Ensemble,inc case,4,DK,1.83,NA,0.2,0.4,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,4,DK,9.85,10.41,0.2,0.8,0.04,5,1,Denmark
EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.6,1,-0.42,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,3,DK,1.93,2.06,0.6,1,0,5,1,Denmark
IEM_Health-CovidProject,inc case,3,DK,1.42,1.67,0.4,0.8,-0.17,5,1,Denmark
ILM-EKF,inc case,3,DK,4.15,4.58,0,0.8,0.2,5,1,Denmark
Karlen-pypm,inc case,3,DK,4.5,5.22,0.25,0.75,0.13,4,1,Denmark
LANL-GrowthRate,inc case,3,DK,2.09,2.17,0.4,1,-0.19,5,1,Denmark
MUNI-ARIMA,inc case,3,DK,0.68,0.86,0.8,1,-0.28,5,1,Denmark
RobertWalraven-ESG,inc case,3,DK,1.47,1.86,0,0.4,-0.95,5,1,Denmark
USC-SIkJalpha,inc case,3,DK,2.98,3.56,0.2,0.2,-0.88,5,1,Denmark
UVA-Ensemble,inc case,3,DK,2.31,NA,0.6,1,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,3,DK,9.21,10.84,0.2,1,0.38,5,1,Denmark
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.6,1,-0.08,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,1.4,1.36,0.6,0.8,0.04,5,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,1.41,1.43,0.6,0.8,0.28,5,1,Denmark
ILM-EKF,inc case,1,DK,2.78,2.53,0.4,1,0.63,5,1,Denmark
Karlen-pypm,inc case,1,DK,3.17,2.89,0.6,0.8,0.06,5,1,Denmark
LANL-GrowthRate,inc case,1,DK,2.72,2.82,0.4,0.8,-0.13,5,1,Denmark
MUNI-ARIMA,inc case,1,DK,0.89,0.84,0.6,1,-0.1,5,1,Denmark
RobertWalraven-ESG,inc case,1,DK,1.35,1.33,0.4,0.6,-0.29,5,1,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,1.48,NA,NA,NA,NA,5,1,Denmark
USC-SIkJalpha,inc case,1,DK,2.67,3.19,0.2,0.4,-0.54,5,1,Denmark
UVA-Ensemble,inc case,1,DK,1.73,NA,0.8,1,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,3.67,3.34,0.4,0.8,0.1,5,1,Denmark
LANL-GrowthRate,inc case,5,DK,NA,NA,0,0.6,-0.56,5,1,Denmark
USC-SIkJalpha,inc case,5,DK,NA,NA,0.4,0.4,-0.76,5,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,-0.1,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,0.8,0.53,0.8,1,-0,5,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,1,0.53,0.2,1,-0.32,5,1,Denmark
ILM-EKF,inc death,4,DK,0.9,2.41,0.8,1,-0.08,5,1,Denmark
LANL-GrowthRate,inc death,4,DK,0.67,0.53,0.2,1,-0.27,5,1,Denmark
MUNI-ARIMA,inc death,4,DK,0.6,0.65,0.8,1,-0.12,5,1,Denmark
RobertWalraven-ESG,inc death,4,DK,0.96,0.47,0.6,1,-0.34,5,1,Denmark
UMass-MechBayes,inc death,4,DK,1.62,0.94,0.4,1,0.24,5,1,Denmark
USC-SIkJalpha,inc death,4,DK,0.82,0.53,0.4,0.6,-0.34,5,1,Denmark
USyd-OneModelMan,inc death,4,DK,0.9,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,3.96,3.24,0.6,1,0.32,5,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,1,1,-0.06,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,0.67,0.62,0.6,1,0.09,5,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,0.85,0.69,0.4,1,-0.13,5,1,Denmark
ILM-EKF,inc death,3,DK,0.88,2.5,1,1,0.04,5,1,Denmark
Karlen-pypm,inc death,3,DK,1.06,0.8,0.5,1,-0.1,4,1,Denmark
LANL-GrowthRate,inc death,3,DK,0.69,0.56,0.4,0.8,-0.27,5,1,Denmark
MUNI-ARIMA,inc death,3,DK,1.35,0.99,0.6,1,0.02,5,1,Denmark
RobertWalraven-ESG,inc death,3,DK,0.6,0.51,0.6,1,-0.24,5,1,Denmark
UMass-MechBayes,inc death,3,DK,1.25,0.76,0.6,1,0.33,5,1,Denmark
USC-SIkJalpha,inc death,3,DK,0.8,0.75,0.2,0.4,0.07,5,1,Denmark
USyd-OneModelMan,inc death,3,DK,1.25,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,2,2.01,0.6,0.8,0.49,5,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,1,1,-0.12,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,0.67,0.64,0.8,1,0.04,5,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,1.04,0.64,0.6,1,-0.11,5,1,Denmark
ILM-EKF,inc death,2,DK,0.74,2.55,1,1,0.1,5,1,Denmark
Karlen-pypm,inc death,2,DK,0.67,0.64,0.6,1,-0.04,5,1,Denmark
LANL-GrowthRate,inc death,2,DK,1.11,0.73,0.4,1,-0.28,5,1,Denmark
MUNI-ARIMA,inc death,2,DK,0.89,0.73,0.8,1,-0.1,5,1,Denmark
RobertWalraven-ESG,inc death,2,DK,1,0.64,0.6,1,-0.26,5,1,Denmark
UMass-MechBayes,inc death,2,DK,1.19,0.64,0.8,0.8,0.32,5,1,Denmark
USC-SIkJalpha,inc death,2,DK,0.59,0.36,0.6,0.8,0.26,5,1,Denmark
USyd-OneModelMan,inc death,2,DK,0.89,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,1.56,1.09,0.6,0.8,0.32,5,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.6,1,0.02,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,0.75,0.77,0.4,1,-0.01,5,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,1,0.99,0,0.6,0.18,5,1,Denmark
ILM-EKF,inc death,1,DK,0.81,1.62,0.8,1,0.1,5,1,Denmark
Karlen-pypm,inc death,1,DK,0.83,0.77,0.4,1,-0.13,5,1,Denmark
LANL-GrowthRate,inc death,1,DK,0.75,0.7,0.4,1,-0.19,5,1,Denmark
MUNI-ARIMA,inc death,1,DK,1.06,0.92,0.4,1,0.01,5,1,Denmark
RobertWalraven-ESG,inc death,1,DK,0.58,0.62,0.4,1,-0.2,5,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,1.42,NA,NA,NA,NA,5,1,Denmark
UMass-MechBayes,inc death,1,DK,1,0.62,0.4,0.8,0.17,5,1,Denmark
USC-SIkJalpha,inc death,1,DK,0.75,1.01,0,0.4,0.17,5,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.33,NA,NA,NA,NA,5,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,0.94,0.93,0.2,0.8,0.1,5,1,Denmark
LANL-GrowthRate,inc death,5,DK,NA,NA,0.2,0.8,-0.16,5,1,Denmark
USC-SIkJalpha,inc death,5,DK,NA,NA,0.4,0.4,-0.28,5,1,Denmark
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0.2,1,-0.74,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,0.77,0.94,0.2,0.6,-0.81,5,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,0.93,1.4,0,0.2,-0.96,5,1,Estonia
ILM-EKF,inc case,4,EE,1.2,1.88,0,0,-1,5,1,Estonia
LANL-GrowthRate,inc case,4,EE,0.9,1.29,0,0.2,-0.94,5,1,Estonia
MUNI-ARIMA,inc case,4,EE,0.81,0.76,0,1,-0.7,5,1,Estonia
RobertWalraven-ESG,inc case,4,EE,1.04,1.59,0,0,-1,5,1,Estonia
USC-SIkJalpha,inc case,4,EE,0.85,1.42,0,0,-1,5,1,Estonia
UVA-Ensemble,inc case,4,EE,0.99,NA,0,0,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,1.08,1.24,0.4,0.8,-0.14,5,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0.2,1,-0.76,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,0.69,0.77,0.2,0.8,-0.62,5,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,0.87,1.12,0,0.4,-0.9,5,1,Estonia
ILM-EKF,inc case,3,EE,1.21,1.69,0,0.2,-0.92,5,1,Estonia
Karlen-pypm,inc case,3,EE,1.29,1.35,0.5,0.75,0.34,4,1,Estonia
LANL-GrowthRate,inc case,3,EE,0.77,1.01,0.2,0.4,-0.66,5,1,Estonia
MUNI-ARIMA,inc case,3,EE,0.69,0.69,0.4,1,-0.48,5,1,Estonia
RobertWalraven-ESG,inc case,3,EE,1.02,1.43,0,0,-1,5,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.95,1.5,0,0,-0.6,5,1,Estonia
UVA-Ensemble,inc case,3,EE,1.14,NA,0,0.2,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,2.88,3.6,0.4,0.8,0.18,5,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0.2,1,-0.76,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.52,0.6,0.6,0.8,-0.46,5,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,0.87,0.95,0,0.6,-0.88,5,1,Estonia
ILM-EKF,inc case,2,EE,1.29,1.64,0.2,0.4,-0.7,5,1,Estonia
Karlen-pypm,inc case,2,EE,1.46,1.5,0.4,1,0.33,5,1,Estonia
LANL-GrowthRate,inc case,2,EE,0.75,0.83,0.4,0.8,-0.33,5,1,Estonia
MUNI-ARIMA,inc case,2,EE,0.46,0.58,0.6,1,-0.44,5,1,Estonia
RobertWalraven-ESG,inc case,2,EE,0.86,1.07,0,0.4,-0.94,5,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.64,0.86,0,0.2,-0.54,5,1,Estonia
UVA-Ensemble,inc case,2,EE,0.86,NA,0.2,1,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,1.9,2.23,0.2,0.8,0.05,5,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.2,1,-0.72,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.72,0.68,0.2,0.8,-0.26,5,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,1.06,0.95,0,0.8,-0.54,5,1,Estonia
ILM-EKF,inc case,1,EE,1.93,2.04,0.2,0.6,-0.49,5,1,Estonia
Karlen-pypm,inc case,1,EE,1.38,1.26,0.2,1,0.18,5,1,Estonia
LANL-GrowthRate,inc case,1,EE,0.61,0.69,0.4,0.8,-0.35,5,1,Estonia
MUNI-ARIMA,inc case,1,EE,0.77,0.69,0.2,1,-0.25,5,1,Estonia
RobertWalraven-ESG,inc case,1,EE,0.73,0.78,0.2,0.8,-0.64,5,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,0.75,NA,NA,NA,NA,5,1,Estonia
USC-SIkJalpha,inc case,1,EE,0.71,0.77,0.4,0.8,-0.2,5,1,Estonia
UVA-Ensemble,inc case,1,EE,1.16,NA,0.6,1,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,1.44,1.49,0.4,0.8,-0.16,5,1,Estonia
LANL-GrowthRate,inc case,5,EE,NA,NA,0,0.2,-0.99,5,1,Estonia
USC-SIkJalpha,inc case,5,EE,NA,NA,0,0,-1,5,1,Estonia
EuroCOVIDhub-baseline,inc death,4,EE,1,1,1,1,-0.1,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,4,EE,1.07,0.57,0.8,1,-0.26,5,1,Estonia
IEM_Health-CovidProject,inc death,4,EE,1.29,0.86,0.8,0.8,-0.34,5,1,Estonia
ILM-EKF,inc death,4,EE,1.14,1,0.8,1,-0.34,5,1,Estonia
LANL-GrowthRate,inc death,4,EE,0.86,1,0.2,1,-0.27,5,1,Estonia
MUNI-ARIMA,inc death,4,EE,0.86,0.71,0.6,1,-0.38,5,1,Estonia
RobertWalraven-ESG,inc death,4,EE,0.43,0.43,1,1,-0.08,5,1,Estonia
UMass-MechBayes,inc death,4,EE,0.86,0.71,0.6,1,-0.02,5,1,Estonia
USC-SIkJalpha,inc death,4,EE,0.86,1,0.4,0.6,-0.54,5,1,Estonia
USyd-OneModelMan,inc death,4,EE,1,NA,NA,NA,NA,5,1,Estonia
epiforecasts-EpiNow2,inc death,4,EE,0.64,0.71,1,1,0.1,5,1,Estonia
EuroCOVIDhub-baseline,inc death,3,EE,1,1,1,1,-0.14,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,3,EE,0.95,0.68,0.8,1,-0.22,5,1,Estonia
IEM_Health-CovidProject,inc death,3,EE,0.95,0.85,0.8,1,-0.36,5,1,Estonia
ILM-EKF,inc death,3,EE,0.95,1.02,0.8,1,-0.24,5,1,Estonia
Karlen-pypm,inc death,3,EE,0.95,0.69,0.75,1,-0.15,4,1,Estonia
LANL-GrowthRate,inc death,3,EE,1.14,1,0.6,0.8,-0.36,5,1,Estonia
MUNI-ARIMA,inc death,3,EE,1,0.85,0.8,1,-0.32,5,1,Estonia
RobertWalraven-ESG,inc death,3,EE,0.57,0.68,1,1,-0.1,5,1,Estonia
UMass-MechBayes,inc death,3,EE,1.26,1.02,0.6,1,0.12,5,1,Estonia
USC-SIkJalpha,inc death,3,EE,0.76,0.68,0.6,0.6,-0.32,5,1,Estonia
USyd-OneModelMan,inc death,3,EE,0.86,NA,NA,NA,NA,5,1,Estonia
epiforecasts-EpiNow2,inc death,3,EE,1.86,1.36,0.6,1,0.16,5,1,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.8,1,-0.04,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,0.89,0.57,0.6,1,-0.04,5,1,Estonia
IEM_Health-CovidProject,inc death,2,EE,0.89,0.86,0.6,0.8,-0.1,5,1,Estonia
ILM-EKF,inc death,2,EE,0.89,1.14,0.8,1,-0.04,5,1,Estonia
