model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
RobertWalraven-ESG,inc case,4,HR,1.03,0.75,0.42,0.53,-0.58,19,1,Croatia
USC-SIkJalpha,inc case,4,HR,1.02,1.01,0.21,0.26,0.02,19,1,Croatia
UVA-Ensemble,inc case,4,HR,1.16,NA,0.38,0.69,NA,16,1,Croatia
epiforecasts-EpiNow2,inc case,4,HR,1.09,0.74,0.26,0.79,0.03,19,1,Croatia
LANL-GrowthRate,inc case,5,HR,NA,NA,0.29,0.88,0.04,17,1,Croatia
USC-SIkJalpha,inc case,5,HR,NA,NA,0.11,0.17,-0.03,18,1,Croatia
EuroCOVIDhub-baseline,inc death,1,HR,1,1,0.32,0.95,0.1,22,1,Croatia
EuroCOVIDhub-ensemble,inc death,1,HR,0.41,0.44,0.91,1,0.06,22,1,Croatia
IEM_Health-CovidProject,inc death,1,HR,0.91,0.67,0.55,0.95,-0,22,1,Croatia
ILM-EKF,inc death,1,HR,0.49,0.86,1,1,0.03,22,1,Croatia
Karlen-pypm,inc death,1,HR,0.07,0.32,1,1,-0.08,4,1,Croatia
LANL-GrowthRate,inc death,1,HR,0.54,0.52,0.29,0.86,-0.16,21,1,Croatia
MUNI-ARIMA,inc death,1,HR,0.71,0.89,0.57,0.93,0.18,14,1,Croatia
RobertWalraven-ESG,inc death,1,HR,0.72,0.69,0.5,0.73,-0.09,22,1,Croatia
SDSC_ISG-TrendModel,inc death,1,HR,0.78,NA,NA,NA,NA,19,1,Croatia
UMass-MechBayes,inc death,1,HR,0.48,0.45,0.74,1,0.13,19,1,Croatia
USC-SIkJalpha,inc death,1,HR,0.64,0.77,0.41,0.5,0.25,22,1,Croatia
USyd-OneModelMan,inc death,1,HR,0.62,NA,NA,NA,NA,19,1,Croatia
epiforecasts-EpiNow2,inc death,1,HR,0.59,0.42,0.59,1,0.13,22,1,Croatia
EuroCOVIDhub-baseline,inc death,2,HR,1,1,0.43,0.81,0.05,21,1,Croatia
EuroCOVIDhub-ensemble,inc death,2,HR,0.44,0.37,0.67,1,0.14,21,1,Croatia
IEM_Health-CovidProject,inc death,2,HR,0.87,0.79,0.38,0.76,0.01,21,1,Croatia
ILM-EKF,inc death,2,HR,0.52,0.55,1,1,0.05,21,1,Croatia
LANL-GrowthRate,inc death,2,HR,0.36,0.34,0.35,0.85,-0.19,20,1,Croatia
MUNI-ARIMA,inc death,2,HR,0.75,1.02,0.31,0.92,0.19,13,1,Croatia
RobertWalraven-ESG,inc death,2,HR,0.72,0.76,0.48,0.62,-0.14,21,1,Croatia
UMass-MechBayes,inc death,2,HR,0.44,0.39,0.61,1,0.17,18,1,Croatia
USC-SIkJalpha,inc death,2,HR,0.41,0.49,0.38,0.57,0.3,21,1,Croatia
USyd-OneModelMan,inc death,2,HR,0.4,NA,NA,NA,NA,18,1,Croatia
epiforecasts-EpiNow2,inc death,2,HR,0.42,0.3,0.57,1,0.23,21,1,Croatia
EuroCOVIDhub-baseline,inc death,3,HR,1,1,0.35,0.65,0.07,20,1,Croatia
EuroCOVIDhub-ensemble,inc death,3,HR,0.53,0.43,0.5,0.9,0.19,20,1,Croatia
IEM_Health-CovidProject,inc death,3,HR,1.1,0.94,0.3,0.7,0.06,20,1,Croatia
ILM-EKF,inc death,3,HR,0.69,0.54,0.65,1,0.09,20,1,Croatia
LANL-GrowthRate,inc death,3,HR,0.42,0.31,0.42,0.84,-0.07,19,1,Croatia
MUNI-ARIMA,inc death,3,HR,0.72,1.45,0.36,0.82,0.27,11,1,Croatia
RobertWalraven-ESG,inc death,3,HR,0.81,0.83,0.4,0.6,-0.12,20,1,Croatia
UMass-MechBayes,inc death,3,HR,0.58,0.43,0.59,0.94,0.22,17,1,Croatia
USC-SIkJalpha,inc death,3,HR,0.6,0.54,0.3,0.45,0.5,20,1,Croatia
USyd-OneModelMan,inc death,3,HR,0.33,NA,NA,NA,NA,17,1,Croatia
epiforecasts-EpiNow2,inc death,3,HR,0.5,0.36,0.6,1,0.21,20,1,Croatia
EuroCOVIDhub-baseline,inc death,4,HR,1,1,0.32,0.58,0.12,19,1,Croatia
EuroCOVIDhub-ensemble,inc death,4,HR,0.78,0.53,0.47,0.84,0.26,19,1,Croatia
IEM_Health-CovidProject,inc death,4,HR,1.47,1.12,0.26,0.58,0.11,19,1,Croatia
ILM-EKF,inc death,4,HR,1.06,0.66,0.53,1,0.12,19,1,Croatia
LANL-GrowthRate,inc death,4,HR,0.45,0.36,0.28,0.83,0.02,18,1,Croatia
MUNI-ARIMA,inc death,4,HR,0.71,2.02,0.5,0.7,0.33,10,1,Croatia
RobertWalraven-ESG,inc death,4,HR,0.87,0.88,0.37,0.53,-0.08,19,1,Croatia
UMass-MechBayes,inc death,4,HR,0.71,0.52,0.44,0.88,0.28,16,1,Croatia
USC-SIkJalpha,inc death,4,HR,0.73,0.59,0.32,0.53,0.38,19,1,Croatia
USyd-OneModelMan,inc death,4,HR,0.39,NA,NA,NA,NA,16,1,Croatia
epiforecasts-EpiNow2,inc death,4,HR,0.78,0.48,0.53,1,0.17,19,1,Croatia
LANL-GrowthRate,inc death,5,HR,NA,NA,0.24,0.59,0.05,17,1,Croatia
USC-SIkJalpha,inc death,5,HR,NA,NA,0.28,0.56,0.26,18,1,Croatia
EuroCOVIDhub-baseline,inc case,1,HU,1,1,0.41,0.82,0.31,22,1,Hungary
EuroCOVIDhub-ensemble,inc case,1,HU,0.64,0.47,0.73,1,0.2,22,1,Hungary
IEM_Health-CovidProject,inc case,1,HU,1.48,0.93,0.27,0.82,0.46,22,1,Hungary
ILM-EKF,inc case,1,HU,0.84,0.54,0.59,0.91,0.05,22,1,Hungary
LANL-GrowthRate,inc case,1,HU,0.46,0.37,0.76,1,-0.32,21,1,Hungary
MUNI-ARIMA,inc case,1,HU,0.06,0.5,0.93,1,-0.15,14,1,Hungary
RobertWalraven-ESG,inc case,1,HU,0.7,0.89,0.64,0.91,0.09,22,1,Hungary
SDSC_ISG-TrendModel,inc case,1,HU,0.44,NA,NA,NA,NA,19,1,Hungary
USC-SIkJalpha,inc case,1,HU,1.09,0.91,0.36,0.55,0.4,22,1,Hungary
UVA-Ensemble,inc case,1,HU,1.86,NA,0.67,0.86,NA,21,1,Hungary
epiforecasts-EpiNow2,inc case,1,HU,0.65,0.46,0.45,0.95,-0.04,22,1,Hungary
EuroCOVIDhub-baseline,inc case,2,HU,1,1,0.52,0.71,0.3,21,1,Hungary
EuroCOVIDhub-ensemble,inc case,2,HU,0.84,0.49,0.57,0.95,0.33,21,1,Hungary
IEM_Health-CovidProject,inc case,2,HU,1.71,1.08,0.14,0.62,0.56,21,1,Hungary
ILM-EKF,inc case,2,HU,1.06,0.57,0.52,0.9,0.08,21,1,Hungary
LANL-GrowthRate,inc case,2,HU,0.42,0.33,0.6,1,-0.17,20,1,Hungary
MUNI-ARIMA,inc case,2,HU,0.07,0.68,0.92,1,-0.12,13,1,Hungary
RobertWalraven-ESG,inc case,2,HU,0.6,0.82,0.71,0.86,0.11,21,1,Hungary
USC-SIkJalpha,inc case,2,HU,0.85,0.69,0.33,0.33,0.48,21,1,Hungary
UVA-Ensemble,inc case,2,HU,1.12,NA,0.65,0.8,NA,20,1,Hungary
epiforecasts-EpiNow2,inc case,2,HU,0.66,0.4,0.48,0.9,-0.07,21,1,Hungary
EuroCOVIDhub-baseline,inc case,3,HU,1,1,0.45,0.7,0.38,20,1,Hungary
EuroCOVIDhub-ensemble,inc case,3,HU,1.02,0.59,0.4,0.9,0.43,20,1,Hungary
IEM_Health-CovidProject,inc case,3,HU,2.1,1.34,0.2,0.4,0.52,20,1,Hungary
ILM-EKF,inc case,3,HU,1.43,0.7,0.45,0.8,0.12,20,1,Hungary
LANL-GrowthRate,inc case,3,HU,0.6,0.34,0.58,1,0.06,19,1,Hungary
MUNI-ARIMA,inc case,3,HU,0.02,0.73,0.91,1,-0.16,11,1,Hungary
RobertWalraven-ESG,inc case,3,HU,0.65,0.89,0.7,0.8,0.08,20,1,Hungary
USC-SIkJalpha,inc case,3,HU,0.74,0.58,0.35,0.45,0.42,20,1,Hungary
UVA-Ensemble,inc case,3,HU,0.9,NA,0.67,0.72,NA,18,1,Hungary
epiforecasts-EpiNow2,inc case,3,HU,0.74,0.43,0.3,0.9,-0.09,20,1,Hungary
EuroCOVIDhub-baseline,inc case,4,HU,1,1,0.42,0.68,0.47,19,1,Hungary
EuroCOVIDhub-ensemble,inc case,4,HU,1.32,0.76,0.32,0.84,0.52,19,1,Hungary
IEM_Health-CovidProject,inc case,4,HU,2.75,1.71,0.16,0.32,0.53,19,1,Hungary
ILM-EKF,inc case,4,HU,2.01,0.89,0.47,0.74,0.15,19,1,Hungary
LANL-GrowthRate,inc case,4,HU,0.78,0.47,0.28,0.94,0.35,18,1,Hungary
MUNI-ARIMA,inc case,4,HU,0.02,0.86,0.9,1,-0.22,10,1,Hungary
RobertWalraven-ESG,inc case,4,HU,0.63,0.93,0.68,0.84,0.08,19,1,Hungary
USC-SIkJalpha,inc case,4,HU,0.73,0.56,0.26,0.37,0.37,19,1,Hungary
UVA-Ensemble,inc case,4,HU,0.58,NA,0.56,0.75,NA,16,1,Hungary
epiforecasts-EpiNow2,inc case,4,HU,0.84,0.47,0.42,0.79,-0.06,19,1,Hungary
LANL-GrowthRate,inc case,5,HU,NA,NA,0.12,0.82,0.59,17,1,Hungary
USC-SIkJalpha,inc case,5,HU,NA,NA,0.22,0.28,0.33,18,1,Hungary
BIOCOMSC-Gompertz,inc death,1,HU,0.35,NA,0.64,0.93,NA,14,1,Hungary
EuroCOVIDhub-baseline,inc death,1,HU,1,1,0.36,0.82,0.24,22,1,Hungary
EuroCOVIDhub-ensemble,inc death,1,HU,0.36,0.34,0.82,1,0.17,22,1,Hungary
IEM_Health-CovidProject,inc death,1,HU,0.69,0.56,0.55,0.91,0.38,22,1,Hungary
ILM-EKF,inc death,1,HU,0.64,0.53,1,1,0.1,22,1,Hungary
LANL-GrowthRate,inc death,1,HU,0.36,0.32,0.33,0.81,0.05,21,1,Hungary
MUNI-ARIMA,inc death,1,HU,0.35,0.79,0.57,0.86,0.04,14,1,Hungary
RobertWalraven-ESG,inc death,1,HU,0.66,0.65,0.59,0.68,0.14,22,1,Hungary
SDSC_ISG-TrendModel,inc death,1,HU,0.34,NA,NA,NA,NA,19,1,Hungary
UMass-MechBayes,inc death,1,HU,0.41,0.41,0.53,0.89,0.08,19,1,Hungary
USC-SIkJalpha,inc death,1,HU,0.52,0.82,0.36,0.5,0.41,22,1,Hungary
USyd-OneModelMan,inc death,1,HU,0.28,NA,NA,NA,NA,19,1,Hungary
epiforecasts-EpiNow2,inc death,1,HU,0.74,0.51,0.45,0.9,0.23,20,1,Hungary
EuroCOVIDhub-baseline,inc death,2,HU,1,1,0.43,0.67,0.28,21,1,Hungary
EuroCOVIDhub-ensemble,inc death,2,HU,0.29,0.24,0.67,1,0.29,21,1,Hungary
IEM_Health-CovidProject,inc death,2,HU,0.93,0.64,0.29,0.71,0.53,21,1,Hungary
ILM-EKF,inc death,2,HU,0.6,0.37,0.81,1,0.2,21,1,Hungary
LANL-GrowthRate,inc death,2,HU,0.46,0.28,0.25,0.9,0.01,20,1,Hungary
MUNI-ARIMA,inc death,2,HU,0.34,0.91,0.54,0.85,0.08,13,1,Hungary
RobertWalraven-ESG,inc death,2,HU,0.74,0.62,0.57,0.57,0.15,21,1,Hungary
UMass-MechBayes,inc death,2,HU,0.33,0.33,0.22,0.83,0.15,18,1,Hungary
USC-SIkJalpha,inc death,2,HU,0.45,0.5,0.33,0.43,0.5,21,1,Hungary
USyd-OneModelMan,inc death,2,HU,0.38,NA,NA,NA,NA,18,1,Hungary
epiforecasts-EpiNow2,inc death,2,HU,0.86,0.39,0.58,0.84,0.23,19,1,Hungary
EuroCOVIDhub-baseline,inc death,3,HU,1,1,0.35,0.55,0.33,20,1,Hungary
EuroCOVIDhub-ensemble,inc death,3,HU,0.39,0.27,0.6,0.9,0.43,20,1,Hungary
IEM_Health-CovidProject,inc death,3,HU,1.05,0.78,0.4,0.55,0.6,20,1,Hungary
ILM-EKF,inc death,3,HU,0.77,0.42,0.6,1,0.3,20,1,Hungary
LANL-GrowthRate,inc death,3,HU,0.41,0.22,0.21,0.79,-0.05,19,1,Hungary
MUNI-ARIMA,inc death,3,HU,0.14,0.59,0.64,0.91,-0.01,11,1,Hungary
RobertWalraven-ESG,inc death,3,HU,0.72,0.58,0.55,0.55,0.13,20,1,Hungary
UMass-MechBayes,inc death,3,HU,0.28,0.33,0.18,0.65,0.22,17,1,Hungary
USC-SIkJalpha,inc death,3,HU,0.6,0.49,0.35,0.45,0.6,20,1,Hungary
USyd-OneModelMan,inc death,3,HU,0.42,NA,NA,NA,NA,17,1,Hungary
epiforecasts-EpiNow2,inc death,3,HU,0.79,0.42,0.56,0.89,0.22,18,1,Hungary
EuroCOVIDhub-baseline,inc death,4,HU,1,1,0.32,0.47,0.41,19,1,Hungary
EuroCOVIDhub-ensemble,inc death,4,HU,0.56,0.34,0.42,0.79,0.56,19,1,Hungary
IEM_Health-CovidProject,inc death,4,HU,1.19,0.94,0.26,0.53,0.61,19,1,Hungary
ILM-EKF,inc death,4,HU,1,0.54,0.53,1,0.36,19,1,Hungary
LANL-GrowthRate,inc death,4,HU,0.3,0.18,0.28,0.72,0.14,18,1,Hungary
MUNI-ARIMA,inc death,4,HU,0.11,0.65,0.5,0.9,-0.08,10,1,Hungary
RobertWalraven-ESG,inc death,4,HU,0.7,0.59,0.53,0.58,0.13,19,1,Hungary
UMass-MechBayes,inc death,4,HU,0.33,0.42,0.12,0.56,0.32,16,1,Hungary
USC-SIkJalpha,inc death,4,HU,0.53,0.45,0.32,0.37,0.54,19,1,Hungary
USyd-OneModelMan,inc death,4,HU,0.47,NA,NA,NA,NA,16,1,Hungary
epiforecasts-EpiNow2,inc death,4,HU,0.91,0.42,0.41,1,0.16,17,1,Hungary
LANL-GrowthRate,inc death,5,HU,NA,NA,0.29,0.71,0.19,17,1,Hungary
USC-SIkJalpha,inc death,5,HU,NA,NA,0.22,0.44,0.63,18,1,Hungary
BIOCOMSC-Gompertz,inc case,1,IE,1.07,NA,0.9,1,NA,10,1,Ireland
EuroCOVIDhub-baseline,inc case,1,IE,1,1,0.53,1,-0.23,17,1,Ireland
EuroCOVIDhub-ensemble,inc case,1,IE,0.77,0.72,0.59,1,-0.11,17,1,Ireland
IEM_Health-CovidProject,inc case,1,IE,0.98,0.78,0.35,0.94,-0.19,17,1,Ireland
ILM-EKF,inc case,1,IE,1.61,1.32,0.47,1,-0.13,17,1,Ireland
Karlen-pypm,inc case,1,IE,3.56,1.48,0.75,1,0.3,4,1,Ireland
LANL-GrowthRate,inc case,1,IE,0.91,0.74,0.41,0.94,-0.21,17,1,Ireland
MUNI-ARIMA,inc case,1,IE,1.35,0.82,0.56,1,-0.05,9,1,Ireland
RobertWalraven-ESG,inc case,1,IE,1.19,1.49,0.47,0.82,-0.32,17,1,Ireland
SDSC_ISG-TrendModel,inc case,1,IE,0.83,NA,NA,NA,NA,14,1,Ireland
USC-SIkJalpha,inc case,1,IE,0.93,0.99,0.47,0.65,-0.29,17,1,Ireland
UVA-Ensemble,inc case,1,IE,0.8,NA,0.69,0.88,NA,16,1,Ireland
epiforecasts-EpiNow2,inc case,1,IE,1.59,1.31,0.41,0.88,-0.14,17,1,Ireland
BIOCOMSC-Gompertz,inc case,2,IE,1.93,NA,0.5,1,NA,8,1,Ireland
EuroCOVIDhub-baseline,inc case,2,IE,1,1,0.53,1,-0.25,15,1,Ireland
EuroCOVIDhub-ensemble,inc case,2,IE,1.24,1.04,0.27,1,-0.13,15,1,Ireland
IEM_Health-CovidProject,inc case,2,IE,1.15,0.99,0.27,0.87,-0.18,15,1,Ireland
ILM-EKF,inc case,2,IE,1.65,1.34,0.4,0.93,-0.19,15,1,Ireland
LANL-GrowthRate,inc case,2,IE,1.04,0.91,0.27,0.87,-0.23,15,1,Ireland
MUNI-ARIMA,inc case,2,IE,1.28,0.75,0.71,1,-0.26,7,1,Ireland
RobertWalraven-ESG,inc case,2,IE,1.15,1.53,0.53,0.73,-0.67,15,1,Ireland
USC-SIkJalpha,inc case,2,IE,1.3,1.44,0.27,0.47,-0.27,15,1,Ireland
UVA-Ensemble,inc case,2,IE,1.49,NA,0.29,0.86,NA,14,1,Ireland
epiforecasts-EpiNow2,inc case,2,IE,2.45,2.11,0.2,0.73,-0.1,15,1,Ireland
EuroCOVIDhub-baseline,inc case,3,IE,1,1,0.54,1,-0.28,13,1,Ireland
EuroCOVIDhub-ensemble,inc case,3,IE,1.38,1.32,0.23,0.92,-0.27,13,1,Ireland
IEM_Health-CovidProject,inc case,3,IE,1.15,1.06,0.31,0.77,-0.34,13,1,Ireland
ILM-EKF,inc case,3,IE,1.22,0.96,0.46,1,-0.3,13,1,Ireland
LANL-GrowthRate,inc case,3,IE,0.92,0.89,0.15,0.69,-0.34,13,1,Ireland
MUNI-ARIMA,inc case,3,IE,1.63,0.76,0.4,1,-0.46,5,1,Ireland
RobertWalraven-ESG,inc case,3,IE,1.17,1.8,0.54,0.62,-1,13,1,Ireland
USC-SIkJalpha,inc case,3,IE,1.52,1.88,0.23,0.31,-0.41,13,1,Ireland
UVA-Ensemble,inc case,3,IE,1.34,NA,0,0.64,NA,11,1,Ireland
epiforecasts-EpiNow2,inc case,3,IE,2.84,2.56,0.31,0.77,-0.28,13,1,Ireland
EuroCOVIDhub-baseline,inc case,4,IE,1,1,0.64,1,-0.23,11,1,Ireland
EuroCOVIDhub-ensemble,inc case,4,IE,1.38,1.38,0.27,0.91,-0.4,11,1,Ireland
IEM_Health-CovidProject,inc case,4,IE,1.04,1.05,0.45,0.73,-0.48,11,1,Ireland
ILM-EKF,inc case,4,IE,1.08,0.92,0.55,1,-0.37,11,1,Ireland
LANL-GrowthRate,inc case,4,IE,1,1.01,0.27,0.64,-0.35,11,1,Ireland
MUNI-ARIMA,inc case,4,IE,2.01,0.84,0,1,-0.77,4,1,Ireland
RobertWalraven-ESG,inc case,4,IE,1.09,1.91,0.55,0.64,-1,11,1,Ireland
USC-SIkJalpha,inc case,4,IE,1.24,1.6,0.27,0.27,-0.52,11,1,Ireland
UVA-Ensemble,inc case,4,IE,1.55,NA,0,0.12,NA,8,1,Ireland
epiforecasts-EpiNow2,inc case,4,IE,3.11,2.24,0.45,0.73,-0.49,11,1,Ireland
BIOCOMSC-Gompertz,inc death,1,IE,0.7,NA,0.22,0.44,NA,9,1,Ireland
EuroCOVIDhub-baseline,inc death,1,IE,1,1,0.65,1,0.14,17,1,Ireland
EuroCOVIDhub-ensemble,inc death,1,IE,0.79,0.73,0.88,0.94,0.21,17,1,Ireland
IEM_Health-CovidProject,inc death,1,IE,0.99,1.02,0.41,0.71,-0.3,17,1,Ireland
ILM-EKF,inc death,1,IE,1.01,1.25,0.71,1,0.3,17,1,Ireland
Karlen-pypm,inc death,1,IE,0.31,0.76,0.75,1,0.28,4,1,Ireland
LANL-GrowthRate,inc death,1,IE,0.94,0.83,0.53,0.88,-0.1,17,1,Ireland
MUNI-ARIMA,inc death,1,IE,0.56,0.73,0.67,1,-0.18,9,1,Ireland
RobertWalraven-ESG,inc death,1,IE,0.83,0.78,0.65,1,0.06,17,1,Ireland
SDSC_ISG-TrendModel,inc death,1,IE,1.29,NA,NA,NA,NA,14,1,Ireland
UMass-MechBayes,inc death,1,IE,0.59,0.67,0.5,0.93,0.36,14,1,Ireland
USC-SIkJalpha,inc death,1,IE,0.91,0.94,0.41,0.53,0.5,17,1,Ireland
USyd-OneModelMan,inc death,1,IE,0.86,NA,NA,NA,NA,14,1,Ireland
epiforecasts-EpiNow2,inc death,1,IE,0.91,0.97,0.59,0.94,0.45,17,1,Ireland
BIOCOMSC-Gompertz,inc death,2,IE,0.82,NA,0.29,0.57,NA,7,1,Ireland
EuroCOVIDhub-baseline,inc death,2,IE,1,1,0.67,1,0.27,15,1,Ireland
EuroCOVIDhub-ensemble,inc death,2,IE,0.64,0.58,0.8,1,0.3,15,1,Ireland
IEM_Health-CovidProject,inc death,2,IE,1.12,0.88,0.27,0.67,-0.34,15,1,Ireland
ILM-EKF,inc death,2,IE,0.69,0.94,0.8,1,0.41,15,1,Ireland
LANL-GrowthRate,inc death,2,IE,0.75,0.62,0.53,0.87,-0,15,1,Ireland
MUNI-ARIMA,inc death,2,IE,0.26,0.52,0.86,1,-0.07,7,1,Ireland
RobertWalraven-ESG,inc death,2,IE,0.72,0.61,0.73,1,-0,15,1,Ireland
UMass-MechBayes,inc death,2,IE,0.55,0.58,0.42,0.92,0.46,12,1,Ireland
USC-SIkJalpha,inc death,2,IE,0.75,0.8,0.33,0.47,0.66,15,1,Ireland
USyd-OneModelMan,inc death,2,IE,0.84,NA,NA,NA,NA,12,1,Ireland
epiforecasts-EpiNow2,inc death,2,IE,1.08,0.94,0.4,1,0.6,15,1,Ireland
EuroCOVIDhub-baseline,inc death,3,IE,1,1,0.85,1,0.26,13,1,Ireland
EuroCOVIDhub-ensemble,inc death,3,IE,0.38,0.53,0.69,1,0.32,13,1,Ireland
IEM_Health-CovidProject,inc death,3,IE,0.8,0.73,0.31,0.77,-0.35,13,1,Ireland
ILM-EKF,inc death,3,IE,0.62,0.81,0.62,1,0.42,13,1,Ireland
LANL-GrowthRate,inc death,3,IE,0.41,0.37,0.54,0.92,-0.02,13,1,Ireland
MUNI-ARIMA,inc death,3,IE,0.18,0.59,1,1,-0.08,5,1,Ireland
RobertWalraven-ESG,inc death,3,IE,0.53,0.44,0.85,1,-0.11,13,1,Ireland
UMass-MechBayes,inc death,3,IE,0.46,0.58,0.5,0.9,0.53,10,1,Ireland
USC-SIkJalpha,inc death,3,IE,0.68,0.78,0.15,0.46,0.73,13,1,Ireland
USyd-OneModelMan,inc death,3,IE,0.69,NA,NA,NA,NA,10,1,Ireland
epiforecasts-EpiNow2,inc death,3,IE,1.06,1.17,0.38,1,0.58,13,1,Ireland
EuroCOVIDhub-baseline,inc death,4,IE,1,1,0.91,1,0.29,11,1,Ireland
EuroCOVIDhub-ensemble,inc death,4,IE,0.45,0.59,0.91,1,0.25,11,1,Ireland
IEM_Health-CovidProject,inc death,4,IE,0.81,0.67,0.36,0.82,-0.4,11,1,Ireland
ILM-EKF,inc death,4,IE,0.62,0.73,0.64,1,0.39,11,1,Ireland
LANL-GrowthRate,inc death,4,IE,0.35,0.35,0.73,0.91,-0.11,11,1,Ireland
MUNI-ARIMA,inc death,4,IE,0.19,1,1,1,-0.05,4,1,Ireland
RobertWalraven-ESG,inc death,4,IE,0.52,0.4,0.91,1,-0.17,11,1,Ireland
UMass-MechBayes,inc death,4,IE,0.44,0.56,0.38,1,0.53,8,1,Ireland
USC-SIkJalpha,inc death,4,IE,0.6,0.55,0.36,0.55,0.61,11,1,Ireland
USyd-OneModelMan,inc death,4,IE,1.16,NA,NA,NA,NA,8,1,Ireland
epiforecasts-EpiNow2,inc death,4,IE,1.77,1.74,0.55,1,0.42,11,1,Ireland
EuroCOVIDhub-baseline,inc case,1,IS,1,1,0.32,0.91,-0.22,22,1,Iceland
EuroCOVIDhub-ensemble,inc case,1,IS,1.04,1.02,0.27,0.82,-0.3,22,1,Iceland
ILM-EKF,inc case,1,IS,1.58,1.64,0.32,0.91,-0.34,22,1,Iceland
LANL-GrowthRate,inc case,1,IS,1.26,1.51,0.43,0.52,-0.44,21,1,Iceland
MUNI-ARIMA,inc case,1,IS,1.29,0.86,0.21,0.86,-0.56,14,1,Iceland
RobertWalraven-ESG,inc case,1,IS,1.09,1.22,0.09,0.41,-0.71,22,1,Iceland
SDSC_ISG-TrendModel,inc case,1,IS,1.06,NA,NA,NA,NA,19,1,Iceland
USC-SIkJalpha,inc case,1,IS,1.04,1.13,0.27,0.41,-0.45,22,1,Iceland
UVA-Ensemble,inc case,1,IS,1.35,NA,0.38,0.38,NA,21,1,Iceland
epiforecasts-EpiNow2,inc case,1,IS,6.84,6.05,0.14,0.5,-0.35,22,1,Iceland
EuroCOVIDhub-baseline,inc case,2,IS,1,1,0.57,0.86,-0.26,21,1,Iceland
EuroCOVIDhub-ensemble,inc case,2,IS,0.88,1.01,0.33,0.81,-0.3,21,1,Iceland
ILM-EKF,inc case,2,IS,1.15,1.24,0.29,0.86,-0.29,21,1,Iceland
LANL-GrowthRate,inc case,2,IS,1.18,1.38,0.25,0.5,-0.42,20,1,Iceland
MUNI-ARIMA,inc case,2,IS,1.09,0.93,0.54,0.85,-0.45,13,1,Iceland
RobertWalraven-ESG,inc case,2,IS,1.14,1.25,0.14,0.38,-0.89,21,1,Iceland
USC-SIkJalpha,inc case,2,IS,1.27,1.59,0.29,0.33,-0.52,21,1,Iceland
UVA-Ensemble,inc case,2,IS,1.27,NA,0.3,0.4,NA,20,1,Iceland
epiforecasts-EpiNow2,inc case,2,IS,5.65,5.23,0.19,0.48,-0.4,21,1,Iceland
EuroCOVIDhub-baseline,inc case,3,IS,1,1,0.75,0.85,-0.24,20,1,Iceland
EuroCOVIDhub-ensemble,inc case,3,IS,1.09,1.24,0.4,0.75,-0.16,20,1,Iceland
ILM-EKF,inc case,3,IS,1.02,1.12,0.2,0.8,-0.24,20,1,Iceland
LANL-GrowthRate,inc case,3,IS,1.05,1.17,0.26,0.42,-0.41,19,1,Iceland
MUNI-ARIMA,inc case,3,IS,1.56,1.19,0.55,0.73,-0.56,11,1,Iceland
RobertWalraven-ESG,inc case,3,IS,1,1.27,0.15,0.5,-0.85,20,1,Iceland
USC-SIkJalpha,inc case,3,IS,1.1,1.32,0.35,0.35,-0.6,20,1,Iceland
UVA-Ensemble,inc case,3,IS,1.19,NA,0.17,0.28,NA,18,1,Iceland
epiforecasts-EpiNow2,inc case,3,IS,1.37,1.57,0.2,0.55,-0.44,20,1,Iceland
EuroCOVIDhub-baseline,inc case,4,IS,1,1,0.79,0.84,-0.19,19,1,Iceland
EuroCOVIDhub-ensemble,inc case,4,IS,1.28,1.44,0.37,0.74,-0.06,19,1,Iceland
ILM-EKF,inc case,4,IS,1.02,1.16,0.21,0.79,-0.18,19,1,Iceland
LANL-GrowthRate,inc case,4,IS,1.07,1.19,0.28,0.44,-0.38,18,1,Iceland
MUNI-ARIMA,inc case,4,IS,1.5,1.28,0.6,0.7,-0.53,10,1,Iceland
RobertWalraven-ESG,inc case,4,IS,0.96,1.43,0.21,0.63,-0.79,19,1,Iceland
USC-SIkJalpha,inc case,4,IS,0.96,1.46,0.37,0.42,-0.58,19,1,Iceland
UVA-Ensemble,inc case,4,IS,1.09,NA,0.25,0.31,NA,16,1,Iceland
epiforecasts-EpiNow2,inc case,4,IS,2.17,2.07,0.26,0.58,-0.41,19,1,Iceland
LANL-GrowthRate,inc case,5,IS,NA,NA,0.29,0.47,-0.26,17,1,Iceland
USC-SIkJalpha,inc case,5,IS,NA,NA,0.33,0.44,-0.57,18,1,Iceland
BIOCOMSC-Gompertz,inc death,1,IS,1,NA,0.93,0.93,NA,14,1,Iceland
EuroCOVIDhub-baseline,inc death,1,IS,1,NA,0.95,1,-0.04,22,1,Iceland
EuroCOVIDhub-ensemble,inc death,1,IS,1,NA,0.95,1,-0.03,22,1,Iceland
ILM-EKF,inc death,1,IS,1,NA,1,1,0,22,1,Iceland
LANL-GrowthRate,inc death,1,IS,1,NA,0.95,1,-0.03,21,1,Iceland
MUNI-ARIMA,inc death,1,IS,1,NA,0.93,0.93,-0.07,14,1,Iceland
RobertWalraven-ESG,inc death,1,IS,1,0,1,1,-0.01,22,1,Iceland
SDSC_ISG-TrendModel,inc death,1,IS,1,NA,NA,NA,NA,19,1,Iceland
UMass-MechBayes,inc death,1,IS,1,NA,0.95,1,-0.03,19,1,Iceland
