model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,coverage_deviation,bias,aem,relative_skill,scaled_rel_skill,cov_50,cov_95,mae,n,continuous_weeks
UMass-MechBayes,inc death,3,BG,33.12769230769231,20.58923076923077,3.548494983277592,8.989966555183948,0.009431438127090304,0.011538461538461532,44.38461538461539,0.7215936927900886,NA,0.46153846153846156,0.9230769230769231,44.38461538461539,13,15
UMass-SemiMech,inc death,3,BG,58.04197324414716,25.21923076923077,3.9063545150501673,28.91638795986622,-0.1377257525083612,0.2692307692307692,102.92307692307692,1.3366918712144025,NA,0,1,102.92307692307692,13,15
bisop-seirfilterlite,inc death,2,BG,97.39188405797101,36.97159420289855,57.01449275362319,3.4057971014492754,-0.12434782608695652,-0.48333333333333334,159,1.4328357313930435,NA,0.3333333333333333,1,159,3,0
UMass-MechBayes,inc death,4,BG,40.41949275362319,23.33253623188406,2.967391304347826,14.119565217391305,0.006086956521739134,0.13333333333333333,59.333333333333336,0.5800195636962675,NA,0.5,0.9166666666666666,59.333333333333336,12,15
UMass-SemiMech,inc death,4,BG,85.37376811594203,30.83753623188406,2.539855072463768,51.9963768115942,-0.16057971014492753,0.43333333333333335,144.33333333333334,1.2892669954258857,NA,0.25,1,144.33333333333334,12,15
bisop-seirfilterlite,inc death,3,BG,92.01884057971014,43.71449275362319,28.26086956521739,20.043478260869566,-0.03739130434782609,-0.19999999999999998,161,1.1566435394045624,NA,0.3333333333333333,1,161,3,0
epiforecasts-EpiExpert_Rt,inc death,1,BG,59.91760869565218,50.78717391304348,9.130434782608695,0,0.2234782608695652,-0.30000000000000004,75,1.3425737574742191,NA,1,1,75,2,0
BIOCOMSC-Gompertz,inc death,1,BG,34.88977272727273,23.617045454545455,5.590909090909091,5.681818181818182,-0.04318181818181816,-0.00833333333333334,NA,1.6238181082428518,NA,0.45454545454545453,0.9090909090909091,57.63636363636363,11,11
bisop-seirfilterlite,inc death,4,BG,120.29115942028986,52.363623188405796,17.73913043478261,50.18840579710145,-0.03739130434782608,0.06666666666666665,205,1.2239092569751875,NA,0.3333333333333333,1,205,3,0
epiforecasts-EpiExpert_Rt,inc death,2,BG,52.539565217391306,41.69173913043478,10.847826086956522,0,0.18,-0.35,75.5,1.0731423921368564,NA,1,1,75.5,2,0
BIOCOMSC-Gompertz,inc death,2,BG,52.21875,42.81875,7.5,1.9,-0.07499999999999998,-0.325,NA,2.1132275902833406,NA,0.4,0.9,75.4,10,11
MUNI-ARIMA,inc death,1,BG,23.94386956521739,11.643869565217392,1.2347826086956522,11.065217391304348,-0.028695652173913042,0.25,40.9,1.382280241327503,NA,0.4,1,40.9,10,10
epiforecasts-EpiExpert_Rt,inc death,3,BG,44.17565217391304,32.98,11.195652173913045,0,0.18,-0.35,66.5,0.941104255489273,NA,1,1,66.5,2,0
MUNI-ARIMA,inc death,2,BG,37.42227053140097,18.35463768115942,0.927536231884058,18.14009661835749,0.04956521739130435,0.34444444444444444,58.77777777777778,1.4961755782947688,NA,0.4444444444444444,1,58.77777777777778,9,10
epiforecasts-EpiExpert_Rt,inc death,4,BG,34.14717391304348,26.647173913043478,7.5,0,0.2234782608695652,-0.30000000000000004,42.5,0.6589079668015098,NA,1,1,42.5,2,0
MUNI-ARIMA,inc death,3,BG,44.37360248447205,23.106521739130436,0.906832298136646,20.36024844720497,0.11167701863354038,0.2571428571428571,65.14285714285714,3.207092920179975,NA,0.7142857142857143,1,65.14285714285714,7,9
epiforecasts-EpiExpert_direct,inc death,1,BG,2.925217391304348,2.7513043478260872,0.17391304347826086,0,0.31043478260869567,-0.19999999999999996,2,0.2474140760488441,NA,1,1,2,1,0
MUNI-ARIMA,inc death,4,BG,46.28,28.714782608695653,0.07246376811594203,17.492753623188406,0.1944927536231884,0.3,61.666666666666664,1.9518313029498338,NA,0.8333333333333334,1,61.666666666666664,6,9
epiforecasts-EpiExpert_direct,inc death,2,BG,27.84173913043478,1.9721739130434783,25.869565217391305,0,-0.5591304347826087,-1,35,1.275158232134201,NA,0,0,35,1,0
epiforecasts-EpiExpert_direct,inc death,3,BG,1.9547826086956521,1.5634782608695652,0,0.391304347826087,0.2234782608695652,0.30000000000000004,3,0.19547703255164903,NA,1,1,3,1,0
epiforecasts-EpiExpert_direct,inc death,4,BG,20.740434782608695,1.1317391304347826,19.608695652173914,0,-0.5591304347826087,-1,25,1.0166001200722947,NA,0,0,25,1,0
EuroCOVIDhub-baseline,inc death,1,BG,10.432173913043478,7.3017391304347825,3.108695652173913,0.021739130434782608,0.18,-0.25000000000000006,10,0.7606180756221412,NA,0.5,1,10,2,2
EuroCOVIDhub-baseline,inc death,2,BG,16.074782608695653,13.466086956521739,2.608695652173913,0,0.2234782608695652,-0.30000000000000004,18,0.8367484267432899,NA,1,1,18,1,2
EuroCOVIDhub-ensemble,inc case,1,CH,809.0082367149759,554.5734541062802,99.34782608695652,155.08695652173913,0.12202898550724638,0.030555555555555544,980,0.7470709502846087,NA,0.6666666666666666,1,980,18,18
IEM_Health-CovidProject,inc case,1,CH,1018.2379468599033,434.56161835748793,337.1062801932367,246.57004830917876,-0.12434782608695652,0.09555555555555556,1496.888888888889,0.8097076655719927,NA,0.3888888888888889,0.7777777777777778,1496.888888888889,18,18
ILM-EKF,inc case,1,CH,763.408695652174,428.4497584541063,138.16666666666666,196.79227053140096,0.015748792270531404,0.10555555555555553,1217.5,0.696038252322854,NA,0.4444444444444444,0.9444444444444444,1217.5,18,18
LANL-GrowthRate,inc case,1,CH,1110.5614066496164,779.5460613810742,180.34015345268543,150.67519181585678,0.1262915601023018,-0.08235294117647059,1545.235294117647,0.9474913637189823,NA,0.7647058823529411,1,1545.235294117647,17,5
RobertWalraven-ESG,inc case,1,CH,643.5525196850393,309.6588188976378,318.70866141732284,15.18503937007874,0.06346456692913387,-0.34822834645669293,1133.224409448819,0.6932066292354025,NA,0.4444444444444444,0.9444444444444444,1686.7222222222222,18,18
USC-SIkJalpha,inc case,1,CH,956.4796618357487,422.7115458937198,443.743961352657,90.02415458937199,-0.2016425120772947,-0.17777777777777776,1304.2222222222222,0.782659343200514,NA,0.3333333333333333,0.6111111111111112,1304.2222222222222,18,18
epiforecasts-EpiExpert,inc case,1,CH,877.3273913043479,233.90347826086958,486.2717391304348,157.15217391304347,-0.18956521739130436,-0.22499999999999998,1308.75,0.6373925749960441,NA,0.25,0.5,1308.75,4,0
epiforecasts-EpiNow2,inc case,1,CH,1246.771074168798,772.2518925831203,62.53452685421995,411.9846547314578,0.05979539641943734,0.18941176470588236,1753.9411764705883,1.1215698859200647,NA,0.5882352941176471,0.8823529411764706,1753.9411764705883,17,6
EuroCOVIDhub-ensemble,inc case,2,CH,1275.443273657289,770.5762659846547,197.49616368286445,307.3708439897698,0.07002557544757033,0.1164705882352941,1605.1176470588234,0.7630446008160693,NA,0.5882352941176471,0.9411764705882353,1605.1176470588234,17,18
IEM_Health-CovidProject,inc case,2,CH,1756.604117647059,642.312557544757,540.1790281329924,574.1125319693094,-0.18061381074168797,0.25470588235294117,2605.294117647059,0.9098877336487884,NA,0.35294117647058826,0.7058823529411765,2605.294117647059,17,18
ILM-EKF,inc case,2,CH,1323.222378516624,771.6852941176471,170.28132992327366,381.2557544757033,0.018874680306905374,0.1941176470588235,2052.8823529411766,0.7816324936786408,NA,0.47058823529411764,0.9411764705882353,2052.8823529411766,17,18
LANL-GrowthRate,inc case,2,CH,1305.3470652173912,874.9231521739131,219.125,211.29891304347825,0.09847826086956522,0.021875000000000012,1800,0.7142654849895652,NA,0.625,1,1800,16,5
RobertWalraven-ESG,inc case,2,CH,873.5861471861472,395.1619047619048,450.91341991341994,27.51082251082251,0.08216450216450216,-0.23354978354978356,1588.2424242424242,0.6124013470717192,NA,0.47058823529411764,0.9411764705882353,2478.823529411765,17,18
USC-SIkJalpha,inc case,2,CH,1478.8601023017902,494.5097186700767,849.0102301790281,135.34015345268543,-0.18572890025575448,-0.18235294117647058,1829.9411764705883,0.7887538198547122,NA,0.47058823529411764,0.5294117647058824,1829.9411764705883,17,18
UVA-Ensemble,inc case,1,CH,2536.0012605042016,488.4718487394958,856.7731092436975,1190.7563025210084,-0.28991596638655465,0.2411764705882353,4028.9411764705883,2.092177065570806,NA,0.17647058823529413,0.7058823529411765,4028.9411764705883,17,17
epiforecasts-EpiExpert,inc case,2,CH,1202.4282608695653,341.2,573.5652173913044,287.6630434782609,-0.18956521739130433,-0.22499999999999998,1709.75,0.5225096399763786,NA,0.25,0.75,1709.75,4,0
epiforecasts-EpiNow2,inc case,2,CH,1916.9947554347825,1022.2963858695653,143.25,751.4483695652174,-0.015652173913043476,0.196875,2957.5625,1.1385450879290453,NA,0.5625,0.875,2957.5625,16,6
EuroCOVIDhub-ensemble,inc case,3,CH,1831.7816847826086,1055.6403804347826,291.9375,484.20380434782606,0.022391304347826088,0.24062499999999998,2478,0.7460447966984345,NA,0.5625,0.9375,2478,16,18
IEM_Health-CovidProject,inc case,3,CH,2599.6763043478263,922.2659782608696,696.1032608695652,981.3070652173913,-0.22217391304347825,0.350625,3699.5625,0.8856522140143319,NA,0.3125,0.6875,3699.5625,16,18
ILM-EKF,inc case,3,CH,2134.5178260869566,1236.4390217391303,222.4538043478261,675.625,6.521739130434802e-4,0.28125,3283.6875,0.8341709010570892,NA,0.4375,1,3283.6875,16,18
LANL-GrowthRate,inc case,3,CH,1666.272115942029,1014.3300869565218,312.49275362318843,339.4492753623189,0.02057971014492754,0.14666666666666667,2665.2,0.6149702874453591,NA,0.4666666666666667,1,2665.2,15,5
RobertWalraven-ESG,inc case,3,CH,1166.6867307692307,475.0473076923077,656.6346153846154,35.00480769230769,0.08576923076923076,-0.18389423076923078,2100.0048076923076,0.5236366622127677,NA,0.4375,0.9375,3297.4375,16,18
USC-SIkJalpha,inc case,3,CH,1915.7857608695651,567.6172826086956,1131.0815217391305,217.08695652173913,-0.15695652173913044,-0.14999999999999997,2365.25,0.6926795174129442,NA,0.5,0.5625,2365.25,16,18
UVA-Ensemble,inc case,2,CH,3071.713839285714,510.60669642857147,1442.0982142857142,1119.0089285714287,-0.25,0.037500000000000006,4154,1.4592051057722817,NA,0.375,0.5,4154,16,17
epiforecasts-EpiExpert,inc case,3,CH,1769.116195652174,458.18141304347824,765.2826086956521,545.6521739130435,-0.25478260869565217,-0.12,2536,0.5475933735188346,NA,0.25,0.5,2536,4,0
epiforecasts-EpiNow2,inc case,3,CH,2590.315391304348,1338.6835072463768,239.97391304347826,1011.6579710144928,-0.05478260869565217,0.31333333333333335,4243.533333333334,1.0818871832522925,NA,0.3333333333333333,0.9333333333333333,4243.533333333334,15,6
EuroCOVIDhub-ensemble,inc case,4,CH,2454.9611304347827,1427.5930144927536,310.1478260869565,717.2202898550725,0.014782608695652176,0.30333333333333334,3449.3333333333335,0.8044366405700186,NA,0.5333333333333333,0.9333333333333333,3449.3333333333335,15,18
IEM_Health-CovidProject,inc case,4,CH,3669.6319710144926,1319.8464637681159,807.3449275362319,1542.440579710145,-0.21710144927536232,0.40399999999999997,5471.866666666667,1.0406319772197812,NA,0.3333333333333333,0.6,5471.866666666667,15,18
ILM-EKF,inc case,4,CH,3194.039188405797,1867.024695652174,268.6695652173913,1058.344927536232,-0.03159420289855072,0.36666666666666664,4733.066666666667,0.9710786953491194,NA,0.4,1,4733.066666666667,15,18
LANL-GrowthRate,inc case,4,CH,1873.058757763975,1132.4034782608696,259.2670807453416,481.388198757764,0.030931677018633544,0.2642857142857143,2913.5,0.5891749308891043,NA,0.5,1,2913.5,14,5
RobertWalraven-ESG,inc case,4,CH,1344.100108108108,547.046054054054,750.1891891891892,46.86486486486486,0.11189189189189189,-0.13270270270270268,2456.6,0.453253859600507,NA,0.6,0.9333333333333333,3880.6,15,18
USC-SIkJalpha,inc case,4,CH,2186.287797101449,669.0066376811594,1193.6608695652174,323.6202898550725,-0.17652173913043478,-0.13333333333333333,2709.2,0.6359861401933705,NA,0.4666666666666667,0.5333333333333333,2709.2,15,18
UVA-Ensemble,inc case,3,CH,4305.529081632653,670.3352040816327,1481.0816326530612,2154.112244897959,-0.2755102040816326,0.1,6039.928571428572,1.5089935301667632,NA,0.2857142857142857,0.5,6039.928571428572,14,12
epiforecasts-EpiExpert,inc case,4,CH,2582.4960869565216,648.6265217391305,753.358695652174,1180.5108695652175,-0.23304347826086957,0.15500000000000003,3734,0.6262670461425202,NA,0.25,0.5,3734,4,0
epiforecasts-EpiNow2,inc case,4,CH,3474.683136645963,1693.3166770186335,302.611801242236,1478.754658385093,-0.062236024844720496,0.3821428571428571,5519.857142857143,1.1500674604722179,NA,0.35714285714285715,1,5519.857142857143,14,6
LANL-GrowthRate,inc case,5,CH,2359.870066889632,1241.5523411371237,265.96321070234114,852.3545150501673,-0.05076923076923077,0.3346153846153846,3844.6923076923076,0.9706014341722826,NA,0.38461538461538464,1,3844.6923076923076,13,5
UMass-SemiMech,inc case,1,CH,1500.7499068322982,748.4020807453417,412.9689440993789,339.37888198757764,0.04335403726708075,-0.021428571428571425,2458.714285714286,1.266846113539217,NA,0.5714285714285714,1,2458.714285714286,14,14
USC-SIkJalpha,inc case,5,CH,2382.710962732919,769.4935714285714,1213.7981366459628,399.4192546583851,-0.20509316770186334,-0.021428571428571415,2940.714285714286,1.0302890195632033,NA,0.35714285714285715,0.5714285714285714,2940.714285714286,14,18
UVA-Ensemble,inc case,4,CH,4936.715476190476,507.02500000000003,1231.2142857142858,3198.4761904761904,-0.35714285714285715,0.17083333333333334,6489.166666666667,1.323459861201916,NA,0.08333333333333333,0.5,6489.166666666667,12,12
bisop-seirfilterlite,inc case,1,CH,1444.1915942028986,654.0321739130435,561.463768115942,228.69565217391303,0.02057971014492754,-3.700743415417188e-17,2452.3333333333335,0.9424029309148462,NA,0.3333333333333333,1,2452.3333333333335,3,0
LANL-GrowthRate,inc case,6,CH,2964.414347826087,1411.9360869565216,291.7971014492754,1260.68115942029,-0.10985507246376812,0.44166666666666665,4834,NA,NA,0.25,1,4834,12,5
UMass-SemiMech,inc case,2,CH,1651.4867558528429,1033.1824080267559,328.5551839464883,289.74916387959865,0.06963210702341137,0.04615384615384614,2444.6923076923076,1.0235567160087575,NA,0.5384615384615384,1,2444.6923076923076,13,14
bisop-seirfilterlite,inc case,2,CH,5139.932463768116,777.1063768115943,4362.826086956522,0,-0.44318840579710145,-0.96,7709,2.410591299218268,NA,0,0.3333333333333333,7709,3,0
UMass-SemiMech,inc case,3,CH,2106.3172826086957,1369.223079710145,300.3731884057971,436.7210144927536,0.06405797101449276,0.11666666666666665,2700.6666666666665,0.9573782306001705,NA,0.6666666666666666,1,2700.6666666666665,12,14
bisop-seirfilterlite,inc case,3,CH,3848.6317391304347,1144.3853623188406,2704.246376811594,0,-0.24028985507246375,-0.7933333333333333,6773,1.4882087767010752,NA,0,0.6666666666666666,6773,3,0
epiforecasts-EpiExpert_Rt,inc case,1,CH,1277.655652173913,1010.264347826087,0,267.3913043478261,0.13652173913043478,0.4,1948,0.9712031047242656,NA,1,1,1948,1,0
BIOCOMSC-Gompertz,inc case,1,CH,1200.1875,376.3541666666667,823.8333333333334,0,-0.39166666666666666,-0.9666666666666667,NA,1.1280698385947883,NA,0,0.6666666666666666,2586.6666666666665,3,0
UMass-SemiMech,inc case,4,CH,2755.931185770751,1907.6070750988142,197.58498023715416,650.7391304347826,0.07328063241106719,0.19999999999999998,3213.090909090909,1.0326187586287832,NA,0.5454545454545454,1,3213.090909090909,11,14
bisop-seirfilterlite,inc case,4,CH,3114.362463768116,1565.7972463768117,1548.5652173913045,0,-0.008405797101449274,-0.5666666666666667,5361,1.1128199156757483,NA,0.6666666666666666,1,5361,3,0
epiforecasts-EpiExpert_Rt,inc case,2,CH,2063.0421739130434,1139.9117391304349,0,923.1304347826086,-0.03739130434782608,0.6,3732,1.3386951638408031,NA,0,1,3732,1,0
BIOCOMSC-Gompertz,inc case,2,CH,1407.8291666666667,546.1625,861.6666666666666,0,-0.22499999999999998,-0.975,NA,0.979720007043712,NA,0.3333333333333333,0.6666666666666666,2416.6666666666665,3,0
MUNI-ARIMA,inc case,1,CH,2565.1028695652176,263.4333043478261,16.90434782608696,2284.7652173913043,-0.18521739130434783,0.526,3244,3.335961386730845,NA,0.3,0.6,3244,10,10
epiforecasts-EpiExpert_Rt,inc case,3,CH,4409.6321739130435,1219.9365217391305,0,3189.695652173913,-0.2982608695652174,0.9,7391,2.1450518439573205,NA,0,1,7391,1,0
MUNI-ARIMA,inc case,2,CH,4225.412898550725,699.2679710144928,39.091787439613526,3487.0531400966183,-0.2016425120772947,0.5255555555555556,5750.222222222223,3.7747792096062605,NA,0.2222222222222222,0.6666666666666666,5750.222222222223,9,10
epiforecasts-EpiExpert_Rt,inc case,4,CH,6156.997391304348,1387.475652173913,0,4769.521739130435,-0.4721739130434783,0.98,9839,2.3083886212576386,NA,0,0,9839,1,0
MUNI-ARIMA,inc case,3,CH,5848.944409937888,1359.60900621118,59.26086956521739,4430.074534161491,-0.18645962732919255,0.5642857142857143,8502.142857142857,4.480701820881937,NA,0.14285714285714285,0.8571428571428571,8502.142857142857,7,9
epiforecasts-EpiExpert_direct,inc case,1,CH,744.4747826086957,115.86608695652174,0,628.6086956521739,-0.4721739130434783,0.98,1118,0.8026615252316796,NA,0,0,1118,1,0
MUNI-ARIMA,inc case,4,CH,7127.581231884058,2333.327608695652,0,4794.253623188406,-0.12434782608695652,0.6666666666666666,10545.833333333334,4.379937040229385,NA,0.5,0.8333333333333334,10545.833333333334,6,9
epiforecasts-EpiExpert_direct,inc case,2,CH,1254.3560869565217,103.70391304347827,0,1150.6521739130435,-0.5591304347826087,1,1591,0.8835223506013021,NA,0,0,1591,1,0
epiforecasts-EpiExpert_direct,inc case,3,CH,2143.7673913043477,96.81086956521739,0,2046.9565217391305,-0.5591304347826087,1,2456,0.9852796960812351,NA,0,0,2456,1,0
epiforecasts-EpiExpert_direct,inc case,4,CH,2659.858695652174,86.77173913043478,0,2573.086956521739,-0.5591304347826087,1,2939,0.9473121832323874,NA,0,0,2939,1,0
EuroCOVIDhub-baseline,inc case,1,CH,371.15891304347826,250.485,118.17391304347827,2.5,0.18,-0.15000000000000002,417.5,0.8581207281987203,NA,1,1,417.5,2,2
EuroCOVIDhub-baseline,inc case,2,CH,572.3208695652174,471.23391304347825,101.08695652173914,0,0.2234782608695652,-0.30000000000000004,729,0.7239838441304405,NA,1,1,729,1,2
EuroCOVIDhub-ensemble,inc death,1,CH,10.167512077294687,5.114371980676329,1.2367149758454106,3.816425120772947,0.03990338164251208,0.1377777777777778,16,0.7049200707689176,NA,0.6111111111111112,0.9444444444444444,16,18,18
IEM_Health-CovidProject,inc death,1,CH,12.335821256038647,5.516980676328503,3.473429951690821,3.345410628019324,0.018164251207729472,0.12666666666666668,20.055555555555557,0.8170819435268172,NA,0.5555555555555556,0.8888888888888888,20.055555555555557,18,18
ILM-EKF,inc death,1,CH,12.692946859903381,8.738840579710144,0.678743961352657,3.2753623188405796,0.17033816425120774,0.10555555555555556,16.38888888888889,0.8628799361158224,NA,0.7222222222222222,1,16.38888888888889,18,18
LANL-GrowthRate,inc death,1,CH,11.03225063938619,3.802071611253197,1.5626598465473145,5.667519181585678,-0.11411764705882353,0.2929411764705882,17.941176470588236,0.7012364037599292,NA,0.35294117647058826,0.8235294117647058,17.941176470588236,17,5
RobertWalraven-ESG,inc death,1,CH,11.208695652173914,4.971980676328503,4.722222222222222,1.5144927536231885,0.03024154589371981,-0.12000000000000002,18,0.7364150822767718,NA,0.4444444444444444,0.8888888888888888,18,18,18
USC-SIkJalpha,inc death,1,CH,12.739541062801932,2.8434057971014495,4.142512077294686,5.753623188405797,-0.29342995169082126,0.07500000000000001,18.944444444444443,0.8768367185374517,NA,0.2777777777777778,0.4444444444444444,18.944444444444443,18,18
epiforecasts-EpiExpert,inc death,1,CH,21.772173913043478,5.196086956521739,4.521739130434782,12.054347826086957,-0.25478260869565217,0.28,31.25,1.2461494086612936,NA,0.25,0.5,31.25,4,0
epiforecasts-EpiNow2,inc death,1,CH,11.67608695652174,5.629891304347826,0.7038043478260869,5.342391304347826,6.521739130434811e-4,0.17062499999999997,17.4375,0.7166759175924938,NA,0.4375,0.9375,17.4375,16,5
EuroCOVIDhub-ensemble,inc death,2,CH,10.589104859335038,6.241278772378517,1.10230179028133,3.245524296675192,0.10583120204603581,0.19705882352941173,15.294117647058824,0.6440920435985124,NA,0.6470588235294118,1,15.294117647058824,17,18
IEM_Health-CovidProject,inc death,2,CH,16.273529411764706,7.265856777493606,4.552429667519181,4.455242966751919,-0.006700767263427107,0.24,25.529411764705884,0.9771592663629772,NA,0.35294117647058826,0.9411764705882353,25.529411764705884,17,18
ILM-EKF,inc death,2,CH,14.47143222506394,9.760434782608696,0.9846547314578005,3.7263427109974425,0.15698209718670078,0.18235294117647058,19.647058823529413,0.8625947597165452,NA,0.6470588235294118,1,19.647058823529413,17,18
Imperial-DeCa,inc death,1,CH,22.17195652173913,1.1415217391304349,21.030434782608697,0,-0.3939130434782609,-0.885,26.1,1.134049145120512,NA,0.2,0.4,26.1,10,0
Imperial-RtI0,inc death,1,CH,31.279826086956522,1.3841739130434783,29.895652173913042,0,-0.5069565217391304,-0.968,37.4,1.676576907977145,NA,0,0.1,37.4,10,0
Imperial-sbkp,inc death,1,CH,27.137478260869564,1.4157391304347826,25.721739130434784,0,-0.41130434782608694,-0.9129999999999999,32.4,1.3792812487738233,NA,0.1,0.4,32.4,10,0
LANL-GrowthRate,inc death,2,CH,13.85804347826087,4.8498913043478264,1.078804347826087,7.929347826086957,-0.11347826086956521,0.315,20.0625,0.7685828618928426,NA,0.4375,0.75,20.0625,16,5
RobertWalraven-ESG,inc death,2,CH,9.651304347826088,6.042608695652174,3.2941176470588234,0.3145780051150895,0.16209718670076725,-0.22941176470588234,14.411764705882353,0.6066484914221195,NA,0.7647058823529411,1,14.411764705882353,17,18
USC-SIkJalpha,inc death,2,CH,10.215524296675191,3.330613810741688,1.618925831202046,5.265984654731458,-0.024603580562659842,0.08823529411764708,14.705882352941176,0.4774215675101133,NA,0.6470588235294118,0.7647058823529411,14.705882352941176,17,18
epiforecasts-EpiExpert,inc death,2,CH,12.85413043478261,6.082391304347826,4.858695652173913,1.9130434782608696,-0.015652173913043476,-0.11249999999999996,20.25,0.9261521504335744,NA,0.5,1,20.25,4,0
epiforecasts-EpiNow2,inc death,2,CH,16.686260869565217,7.379014492753623,0.3739130434782609,8.933333333333334,-0.008405797101449272,0.31666666666666665,24.866666666666667,0.867981870284615,NA,0.5333333333333333,1,24.866666666666667,15,5
EuroCOVIDhub-ensemble,inc death,3,CH,13.18070652173913,7.732336956521739,0.6657608695652174,4.782608695652174,0.13380434782608697,0.2625,18.4375,0.7746308938384678,NA,0.625,1,18.4375,16,18
IEM_Health-CovidProject,inc death,3,CH,19.233940217391304,9.231222826086956,4.105978260869565,5.896739130434782,-0.05369565217391304,0.265625,30.1875,1.0746733270636577,NA,0.3125,1,30.1875,16,18
ILM-EKF,inc death,3,CH,18.43421195652174,11.390733695652173,0.8315217391304348,6.21195652173913,0.13108695652173913,0.265625,25.375,1.0490577334117994,NA,0.75,1,25.375,16,18
LANL-GrowthRate,inc death,3,CH,16.431652173913044,5.764985507246377,1.608695652173913,9.057971014492754,-0.18231884057971015,0.38266666666666665,26.8,0.8659338543691429,NA,0.26666666666666666,0.7333333333333333,26.8,15,5
RobertWalraven-ESG,inc death,3,CH,11.638722826086957,7.054483695652174,4.258152173913044,0.32608695652173914,0.18543478260869564,-0.140625,16.4375,0.7649245252701733,NA,0.8125,1,16.4375,16,18
USC-SIkJalpha,inc death,3,CH,13.701114130434783,3.8478532608695653,1.6168478260869565,8.236413043478262,-0.10804347826086956,0.14375000000000002,20.625,0.7273148848002324,NA,0.5,0.6875,20.625,16,18
epiforecasts-EpiExpert,inc death,3,CH,16.771521739130435,6.793260869565217,0.2391304347826087,9.73913043478261,0.04956521739130435,0.31999999999999995,23.5,0.9085350302004402,NA,0.75,0.75,23.5,4,0
epiforecasts-EpiNow2,inc death,3,CH,22.90754658385093,9.92307453416149,0.08074534161490683,12.903726708074535,-0.018757763975155276,0.45714285714285713,33.92857142857143,1.246006625439457,NA,0.42857142857142855,0.9285714285714286,33.92857142857143,14,5
EuroCOVIDhub-ensemble,inc death,4,CH,15.659826086956521,9.732289855072464,0.7043478260869566,5.223188405797101,0.03217391304347826,0.39999999999999997,24.466666666666665,0.8200927599516676,NA,0.5333333333333333,1,24.466666666666665,15,18
IEM_Health-CovidProject,inc death,4,CH,24.339246376811595,11.516057971014494,4.440579710144927,8.382608695652173,-0.07797101449275362,0.3253333333333333,34.266666666666666,1.2873566229009763,NA,0.4,0.8666666666666667,34.266666666666666,15,18
ILM-EKF,inc death,4,CH,23.682202898550724,13.882202898550725,0.22028985507246376,9.579710144927537,0.07565217391304348,0.37,34.2,1.1175519563407526,NA,0.6666666666666666,1,34.2,15,18
LANL-GrowthRate,inc death,4,CH,17.84282608695652,6.7962422360248445,0.2950310559006211,10.751552795031056,-0.11192546583850932,0.5114285714285715,25.357142857142858,0.7737414386489523,NA,0.35714285714285715,0.7142857142857143,25.357142857142858,14,5
RobertWalraven-ESG,inc death,4,CH,11.155797101449275,7.981884057971015,2.973913043478261,0.2,0.23797101449275362,-0.16,13.8,0.5342763598125977,NA,0.8666666666666667,1,13.8,15,18
USC-SIkJalpha,inc death,4,CH,11.458115942028986,4.869710144927536,1.5391304347826087,5.0492753623188404,-0.05478260869565217,0.32666666666666666,18.2,0.5365612877993058,NA,0.4666666666666667,0.8666666666666667,18.2,15,18
epiforecasts-EpiExpert,inc death,4,CH,18.562065217391304,7.4533695652173915,2.9347826086956523,8.173913043478262,-0.18956521739130436,0.4125,31,0.9396646062211973,NA,0.25,1,31,4,0
epiforecasts-EpiNow2,inc death,4,CH,32.21648829431438,13.514147157190635,0.056856187290969896,18.645484949832777,-0.07083612040133778,0.5907692307692307,48.46153846153846,1.521001588375219,NA,0.3076923076923077,0.9230769230769231,48.46153846153846,13,5
LANL-GrowthRate,inc death,5,CH,19.274347826086956,7.8161538461538465,1.2374581939799332,10.220735785953178,-0.12434782608695652,0.49615384615384617,32.15384615384615,1.0924143452822979,NA,0.38461538461538464,0.9230769230769231,32.15384615384615,13,5
UMass-MechBayes,inc death,1,CH,12.001925465838509,3.132360248447205,0.7391304347826086,8.130434782608695,-0.059130434782608696,0.22142857142857142,16.857142857142858,0.8966238942372826,NA,0.42857142857142855,0.7857142857142857,16.857142857142858,14,14
UMass-SemiMech,inc death,1,CH,10.431366459627329,3.3475155279503106,1.9627329192546583,5.12111801242236,-0.0653416149068323,0.1142857142857143,16.214285714285715,0.7804775014723828,NA,0.5,0.9285714285714286,16.214285714285715,14,14
USC-SIkJalpha,inc death,5,CH,15.061273291925467,6.1637577639751555,2.1521739130434785,6.745341614906832,-1.2422360248446872e-4,0.31785714285714284,22.357142857142858,0.915403577697969,NA,0.5714285714285714,0.8571428571428571,22.357142857142858,14,18
bisop-seirfilterlite,inc death,1,CH,23.944492753623187,11.640144927536232,3.0869565217391304,9.217391304347826,0.020579710144927536,0,41,1.12005610979424,NA,0.6666666666666666,1,41,3,0
LANL-GrowthRate,inc death,6,CH,20.018985507246377,8.986376811594203,0,11.032608695652174,0.02420289855072464,0.49833333333333335,28.75,NA,NA,0.6666666666666666,0.8333333333333334,28.75,12,5
UMass-MechBayes,inc death,2,CH,11.475919732441472,4.1983277591973245,0.26421404682274247,7.013377926421405,-0.040735785953177256,0.37153846153846154,17.53846153846154,0.7466485527971553,NA,0.46153846153846156,0.8461538461538461,17.53846153846154,13,14
