model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,coverage_deviation,bias,aem,relative_skill,scaled_rel_skill,cov_50,cov_95,mae,n,continuous_weeks
epiforecasts-EpiNow2,inc death,4,CZ,109.5807371541502,59.9601837944664,3.1944664031620555,46.42608695652174,0.017944664031620556,0.3181818181818182,180.27272727272728,0.6935258816970197,NA,0.5454545454545454,1,180.27272727272728,11,1
LANL-GrowthRate,inc death,5,CZ,87.74604326086957,40.93952152173913,2.426086956521739,44.380434782608695,-0.12434782608695652,0.515,144.55,0.5354016908824017,NA,0.3,0.9,144.55,10,1
UMass-MechBayes,inc death,2,CZ,33.47878260869565,16.074434782608694,8.447826086956521,8.956521739130435,-0.09826086956521739,0.024999999999999977,56.1,0.7340358342107417,NA,0.2,1,56.1,10,11
UMass-SemiMech,inc death,2,CZ,62.173826086956524,18.57817391304348,28.86521739130435,14.730434782608697,-0.12434782608695652,0.13099999999999998,80.1,1.5783219468078347,NA,0.3,0.7,80.1,10,11
USC-SIkJalpha,inc death,5,CZ,243.44193043478262,68.0123652173913,0,175.4295652173913,-0.3591304347826087,0.838,323.6,1.3851614640033836,NA,0.2,0.3,323.6,10,14
bisop-seirfilter,inc death,2,CZ,49.696467391304346,15.00625,2.641304347826087,32.04891304347826,-0.11347826086956521,0.3375,69.625,0.9335532211653046,NA,0.5,0.625,69.5,8,0
bisop-seirfilterlite,inc death,1,CZ,88.30739130434783,25.17695652173913,63.130434782608695,0,-0.24028985507246375,-0.7933333333333333,150.66666666666666,1.9373133543340542,NA,0,0.6666666666666666,150.66666666666666,3,0
LANL-GrowthRate,inc death,6,CZ,148.32304033816425,54.03593888888889,0,94.28710144927537,-0.24995169082125604,0.8,230.77777777777777,0.8815548155031311,NA,0.1111111111111111,0.7777777777777778,230.77777777777777,9,1
UMass-MechBayes,inc death,3,CZ,44.005169082125605,18.256376811594205,11.753623188405797,13.995169082125605,-0.15333333333333332,0.07777777777777775,76.22222222222223,0.7091860702901936,NA,0.1111111111111111,1,76.22222222222223,9,11
UMass-SemiMech,inc death,3,CZ,65.23256038647344,22.836425120772947,21.22705314009662,21.169082125603865,-0.14367149758454106,0.25,94,1.1558416652863224,NA,0.4444444444444444,0.7777777777777778,94,9,11
bisop-seirfilter,inc death,3,CZ,68.01597826086956,13.255108695652174,2.342391304347826,52.41847826086956,-0.32,0.625,101.5,1.0776074008061525,NA,0.125,0.5,100.75,8,0
bisop-seirfilterlite,inc death,2,CZ,78.33,22.112608695652174,56.21739130434783,0,-0.18231884057971015,-0.75,133,1.7396569080268434,NA,0.3333333333333333,1,133,3,0
UMass-MechBayes,inc death,4,CZ,43.873695652173915,20.607391304347825,8.940217391304348,14.326086956521738,-0.015652173913043476,0.16000000000000003,73.375,0.5808822047663573,NA,0.375,0.875,73.375,8,11
UMass-SemiMech,inc death,4,CZ,74.52505434782609,28.66092391304348,16.717391304347828,29.14673913043478,-0.20043478260869566,0.2875,111.625,1.1261873713734178,NA,0.25,0.75,111.625,8,11
bisop-seirfilter,inc death,4,CZ,78.52684782608695,11.939891304347826,0.021739130434782608,66.56521739130434,-0.3417391304347826,0.8099999999999999,110,1.159603593951203,NA,0.125,0.375,108.75,8,0
bisop-seirfilterlite,inc death,3,CZ,70.6295652173913,21.368695652173912,49.26086956521739,0,-0.21130434782608695,-0.7999999999999999,123.66666666666667,1.35104380008625,NA,0,1,123.66666666666667,3,0
epiforecasts-EpiExpert_Rt,inc death,1,CZ,11.767414673913043,9.101110326086957,1.0902173913043474,1.576086956521739,0.2234782608695652,0.04999999999999999,15.5,0.4611450948425243,NA,1,1,15.5,4,0
BIOCOMSC-Gompertz,inc death,1,CZ,19.748214285714287,17.9625,1.7857142857142858,0,0.13214285714285717,-0.95,NA,1.081638965270026,NA,0.7142857142857143,1,26.714285714285715,7,7
bisop-seirfilterlite,inc death,4,CZ,57.60507246376812,21.097826086956523,36.507246376811594,0,-0.18231884057971015,-0.7666666666666666,106.33333333333333,1.0772958539623418,NA,0,1,106.33333333333333,3,0
epiforecasts-EpiExpert_Rt,inc death,2,CZ,25.967446739130434,9.764729347826087,0.15434782608695702,16.048369565217392,-0.015652173913043476,0.325,35.125,0.6788830133022715,NA,0.5,0.75,35.125,4,0
BIOCOMSC-Gompertz,inc death,2,CZ,30.420833333333334,26.670833333333334,3.75,0,0.10833333333333335,-0.7999999999999999,NA,1.0659888541843898,NA,0.6666666666666666,1,29.166666666666668,6,7
MUNI-ARIMA,inc death,1,CZ,17.748840579710144,11.611159420289855,1.391304347826087,4.746376811594203,0.1655072463768116,0.09999999999999998,23.5,1.0014555816716249,NA,0.6666666666666666,1,23.5,6,6
bisop-seirfilter,inc death,5,CZ,97.9929347826087,8.688586956521739,0,89.30434782608695,-0.5591304347826087,1,125.5,1.348403468095078,NA,0,0,123.5,4,0
epiforecasts-EpiExpert_Rt,inc death,3,CZ,44.481296739130435,12.607275,0.20652173913043478,31.6675,-0.18956521739130436,0.595,64.5,0.8500656662322841,NA,0.25,0.5,64.5,4,0
MUNI-ARIMA,inc death,2,CZ,32.60069565217391,20.939826086956522,1.4956521739130435,10.165217391304347,0.17130434782608697,0.15999999999999998,43.4,1.1558529494054144,NA,0.8,1,43.4,5,6
epiforecasts-EpiExpert_Rt,inc death,4,CZ,63.93523369565217,17.15425543478261,0,46.78097826086957,-0.32,0.835,95.875,1.092634372683796,NA,0.25,0.25,95.875,4,0
MUNI-ARIMA,inc death,3,CZ,39.200434782608696,26.012028985507246,1.7826086956521738,11.405797101449275,0.13652173913043478,0.13333333333333333,60,1.2086400335109568,NA,0.6666666666666666,1,60,3,5
MUNI-ARIMA,inc death,4,CZ,49.999347826086954,35.73847826086956,1.1304347826086956,13.130434782608695,0.13652173913043478,0.2,74,1.3785097239078175,NA,0.5,1,74,2,5
bisop-seirfilter,inc death,6,CZ,70.62065217391304,7.446739130434783,0,63.17391304347826,-0.5591304347826087,1,89,1.1343594095498968,NA,0,0,89.5,2,0
bisop-seirfilter,inc death,7,CZ,53.821304347826086,8.821304347826088,0,45,-0.5591304347826087,1,73,NA,NA,0,0,75,1,0
DSMPG-bayes,inc case,1,DE,9333.960847278591,4319.933851907974,102.76132170614089,4911.265673664477,0.06198757763975155,0.3628571428571429,13791.014298173377,0.8361715515063187,NA,0.5714285714285714,0.9285714285714286,13791.014298173377,14,14
EuroCOVIDhub-ensemble,inc case,1,DE,7882.81285598138,4046.087791089619,1337.1300502575846,2499.595014634177,0.04956521739130435,0.125,12616.260690349463,0.7101088012994868,NA,0.7142857142857143,1,12616.260690349463,14,14
FIAS_FZJ-Epi1Ger,inc case,1,DE,12994.180727686131,1996.0101732402065,1842.5427561950105,9155.627798250915,-0.25478260869565217,0.18785714285714286,17545.844598520118,1.2373538404175772,NA,0.21428571428571427,0.5714285714285714,17545.844598520118,14,14
IEM_Health-CovidProject,inc case,1,DE,13122.695135227705,7072.522670840079,2182.7837367157313,3867.3887276718956,0.030931677018633544,0.10928571428571429,18941.517429546904,1.1910120918238312,NA,0.5,0.9285714285714286,18941.517429546904,14,14
ILM-EKF,inc case,1,DE,9139.63316446583,3517.850956561621,1786.338108525326,3835.4440993788817,-0.062236024844720496,0.09642857142857143,15865.024174263788,0.8006341218234108,NA,0.35714285714285715,1,15865.024174263788,14,14
ITWW-county_repro,inc case,1,DE,13526.151699928418,964.3549742994546,573.4147435106339,11988.38198211833,-0.335527950310559,0.6057142857142858,16088.4350743561,1.2299831628938034,NA,0.21428571428571427,0.35714285714285715,16088.4350743561,14,14
Karlen-pypm,inc case,1,DE,10096.076776397515,3704.456900621118,1495.5257763975155,4896.094099378882,-0.15540372670807454,0.4,16387.285714285714,0.9545553141799161,NA,0.2857142857142857,0.8571428571428571,15490.228571428572,14,14
LANL-GrowthRate,inc case,1,DE,12920.900889799332,9968.349050334447,2633.786956521739,318.76488294314385,0.1699665551839465,-0.19230769230769232,15547.115384615385,1.1125796031694526,NA,0.8461538461538461,1,15547.115384615385,13,1
MIT_CovidAnalytics-DELPHI,inc case,1,DE,11440.066544727666,4239.772337287484,5307.245091318903,1893.0491161212794,-0.030702341137123744,-0.23461538461538461,18270.923076923078,0.9388998215552589,NA,0.46153846153846156,1,18270.923076923078,13,11
RobertWalraven-ESG,inc case,1,DE,7335.733222839506,2105.8113092592594,2126.787037037037,3103.13487654321,-0.0027160493827160475,0.0175925925925926,10742.493395061729,0.9750144123557767,NA,0.35714285714285715,0.6428571428571429,15848.250714285714,14,14
UNIPV-BayesINGARCHX,inc case,1,DE,8189.81056225611,1882.1100546589878,2459.225106585361,3848.4754010117613,-0.24857142857142858,0.0607142857142857,12390.119519695236,0.7466770146266731,NA,0.21428571428571427,0.5,11359.350214069336,14,14
USC-SIkJalpha,inc case,1,DE,15188.510307453416,5851.05999689441,3490.0155279503106,5847.434782608696,-0.14298136645962733,0.29285714285714287,17799.571428571428,1.3767586815649628,NA,0.5714285714285714,0.5714285714285714,17799.571428571428,14,14
UVA-Ensemble,inc case,1,DE,22827.118242965367,4290.641302862267,7452.238779856596,11084.238160246503,-0.29591836734693877,-0.02499999999999999,32201.596479244698,2.11194943698228,NA,0.2857142857142857,0.5,32201.596479244698,14,14
epiforecasts-EpiExpert,inc case,1,DE,8638.851081191036,2558.881183689234,2408.682961291462,3671.2869362103393,-0.19267080745341614,0.08857142857142858,14304.711251700644,0.774789183002059,NA,0.2857142857142857,0.7857142857142857,14304.711251700644,14,14
epiforecasts-EpiNow2,inc case,1,DE,12564.56742236025,6253.067422360248,1154.195652173913,5157.304347826087,0.006086956521739133,0.21285714285714283,21109.285714285714,1.1663424641047815,NA,0.5,0.9285714285714286,21109.285714285714,14,14
itwm-dSEIR,inc case,1,DE,8843.390419147701,1167.7320793402482,1035.094408108696,6640.563931698757,-0.2609937888198758,0.3035714285714286,11520.981089285713,0.7827270832219579,NA,0.2857142857142857,0.5,11520.981089285713,14,14
DSMPG-bayes,inc case,2,DE,17488.00438257542,8629.942843243753,950.2296981893843,7907.831841142282,-0.0240133779264214,0.4115384615384615,27451.58153868398,0.8059199966719307,NA,0.46153846153846156,1,27451.58153868398,13,14
EuroCOVIDhub-ensemble,inc case,2,DE,15546.33315793299,6386.765615726846,2694.4478396753066,6465.119702530838,-0.11096989966555183,0.2907692307692308,26316.566421424777,0.7214351398142382,NA,0.23076923076923078,0.9230769230769231,26316.566421424777,13,14
FIAS_FZJ-Epi1Ger,inc case,2,DE,25175.194445476394,3673.246804388727,4492.563452444124,17009.38418864354,-0.35846153846153844,0.4369230769230769,33749.55236860018,1.2246709572598116,NA,0.07692307692307693,0.46153846153846156,33749.55236860018,13,14
IEM_Health-CovidProject,inc case,2,DE,23996.99991841032,10310.467399861172,3750.448295124267,9936.084223424883,-0.08421404682274247,0.23153846153846153,31860.81648711788,1.1593405857230368,NA,0.46153846153846156,0.6923076923076923,31860.81648711788,13,14
ILM-EKF,inc case,2,DE,18886.959702268192,8143.690425189784,2756.0752971452985,7987.19397993311,-0.044080267558528424,0.2076923076923077,31449.87695947227,0.8398089365944174,NA,0.38461538461538464,1,31449.87695947227,13,14
ITWW-county_repro,inc case,2,DE,32371.906899244597,2191.1407177001843,2601.8742249354477,27578.891956608964,-0.4922408026755853,0.6461538461538462,38848.123214495914,1.5139016869381963,NA,0.07692307692307693,0.15384615384615385,38848.123214495914,13,14
Karlen-pypm,inc case,2,DE,20090.666722408027,5816.780769230769,1827.3307692307694,12446.555183946488,-0.20461538461538462,0.48307692307692307,31147.80769230769,0.9594046782705355,NA,0.15384615384615385,0.7692307692307693,29606.85384615385,13,14
LANL-GrowthRate,inc case,2,DE,18803.15623134058,12654.152064673914,4282.072282608696,1866.9318840579713,0.07130434782608695,0.01833333333333335,27554.125,0.8407789142717256,NA,0.8333333333333334,0.9166666666666666,27554.125,12,1
MIT_CovidAnalytics-DELPHI,inc case,2,DE,17537.900480097087,6356.593098636593,9698.204357874518,1483.1030235859769,-0.04463768115942029,-0.3541666666666667,27657,0.7696166905536633,NA,0.3333333333333333,0.9166666666666666,27657,12,11
RobertWalraven-ESG,inc case,2,DE,16053.780015827339,2672.318001438849,6710.709136690648,6670.752877697842,-0.1264748201438849,0.009712230215827322,21533.6764028777,1.0955171094255909,NA,0.3076923076923077,0.38461538461538464,31154.420000000002,13,14
UNIPV-BayesINGARCHX,inc case,2,DE,19232.99047915306,1785.6966318674142,9612.527224080268,7834.766623205377,-0.25812709030100334,0.003846153846153841,22306.12657382316,0.8582020295709744,NA,0.3076923076923077,0.46153846153846156,22232.673495685376,13,14
USC-SIkJalpha,inc case,2,DE,25333.0450367893,7073.467110367893,7825.379264214047,10434.198662207358,-0.33839464882943143,0.3,30463.153846153848,1.1962170566842825,NA,0.23076923076923078,0.38461538461538464,30463.153846153848,13,14
UVA-Ensemble,inc case,2,DE,37472.44097868993,6061.194411664543,9890.99472035494,21520.25184667044,-0.35714285714285715,-0.04615384615384614,56699.53335108706,1.9554893710631547,NA,0.23076923076923078,0.46153846153846156,56699.53335108706,13,14
epiforecasts-EpiExpert,inc case,2,DE,17604.314773738275,3799.630710798289,5186.589844771866,8618.094218168118,-0.2179933110367893,0.21384615384615382,25960.841164835194,0.7660387673459513,NA,0.15384615384615385,0.6153846153846154,25960.841164835194,13,14
epiforecasts-EpiNow2,inc case,2,DE,23282.52755852843,9839.594448160535,2468.816053511705,10974.117056856187,-0.05076923076923077,0.33461538461538465,36167.46153846154,1.1413030300565714,NA,0.38461538461538464,0.9230769230769231,36167.46153846154,13,14
itwm-dSEIR,inc case,2,DE,17919.982187944115,3329.3469540812375,1718.6177776120403,12872.017456250836,-0.251438127090301,0.39692307692307693,25943.886801153847,0.830633174127322,NA,0.23076923076923078,0.6153846153846154,25943.886801153847,13,14
DSMPG-bayes,inc case,3,DE,37259.16407518534,21711.273285621366,1280.1551552335472,14267.735634330425,0.016956521739130436,0.3225,53060.28180675344,1.0860755562165196,NA,0.625,0.875,53060.28180675344,8,0
EuroCOVIDhub-ensemble,inc case,3,DE,24045.006941013882,9823.339120983552,1896.2767707092926,12325.391049321039,-0.11710144927536231,0.44416666666666665,36485.65066952623,0.8085855378303499,NA,0.25,0.8333333333333334,36485.65066952623,12,14
FIAS_FZJ-Epi1Ger,inc case,3,DE,38707.55762566173,5935.653666544605,4637.231669439204,28134.672289677917,-0.2692753623188406,0.4666666666666667,50508.20779336107,1.3366610519191515,NA,0.25,0.5833333333333334,50508.20779336107,12,14
IEM_Health-CovidProject,inc case,3,DE,37643.99568235536,14723.022502629885,4265.448369667888,18655.524810057588,-0.15333333333333332,0.3566666666666667,48814.688801674,1.3105567832209777,NA,0.4166666666666667,0.5,48814.688801674,12,14
ILM-EKF,inc case,3,DE,31551.515235182585,15278.707473240847,2492.713768115942,13780.093993825794,-0.001159420289855069,0.3416666666666667,49689.41185799327,1.0067093322204435,NA,0.3333333333333333,1,49689.41185799327,12,14
ITWW-county_repro,inc case,3,DE,54347.19096252387,3885.218225802107,1613.3638225776288,48848.60891414413,-0.5156521739130435,0.6875,65650.89405483552,1.8405972279073632,NA,0,0.16666666666666666,65650.89405483552,12,14
Karlen-pypm,inc case,3,DE,35545.45766666667,9594.800782608696,1379.9971014492753,24570.659782608695,-0.283768115942029,0.615,55748.708333333336,1.133034510671454,NA,0.16666666666666666,0.6666666666666666,53738.49166666666,12,14
LANL-GrowthRate,inc case,3,DE,23145.62540978261,13617.34290978261,4186.336485507247,5341.946014492753,0.027826086956521744,0.125,34749.875,0.7966607383127092,NA,0.5833333333333334,0.9166666666666666,34749.875,12,1
MIT_CovidAnalytics-DELPHI,inc case,3,DE,19930.816078593918,8100.4227965782275,11140.885225096976,689.5080569187149,0.033754940711462456,-0.3181818181818182,30665.272727272728,0.6003679732617508,NA,0.5454545454545454,0.9090909090909091,30665.272727272728,11,11
RobertWalraven-ESG,inc case,3,DE,29045.655882758623,3165.4339862068964,13441.741206896551,12438.480689655173,-0.24758620689655172,-0.06120689655172415,37049.97224137931,1.2812229836778066,NA,0.16666666666666666,0.16666666666666666,50435.975,12,14
UNIPV-BayesINGARCHX,inc case,3,DE,24491.55451313278,1746.3483472425119,8377.019383613948,14368.186782276322,-0.3417391304347826,0.09999999999999999,27067.92343602925,0.8343634178035102,NA,0.25,0.25,27085.107072827857,12,14
USC-SIkJalpha,inc case,3,DE,32684.564289855072,8590.38747826087,7981.397101449275,16112.779710144929,-0.43594202898550727,0.325,40508.916666666664,1.0802619257619668,NA,0.16666666666666666,0.16666666666666666,40508.916666666664,12,14
UVA-Ensemble,inc case,3,DE,43623.49259106833,5441.654423926109,13668.638421044187,24513.199746098035,-0.487012987012987,0.022727272727272728,63233.448630140156,1.3769817161207072,NA,0.09090909090909091,0.2727272727272727,63233.448630140156,11,8
epiforecasts-EpiExpert,inc case,3,DE,23534.611572146612,5235.061893830642,5088.474362761507,13211.075315554463,-0.2692753623188406,0.38,34951.16728571427,0.7657080427716368,NA,0.3333333333333333,0.5,34951.16728571427,12,14
epiforecasts-EpiNow2,inc case,3,DE,36915.34615942029,14724.962101449275,2878.4637681159415,19311.920289855072,-0.0736231884057971,0.415,51924.25,1.2715540870415223,NA,0.3333333333333333,0.75,51924.25,12,14
itwm-dSEIR,inc case,3,DE,28695.90001243692,7304.625314462282,1407.533061728261,19983.741636246377,-0.16782608695652174,0.5291666666666667,43342.00361125,0.9254799604296166,NA,0.25,0.8333333333333334,43342.00361125,12,14
DSMPG-bayes,inc case,4,DE,57196.207840689836,36889.95704579238,444.92328841921386,19861.327506478243,0.03869565217391305,0.38125,71558.22598623668,1.2413568653287637,NA,0.625,1,71558.22598623668,8,0
EuroCOVIDhub-ensemble,inc case,4,DE,36120.81921366119,14938.966432897716,656.3037980400197,20525.548982723452,-0.14806324110671937,0.49818181818181817,51855.72793537893,0.9006825920415593,NA,0.36363636363636365,0.6363636363636364,51855.72793537893,11,14
FIAS_FZJ-Epi1Ger,inc case,4,DE,56248.319811626265,9052.398900217862,3689.5977200816083,43506.323191326795,-0.2666403162055336,0.4681818181818182,74394.38557843209,1.4364816761602917,NA,0.18181818181818182,0.6363636363636364,74394.38557843209,11,14
IEM_Health-CovidProject,inc case,4,DE,51567.83708596187,20865.289600825825,4110.681030429252,26591.866454706793,-0.1875889328063241,0.3609090909090909,72023.26598761938,1.3547716079707754,NA,0.45454545454545453,0.5454545454545454,72023.26598761938,11,14
ILM-EKF,inc case,4,DE,51412.0255842949,26185.091339239087,2089.752426873991,23137.18181818182,-0.04529644268774703,0.3618181818181818,78019.85127264725,1.1662163498925417,NA,0.36363636363636365,0.9090909090909091,78019.85127264725,11,14
ITWW-county_repro,inc case,4,DE,84690.51712450568,6343.709528237218,74.90820755874707,78271.89938870973,-0.4010276679841897,0.8,99821.92308076027,2.087626384493172,NA,0.18181818181818182,0.18181818181818182,99821.92308076027,11,14
Karlen-pypm,inc case,4,DE,61607.25377470356,15847.873537549407,908.004347826087,44851.37588932806,-0.2824505928853755,0.7,95328.90909090909,1.3582304953092517,NA,0.09090909090909091,0.6363636363636364,89951.40909090909,11,14
LANL-GrowthRate,inc case,4,DE,28320.341215810276,15198.75267826087,3900.828853754941,9220.759683794467,-0.029486166007905136,0.15909090909090912,43388.72727272727,0.7323303421848885,NA,0.36363636363636365,1,43388.72727272727,11,1
LeipzigIMISE-SECIR,inc case,1,DE,15103.076632968596,1599.2624972076828,6241.562978658141,7262.251157102772,-0.49391304347826087,-0.024999999999999994,20438.005497453996,1.0231142803350683,NA,0,0.25,20438.005497453996,4,0
MIT_CovidAnalytics-DELPHI,inc case,4,DE,21778.612255450626,9499.856005035885,11736.056445270444,542.699805144295,0.04956521739130435,-0.363,32853.7,0.4667927113495569,NA,0.6,0.9,32853.7,10,11
RobertWalraven-ESG,inc case,4,DE,44303.503179569896,3579.8612440860215,21540.077311827958,19183.564623655915,-0.3855913978494624,-0.12580645161290324,56112.370322580646,1.260047250521877,NA,0.09090909090909091,0.09090909090909091,67617.69818181818,11,14
UMass-SemiMech,inc case,1,DE,12100.508300395257,7164.990513833992,3117.928853754941,1817.5889328063242,0.09699604743083004,0.0636363636363636,17185.090909090908,1.1123870946897674,NA,0.5454545454545454,1,17185.090909090908,11,11
UNIPV-BayesINGARCHX,inc case,4,DE,37689.43067183702,1525.8778412865233,7802.099367588933,28361.453462961563,-0.5037944664031621,0.4090909090909091,41057.8373918292,0.9249008564955639,NA,0.09090909090909091,0.09090909090909091,41175.22139674639,11,14
USC-SIkJalpha,inc case,4,DE,42945.88853359684,11360.341498023716,8510.714624505928,23074.832411067193,-0.40893280632411066,0.3136363636363636,52411.72727272727,1.0617510006729611,NA,0.09090909090909091,0.2727272727272727,52411.72727272727,11,14
UVA-Ensemble,inc case,4,DE,81574.25804732266,3644.818385766507,17284.02525795169,60645.41440360445,-0.5793650793650794,0.08888888888888889,96945.59977329496,1.8622506023399301,NA,0,0.1111111111111111,96945.59977329496,9,8
epiforecasts-EpiExpert,inc case,4,DE,26473.202297535747,6894.790414742867,3060.79726305008,16517.6146197428,-0.21130434782608695,0.4118181818181818,39269.690437229394,0.6589827168657596,NA,0.36363636363636365,0.6363636363636364,39269.690437229394,11,14
epiforecasts-EpiNow2,inc case,4,DE,52289.486521739134,21040.284940711463,2228.6561264822126,29020.545454545456,-0.11644268774703558,0.4254545454545454,72431.81818181818,1.3428257675271673,NA,0.36363636363636365,0.6363636363636364,72431.81818181818,11,14
itwm-dSEIR,inc case,4,DE,42831.60054717609,13760.5146144251,490.5178014822135,28580.568131268774,-0.12434782608695652,0.5909090909090909,66067.41304690909,0.9834725368169686,NA,0.36363636363636365,0.8181818181818182,66067.41304690909,11,14
LANL-GrowthRate,inc case,5,DE,35170.39161934783,16450.01379326087,6563.041304347826,12157.336521739131,-0.05478260869565217,0.17200000000000001,52405.2,0.7526543445416874,NA,0.4,0.9,52405.2,10,1
LeipzigIMISE-SECIR,inc case,2,DE,26765.735702762428,8879.727914644438,3461.060770028163,14424.947018089826,-0.16782608695652174,0.17000000000000004,43411.19130112925,1.1584518978226137,NA,0.25,0.75,43411.19130112925,4,0
UMass-SemiMech,inc case,2,DE,18025.011782608697,10206.329173913044,4523.752173913043,3294.9304347826087,-0.002608695652173911,0.16000000000000003,27328.5,0.9462607556211392,NA,0.6,1,27328.5,10,11
USC-SIkJalpha,inc case,5,DE,62084.910369565216,14771.952108695652,11425.509565217391,35887.44869565217,-0.4895652173913043,0.46,75656.1,1.3286311402466273,NA,0.1,0.1,75656.1,10,14
bisop-seirfilterlite,inc case,1,DE,17294.65,4096.157246376812,13198.492753623188,0,-0.15333333333333332,-0.6666666666666666,24441.333333333332,1.3204468443134618,NA,0.3333333333333333,0.6666666666666666,24441.333333333332,3,0
LANL-GrowthRate,inc case,6,DE,40575.9315794686,17725.13616884058,8461.55579710145,14389.23961352657,-0.08570048309178743,0.20555555555555557,62199.833333333336,NA,NA,0.4444444444444444,0.8888888888888888,62199.833333333336,9,1
LeipzigIMISE-SECIR,inc case,3,DE,50637.07811828393,23162.345655872603,669.197478776185,26805.53498363514,-0.03739130434782609,0.3375,74696.6431208665,1.6174767943027004,NA,0.5,1,74696.6431208665,4,0
UMass-SemiMech,inc case,3,DE,22558.545217391304,13764.598357487923,3483.1062801932367,5310.840579710145,0.0012560386473429966,0.17777777777777776,33464.77777777778,0.7628783978056668,NA,0.4444444444444444,1,33464.77777777778,9,11
bisop-seirfilterlite,inc case,2,DE,30631.0268115942,6021.099275362319,24609.927536231884,0,-0.3272463768115942,-0.8666666666666666,47045.666666666664,1.3633994995281535,NA,0,0.6666666666666666,47045.666666666664,3,0
LeipzigIMISE-SECIR,inc case,4,DE,97792.83380193076,45716.206865832624,52.80442563418483,52023.82251046395,0.006086956521739135,0.475,132167.03848720624,2.1943768722038115,NA,0.5,1,132167.03848720624,4,0
UMass-SemiMech,inc case,4,DE,25487.415543478262,18086.062282608695,2269.146739130435,5132.206521739131,0.08217391304347826,0.3125,29688.125,0.6096076752547018,NA,0.5,1,29688.125,8,11
bisop-seirfilterlite,inc case,3,DE,21688.017101449277,9891.104057971015,11796.913043478262,0,-0.06637681159420289,-0.6333333333333333,39005.666666666664,0.7051745324702428,NA,0.6666666666666666,1,39005.666666666664,3,0
epiforecasts-EpiExpert_Rt,inc case,1,DE,8762.217661180124,3733.474804037267,3653.9714285714285,1374.771428571429,0.037142857142857144,0.15,13406.392857142857,0.8618859707128064,NA,0.7142857142857143,1,13406.392857142857,7,3
BIOCOMSC-Gompertz,inc case,1,DE,8870.733928571428,6989.5196428571435,771,1110.2142857142858,0.13214285714285717,0,NA,0.9785833339577709,NA,0.7142857142857143,1,11394.857142857143,7,7
HZI-AgeExtendedSEIR,inc case,1,DE,7785.234107913955,1561.1755154240363,289.2554216076146,5934.803170882305,-0.11192546583850932,0.24999999999999997,12502.84715786277,0.859969345385127,NA,0.14285714285714285,1,17760.322212611667,13,13
bisop-seirfilterlite,inc case,4,DE,18459.580289855072,14659.739710144928,3799.840579710145,0,0.28144927536231884,-0.2333333333333334,19615,0.4151305507418807,NA,1,1,19614.666666666668,3,0
epiforecasts-EpiExpert_Rt,inc case,2,DE,11638.78846286232,4162.033028079711,4181.780797101449,3294.9746376811595,-0.10985507246376812,0.23666666666666666,18774.208333333332,0.558669782438519,NA,0.3333333333333333,0.8333333333333334,18774.208333333332,6,3
epiforecasts-EpiExpert_direct,inc case,1,DE,8516.72057800232,1882.313938909986,524.8822307838161,6109.524408308517,-0.14919254658385092,0.4257142857142857,12082.490952380957,0.9386402517353883,NA,0.42857142857142855,0.5714285714285714,12082.490952380957,7,7
BIOCOMSC-Gompertz,inc case,2,DE,14484.93125,13680.764583333334,37.416666666666664,766.75,0.10833333333333335,0,NA,0.859095528310302,NA,0.6666666666666666,1,18547.833333333332,6,7
HZI-AgeExtendedSEIR,inc case,2,DE,19986.1387030583,2237.7923429512666,97.1237878071036,17651.22257229993,-0.25478260869565217,0.6633333333333333,26804.072092657727,1.1567004783257715,NA,0.16666666666666666,0.6666666666666666,30028.660614567758,12,13
MUNI-ARIMA,inc case,1,DE,6273.739347826087,1447.9494927536232,1407.6304347826087,3418.159420289855,-0.18231884057971015,0.22,9522.5,0.7736784653789758,NA,0.3333333333333333,0.6666666666666666,9522.5,6,6
epiforecasts-EpiExpert_Rt,inc case,3,DE,13465.100899565217,5057.688725652173,1386.004347826087,7021.407826086957,-0.14173913043478262,0.4,23277,0.39767317783485673,NA,0.2,1,23277,5,3
epiforecasts-EpiExpert_direct,inc case,2,DE,16103.484965170299,2497.1832410003162,3.817681159420291,13602.484043010563,-0.19681159420289854,0.655,21557.782916666685,0.9207271016618049,NA,0.3333333333333333,0.5,21557.782916666685,6,7
HZI-AgeExtendedSEIR,inc case,3,DE,36530.15349208559,2816.0799403260094,0,33714.07355175958,-0.33304347826086955,0.876,45842.79496010017,1.3177450514718736,NA,0,0.6,45858.32660289929,11,13
MUNI-ARIMA,inc case,2,DE,10845.382869565217,3350.8959130434782,434.9478260869565,7059.539130434783,-0.07217391304347825,0.24000000000000002,16583.6,0.7807974452837442,NA,0.6,0.8,16583.6,5,6
epiforecasts-EpiExpert_Rt,inc case,4,DE,25744.10176195652,6441.352848913043,2796.363043478261,16506.38586956522,-0.23304347826086957,0.3325,41289,0.4781075380213432,NA,0.25,0.75,41289,4,3
epiforecasts-EpiExpert_direct,inc case,3,DE,29039.12492607702,3251.505760988415,0,25787.619165088603,-0.38521739130434784,0.84,37006.369,1.0434440342244051,NA,0.2,0.2,37006.369,5,7
HZI-AgeExtendedSEIR,inc case,4,DE,51249.81435361056,3110.876317290551,0,48138.93803632001,-0.3634782608695652,0.895,64074.8026960234,1.361596327495162,NA,0,0.5,66480.78880065412,10,13
