model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
IEM_Health-CovidProject,inc death,1,HR,0.95,0.66,0.57,0.96,0.01,23,1,Croatia
ILM-EKF,inc death,1,HR,0.49,0.88,1,1,0.04,23,1,Croatia
Karlen-pypm,inc death,1,HR,0.09,0.36,1,1,0.04,5,1,Croatia
LANL-GrowthRate,inc death,1,HR,0.56,0.51,0.32,0.86,-0.16,22,1,Croatia
MUNI-ARIMA,inc death,1,HR,0.74,0.88,0.6,0.93,0.14,15,1,Croatia
RobertWalraven-ESG,inc death,1,HR,0.72,0.69,0.52,0.74,-0.07,23,1,Croatia
SDSC_ISG-TrendModel,inc death,1,HR,0.77,NA,NA,NA,NA,20,1,Croatia
UMass-MechBayes,inc death,1,HR,0.5,0.45,0.75,1,0.13,20,1,Croatia
USC-SIkJalpha,inc death,1,HR,0.67,0.8,0.39,0.48,0.28,23,1,Croatia
USyd-OneModelMan,inc death,1,HR,0.64,NA,NA,NA,NA,20,1,Croatia
epiforecasts-EpiNow2,inc death,1,HR,0.62,0.43,0.61,1,0.15,23,1,Croatia
EuroCOVIDhub-baseline,inc death,2,HR,1,1,0.45,0.82,0.06,22,1,Croatia
EuroCOVIDhub-ensemble,inc death,2,HR,0.44,0.37,0.64,1,0.16,22,1,Croatia
IEM_Health-CovidProject,inc death,2,HR,0.87,0.76,0.36,0.77,0.04,22,1,Croatia
ILM-EKF,inc death,2,HR,0.49,0.55,1,1,0.06,22,1,Croatia
Karlen-pypm,inc death,2,HR,0.05,0.41,0.75,1,0.1,4,1,Croatia
LANL-GrowthRate,inc death,2,HR,0.34,0.35,0.38,0.86,-0.18,21,1,Croatia
MUNI-ARIMA,inc death,2,HR,0.7,0.99,0.36,0.93,0.21,14,1,Croatia
RobertWalraven-ESG,inc death,2,HR,0.72,0.73,0.5,0.64,-0.12,22,1,Croatia
UMass-MechBayes,inc death,2,HR,0.43,0.42,0.58,1,0.21,19,1,Croatia
USC-SIkJalpha,inc death,2,HR,0.41,0.46,0.36,0.55,0.33,22,1,Croatia
USyd-OneModelMan,inc death,2,HR,0.4,NA,NA,NA,NA,19,1,Croatia
epiforecasts-EpiNow2,inc death,2,HR,0.4,0.32,0.55,1,0.25,22,1,Croatia
EuroCOVIDhub-baseline,inc death,3,HR,1,1,0.38,0.67,0.07,21,1,Croatia
EuroCOVIDhub-ensemble,inc death,3,HR,0.53,0.43,0.52,0.9,0.19,21,1,Croatia
IEM_Health-CovidProject,inc death,3,HR,1.1,0.93,0.29,0.71,0.03,21,1,Croatia
ILM-EKF,inc death,3,HR,0.69,0.54,0.67,1,0.09,21,1,Croatia
LANL-GrowthRate,inc death,3,HR,0.39,0.31,0.45,0.85,-0.07,20,1,Croatia
MUNI-ARIMA,inc death,3,HR,0.72,1.42,0.42,0.83,0.2,12,1,Croatia
RobertWalraven-ESG,inc death,3,HR,0.77,0.83,0.43,0.62,-0.11,21,1,Croatia
UMass-MechBayes,inc death,3,HR,0.58,0.43,0.61,0.94,0.22,18,1,Croatia
USC-SIkJalpha,inc death,3,HR,0.6,0.54,0.29,0.43,0.53,21,1,Croatia
USyd-OneModelMan,inc death,3,HR,0.32,NA,NA,NA,NA,18,1,Croatia
epiforecasts-EpiNow2,inc death,3,HR,0.48,0.37,0.57,1,0.24,21,1,Croatia
EuroCOVIDhub-baseline,inc death,4,HR,1,1,0.35,0.6,0.1,20,1,Croatia
EuroCOVIDhub-ensemble,inc death,4,HR,0.82,0.53,0.5,0.85,0.24,20,1,Croatia
IEM_Health-CovidProject,inc death,4,HR,1.55,1.11,0.25,0.6,0.06,20,1,Croatia
ILM-EKF,inc death,4,HR,1.12,0.66,0.55,1,0.1,20,1,Croatia
LANL-GrowthRate,inc death,4,HR,0.47,0.36,0.26,0.84,0.05,19,1,Croatia
MUNI-ARIMA,inc death,4,HR,0.68,1.97,0.55,0.73,0.26,11,1,Croatia
RobertWalraven-ESG,inc death,4,HR,0.92,0.87,0.4,0.55,-0.09,20,1,Croatia
UMass-MechBayes,inc death,4,HR,0.75,0.52,0.47,0.88,0.26,17,1,Croatia
USC-SIkJalpha,inc death,4,HR,0.72,0.6,0.3,0.5,0.41,20,1,Croatia
USyd-OneModelMan,inc death,4,HR,0.41,NA,NA,NA,NA,17,1,Croatia
epiforecasts-EpiNow2,inc death,4,HR,0.82,0.49,0.5,1,0.21,20,1,Croatia
LANL-GrowthRate,inc death,5,HR,NA,NA,0.22,0.61,0.1,18,1,Croatia
USC-SIkJalpha,inc death,5,HR,NA,NA,0.32,0.58,0.27,19,1,Croatia
EuroCOVIDhub-baseline,inc case,1,HU,1,1,0.43,0.83,0.28,23,1,Hungary
EuroCOVIDhub-ensemble,inc case,1,HU,0.67,0.44,0.7,1,0.16,23,1,Hungary
IEM_Health-CovidProject,inc case,1,HU,1.47,0.78,0.3,0.83,0.42,23,1,Hungary
ILM-EKF,inc case,1,HU,0.84,0.53,0.61,0.91,0.02,23,1,Hungary
Karlen-pypm,inc case,1,HU,0.04,0.72,0.25,1,0.2,4,1,Hungary
LANL-GrowthRate,inc case,1,HU,0.47,0.36,0.73,1,-0.34,22,1,Hungary
MUNI-ARIMA,inc case,1,HU,0.06,0.49,0.93,1,-0.15,15,1,Hungary
RobertWalraven-ESG,inc case,1,HU,0.7,0.86,0.65,0.91,0.07,23,1,Hungary
SDSC_ISG-TrendModel,inc case,1,HU,0.44,NA,NA,NA,NA,20,1,Hungary
USC-SIkJalpha,inc case,1,HU,1.09,0.77,0.35,0.52,0.34,23,1,Hungary
UVA-Ensemble,inc case,1,HU,1.86,NA,0.64,0.82,NA,22,1,Hungary
epiforecasts-EpiNow2,inc case,1,HU,0.65,0.46,0.43,0.96,-0.07,23,1,Hungary
EuroCOVIDhub-baseline,inc case,2,HU,1,1,0.55,0.73,0.28,22,1,Hungary
EuroCOVIDhub-ensemble,inc case,2,HU,0.84,0.49,0.59,0.95,0.31,22,1,Hungary
IEM_Health-CovidProject,inc case,2,HU,1.7,1.07,0.18,0.64,0.52,22,1,Hungary
ILM-EKF,inc case,2,HU,1.06,0.57,0.5,0.91,0.05,22,1,Hungary
LANL-GrowthRate,inc case,2,HU,0.42,0.33,0.57,1,-0.19,21,1,Hungary
MUNI-ARIMA,inc case,2,HU,0.07,0.69,0.93,1,-0.13,14,1,Hungary
RobertWalraven-ESG,inc case,2,HU,0.6,0.82,0.73,0.86,0.08,22,1,Hungary
USC-SIkJalpha,inc case,2,HU,0.85,0.69,0.36,0.36,0.48,22,1,Hungary
UVA-Ensemble,inc case,2,HU,1.12,NA,0.62,0.81,NA,21,1,Hungary
epiforecasts-EpiNow2,inc case,2,HU,0.66,0.4,0.5,0.91,-0.07,22,1,Hungary
EuroCOVIDhub-baseline,inc case,3,HU,1,1,0.48,0.71,0.35,21,1,Hungary
EuroCOVIDhub-ensemble,inc case,3,HU,1.02,0.58,0.43,0.9,0.4,21,1,Hungary
IEM_Health-CovidProject,inc case,3,HU,2.1,1.32,0.24,0.43,0.51,21,1,Hungary
ILM-EKF,inc case,3,HU,1.5,0.7,0.43,0.81,0.08,21,1,Hungary
LANL-GrowthRate,inc case,3,HU,0.59,0.34,0.6,1,0.06,20,1,Hungary
MUNI-ARIMA,inc case,3,HU,0.02,0.75,0.92,1,-0.17,12,1,Hungary
RobertWalraven-ESG,inc case,3,HU,0.65,0.88,0.71,0.81,0.06,21,1,Hungary
USC-SIkJalpha,inc case,3,HU,0.74,0.58,0.33,0.43,0.45,21,1,Hungary
UVA-Ensemble,inc case,3,HU,0.89,NA,0.63,0.74,NA,19,1,Hungary
epiforecasts-EpiNow2,inc case,3,HU,0.74,0.43,0.33,0.9,-0.09,21,1,Hungary
EuroCOVIDhub-baseline,inc case,4,HU,1,1,0.45,0.7,0.44,20,1,Hungary
EuroCOVIDhub-ensemble,inc case,4,HU,1.32,0.75,0.35,0.85,0.47,20,1,Hungary
IEM_Health-CovidProject,inc case,4,HU,2.75,1.69,0.15,0.35,0.47,20,1,Hungary
ILM-EKF,inc case,4,HU,2.02,0.91,0.45,0.7,0.1,20,1,Hungary
LANL-GrowthRate,inc case,4,HU,0.77,0.47,0.26,0.95,0.29,19,1,Hungary
MUNI-ARIMA,inc case,4,HU,0.02,0.89,0.91,1,-0.22,11,1,Hungary
RobertWalraven-ESG,inc case,4,HU,0.66,0.93,0.7,0.85,0.05,20,1,Hungary
USC-SIkJalpha,inc case,4,HU,0.73,0.55,0.3,0.4,0.36,20,1,Hungary
UVA-Ensemble,inc case,4,HU,0.58,NA,0.53,0.71,NA,17,1,Hungary
epiforecasts-EpiNow2,inc case,4,HU,0.84,0.47,0.4,0.8,-0.09,20,1,Hungary
LANL-GrowthRate,inc case,5,HU,NA,NA,0.11,0.83,0.51,18,1,Hungary
USC-SIkJalpha,inc case,5,HU,NA,NA,0.21,0.26,0.26,19,1,Hungary
EuroCOVIDhub-baseline,inc death,1,HU,1,1,0.39,0.83,0.24,23,1,Hungary
EuroCOVIDhub-ensemble,inc death,1,HU,0.38,0.33,0.83,1,0.17,23,1,Hungary
IEM_Health-CovidProject,inc death,1,HU,0.7,0.52,0.57,0.91,0.38,23,1,Hungary
ILM-EKF,inc death,1,HU,0.67,0.5,1,1,0.1,23,1,Hungary
Karlen-pypm,inc death,1,HU,0.01,0.23,1,1,-0.1,4,1,Hungary
LANL-GrowthRate,inc death,1,HU,0.37,0.33,0.36,0.82,0.06,22,1,Hungary
MUNI-ARIMA,inc death,1,HU,0.37,0.73,0.6,0.87,0.05,15,1,Hungary
RobertWalraven-ESG,inc death,1,HU,0.69,0.67,0.61,0.7,0.13,23,1,Hungary
SDSC_ISG-TrendModel,inc death,1,HU,0.36,NA,NA,NA,NA,20,1,Hungary
UMass-MechBayes,inc death,1,HU,0.43,0.38,0.55,0.9,0.07,20,1,Hungary
USC-SIkJalpha,inc death,1,HU,0.55,0.75,0.35,0.48,0.44,23,1,Hungary
USyd-OneModelMan,inc death,1,HU,0.3,NA,NA,NA,NA,20,1,Hungary
epiforecasts-EpiNow2,inc death,1,HU,0.78,0.47,0.48,0.9,0.22,21,1,Hungary
BIOCOMSC-Gompertz,inc death,2,HU,0.2,NA,0.57,0.93,NA,14,1,Hungary
EuroCOVIDhub-baseline,inc death,2,HU,1,1,0.45,0.68,0.28,22,1,Hungary
EuroCOVIDhub-ensemble,inc death,2,HU,0.29,0.24,0.68,1,0.28,22,1,Hungary
IEM_Health-CovidProject,inc death,2,HU,0.93,0.64,0.32,0.73,0.51,22,1,Hungary
ILM-EKF,inc death,2,HU,0.56,0.37,0.82,1,0.2,22,1,Hungary
LANL-GrowthRate,inc death,2,HU,0.46,0.28,0.29,0.9,0.03,21,1,Hungary
MUNI-ARIMA,inc death,2,HU,0.31,0.91,0.57,0.86,0.07,14,1,Hungary
RobertWalraven-ESG,inc death,2,HU,0.74,0.62,0.59,0.59,0.14,22,1,Hungary
UMass-MechBayes,inc death,2,HU,0.33,0.33,0.26,0.84,0.12,19,1,Hungary
USC-SIkJalpha,inc death,2,HU,0.45,0.5,0.32,0.41,0.53,22,1,Hungary
USyd-OneModelMan,inc death,2,HU,0.36,NA,NA,NA,NA,19,1,Hungary
epiforecasts-EpiNow2,inc death,2,HU,0.81,0.39,0.6,0.85,0.24,20,1,Hungary
EuroCOVIDhub-baseline,inc death,3,HU,1,1,0.38,0.57,0.31,21,1,Hungary
EuroCOVIDhub-ensemble,inc death,3,HU,0.39,0.27,0.62,0.9,0.41,21,1,Hungary
IEM_Health-CovidProject,inc death,3,HU,1.1,0.78,0.43,0.57,0.56,21,1,Hungary
ILM-EKF,inc death,3,HU,0.81,0.42,0.62,1,0.27,21,1,Hungary
LANL-GrowthRate,inc death,3,HU,0.43,0.22,0.2,0.8,-0.01,20,1,Hungary
MUNI-ARIMA,inc death,3,HU,0.14,0.59,0.67,0.92,-0.03,12,1,Hungary
RobertWalraven-ESG,inc death,3,HU,0.75,0.58,0.57,0.57,0.13,21,1,Hungary
UMass-MechBayes,inc death,3,HU,0.28,0.33,0.22,0.67,0.19,18,1,Hungary
USC-SIkJalpha,inc death,3,HU,0.59,0.49,0.38,0.48,0.57,21,1,Hungary
USyd-OneModelMan,inc death,3,HU,0.44,NA,NA,NA,NA,18,1,Hungary
epiforecasts-EpiNow2,inc death,3,HU,0.83,0.42,0.58,0.89,0.23,19,1,Hungary
EuroCOVIDhub-baseline,inc death,4,HU,1,1,0.35,0.5,0.4,20,1,Hungary
EuroCOVIDhub-ensemble,inc death,4,HU,0.53,0.34,0.45,0.8,0.55,20,1,Hungary
IEM_Health-CovidProject,inc death,4,HU,1.13,0.94,0.25,0.55,0.61,20,1,Hungary
ILM-EKF,inc death,4,HU,1,0.54,0.55,1,0.32,20,1,Hungary
LANL-GrowthRate,inc death,4,HU,0.3,0.18,0.26,0.74,0.18,19,1,Hungary
MUNI-ARIMA,inc death,4,HU,0.11,0.69,0.55,0.91,-0.03,11,1,Hungary
RobertWalraven-ESG,inc death,4,HU,0.7,0.59,0.55,0.6,0.11,20,1,Hungary
UMass-MechBayes,inc death,4,HU,0.31,0.42,0.12,0.59,0.25,17,1,Hungary
USC-SIkJalpha,inc death,4,HU,0.5,0.45,0.3,0.35,0.56,20,1,Hungary
USyd-OneModelMan,inc death,4,HU,0.47,NA,NA,NA,NA,17,1,Hungary
epiforecasts-EpiNow2,inc death,4,HU,0.91,0.42,0.44,1,0.15,18,1,Hungary
LANL-GrowthRate,inc death,5,HU,NA,NA,0.28,0.67,0.24,18,1,Hungary
USC-SIkJalpha,inc death,5,HU,NA,NA,0.21,0.47,0.56,19,1,Hungary
BIOCOMSC-Gompertz,inc case,1,IE,0.9,NA,0.91,1,NA,11,1,Ireland
EuroCOVIDhub-baseline,inc case,1,IE,1,1,0.5,1,-0.27,18,1,Ireland
EuroCOVIDhub-ensemble,inc case,1,IE,0.71,0.65,0.61,1,-0.13,18,1,Ireland
IEM_Health-CovidProject,inc case,1,IE,0.86,0.68,0.39,0.94,-0.15,18,1,Ireland
ILM-EKF,inc case,1,IE,1.39,1.13,0.5,1,-0.14,18,1,Ireland
Karlen-pypm,inc case,1,IE,3.22,1.38,0.6,1,0.06,5,1,Ireland
LANL-GrowthRate,inc case,1,IE,0.8,0.64,0.44,0.94,-0.22,18,1,Ireland
MUNI-ARIMA,inc case,1,IE,1.23,0.74,0.5,1,0.02,10,1,Ireland
RobertWalraven-ESG,inc case,1,IE,1.11,1.34,0.44,0.78,-0.41,18,1,Ireland
SDSC_ISG-TrendModel,inc case,1,IE,0.68,NA,NA,NA,NA,15,1,Ireland
USC-SIkJalpha,inc case,1,IE,0.97,1.11,0.44,0.61,-0.33,18,1,Ireland
UVA-Ensemble,inc case,1,IE,0.66,NA,0.71,0.88,NA,17,1,Ireland
epiforecasts-EpiNow2,inc case,1,IE,1.37,1.12,0.44,0.89,-0.15,18,1,Ireland
BIOCOMSC-Gompertz,inc case,2,IE,1.81,NA,0.56,1,NA,9,1,Ireland
EuroCOVIDhub-baseline,inc case,2,IE,1,1,0.5,1,-0.29,16,1,Ireland
EuroCOVIDhub-ensemble,inc case,2,IE,1.17,0.98,0.25,1,-0.18,16,1,Ireland
IEM_Health-CovidProject,inc case,2,IE,1.16,1.01,0.25,0.88,-0.22,16,1,Ireland
ILM-EKF,inc case,2,IE,1.58,1.32,0.44,0.94,-0.15,16,1,Ireland
Karlen-pypm,inc case,2,IE,4.74,2.08,0.25,0.75,0.24,4,1,Ireland
LANL-GrowthRate,inc case,2,IE,1.01,0.88,0.25,0.88,-0.27,16,1,Ireland
MUNI-ARIMA,inc case,2,IE,1.61,0.95,0.62,1,-0.34,8,1,Ireland
RobertWalraven-ESG,inc case,2,IE,1.08,1.37,0.5,0.75,-0.71,16,1,Ireland
USC-SIkJalpha,inc case,2,IE,1.27,1.4,0.25,0.44,-0.32,16,1,Ireland
UVA-Ensemble,inc case,2,IE,1.52,NA,0.27,0.87,NA,15,1,Ireland
epiforecasts-EpiNow2,inc case,2,IE,2.11,1.86,0.25,0.75,-0.09,16,1,Ireland
EuroCOVIDhub-baseline,inc case,3,IE,1,1,0.5,1,-0.32,14,1,Ireland
EuroCOVIDhub-ensemble,inc case,3,IE,1.22,1.2,0.29,0.93,-0.23,14,1,Ireland
IEM_Health-CovidProject,inc case,3,IE,0.99,0.97,0.36,0.79,-0.31,14,1,Ireland
ILM-EKF,inc case,3,IE,1.74,1.47,0.43,1,-0.21,14,1,Ireland
LANL-GrowthRate,inc case,3,IE,0.84,0.85,0.21,0.71,-0.3,14,1,Ireland
MUNI-ARIMA,inc case,3,IE,1.61,0.78,0.5,1,-0.47,6,1,Ireland
RobertWalraven-ESG,inc case,3,IE,1.07,1.55,0.5,0.64,-0.99,14,1,Ireland
USC-SIkJalpha,inc case,3,IE,1.32,1.66,0.21,0.36,-0.43,14,1,Ireland
UVA-Ensemble,inc case,3,IE,1.38,NA,0,0.67,NA,12,1,Ireland
epiforecasts-EpiNow2,inc case,3,IE,3.02,2.78,0.29,0.79,-0.2,14,1,Ireland
EuroCOVIDhub-baseline,inc case,4,IE,1,1,0.58,1,-0.28,12,1,Ireland
EuroCOVIDhub-ensemble,inc case,4,IE,1.31,1.29,0.25,0.92,-0.32,12,1,Ireland
IEM_Health-CovidProject,inc case,4,IE,0.99,0.98,0.42,0.75,-0.39,12,1,Ireland
ILM-EKF,inc case,4,IE,1.12,1,0.5,1,-0.29,12,1,Ireland
LANL-GrowthRate,inc case,4,IE,0.89,0.9,0.33,0.67,-0.36,12,1,Ireland
MUNI-ARIMA,inc case,4,IE,1.45,0.71,0.2,1,-0.64,5,1,Ireland
RobertWalraven-ESG,inc case,4,IE,1.1,1.8,0.5,0.58,-1,12,1,Ireland
USC-SIkJalpha,inc case,4,IE,1.54,2.02,0.25,0.25,-0.39,12,1,Ireland
UVA-Ensemble,inc case,4,IE,1.47,NA,0,0.11,NA,9,1,Ireland
epiforecasts-EpiNow2,inc case,4,IE,3.12,2.46,0.42,0.75,-0.37,12,1,Ireland
LANL-GrowthRate,inc case,5,IE,NA,NA,0.55,0.73,-0.23,11,1,Ireland
USC-SIkJalpha,inc case,5,IE,NA,NA,0.18,0.36,-0.58,11,1,Ireland
BIOCOMSC-Gompertz,inc death,1,IE,0.73,NA,0.2,0.4,NA,10,1,Ireland
EuroCOVIDhub-baseline,inc death,1,IE,1,1,0.67,1,0.11,18,1,Ireland
EuroCOVIDhub-ensemble,inc death,1,IE,0.79,0.72,0.89,0.94,0.18,18,1,Ireland
IEM_Health-CovidProject,inc death,1,IE,0.97,1.07,0.39,0.67,-0.34,18,1,Ireland
ILM-EKF,inc death,1,IE,1.01,1.25,0.72,1,0.28,18,1,Ireland
Karlen-pypm,inc death,1,IE,0.34,0.75,0.8,1,0.12,5,1,Ireland
LANL-GrowthRate,inc death,1,IE,0.94,0.84,0.5,0.89,-0.15,18,1,Ireland
MUNI-ARIMA,inc death,1,IE,0.56,0.73,0.7,1,-0.21,10,1,Ireland
RobertWalraven-ESG,inc death,1,IE,0.83,0.8,0.67,1,0.04,18,1,Ireland
SDSC_ISG-TrendModel,inc death,1,IE,1.27,NA,NA,NA,NA,15,1,Ireland
UMass-MechBayes,inc death,1,IE,0.59,0.67,0.53,0.93,0.35,15,1,Ireland
USC-SIkJalpha,inc death,1,IE,0.91,0.92,0.39,0.56,0.51,18,1,Ireland
USyd-OneModelMan,inc death,1,IE,0.86,NA,NA,NA,NA,15,1,Ireland
epiforecasts-EpiNow2,inc death,1,IE,0.91,0.94,0.61,0.94,0.4,18,1,Ireland
BIOCOMSC-Gompertz,inc death,2,IE,0.85,NA,0.25,0.62,NA,8,1,Ireland
EuroCOVIDhub-baseline,inc death,2,IE,1,1,0.69,1,0.24,16,1,Ireland
EuroCOVIDhub-ensemble,inc death,2,IE,0.67,0.57,0.81,1,0.29,16,1,Ireland
IEM_Health-CovidProject,inc death,2,IE,1.13,0.91,0.25,0.62,-0.38,16,1,Ireland
ILM-EKF,inc death,2,IE,0.72,0.96,0.81,1,0.39,16,1,Ireland
Karlen-pypm,inc death,2,IE,0.48,0.78,0.5,1,0.55,4,1,Ireland
LANL-GrowthRate,inc death,2,IE,0.79,0.58,0.5,0.88,-0.06,16,1,Ireland
MUNI-ARIMA,inc death,2,IE,0.3,0.54,0.88,1,-0.1,8,1,Ireland
RobertWalraven-ESG,inc death,2,IE,0.7,0.65,0.75,1,-0.01,16,1,Ireland
UMass-MechBayes,inc death,2,IE,0.53,0.6,0.46,0.92,0.44,13,1,Ireland
USC-SIkJalpha,inc death,2,IE,0.79,0.82,0.31,0.44,0.68,16,1,Ireland
USyd-OneModelMan,inc death,2,IE,0.88,NA,NA,NA,NA,13,1,Ireland
epiforecasts-EpiNow2,inc death,2,IE,1.13,0.97,0.44,1,0.6,16,1,Ireland
EuroCOVIDhub-baseline,inc death,3,IE,1,1,0.86,1,0.23,14,1,Ireland
EuroCOVIDhub-ensemble,inc death,3,IE,0.41,0.56,0.71,1,0.32,14,1,Ireland
IEM_Health-CovidProject,inc death,3,IE,0.85,0.79,0.29,0.71,-0.4,14,1,Ireland
ILM-EKF,inc death,3,IE,0.66,0.85,0.64,1,0.41,14,1,Ireland
LANL-GrowthRate,inc death,3,IE,0.44,0.37,0.5,0.93,-0.08,14,1,Ireland
MUNI-ARIMA,inc death,3,IE,0.19,0.53,1,1,-0.12,6,1,Ireland
RobertWalraven-ESG,inc death,3,IE,0.56,0.5,0.86,1,-0.09,14,1,Ireland
UMass-MechBayes,inc death,3,IE,0.54,0.63,0.45,0.91,0.57,11,1,Ireland
USC-SIkJalpha,inc death,3,IE,0.71,0.81,0.14,0.43,0.75,14,1,Ireland
USyd-OneModelMan,inc death,3,IE,0.68,NA,NA,NA,NA,11,1,Ireland
epiforecasts-EpiNow2,inc death,3,IE,1.12,1.23,0.36,1,0.6,14,1,Ireland
EuroCOVIDhub-baseline,inc death,4,IE,1,1,0.92,1,0.26,12,1,Ireland
EuroCOVIDhub-ensemble,inc death,4,IE,0.46,0.62,0.92,1,0.27,12,1,Ireland
IEM_Health-CovidProject,inc death,4,IE,0.78,0.69,0.33,0.75,-0.45,12,1,Ireland
ILM-EKF,inc death,4,IE,0.62,0.77,0.67,1,0.4,12,1,Ireland
LANL-GrowthRate,inc death,4,IE,0.35,0.35,0.67,0.92,-0.17,12,1,Ireland
MUNI-ARIMA,inc death,4,IE,0.18,0.78,1,1,-0.06,5,1,Ireland
RobertWalraven-ESG,inc death,4,IE,0.52,0.42,0.83,1,-0.21,12,1,Ireland
UMass-MechBayes,inc death,4,IE,0.59,0.77,0.33,1,0.58,9,1,Ireland
USC-SIkJalpha,inc death,4,IE,0.61,0.65,0.33,0.5,0.64,12,1,Ireland
USyd-OneModelMan,inc death,4,IE,0.97,NA,NA,NA,NA,9,1,Ireland
epiforecasts-EpiNow2,inc death,4,IE,1.77,1.94,0.5,1,0.46,12,1,Ireland
LANL-GrowthRate,inc death,5,IE,NA,NA,0.45,0.91,-0.18,11,1,Ireland
USC-SIkJalpha,inc death,5,IE,NA,NA,0.36,0.45,0.42,11,1,Ireland
EuroCOVIDhub-baseline,inc case,1,IS,1,1,0.3,0.91,-0.17,23,1,Iceland
EuroCOVIDhub-ensemble,inc case,1,IS,1.13,1.07,0.3,0.83,-0.27,23,1,Iceland
ILM-EKF,inc case,1,IS,1.86,1.86,0.3,0.91,-0.29,23,1,Iceland
LANL-GrowthRate,inc case,1,IS,1.28,1.51,0.45,0.55,-0.44,22,1,Iceland
MUNI-ARIMA,inc case,1,IS,1.24,0.86,0.27,0.87,-0.54,15,1,Iceland
RobertWalraven-ESG,inc case,1,IS,1.22,1.4,0.09,0.39,-0.58,23,1,Iceland
SDSC_ISG-TrendModel,inc case,1,IS,1.07,NA,NA,NA,NA,20,1,Iceland
USC-SIkJalpha,inc case,1,IS,1.06,1.14,0.26,0.43,-0.4,23,1,Iceland
UVA-Ensemble,inc case,1,IS,1.5,NA,0.41,0.41,NA,22,1,Iceland
epiforecasts-EpiNow2,inc case,1,IS,6.96,6.26,0.17,0.52,-0.32,23,1,Iceland
EuroCOVIDhub-baseline,inc case,2,IS,1,1,0.55,0.86,-0.21,22,1,Iceland
EuroCOVIDhub-ensemble,inc case,2,IS,0.98,1.1,0.32,0.82,-0.24,22,1,Iceland
ILM-EKF,inc case,2,IS,1.11,1.26,0.32,0.86,-0.28,22,1,Iceland
LANL-GrowthRate,inc case,2,IS,1.19,1.37,0.29,0.52,-0.39,21,1,Iceland
MUNI-ARIMA,inc case,2,IS,1.38,1.09,0.5,0.86,-0.36,14,1,Iceland
RobertWalraven-ESG,inc case,2,IS,1.14,1.22,0.14,0.41,-0.74,22,1,Iceland
USC-SIkJalpha,inc case,2,IS,1.66,2.02,0.27,0.32,-0.45,22,1,Iceland
UVA-Ensemble,inc case,2,IS,1.52,NA,0.29,0.43,NA,21,1,Iceland
epiforecasts-EpiNow2,inc case,2,IS,9.3,8.51,0.18,0.45,-0.33,22,1,Iceland
EuroCOVIDhub-baseline,inc case,3,IS,1,1,0.71,0.86,-0.27,21,1,Iceland
EuroCOVIDhub-ensemble,inc case,3,IS,1.01,1.16,0.43,0.76,-0.16,21,1,Iceland
ILM-EKF,inc case,3,IS,1.11,1.2,0.19,0.76,-0.27,21,1,Iceland
LANL-GrowthRate,inc case,3,IS,1.2,1.35,0.25,0.4,-0.44,20,1,Iceland
MUNI-ARIMA,inc case,3,IS,1.59,1.12,0.5,0.75,-0.46,12,1,Iceland
RobertWalraven-ESG,inc case,3,IS,1.12,1.36,0.14,0.48,-0.86,21,1,Iceland
USC-SIkJalpha,inc case,3,IS,1.94,2.35,0.33,0.33,-0.53,21,1,Iceland
UVA-Ensemble,inc case,3,IS,1.29,NA,0.16,0.26,NA,19,1,Iceland
epiforecasts-EpiNow2,inc case,3,IS,3.79,3.94,0.19,0.52,-0.38,21,1,Iceland
EuroCOVIDhub-baseline,inc case,4,IS,1,1,0.75,0.8,-0.24,20,1,Iceland
EuroCOVIDhub-ensemble,inc case,4,IS,1.21,1.38,0.35,0.7,-0.11,20,1,Iceland
ILM-EKF,inc case,4,IS,1,1.15,0.2,0.75,-0.22,20,1,Iceland
LANL-GrowthRate,inc case,4,IS,1.06,1.19,0.26,0.42,-0.41,19,1,Iceland
MUNI-ARIMA,inc case,4,IS,1.49,1.24,0.55,0.64,-0.57,11,1,Iceland
RobertWalraven-ESG,inc case,4,IS,0.96,1.38,0.2,0.6,-0.81,20,1,Iceland
USC-SIkJalpha,inc case,4,IS,0.95,1.4,0.35,0.4,-0.6,20,1,Iceland
UVA-Ensemble,inc case,4,IS,1.08,NA,0.24,0.29,NA,17,1,Iceland
epiforecasts-EpiNow2,inc case,4,IS,1.9,1.88,0.25,0.55,-0.44,20,1,Iceland
LANL-GrowthRate,inc case,5,IS,NA,NA,0.28,0.44,-0.3,18,1,Iceland
USC-SIkJalpha,inc case,5,IS,NA,NA,0.32,0.42,-0.59,19,1,Iceland
EuroCOVIDhub-baseline,inc death,1,IS,1,NA,0.96,1,-0.03,23,1,Iceland
EuroCOVIDhub-ensemble,inc death,1,IS,1,NA,0.96,1,-0.03,23,1,Iceland
ILM-EKF,inc death,1,IS,1,NA,1,1,0.01,23,1,Iceland
LANL-GrowthRate,inc death,1,IS,1,NA,0.95,1,-0.03,22,1,Iceland
MUNI-ARIMA,inc death,1,IS,1,NA,0.93,0.93,-0.07,15,1,Iceland
RobertWalraven-ESG,inc death,1,IS,1,0,1,1,-0.01,23,1,Iceland
SDSC_ISG-TrendModel,inc death,1,IS,1,NA,NA,NA,NA,20,1,Iceland
UMass-MechBayes,inc death,1,IS,1,NA,0.9,1,0,20,1,Iceland
