model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
ILM-EKF,inc death,2,HR,0.52,0.56,1,1,0.07,23,1,Croatia
Karlen-pypm,inc death,2,HR,0.05,0.4,0.8,1,0.14,5,1,Croatia
LANL-GrowthRate,inc death,2,HR,0.35,0.35,0.36,0.86,-0.21,22,1,Croatia
MUNI-ARIMA,inc death,2,HR,0.7,0.98,0.4,0.93,0.16,15,1,Croatia
RobertWalraven-ESG,inc death,2,HR,0.75,0.72,0.52,0.65,-0.12,23,1,Croatia
UMass-MechBayes,inc death,2,HR,0.45,0.41,0.6,1,0.19,20,1,Croatia
USC-SIkJalpha,inc death,2,HR,0.43,0.47,0.35,0.52,0.36,23,1,Croatia
USyd-OneModelMan,inc death,2,HR,0.42,NA,NA,NA,NA,20,1,Croatia
epiforecasts-EpiNow2,inc death,2,HR,0.42,0.32,0.57,1,0.26,23,1,Croatia
EuroCOVIDhub-baseline,inc death,3,HR,1,1,0.41,0.68,0.06,22,1,Croatia
EuroCOVIDhub-ensemble,inc death,3,HR,0.53,0.42,0.55,0.91,0.18,22,1,Croatia
IEM_Health-CovidProject,inc death,3,HR,1.1,0.88,0.32,0.73,0.03,22,1,Croatia
ILM-EKF,inc death,3,HR,0.69,0.54,0.68,1,0.09,22,1,Croatia
Karlen-pypm,inc death,3,HR,0.07,0.53,0.75,1,0.25,4,1,Croatia
LANL-GrowthRate,inc death,3,HR,0.39,0.32,0.43,0.86,-0.1,21,1,Croatia
MUNI-ARIMA,inc death,3,HR,0.72,1.29,0.46,0.85,0.2,13,1,Croatia
RobertWalraven-ESG,inc death,3,HR,0.73,0.79,0.45,0.64,-0.12,22,1,Croatia
UMass-MechBayes,inc death,3,HR,0.56,0.46,0.58,0.95,0.24,19,1,Croatia
USC-SIkJalpha,inc death,3,HR,0.56,0.5,0.32,0.45,0.5,22,1,Croatia
USyd-OneModelMan,inc death,3,HR,0.3,NA,NA,NA,NA,19,1,Croatia
epiforecasts-EpiNow2,inc death,3,HR,0.46,0.39,0.59,1,0.25,22,1,Croatia
EuroCOVIDhub-baseline,inc death,4,HR,1,1,0.38,0.62,0.09,21,1,Croatia
EuroCOVIDhub-ensemble,inc death,4,HR,0.86,0.53,0.52,0.86,0.23,21,1,Croatia
IEM_Health-CovidProject,inc death,4,HR,1.54,1.11,0.24,0.62,0.02,21,1,Croatia
ILM-EKF,inc death,4,HR,1.17,0.66,0.57,1,0.09,21,1,Croatia
LANL-GrowthRate,inc death,4,HR,0.5,0.36,0.25,0.85,0.01,20,1,Croatia
MUNI-ARIMA,inc death,4,HR,0.67,1.92,0.5,0.75,0.19,12,1,Croatia
RobertWalraven-ESG,inc death,4,HR,0.91,0.87,0.43,0.57,-0.1,21,1,Croatia
UMass-MechBayes,inc death,4,HR,0.79,0.52,0.5,0.89,0.24,18,1,Croatia
USC-SIkJalpha,inc death,4,HR,0.76,0.59,0.29,0.48,0.44,21,1,Croatia
USyd-OneModelMan,inc death,4,HR,0.41,NA,NA,NA,NA,18,1,Croatia
epiforecasts-EpiNow2,inc death,4,HR,0.82,0.5,0.48,1,0.23,21,1,Croatia
LANL-GrowthRate,inc death,5,HR,NA,NA,0.26,0.63,0.09,19,1,Croatia
USC-SIkJalpha,inc death,5,HR,NA,NA,0.3,0.55,0.3,20,1,Croatia
EuroCOVIDhub-baseline,inc case,1,HU,1,1,0.46,0.83,0.26,24,1,Hungary
EuroCOVIDhub-ensemble,inc case,1,HU,0.67,0.44,0.71,1,0.15,24,1,Hungary
IEM_Health-CovidProject,inc case,1,HU,1.54,0.77,0.33,0.83,0.42,24,1,Hungary
ILM-EKF,inc case,1,HU,0.87,0.52,0.62,0.92,0.02,24,1,Hungary
Karlen-pypm,inc case,1,HU,0.04,0.65,0.4,1,0.06,5,1,Hungary
LANL-GrowthRate,inc case,1,HU,0.47,0.36,0.74,1,-0.34,23,1,Hungary
MUNI-ARIMA,inc case,1,HU,0.06,0.5,0.94,1,-0.14,16,1,Hungary
RobertWalraven-ESG,inc case,1,HU,0.7,0.87,0.67,0.92,0.06,24,1,Hungary
SDSC_ISG-TrendModel,inc case,1,HU,0.43,NA,NA,NA,NA,21,1,Hungary
USC-SIkJalpha,inc case,1,HU,1.09,0.76,0.33,0.54,0.36,24,1,Hungary
UVA-Ensemble,inc case,1,HU,1.86,NA,0.61,0.78,NA,23,1,Hungary
epiforecasts-EpiNow2,inc case,1,HU,0.65,0.46,0.46,0.96,-0.08,24,1,Hungary
EuroCOVIDhub-baseline,inc case,2,HU,1,1,0.57,0.74,0.26,23,1,Hungary
EuroCOVIDhub-ensemble,inc case,2,HU,0.83,0.43,0.61,0.96,0.28,23,1,Hungary
IEM_Health-CovidProject,inc case,2,HU,1.7,0.83,0.22,0.65,0.49,23,1,Hungary
ILM-EKF,inc case,2,HU,1.06,0.52,0.52,0.91,0.03,23,1,Hungary
Karlen-pypm,inc case,2,HU,0.05,1.03,0.5,0.75,0.44,4,1,Hungary
LANL-GrowthRate,inc case,2,HU,0.42,0.31,0.55,1,-0.21,22,1,Hungary
MUNI-ARIMA,inc case,2,HU,0.06,0.66,0.93,1,-0.13,15,1,Hungary
RobertWalraven-ESG,inc case,2,HU,0.6,0.75,0.74,0.87,0.06,23,1,Hungary
USC-SIkJalpha,inc case,2,HU,0.85,0.57,0.35,0.35,0.41,23,1,Hungary
UVA-Ensemble,inc case,2,HU,1.12,NA,0.59,0.82,NA,22,1,Hungary
epiforecasts-EpiNow2,inc case,2,HU,0.66,0.39,0.48,0.91,-0.1,23,1,Hungary
EuroCOVIDhub-baseline,inc case,3,HU,1,1,0.5,0.73,0.33,22,1,Hungary
EuroCOVIDhub-ensemble,inc case,3,HU,1.02,0.58,0.45,0.91,0.38,22,1,Hungary
IEM_Health-CovidProject,inc case,3,HU,2.1,1.3,0.27,0.45,0.48,22,1,Hungary
ILM-EKF,inc case,3,HU,1.5,0.7,0.41,0.82,0.04,22,1,Hungary
LANL-GrowthRate,inc case,3,HU,0.59,0.34,0.62,1,0.04,21,1,Hungary
MUNI-ARIMA,inc case,3,HU,0.02,0.77,0.92,1,-0.17,13,1,Hungary
RobertWalraven-ESG,inc case,3,HU,0.65,0.88,0.73,0.82,0.04,22,1,Hungary
USC-SIkJalpha,inc case,3,HU,0.74,0.57,0.32,0.45,0.47,22,1,Hungary
UVA-Ensemble,inc case,3,HU,0.89,NA,0.6,0.75,NA,20,1,Hungary
epiforecasts-EpiNow2,inc case,3,HU,0.74,0.44,0.36,0.91,-0.09,22,1,Hungary
EuroCOVIDhub-baseline,inc case,4,HU,1,1,0.48,0.71,0.42,21,1,Hungary
EuroCOVIDhub-ensemble,inc case,4,HU,1.32,0.74,0.38,0.86,0.45,21,1,Hungary
IEM_Health-CovidProject,inc case,4,HU,2.75,1.67,0.19,0.38,0.45,21,1,Hungary
ILM-EKF,inc case,4,HU,2.02,0.92,0.43,0.71,0.05,21,1,Hungary
LANL-GrowthRate,inc case,4,HU,0.77,0.46,0.3,0.95,0.29,20,1,Hungary
MUNI-ARIMA,inc case,4,HU,0.02,0.9,0.92,1,-0.22,12,1,Hungary
RobertWalraven-ESG,inc case,4,HU,0.66,0.91,0.71,0.86,0.04,21,1,Hungary
USC-SIkJalpha,inc case,4,HU,0.74,0.56,0.29,0.38,0.39,21,1,Hungary
UVA-Ensemble,inc case,4,HU,0.57,NA,0.5,0.67,NA,18,1,Hungary
epiforecasts-EpiNow2,inc case,4,HU,0.84,0.49,0.43,0.81,-0.08,21,1,Hungary
LANL-GrowthRate,inc case,5,HU,NA,NA,0.11,0.84,0.45,19,1,Hungary
USC-SIkJalpha,inc case,5,HU,NA,NA,0.2,0.25,0.3,20,1,Hungary
EuroCOVIDhub-baseline,inc death,1,HU,1,1,0.42,0.83,0.22,24,1,Hungary
EuroCOVIDhub-ensemble,inc death,1,HU,0.4,0.33,0.83,1,0.15,24,1,Hungary
IEM_Health-CovidProject,inc death,1,HU,0.73,0.53,0.54,0.92,0.34,24,1,Hungary
ILM-EKF,inc death,1,HU,0.71,0.5,1,1,0.1,24,1,Hungary
Karlen-pypm,inc death,1,HU,0.02,0.34,0.8,1,-0.26,5,1,Hungary
LANL-GrowthRate,inc death,1,HU,0.38,0.33,0.39,0.83,0.04,23,1,Hungary
MUNI-ARIMA,inc death,1,HU,0.36,0.73,0.62,0.88,0.01,16,1,Hungary
RobertWalraven-ESG,inc death,1,HU,0.69,0.66,0.62,0.71,0.12,24,1,Hungary
SDSC_ISG-TrendModel,inc death,1,HU,0.37,NA,NA,NA,NA,21,1,Hungary
UMass-MechBayes,inc death,1,HU,0.45,0.39,0.52,0.9,0.07,21,1,Hungary
USC-SIkJalpha,inc death,1,HU,0.55,0.73,0.38,0.5,0.41,24,1,Hungary
USyd-OneModelMan,inc death,1,HU,0.31,NA,NA,NA,NA,21,1,Hungary
epiforecasts-EpiNow2,inc death,1,HU,0.82,0.47,0.5,0.91,0.2,22,1,Hungary
EuroCOVIDhub-baseline,inc death,2,HU,1,1,0.48,0.7,0.26,23,1,Hungary
EuroCOVIDhub-ensemble,inc death,2,HU,0.29,0.23,0.7,1,0.26,23,1,Hungary
IEM_Health-CovidProject,inc death,2,HU,0.93,0.54,0.35,0.74,0.49,23,1,Hungary
ILM-EKF,inc death,2,HU,0.56,0.34,0.83,1,0.18,23,1,Hungary
Karlen-pypm,inc death,2,HU,0.01,0.27,0.75,1,0,4,1,Hungary
LANL-GrowthRate,inc death,2,HU,0.46,0.27,0.32,0.91,0.02,22,1,Hungary
MUNI-ARIMA,inc death,2,HU,0.29,0.82,0.6,0.87,0.06,15,1,Hungary
RobertWalraven-ESG,inc death,2,HU,0.7,0.6,0.61,0.61,0.13,23,1,Hungary
UMass-MechBayes,inc death,2,HU,0.31,0.3,0.25,0.85,0.07,20,1,Hungary
USC-SIkJalpha,inc death,2,HU,0.42,0.44,0.35,0.43,0.5,23,1,Hungary
USyd-OneModelMan,inc death,2,HU,0.36,NA,NA,NA,NA,20,1,Hungary
epiforecasts-EpiNow2,inc death,2,HU,0.76,0.35,0.62,0.86,0.22,21,1,Hungary
EuroCOVIDhub-baseline,inc death,3,HU,1,1,0.41,0.59,0.29,22,1,Hungary
EuroCOVIDhub-ensemble,inc death,3,HU,0.41,0.27,0.64,0.91,0.39,22,1,Hungary
IEM_Health-CovidProject,inc death,3,HU,1.09,0.78,0.45,0.59,0.52,22,1,Hungary
ILM-EKF,inc death,3,HU,0.84,0.42,0.64,1,0.25,22,1,Hungary
LANL-GrowthRate,inc death,3,HU,0.42,0.22,0.24,0.81,-0.01,21,1,Hungary
MUNI-ARIMA,inc death,3,HU,0.14,0.59,0.69,0.92,-0.04,13,1,Hungary
RobertWalraven-ESG,inc death,3,HU,0.79,0.58,0.59,0.59,0.12,22,1,Hungary
UMass-MechBayes,inc death,3,HU,0.29,0.33,0.21,0.68,0.13,19,1,Hungary
USC-SIkJalpha,inc death,3,HU,0.62,0.48,0.36,0.5,0.58,22,1,Hungary
USyd-OneModelMan,inc death,3,HU,0.46,NA,NA,NA,NA,19,1,Hungary
epiforecasts-EpiNow2,inc death,3,HU,0.87,0.42,0.6,0.9,0.22,20,1,Hungary
EuroCOVIDhub-baseline,inc death,4,HU,1,1,0.38,0.52,0.37,21,1,Hungary
EuroCOVIDhub-ensemble,inc death,4,HU,0.52,0.34,0.48,0.81,0.51,21,1,Hungary
IEM_Health-CovidProject,inc death,4,HU,1.19,0.94,0.29,0.57,0.56,21,1,Hungary
ILM-EKF,inc death,4,HU,1.05,0.54,0.57,1,0.28,21,1,Hungary
LANL-GrowthRate,inc death,4,HU,0.32,0.18,0.3,0.75,0.18,20,1,Hungary
MUNI-ARIMA,inc death,4,HU,0.1,0.69,0.58,0.92,-0.06,12,1,Hungary
RobertWalraven-ESG,inc death,4,HU,0.74,0.6,0.57,0.62,0.11,21,1,Hungary
UMass-MechBayes,inc death,4,HU,0.32,0.42,0.11,0.61,0.2,18,1,Hungary
USC-SIkJalpha,inc death,4,HU,0.53,0.45,0.29,0.33,0.49,21,1,Hungary
USyd-OneModelMan,inc death,4,HU,0.47,NA,NA,NA,NA,18,1,Hungary
epiforecasts-EpiNow2,inc death,4,HU,0.91,0.43,0.47,1,0.14,19,1,Hungary
LANL-GrowthRate,inc death,5,HU,NA,NA,0.26,0.68,0.27,19,1,Hungary
USC-SIkJalpha,inc death,5,HU,NA,NA,0.2,0.45,0.58,20,1,Hungary
EuroCOVIDhub-baseline,inc case,1,IE,1,1,0.53,1,-0.27,19,1,Ireland
EuroCOVIDhub-ensemble,inc case,1,IE,0.77,0.69,0.63,1,-0.1,19,1,Ireland
IEM_Health-CovidProject,inc case,1,IE,1,0.8,0.37,0.95,-0.09,19,1,Ireland
ILM-EKF,inc case,1,IE,1.5,1.22,0.53,1,-0.11,19,1,Ireland
Karlen-pypm,inc case,1,IE,3.43,1.55,0.67,1,0.13,6,1,Ireland
LANL-GrowthRate,inc case,1,IE,0.84,0.67,0.47,0.95,-0.19,19,1,Ireland
MUNI-ARIMA,inc case,1,IE,1.24,0.78,0.55,1,-0.01,11,1,Ireland
RobertWalraven-ESG,inc case,1,IE,1.14,1.32,0.47,0.79,-0.41,19,1,Ireland
SDSC_ISG-TrendModel,inc case,1,IE,0.75,NA,NA,NA,NA,16,1,Ireland
USC-SIkJalpha,inc case,1,IE,1.02,1.12,0.47,0.63,-0.29,19,1,Ireland
UVA-Ensemble,inc case,1,IE,1.08,NA,0.67,0.89,NA,18,1,Ireland
epiforecasts-EpiNow2,inc case,1,IE,1.45,1.19,0.47,0.89,-0.13,19,1,Ireland
BIOCOMSC-Gompertz,inc case,2,IE,1.61,NA,0.6,1,NA,10,1,Ireland
EuroCOVIDhub-baseline,inc case,2,IE,1,1,0.47,1,-0.32,17,1,Ireland
EuroCOVIDhub-ensemble,inc case,2,IE,1.08,0.93,0.29,1,-0.19,17,1,Ireland
IEM_Health-CovidProject,inc case,2,IE,1.2,1.05,0.24,0.88,-0.16,17,1,Ireland
ILM-EKF,inc case,2,IE,1.4,1.24,0.47,0.94,-0.15,17,1,Ireland
Karlen-pypm,inc case,2,IE,4.08,1.95,0.2,0.8,0.02,5,1,Ireland
LANL-GrowthRate,inc case,2,IE,0.93,0.82,0.29,0.88,-0.28,17,1,Ireland
MUNI-ARIMA,inc case,2,IE,1.39,0.91,0.67,1,-0.31,9,1,Ireland
RobertWalraven-ESG,inc case,2,IE,1.07,1.34,0.47,0.71,-0.74,17,1,Ireland
USC-SIkJalpha,inc case,2,IE,1.29,1.49,0.24,0.41,-0.36,17,1,Ireland
UVA-Ensemble,inc case,2,IE,1.75,NA,0.25,0.88,NA,16,1,Ireland
epiforecasts-EpiNow2,inc case,2,IE,1.92,1.72,0.29,0.76,-0.1,17,1,Ireland
EuroCOVIDhub-baseline,inc case,3,IE,1,1,0.47,1,-0.35,15,1,Ireland
EuroCOVIDhub-ensemble,inc case,3,IE,1.18,1.1,0.27,0.93,-0.27,15,1,Ireland
IEM_Health-CovidProject,inc case,3,IE,1.01,0.95,0.33,0.8,-0.35,15,1,Ireland
ILM-EKF,inc case,3,IE,1.81,1.6,0.4,1,-0.15,15,1,Ireland
Karlen-pypm,inc case,3,IE,5.28,3.21,0.25,0.5,0.39,4,1,Ireland
LANL-GrowthRate,inc case,3,IE,0.83,0.8,0.2,0.73,-0.33,15,1,Ireland
MUNI-ARIMA,inc case,3,IE,1.83,0.95,0.43,1,-0.53,7,1,Ireland
RobertWalraven-ESG,inc case,3,IE,1.06,1.47,0.47,0.6,-0.99,15,1,Ireland
USC-SIkJalpha,inc case,3,IE,1.32,1.66,0.2,0.33,-0.47,15,1,Ireland
UVA-Ensemble,inc case,3,IE,1.68,NA,0,0.69,NA,13,1,Ireland
epiforecasts-EpiNow2,inc case,3,IE,2.74,2.53,0.33,0.8,-0.17,15,1,Ireland
EuroCOVIDhub-baseline,inc case,4,IE,1,1,0.54,1,-0.32,13,1,Ireland
EuroCOVIDhub-ensemble,inc case,4,IE,1.18,1.21,0.31,0.92,-0.3,13,1,Ireland
IEM_Health-CovidProject,inc case,4,IE,0.91,0.93,0.46,0.77,-0.38,13,1,Ireland
ILM-EKF,inc case,4,IE,1.99,1.86,0.46,1,-0.19,13,1,Ireland
LANL-GrowthRate,inc case,4,IE,0.81,0.86,0.38,0.69,-0.33,13,1,Ireland
MUNI-ARIMA,inc case,4,IE,1.42,0.73,0.33,1,-0.62,6,1,Ireland
RobertWalraven-ESG,inc case,4,IE,1.06,1.64,0.46,0.54,-1,13,1,Ireland
USC-SIkJalpha,inc case,4,IE,1.4,1.85,0.23,0.31,-0.42,13,1,Ireland
UVA-Ensemble,inc case,4,IE,1.49,NA,0,0.2,NA,10,1,Ireland
epiforecasts-EpiNow2,inc case,4,IE,3.41,2.81,0.38,0.77,-0.27,13,1,Ireland
LANL-GrowthRate,inc case,5,IE,NA,NA,0.5,0.75,-0.26,12,1,Ireland
USC-SIkJalpha,inc case,5,IE,NA,NA,0.17,0.33,-0.45,12,1,Ireland
EuroCOVIDhub-baseline,inc death,1,IE,1,1,0.68,1,0.1,19,1,Ireland
EuroCOVIDhub-ensemble,inc death,1,IE,0.79,0.72,0.89,0.95,0.16,19,1,Ireland
IEM_Health-CovidProject,inc death,1,IE,0.97,1.09,0.37,0.63,-0.38,19,1,Ireland
ILM-EKF,inc death,1,IE,1.01,1.28,0.74,1,0.28,19,1,Ireland
Karlen-pypm,inc death,1,IE,0.28,0.72,0.83,1,0.12,6,1,Ireland
LANL-GrowthRate,inc death,1,IE,0.94,0.86,0.47,0.89,-0.19,19,1,Ireland
MUNI-ARIMA,inc death,1,IE,0.52,0.72,0.73,1,-0.21,11,1,Ireland
RobertWalraven-ESG,inc death,1,IE,0.83,0.81,0.68,1,0.04,19,1,Ireland
SDSC_ISG-TrendModel,inc death,1,IE,1.2,NA,NA,NA,NA,16,1,Ireland
UMass-MechBayes,inc death,1,IE,0.59,0.68,0.56,0.94,0.35,16,1,Ireland
USC-SIkJalpha,inc death,1,IE,0.91,0.91,0.37,0.53,0.54,19,1,Ireland
USyd-OneModelMan,inc death,1,IE,0.86,NA,NA,NA,NA,16,1,Ireland
epiforecasts-EpiNow2,inc death,1,IE,0.91,0.93,0.63,0.95,0.38,19,1,Ireland
BIOCOMSC-Gompertz,inc death,2,IE,0.86,NA,0.22,0.56,NA,9,1,Ireland
EuroCOVIDhub-baseline,inc death,2,IE,1,1,0.71,1,0.21,17,1,Ireland
EuroCOVIDhub-ensemble,inc death,2,IE,0.64,0.57,0.82,1,0.27,17,1,Ireland
IEM_Health-CovidProject,inc death,2,IE,1.13,0.93,0.24,0.59,-0.42,17,1,Ireland
ILM-EKF,inc death,2,IE,0.72,0.97,0.82,1,0.38,17,1,Ireland
Karlen-pypm,inc death,2,IE,0.44,0.72,0.6,1,0.36,5,1,Ireland
LANL-GrowthRate,inc death,2,IE,0.79,0.58,0.47,0.88,-0.11,17,1,Ireland
MUNI-ARIMA,inc death,2,IE,0.31,0.55,0.89,1,-0.12,9,1,Ireland
RobertWalraven-ESG,inc death,2,IE,0.7,0.67,0.76,1,-0.01,17,1,Ireland
UMass-MechBayes,inc death,2,IE,0.53,0.6,0.5,0.93,0.44,14,1,Ireland
USC-SIkJalpha,inc death,2,IE,0.79,0.83,0.29,0.47,0.69,17,1,Ireland
USyd-OneModelMan,inc death,2,IE,0.88,NA,NA,NA,NA,14,1,Ireland
epiforecasts-EpiNow2,inc death,2,IE,1.13,0.93,0.47,1,0.56,17,1,Ireland
EuroCOVIDhub-baseline,inc death,3,IE,1,1,0.87,1,0.2,15,1,Ireland
EuroCOVIDhub-ensemble,inc death,3,IE,0.4,0.56,0.73,1,0.32,15,1,Ireland
IEM_Health-CovidProject,inc death,3,IE,0.87,0.81,0.27,0.67,-0.44,15,1,Ireland
ILM-EKF,inc death,3,IE,0.69,0.9,0.67,1,0.41,15,1,Ireland
Karlen-pypm,inc death,3,IE,0.68,0.98,0.25,0.75,0.64,4,1,Ireland
LANL-GrowthRate,inc death,3,IE,0.46,0.37,0.47,0.93,-0.13,15,1,Ireland
MUNI-ARIMA,inc death,3,IE,0.22,0.54,1,1,-0.14,7,1,Ireland
RobertWalraven-ESG,inc death,3,IE,0.59,0.55,0.87,1,-0.09,15,1,Ireland
UMass-MechBayes,inc death,3,IE,0.57,0.65,0.5,0.92,0.54,12,1,Ireland
USC-SIkJalpha,inc death,3,IE,0.76,0.89,0.13,0.4,0.77,15,1,Ireland
USyd-OneModelMan,inc death,3,IE,0.72,NA,NA,NA,NA,12,1,Ireland
epiforecasts-EpiNow2,inc death,3,IE,1.19,1.25,0.33,1,0.6,15,1,Ireland
EuroCOVIDhub-baseline,inc death,4,IE,1,1,0.92,1,0.23,13,1,Ireland
EuroCOVIDhub-ensemble,inc death,4,IE,0.49,0.68,0.85,1,0.29,13,1,Ireland
IEM_Health-CovidProject,inc death,4,IE,0.81,0.73,0.31,0.69,-0.49,13,1,Ireland
ILM-EKF,inc death,4,IE,0.66,0.86,0.62,1,0.42,13,1,Ireland
LANL-GrowthRate,inc death,4,IE,0.38,0.34,0.62,0.92,-0.22,13,1,Ireland
MUNI-ARIMA,inc death,4,IE,0.21,0.66,1,1,-0.08,6,1,Ireland
RobertWalraven-ESG,inc death,4,IE,0.58,0.48,0.85,1,-0.18,13,1,Ireland
UMass-MechBayes,inc death,4,IE,0.63,0.86,0.3,1,0.62,10,1,Ireland
USC-SIkJalpha,inc death,4,IE,0.66,0.72,0.31,0.46,0.67,13,1,Ireland
USyd-OneModelMan,inc death,4,IE,0.91,NA,NA,NA,NA,10,1,Ireland
epiforecasts-EpiNow2,inc death,4,IE,1.89,2.04,0.46,1,0.5,13,1,Ireland
LANL-GrowthRate,inc death,5,IE,NA,NA,0.42,0.92,-0.23,12,1,Ireland
USC-SIkJalpha,inc death,5,IE,NA,NA,0.33,0.42,0.47,12,1,Ireland
EuroCOVIDhub-baseline,inc case,1,IS,1,1,0.29,0.92,-0.12,24,1,Iceland
EuroCOVIDhub-ensemble,inc case,1,IS,1.14,1.08,0.29,0.83,-0.22,24,1,Iceland
ILM-EKF,inc case,1,IS,2.53,2.52,0.29,0.88,-0.23,24,1,Iceland
LANL-GrowthRate,inc case,1,IS,1.31,1.5,0.43,0.57,-0.39,23,1,Iceland
MUNI-ARIMA,inc case,1,IS,1.17,0.83,0.31,0.88,-0.48,16,1,Iceland
RobertWalraven-ESG,inc case,1,IS,1.33,1.51,0.08,0.38,-0.47,24,1,Iceland
SDSC_ISG-TrendModel,inc case,1,IS,1.03,NA,NA,NA,NA,21,1,Iceland
USC-SIkJalpha,inc case,1,IS,1.03,1.12,0.25,0.42,-0.34,24,1,Iceland
UVA-Ensemble,inc case,1,IS,1.44,NA,0.43,0.43,NA,23,1,Iceland
epiforecasts-EpiNow2,inc case,1,IS,6.65,5.88,0.21,0.54,-0.31,24,1,Iceland
EuroCOVIDhub-baseline,inc case,2,IS,1,1,0.52,0.87,-0.17,23,1,Iceland
EuroCOVIDhub-ensemble,inc case,2,IS,1.01,1.09,0.3,0.83,-0.2,23,1,Iceland
ILM-EKF,inc case,2,IS,1.72,1.8,0.3,0.83,-0.23,23,1,Iceland
LANL-GrowthRate,inc case,2,IS,1.1,1.31,0.32,0.55,-0.39,22,1,Iceland
MUNI-ARIMA,inc case,2,IS,1.34,1.07,0.53,0.87,-0.3,15,1,Iceland
RobertWalraven-ESG,inc case,2,IS,1.2,1.28,0.13,0.39,-0.61,23,1,Iceland
USC-SIkJalpha,inc case,2,IS,1.61,1.95,0.26,0.35,-0.4,23,1,Iceland
UVA-Ensemble,inc case,2,IS,1.67,NA,0.32,0.45,NA,22,1,Iceland
epiforecasts-EpiNow2,inc case,2,IS,8.79,8.25,0.22,0.48,-0.3,23,1,Iceland
EuroCOVIDhub-baseline,inc case,3,IS,1,1,0.68,0.86,-0.22,22,1,Iceland
EuroCOVIDhub-ensemble,inc case,3,IS,1.19,1.3,0.41,0.77,-0.11,22,1,Iceland
ILM-EKF,inc case,3,IS,1.22,1.29,0.18,0.77,-0.23,22,1,Iceland
LANL-GrowthRate,inc case,3,IS,1.18,1.32,0.29,0.43,-0.4,21,1,Iceland
MUNI-ARIMA,inc case,3,IS,1.94,1.3,0.46,0.77,-0.35,13,1,Iceland
RobertWalraven-ESG,inc case,3,IS,1.08,1.29,0.14,0.45,-0.71,22,1,Iceland
USC-SIkJalpha,inc case,3,IS,2.44,2.95,0.32,0.32,-0.46,22,1,Iceland
UVA-Ensemble,inc case,3,IS,1.42,NA,0.2,0.3,NA,20,1,Iceland
epiforecasts-EpiNow2,inc case,3,IS,4.96,4.99,0.18,0.5,-0.31,22,1,Iceland
EuroCOVIDhub-baseline,inc case,4,IS,1,1,0.71,0.81,-0.26,21,1,Iceland
EuroCOVIDhub-ensemble,inc case,4,IS,1.21,1.38,0.38,0.71,-0.08,21,1,Iceland
ILM-EKF,inc case,4,IS,1.06,1.19,0.19,0.76,-0.25,21,1,Iceland
LANL-GrowthRate,inc case,4,IS,1.19,1.34,0.25,0.4,-0.44,20,1,Iceland
MUNI-ARIMA,inc case,4,IS,1.73,1.32,0.5,0.67,-0.45,12,1,Iceland
RobertWalraven-ESG,inc case,4,IS,1.08,1.47,0.19,0.57,-0.83,21,1,Iceland
USC-SIkJalpha,inc case,4,IS,2.41,3.37,0.33,0.38,-0.52,21,1,Iceland
UVA-Ensemble,inc case,4,IS,1.21,NA,0.22,0.33,NA,18,1,Iceland
epiforecasts-EpiNow2,inc case,4,IS,2.61,2.45,0.24,0.57,-0.37,21,1,Iceland
LANL-GrowthRate,inc case,5,IS,NA,NA,0.26,0.42,-0.34,19,1,Iceland
USC-SIkJalpha,inc case,5,IS,NA,NA,0.3,0.4,-0.62,20,1,Iceland
EuroCOVIDhub-baseline,inc death,1,IS,1,1,0.96,1,-0.03,24,1,Iceland
EuroCOVIDhub-ensemble,inc death,1,IS,1,1,0.96,1,-0.02,24,1,Iceland
ILM-EKF,inc death,1,IS,1,5.85,1,1,0.03,24,1,Iceland
LANL-GrowthRate,inc death,1,IS,1,1,0.96,1,-0.03,23,1,Iceland
MUNI-ARIMA,inc death,1,IS,1,1,0.94,0.94,-0.06,16,1,Iceland
RobertWalraven-ESG,inc death,1,IS,2,0,0.96,0.96,0.03,24,1,Iceland
SDSC_ISG-TrendModel,inc death,1,IS,1,NA,NA,NA,NA,21,1,Iceland
UMass-MechBayes,inc death,1,IS,1,Inf,0.86,1,0,21,1,Iceland
USC-SIkJalpha,inc death,1,IS,1,1,0.96,0.96,-0.04,24,1,Iceland
USyd-OneModelMan,inc death,1,IS,5.33,NA,NA,NA,NA,21,1,Iceland
EuroCOVIDhub-baseline,inc death,2,IS,1,NA,0.96,1,-0.03,23,1,Iceland
EuroCOVIDhub-ensemble,inc death,2,IS,1,NA,0.96,1,-0,23,1,Iceland
ILM-EKF,inc death,2,IS,2,NA,1,1,0.03,23,1,Iceland
LANL-GrowthRate,inc death,2,IS,1,NA,0.95,1,-0.03,22,1,Iceland
MUNI-ARIMA,inc death,2,IS,1,NA,0.93,0.93,-0.07,15,1,Iceland
RobertWalraven-ESG,inc death,2,IS,1,0,1,1,-0.02,23,1,Iceland
UMass-MechBayes,inc death,2,IS,3,NA,0.8,1,0.08,20,1,Iceland
USC-SIkJalpha,inc death,2,IS,1,NA,0.96,0.96,-0.04,23,1,Iceland
USyd-OneModelMan,inc death,2,IS,5.2,NA,NA,NA,NA,20,1,Iceland
EuroCOVIDhub-baseline,inc death,3,IS,1,NA,1,1,-0.02,22,1,Iceland
EuroCOVIDhub-ensemble,inc death,3,IS,1,Inf,0.95,1,-0.01,22,1,Iceland
