model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
EuroCOVIDhub-ensemble,inc case,3,HU,1.36,1.04,0.17,0.67,0.78,6,1,Hungary
IEM_Health-CovidProject,inc case,3,HU,2.78,2.41,0,0.33,0.98,6,1,Hungary
ILM-EKF,inc case,3,HU,2.03,1.54,0.17,0.5,0.73,6,1,Hungary
LANL-GrowthRate,inc case,3,HU,0.78,0.56,0.33,1,0.68,6,1,Hungary
RobertWalraven-ESG,inc case,3,HU,0.89,NA,0,0.33,NA,6,1,Hungary
USC-SIkJalpha,inc case,3,HU,0.89,0.74,0.5,0.83,0.42,6,1,Hungary
epiforecasts-EpiNow2,inc case,3,HU,1.01,0.73,0.17,1,0.43,6,1,Hungary
EuroCOVIDhub-baseline,inc case,4,HU,1,1,0,0.2,0.59,5,1,Hungary
EuroCOVIDhub-ensemble,inc case,4,HU,2.05,1.65,0,0.6,0.89,5,1,Hungary
IEM_Health-CovidProject,inc case,4,HU,4.22,3.82,0,0,1,5,1,Hungary
ILM-EKF,inc case,4,HU,3.4,2.78,0,0.4,0.94,5,1,Hungary
LANL-GrowthRate,inc case,4,HU,1.04,0.78,0,0.8,0.86,5,1,Hungary
RobertWalraven-ESG,inc case,4,HU,0.92,NA,0,0.4,NA,5,1,Hungary
USC-SIkJalpha,inc case,4,HU,1.06,0.9,0.4,0.8,0.5,5,1,Hungary
epiforecasts-EpiNow2,inc case,4,HU,1.36,1.07,0.4,0.8,0.68,5,1,Hungary
LANL-GrowthRate,inc case,5,HU,NA,NA,0,0.5,0.9,4,1,Hungary
USC-SIkJalpha,inc case,5,HU,NA,NA,0.5,0.5,0.6,4,1,Hungary
EuroCOVIDhub-baseline,inc death,1,HU,1,1,0,0.62,-0.25,8,1,Hungary
EuroCOVIDhub-ensemble,inc death,1,HU,0.47,0.53,1,1,0,8,1,Hungary
IEM_Health-CovidProject,inc death,1,HU,0.93,0.85,0.62,1,0.28,8,1,Hungary
ILM-EKF,inc death,1,HU,0.95,0.94,1,1,0.11,8,1,Hungary
LANL-GrowthRate,inc death,1,HU,0.55,0.52,0.5,0.75,-0.57,8,1,Hungary
RobertWalraven-ESG,inc death,1,HU,0.96,1.06,0,0.25,0.21,8,1,Hungary
SDSC_ISG-TrendModel,inc death,1,HU,0.52,NA,NA,NA,NA,5,1,Hungary
UMass-MechBayes,inc death,1,HU,0.62,0.6,1,1,-0.02,5,1,Hungary
UMass-SemiMech,inc death,1,HU,0.56,0.59,1,1,0.08,5,1,Hungary
USC-SIkJalpha,inc death,1,HU,0.62,1.09,0.75,1,0.08,8,1,Hungary
USyd-OneModelMan,inc death,1,HU,0.39,NA,NA,NA,NA,5,1,Hungary
epiforecasts-EpiNow2,inc death,1,HU,1.09,1,0.38,0.75,0.2,8,1,Hungary
EuroCOVIDhub-baseline,inc death,2,HU,1,1,0.29,0.43,-0.25,7,1,Hungary
EuroCOVIDhub-ensemble,inc death,2,HU,0.3,0.41,0.86,1,0.19,7,1,Hungary
IEM_Health-CovidProject,inc death,2,HU,1.35,1.22,0.29,0.86,0.43,7,1,Hungary
ILM-EKF,inc death,2,HU,0.96,0.85,0.57,1,0.31,7,1,Hungary
LANL-GrowthRate,inc death,2,HU,0.8,0.65,0.29,1,-0.79,7,1,Hungary
RobertWalraven-ESG,inc death,2,HU,0.98,1.16,0,0,0.14,7,1,Hungary
UMass-MechBayes,inc death,2,HU,0.4,0.51,0.75,1,0.12,4,1,Hungary
UMass-SemiMech,inc death,2,HU,0.58,0.57,0.75,1,0.25,4,1,Hungary
USC-SIkJalpha,inc death,2,HU,0.64,0.9,0.86,0.86,0.17,7,1,Hungary
USyd-OneModelMan,inc death,2,HU,0.44,NA,NA,NA,NA,4,1,Hungary
epiforecasts-EpiNow2,inc death,2,HU,1.27,1,0.29,0.71,0.23,7,1,Hungary
EuroCOVIDhub-baseline,inc death,3,HU,1,1,0,0.33,-0.28,6,1,Hungary
EuroCOVIDhub-ensemble,inc death,3,HU,0.58,0.48,0.67,1,0.33,6,1,Hungary
IEM_Health-CovidProject,inc death,3,HU,1.7,1.4,0.17,0.5,0.51,6,1,Hungary
ILM-EKF,inc death,3,HU,1.69,1.22,0.17,1,0.5,6,1,Hungary
LANL-GrowthRate,inc death,3,HU,0.81,0.56,0,1,-0.76,6,1,Hungary
RobertWalraven-ESG,inc death,3,HU,0.96,1.07,0,0,0,6,1,Hungary
USC-SIkJalpha,inc death,3,HU,0.95,0.94,0.83,0.83,0.23,6,1,Hungary
epiforecasts-EpiNow2,inc death,3,HU,1.59,1.3,0.5,0.83,0.29,6,1,Hungary
EuroCOVIDhub-baseline,inc death,4,HU,1,1,0,0.2,-0.22,5,1,Hungary
EuroCOVIDhub-ensemble,inc death,4,HU,1.09,0.83,0.4,1,0.6,5,1,Hungary
IEM_Health-CovidProject,inc death,4,HU,2.24,1.91,0,0.6,0.56,5,1,Hungary
ILM-EKF,inc death,4,HU,2.94,2.26,0.2,1,0.76,5,1,Hungary
LANL-GrowthRate,inc death,4,HU,0.77,0.56,0.4,1,-0.54,5,1,Hungary
RobertWalraven-ESG,inc death,4,HU,0.98,1.13,0,0,-0.2,5,1,Hungary
USC-SIkJalpha,inc death,4,HU,1.16,1.1,0.8,0.8,0.4,5,1,Hungary
epiforecasts-EpiNow2,inc death,4,HU,2.23,1.78,0.6,1,0.47,5,1,Hungary
LANL-GrowthRate,inc death,5,HU,NA,NA,0.5,1,-0.48,4,1,Hungary
USC-SIkJalpha,inc death,5,HU,NA,NA,0.5,0.75,0.5,4,1,Hungary
DSMPG-bayes,inc case,1,IE,1.12,1.01,0.67,1,0,6,1,Ireland
EuroCOVIDhub-baseline,inc case,1,IE,1,1,0.75,1,0.1,8,1,Ireland
EuroCOVIDhub-ensemble,inc case,1,IE,0.91,0.85,0.75,1,-0.07,8,1,Ireland
IEM_Health-CovidProject,inc case,1,IE,1.25,0.95,0.38,1,-0.25,8,1,Ireland
ILM-EKF,inc case,1,IE,1.57,1.16,0.5,1,-0.16,8,1,Ireland
LANL-GrowthRate,inc case,1,IE,1.14,0.83,0.38,1,-0.3,8,1,Ireland
RobertWalraven-ESG,inc case,1,IE,1.03,NA,0.62,1,NA,8,1,Ireland
SDSC_ISG-TrendModel,inc case,1,IE,1.28,NA,NA,NA,NA,5,1,Ireland
UMass-SemiMech,inc case,1,IE,1.43,1.23,0.6,1,-0.04,5,1,Ireland
USC-SIkJalpha,inc case,1,IE,1.03,0.96,0.62,0.75,-0.08,8,1,Ireland
UVA-Ensemble,inc case,1,IE,1.68,NA,0.43,0.71,NA,7,1,Ireland
epiforecasts-EpiNow2,inc case,1,IE,1.67,1.22,0.62,0.88,-0.06,8,1,Ireland
EuroCOVIDhub-baseline,inc case,2,IE,1,1,0.71,1,0.06,7,1,Ireland
EuroCOVIDhub-ensemble,inc case,2,IE,1.96,1.51,0.29,1,-0.14,7,1,Ireland
IEM_Health-CovidProject,inc case,2,IE,1.52,0.97,0.43,1,-0.25,7,1,Ireland
ILM-EKF,inc case,2,IE,1.81,1.16,0.43,1,-0.13,7,1,Ireland
LANL-GrowthRate,inc case,2,IE,1.6,1.01,0.29,1,-0.22,7,1,Ireland
RobertWalraven-ESG,inc case,2,IE,1.12,NA,0.86,1,NA,7,1,Ireland
UMass-SemiMech,inc case,2,IE,2.18,1.66,0.25,1,0.04,4,1,Ireland
USC-SIkJalpha,inc case,2,IE,1.49,1.07,0.29,0.57,-0.37,7,1,Ireland
UVA-Ensemble,inc case,2,IE,1.83,NA,0.17,0.67,NA,6,1,Ireland
epiforecasts-EpiNow2,inc case,2,IE,4.4,3.15,0.43,0.86,-0.17,7,1,Ireland
EuroCOVIDhub-baseline,inc case,3,IE,1,1,0.83,1,0.13,6,1,Ireland
EuroCOVIDhub-ensemble,inc case,3,IE,3.3,3.37,0.33,1,-0.03,6,1,Ireland
IEM_Health-CovidProject,inc case,3,IE,1.73,0.97,0.5,1,-0.17,6,1,Ireland
ILM-EKF,inc case,3,IE,2.1,1.21,0.67,1,-0.08,6,1,Ireland
LANL-GrowthRate,inc case,3,IE,1.91,0.94,0,1,-0.02,6,1,Ireland
RobertWalraven-ESG,inc case,3,IE,1.23,NA,0.83,1,NA,6,1,Ireland
USC-SIkJalpha,inc case,3,IE,1.65,1.08,0.33,0.5,-0.28,6,1,Ireland
epiforecasts-EpiNow2,inc case,3,IE,10.27,8.4,0.5,1,-0.15,6,1,Ireland
EuroCOVIDhub-baseline,inc case,4,IE,1,1,1,1,0.22,5,1,Ireland
EuroCOVIDhub-ensemble,inc case,4,IE,4.17,4,0.6,1,0.08,5,1,Ireland
IEM_Health-CovidProject,inc case,4,IE,1.45,0.8,0.6,1,-0.12,5,1,Ireland
ILM-EKF,inc case,4,IE,1.95,1.2,0.8,1,-0.04,5,1,Ireland
LANL-GrowthRate,inc case,4,IE,1.39,0.68,0.4,1,0.24,5,1,Ireland
RobertWalraven-ESG,inc case,4,IE,0.58,NA,1,1,NA,5,1,Ireland
USC-SIkJalpha,inc case,4,IE,1.19,0.67,0.6,0.6,0.06,5,1,Ireland
epiforecasts-EpiNow2,inc case,4,IE,17.74,9.2,0.8,1,-0.06,5,1,Ireland
LANL-GrowthRate,inc case,5,IE,NA,NA,0.75,1,0.4,4,1,Ireland
USC-SIkJalpha,inc case,5,IE,NA,NA,0.25,0.75,-0.17,4,1,Ireland
EuroCOVIDhub-baseline,inc death,1,IE,1,1,0.5,1,0.16,8,1,Ireland
EuroCOVIDhub-ensemble,inc death,1,IE,0.78,0.82,0.88,1,0.1,8,1,Ireland
IEM_Health-CovidProject,inc death,1,IE,0.99,1.27,0.62,1,-0.1,8,1,Ireland
ILM-EKF,inc death,1,IE,0.81,1.14,0.88,1,0.11,8,1,Ireland
LANL-GrowthRate,inc death,1,IE,0.93,0.86,0.62,1,-0.17,8,1,Ireland
RobertWalraven-ESG,inc death,1,IE,0.95,0.91,0.5,1,0.03,8,1,Ireland
SDSC_ISG-TrendModel,inc death,1,IE,1.76,NA,NA,NA,NA,5,1,Ireland
UMass-MechBayes,inc death,1,IE,0.45,0.61,0.8,1,-0.04,5,1,Ireland
UMass-SemiMech,inc death,1,IE,0.46,0.75,0.8,1,0,5,1,Ireland
USC-SIkJalpha,inc death,1,IE,0.91,1.07,0.62,0.62,0.31,8,1,Ireland
USyd-OneModelMan,inc death,1,IE,0.69,NA,NA,NA,NA,5,1,Ireland
epiforecasts-EpiNow2,inc death,1,IE,0.78,0.94,0.75,1,0.38,8,1,Ireland
EuroCOVIDhub-baseline,inc death,2,IE,1,1,0.57,1,0.34,7,1,Ireland
EuroCOVIDhub-ensemble,inc death,2,IE,0.52,0.56,0.86,1,0.17,7,1,Ireland
IEM_Health-CovidProject,inc death,2,IE,1.22,1.11,0.57,1,-0.16,7,1,Ireland
ILM-EKF,inc death,2,IE,0.48,0.71,1,1,0.23,7,1,Ireland
LANL-GrowthRate,inc death,2,IE,0.57,0.52,0.71,1,0.03,7,1,Ireland
RobertWalraven-ESG,inc death,2,IE,0.73,0.69,0.57,1,-0.06,7,1,Ireland
UMass-MechBayes,inc death,2,IE,0.15,0.33,1,1,-0.03,4,1,Ireland
UMass-SemiMech,inc death,2,IE,0.26,0.4,1,1,-0,4,1,Ireland
USC-SIkJalpha,inc death,2,IE,0.72,0.77,0.43,0.71,0.52,7,1,Ireland
USyd-OneModelMan,inc death,2,IE,1.01,NA,NA,NA,NA,4,1,Ireland
epiforecasts-EpiNow2,inc death,2,IE,0.96,0.87,0.57,1,0.53,7,1,Ireland
EuroCOVIDhub-baseline,inc death,3,IE,1,1,0.83,1,0.33,6,1,Ireland
EuroCOVIDhub-ensemble,inc death,3,IE,0.26,0.59,1,1,0.17,6,1,Ireland
IEM_Health-CovidProject,inc death,3,IE,0.83,0.88,0.67,1,-0.35,6,1,Ireland
ILM-EKF,inc death,3,IE,0.46,0.61,0.83,1,0.18,6,1,Ireland
LANL-GrowthRate,inc death,3,IE,0.29,0.32,0.67,1,0.05,6,1,Ireland
RobertWalraven-ESG,inc death,3,IE,0.58,0.52,0.83,1,-0.25,6,1,Ireland
USC-SIkJalpha,inc death,3,IE,0.72,0.7,0.17,0.67,0.55,6,1,Ireland
epiforecasts-EpiNow2,inc death,3,IE,1.15,1.68,0.5,1,0.47,6,1,Ireland
EuroCOVIDhub-baseline,inc death,4,IE,1,1,1,1,0.34,5,1,Ireland
EuroCOVIDhub-ensemble,inc death,4,IE,0.5,0.97,1,1,0.14,5,1,Ireland
IEM_Health-CovidProject,inc death,4,IE,0.92,0.81,0.6,1,-0.42,5,1,Ireland
ILM-EKF,inc death,4,IE,0.56,0.67,0.6,1,0.16,5,1,Ireland
LANL-GrowthRate,inc death,4,IE,0.26,0.3,1,1,0,5,1,Ireland
RobertWalraven-ESG,inc death,4,IE,0.58,0.49,1,1,-0.38,5,1,Ireland
USC-SIkJalpha,inc death,4,IE,0.62,0.51,0.4,0.8,0.44,5,1,Ireland
epiforecasts-EpiNow2,inc death,4,IE,2.87,4.23,0.6,1,0.34,5,1,Ireland
LANL-GrowthRate,inc death,5,IE,NA,NA,0.75,1,0.15,4,1,Ireland
USC-SIkJalpha,inc death,5,IE,NA,NA,0.5,0.75,0.51,4,1,Ireland
EuroCOVIDhub-baseline,inc case,1,IS,1,1,0.38,1,-0.07,8,1,Iceland
EuroCOVIDhub-ensemble,inc case,1,IS,1.12,1.23,0.38,0.88,-0.2,8,1,Iceland
IEM_Health-CovidProject,inc case,1,IS,1.55,1.52,0.12,0.88,-0.18,8,1,Iceland
ILM-EKF,inc case,1,IS,1.43,1.25,0.38,1,-0.65,8,1,Iceland
LANL-GrowthRate,inc case,1,IS,1.05,1.18,0.5,0.5,-0.52,8,1,Iceland
RobertWalraven-ESG,inc case,1,IS,1.32,NA,0.12,0.5,NA,8,1,Iceland
SDSC_ISG-TrendModel,inc case,1,IS,1.29,NA,NA,NA,NA,5,1,Iceland
UMass-SemiMech,inc case,1,IS,1.18,1.1,0.6,0.8,-0.24,5,1,Iceland
USC-SIkJalpha,inc case,1,IS,1.24,2.04,0.5,0.75,-0.44,8,1,Iceland
UVA-Ensemble,inc case,1,IS,1.12,NA,0.14,0.14,NA,7,1,Iceland
epiforecasts-EpiNow2,inc case,1,IS,2.15,2.24,0.12,0.75,-0.18,8,1,Iceland
EuroCOVIDhub-baseline,inc case,2,IS,1,1,0.57,1,-0.27,7,1,Iceland
EuroCOVIDhub-ensemble,inc case,2,IS,0.88,1.46,0.43,0.86,-0.22,7,1,Iceland
IEM_Health-CovidProject,inc case,2,IS,1.17,1.36,0.29,0.57,-0.38,7,1,Iceland
ILM-EKF,inc case,2,IS,0.99,1.05,0.14,1,-0.78,7,1,Iceland
LANL-GrowthRate,inc case,2,IS,0.82,1.08,0.14,0.43,-0.75,7,1,Iceland
RobertWalraven-ESG,inc case,2,IS,0.93,NA,0.29,0.29,NA,7,1,Iceland
UMass-SemiMech,inc case,2,IS,1.2,1.35,0,0.5,-0.09,4,1,Iceland
USC-SIkJalpha,inc case,2,IS,0.98,2.35,0.43,0.57,-0.51,7,1,Iceland
UVA-Ensemble,inc case,2,IS,0.95,NA,0,0.17,NA,6,1,Iceland
epiforecasts-EpiNow2,inc case,2,IS,2.82,3.78,0.29,0.71,-0.23,7,1,Iceland
EuroCOVIDhub-baseline,inc case,3,IS,1,1,1,1,-0.28,6,1,Iceland
EuroCOVIDhub-ensemble,inc case,3,IS,1.93,3.42,0.5,0.83,0.19,6,1,Iceland
IEM_Health-CovidProject,inc case,3,IS,1.38,1.65,0.33,0.67,-0.11,6,1,Iceland
ILM-EKF,inc case,3,IS,1.31,1.37,0,0.83,-0.83,6,1,Iceland
LANL-GrowthRate,inc case,3,IS,1.08,1.43,0.17,0.17,-0.9,6,1,Iceland
RobertWalraven-ESG,inc case,3,IS,1.03,NA,0.17,0.5,NA,6,1,Iceland
USC-SIkJalpha,inc case,3,IS,1.2,3.54,0.67,0.67,-0.45,6,1,Iceland
epiforecasts-EpiNow2,inc case,3,IS,6.25,9.66,0.33,0.83,0.02,6,1,Iceland
EuroCOVIDhub-baseline,inc case,4,IS,1,1,1,1,-0.24,5,1,Iceland
EuroCOVIDhub-ensemble,inc case,4,IS,5.64,8.68,0.2,0.8,0.3,5,1,Iceland
IEM_Health-CovidProject,inc case,4,IS,2.52,2.52,0.4,0.8,-0.16,5,1,Iceland
ILM-EKF,inc case,4,IS,1.93,1.64,0,0.8,-0.83,5,1,Iceland
LANL-GrowthRate,inc case,4,IS,1.57,1.62,0,0,-1,5,1,Iceland
RobertWalraven-ESG,inc case,4,IS,1.56,NA,0,0.6,NA,5,1,Iceland
USC-SIkJalpha,inc case,4,IS,1.44,6.5,0.6,0.8,-0.44,5,1,Iceland
epiforecasts-EpiNow2,inc case,4,IS,25.71,24.97,0.2,0.8,0.08,5,1,Iceland
LANL-GrowthRate,inc case,5,IS,NA,NA,0,0,-1,4,1,Iceland
USC-SIkJalpha,inc case,5,IS,NA,NA,0.25,0.75,-0.6,4,1,Iceland
EuroCOVIDhub-baseline,inc death,1,IS,NA,NA,1,1,0,8,1,Iceland
EuroCOVIDhub-ensemble,inc death,1,IS,Inf,NA,1,1,0.01,8,1,Iceland
IEM_Health-CovidProject,inc death,1,IS,Inf,Inf,1,1,0.16,8,1,Iceland
ILM-EKF,inc death,1,IS,Inf,NA,1,1,0.04,8,1,Iceland
LANL-GrowthRate,inc death,1,IS,NA,NA,1,1,0,8,1,Iceland
RobertWalraven-ESG,inc death,1,IS,Inf,NA,1,1,0.02,8,1,Iceland
SDSC_ISG-TrendModel,inc death,1,IS,NA,NA,NA,NA,NA,5,1,Iceland
UMass-MechBayes,inc death,1,IS,NA,Inf,1,1,0,5,1,Iceland
UMass-SemiMech,inc death,1,IS,NA,Inf,1,1,0,5,1,Iceland
USC-SIkJalpha,inc death,1,IS,NA,NA,1,1,0,8,1,Iceland
USyd-OneModelMan,inc death,1,IS,Inf,NA,NA,NA,NA,5,1,Iceland
epiforecasts-EpiNow2,inc death,1,IS,NA,NA,1,1,0,8,1,Iceland
EuroCOVIDhub-baseline,inc death,2,IS,NA,NA,1,1,0,7,1,Iceland
EuroCOVIDhub-ensemble,inc death,2,IS,Inf,Inf,1,1,0.07,7,1,Iceland
IEM_Health-CovidProject,inc death,2,IS,Inf,Inf,1,1,0.13,7,1,Iceland
ILM-EKF,inc death,2,IS,Inf,NA,1,1,0.06,7,1,Iceland
LANL-GrowthRate,inc death,2,IS,NA,NA,1,1,0,7,1,Iceland
RobertWalraven-ESG,inc death,2,IS,Inf,NA,1,1,0.01,7,1,Iceland
UMass-MechBayes,inc death,2,IS,NA,NA,1,1,0,4,1,Iceland
UMass-SemiMech,inc death,2,IS,NA,NA,1,1,0,4,1,Iceland
USC-SIkJalpha,inc death,2,IS,NA,NA,1,1,0,7,1,Iceland
USyd-OneModelMan,inc death,2,IS,Inf,NA,NA,NA,NA,4,1,Iceland
epiforecasts-EpiNow2,inc death,2,IS,Inf,Inf,1,1,0.07,7,1,Iceland
EuroCOVIDhub-baseline,inc death,3,IS,NA,NA,1,1,0,6,1,Iceland
EuroCOVIDhub-ensemble,inc death,3,IS,Inf,Inf,1,1,0.07,6,1,Iceland
IEM_Health-CovidProject,inc death,3,IS,Inf,Inf,1,1,0.08,6,1,Iceland
ILM-EKF,inc death,3,IS,Inf,NA,1,1,0.07,6,1,Iceland
LANL-GrowthRate,inc death,3,IS,NA,NA,1,1,0,6,1,Iceland
RobertWalraven-ESG,inc death,3,IS,NA,NA,1,1,0,6,1,Iceland
USC-SIkJalpha,inc death,3,IS,NA,NA,1,1,0,6,1,Iceland
epiforecasts-EpiNow2,inc death,3,IS,Inf,Inf,1,1,0.17,6,1,Iceland
EuroCOVIDhub-baseline,inc death,4,IS,NA,NA,1,1,0,5,1,Iceland
EuroCOVIDhub-ensemble,inc death,4,IS,Inf,Inf,0.8,1,0.21,5,1,Iceland
IEM_Health-CovidProject,inc death,4,IS,Inf,Inf,1,1,0.06,5,1,Iceland
ILM-EKF,inc death,4,IS,Inf,NA,1,1,0.08,5,1,Iceland
LANL-GrowthRate,inc death,4,IS,NA,NA,1,1,0,5,1,Iceland
RobertWalraven-ESG,inc death,4,IS,NA,NA,1,1,0,5,1,Iceland
USC-SIkJalpha,inc death,4,IS,NA,NA,1,1,0,5,1,Iceland
epiforecasts-EpiNow2,inc death,4,IS,Inf,Inf,0.6,1,0.28,5,1,Iceland
LANL-GrowthRate,inc death,5,IS,NA,NA,1,1,0,4,1,Iceland
USC-SIkJalpha,inc death,5,IS,NA,NA,1,1,0,4,1,Iceland
EuroCOVIDhub-baseline,inc case,1,IT,1,1,0.38,1,0.33,8,1,Italy
EuroCOVIDhub-ensemble,inc case,1,IT,0.78,0.83,0.75,0.88,0.28,8,1,Italy
IEM_Health-CovidProject,inc case,1,IT,1.22,1.08,0.5,1,0.45,8,1,Italy
ILM-EKF,inc case,1,IT,1.13,1.06,0.75,1,0.16,8,1,Italy
LANL-GrowthRate,inc case,1,IT,0.97,0.82,0.5,1,-0.31,8,1,Italy
RobertWalraven-ESG,inc case,1,IT,1.17,NA,0.38,0.75,NA,8,1,Italy
SDSC_ISG-TrendModel,inc case,1,IT,0.92,NA,NA,NA,NA,5,1,Italy
UMass-SemiMech,inc case,1,IT,1.21,1.16,0.6,1,0.08,5,1,Italy
UNIPV-BayesINGARCHX,inc case,1,IT,1.77,2.47,0.12,0.12,0.9,8,1,Italy
USC-SIkJalpha,inc case,1,IT,0.76,1.19,0.88,0.88,0.2,8,1,Italy
UVA-Ensemble,inc case,1,IT,2.66,NA,0.29,0.71,NA,7,1,Italy
UpgUmibUsi-MultiBayes,inc case,1,IT,1.42,1.29,0.33,0.83,-0.06,6,1,Italy
epiforecasts-EpiExpert,inc case,1,IT,1.25,1.06,0.25,0.75,0.52,8,1,Italy
epiforecasts-EpiNow2,inc case,1,IT,1.05,0.85,0.5,0.88,0.16,8,1,Italy
EuroCOVIDhub-baseline,inc case,2,IT,1,1,0.14,1,0.42,7,1,Italy
EuroCOVIDhub-ensemble,inc case,2,IT,0.88,0.83,0.71,1,0.37,7,1,Italy
IEM_Health-CovidProject,inc case,2,IT,1.41,1.26,0.29,0.86,0.6,7,1,Italy
ILM-EKF,inc case,2,IT,1.3,1.26,0.71,1,0.21,7,1,Italy
LANL-GrowthRate,inc case,2,IT,0.62,0.62,0.57,1,-0.06,7,1,Italy
RobertWalraven-ESG,inc case,2,IT,1.02,NA,0.14,0.71,NA,7,1,Italy
UMass-SemiMech,inc case,2,IT,1.25,1.26,0.5,1,0.08,4,1,Italy
UNIPV-BayesINGARCHX,inc case,2,IT,1.24,1.91,0.29,0.29,0.8,7,1,Italy
USC-SIkJalpha,inc case,2,IT,0.68,0.85,0.71,1,0.23,7,1,Italy
UVA-Ensemble,inc case,2,IT,1.89,NA,0.17,0.5,NA,6,1,Italy
epiforecasts-EpiExpert,inc case,2,IT,1.22,1.08,0.14,0.86,0.59,7,1,Italy
epiforecasts-EpiNow2,inc case,2,IT,0.91,0.82,0.71,1,0.11,7,1,Italy
EuroCOVIDhub-baseline,inc case,3,IT,1,1,0,1,0.56,6,1,Italy
EuroCOVIDhub-ensemble,inc case,3,IT,1.03,0.98,0.33,1,0.52,6,1,Italy
IEM_Health-CovidProject,inc case,3,IT,1.64,1.7,0.33,0.67,0.66,6,1,Italy
ILM-EKF,inc case,3,IT,1.5,1.59,0.33,1,0.3,6,1,Italy
LANL-GrowthRate,inc case,3,IT,0.57,0.58,0.67,1,0.27,6,1,Italy
RobertWalraven-ESG,inc case,3,IT,0.86,NA,0,0.67,NA,6,1,Italy
UNIPV-BayesINGARCHX,inc case,3,IT,1.09,1.67,0,0.17,0.63,6,1,Italy
USC-SIkJalpha,inc case,3,IT,0.67,0.75,0.5,1,0.32,6,1,Italy
epiforecasts-EpiExpert,inc case,3,IT,1.18,1.18,0.33,0.83,0.59,6,1,Italy
epiforecasts-EpiNow2,inc case,3,IT,0.82,0.93,0.83,1,0.05,6,1,Italy
EuroCOVIDhub-baseline,inc case,4,IT,1,1,0.2,1,0.75,5,1,Italy
EuroCOVIDhub-ensemble,inc case,4,IT,1.25,1.16,0,1,0.7,5,1,Italy
IEM_Health-CovidProject,inc case,4,IT,2.09,2.19,0.2,0.4,0.85,5,1,Italy
ILM-EKF,inc case,4,IT,1.64,1.93,0.8,1,0.44,5,1,Italy
LANL-GrowthRate,inc case,4,IT,0.68,0.6,0.2,1,0.6,5,1,Italy
RobertWalraven-ESG,inc case,4,IT,0.82,NA,0.2,0.4,NA,5,1,Italy
UNIPV-BayesINGARCHX,inc case,4,IT,1.05,1.45,0,0,1,5,1,Italy
USC-SIkJalpha,inc case,4,IT,0.78,0.71,0.4,1,0.56,5,1,Italy
epiforecasts-EpiExpert,inc case,4,IT,1.27,1.22,0,0.8,0.82,5,1,Italy
epiforecasts-EpiNow2,inc case,4,IT,1.02,1.03,0.6,1,0.14,5,1,Italy
LANL-GrowthRate,inc case,5,IT,NA,NA,0.25,1,0.62,4,1,Italy
USC-SIkJalpha,inc case,5,IT,NA,NA,0.5,1,0.6,4,1,Italy
EuroCOVIDhub-baseline,inc death,1,IT,1,1,0.12,1,-0.11,8,1,Italy
EuroCOVIDhub-ensemble,inc death,1,IT,0.51,0.55,1,1,0.01,8,1,Italy
IEM_Health-CovidProject,inc death,1,IT,1.15,1.11,0.5,1,0.04,8,1,Italy
ILM-EKF,inc death,1,IT,0.34,0.77,1,1,0.06,8,1,Italy
LANL-GrowthRate,inc death,1,IT,0.45,0.41,0.38,0.75,-0.33,8,1,Italy
RobertWalraven-ESG,inc death,1,IT,0.89,0.99,0.5,0.5,-0.07,8,1,Italy
SDSC_ISG-TrendModel,inc death,1,IT,0.56,NA,NA,NA,NA,5,1,Italy
UMass-MechBayes,inc death,1,IT,0.73,1.02,0.8,1,-0.22,5,1,Italy
UMass-SemiMech,inc death,1,IT,0.58,0.94,0.8,1,-0,5,1,Italy
USC-SIkJalpha,inc death,1,IT,0.65,1.02,0.5,0.75,0.2,8,1,Italy
USyd-OneModelMan,inc death,1,IT,0.79,NA,NA,NA,NA,5,1,Italy
UpgUmibUsi-MultiBayes,inc death,1,IT,0.94,0.94,0.33,1,-0.64,6,1,Italy
epiforecasts-EpiExpert,inc death,1,IT,1.36,1.42,0.5,0.75,0.34,8,1,Italy
epiforecasts-EpiNow2,inc death,1,IT,0.34,0.45,0.88,1,0.04,8,1,Italy
EuroCOVIDhub-baseline,inc death,2,IT,1,1,0.43,1,-0.06,7,1,Italy
EuroCOVIDhub-ensemble,inc death,2,IT,0.39,0.45,0.86,1,0.06,7,1,Italy
IEM_Health-CovidProject,inc death,2,IT,1.35,1.36,0.29,1,0.13,7,1,Italy
ILM-EKF,inc death,2,IT,0.2,0.53,1,1,0.13,7,1,Italy
LANL-GrowthRate,inc death,2,IT,0.49,0.4,0.43,0.71,-0.31,7,1,Italy
RobertWalraven-ESG,inc death,2,IT,1.01,1.32,0.14,0.14,-0.07,7,1,Italy
UMass-MechBayes,inc death,2,IT,0.4,0.67,0.75,1,-0.15,4,1,Italy
UMass-SemiMech,inc death,2,IT,0.67,0.95,0.5,1,0.08,4,1,Italy
USC-SIkJalpha,inc death,2,IT,0.42,0.67,0.71,0.71,0.3,7,1,Italy
USyd-OneModelMan,inc death,2,IT,0.91,NA,NA,NA,NA,4,1,Italy
epiforecasts-EpiExpert,inc death,2,IT,1.09,1.1,0.43,0.86,0.36,7,1,Italy
epiforecasts-EpiNow2,inc death,2,IT,0.36,0.41,0.57,0.86,0.11,7,1,Italy
EuroCOVIDhub-baseline,inc death,3,IT,1,1,0.33,1,-0.02,6,1,Italy
