model,target_variable,horizon,location,interval_score,sharpness,underprediction,overprediction,coverage_deviation,bias,aem,relative_skill,scaled_rel_skill,cov_50,cov_95,mae,n,continuous_weeks
ILM-EKF,inc death,1,EE,9.571727036719322,8.848476244495215,0.26811594202898553,0.4551348501951216,0.31768115942028985,0.07499999999999996,6.879642729905226,1.4308194554881684,NA,1,1,6.879642729905226,12,13
LANL-GrowthRate,inc death,1,EE,8.672890942028985,1.799702536231884,3.260869565217391,3.61231884057971,-0.283768115942029,0.24000000000000002,13.75,1.369672148040072,NA,0.08333333333333333,0.75,13.75,12,NA
RobertWalraven-ESG,inc death,1,EE,6.654050724637681,1.1952101449275363,1.7009782608695654,3.75786231884058,-0.24028985507246375,0.21666666666666665,9.491666666666664,1.0024946219925672,NA,0.08333333333333333,0.6666666666666666,9.491666666666664,12,13
USC-SIkJalpha,inc death,1,EE,6.21972463768116,2.600884057971015,0.4057971014492752,3.21304347826087,-0.16057971014492753,0.3416666666666667,8.833333333333334,0.958686652872617,NA,0.4166666666666667,0.5833333333333334,8.833333333333334,12,13
epiforecasts-EpiExpert,inc death,1,EE,2.964567656384172,2.8550162932716807,0.09737745006901291,0.012173913043478311,0.35391304347826086,-0.04999999999999999,1.6449999999999996,0.4345523449885772,NA,1,1,1.6449999999999996,2,NA
epiforecasts-EpiNow2,inc death,1,EE,5.881050905797101,3.0853987318840583,0.7246376811594203,2.071014492753623,0.10028985507246377,0.275,9.041666666666666,0.8797042481343346,NA,0.5833333333333334,1,9.041666666666666,12,NA
EuroCOVIDhub-ensemble,inc death,2,EE,5.7527279712846315,3.995354940080542,0.22755128563383903,1.5298217455702499,0.10490118577075098,0.29090909090909095,8.256914952281164,0.7731789158936337,NA,0.8181818181818182,1,8.256914952281164,11,13
IEM_Health-CovidProject,inc death,2,EE,10.075901485104762,5.164376359412806,0.13193319639818887,4.779591929293767,-0.04529644268774703,0.5209090909090909,14.619931242044974,1.3757206322067672,NA,0.5454545454545454,0.8181818181818182,14.619931242044974,11,13
ILM-EKF,inc death,2,EE,10.678559065589667,9.692847879570687,0.08300395256916997,0.9027072334498099,0.29857707509881426,0.11818181818181817,8.435920779708935,1.3323123899416949,NA,1,1,8.435920779708935,11,13
LANL-GrowthRate,inc death,2,EE,11.941513241106719,2.3525804347826087,4.229249011857708,5.359683794466403,-0.24292490118577076,0.17727272727272728,17.636363636363637,1.6600955995900384,NA,0.18181818181818182,0.7272727272727273,17.636363636363637,11,NA
RobertWalraven-ESG,inc death,2,EE,8.208078260869566,1.4402916996047432,1.37300395256917,5.394782608695652,-0.13225296442687748,0.14090909090909093,10.899090909090908,1.045664951469349,NA,0.45454545454545453,0.7272727272727273,10.899090909090908,11,13
USC-SIkJalpha,inc death,2,EE,6.754015810276679,3.3674545454545455,0.24110671936758887,3.1454545454545455,-0.08482213438735178,0.38181818181818183,7.909090909090909,0.9270021717644189,NA,0.5454545454545454,0.6363636363636364,7.909090909090909,11,13
epiforecasts-EpiExpert,inc death,2,EE,3.8956094241695873,3.312838673771313,0.5827707503982742,0,0.2234782608695652,-0.29999999999999993,4.609999999999999,0.42315912087146146,NA,1,1,4.609999999999999,2,NA
epiforecasts-EpiNow2,inc death,2,EE,8.179431225296444,3.606308695652175,1.0395256916996047,3.533596837944664,-0.0018181818181818154,0.2590909090909091,13.909090909090908,0.9682794910507159,NA,0.2727272727272727,1,13.909090909090908,11,NA
EuroCOVIDhub-ensemble,inc death,3,EE,7.733480733922541,4.890751384592296,0.12039621385088674,2.722333135479358,0.07565217391304348,0.358,10.998493347684311,0.8491228381501198,NA,0.7,0.9,10.998493347684311,10,13
IEM_Health-CovidProject,inc death,3,EE,16.440068764258083,7.217482218301577,0.2767913004638622,8.945795245492643,-0.14173913043478262,0.591,25.26993930857898,1.8242029665560089,NA,0.4,0.7,25.26993930857898,10,13
ILM-EKF,inc death,3,EE,12.987660023114831,10.973592271482152,0.0782608695652174,1.9358068820674599,0.24956521739130436,0.17,13.817712283910453,1.2114541170412367,NA,0.9,1,13.817712283910453,10,13
LANL-GrowthRate,inc death,3,EE,13.452014347826086,3.072883913043478,4.086956521739131,6.292173913043478,-0.21130434782608695,3.3306690738754695e-17,22,1.497301769767324,NA,0.2,0.9,22,10,NA
RobertWalraven-ESG,inc death,3,EE,11.105145217391305,1.6661017391304347,2.3130869565217393,7.1259565217391305,-0.05478260869565217,0.3,13.654,0.9422943236630946,NA,0.5,0.7,13.654,10,13
USC-SIkJalpha,inc death,3,EE,7.979108695652174,4.134760869565218,0.35999999999999993,3.4843478260869563,-0.11565217391304347,0.45,10.1,0.8996277425371453,NA,0.6,0.6,10.1,10,13
epiforecasts-EpiExpert,inc death,3,EE,4.592521011475597,4.079484776098376,0.4784710179859175,0.03456521739130442,0.31043478260869567,-0.10000000000000003,4.535000000000004,0.41168270463387224,NA,1,1,4.535000000000004,2,NA
epiforecasts-EpiNow2,inc death,3,EE,10.843497608695651,4.38175847826087,1.0021739130434775,5.4595652173913045,0.014782608695652177,0.21,16.7,1.1091718249683884,NA,0.6,1,16.7,10,NA
EuroCOVIDhub-ensemble,inc death,4,EE,8.746027362810002,6.150309047756148,0,2.595718315053853,0.059227053140096624,0.4888888888888889,12.9747295631725,0.8858905282160485,NA,0.6666666666666666,1,12.9747295631725,9,13
IEM_Health-CovidProject,inc death,4,EE,21.777449852676682,9.764474570679452,0.021985956141546085,11.990989325855683,-0.1629951690821256,0.6922222222222222,34.82840058264415,2.368523715184453,NA,0.3333333333333333,0.8888888888888888,34.82840058264415,9,13
ILM-EKF,inc death,4,EE,17.64465502687625,13.102460831153628,0.04830917874396135,4.493885016978661,0.20415458937198067,0.23333333333333334,23.401332432627846,1.5656533775479555,NA,0.8888888888888888,1,23.401332432627846,9,13
LANL-GrowthRate,inc death,4,EE,8.65499661835749,4.196059420289858,0.9516908212560387,3.5072463768115942,0.0978743961352657,0.0666666666666667,13.666666666666666,0.8676105646511008,NA,0.6666666666666666,1,13.666666666666666,9,NA
RobertWalraven-ESG,inc death,4,EE,14.059206280193237,1.8823463768115942,3.0880193236714977,9.088840579710146,-0.33690821256038644,0.4166666666666667,19.123333333333335,1.5844217001495944,NA,0.1111111111111111,0.5555555555555556,19.123333333333335,9,13
UMass-MechBayes,inc death,1,EE,5.166763285024155,2.152270531400966,1.6135265700483092,1.4009661835748792,0.09304347826086957,0.13888888888888887,7.777777777777778,0.7405575335072965,NA,0.5555555555555556,1,7.777777777777778,9,10
UMass-SemiMech,inc death,1,EE,4.272657004830918,2.2291787439613526,0.47342995169082125,1.570048309178744,0.0833816425120773,0.16666666666666663,6.777777777777778,0.6258607673737554,NA,0.5555555555555556,1,6.777777777777778,9,10
USC-SIkJalpha,inc death,4,EE,8.310376811594203,5.718106280193236,0.047342995169082185,2.544927536231884,-0.07603864734299516,0.5333333333333333,9.11111111111111,0.8117849417194404,NA,0.5555555555555556,0.6666666666666666,9.11111111111111,9,13
epiforecasts-EpiExpert,inc death,4,EE,8.089158879370588,4.8903680063958825,2.756206140426235,0.4425847325484701,0.09304347826086956,-0.15000000000000002,13.595000000000006,0.4757458997325981,NA,0.5,1,13.595000000000006,2,NA
epiforecasts-EpiNow2,inc death,4,EE,12.329510869565219,5.187964975845412,0.8502415458937198,6.291304347826087,0.030241545893719808,0.06444444444444443,18.944444444444443,1.1055987629751034,NA,0.6666666666666666,0.8888888888888888,18.944444444444443,9,NA
LANL-GrowthRate,inc death,5,EE,10.008921739130438,5.793704347826088,0.021739130434782608,4.193478260869567,0.02782608695652174,0.475,15,0.9048076783866278,NA,0.375,1,15,8,NA
UMass-MechBayes,inc death,2,EE,3.7593478260869566,2.335434782608696,0.532608695652174,0.8913043478260869,0.15282608695652175,0.09999999999999999,5,0.5264937650766012,NA,0.625,1,5,8,10
UMass-SemiMech,inc death,2,EE,3.82,2.4558695652173914,0.059782608695652176,1.3043478260869565,0.10391304347826087,0.33125,5.375,0.5547287305162812,NA,0.75,1,5.375,8,10
USC-SIkJalpha,inc death,5,EE,12.225728260869566,7.803989130434783,0.5130434782608696,3.908695652173913,0.055,0.2375,16.75,1.1052072433592857,NA,0.5,0.875,16.75,8,13
bisop-seirfilterlite,inc death,1,EE,24.809565217391306,3.287826086956522,21.52173913043478,0,-0.38521739130434784,-0.9333333333333332,35,2.862450580840023,NA,0,0.6666666666666666,35,3,NA
LANL-GrowthRate,inc death,6,EE,16.685183229813664,7.5733819875776405,0,9.111801242236025,-0.11192546583850932,0.6785714285714286,26.142857142857142,NA,NA,0.2857142857142857,1,26.142857142857142,7,NA
UMass-MechBayes,inc death,3,EE,5.928385093167702,2.5122360248447206,1.0683229813664596,2.347826086956522,-0.02496894409937888,0.2142857142857143,10,0.6828781250569145,NA,0.42857142857142855,1,10,7,10
UMass-SemiMech,inc death,3,EE,6.02807453416149,2.8106832298136646,0,3.217391304347826,0.04956521739130435,0.4714285714285714,8.857142857142858,0.7106166344108451,NA,0.5714285714285714,1,8.857142857142858,7,10
bisop-seirfilterlite,inc death,2,EE,13.548550724637682,3.1427536231884057,10.405797101449275,0,-0.21130434782608695,-0.7333333333333333,20,1.5962198179456126,NA,0.3333333333333333,0.6666666666666666,20,3,NA
UMass-MechBayes,inc death,4,EE,4.484347826086957,2.7597101449275363,0.043478260869565216,1.6811594202898552,0.20173913043478262,0.21666666666666667,6.333333333333333,0.5931810827416651,NA,0.8333333333333334,1,6.333333333333333,6,10
UMass-SemiMech,inc death,4,EE,7.437391304347826,3.2344927536231887,0.08695652173913043,4.115942028985508,-0.10985507246376812,0.5833333333333334,12.666666666666666,1.0166149606588841,NA,0.3333333333333333,1,12.666666666666666,6,10
bisop-seirfilterlite,inc death,3,EE,8.834782608695653,3.066666666666667,5.768115942028985,0,-0.0953623188405797,-0.6,13.333333333333334,0.913568025015734,NA,0.6666666666666666,0.6666666666666666,13.333333333333334,3,NA
BIOCOMSC-Gompertz,inc death,1,EE,4.540625,2.9156250000000004,0.25,1.375,-0.09999999999999998,0.31666666666666665,NA,0.9256421247107313,NA,0.25,1,9,4,3
bisop-seirfilterlite,inc death,4,EE,4.618695652173913,3.082463768115942,1.536231884057971,0,0.20898550724637682,-0.3,7.333333333333333,0.6444509196160487,NA,1,1,7.333333333333333,3,NA
BIOCOMSC-Gompertz,inc death,2,EE,5.275,5.275,0,0,0.275,NA,NA,1.1196290004190246,NA,1,1,5,3,3
MUNI-ARIMA,inc death,1,EE,3.984782608695652,1.8326086956521739,0,2.152173913043478,-0.03739130434782609,0.6,7,1.274290233234089,NA,0.5,1,7,4,5
MUNI-ARIMA,inc death,2,EE,6.902753623188406,2.6273913043478263,0,4.27536231884058,-0.21130434782608695,0.8,12.333333333333334,1.6386115821336498,NA,0,1,12.333333333333334,3,5
MUNI-ARIMA,inc death,3,EE,13.020869565217392,3.325217391304348,0,9.695652173913043,-0.38521739130434784,0.95,21,1.5372436451912166,NA,0,1,21,1,4
EuroCOVIDhub-ensemble,inc case,1,ES,4321.946579155403,3360.167987029469,870.2705091266427,91.50808299929137,0.21623188405797103,-0.125,4683.472740354027,0.557256274904868,NA,0.9166666666666666,1,4683.472740354027,12,13
IEM_Health-CovidProject,inc case,1,ES,7274.787557480376,2177.6398603803927,3108.3999541260255,1988.7477429739572,-0.16782608695652174,-0.18333333333333335,11933.069340675096,0.8977404962634568,NA,0.16666666666666666,0.8333333333333334,11933.069340675096,12,13
ILM-EKF,inc case,1,ES,8187.714039468859,1336.1493491843923,2565.9164689405925,4285.648221343873,-0.07691699604743082,0.12454545454545453,10295.092949383312,0.9472912571462498,NA,0.45454545454545453,0.6363636363636364,10295.092949383312,11,1
LANL-GrowthRate,inc case,1,ES,9206.63042518116,3851.1173817028985,5355.513043478261,0,0.02782608695652174,-0.525,15474.083333333334,1.2442225111026888,NA,0.5,1,15474.083333333334,12,NA
RobertWalraven-ESG,inc case,1,ES,4416.070364655173,2059.867606034483,2242.0612931034484,114.14146551724134,-0.006206896551724138,-0.4987068965517242,9763.697068965517,0.5616877524674718,NA,0.3333333333333333,1,11720.368333333334,12,13
UNIPV-BayesINGARCHX,inc case,1,ES,11536.375517164364,1333.7161685070253,2656.2949103422475,7546.364438315091,-0.34898550724637684,0.08499999999999999,14324.575883895082,1.1281796735482885,NA,0.08333333333333333,0.4166666666666667,14669.577712418624,12,13
USC-SIkJalpha,inc case,1,ES,5957.9349021739135,2690.534902173913,3152.2985507246376,115.10144927536231,-0.0808695652173913,-0.39999999999999997,6110.666666666667,0.6701508701019175,NA,0.5,0.75,6110.666666666667,12,13
epiforecasts-EpiExpert,inc case,1,ES,4891.513644298244,1671.4537969971782,0.6057246376811342,3219.454122663384,-0.13884057971014493,0.675,8143.033333333333,0.5781263598053906,NA,0.16666666666666666,1,8143.033333333333,6,NA
epiforecasts-EpiNow2,inc case,1,ES,14875.718616600794,10682.619802371546,1688.5454545454545,2504.5533596837945,0.17604743083003954,-0.10000000000000003,18949.81818181818,1.812898018579996,NA,0.8181818181818182,1,18949.81818181818,11,8
EuroCOVIDhub-ensemble,inc case,2,ES,6646.593250781732,4568.832933970575,1175.6885601021336,902.071756709024,0.0890909090909091,1.0092936587501423e-17,9523.480432635079,0.5035730170035497,NA,0.7272727272727273,1,9523.480432635079,11,13
IEM_Health-CovidProject,inc case,2,ES,12631.2369557041,2974.3723535029535,5615.959926636572,4040.904675564575,-0.19549407114624506,-0.1590909090909091,18044.139884253047,0.8718831376553319,NA,0.2727272727272727,0.6363636363636364,18044.139884253047,11,13
ILM-EKF,inc case,2,ES,18553.900202124747,2594.4577780500586,2575.35151498378,13384.09090909091,-0.29035573122529645,0.1109090909090909,24968.669148022014,1.2191416164733346,NA,0.18181818181818182,0.5454545454545454,24968.669148022014,11,1
LANL-GrowthRate,inc case,2,ES,10254.35992450593,3928.989568774704,6325.370355731226,0,0.025849802371541504,-0.5272727272727273,16352.59090909091,0.7426175033342785,NA,0.5454545454545454,1,16352.59090909091,11,NA
RobertWalraven-ESG,inc case,2,ES,7549.571919354838,2644.106543010753,4632.528494623656,272.93688172043005,-0.10602150537634408,-0.47419354838709676,17015.44387096774,0.4989199758299164,NA,0.2727272727272727,0.9090909090909091,18838.912727272727,11,13
UNIPV-BayesINGARCHX,inc case,2,ES,23685.526034135844,1315.1040529421914,1219.2081765945518,21151.2138045991,-0.511699604743083,0.7818181818181819,26947.260083918445,1.6096533696961663,NA,0,0.09090909090909091,27141.188240605046,11,13
USC-SIkJalpha,inc case,2,ES,9081.148869565217,3177.089581027668,5042.990513833992,861.0687747035573,-0.1875889328063241,-0.2818181818181818,10849.90909090909,0.6229400596066341,NA,0.36363636363636365,0.6363636363636364,10849.90909090909,11,13
UVA-Ensemble,inc case,1,ES,16950.213598906692,1526.1131276064398,14740.84695775748,683.2535135427721,-0.2532467532467532,-0.29545454545454547,17832.869747512592,1.5693255278125582,NA,0.36363636363636365,0.5454545454545454,17832.869747512592,11,12
epiforecasts-EpiExpert,inc case,2,ES,11065.584915489,2109.6908268064635,1655.9799396546564,7299.914149027881,-0.3272463768115942,0.4583333333333333,16219.52166666665,0.9169313851562243,NA,0.16666666666666666,0.5,16219.52166666665,6,NA
epiforecasts-EpiNow2,inc case,2,ES,23522.834065217394,17161.82102173913,2245.3826086956524,4115.630434782609,0.20608695652173914,-0.14,27780.1,1.6216667552839064,NA,0.8,1,27780.1,10,8
EuroCOVIDhub-ensemble,inc case,3,ES,8954.791616242299,5774.941720685234,1110.3891784201357,2069.460717136929,0.03217391304347826,0.14,13094.685214184194,0.48739487792188185,NA,0.6,1,13094.685214184194,10,13
IEM_Health-CovidProject,inc case,3,ES,19440.407857285503,3947.31993557964,9750.110011769626,5742.9779099362395,-0.27217391304347827,-0.11699999999999999,27748.060899454973,0.9123057129117114,NA,0.1,0.6,27748.060899454973,10,13
ILM-EKF,inc case,3,ES,40507.898496480906,5044.978137504943,4190.329054628134,31272.591304347825,-0.3939130434782609,0.275,54114.24192058928,1.8800040535497093,NA,0.1,0.4,54114.24192058928,10,1
LANL-GrowthRate,inc case,3,ES,10832.792645434782,4115.721341086956,6684.772608695652,32.298695652173905,-0.00260869565217391,-0.52,18089.65,0.5147493948220464,NA,0.5,1,18089.65,10,NA
RobertWalraven-ESG,inc case,3,ES,12012.84697857143,3386.97555,8221.69642857143,404.175,-0.12857142857142856,-0.305,25031.7,0.4605810965916291,NA,0.3,0.8,25031.7,10,13
UNIPV-BayesINGARCHX,inc case,3,ES,37057.08816578595,1270.4402714103144,0,35786.64789437564,-0.5591304347826087,1,39616.38016915817,1.9794888387865628,NA,0,0,40237.73622562029,10,13
USC-SIkJalpha,inc case,3,ES,14156.987382608695,3593.775208695652,8038.664347826088,2524.547826086957,-0.2026086956521739,-0.43,16695.2,0.6099569563156514,NA,0.3,0.6,16695.2,10,13
UVA-Ensemble,inc case,2,ES,24674.95864255731,1535.700849596348,19471.775969033424,3667.481823927537,-0.4142857142857143,-0.22,26211.245144064043,1.4089910890892896,NA,0.2,0.3,26211.245144064043,10,12
epiforecasts-EpiExpert,inc case,3,ES,14873.095666819128,2527.856520881286,2902.3065618063797,9442.932584131462,-0.283768115942029,0.24999999999999997,20188.55833333335,1.0004557972687569,NA,0.16666666666666666,0.5,20188.55833333335,6,NA
epiforecasts-EpiNow2,inc case,3,ES,31810.345000000012,21617.03582125605,4174.816425120773,6018.492753623189,0.13652173913043478,-0.22222222222222227,42035,1.4683733992028258,NA,0.5555555555555556,1,42035,9,8
EuroCOVIDhub-ensemble,inc case,4,ES,12300.730625624117,6725.183620129464,1505.0617303323077,4070.4852751623453,-0.056714975845410624,0.17222222222222222,19362.293738702265,0.5851989234244135,NA,0.3333333333333333,1,19362.293738702265,9,13
IEM_Health-CovidProject,inc case,4,ES,25298.237145526447,5217.075448712091,13141.402125445265,6939.759571369091,-0.30792270531400967,-0.11666666666666667,36132.878718453125,1.1058311413220387,NA,0.2222222222222222,0.5555555555555556,36132.878718453125,9,13
ILM-EKF,inc case,4,ES,52786.68884177476,7854.272456005717,5158.807690116871,39773.608695652176,-0.4721739130434783,0.5477777777777778,73110.57702379575,2.2327068253982842,NA,0,0.3333333333333333,73110.57702379575,9,1
LANL-GrowthRate,inc case,4,ES,11048.264138164252,4366.9457806763285,6647.5599033816425,33.75845410628019,0.001256038647342998,-0.48333333333333334,18287.38888888889,0.42535200231968506,NA,0.4444444444444444,1,18287.38888888889,9,NA
RobertWalraven-ESG,inc case,4,ES,13783.951587301588,3927.114285714286,9520.897619047619,335.9396825396825,-0.07142857142857142,-0.37777777777777777,30000.87222222222,0.4536571784254317,NA,0.4444444444444444,0.7777777777777778,30000.87222222222,9,13
UNED-PreCoV2,inc case,1,ES,7309.36090659733,6918.449487722136,390.91141887519365,0,0.3200966183574879,-0.1888888888888889,4385.755492784411,1.024281586256298,NA,1,1,5537.1235423823,12,13
UNIPV-BayesINGARCHX,inc case,4,ES,49283.626460869564,591.181050241546,0,48692.445410628025,-0.5591304347826087,1,50972.666666666664,2.2254795290736555,NA,0,0,51025.333333333336,9,13
USC-SIkJalpha,inc case,4,ES,19695.762101449276,4417.066449275362,11125.314009661835,4153.381642512078,-0.17265700483091787,-0.2888888888888889,23211,0.8786816967840434,NA,0.3333333333333333,0.6666666666666666,23211,9,13
UVA-Ensemble,inc case,3,ES,28346.703051347038,1270.3704801457184,20735.34170333743,6340.990867863886,-0.5357142857142857,-0.0625,31845.512086085593,1.3250402637791523,NA,0.125,0.125,31845.512086085593,8,7
epiforecasts-EpiExpert,inc case,4,ES,17034.920810527874,3184.2180475937384,4210.584926424381,9640.117836509753,-0.2634782608695652,0.26,22926.998000000003,1.0132426189955355,NA,0.4,0.4,22926.998000000003,5,NA
epiforecasts-EpiNow2,inc case,4,ES,35447.030543478264,22805.19358695653,6768.929347826084,5872.907608695652,0.09304347826086957,-0.25,48072,1.4065348023390034,NA,0.5,1,48072,8,8
LANL-GrowthRate,inc case,5,ES,11305.43071222826,4657.612777445653,6634.858695652174,12.959239130434783,0.04956521739130435,-0.475,17759.75,0.6773006136692856,NA,0.5,1,17759.75,8,NA
UMass-SemiMech,inc case,1,ES,11743.997119565218,5349.872119565218,6151.222826086957,242.9021739130435,0.13652173913043478,-0.22499999999999998,12199.375,1.7421348562945196,NA,0.875,0.875,12199.375,8,9
UNED-PreCoV2,inc case,2,ES,12260.93311543498,11645.91209297446,479.219935503999,135.80108695652174,0.33217391304347826,-0.05000000000000003,6542.2327525828005,0.9448786112036183,NA,1,1,7743.988002295822,9,11
USC-SIkJalpha,inc case,5,ES,24644.736239130434,4423.798195652174,13993.201086956522,6227.73695652174,-0.23304347826086957,-0.21875,27719.875,1.476449274986606,NA,0.375,0.5,27719.875,8,13
UVA-Ensemble,inc case,4,ES,33057.191371562985,1209.1389358727322,22479.972127826175,9368.08030786408,-0.5952380952380952,-0.00833333333333334,38257.28791013504,1.3557131630957635,NA,0,0.16666666666666666,38257.28791013504,6,7
bisop-seirfilterlite,inc case,1,ES,17424.057391304348,1945.5501449275362,15478.507246376812,0,-0.38521739130434784,-0.8666666666666667,22635,2.001815835249536,NA,0,0.3333333333333333,22635,3,NA
LANL-GrowthRate,inc case,6,ES,11858.10108416149,5006.958227018634,6832.605590062111,18.53726708074534,0.07440993788819876,-0.44285714285714284,17957,NA,NA,0.5714285714285714,1,17957,7,NA
UMass-SemiMech,inc case,2,ES,13783.203167701864,6797.6876397515525,6822.074534161491,163.44099378881987,0.08683229813664596,-0.34285714285714286,14870.285714285714,1.1229006037188,NA,0.7142857142857143,0.8571428571428571,14870.285714285714,7,9
UNED-PreCoV2,inc case,3,ES,20718.749832787464,19201.188225160928,910.7809865085229,606.7806211180124,0.28559006211180127,0.028571428571428564,14392.278665678887,1.0994350089920182,NA,1,1,14392.278665678887,7,10
bisop-seirfilterlite,inc case,2,ES,38179.26652173913,1938.5708695652174,36240.69565217391,0,-0.5591304347826087,-1,45117.333333333336,2.356180889785093,NA,0,0,45117.333333333336,3,NA
UMass-SemiMech,inc case,3,ES,16375.153405797102,8825.160652173914,7151.065217391304,398.92753623188406,0.07855072463768116,-0.30000000000000004,16875.166666666668,0.9145610321519508,NA,0.6666666666666666,0.8333333333333334,16875.166666666668,6,9
bisop-seirfilterlite,inc case,3,ES,33915.97405797101,2653.872608695652,31262.101449275364,0,-0.4721739130434783,-0.9666666666666667,43981.666666666664,1.429299289433694,NA,0,0.3333333333333333,43981.666666666664,3,NA
epiforecasts-EpiExpert_Rt,inc case,1,ES,10203.39054782609,9275.525330434784,927.8652173913041,0,0.31043478260869567,-0.19999999999999996,10654.5,1.4241891919656107,NA,1,1,10654.5,1,NA
UB-BSLCoV,inc case,1,ES,4093.7113764783853,2043.305637296486,360.3781864402574,1690.0275527416418,-0.002608695652173911,0.039999999999999994,7094.18889634932,0.8227621005402899,NA,0.4,1,7094.18889634932,5,6
UMass-SemiMech,inc case,4,ES,20012.06843478261,10056.042347826087,8657.4,1298.6260869565217,-0.0026086956521739098,-0.32,22056.6,0.9763151560061502,NA,0.6,0.8,22056.6,5,9
bisop-seirfilterlite,inc case,4,ES,23489.57376811594,3795.0665217391306,19694.507246376812,0,-0.3272463768115942,-0.85,36921,0.975778614272896,NA,0,0.6666666666666666,36921,3,NA
epiforecasts-EpiExpert_Rt,inc case,2,ES,10382.68433913043,7125.597382608699,3257.0869565217304,0,0.13652173913043478,-0.3999999999999999,18166.5,1.1813093898617189,NA,1,1,18166.5,1,NA
epiforecasts-EpiExpert_direct,inc case,1,ES,3762.6559382917003,1671.3380348103783,1.2114492753622683,2090.10645420596,0.02057971014492754,0.4666666666666666,6082.3,0.6599575166888006,NA,0.3333333333333333,1,6082.3,3,NA
MUNI-ARIMA,inc case,1,ES,4232.323913043479,1737.0195652173913,1.9456521739130435,2493.358695652174,-0.03739130434782608,0.5499999999999999,6729.5,0.9820676929314356,NA,0.25,1,6729.5,4,5
UB-BSLCoV,inc case,2,ES,9391.604821203004,3374.025833479605,791.7604055171151,5225.818582206284,-0.10260869565217391,0.11250000000000002,15824.453107434125,0.9909790192561974,NA,0.25,1,15824.453107434125,4,6
epiforecasts-EpiExpert_Rt,inc case,3,ES,9378.529317391305,5037.677143478262,4340.852173913043,0,0.04956521739130435,-0.5,18059,0.6605133350275992,NA,1,1,18059,1,NA
epiforecasts-EpiExpert_direct,inc case,2,ES,8564.686057667544,2050.7964623098023,10.606811594202885,6503.28278376354,-0.15333333333333332,0.6,12556.390000000001,0.7940378239958361,NA,0.3333333333333333,0.6666666666666666,12556.390000000001,3,NA
MUNI-ARIMA,inc case,2,ES,8364.036086956521,3030.746231884058,0,5333.289855072464,-0.0953623188405797,0.6266666666666667,13163.666666666666,1.232982141375157,NA,0.3333333333333333,0.6666666666666666,13163.666666666666,3,5
UB-BSLCoV,inc case,3,ES,16494.51460221171,5498.483020511396,1231.096697999894,9764.93488370042,-0.18231884057971015,0.2833333333333333,27214.045818142036,1.1925554646428955,NA,0,1,27214.045818142036,3,6
epiforecasts-EpiExpert_Rt,inc case,4,ES,10033.872604347827,3672.155213043478,6361.717391304349,0,-0.12434782608695652,-0.7,20290,0.6529178452392498,NA,0,1,20290,1,NA
epiforecasts-EpiExpert_direct,inc case,3,ES,11628.508493926425,2400.773245516591,513.9403073350463,8713.794941074788,-0.2982608695652174,0.4333333333333333,17508.806666666667,0.8284083762954433,NA,0,0.6666666666666666,17508.806666666667,3,NA
UB-BSLCoV,inc case,4,ES,27694.67893930131,9944.969906215145,0,17749.709033086165,-0.16782608695652174,0.69,42650.513112418295,1.6093900982257752,NA,0.5,0.5,42650.513112418295,2,6
epiforecasts-EpiExpert_direct,inc case,4,ES,16248.495819711621,3045.698542933733,0,13202.797276777887,-0.25478260869565217,0.75,22632.270000000004,0.944230779516179,NA,0.5,0.5,22632.270000000004,2,NA
MUNI-ARIMA,inc case,3,ES,14520.097826086956,2882.5326086956525,0,11637.565217391304,-0.38521739130434784,0.95,22814,2.5231808841625556,NA,0,1,22814,1,4
EuroCOVIDhub-ensemble,inc death,1,ES,234.85722634673712,78.81863914295391,92.78413254298924,63.25445466079398,0.042318840579710144,0.3208333333333333,324.19097120414636,0.7484828754891707,NA,0.5833333333333334,0.9166666666666666,324.19097120414636,12,13
IEM_Health-CovidProject,inc death,1,ES,214.10257161229606,78.46835627525644,82.6588896351438,52.97532570189582,-0.02289855072463768,0.25666666666666665,316.55705760009783,0.6692177577992743,NA,0.5833333333333334,0.8333333333333334,316.55705760009783,12,13
ILM-EKF,inc death,1,ES,445.36757591166906,100.80023739073518,121.16205533596838,223.4052831849655,-0.053201581027667984,0.3090909090909091,608.7117418247824,1.1241965050103206,NA,0.5454545454545454,0.8181818181818182,608.7117418247824,11,1
LANL-GrowthRate,inc death,1,ES,195.18107590579712,44.590858514492766,124.77463768115942,25.815579710144927,0.02782608695652174,0.024999999999999994,235.20833333333334,0.5846974041024997,NA,0.5833333333333334,0.9166666666666666,235.20833333333334,12,NA
RobertWalraven-ESG,inc death,1,ES,202.5438677536232,65.18951992753624,100.40159420289855,36.95275362318841,-0.03739130434782609,0.029166666666666664,305.08333333333337,0.7232539492493016,NA,0.5,0.9166666666666666,305.08333333333337,12,13
USC-SIkJalpha,inc death,1,ES,265.7383115942029,45.19845652173913,123.67246376811595,96.86739130434783,-0.15333333333333332,0.21666666666666667,328.1666666666667,0.7543483341736466,NA,0.4166666666666667,0.5833333333333334,328.1666666666667,12,13
epiforecasts-EpiExpert,inc death,1,ES,380.0447606773671,32.117318674931084,179.4970711568337,168.43037084560228,-0.283768115942029,0.38333333333333336,468.37333333333333,0.7675650045980204,NA,0.16666666666666666,0.5,468.37333333333333,6,NA
