"","scenario","forecast_date","target","target_end_date","location","type","quantile","value","location_name"
"557","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"CZ","quantile",0.9,149644,"Czechia"
"558","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"CZ","quantile",0.9,162052,"Czechia"
"559","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"CZ","quantile",0.9,169049,"Czechia"
"560","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"CZ","quantile",0.9,171814,"Czechia"
"561","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"CZ","quantile",0.95,168347,"Czechia"
"562","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"CZ","quantile",0.95,184727,"Czechia"
"563","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"CZ","quantile",0.95,194772,"Czechia"
"564","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"CZ","quantile",0.95,197062,"Czechia"
"565","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"CZ","quantile",0.975,187374,"Czechia"
"566","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"CZ","quantile",0.975,203614,"Czechia"
"567","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"CZ","quantile",0.975,217113,"Czechia"
"568","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"CZ","quantile",0.975,222670,"Czechia"
"569","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"CZ","quantile",0.99,214954,"Czechia"
"570","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"CZ","quantile",0.99,231673,"Czechia"
"571","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"CZ","quantile",0.99,244718,"Czechia"
"572","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"CZ","quantile",0.99,255298,"Czechia"
"573","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"CZ","point",NA,91722,"Czechia"
"574","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"CZ","point",NA,97489,"Czechia"
"575","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"CZ","point",NA,97075,"Czechia"
"576","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"CZ","point",NA,93559,"Czechia"
"577","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DK","quantile",0.01,95,"Denmark"
"578","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DK","quantile",0.01,67,"Denmark"
"579","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DK","quantile",0.01,50,"Denmark"
"580","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DK","quantile",0.01,38,"Denmark"
"581","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DK","quantile",0.025,114,"Denmark"
"582","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DK","quantile",0.025,84,"Denmark"
"583","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DK","quantile",0.025,61,"Denmark"
"584","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DK","quantile",0.025,47,"Denmark"
"585","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DK","quantile",0.05,142,"Denmark"
"586","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DK","quantile",0.05,99,"Denmark"
"587","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DK","quantile",0.05,73,"Denmark"
"588","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DK","quantile",0.05,56,"Denmark"
"589","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DK","quantile",0.1,158,"Denmark"
"590","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DK","quantile",0.1,123,"Denmark"
"591","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DK","quantile",0.1,91,"Denmark"
"592","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DK","quantile",0.1,72,"Denmark"
"593","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DK","quantile",0.15,164,"Denmark"
"594","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DK","quantile",0.15,132,"Denmark"
"595","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DK","quantile",0.15,102,"Denmark"
"596","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DK","quantile",0.15,79,"Denmark"
"597","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DK","quantile",0.2,168,"Denmark"
"598","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DK","quantile",0.2,138,"Denmark"
"599","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DK","quantile",0.2,108,"Denmark"
"600","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DK","quantile",0.2,85,"Denmark"
"601","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DK","quantile",0.25,170,"Denmark"
"602","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DK","quantile",0.25,141,"Denmark"
"603","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DK","quantile",0.25,112,"Denmark"
"604","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DK","quantile",0.25,90,"Denmark"
"605","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DK","quantile",0.3,173,"Denmark"
"606","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DK","quantile",0.3,143,"Denmark"
"607","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DK","quantile",0.3,114,"Denmark"
"608","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DK","quantile",0.3,95,"Denmark"
"609","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DK","quantile",0.35,174,"Denmark"
"610","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DK","quantile",0.35,145,"Denmark"
"611","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DK","quantile",0.35,118,"Denmark"
"612","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DK","quantile",0.35,98,"Denmark"
"613","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DK","quantile",0.4,176,"Denmark"
"614","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DK","quantile",0.4,147,"Denmark"
"615","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DK","quantile",0.4,121,"Denmark"
"616","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DK","quantile",0.4,102,"Denmark"
"617","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DK","quantile",0.45,177,"Denmark"
"618","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DK","quantile",0.45,150,"Denmark"
"619","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DK","quantile",0.45,123,"Denmark"
"620","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DK","quantile",0.45,105,"Denmark"
"621","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DK","quantile",0.5,179,"Denmark"
"622","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DK","quantile",0.5,152,"Denmark"
"623","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DK","quantile",0.5,125,"Denmark"
"624","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DK","quantile",0.5,108,"Denmark"
"625","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DK","quantile",0.55,183,"Denmark"
"626","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DK","quantile",0.55,154,"Denmark"
"627","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DK","quantile",0.55,128,"Denmark"
"628","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DK","quantile",0.55,112,"Denmark"
"629","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DK","quantile",0.6,184,"Denmark"
"630","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DK","quantile",0.6,155,"Denmark"
"631","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DK","quantile",0.6,130,"Denmark"
"632","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DK","quantile",0.6,114,"Denmark"
"633","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DK","quantile",0.65,186,"Denmark"
"634","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DK","quantile",0.65,157,"Denmark"
"635","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DK","quantile",0.65,133,"Denmark"
"636","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DK","quantile",0.65,119,"Denmark"
"637","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DK","quantile",0.7,189,"Denmark"
"638","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DK","quantile",0.7,161,"Denmark"
"639","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DK","quantile",0.7,134,"Denmark"
"640","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DK","quantile",0.7,123,"Denmark"
"641","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DK","quantile",0.75,191,"Denmark"
"642","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DK","quantile",0.75,163,"Denmark"
"643","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DK","quantile",0.75,138,"Denmark"
"644","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DK","quantile",0.75,129,"Denmark"
"645","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DK","quantile",0.8,194,"Denmark"
"646","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DK","quantile",0.8,165,"Denmark"
"647","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DK","quantile",0.8,143,"Denmark"
"648","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DK","quantile",0.8,136,"Denmark"
"649","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DK","quantile",0.85,197,"Denmark"
"650","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DK","quantile",0.85,168,"Denmark"
"651","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DK","quantile",0.85,145,"Denmark"
"652","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DK","quantile",0.85,144,"Denmark"
"653","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DK","quantile",0.9,200,"Denmark"
"654","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DK","quantile",0.9,173,"Denmark"
"655","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DK","quantile",0.9,153,"Denmark"
"656","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DK","quantile",0.9,160,"Denmark"
"657","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DK","quantile",0.95,205,"Denmark"
"658","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DK","quantile",0.95,178,"Denmark"
"659","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DK","quantile",0.95,166,"Denmark"
"660","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DK","quantile",0.95,186,"Denmark"
"661","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DK","quantile",0.975,211,"Denmark"
"662","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DK","quantile",0.975,185,"Denmark"
"663","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DK","quantile",0.975,183,"Denmark"
"664","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DK","quantile",0.975,223,"Denmark"
"665","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DK","quantile",0.99,217,"Denmark"
"666","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DK","quantile",0.99,200,"Denmark"
"667","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DK","quantile",0.99,222,"Denmark"
"668","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DK","quantile",0.99,324,"Denmark"
"669","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DK","point",NA,179,"Denmark"
"670","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DK","point",NA,152,"Denmark"
"671","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DK","point",NA,125,"Denmark"
"672","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DK","point",NA,108,"Denmark"
"673","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"DK","quantile",0.01,2158,"Denmark"
"674","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"DK","quantile",0.01,1262,"Denmark"
"675","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"DK","quantile",0.01,920,"Denmark"
"676","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"DK","quantile",0.01,866,"Denmark"
"677","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"DK","quantile",0.025,2572,"Denmark"
"678","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"DK","quantile",0.025,1586,"Denmark"
"679","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"DK","quantile",0.025,1208,"Denmark"
"680","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"DK","quantile",0.025,1255,"Denmark"
"681","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"DK","quantile",0.05,2883,"Denmark"
"682","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"DK","quantile",0.05,1876,"Denmark"
"683","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"DK","quantile",0.05,1491,"Denmark"
"684","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"DK","quantile",0.05,1586,"Denmark"
"685","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"DK","quantile",0.1,3301,"Denmark"
"686","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"DK","quantile",0.1,2269,"Denmark"
"687","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"DK","quantile",0.1,1901,"Denmark"
"688","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"DK","quantile",0.1,2130,"Denmark"
"689","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"DK","quantile",0.15,3592,"Denmark"
"690","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"DK","quantile",0.15,2543,"Denmark"
"691","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"DK","quantile",0.15,2225,"Denmark"
"692","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"DK","quantile",0.15,2562,"Denmark"
"693","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"DK","quantile",0.2,3873,"Denmark"
"694","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"DK","quantile",0.2,2790,"Denmark"
"695","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"DK","quantile",0.2,2515,"Denmark"
"696","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"DK","quantile",0.2,2950,"Denmark"
"697","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"DK","quantile",0.25,4085,"Denmark"
"698","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"DK","quantile",0.25,3024,"Denmark"
"699","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"DK","quantile",0.25,2790,"Denmark"
"700","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"DK","quantile",0.25,3355,"Denmark"
"701","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"DK","quantile",0.3,4327,"Denmark"
"702","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"DK","quantile",0.3,3235,"Denmark"
"703","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"DK","quantile",0.3,3073,"Denmark"
"704","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"DK","quantile",0.3,3739,"Denmark"
"705","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"DK","quantile",0.35,4566,"Denmark"
"706","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"DK","quantile",0.35,3458,"Denmark"
"707","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"DK","quantile",0.35,3359,"Denmark"
"708","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"DK","quantile",0.35,4111,"Denmark"
"709","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"DK","quantile",0.4,4805,"Denmark"
"710","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"DK","quantile",0.4,3669,"Denmark"
"711","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"DK","quantile",0.4,3623,"Denmark"
"712","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"DK","quantile",0.4,4514,"Denmark"
"713","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"DK","quantile",0.45,5017,"Denmark"
"714","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"DK","quantile",0.45,3886,"Denmark"
"715","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"DK","quantile",0.45,3911,"Denmark"
"716","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"DK","quantile",0.45,4917,"Denmark"
"717","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"DK","quantile",0.5,5214,"Denmark"
"718","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"DK","quantile",0.5,4105,"Denmark"
"719","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"DK","quantile",0.5,4220,"Denmark"
"720","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"DK","quantile",0.5,5354,"Denmark"
"721","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"DK","quantile",0.55,5440,"Denmark"
"722","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"DK","quantile",0.55,4341,"Denmark"
"723","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"DK","quantile",0.55,4566,"Denmark"
"724","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"DK","quantile",0.55,5745,"Denmark"
"725","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"DK","quantile",0.6,5652,"Denmark"
"726","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"DK","quantile",0.6,4587,"Denmark"
"727","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"DK","quantile",0.6,4930,"Denmark"
"728","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"DK","quantile",0.6,6186,"Denmark"
"729","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"DK","quantile",0.65,5910,"Denmark"
"730","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"DK","quantile",0.65,4869,"Denmark"
"731","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"DK","quantile",0.65,5300,"Denmark"
"732","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"DK","quantile",0.65,6727,"Denmark"
"733","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"DK","quantile",0.7,6163,"Denmark"
"734","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"DK","quantile",0.7,5186,"Denmark"
"735","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"DK","quantile",0.7,5754,"Denmark"
"736","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"DK","quantile",0.7,7257,"Denmark"
"737","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"DK","quantile",0.75,6448,"Denmark"
"738","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"DK","quantile",0.75,5559,"Denmark"
"739","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"DK","quantile",0.75,6193,"Denmark"
"740","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"DK","quantile",0.75,7959,"Denmark"
"741","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"DK","quantile",0.8,6807,"Denmark"
"742","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"DK","quantile",0.8,5937,"Denmark"
"743","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"DK","quantile",0.8,6816,"Denmark"
"744","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"DK","quantile",0.8,8699,"Denmark"
"745","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"DK","quantile",0.85,7233,"Denmark"
"746","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"DK","quantile",0.85,6359,"Denmark"
"747","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"DK","quantile",0.85,7612,"Denmark"
"748","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"DK","quantile",0.85,9527,"Denmark"
"749","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"DK","quantile",0.9,7729,"Denmark"
"750","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"DK","quantile",0.9,6995,"Denmark"
"751","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"DK","quantile",0.9,8655,"Denmark"
"752","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"DK","quantile",0.9,10835,"Denmark"
"753","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"DK","quantile",0.95,8574,"Denmark"
"754","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"DK","quantile",0.95,8049,"Denmark"
"755","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"DK","quantile",0.95,10114,"Denmark"
"756","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"DK","quantile",0.95,12632,"Denmark"
"757","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"DK","quantile",0.975,9381,"Denmark"
"758","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"DK","quantile",0.975,9244,"Denmark"
"759","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"DK","quantile",0.975,11629,"Denmark"
"760","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"DK","quantile",0.975,14139,"Denmark"
"761","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"DK","quantile",0.99,10346,"Denmark"
"762","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"DK","quantile",0.99,10742,"Denmark"
"763","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"DK","quantile",0.99,13361,"Denmark"
"764","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"DK","quantile",0.99,15979,"Denmark"
"765","forecast",2021-01-06,"1 wk ahead inc case",2021-01-16,"DK","point",NA,5214,"Denmark"
"766","forecast",2021-01-06,"2 wk ahead inc case",2021-01-23,"DK","point",NA,4105,"Denmark"
"767","forecast",2021-01-06,"3 wk ahead inc case",2021-01-30,"DK","point",NA,4220,"Denmark"
"768","forecast",2021-01-06,"4 wk ahead inc case",2021-02-06,"DK","point",NA,5354,"Denmark"
"769","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DE","quantile",0.01,3303,"Germany"
"770","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DE","quantile",0.01,2936,"Germany"
"771","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DE","quantile",0.01,2695,"Germany"
"772","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DE","quantile",0.01,2545,"Germany"
"773","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DE","quantile",0.025,3830,"Germany"
"774","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DE","quantile",0.025,3507,"Germany"
"775","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DE","quantile",0.025,3212,"Germany"
"776","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DE","quantile",0.025,3046,"Germany"
"777","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DE","quantile",0.05,4174,"Germany"
"778","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DE","quantile",0.05,3840,"Germany"
"779","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DE","quantile",0.05,3597,"Germany"
"780","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DE","quantile",0.05,3485,"Germany"
"781","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DE","quantile",0.1,4488,"Germany"
"782","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DE","quantile",0.1,4230,"Germany"
"783","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DE","quantile",0.1,4070,"Germany"
"784","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DE","quantile",0.1,4025,"Germany"
"785","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DE","quantile",0.15,4684,"Germany"
"786","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DE","quantile",0.15,4460,"Germany"
"787","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DE","quantile",0.15,4384,"Germany"
"788","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DE","quantile",0.15,4488,"Germany"
"789","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DE","quantile",0.2,4833,"Germany"
"790","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DE","quantile",0.2,4649,"Germany"
"791","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DE","quantile",0.2,4651,"Germany"
"792","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DE","quantile",0.2,4876,"Germany"
"793","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DE","quantile",0.25,4956,"Germany"
"794","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DE","quantile",0.25,4828,"Germany"
"795","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DE","quantile",0.25,4912,"Germany"
"796","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DE","quantile",0.25,5196,"Germany"
"797","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DE","quantile",0.3,5086,"Germany"
"798","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DE","quantile",0.3,4993,"Germany"
"799","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DE","quantile",0.3,5140,"Germany"
"800","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DE","quantile",0.3,5531,"Germany"
"801","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DE","quantile",0.35,5195,"Germany"
"802","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DE","quantile",0.35,5139,"Germany"
"803","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DE","quantile",0.35,5349,"Germany"
"804","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DE","quantile",0.35,5825,"Germany"
"805","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DE","quantile",0.4,5308,"Germany"
"806","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DE","quantile",0.4,5296,"Germany"
"807","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DE","quantile",0.4,5551,"Germany"
"808","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DE","quantile",0.4,6155,"Germany"
"809","forecast",2021-01-06,"1 wk ahead inc death",2021-01-16,"DE","quantile",0.45,5401,"Germany"
"810","forecast",2021-01-06,"2 wk ahead inc death",2021-01-23,"DE","quantile",0.45,5424,"Germany"
"811","forecast",2021-01-06,"3 wk ahead inc death",2021-01-30,"DE","quantile",0.45,5784,"Germany"
"812","forecast",2021-01-06,"4 wk ahead inc death",2021-02-06,"DE","quantile",0.45,6470,"Germany"
