"","scenario","forecast_date","target","target_end_date","location","type","quantile","value","location_name"
"2143","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"IT","quantile",0.3,3636,"Italy"
"2144","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"IT","quantile",0.3,3580,"Italy"
"2145","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"IT","quantile",0.35,3750,"Italy"
"2146","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"IT","quantile",0.35,3772,"Italy"
"2147","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"IT","quantile",0.35,3750,"Italy"
"2148","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"IT","quantile",0.35,3726,"Italy"
"2149","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"IT","quantile",0.4,3787,"Italy"
"2150","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"IT","quantile",0.4,3830,"Italy"
"2151","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"IT","quantile",0.4,3856,"Italy"
"2152","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"IT","quantile",0.4,3886,"Italy"
"2153","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"IT","quantile",0.45,3820,"Italy"
"2154","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"IT","quantile",0.45,3891,"Italy"
"2155","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"IT","quantile",0.45,3957,"Italy"
"2156","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"IT","quantile",0.45,4030,"Italy"
"2157","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"IT","quantile",0.5,3853,"Italy"
"2158","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"IT","quantile",0.5,3948,"Italy"
"2159","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"IT","quantile",0.5,4056,"Italy"
"2160","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"IT","quantile",0.5,4190,"Italy"
"2161","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"IT","quantile",0.55,3882,"Italy"
"2162","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"IT","quantile",0.55,4006,"Italy"
"2163","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"IT","quantile",0.55,4159,"Italy"
"2164","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"IT","quantile",0.55,4349,"Italy"
"2165","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"IT","quantile",0.6,3914,"Italy"
"2166","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"IT","quantile",0.6,4061,"Italy"
"2167","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"IT","quantile",0.6,4264,"Italy"
"2168","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"IT","quantile",0.6,4516,"Italy"
"2169","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"IT","quantile",0.65,3952,"Italy"
"2170","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"IT","quantile",0.65,4127,"Italy"
"2171","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"IT","quantile",0.65,4381,"Italy"
"2172","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"IT","quantile",0.65,4691,"Italy"
"2173","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"IT","quantile",0.7,3996,"Italy"
"2174","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"IT","quantile",0.7,4202,"Italy"
"2175","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"IT","quantile",0.7,4499,"Italy"
"2176","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"IT","quantile",0.7,4849,"Italy"
"2177","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"IT","quantile",0.75,4046,"Italy"
"2178","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"IT","quantile",0.75,4290,"Italy"
"2179","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"IT","quantile",0.75,4617,"Italy"
"2180","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"IT","quantile",0.75,5037,"Italy"
"2181","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"IT","quantile",0.8,4111,"Italy"
"2182","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"IT","quantile",0.8,4418,"Italy"
"2183","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"IT","quantile",0.8,4773,"Italy"
"2184","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"IT","quantile",0.8,5236,"Italy"
"2185","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"IT","quantile",0.85,4187,"Italy"
"2186","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"IT","quantile",0.85,4574,"Italy"
"2187","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"IT","quantile",0.85,5001,"Italy"
"2188","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"IT","quantile",0.85,5467,"Italy"
"2189","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"IT","quantile",0.9,4296,"Italy"
"2190","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"IT","quantile",0.9,4739,"Italy"
"2191","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"IT","quantile",0.9,5271,"Italy"
"2192","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"IT","quantile",0.9,5863,"Italy"
"2193","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"IT","quantile",0.95,4470,"Italy"
"2194","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"IT","quantile",0.95,4997,"Italy"
"2195","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"IT","quantile",0.95,5670,"Italy"
"2196","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"IT","quantile",0.95,6465,"Italy"
"2197","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"IT","quantile",0.975,4662,"Italy"
"2198","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"IT","quantile",0.975,5264,"Italy"
"2199","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"IT","quantile",0.975,6084,"Italy"
"2200","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"IT","quantile",0.975,7050,"Italy"
"2201","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"IT","quantile",0.99,4864,"Italy"
"2202","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"IT","quantile",0.99,5584,"Italy"
"2203","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"IT","quantile",0.99,6505,"Italy"
"2204","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"IT","quantile",0.99,7670,"Italy"
"2205","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"IT","point",NA,3853,"Italy"
"2206","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"IT","point",NA,3948,"Italy"
"2207","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"IT","point",NA,4056,"Italy"
"2208","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"IT","point",NA,4190,"Italy"
"2209","forecast",2021-01-13,"1 wk ahead inc case",2021-01-23,"IT","quantile",0.01,66751,"Italy"
"2210","forecast",2021-01-13,"2 wk ahead inc case",2021-01-30,"IT","quantile",0.01,63323,"Italy"
"2211","forecast",2021-01-13,"3 wk ahead inc case",2021-02-06,"IT","quantile",0.01,56728,"Italy"
"2212","forecast",2021-01-13,"4 wk ahead inc case",2021-02-13,"IT","quantile",0.01,49764,"Italy"
"2213","forecast",2021-01-13,"1 wk ahead inc case",2021-01-23,"IT","quantile",0.025,75413,"Italy"
"2214","forecast",2021-01-13,"2 wk ahead inc case",2021-01-30,"IT","quantile",0.025,72757,"Italy"
"2215","forecast",2021-01-13,"3 wk ahead inc case",2021-02-06,"IT","quantile",0.025,66608,"Italy"
"2216","forecast",2021-01-13,"4 wk ahead inc case",2021-02-13,"IT","quantile",0.025,59390,"Italy"
"2217","forecast",2021-01-13,"1 wk ahead inc case",2021-01-23,"IT","quantile",0.05,83348,"Italy"
"2218","forecast",2021-01-13,"2 wk ahead inc case",2021-01-30,"IT","quantile",0.05,81474,"Italy"
"2219","forecast",2021-01-13,"3 wk ahead inc case",2021-02-06,"IT","quantile",0.05,75258,"Italy"
"2220","forecast",2021-01-13,"4 wk ahead inc case",2021-02-13,"IT","quantile",0.05,67692,"Italy"
"2221","forecast",2021-01-13,"1 wk ahead inc case",2021-01-23,"IT","quantile",0.1,91993,"Italy"
"2222","forecast",2021-01-13,"2 wk ahead inc case",2021-01-30,"IT","quantile",0.1,91459,"Italy"
"2223","forecast",2021-01-13,"3 wk ahead inc case",2021-02-06,"IT","quantile",0.1,86220,"Italy"
"2224","forecast",2021-01-13,"4 wk ahead inc case",2021-02-13,"IT","quantile",0.1,79974,"Italy"
"2225","forecast",2021-01-13,"1 wk ahead inc case",2021-01-23,"IT","quantile",0.15,98106,"Italy"
"2226","forecast",2021-01-13,"2 wk ahead inc case",2021-01-30,"IT","quantile",0.15,98325,"Italy"
"2227","forecast",2021-01-13,"3 wk ahead inc case",2021-02-06,"IT","quantile",0.15,94943,"Italy"
"2228","forecast",2021-01-13,"4 wk ahead inc case",2021-02-13,"IT","quantile",0.15,89614,"Italy"
"2229","forecast",2021-01-13,"1 wk ahead inc case",2021-01-23,"IT","quantile",0.2,103248,"Italy"
"2230","forecast",2021-01-13,"2 wk ahead inc case",2021-01-30,"IT","quantile",0.2,104033,"Italy"
"2231","forecast",2021-01-13,"3 wk ahead inc case",2021-02-06,"IT","quantile",0.2,101919,"Italy"
"2232","forecast",2021-01-13,"4 wk ahead inc case",2021-02-13,"IT","quantile",0.2,97793,"Italy"
"2233","forecast",2021-01-13,"1 wk ahead inc case",2021-01-23,"IT","quantile",0.25,107782,"Italy"
"2234","forecast",2021-01-13,"2 wk ahead inc case",2021-01-30,"IT","quantile",0.25,109407,"Italy"
"2235","forecast",2021-01-13,"3 wk ahead inc case",2021-02-06,"IT","quantile",0.25,108236,"Italy"
"2236","forecast",2021-01-13,"4 wk ahead inc case",2021-02-13,"IT","quantile",0.25,104420,"Italy"
"2237","forecast",2021-01-13,"1 wk ahead inc case",2021-01-23,"IT","quantile",0.3,111891,"Italy"
"2238","forecast",2021-01-13,"2 wk ahead inc case",2021-01-30,"IT","quantile",0.3,114138,"Italy"
"2239","forecast",2021-01-13,"3 wk ahead inc case",2021-02-06,"IT","quantile",0.3,113388,"Italy"
"2240","forecast",2021-01-13,"4 wk ahead inc case",2021-02-13,"IT","quantile",0.3,111373,"Italy"
"2241","forecast",2021-01-13,"1 wk ahead inc case",2021-01-23,"IT","quantile",0.35,115704,"Italy"
"2242","forecast",2021-01-13,"2 wk ahead inc case",2021-01-30,"IT","quantile",0.35,118762,"Italy"
"2243","forecast",2021-01-13,"3 wk ahead inc case",2021-02-06,"IT","quantile",0.35,119411,"Italy"
"2244","forecast",2021-01-13,"4 wk ahead inc case",2021-02-13,"IT","quantile",0.35,118064,"Italy"
"2245","forecast",2021-01-13,"1 wk ahead inc case",2021-01-23,"IT","quantile",0.4,119400,"Italy"
"2246","forecast",2021-01-13,"2 wk ahead inc case",2021-01-30,"IT","quantile",0.4,123081,"Italy"
"2247","forecast",2021-01-13,"3 wk ahead inc case",2021-02-06,"IT","quantile",0.4,124892,"Italy"
"2248","forecast",2021-01-13,"4 wk ahead inc case",2021-02-13,"IT","quantile",0.4,124325,"Italy"
"2249","forecast",2021-01-13,"1 wk ahead inc case",2021-01-23,"IT","quantile",0.45,123081,"Italy"
"2250","forecast",2021-01-13,"2 wk ahead inc case",2021-01-30,"IT","quantile",0.45,127530,"Italy"
"2251","forecast",2021-01-13,"3 wk ahead inc case",2021-02-06,"IT","quantile",0.45,130526,"Italy"
"2252","forecast",2021-01-13,"4 wk ahead inc case",2021-02-13,"IT","quantile",0.45,131575,"Italy"
"2253","forecast",2021-01-13,"1 wk ahead inc case",2021-01-23,"IT","quantile",0.5,126817,"Italy"
"2254","forecast",2021-01-13,"2 wk ahead inc case",2021-01-30,"IT","quantile",0.5,131914,"Italy"
"2255","forecast",2021-01-13,"3 wk ahead inc case",2021-02-06,"IT","quantile",0.5,136019,"Italy"
"2256","forecast",2021-01-13,"4 wk ahead inc case",2021-02-13,"IT","quantile",0.5,139117,"Italy"
"2257","forecast",2021-01-13,"1 wk ahead inc case",2021-01-23,"IT","quantile",0.55,130890,"Italy"
"2258","forecast",2021-01-13,"2 wk ahead inc case",2021-01-30,"IT","quantile",0.55,136519,"Italy"
"2259","forecast",2021-01-13,"3 wk ahead inc case",2021-02-06,"IT","quantile",0.55,141282,"Italy"
"2260","forecast",2021-01-13,"4 wk ahead inc case",2021-02-13,"IT","quantile",0.55,146622,"Italy"
"2261","forecast",2021-01-13,"1 wk ahead inc case",2021-01-23,"IT","quantile",0.6,134867,"Italy"
"2262","forecast",2021-01-13,"2 wk ahead inc case",2021-01-30,"IT","quantile",0.6,141594,"Italy"
"2263","forecast",2021-01-13,"3 wk ahead inc case",2021-02-06,"IT","quantile",0.6,147191,"Italy"
"2264","forecast",2021-01-13,"4 wk ahead inc case",2021-02-13,"IT","quantile",0.6,153540,"Italy"
"2265","forecast",2021-01-13,"1 wk ahead inc case",2021-01-23,"IT","quantile",0.65,139177,"Italy"
"2266","forecast",2021-01-13,"2 wk ahead inc case",2021-01-30,"IT","quantile",0.65,145838,"Italy"
"2267","forecast",2021-01-13,"3 wk ahead inc case",2021-02-06,"IT","quantile",0.65,153533,"Italy"
"2268","forecast",2021-01-13,"4 wk ahead inc case",2021-02-13,"IT","quantile",0.65,160952,"Italy"
"2269","forecast",2021-01-13,"1 wk ahead inc case",2021-01-23,"IT","quantile",0.7,143437,"Italy"
"2270","forecast",2021-01-13,"2 wk ahead inc case",2021-01-30,"IT","quantile",0.7,151097,"Italy"
"2271","forecast",2021-01-13,"3 wk ahead inc case",2021-02-06,"IT","quantile",0.7,159951,"Italy"
"2272","forecast",2021-01-13,"4 wk ahead inc case",2021-02-13,"IT","quantile",0.7,169106,"Italy"
"2273","forecast",2021-01-13,"1 wk ahead inc case",2021-01-23,"IT","quantile",0.75,148548,"Italy"
"2274","forecast",2021-01-13,"2 wk ahead inc case",2021-01-30,"IT","quantile",0.75,156443,"Italy"
"2275","forecast",2021-01-13,"3 wk ahead inc case",2021-02-06,"IT","quantile",0.75,165801,"Italy"
"2276","forecast",2021-01-13,"4 wk ahead inc case",2021-02-13,"IT","quantile",0.75,179216,"Italy"
"2277","forecast",2021-01-13,"1 wk ahead inc case",2021-01-23,"IT","quantile",0.8,153547,"Italy"
"2278","forecast",2021-01-13,"2 wk ahead inc case",2021-01-30,"IT","quantile",0.8,163032,"Italy"
"2279","forecast",2021-01-13,"3 wk ahead inc case",2021-02-06,"IT","quantile",0.8,174487,"Italy"
"2280","forecast",2021-01-13,"4 wk ahead inc case",2021-02-13,"IT","quantile",0.8,188625,"Italy"
"2281","forecast",2021-01-13,"1 wk ahead inc case",2021-01-23,"IT","quantile",0.85,159827,"Italy"
"2282","forecast",2021-01-13,"2 wk ahead inc case",2021-01-30,"IT","quantile",0.85,170737,"Italy"
"2283","forecast",2021-01-13,"3 wk ahead inc case",2021-02-06,"IT","quantile",0.85,183944,"Italy"
"2284","forecast",2021-01-13,"4 wk ahead inc case",2021-02-13,"IT","quantile",0.85,199684,"Italy"
"2285","forecast",2021-01-13,"1 wk ahead inc case",2021-01-23,"IT","quantile",0.9,168260,"Italy"
"2286","forecast",2021-01-13,"2 wk ahead inc case",2021-01-30,"IT","quantile",0.9,180603,"Italy"
"2287","forecast",2021-01-13,"3 wk ahead inc case",2021-02-06,"IT","quantile",0.9,195817,"Italy"
"2288","forecast",2021-01-13,"4 wk ahead inc case",2021-02-13,"IT","quantile",0.9,214054,"Italy"
"2289","forecast",2021-01-13,"1 wk ahead inc case",2021-01-23,"IT","quantile",0.95,182762,"Italy"
"2290","forecast",2021-01-13,"2 wk ahead inc case",2021-01-30,"IT","quantile",0.95,196900,"Italy"
"2291","forecast",2021-01-13,"3 wk ahead inc case",2021-02-06,"IT","quantile",0.95,214499,"Italy"
"2292","forecast",2021-01-13,"4 wk ahead inc case",2021-02-13,"IT","quantile",0.95,235626,"Italy"
"2293","forecast",2021-01-13,"1 wk ahead inc case",2021-01-23,"IT","quantile",0.975,194682,"Italy"
"2294","forecast",2021-01-13,"2 wk ahead inc case",2021-01-30,"IT","quantile",0.975,209588,"Italy"
"2295","forecast",2021-01-13,"3 wk ahead inc case",2021-02-06,"IT","quantile",0.975,227962,"Italy"
"2296","forecast",2021-01-13,"4 wk ahead inc case",2021-02-13,"IT","quantile",0.975,252036,"Italy"
"2297","forecast",2021-01-13,"1 wk ahead inc case",2021-01-23,"IT","quantile",0.99,209999,"Italy"
"2298","forecast",2021-01-13,"2 wk ahead inc case",2021-01-30,"IT","quantile",0.99,224453,"Italy"
"2299","forecast",2021-01-13,"3 wk ahead inc case",2021-02-06,"IT","quantile",0.99,246779,"Italy"
"2300","forecast",2021-01-13,"4 wk ahead inc case",2021-02-13,"IT","quantile",0.99,271274,"Italy"
"2301","forecast",2021-01-13,"1 wk ahead inc case",2021-01-23,"IT","point",NA,126817,"Italy"
"2302","forecast",2021-01-13,"2 wk ahead inc case",2021-01-30,"IT","point",NA,131914,"Italy"
"2303","forecast",2021-01-13,"3 wk ahead inc case",2021-02-06,"IT","point",NA,136019,"Italy"
"2304","forecast",2021-01-13,"4 wk ahead inc case",2021-02-13,"IT","point",NA,139117,"Italy"
"2305","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"CY","quantile",0.01,0,"Cyprus"
"2306","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"CY","quantile",0.01,0,"Cyprus"
"2307","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"CY","quantile",0.01,0,"Cyprus"
"2308","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"CY","quantile",0.01,0,"Cyprus"
"2309","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"CY","quantile",0.025,8,"Cyprus"
"2310","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"CY","quantile",0.025,7,"Cyprus"
"2311","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"CY","quantile",0.025,7,"Cyprus"
"2312","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"CY","quantile",0.025,6,"Cyprus"
"2313","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"CY","quantile",0.05,8,"Cyprus"
"2314","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"CY","quantile",0.05,8,"Cyprus"
"2315","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"CY","quantile",0.05,8,"Cyprus"
"2316","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"CY","quantile",0.05,7,"Cyprus"
"2317","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"CY","quantile",0.1,11,"Cyprus"
"2318","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"CY","quantile",0.1,10,"Cyprus"
"2319","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"CY","quantile",0.1,9,"Cyprus"
"2320","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"CY","quantile",0.1,8,"Cyprus"
"2321","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"CY","quantile",0.15,12,"Cyprus"
"2322","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"CY","quantile",0.15,11,"Cyprus"
"2323","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"CY","quantile",0.15,10,"Cyprus"
"2324","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"CY","quantile",0.15,9,"Cyprus"
"2325","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"CY","quantile",0.2,13,"Cyprus"
"2326","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"CY","quantile",0.2,12,"Cyprus"
"2327","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"CY","quantile",0.2,11,"Cyprus"
"2328","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"CY","quantile",0.2,10,"Cyprus"
"2329","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"CY","quantile",0.25,13,"Cyprus"
"2330","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"CY","quantile",0.25,12,"Cyprus"
"2331","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"CY","quantile",0.25,11,"Cyprus"
"2332","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"CY","quantile",0.25,11,"Cyprus"
"2333","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"CY","quantile",0.3,14,"Cyprus"
"2334","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"CY","quantile",0.3,13,"Cyprus"
"2335","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"CY","quantile",0.3,12,"Cyprus"
"2336","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"CY","quantile",0.3,11,"Cyprus"
"2337","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"CY","quantile",0.35,15,"Cyprus"
"2338","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"CY","quantile",0.35,13,"Cyprus"
"2339","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"CY","quantile",0.35,12,"Cyprus"
"2340","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"CY","quantile",0.35,12,"Cyprus"
"2341","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"CY","quantile",0.4,16,"Cyprus"
"2342","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"CY","quantile",0.4,14,"Cyprus"
"2343","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"CY","quantile",0.4,13,"Cyprus"
"2344","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"CY","quantile",0.4,12,"Cyprus"
"2345","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"CY","quantile",0.45,16,"Cyprus"
"2346","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"CY","quantile",0.45,15,"Cyprus"
"2347","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"CY","quantile",0.45,14,"Cyprus"
"2348","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"CY","quantile",0.45,13,"Cyprus"
"2349","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"CY","quantile",0.5,18,"Cyprus"
"2350","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"CY","quantile",0.5,15,"Cyprus"
"2351","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"CY","quantile",0.5,14,"Cyprus"
"2352","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"CY","quantile",0.5,13,"Cyprus"
"2353","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"CY","quantile",0.55,19,"Cyprus"
"2354","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"CY","quantile",0.55,16,"Cyprus"
"2355","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"CY","quantile",0.55,15,"Cyprus"
"2356","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"CY","quantile",0.55,14,"Cyprus"
"2357","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"CY","quantile",0.6,19,"Cyprus"
"2358","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"CY","quantile",0.6,18,"Cyprus"
"2359","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"CY","quantile",0.6,15,"Cyprus"
"2360","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"CY","quantile",0.6,15,"Cyprus"
"2361","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"CY","quantile",0.65,20,"Cyprus"
"2362","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"CY","quantile",0.65,18,"Cyprus"
"2363","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"CY","quantile",0.65,16,"Cyprus"
"2364","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"CY","quantile",0.65,15,"Cyprus"
"2365","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"CY","quantile",0.7,21,"Cyprus"
"2366","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"CY","quantile",0.7,19,"Cyprus"
"2367","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"CY","quantile",0.7,18,"Cyprus"
"2368","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"CY","quantile",0.7,16,"Cyprus"
"2369","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"CY","quantile",0.75,23,"Cyprus"
"2370","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"CY","quantile",0.75,20,"Cyprus"
"2371","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"CY","quantile",0.75,19,"Cyprus"
"2372","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"CY","quantile",0.75,18,"Cyprus"
"2373","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"CY","quantile",0.8,24,"Cyprus"
"2374","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"CY","quantile",0.8,22,"Cyprus"
"2375","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"CY","quantile",0.8,20,"Cyprus"
"2376","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"CY","quantile",0.8,19,"Cyprus"
"2377","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"CY","quantile",0.85,26,"Cyprus"
"2378","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"CY","quantile",0.85,24,"Cyprus"
"2379","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"CY","quantile",0.85,23,"Cyprus"
"2380","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"CY","quantile",0.85,21,"Cyprus"
"2381","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"CY","quantile",0.9,30,"Cyprus"
"2382","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"CY","quantile",0.9,26,"Cyprus"
"2383","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"CY","quantile",0.9,24,"Cyprus"
"2384","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"CY","quantile",0.9,24,"Cyprus"
"2385","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"CY","quantile",0.95,34,"Cyprus"
"2386","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"CY","quantile",0.95,31,"Cyprus"
"2387","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"CY","quantile",0.95,30,"Cyprus"
"2388","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"CY","quantile",0.95,29,"Cyprus"
"2389","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"CY","quantile",0.975,38,"Cyprus"
"2390","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"CY","quantile",0.975,36,"Cyprus"
"2391","forecast",2021-01-13,"3 wk ahead inc death",2021-02-06,"CY","quantile",0.975,34,"Cyprus"
"2392","forecast",2021-01-13,"4 wk ahead inc death",2021-02-13,"CY","quantile",0.975,33,"Cyprus"
"2393","forecast",2021-01-13,"1 wk ahead inc death",2021-01-23,"CY","quantile",0.99,47,"Cyprus"
"2394","forecast",2021-01-13,"2 wk ahead inc death",2021-01-30,"CY","quantile",0.99,43,"Cyprus"
