location_name,location,date,value,source,snapshot_date
Estonia,EE,2022-02-12,428,OWID,2022-07-18
Estonia,EE,2022-02-19,513,OWID,2022-07-18
Estonia,EE,2022-02-26,622,OWID,2022-07-18
Estonia,EE,2022-03-05,544,OWID,2022-07-18
Estonia,EE,2022-03-12,493,OWID,2022-07-18
Estonia,EE,2022-03-19,492,OWID,2022-07-18
Estonia,EE,2022-03-26,338,OWID,2022-07-18
Estonia,EE,2022-04-02,250,OWID,2022-07-18
Estonia,EE,2022-04-09,241,OWID,2022-07-18
Estonia,EE,2022-04-16,236,OWID,2022-07-18
Estonia,EE,2022-04-23,122,OWID,2022-07-18
Estonia,EE,2022-04-30,143,OWID,2022-07-18
Estonia,EE,2022-05-07,138,OWID,2022-07-18
Estonia,EE,2022-05-14,115,OWID,2022-07-18
Estonia,EE,2022-05-21,82,OWID,2022-07-18
Estonia,EE,2022-05-28,93,OWID,2022-07-18
Estonia,EE,2022-06-04,67,OWID,2022-07-18
Estonia,EE,2022-06-11,68,OWID,2022-07-18
Estonia,EE,2022-06-18,62,OWID,2022-07-18
Estonia,EE,2022-06-25,59,OWID,2022-07-18
Estonia,EE,2022-07-02,85,OWID,2022-07-18
Estonia,EE,2022-07-09,92,OWID,2022-07-18
Estonia,EE,2022-07-16,71,OWID,2022-07-18
Estonia,EE,2022-07-23,97,OWID,2022-07-22
Estonia,EE,2022-07-30,111,OWID,2022-07-28
Estonia,EE,2022-08-06,135,OWID,2022-08-05
Estonia,EE,2022-08-13,105,OWID,2022-08-12
Estonia,EE,2022-08-20,99,OWID,2022-08-18
Estonia,EE,2022-08-27,96,OWID,2022-08-25
Estonia,EE,2022-09-03,81,OWID,2022-09-01
Estonia,EE,2022-09-10,71,OWID,2022-09-08
Estonia,EE,2022-09-17,119,OWID,2022-09-15
Estonia,EE,2022-09-24,132,OWID,2022-09-23
Estonia,EE,2022-10-01,158,OWID,2022-09-30
Estonia,EE,2022-10-08,196,OWID,2022-10-07
Estonia,EE,2022-10-15,192,OWID,2022-10-14
Estonia,EE,2022-10-22,179,OWID,2022-10-20
Estonia,EE,2022-10-29,189,OWID,2022-10-28
Estonia,EE,2022-11-05,150,OWID,2022-11-05
Estonia,EE,2022-11-12,156,OWID,2022-11-11
Estonia,EE,2022-11-19,126,OWID,2022-11-22
Estonia,EE,2022-11-26,98,OWID,2022-11-25
Estonia,EE,2022-12-03,152,OWID,2022-12-01
Estonia,EE,2022-12-10,189,OWID,2022-12-09
Estonia,EE,2022-12-17,231,OWID,2022-12-16
Estonia,EE,2022-12-24,259,OWID,2022-12-22
Estonia,EE,2022-12-31,244,OWID,2023-01-13
Estonia,EE,2023-01-07,234,OWID,2023-01-13
Estonia,EE,2023-01-14,149,OWID,2023-01-13
Estonia,EE,2023-01-21,136,OWID,2023-01-19
Estonia,EE,2023-01-28,108,OWID,2023-01-27
Estonia,EE,2023-02-04,132,OWID,2023-02-02
Estonia,EE,2023-02-11,109,OWID,2023-02-10
Estonia,EE,2023-02-18,113,OWID,2023-02-18
Estonia,EE,2023-02-25,108,OWID,2023-02-24
France,FR,2020-04-04,24514,OWID,2022-07-18
France,FR,2020-04-11,19296,OWID,2022-07-18
France,FR,2020-04-18,13140,OWID,2022-07-18
France,FR,2020-04-25,9613,OWID,2022-07-18
France,FR,2020-05-02,6005,OWID,2022-07-18
France,FR,2020-05-09,4357,OWID,2022-07-18
France,FR,2020-05-16,3319,OWID,2022-07-18
France,FR,2020-05-23,2232,OWID,2022-07-18
France,FR,2020-05-30,1787,OWID,2022-07-18
France,FR,2020-06-06,1191,OWID,2022-07-18
France,FR,2020-06-13,828,OWID,2022-07-18
France,FR,2020-06-20,748,OWID,2022-07-18
France,FR,2020-06-27,670,OWID,2022-07-18
France,FR,2020-07-04,669,OWID,2022-07-18
France,FR,2020-07-11,601,OWID,2022-07-18
France,FR,2020-07-18,594,OWID,2022-07-18
France,FR,2020-07-25,749,OWID,2022-07-18
France,FR,2020-08-01,789,OWID,2022-07-18
France,FR,2020-08-08,793,OWID,2022-07-18
France,FR,2020-08-15,989,OWID,2022-07-18
France,FR,2020-08-22,1087,OWID,2022-07-18
France,FR,2020-08-29,1343,OWID,2022-07-18
France,FR,2020-09-05,1661,OWID,2022-07-18
France,FR,2020-09-12,2432,OWID,2022-07-18
France,FR,2020-09-19,3853,OWID,2022-07-18
France,FR,2020-09-26,4102,OWID,2022-07-18
France,FR,2020-10-03,4087,OWID,2022-07-18
France,FR,2020-10-10,4999,OWID,2022-07-18
France,FR,2020-10-17,7198,OWID,2022-07-18
France,FR,2020-10-24,11712,OWID,2022-07-18
France,FR,2020-10-31,16865,OWID,2022-07-18
France,FR,2020-11-07,20009,OWID,2022-07-18
France,FR,2020-11-14,17654,OWID,2022-07-18
France,FR,2020-11-21,14291,OWID,2022-07-18
France,FR,2020-11-28,9656,OWID,2022-07-18
France,FR,2020-12-05,8603,OWID,2022-07-18
France,FR,2020-12-12,8692,OWID,2022-07-18
France,FR,2020-12-19,8872,OWID,2022-07-18
France,FR,2020-12-26,7802,OWID,2022-07-18
France,FR,2021-01-02,7477,OWID,2022-07-18
France,FR,2021-01-09,8934,OWID,2022-07-18
France,FR,2021-01-16,9790,OWID,2022-07-18
France,FR,2021-01-23,11064,OWID,2022-07-18
France,FR,2021-01-30,11355,OWID,2022-07-18
France,FR,2021-02-06,11234,OWID,2022-07-18
France,FR,2021-02-13,10247,OWID,2022-07-18
France,FR,2021-02-20,9560,OWID,2022-07-18
France,FR,2021-02-27,9633,OWID,2022-07-18
France,FR,2021-03-06,9480,OWID,2022-07-18
France,FR,2021-03-13,9832,OWID,2022-07-18
France,FR,2021-03-20,10955,OWID,2022-07-18
France,FR,2021-03-27,12719,OWID,2022-07-18
France,FR,2021-04-03,13761,OWID,2022-07-18
France,FR,2021-04-10,13958,OWID,2022-07-18
France,FR,2021-04-17,13627,OWID,2022-07-18
France,FR,2021-04-24,12854,OWID,2022-07-18
France,FR,2021-05-01,11032,OWID,2022-07-18
France,FR,2021-05-08,8478,OWID,2022-07-18
France,FR,2021-05-15,5787,OWID,2022-07-18
France,FR,2021-05-22,4797,OWID,2022-07-18
France,FR,2021-05-29,3423,OWID,2022-07-18
France,FR,2021-06-05,2948,OWID,2022-07-18
France,FR,2021-06-12,2141,OWID,2022-07-18
France,FR,2021-06-19,1432,OWID,2022-07-18
France,FR,2021-06-26,984,OWID,2022-07-18
France,FR,2021-07-03,816,OWID,2022-07-18
France,FR,2021-07-10,815,OWID,2022-07-18
France,FR,2021-07-17,1198,OWID,2022-07-18
France,FR,2021-07-24,1826,OWID,2022-07-18
France,FR,2021-07-31,3354,OWID,2022-07-18
France,FR,2021-08-07,4646,OWID,2022-07-18
France,FR,2021-08-14,5384,OWID,2022-07-18
France,FR,2021-08-21,6128,OWID,2022-07-18
France,FR,2021-08-28,5627,OWID,2022-07-18
France,FR,2021-09-04,4415,OWID,2022-07-18
France,FR,2021-09-11,3625,OWID,2022-07-18
France,FR,2021-09-18,2658,OWID,2022-07-18
France,FR,2021-09-25,2143,OWID,2022-07-18
France,FR,2021-10-02,1583,OWID,2022-07-18
France,FR,2021-10-09,1391,OWID,2022-07-18
France,FR,2021-10-16,1320,OWID,2022-07-18
France,FR,2021-10-23,1557,OWID,2022-07-18
France,FR,2021-10-30,1661,OWID,2022-07-18
France,FR,2021-11-06,1929,OWID,2022-07-18
France,FR,2021-11-13,2197,OWID,2022-07-18
France,FR,2021-11-20,3282,OWID,2022-07-18
France,FR,2021-11-27,4462,OWID,2022-07-18
France,FR,2021-12-04,6243,OWID,2022-07-18
France,FR,2021-12-11,8076,OWID,2022-07-18
France,FR,2021-12-18,8699,OWID,2022-07-18
France,FR,2021-12-25,8521,OWID,2022-07-18
France,FR,2022-01-01,11151,OWID,2022-07-18
France,FR,2022-01-08,14370,OWID,2022-07-18
France,FR,2022-01-15,16029,OWID,2022-07-18
France,FR,2022-01-22,18664,OWID,2022-07-18
France,FR,2022-01-29,19690,OWID,2022-07-18
France,FR,2022-02-05,20324,OWID,2022-07-18
France,FR,2022-02-12,15532,OWID,2022-07-18
France,FR,2022-02-19,11996,OWID,2022-07-18
France,FR,2022-02-26,8840,OWID,2022-07-18
France,FR,2022-03-05,6764,OWID,2022-07-18
France,FR,2022-03-12,6787,OWID,2022-07-18
France,FR,2022-03-19,7435,OWID,2022-07-18
France,FR,2022-03-26,8104,OWID,2022-07-18
France,FR,2022-04-02,10184,OWID,2022-07-18
France,FR,2022-04-09,11134,OWID,2022-07-18
France,FR,2022-04-16,11862,OWID,2022-07-18
France,FR,2022-04-23,9975,OWID,2022-07-18
France,FR,2022-04-30,9006,OWID,2022-07-18
France,FR,2022-05-07,7384,OWID,2022-07-18
France,FR,2022-05-14,5355,OWID,2022-07-18
France,FR,2022-05-21,4068,OWID,2022-07-18
France,FR,2022-05-28,2813,OWID,2022-07-18
France,FR,2022-06-04,2853,OWID,2022-07-18
France,FR,2022-06-11,3038,OWID,2022-07-18
France,FR,2022-06-18,3579,OWID,2022-07-18
France,FR,2022-06-25,5101,OWID,2022-07-18
France,FR,2022-07-02,6667,OWID,2022-07-18
France,FR,2022-07-09,9183,OWID,2022-07-18
France,FR,2022-07-16,9615,OWID,2022-07-19
France,FR,2022-07-23,10163,OWID,2022-07-26
France,FR,2022-07-30,7986,OWID,2022-08-03
France,FR,2022-08-06,5955,OWID,2022-08-09
France,FR,2022-08-13,4734,OWID,2022-08-17
France,FR,2022-08-20,3873,OWID,2022-08-23
France,FR,2022-08-27,3205,OWID,2022-08-30
France,FR,2022-09-03,2721,OWID,2022-09-06
France,FR,2022-09-10,2553,OWID,2022-09-13
France,FR,2022-09-17,2639,OWID,2022-09-20
France,FR,2022-09-24,3058,OWID,2022-09-27
France,FR,2022-10-01,4972,OWID,2022-10-04
France,FR,2022-10-08,6795,OWID,2022-10-11
France,FR,2022-10-15,7775,OWID,2022-10-18
France,FR,2022-10-22,7971,OWID,2022-10-25
France,FR,2022-10-29,6447,OWID,2022-11-01
France,FR,2022-11-05,4463,OWID,2022-11-08
France,FR,2022-11-12,4168,OWID,2022-11-15
France,FR,2022-11-19,5438,OWID,2022-11-22
France,FR,2022-11-26,5802,OWID,2022-11-29
France,FR,2022-12-03,7464,OWID,2022-12-06
France,FR,2022-12-10,9354,OWID,2022-12-13
France,FR,2022-12-17,10579,OWID,2022-12-20
France,FR,2022-12-24,10247,OWID,2022-12-27
France,FR,2022-12-31,7350,OWID,2023-01-03
France,FR,2023-01-07,5866,OWID,2023-01-10
France,FR,2023-01-14,3717,OWID,2023-01-17
France,FR,2023-01-21,2406,OWID,2023-01-24
France,FR,2023-01-28,1940,OWID,2023-01-31
France,FR,2023-02-04,1963,OWID,2023-02-07
France,FR,2023-02-11,4894,OWID,2023-02-14
France,FR,2023-02-18,1791,OWID,2023-02-21
Germany,DE,2020-03-07,134,OWID,2022-07-18
Germany,DE,2020-03-14,396,OWID,2022-07-18
Germany,DE,2020-03-21,1688,OWID,2022-07-18
Germany,DE,2020-03-28,4463,OWID,2022-07-18
Germany,DE,2020-04-04,6349,OWID,2022-07-18
Germany,DE,2020-04-11,4973,OWID,2022-07-18
Germany,DE,2020-04-18,3645,OWID,2022-07-18
Germany,DE,2020-04-25,2525,OWID,2022-07-18
Germany,DE,2020-05-02,1540,OWID,2022-07-18
Germany,DE,2020-05-09,1111,OWID,2022-07-18
Germany,DE,2020-05-16,808,OWID,2022-07-18
Germany,DE,2020-05-23,527,OWID,2022-07-18
Germany,DE,2020-05-30,445,OWID,2022-07-18
Germany,DE,2020-06-06,309,OWID,2022-07-18
Germany,DE,2020-06-13,282,OWID,2022-07-18
Germany,DE,2020-06-20,326,OWID,2022-07-18
Germany,DE,2020-06-27,323,OWID,2022-07-18
Germany,DE,2020-07-04,264,OWID,2022-07-18
Germany,DE,2020-07-11,250,OWID,2022-07-18
Germany,DE,2020-07-18,309,OWID,2022-07-18
Germany,DE,2020-07-25,333,OWID,2022-07-18
Germany,DE,2020-08-01,371,OWID,2022-07-18
Germany,DE,2020-08-08,413,OWID,2022-07-18
Germany,DE,2020-08-15,446,OWID,2022-07-18
Germany,DE,2020-08-22,441,OWID,2022-07-18
Germany,DE,2020-08-29,380,OWID,2022-07-18
Germany,DE,2020-09-05,380,OWID,2022-07-18
Germany,DE,2020-09-12,448,OWID,2022-07-18
Germany,DE,2020-09-19,688,OWID,2022-07-18
Germany,DE,2020-09-26,745,OWID,2022-07-18
Germany,DE,2020-10-03,849,OWID,2022-07-18
Germany,DE,2020-10-10,1479,OWID,2022-07-18
Germany,DE,2020-10-17,2178,OWID,2022-07-18
Germany,DE,2020-10-24,3696,OWID,2022-07-18
Germany,DE,2020-10-31,5662,OWID,2022-07-18
Germany,DE,2020-11-07,6865,OWID,2022-07-18
Germany,DE,2020-11-14,7437,OWID,2022-07-18
Germany,DE,2020-11-21,8224,OWID,2022-07-18
Germany,DE,2020-11-28,8304,OWID,2022-07-18
Germany,DE,2020-12-05,9091,OWID,2022-07-18
Germany,DE,2020-12-12,10809,OWID,2022-07-18
Germany,DE,2020-12-19,12543,OWID,2022-07-18
Germany,DE,2020-12-26,11150,OWID,2022-07-18
Germany,DE,2021-01-02,11175,OWID,2022-07-18
Germany,DE,2021-01-09,11617,OWID,2022-07-18
Germany,DE,2021-01-16,10142,OWID,2022-07-18
Germany,DE,2021-01-23,9101,OWID,2022-07-18
Germany,DE,2021-01-30,7898,OWID,2022-07-18
Germany,DE,2021-02-06,6680,OWID,2022-07-18
Germany,DE,2021-02-13,5383,OWID,2022-07-18
Germany,DE,2021-02-20,5093,OWID,2022-07-18
Germany,DE,2021-02-27,4960,OWID,2022-07-18
Germany,DE,2021-03-06,4477,OWID,2022-07-18
Germany,DE,2021-03-13,4693,OWID,2022-07-18
Germany,DE,2021-03-20,5664,OWID,2022-07-18
Germany,DE,2021-03-27,6691,OWID,2022-07-18
Germany,DE,2021-04-03,7020,OWID,2022-07-18
Germany,DE,2021-04-10,7408,OWID,2022-07-18
Germany,DE,2021-04-17,7882,OWID,2022-07-18
Germany,DE,2021-04-24,8097,OWID,2022-07-18
Germany,DE,2021-05-01,6945,OWID,2022-07-18
Germany,DE,2021-05-08,5863,OWID,2022-07-18
Germany,DE,2021-05-15,4176,OWID,2022-07-18
Germany,DE,2021-05-22,3234,OWID,2022-07-18
Germany,DE,2021-05-29,1806,OWID,2022-07-18
Germany,DE,2021-06-05,1233,OWID,2022-07-18
Germany,DE,2021-06-12,911,OWID,2022-07-18
Germany,DE,2021-06-19,552,OWID,2022-07-18
Germany,DE,2021-06-26,393,OWID,2022-07-18
Germany,DE,2021-07-03,328,OWID,2022-07-18
Germany,DE,2021-07-10,337,OWID,2022-07-18
Germany,DE,2021-07-17,394,OWID,2022-07-18
Germany,DE,2021-07-24,571,OWID,2022-07-18
Germany,DE,2021-07-31,749,OWID,2022-07-18
Germany,DE,2021-08-07,961,OWID,2022-07-18
Germany,DE,2021-08-14,1525,OWID,2022-07-18
Germany,DE,2021-08-21,2224,OWID,2022-07-18
Germany,DE,2021-08-28,3066,OWID,2022-07-18
Germany,DE,2021-09-04,3288,OWID,2022-07-18
Germany,DE,2021-09-11,3340,OWID,2022-07-18
Germany,DE,2021-09-18,2915,OWID,2022-07-18
Germany,DE,2021-09-25,2507,OWID,2022-07-18
Germany,DE,2021-10-02,2552,OWID,2022-07-18
Germany,DE,2021-10-09,2542,OWID,2022-07-18
Germany,DE,2021-10-16,2956,OWID,2022-07-18
Germany,DE,2021-10-23,4460,OWID,2022-07-18
Germany,DE,2021-10-30,5711,OWID,2022-07-18
Germany,DE,2021-11-06,6814,OWID,2022-07-18
Germany,DE,2021-11-13,8369,OWID,2022-07-18
Germany,DE,2021-11-20,10143,OWID,2022-07-18
Germany,DE,2021-11-27,10940,OWID,2022-07-18
Germany,DE,2021-12-04,10478,OWID,2022-07-18
Germany,DE,2021-12-11,10108,OWID,2022-07-18
Germany,DE,2021-12-18,8310,OWID,2022-07-18
Germany,DE,2021-12-25,6018,OWID,2022-07-18
Germany,DE,2022-01-01,5331,OWID,2022-07-18
Germany,DE,2022-01-08,5232,OWID,2022-07-18
Germany,DE,2022-01-15,5069,OWID,2022-07-18
Germany,DE,2022-01-22,6520,OWID,2022-07-18
Germany,DE,2022-01-29,8052,OWID,2022-07-18
Germany,DE,2022-02-05,9773,OWID,2022-07-18
Germany,DE,2022-02-12,10458,OWID,2022-07-18
Germany,DE,2022-02-19,10221,OWID,2022-07-18
Germany,DE,2022-02-26,10024,OWID,2022-07-18
Germany,DE,2022-03-05,9640,OWID,2022-07-18
Germany,DE,2022-03-12,10967,OWID,2022-07-18
Germany,DE,2022-03-19,12364,OWID,2022-07-18
Germany,DE,2022-03-26,11875,OWID,2022-07-18
Germany,DE,2022-04-02,10991,OWID,2022-07-18
Germany,DE,2022-04-09,9380,OWID,2022-07-18
Germany,DE,2022-04-16,7896,OWID,2022-07-18
Germany,DE,2022-04-23,7410,OWID,2022-07-18
Germany,DE,2022-04-30,6396,OWID,2022-07-18
Germany,DE,2022-05-07,5364,OWID,2022-07-18
Germany,DE,2022-05-14,4679,OWID,2022-07-18
Germany,DE,2022-05-21,3658,OWID,2022-07-18
Germany,DE,2022-05-28,2591,OWID,2022-07-18
Germany,DE,2022-06-04,2886,OWID,2022-07-18
Germany,DE,2022-06-11,3684,OWID,2022-07-18
Germany,DE,2022-06-18,4509,OWID,2022-07-18
Germany,DE,2022-06-25,6405,OWID,2022-07-18
Germany,DE,2022-07-02,6858,OWID,2022-07-18
Germany,DE,2022-07-09,7040,OWID,2022-07-18
Germany,DE,2022-07-16,6183,OWID,2022-07-18
Germany,DE,2022-07-23,6560,OWID,2022-07-25
Germany,DE,2022-07-30,7759,OWID,2022-08-03
Germany,DE,2022-08-06,5339,OWID,2022-08-06
Germany,DE,2022-08-13,4348,OWID,2022-08-13
Germany,DE,2022-08-20,4208,OWID,2022-08-20
Germany,DE,2022-08-27,3607,OWID,2022-08-27
Germany,DE,2022-09-03,3020,OWID,2022-09-03
Germany,DE,2022-09-10,2900,OWID,2022-09-10
Germany,DE,2022-09-17,3096,OWID,2022-09-17
Germany,DE,2022-09-24,4153,OWID,2022-09-24
Germany,DE,2022-10-01,6896,OWID,2022-10-01
Germany,DE,2022-10-08,8830,OWID,2022-10-08
Germany,DE,2022-10-15,11076,OWID,2022-10-15
Germany,DE,2022-10-22,10890,OWID,2022-10-22
Germany,DE,2022-10-29,8415,OWID,2022-10-29
Germany,DE,2022-11-05,6146,OWID,2022-11-05
Germany,DE,2022-11-12,5426,OWID,2022-11-12
Germany,DE,2022-11-19,4964,OWID,2022-11-19
Germany,DE,2022-11-26,5274,OWID,2022-11-26
Germany,DE,2022-12-03,6344,OWID,2022-12-03
Germany,DE,2022-12-10,7344,OWID,2022-12-10
Germany,DE,2022-12-17,8610,OWID,2022-12-17
Germany,DE,2022-12-24,9591,OWID,2022-12-24
Germany,DE,2022-12-31,6363,OWID,2022-12-31
Germany,DE,2023-01-07,6497,OWID,2023-01-07
Germany,DE,2023-01-14,5057,OWID,2023-01-14
Germany,DE,2023-01-21,3728,OWID,2023-01-21
Germany,DE,2023-01-28,3787,OWID,2023-01-28
Germany,DE,2023-02-04,4420,OWID,2023-02-04
Germany,DE,2023-02-11,5302,OWID,2023-02-12
Germany,DE,2023-02-18,6607,OWID,2023-02-18
Germany,DE,2023-02-25,7171,OWID,2023-02-26
Greece,GR,2020-09-12,204,OWID,2022-07-18
Greece,GR,2020-09-19,254,OWID,2022-07-18
Greece,GR,2020-09-26,335,OWID,2022-07-18
Greece,GR,2020-10-03,328,OWID,2022-07-18
Greece,GR,2020-10-10,389,OWID,2022-07-18
Greece,GR,2020-10-17,362,OWID,2022-07-18
Greece,GR,2020-10-24,410,OWID,2022-07-18
Greece,GR,2020-10-31,577,OWID,2022-07-18
Greece,GR,2020-11-07,934,OWID,2022-07-18
Greece,GR,2020-11-14,1679,OWID,2022-07-18
Greece,GR,2020-11-21,2699,OWID,2022-07-18
Greece,GR,2020-11-28,3120,OWID,2022-07-18
Greece,GR,2020-12-05,2807,OWID,2022-07-18
Greece,GR,2020-12-12,2353,OWID,2022-07-18
Greece,GR,2020-12-19,1891,OWID,2022-07-18
Greece,GR,2020-12-26,1489,OWID,2022-07-18
Greece,GR,2021-01-02,997,OWID,2022-07-18
Greece,GR,2021-01-09,978,OWID,2022-07-18
Greece,GR,2021-01-16,837,OWID,2022-07-18
Greece,GR,2021-01-23,911,OWID,2022-07-18
Greece,GR,2021-01-30,708,OWID,2022-07-18
Greece,GR,2021-02-06,911,OWID,2022-07-18
Greece,GR,2021-02-13,1197,OWID,2022-07-18
Greece,GR,2021-02-20,1409,OWID,2022-07-18
Greece,GR,2021-02-27,1494,OWID,2022-07-18
Greece,GR,2021-03-06,1955,OWID,2022-07-18
Greece,GR,2021-03-13,2516,OWID,2022-07-18
Greece,GR,2021-03-20,3100,OWID,2022-07-18
Greece,GR,2021-03-27,3235,OWID,2022-07-18
Greece,GR,2021-04-03,3061,OWID,2022-07-18
Greece,GR,2021-04-10,3399,OWID,2022-07-18
Greece,GR,2021-04-17,3668,OWID,2022-07-18
Greece,GR,2021-04-24,3507,OWID,2022-07-18
Greece,GR,2021-05-01,3234,OWID,2022-07-18
Greece,GR,2021-05-08,2952,OWID,2022-07-18
Greece,GR,2021-05-15,2584,OWID,2022-07-18
Greece,GR,2021-05-22,2145,OWID,2022-07-18
Greece,GR,2021-05-29,1849,OWID,2022-07-18
Greece,GR,2021-06-05,1393,OWID,2022-07-18
Greece,GR,2021-06-12,1087,OWID,2022-07-18
Greece,GR,2021-06-19,723,OWID,2022-07-18
Greece,GR,2021-06-26,443,OWID,2022-07-18
Greece,GR,2021-07-03,336,OWID,2022-07-18
Greece,GR,2021-07-10,262,OWID,2022-07-18
Greece,GR,2021-07-17,429,OWID,2022-07-18
Greece,GR,2021-07-24,789,OWID,2022-07-18
Greece,GR,2021-07-31,1091,OWID,2022-07-18
Greece,GR,2021-08-07,1185,OWID,2022-07-18
Greece,GR,2021-08-14,1344,OWID,2022-07-18
Greece,GR,2021-08-21,1597,OWID,2022-07-18
Greece,GR,2021-08-28,1790,OWID,2022-07-18
Greece,GR,2021-09-04,1808,OWID,2022-07-18
Greece,GR,2021-09-11,1586,OWID,2022-07-18
Greece,GR,2021-09-18,1424,OWID,2022-07-18
Greece,GR,2021-09-25,1305,OWID,2022-07-18
Greece,GR,2021-10-02,1305,OWID,2022-07-18
Greece,GR,2021-10-09,1106,OWID,2022-07-18
Greece,GR,2021-10-16,1274,OWID,2022-07-18
Greece,GR,2021-10-23,1396,OWID,2022-07-18
Greece,GR,2021-10-30,1551,OWID,2022-07-18
Greece,GR,2021-11-06,1898,OWID,2022-07-18
Greece,GR,2021-11-13,2464,OWID,2022-07-18
Greece,GR,2021-11-20,2810,OWID,2022-07-18
Greece,GR,2021-11-27,3112,OWID,2022-07-18
Greece,GR,2021-12-04,3250,OWID,2022-07-18
Greece,GR,2021-12-11,2973,OWID,2022-07-18
Greece,GR,2021-12-18,2692,OWID,2022-07-18
Greece,GR,2021-12-25,2293,OWID,2022-07-18
Greece,GR,2022-01-01,2173,OWID,2022-07-18
Greece,GR,2022-01-08,2832,OWID,2022-07-18
Greece,GR,2022-01-15,3906,OWID,2022-07-18
Greece,GR,2022-01-22,3826,OWID,2022-07-18
Greece,GR,2022-01-29,3365,OWID,2022-07-18
Greece,GR,2022-02-05,2978,OWID,2022-07-18
Greece,GR,2022-02-12,3206,OWID,2022-07-18
Greece,GR,2022-02-19,2779,OWID,2022-07-18
Greece,GR,2022-02-26,2477,OWID,2022-07-18
Greece,GR,2022-03-05,2142,OWID,2022-07-18
Greece,GR,2022-03-12,1943,OWID,2022-07-18
Greece,GR,2022-03-19,1942,OWID,2022-07-18
Greece,GR,2022-03-26,2308,OWID,2022-07-18
Greece,GR,2022-04-02,2760,OWID,2022-07-18
Greece,GR,2022-04-09,3015,OWID,2022-07-18
Greece,GR,2022-04-16,2428,OWID,2022-07-18
Greece,GR,2022-04-23,1686,OWID,2022-07-18
Greece,GR,2022-04-30,1289,OWID,2022-07-18
Greece,GR,2022-05-07,1180,OWID,2022-07-18
Greece,GR,2022-05-14,899,OWID,2022-07-18
Greece,GR,2022-05-21,759,OWID,2022-07-18
Greece,GR,2022-05-28,664,OWID,2022-07-18
Greece,GR,2022-06-04,609,OWID,2022-07-18
Greece,GR,2022-06-11,587,OWID,2022-07-18
Greece,GR,2022-06-18,659,OWID,2022-07-18
Greece,GR,2022-06-25,925,OWID,2022-07-18
Greece,GR,2022-07-02,1332,OWID,2022-07-18
Greece,GR,2022-07-09,1919,OWID,2022-07-18
Greece,GR,2022-07-16,2243,OWID,2022-07-18
Greece,GR,2022-07-23,2546,OWID,2022-07-22
Greece,GR,2022-07-30,2744,OWID,2022-07-28
Greece,GR,2022-08-06,2514,OWID,2022-08-05
Greece,GR,2022-08-13,2302,OWID,2022-08-12
Greece,GR,2022-08-20,1915,OWID,2022-08-18
Greece,GR,2022-08-27,1498,OWID,2022-08-25
Greece,GR,2022-09-03,1162,OWID,2022-09-01
Greece,GR,2022-09-10,962,OWID,2022-09-08
Greece,GR,2022-09-17,775,OWID,2022-09-15
Greece,GR,2022-09-24,803,OWID,2022-09-23
Greece,GR,2022-10-01,802,OWID,2022-09-30
Greece,GR,2022-10-08,1051,OWID,2022-10-07
Greece,GR,2022-10-15,1084,OWID,2022-10-14
Greece,GR,2022-10-22,1325,OWID,2022-10-20
Greece,GR,2022-10-29,1266,OWID,2022-10-28
Greece,GR,2022-11-05,1289,OWID,2022-11-05
Greece,GR,2022-11-12,1421,OWID,2022-11-11
Greece,GR,2022-11-19,1256,OWID,2022-11-22
Greece,GR,2022-11-26,1323,OWID,2022-11-25
Greece,GR,2022-12-03,1252,OWID,2022-12-01
Greece,GR,2022-12-10,1158,OWID,2022-12-08
Greece,GR,2022-12-17,1395,OWID,2022-12-16
Greece,GR,2022-12-24,1312,OWID,2022-12-22
Greece,GR,2022-12-31,1216,OWID,2023-01-13
Greece,GR,2023-01-07,1477,OWID,2023-01-13
Greece,GR,2023-01-14,1587,OWID,2023-01-13
Greece,GR,2023-01-21,1700,OWID,2023-01-19
Greece,GR,2023-01-28,1493,OWID,2023-01-27
Greece,GR,2023-02-04,1081,OWID,2023-02-02
Greece,GR,2023-02-11,937,OWID,2023-02-10
Greece,GR,2023-02-18,831,OWID,2023-02-18
Greece,GR,2023-02-25,925,OWID,2023-02-24
Iceland,IS,2020-10-10,16,OWID,2022-07-18
Iceland,IS,2020-10-17,23,OWID,2022-07-18
Iceland,IS,2020-10-24,17,OWID,2022-07-18
Iceland,IS,2020-10-31,53,OWID,2022-07-18
Iceland,IS,2020-11-07,27,OWID,2022-07-18
Iceland,IS,2020-11-14,22,OWID,2022-07-18
Iceland,IS,2020-11-21,10,OWID,2022-07-18
Iceland,IS,2020-11-28,4,OWID,2022-07-18
Iceland,IS,2020-12-05,4,OWID,2022-07-18
Iceland,IS,2020-12-12,1,OWID,2022-07-18
Iceland,IS,2020-12-19,1,OWID,2022-07-18
Iceland,IS,2020-12-26,3,OWID,2022-07-18
Iceland,IS,2021-01-09,0,OWID,2022-07-18
Iceland,IS,2021-01-16,0,OWID,2022-07-18
Iceland,IS,2021-01-23,1,OWID,2022-07-18
Iceland,IS,2021-01-30,4,OWID,2022-07-18
Iceland,IS,2021-02-06,1,OWID,2022-07-18
Iceland,IS,2021-02-13,2,OWID,2022-07-18
Iceland,IS,2021-02-20,0,OWID,2022-07-18
Iceland,IS,2021-02-27,1,OWID,2022-07-18
Iceland,IS,2021-03-06,0,OWID,2022-07-18
