forecast_date,location,target,target_end_date,type,scenario_id,quantile,value
2021-09-06,IE,1 wk ahead inc death,2021-09-11,point,forecast,NA,27
2021-09-06,IE,2 wk ahead inc death,2021-09-18,point,forecast,NA,31
2021-09-06,IE,3 wk ahead inc death,2021-09-25,point,forecast,NA,34
2021-09-06,IE,4 wk ahead inc death,2021-10-02,point,forecast,NA,35
2021-09-06,IS,1 wk ahead inc death,2021-09-11,point,forecast,NA,1
2021-09-06,IS,2 wk ahead inc death,2021-09-18,point,forecast,NA,0
2021-09-06,IS,3 wk ahead inc death,2021-09-25,point,forecast,NA,0
2021-09-06,IS,4 wk ahead inc death,2021-10-02,point,forecast,NA,0
2021-09-06,IT,1 wk ahead inc death,2021-09-11,point,forecast,NA,436
2021-09-06,IT,2 wk ahead inc death,2021-09-18,point,forecast,NA,450
2021-09-06,IT,3 wk ahead inc death,2021-09-25,point,forecast,NA,455
2021-09-06,IT,4 wk ahead inc death,2021-10-02,point,forecast,NA,449
2021-09-06,LI,1 wk ahead inc death,2021-09-11,point,forecast,NA,0
2021-09-06,LI,2 wk ahead inc death,2021-09-18,point,forecast,NA,1
2021-09-06,LI,3 wk ahead inc death,2021-09-25,point,forecast,NA,1
2021-09-06,LI,4 wk ahead inc death,2021-10-02,point,forecast,NA,1
2021-09-06,LT,1 wk ahead inc death,2021-09-11,point,forecast,NA,67
2021-09-06,LT,2 wk ahead inc death,2021-09-18,point,forecast,NA,66
2021-09-06,LT,3 wk ahead inc death,2021-09-25,point,forecast,NA,64
2021-09-06,LT,4 wk ahead inc death,2021-10-02,point,forecast,NA,62
2021-09-06,LU,1 wk ahead inc death,2021-09-11,point,forecast,NA,1
2021-09-06,LU,2 wk ahead inc death,2021-09-18,point,forecast,NA,2
2021-09-06,LU,3 wk ahead inc death,2021-09-25,point,forecast,NA,2
2021-09-06,LU,4 wk ahead inc death,2021-10-02,point,forecast,NA,3
2021-09-06,LV,1 wk ahead inc death,2021-09-11,point,forecast,NA,15
2021-09-06,LV,2 wk ahead inc death,2021-09-18,point,forecast,NA,17
2021-09-06,LV,3 wk ahead inc death,2021-09-25,point,forecast,NA,18
2021-09-06,LV,4 wk ahead inc death,2021-10-02,point,forecast,NA,18
2021-09-06,MT,1 wk ahead inc death,2021-09-11,point,forecast,NA,2
2021-09-06,MT,2 wk ahead inc death,2021-09-18,point,forecast,NA,1
2021-09-06,MT,3 wk ahead inc death,2021-09-25,point,forecast,NA,2
2021-09-06,MT,4 wk ahead inc death,2021-10-02,point,forecast,NA,2
2021-09-06,NL,1 wk ahead inc death,2021-09-11,point,forecast,NA,57
2021-09-06,NL,2 wk ahead inc death,2021-09-18,point,forecast,NA,56
2021-09-06,NL,3 wk ahead inc death,2021-09-25,point,forecast,NA,57
2021-09-06,NL,4 wk ahead inc death,2021-10-02,point,forecast,NA,56
2021-09-06,NO,1 wk ahead inc death,2021-09-11,point,forecast,NA,9
2021-09-06,NO,2 wk ahead inc death,2021-09-18,point,forecast,NA,10
2021-09-06,NO,3 wk ahead inc death,2021-09-25,point,forecast,NA,10
2021-09-06,NO,4 wk ahead inc death,2021-10-02,point,forecast,NA,10
2021-09-06,PL,1 wk ahead inc death,2021-09-11,point,forecast,NA,46
2021-09-06,PL,2 wk ahead inc death,2021-09-18,point,forecast,NA,52
2021-09-06,PL,3 wk ahead inc death,2021-09-25,point,forecast,NA,55
2021-09-06,PL,4 wk ahead inc death,2021-10-02,point,forecast,NA,55
2021-09-06,PT,1 wk ahead inc death,2021-09-11,point,forecast,NA,75
2021-09-06,PT,2 wk ahead inc death,2021-09-18,point,forecast,NA,74
2021-09-06,PT,3 wk ahead inc death,2021-09-25,point,forecast,NA,73
2021-09-06,PT,4 wk ahead inc death,2021-10-02,point,forecast,NA,73
2021-09-06,RO,1 wk ahead inc death,2021-09-11,point,forecast,NA,193
2021-09-06,RO,2 wk ahead inc death,2021-09-18,point,forecast,NA,206
2021-09-06,RO,3 wk ahead inc death,2021-09-25,point,forecast,NA,209
2021-09-06,RO,4 wk ahead inc death,2021-10-02,point,forecast,NA,204
2021-09-06,SE,1 wk ahead inc death,2021-09-11,point,forecast,NA,12
2021-09-06,SE,2 wk ahead inc death,2021-09-18,point,forecast,NA,14
2021-09-06,SE,3 wk ahead inc death,2021-09-25,point,forecast,NA,17
2021-09-06,SE,4 wk ahead inc death,2021-10-02,point,forecast,NA,19
2021-09-06,SI,1 wk ahead inc death,2021-09-11,point,forecast,NA,12
2021-09-06,SI,2 wk ahead inc death,2021-09-18,point,forecast,NA,15
2021-09-06,SI,3 wk ahead inc death,2021-09-25,point,forecast,NA,17
2021-09-06,SI,4 wk ahead inc death,2021-10-02,point,forecast,NA,17
2021-09-06,SK,1 wk ahead inc death,2021-09-11,point,forecast,NA,0
2021-09-06,SK,2 wk ahead inc death,2021-09-18,point,forecast,NA,0
2021-09-06,SK,3 wk ahead inc death,2021-09-25,point,forecast,NA,0
2021-09-06,SK,4 wk ahead inc death,2021-10-02,point,forecast,NA,0
2021-09-06,BE,1 wk ahead inc hosp,2021-09-11,point,forecast,NA,424
2021-09-06,BE,2 wk ahead inc hosp,2021-09-18,point,forecast,NA,421
2021-09-06,BE,3 wk ahead inc hosp,2021-09-25,point,forecast,NA,416
2021-09-06,BE,4 wk ahead inc hosp,2021-10-02,point,forecast,NA,404
2021-09-06,DK,1 wk ahead inc hosp,2021-09-11,point,forecast,NA,163
2021-09-06,DK,2 wk ahead inc hosp,2021-09-18,point,forecast,NA,151
2021-09-06,DK,3 wk ahead inc hosp,2021-09-25,point,forecast,NA,142
2021-09-06,DK,4 wk ahead inc hosp,2021-10-02,point,forecast,NA,133
2021-09-06,EE,1 wk ahead inc hosp,2021-09-11,point,forecast,NA,147
2021-09-06,EE,2 wk ahead inc hosp,2021-09-18,point,forecast,NA,153
2021-09-06,EE,3 wk ahead inc hosp,2021-09-25,point,forecast,NA,148
2021-09-06,EE,4 wk ahead inc hosp,2021-10-02,point,forecast,NA,140
2021-09-06,ES,1 wk ahead inc hosp,2021-09-11,point,forecast,NA,1630
2021-09-06,ES,2 wk ahead inc hosp,2021-09-18,point,forecast,NA,1473
2021-09-06,ES,3 wk ahead inc hosp,2021-09-25,point,forecast,NA,1435
2021-09-06,ES,4 wk ahead inc hosp,2021-10-02,point,forecast,NA,1472
2021-09-06,FR,1 wk ahead inc hosp,2021-09-11,point,forecast,NA,3963
2021-09-06,FR,2 wk ahead inc hosp,2021-09-18,point,forecast,NA,3397
2021-09-06,FR,3 wk ahead inc hosp,2021-09-25,point,forecast,NA,3093
2021-09-06,FR,4 wk ahead inc hosp,2021-10-02,point,forecast,NA,2867
2021-09-06,HR,1 wk ahead inc hosp,2021-09-11,point,forecast,NA,320
2021-09-06,HR,2 wk ahead inc hosp,2021-09-18,point,forecast,NA,329
2021-09-06,HR,3 wk ahead inc hosp,2021-09-25,point,forecast,NA,329
2021-09-06,IE,1 wk ahead inc hosp,2021-09-11,point,forecast,NA,244
2021-09-06,IE,2 wk ahead inc hosp,2021-09-18,point,forecast,NA,241
2021-09-06,IE,3 wk ahead inc hosp,2021-09-25,point,forecast,NA,227
2021-09-06,IE,4 wk ahead inc hosp,2021-10-02,point,forecast,NA,211
2021-09-06,NL,1 wk ahead inc hosp,2021-09-11,point,forecast,NA,424
2021-09-06,NL,2 wk ahead inc hosp,2021-09-18,point,forecast,NA,435
2021-09-06,NL,3 wk ahead inc hosp,2021-09-25,point,forecast,NA,434
2021-09-06,NL,4 wk ahead inc hosp,2021-10-02,point,forecast,NA,434
2021-09-06,NO,1 wk ahead inc hosp,2021-09-11,point,forecast,NA,59
2021-09-06,NO,2 wk ahead inc hosp,2021-09-18,point,forecast,NA,55
2021-09-06,NO,3 wk ahead inc hosp,2021-09-25,point,forecast,NA,54
2021-09-06,NO,4 wk ahead inc hosp,2021-10-02,point,forecast,NA,50
2021-09-06,SI,1 wk ahead inc hosp,2021-09-11,point,forecast,NA,227
2021-09-06,SI,2 wk ahead inc hosp,2021-09-18,point,forecast,NA,234
2021-09-06,SI,3 wk ahead inc hosp,2021-09-25,point,forecast,NA,227
2021-09-06,SI,4 wk ahead inc hosp,2021-10-02,point,forecast,NA,214
