forecast_date,location,target,target_end_date,type,scenario_id,quantile,value
2021-10-11,GB,3 wk ahead inc death,2021-10-30,point,forecast,NA,705
2021-10-11,GB,4 wk ahead inc death,2021-11-06,point,forecast,NA,662
2021-10-11,GR,1 wk ahead inc death,2021-10-16,point,forecast,NA,213
2021-10-11,GR,2 wk ahead inc death,2021-10-23,point,forecast,NA,207
2021-10-11,GR,3 wk ahead inc death,2021-10-30,point,forecast,NA,194
2021-10-11,GR,4 wk ahead inc death,2021-11-06,point,forecast,NA,187
2021-10-11,HR,1 wk ahead inc death,2021-10-16,point,forecast,NA,97
2021-10-11,HR,2 wk ahead inc death,2021-10-23,point,forecast,NA,95
2021-10-11,HR,3 wk ahead inc death,2021-10-30,point,forecast,NA,90
2021-10-11,HR,4 wk ahead inc death,2021-11-06,point,forecast,NA,85
2021-10-11,HU,1 wk ahead inc death,2021-10-16,point,forecast,NA,73
2021-10-11,HU,2 wk ahead inc death,2021-10-23,point,forecast,NA,74
2021-10-11,HU,3 wk ahead inc death,2021-10-30,point,forecast,NA,71
2021-10-11,HU,4 wk ahead inc death,2021-11-06,point,forecast,NA,67
2021-10-11,IE,1 wk ahead inc death,2021-10-16,point,forecast,NA,29
2021-10-11,IE,2 wk ahead inc death,2021-10-23,point,forecast,NA,30
2021-10-11,IE,3 wk ahead inc death,2021-10-30,point,forecast,NA,31
2021-10-11,IE,4 wk ahead inc death,2021-11-06,point,forecast,NA,29
2021-10-11,IS,1 wk ahead inc death,2021-10-16,point,forecast,NA,0
2021-10-11,IS,2 wk ahead inc death,2021-10-23,point,forecast,NA,0
2021-10-11,IS,3 wk ahead inc death,2021-10-30,point,forecast,NA,1
2021-10-11,IS,4 wk ahead inc death,2021-11-06,point,forecast,NA,1
2021-10-11,IT,1 wk ahead inc death,2021-10-16,point,forecast,NA,253
2021-10-11,IT,2 wk ahead inc death,2021-10-23,point,forecast,NA,224
2021-10-11,IT,3 wk ahead inc death,2021-10-30,point,forecast,NA,207
2021-10-11,IT,4 wk ahead inc death,2021-11-06,point,forecast,NA,193
2021-10-11,LI,1 wk ahead inc death,2021-10-16,point,forecast,NA,1
2021-10-11,LI,2 wk ahead inc death,2021-10-23,point,forecast,NA,1
2021-10-11,LI,3 wk ahead inc death,2021-10-30,point,forecast,NA,1
2021-10-11,LI,4 wk ahead inc death,2021-11-06,point,forecast,NA,1
2021-10-11,LT,1 wk ahead inc death,2021-10-16,point,forecast,NA,173
2021-10-11,LT,2 wk ahead inc death,2021-10-23,point,forecast,NA,172
2021-10-11,LT,3 wk ahead inc death,2021-10-30,point,forecast,NA,164
2021-10-11,LT,4 wk ahead inc death,2021-11-06,point,forecast,NA,151
2021-10-11,LU,1 wk ahead inc death,2021-10-16,point,forecast,NA,1
2021-10-11,LU,2 wk ahead inc death,2021-10-23,point,forecast,NA,2
2021-10-11,LU,3 wk ahead inc death,2021-10-30,point,forecast,NA,2
2021-10-11,LU,4 wk ahead inc death,2021-11-06,point,forecast,NA,2
2021-10-11,LV,1 wk ahead inc death,2021-10-16,point,forecast,NA,63
2021-10-11,LV,2 wk ahead inc death,2021-10-23,point,forecast,NA,64
2021-10-11,LV,3 wk ahead inc death,2021-10-30,point,forecast,NA,61
2021-10-11,LV,4 wk ahead inc death,2021-11-06,point,forecast,NA,57
2021-10-11,MT,1 wk ahead inc death,2021-10-16,point,forecast,NA,0
2021-10-11,MT,2 wk ahead inc death,2021-10-23,point,forecast,NA,0
2021-10-11,MT,3 wk ahead inc death,2021-10-30,point,forecast,NA,0
2021-10-11,MT,4 wk ahead inc death,2021-11-06,point,forecast,NA,0
2021-10-11,NL,1 wk ahead inc death,2021-10-16,point,forecast,NA,21
2021-10-11,NL,2 wk ahead inc death,2021-10-23,point,forecast,NA,19
2021-10-11,NL,3 wk ahead inc death,2021-10-30,point,forecast,NA,17
2021-10-11,NL,4 wk ahead inc death,2021-11-06,point,forecast,NA,15
2021-10-11,NO,1 wk ahead inc death,2021-10-16,point,forecast,NA,10
2021-10-11,NO,2 wk ahead inc death,2021-10-23,point,forecast,NA,9
2021-10-11,NO,3 wk ahead inc death,2021-10-30,point,forecast,NA,8
2021-10-11,NO,4 wk ahead inc death,2021-11-06,point,forecast,NA,8
2021-10-11,PL,1 wk ahead inc death,2021-10-16,point,forecast,NA,191
2021-10-11,PL,2 wk ahead inc death,2021-10-23,point,forecast,NA,202
2021-10-11,PL,3 wk ahead inc death,2021-10-30,point,forecast,NA,201
2021-10-11,PL,4 wk ahead inc death,2021-11-06,point,forecast,NA,194
2021-10-11,PT,1 wk ahead inc death,2021-10-16,point,forecast,NA,45
2021-10-11,PT,2 wk ahead inc death,2021-10-23,point,forecast,NA,44
2021-10-11,PT,3 wk ahead inc death,2021-10-30,point,forecast,NA,43
2021-10-11,PT,4 wk ahead inc death,2021-11-06,point,forecast,NA,41
2021-10-11,RO,1 wk ahead inc death,2021-10-16,point,forecast,NA,2043
2021-10-11,RO,2 wk ahead inc death,2021-10-23,point,forecast,NA,2125
2021-10-11,RO,3 wk ahead inc death,2021-10-30,point,forecast,NA,2099
2021-10-11,RO,4 wk ahead inc death,2021-11-06,point,forecast,NA,1999
2021-10-11,SE,1 wk ahead inc death,2021-10-16,point,forecast,NA,33
2021-10-11,SE,2 wk ahead inc death,2021-10-23,point,forecast,NA,31
2021-10-11,SE,3 wk ahead inc death,2021-10-30,point,forecast,NA,30
2021-10-11,SE,4 wk ahead inc death,2021-11-06,point,forecast,NA,27
2021-10-11,SI,1 wk ahead inc death,2021-10-16,point,forecast,NA,325
2021-10-11,SI,2 wk ahead inc death,2021-10-23,point,forecast,NA,346
2021-10-11,SI,3 wk ahead inc death,2021-10-30,point,forecast,NA,337
2021-10-11,SI,4 wk ahead inc death,2021-11-06,point,forecast,NA,316
2021-10-11,SK,1 wk ahead inc death,2021-10-16,point,forecast,NA,83
2021-10-11,SK,2 wk ahead inc death,2021-10-23,point,forecast,NA,88
2021-10-11,SK,3 wk ahead inc death,2021-10-30,point,forecast,NA,86
2021-10-11,SK,4 wk ahead inc death,2021-11-06,point,forecast,NA,82
2021-10-11,BE,1 wk ahead inc hosp,2021-10-16,point,forecast,NA,470
2021-10-11,BE,2 wk ahead inc hosp,2021-10-23,point,forecast,NA,443
2021-10-11,BE,3 wk ahead inc hosp,2021-10-30,point,forecast,NA,403
2021-10-11,BE,4 wk ahead inc hosp,2021-11-06,point,forecast,NA,359
2021-10-11,DK,1 wk ahead inc hosp,2021-10-16,point,forecast,NA,102
2021-10-11,DK,2 wk ahead inc hosp,2021-10-23,point,forecast,NA,96
2021-10-11,DK,3 wk ahead inc hosp,2021-10-30,point,forecast,NA,86
2021-10-11,DK,4 wk ahead inc hosp,2021-11-06,point,forecast,NA,77
2021-10-11,EE,1 wk ahead inc hosp,2021-10-16,point,forecast,NA,235
2021-10-11,EE,2 wk ahead inc hosp,2021-10-23,point,forecast,NA,225
2021-10-11,EE,3 wk ahead inc hosp,2021-10-30,point,forecast,NA,206
2021-10-11,EE,4 wk ahead inc hosp,2021-11-06,point,forecast,NA,185
2021-10-11,ES,1 wk ahead inc hosp,2021-10-16,point,forecast,NA,365
2021-10-11,ES,2 wk ahead inc hosp,2021-10-23,point,forecast,NA,291
2021-10-11,ES,3 wk ahead inc hosp,2021-10-30,point,forecast,NA,235
2021-10-11,ES,4 wk ahead inc hosp,2021-11-06,point,forecast,NA,193
2021-10-11,FR,1 wk ahead inc hosp,2021-10-16,point,forecast,NA,943
2021-10-11,FR,2 wk ahead inc hosp,2021-10-23,point,forecast,NA,746
2021-10-11,FR,3 wk ahead inc hosp,2021-10-30,point,forecast,NA,600
2021-10-11,FR,4 wk ahead inc hosp,2021-11-06,point,forecast,NA,489
2021-10-11,HR,1 wk ahead inc hosp,2021-10-16,point,forecast,NA,499
2021-10-11,HR,2 wk ahead inc hosp,2021-10-23,point,forecast,NA,452
2021-10-11,HR,3 wk ahead inc hosp,2021-10-30,point,forecast,NA,401
2021-10-11,HR,4 wk ahead inc hosp,2021-11-06,point,forecast,NA,351
2021-10-11,IE,1 wk ahead inc hosp,2021-10-16,point,forecast,NA,122
2021-10-11,IE,2 wk ahead inc hosp,2021-10-23,point,forecast,NA,105
2021-10-11,IE,3 wk ahead inc hosp,2021-10-30,point,forecast,NA,90
2021-10-11,IE,4 wk ahead inc hosp,2021-11-06,point,forecast,NA,77
2021-10-11,NL,1 wk ahead inc hosp,2021-10-16,point,forecast,NA,232
2021-10-11,NL,2 wk ahead inc hosp,2021-10-23,point,forecast,NA,211
2021-10-11,NL,3 wk ahead inc hosp,2021-10-30,point,forecast,NA,188
2021-10-11,NL,4 wk ahead inc hosp,2021-11-06,point,forecast,NA,165
2021-10-11,NO,1 wk ahead inc hosp,2021-10-16,point,forecast,NA,36
2021-10-11,NO,2 wk ahead inc hosp,2021-10-23,point,forecast,NA,29
2021-10-11,NO,3 wk ahead inc hosp,2021-10-30,point,forecast,NA,23
2021-10-11,NO,4 wk ahead inc hosp,2021-11-06,point,forecast,NA,19
2021-10-11,SI,1 wk ahead inc hosp,2021-10-16,point,forecast,NA,349
2021-10-11,SI,2 wk ahead inc hosp,2021-10-23,point,forecast,NA,330
2021-10-11,SI,3 wk ahead inc hosp,2021-10-30,point,forecast,NA,301
2021-10-11,SI,4 wk ahead inc hosp,2021-11-06,point,forecast,NA,268
