forecast_date,location,target,target_end_date,type,scenario_id,quantile,value
2021-10-04,LV,4 wk ahead inc death,2021-10-30,point,forecast,NA,60
2021-10-04,MT,1 wk ahead inc death,2021-10-09,point,forecast,NA,2
2021-10-04,MT,2 wk ahead inc death,2021-10-16,point,forecast,NA,2
2021-10-04,MT,3 wk ahead inc death,2021-10-23,point,forecast,NA,2
2021-10-04,MT,4 wk ahead inc death,2021-10-30,point,forecast,NA,1
2021-10-04,NL,1 wk ahead inc death,2021-10-09,point,forecast,NA,30
2021-10-04,NL,2 wk ahead inc death,2021-10-16,point,forecast,NA,27
2021-10-04,NL,3 wk ahead inc death,2021-10-23,point,forecast,NA,25
2021-10-04,NL,4 wk ahead inc death,2021-10-30,point,forecast,NA,25
2021-10-04,NO,1 wk ahead inc death,2021-10-09,point,forecast,NA,10
2021-10-04,NO,2 wk ahead inc death,2021-10-16,point,forecast,NA,9
2021-10-04,NO,3 wk ahead inc death,2021-10-23,point,forecast,NA,8
2021-10-04,NO,4 wk ahead inc death,2021-10-30,point,forecast,NA,7
2021-10-04,PL,1 wk ahead inc death,2021-10-09,point,forecast,NA,152
2021-10-04,PL,2 wk ahead inc death,2021-10-16,point,forecast,NA,165
2021-10-04,PL,3 wk ahead inc death,2021-10-23,point,forecast,NA,169
2021-10-04,PL,4 wk ahead inc death,2021-10-30,point,forecast,NA,165
2021-10-04,PT,1 wk ahead inc death,2021-10-09,point,forecast,NA,35
2021-10-04,PT,2 wk ahead inc death,2021-10-16,point,forecast,NA,32
2021-10-04,PT,3 wk ahead inc death,2021-10-23,point,forecast,NA,30
2021-10-04,PT,4 wk ahead inc death,2021-10-30,point,forecast,NA,31
2021-10-04,RO,1 wk ahead inc death,2021-10-09,point,forecast,NA,1278
2021-10-04,RO,2 wk ahead inc death,2021-10-16,point,forecast,NA,1344
2021-10-04,RO,3 wk ahead inc death,2021-10-23,point,forecast,NA,1336
2021-10-04,RO,4 wk ahead inc death,2021-10-30,point,forecast,NA,1281
2021-10-04,SE,1 wk ahead inc death,2021-10-09,point,forecast,NA,38
2021-10-04,SE,2 wk ahead inc death,2021-10-16,point,forecast,NA,31
2021-10-04,SE,3 wk ahead inc death,2021-10-23,point,forecast,NA,27
2021-10-04,SE,4 wk ahead inc death,2021-10-30,point,forecast,NA,25
2021-10-04,SI,1 wk ahead inc death,2021-10-09,point,forecast,NA,37
2021-10-04,SI,2 wk ahead inc death,2021-10-16,point,forecast,NA,35
2021-10-04,SI,3 wk ahead inc death,2021-10-23,point,forecast,NA,33
2021-10-04,SI,4 wk ahead inc death,2021-10-30,point,forecast,NA,31
2021-10-04,SK,1 wk ahead inc death,2021-10-09,point,forecast,NA,80
2021-10-04,SK,2 wk ahead inc death,2021-10-16,point,forecast,NA,93
2021-10-04,SK,3 wk ahead inc death,2021-10-23,point,forecast,NA,99
2021-10-04,SK,4 wk ahead inc death,2021-10-30,point,forecast,NA,97
2021-10-04,BE,0 wk ahead inc hosp,2021-10-02,point,forecast,NA,407
2021-10-04,BE,1 wk ahead inc hosp,2021-10-09,point,forecast,NA,370
2021-10-04,BE,2 wk ahead inc hosp,2021-10-16,point,forecast,NA,330
2021-10-04,BE,3 wk ahead inc hosp,2021-10-23,point,forecast,NA,289
2021-10-04,DK,0 wk ahead inc hosp,2021-10-02,point,forecast,NA,34
2021-10-04,DK,1 wk ahead inc hosp,2021-10-09,point,forecast,NA,20
2021-10-04,DK,2 wk ahead inc hosp,2021-10-16,point,forecast,NA,12
2021-10-04,DK,3 wk ahead inc hosp,2021-10-23,point,forecast,NA,7
2021-10-04,EE,0 wk ahead inc hosp,2021-10-02,point,forecast,NA,94
2021-10-04,EE,1 wk ahead inc hosp,2021-10-09,point,forecast,NA,82
2021-10-04,EE,2 wk ahead inc hosp,2021-10-16,point,forecast,NA,71
2021-10-04,EE,3 wk ahead inc hosp,2021-10-23,point,forecast,NA,61
2021-10-04,ES,0 wk ahead inc hosp,2021-10-02,point,forecast,NA,565
2021-10-04,ES,1 wk ahead inc hosp,2021-10-09,point,forecast,NA,416
2021-10-04,ES,2 wk ahead inc hosp,2021-10-16,point,forecast,NA,314
2021-10-04,ES,3 wk ahead inc hosp,2021-10-23,point,forecast,NA,241
2021-10-04,FR,0 wk ahead inc hosp,2021-10-02,point,forecast,NA,1552
2021-10-04,FR,1 wk ahead inc hosp,2021-10-09,point,forecast,NA,1218
2021-10-04,FR,2 wk ahead inc hosp,2021-10-16,point,forecast,NA,972
2021-10-04,FR,3 wk ahead inc hosp,2021-10-23,point,forecast,NA,786
2021-10-04,HR,0 wk ahead inc hosp,2021-10-02,point,forecast,NA,564
2021-10-04,HR,1 wk ahead inc hosp,2021-10-09,point,forecast,NA,535
2021-10-04,HR,2 wk ahead inc hosp,2021-10-16,point,forecast,NA,488
2021-10-04,HR,3 wk ahead inc hosp,2021-10-23,point,forecast,NA,435
2021-10-04,IE,0 wk ahead inc hosp,2021-10-02,point,forecast,NA,124
2021-10-04,IE,1 wk ahead inc hosp,2021-10-09,point,forecast,NA,106
2021-10-04,IE,2 wk ahead inc hosp,2021-10-16,point,forecast,NA,91
2021-10-04,IE,3 wk ahead inc hosp,2021-10-23,point,forecast,NA,77
2021-10-04,NL,0 wk ahead inc hosp,2021-10-02,point,forecast,NA,236
2021-10-04,NL,1 wk ahead inc hosp,2021-10-09,point,forecast,NA,203
2021-10-04,NL,2 wk ahead inc hosp,2021-10-16,point,forecast,NA,174
2021-10-04,NL,3 wk ahead inc hosp,2021-10-23,point,forecast,NA,148
2021-10-04,NO,0 wk ahead inc hosp,2021-10-02,point,forecast,NA,83
2021-10-04,NO,1 wk ahead inc hosp,2021-10-09,point,forecast,NA,75
2021-10-04,NO,2 wk ahead inc hosp,2021-10-16,point,forecast,NA,67
2021-10-04,NO,3 wk ahead inc hosp,2021-10-23,point,forecast,NA,59
2021-10-04,SI,0 wk ahead inc hosp,2021-10-02,point,forecast,NA,251
2021-10-04,SI,1 wk ahead inc hosp,2021-10-09,point,forecast,NA,231
2021-10-04,SI,2 wk ahead inc hosp,2021-10-16,point,forecast,NA,207
2021-10-04,SI,3 wk ahead inc hosp,2021-10-23,point,forecast,NA,182
