forecast_date,location,target,target_end_date,type,scenario_id,quantile,value
2021-07-12,FR,4 wk ahead inc death,2021-08-07,point,forecast,NA,30
2021-07-12,GB,1 wk ahead inc death,2021-07-17,point,forecast,NA,184
2021-07-12,GB,2 wk ahead inc death,2021-07-24,point,forecast,NA,142
2021-07-12,GB,3 wk ahead inc death,2021-07-31,point,forecast,NA,93
2021-07-12,GB,4 wk ahead inc death,2021-08-07,point,forecast,NA,40
2021-07-12,GR,1 wk ahead inc death,2021-07-17,point,forecast,NA,57
2021-07-12,GR,2 wk ahead inc death,2021-07-24,point,forecast,NA,59
2021-07-12,GR,3 wk ahead inc death,2021-07-31,point,forecast,NA,66
2021-07-12,GR,4 wk ahead inc death,2021-08-07,point,forecast,NA,75
2021-07-12,HR,1 wk ahead inc death,2021-07-17,point,forecast,NA,9
2021-07-12,HR,2 wk ahead inc death,2021-07-24,point,forecast,NA,6
2021-07-12,HR,3 wk ahead inc death,2021-07-31,point,forecast,NA,4
2021-07-12,HR,4 wk ahead inc death,2021-08-07,point,forecast,NA,2
2021-07-12,HU,1 wk ahead inc death,2021-07-17,point,forecast,NA,10
2021-07-12,HU,2 wk ahead inc death,2021-07-24,point,forecast,NA,8
2021-07-12,HU,3 wk ahead inc death,2021-07-31,point,forecast,NA,8
2021-07-12,HU,4 wk ahead inc death,2021-08-07,point,forecast,NA,7
2021-07-12,IE,1 wk ahead inc death,2021-07-17,point,forecast,NA,5
2021-07-12,IE,2 wk ahead inc death,2021-07-24,point,forecast,NA,5
2021-07-12,IE,3 wk ahead inc death,2021-07-31,point,forecast,NA,4
2021-07-12,IE,4 wk ahead inc death,2021-08-07,point,forecast,NA,3
2021-07-12,IS,1 wk ahead inc death,2021-07-17,point,forecast,NA,0
2021-07-12,IS,2 wk ahead inc death,2021-07-24,point,forecast,NA,0
2021-07-12,IS,3 wk ahead inc death,2021-07-31,point,forecast,NA,0
2021-07-12,IS,4 wk ahead inc death,2021-08-07,point,forecast,NA,0
2021-07-12,IT,1 wk ahead inc death,2021-07-17,point,forecast,NA,98
2021-07-12,IT,2 wk ahead inc death,2021-07-24,point,forecast,NA,72
2021-07-12,IT,3 wk ahead inc death,2021-07-31,point,forecast,NA,55
2021-07-12,IT,4 wk ahead inc death,2021-08-07,point,forecast,NA,42
2021-07-12,LI,1 wk ahead inc death,2021-07-17,point,forecast,NA,0
2021-07-12,LI,2 wk ahead inc death,2021-07-24,point,forecast,NA,0
2021-07-12,LI,3 wk ahead inc death,2021-07-31,point,forecast,NA,0
2021-07-12,LI,4 wk ahead inc death,2021-08-07,point,forecast,NA,0
2021-07-12,LT,1 wk ahead inc death,2021-07-17,point,forecast,NA,6
2021-07-12,LT,2 wk ahead inc death,2021-07-24,point,forecast,NA,4
2021-07-12,LT,3 wk ahead inc death,2021-07-31,point,forecast,NA,3
2021-07-12,LT,4 wk ahead inc death,2021-08-07,point,forecast,NA,3
2021-07-12,LU,1 wk ahead inc death,2021-07-17,point,forecast,NA,1
2021-07-12,LU,2 wk ahead inc death,2021-07-24,point,forecast,NA,1
2021-07-12,LU,3 wk ahead inc death,2021-07-31,point,forecast,NA,1
2021-07-12,LU,4 wk ahead inc death,2021-08-07,point,forecast,NA,1
2021-07-12,LV,1 wk ahead inc death,2021-07-17,point,forecast,NA,4
2021-07-12,LV,2 wk ahead inc death,2021-07-24,point,forecast,NA,2
2021-07-12,LV,3 wk ahead inc death,2021-07-31,point,forecast,NA,0
2021-07-12,LV,4 wk ahead inc death,2021-08-07,point,forecast,NA,0
2021-07-12,MT,1 wk ahead inc death,2021-07-17,point,forecast,NA,1
2021-07-12,MT,2 wk ahead inc death,2021-07-24,point,forecast,NA,0
2021-07-12,MT,3 wk ahead inc death,2021-07-31,point,forecast,NA,0
2021-07-12,MT,4 wk ahead inc death,2021-08-07,point,forecast,NA,0
2021-07-12,NL,1 wk ahead inc death,2021-07-17,point,forecast,NA,7
2021-07-12,NL,2 wk ahead inc death,2021-07-24,point,forecast,NA,6
2021-07-12,NL,3 wk ahead inc death,2021-07-31,point,forecast,NA,5
2021-07-12,NL,4 wk ahead inc death,2021-08-07,point,forecast,NA,5
2021-07-12,NO,1 wk ahead inc death,2021-07-17,point,forecast,NA,2
2021-07-12,NO,2 wk ahead inc death,2021-07-24,point,forecast,NA,1
2021-07-12,NO,3 wk ahead inc death,2021-07-31,point,forecast,NA,1
2021-07-12,NO,4 wk ahead inc death,2021-08-07,point,forecast,NA,0
2021-07-12,PL,1 wk ahead inc death,2021-07-17,point,forecast,NA,52
2021-07-12,PL,2 wk ahead inc death,2021-07-24,point,forecast,NA,38
2021-07-12,PL,3 wk ahead inc death,2021-07-31,point,forecast,NA,29
2021-07-12,PL,4 wk ahead inc death,2021-08-07,point,forecast,NA,25
2021-07-12,PT,1 wk ahead inc death,2021-07-17,point,forecast,NA,42
2021-07-12,PT,2 wk ahead inc death,2021-07-24,point,forecast,NA,39
2021-07-12,PT,3 wk ahead inc death,2021-07-31,point,forecast,NA,33
2021-07-12,PT,4 wk ahead inc death,2021-08-07,point,forecast,NA,25
2021-07-12,RO,1 wk ahead inc death,2021-07-17,point,forecast,NA,195
2021-07-12,RO,2 wk ahead inc death,2021-07-24,point,forecast,NA,67
2021-07-12,RO,3 wk ahead inc death,2021-07-31,point,forecast,NA,29
2021-07-12,RO,4 wk ahead inc death,2021-08-07,point,forecast,NA,1
2021-07-12,SE,1 wk ahead inc death,2021-07-17,point,forecast,NA,11
2021-07-12,SE,2 wk ahead inc death,2021-07-24,point,forecast,NA,11
2021-07-12,SE,3 wk ahead inc death,2021-07-31,point,forecast,NA,12
2021-07-12,SE,4 wk ahead inc death,2021-08-07,point,forecast,NA,13
2021-07-12,SI,1 wk ahead inc death,2021-07-17,point,forecast,NA,3
2021-07-12,SI,2 wk ahead inc death,2021-07-24,point,forecast,NA,2
2021-07-12,SI,3 wk ahead inc death,2021-07-31,point,forecast,NA,2
2021-07-12,SI,4 wk ahead inc death,2021-08-07,point,forecast,NA,2
2021-07-12,SK,1 wk ahead inc death,2021-07-17,point,forecast,NA,5
2021-07-12,SK,2 wk ahead inc death,2021-07-24,point,forecast,NA,4
2021-07-12,SK,3 wk ahead inc death,2021-07-31,point,forecast,NA,3
2021-07-12,SK,4 wk ahead inc death,2021-08-07,point,forecast,NA,2
