forecast_date,location,target,target_end_date,type,scenario_id,quantile,value
2021-05-24,GR,4 wk ahead inc death,2021-06-19,point,forecast,NA,73
2021-05-24,HR,1 wk ahead inc death,2021-05-29,point,forecast,NA,164
2021-05-24,HR,2 wk ahead inc death,2021-06-05,point,forecast,NA,125
2021-05-24,HR,3 wk ahead inc death,2021-06-12,point,forecast,NA,94
2021-05-24,HR,4 wk ahead inc death,2021-06-19,point,forecast,NA,70
2021-05-24,HU,1 wk ahead inc death,2021-05-29,point,forecast,NA,214
2021-05-24,HU,2 wk ahead inc death,2021-06-05,point,forecast,NA,119
2021-05-24,HU,3 wk ahead inc death,2021-06-12,point,forecast,NA,70
2021-05-24,HU,4 wk ahead inc death,2021-06-19,point,forecast,NA,37
2021-05-24,IE,1 wk ahead inc death,2021-05-29,point,forecast,NA,0
2021-05-24,IE,2 wk ahead inc death,2021-06-05,point,forecast,NA,0
2021-05-24,IE,3 wk ahead inc death,2021-06-12,point,forecast,NA,0
2021-05-24,IE,4 wk ahead inc death,2021-06-19,point,forecast,NA,6
2021-05-24,IS,1 wk ahead inc death,2021-05-29,point,forecast,NA,0
2021-05-24,IS,2 wk ahead inc death,2021-06-05,point,forecast,NA,0
2021-05-24,IS,3 wk ahead inc death,2021-06-12,point,forecast,NA,0
2021-05-24,IS,4 wk ahead inc death,2021-06-19,point,forecast,NA,0
2021-05-24,IT,1 wk ahead inc death,2021-05-29,point,forecast,NA,882
2021-05-24,IT,2 wk ahead inc death,2021-06-05,point,forecast,NA,655
2021-05-24,IT,3 wk ahead inc death,2021-06-12,point,forecast,NA,478
2021-05-24,IT,4 wk ahead inc death,2021-06-19,point,forecast,NA,333
2021-05-24,LI,1 wk ahead inc death,2021-05-29,point,forecast,NA,0
2021-05-24,LI,2 wk ahead inc death,2021-06-05,point,forecast,NA,0
2021-05-24,LI,3 wk ahead inc death,2021-06-12,point,forecast,NA,0
2021-05-24,LI,4 wk ahead inc death,2021-06-19,point,forecast,NA,0
2021-05-24,LT,1 wk ahead inc death,2021-05-29,point,forecast,NA,74
2021-05-24,LT,2 wk ahead inc death,2021-06-05,point,forecast,NA,59
2021-05-24,LT,3 wk ahead inc death,2021-06-12,point,forecast,NA,38
2021-05-24,LT,4 wk ahead inc death,2021-06-19,point,forecast,NA,20
2021-05-24,LU,1 wk ahead inc death,2021-05-29,point,forecast,NA,4
2021-05-24,LU,2 wk ahead inc death,2021-06-05,point,forecast,NA,3
2021-05-24,LU,3 wk ahead inc death,2021-06-12,point,forecast,NA,2
2021-05-24,LU,4 wk ahead inc death,2021-06-19,point,forecast,NA,1
2021-05-24,LV,1 wk ahead inc death,2021-05-29,point,forecast,NA,62
2021-05-24,LV,2 wk ahead inc death,2021-06-05,point,forecast,NA,51
2021-05-24,LV,3 wk ahead inc death,2021-06-12,point,forecast,NA,39
2021-05-24,LV,4 wk ahead inc death,2021-06-19,point,forecast,NA,26
2021-05-24,MT,1 wk ahead inc death,2021-05-29,point,forecast,NA,0
2021-05-24,MT,2 wk ahead inc death,2021-06-05,point,forecast,NA,0
2021-05-24,MT,3 wk ahead inc death,2021-06-12,point,forecast,NA,0
2021-05-24,MT,4 wk ahead inc death,2021-06-19,point,forecast,NA,0
2021-05-24,NL,1 wk ahead inc death,2021-05-29,point,forecast,NA,79
2021-05-24,NL,2 wk ahead inc death,2021-06-05,point,forecast,NA,79
2021-05-24,NL,3 wk ahead inc death,2021-06-12,point,forecast,NA,63
2021-05-24,NL,4 wk ahead inc death,2021-06-19,point,forecast,NA,63
2021-05-24,NO,1 wk ahead inc death,2021-05-29,point,forecast,NA,7
2021-05-24,NO,2 wk ahead inc death,2021-06-05,point,forecast,NA,4
2021-05-24,NO,3 wk ahead inc death,2021-06-12,point,forecast,NA,1
2021-05-24,NO,4 wk ahead inc death,2021-06-19,point,forecast,NA,0
2021-05-24,PL,1 wk ahead inc death,2021-05-29,point,forecast,NA,1004
2021-05-24,PL,2 wk ahead inc death,2021-06-05,point,forecast,NA,736
2021-05-24,PL,3 wk ahead inc death,2021-06-12,point,forecast,NA,545
2021-05-24,PL,4 wk ahead inc death,2021-06-19,point,forecast,NA,404
2021-05-24,PT,1 wk ahead inc death,2021-05-29,point,forecast,NA,5
2021-05-24,PT,2 wk ahead inc death,2021-06-05,point,forecast,NA,0
2021-05-24,PT,3 wk ahead inc death,2021-06-12,point,forecast,NA,0
2021-05-24,PT,4 wk ahead inc death,2021-06-19,point,forecast,NA,0
2021-05-24,RO,1 wk ahead inc death,2021-05-29,point,forecast,NA,324
2021-05-24,RO,2 wk ahead inc death,2021-06-05,point,forecast,NA,252
2021-05-24,RO,3 wk ahead inc death,2021-06-12,point,forecast,NA,208
2021-05-24,RO,4 wk ahead inc death,2021-06-19,point,forecast,NA,176
2021-05-24,SE,1 wk ahead inc death,2021-05-29,point,forecast,NA,69
2021-05-24,SE,2 wk ahead inc death,2021-06-05,point,forecast,NA,58
2021-05-24,SE,3 wk ahead inc death,2021-06-12,point,forecast,NA,55
2021-05-24,SE,4 wk ahead inc death,2021-06-19,point,forecast,NA,49
2021-05-24,SI,1 wk ahead inc death,2021-05-29,point,forecast,NA,21
2021-05-24,SI,2 wk ahead inc death,2021-06-05,point,forecast,NA,16
2021-05-24,SI,3 wk ahead inc death,2021-06-12,point,forecast,NA,9
2021-05-24,SI,4 wk ahead inc death,2021-06-19,point,forecast,NA,6
2021-05-24,SK,1 wk ahead inc death,2021-05-29,point,forecast,NA,18
2021-05-24,SK,2 wk ahead inc death,2021-06-05,point,forecast,NA,0
2021-05-24,SK,3 wk ahead inc death,2021-06-12,point,forecast,NA,0
2021-05-24,SK,4 wk ahead inc death,2021-06-19,point,forecast,NA,0
