forecast_date,location,target,target_end_date,type,scenario_id,quantile,value
2021-11-29,LI,1 wk ahead inc death,2021-12-04,point,forecast,NA,2
2021-11-29,LI,2 wk ahead inc death,2021-12-11,point,forecast,NA,2
2021-11-29,LI,3 wk ahead inc death,2021-12-18,point,forecast,NA,2
2021-11-29,LI,4 wk ahead inc death,2021-12-25,point,forecast,NA,2
2021-11-29,LT,1 wk ahead inc death,2021-12-04,point,forecast,NA,157
2021-11-29,LT,2 wk ahead inc death,2021-12-11,point,forecast,NA,145
2021-11-29,LT,3 wk ahead inc death,2021-12-18,point,forecast,NA,135
2021-11-29,LT,4 wk ahead inc death,2021-12-25,point,forecast,NA,127
2021-11-29,LU,1 wk ahead inc death,2021-12-04,point,forecast,NA,4
2021-11-29,LU,2 wk ahead inc death,2021-12-11,point,forecast,NA,5
2021-11-29,LU,3 wk ahead inc death,2021-12-18,point,forecast,NA,5
2021-11-29,LU,4 wk ahead inc death,2021-12-25,point,forecast,NA,5
2021-11-29,LV,1 wk ahead inc death,2021-12-04,point,forecast,NA,170
2021-11-29,LV,2 wk ahead inc death,2021-12-11,point,forecast,NA,155
2021-11-29,LV,3 wk ahead inc death,2021-12-18,point,forecast,NA,141
2021-11-29,LV,4 wk ahead inc death,2021-12-25,point,forecast,NA,133
2021-11-29,MT,1 wk ahead inc death,2021-12-04,point,forecast,NA,6
2021-11-29,MT,2 wk ahead inc death,2021-12-11,point,forecast,NA,6
2021-11-29,MT,3 wk ahead inc death,2021-12-18,point,forecast,NA,6
2021-11-29,MT,4 wk ahead inc death,2021-12-25,point,forecast,NA,6
2021-11-29,NL,1 wk ahead inc death,2021-12-04,point,forecast,NA,423
2021-11-29,NL,2 wk ahead inc death,2021-12-11,point,forecast,NA,469
2021-11-29,NL,3 wk ahead inc death,2021-12-18,point,forecast,NA,487
2021-11-29,NL,4 wk ahead inc death,2021-12-25,point,forecast,NA,482
2021-11-29,NO,1 wk ahead inc death,2021-12-04,point,forecast,NA,56
2021-11-29,NO,2 wk ahead inc death,2021-12-11,point,forecast,NA,60
2021-11-29,NO,3 wk ahead inc death,2021-12-18,point,forecast,NA,63
2021-11-29,NO,4 wk ahead inc death,2021-12-25,point,forecast,NA,64
2021-11-29,PL,1 wk ahead inc death,2021-12-04,point,forecast,NA,2519
2021-11-29,PL,2 wk ahead inc death,2021-12-11,point,forecast,NA,2589
2021-11-29,PL,3 wk ahead inc death,2021-12-18,point,forecast,NA,2571
2021-11-29,PL,4 wk ahead inc death,2021-12-25,point,forecast,NA,2466
2021-11-29,PT,1 wk ahead inc death,2021-12-04,point,forecast,NA,102
2021-11-29,PT,2 wk ahead inc death,2021-12-11,point,forecast,NA,107
2021-11-29,PT,3 wk ahead inc death,2021-12-18,point,forecast,NA,109
2021-11-29,PT,4 wk ahead inc death,2021-12-25,point,forecast,NA,109
2021-11-29,RO,1 wk ahead inc death,2021-12-04,point,forecast,NA,1044
2021-11-29,RO,2 wk ahead inc death,2021-12-11,point,forecast,NA,814
2021-11-29,RO,3 wk ahead inc death,2021-12-18,point,forecast,NA,681
2021-11-29,RO,4 wk ahead inc death,2021-12-25,point,forecast,NA,596
2021-11-29,SE,1 wk ahead inc death,2021-12-04,point,forecast,NA,37
2021-11-29,SE,2 wk ahead inc death,2021-12-11,point,forecast,NA,39
2021-11-29,SE,3 wk ahead inc death,2021-12-18,point,forecast,NA,44
2021-11-29,SE,4 wk ahead inc death,2021-12-25,point,forecast,NA,46
2021-11-29,SI,1 wk ahead inc death,2021-12-04,point,forecast,NA,122
2021-11-29,SI,2 wk ahead inc death,2021-12-11,point,forecast,NA,115
2021-11-29,SI,3 wk ahead inc death,2021-12-18,point,forecast,NA,108
2021-11-29,SI,4 wk ahead inc death,2021-12-25,point,forecast,NA,100
2021-11-29,SK,1 wk ahead inc death,2021-12-04,point,forecast,NA,437
2021-11-29,SK,2 wk ahead inc death,2021-12-11,point,forecast,NA,441
2021-11-29,SK,3 wk ahead inc death,2021-12-18,point,forecast,NA,424
2021-11-29,SK,4 wk ahead inc death,2021-12-25,point,forecast,NA,399
