forecast_date,location,target,target_end_date,type,scenario_id,quantile,value
2021-11-08,HU,4 wk ahead inc death,2021-12-04,point,forecast,NA,668
2021-11-08,IE,1 wk ahead inc death,2021-11-13,point,forecast,NA,94
2021-11-08,IE,2 wk ahead inc death,2021-11-20,point,forecast,NA,144
2021-11-08,IE,3 wk ahead inc death,2021-11-27,point,forecast,NA,175
2021-11-08,IE,4 wk ahead inc death,2021-12-04,point,forecast,NA,208
2021-11-08,IS,1 wk ahead inc death,2021-11-13,point,forecast,NA,3
2021-11-08,IS,2 wk ahead inc death,2021-11-20,point,forecast,NA,5
2021-11-08,IS,3 wk ahead inc death,2021-11-27,point,forecast,NA,6
2021-11-08,IS,4 wk ahead inc death,2021-12-04,point,forecast,NA,7
2021-11-08,IT,1 wk ahead inc death,2021-11-13,point,forecast,NA,347
2021-11-08,IT,2 wk ahead inc death,2021-11-20,point,forecast,NA,421
2021-11-08,IT,3 wk ahead inc death,2021-11-27,point,forecast,NA,491
2021-11-08,IT,4 wk ahead inc death,2021-12-04,point,forecast,NA,546
2021-11-08,LI,1 wk ahead inc death,2021-11-13,point,forecast,NA,1
2021-11-08,LI,2 wk ahead inc death,2021-11-20,point,forecast,NA,1
2021-11-08,LI,3 wk ahead inc death,2021-11-27,point,forecast,NA,2
2021-11-08,LI,4 wk ahead inc death,2021-12-04,point,forecast,NA,3
2021-11-08,LT,1 wk ahead inc death,2021-11-13,point,forecast,NA,249
2021-11-08,LT,2 wk ahead inc death,2021-11-20,point,forecast,NA,243
2021-11-08,LT,3 wk ahead inc death,2021-11-27,point,forecast,NA,235
2021-11-08,LT,4 wk ahead inc death,2021-12-04,point,forecast,NA,223
2021-11-08,LU,1 wk ahead inc death,2021-11-13,point,forecast,NA,8
2021-11-08,LU,2 wk ahead inc death,2021-11-20,point,forecast,NA,9
2021-11-08,LU,3 wk ahead inc death,2021-11-27,point,forecast,NA,10
2021-11-08,LU,4 wk ahead inc death,2021-12-04,point,forecast,NA,11
2021-11-08,LV,1 wk ahead inc death,2021-11-13,point,forecast,NA,240
2021-11-08,LV,2 wk ahead inc death,2021-11-20,point,forecast,NA,218
2021-11-08,LV,3 wk ahead inc death,2021-11-27,point,forecast,NA,185
2021-11-08,LV,4 wk ahead inc death,2021-12-04,point,forecast,NA,155
2021-11-08,MT,1 wk ahead inc death,2021-11-13,point,forecast,NA,1
2021-11-08,MT,2 wk ahead inc death,2021-11-20,point,forecast,NA,1
2021-11-08,MT,3 wk ahead inc death,2021-11-27,point,forecast,NA,1
2021-11-08,MT,4 wk ahead inc death,2021-12-04,point,forecast,NA,1
2021-11-08,NL,1 wk ahead inc death,2021-11-13,point,forecast,NA,335
2021-11-08,NL,2 wk ahead inc death,2021-11-20,point,forecast,NA,512
2021-11-08,NL,3 wk ahead inc death,2021-11-27,point,forecast,NA,647
2021-11-08,NL,4 wk ahead inc death,2021-12-04,point,forecast,NA,738
2021-11-08,NO,1 wk ahead inc death,2021-11-13,point,forecast,NA,34
2021-11-08,NO,2 wk ahead inc death,2021-11-20,point,forecast,NA,45
2021-11-08,NO,3 wk ahead inc death,2021-11-27,point,forecast,NA,52
2021-11-08,NO,4 wk ahead inc death,2021-12-04,point,forecast,NA,58
2021-11-08,PL,1 wk ahead inc death,2021-11-13,point,forecast,NA,1126
2021-11-08,PL,2 wk ahead inc death,2021-11-20,point,forecast,NA,1470
2021-11-08,PL,3 wk ahead inc death,2021-11-27,point,forecast,NA,1720
2021-11-08,PL,4 wk ahead inc death,2021-12-04,point,forecast,NA,1867
2021-11-08,PT,1 wk ahead inc death,2021-11-13,point,forecast,NA,54
2021-11-08,PT,2 wk ahead inc death,2021-11-20,point,forecast,NA,66
2021-11-08,PT,3 wk ahead inc death,2021-11-27,point,forecast,NA,76
2021-11-08,PT,4 wk ahead inc death,2021-12-04,point,forecast,NA,86
2021-11-08,RO,1 wk ahead inc death,2021-11-13,point,forecast,NA,2820
2021-11-08,RO,2 wk ahead inc death,2021-11-20,point,forecast,NA,2399
2021-11-08,RO,3 wk ahead inc death,2021-11-27,point,forecast,NA,1983
2021-11-08,RO,4 wk ahead inc death,2021-12-04,point,forecast,NA,1616
2021-11-08,SE,1 wk ahead inc death,2021-11-13,point,forecast,NA,36
2021-11-08,SE,2 wk ahead inc death,2021-11-20,point,forecast,NA,40
2021-11-08,SE,3 wk ahead inc death,2021-11-27,point,forecast,NA,44
2021-11-08,SE,4 wk ahead inc death,2021-12-04,point,forecast,NA,47
2021-11-08,SI,1 wk ahead inc death,2021-11-13,point,forecast,NA,118
2021-11-08,SI,2 wk ahead inc death,2021-11-20,point,forecast,NA,160
2021-11-08,SI,3 wk ahead inc death,2021-11-27,point,forecast,NA,190
2021-11-08,SI,4 wk ahead inc death,2021-12-04,point,forecast,NA,210
2021-11-08,SK,1 wk ahead inc death,2021-11-13,point,forecast,NA,339
2021-11-08,SK,2 wk ahead inc death,2021-11-20,point,forecast,NA,500
2021-11-08,SK,3 wk ahead inc death,2021-11-27,point,forecast,NA,616
2021-11-08,SK,4 wk ahead inc death,2021-12-04,point,forecast,NA,686
