forecast_date,location,target,target_end_date,type,scenario_id,quantile,value
2021-11-15,LT,2 wk ahead inc death,2021-11-27,point,forecast,NA,170
2021-11-15,LT,3 wk ahead inc death,2021-12-04,point,forecast,NA,154
2021-11-15,LT,4 wk ahead inc death,2021-12-11,point,forecast,NA,142
2021-11-15,LU,1 wk ahead inc death,2021-11-20,point,forecast,NA,7
2021-11-15,LU,2 wk ahead inc death,2021-11-27,point,forecast,NA,8
2021-11-15,LU,3 wk ahead inc death,2021-12-04,point,forecast,NA,9
2021-11-15,LU,4 wk ahead inc death,2021-12-11,point,forecast,NA,10
2021-11-15,LV,1 wk ahead inc death,2021-11-20,point,forecast,NA,245
2021-11-15,LV,2 wk ahead inc death,2021-11-27,point,forecast,NA,204
2021-11-15,LV,3 wk ahead inc death,2021-12-04,point,forecast,NA,161
2021-11-15,LV,4 wk ahead inc death,2021-12-11,point,forecast,NA,121
2021-11-15,MT,1 wk ahead inc death,2021-11-20,point,forecast,NA,0
2021-11-15,MT,2 wk ahead inc death,2021-11-27,point,forecast,NA,0
2021-11-15,MT,3 wk ahead inc death,2021-12-04,point,forecast,NA,1
2021-11-15,MT,4 wk ahead inc death,2021-12-11,point,forecast,NA,1
2021-11-15,NL,1 wk ahead inc death,2021-11-20,point,forecast,NA,309
2021-11-15,NL,2 wk ahead inc death,2021-11-27,point,forecast,NA,439
2021-11-15,NL,3 wk ahead inc death,2021-12-04,point,forecast,NA,536
2021-11-15,NL,4 wk ahead inc death,2021-12-11,point,forecast,NA,601
2021-11-15,NO,1 wk ahead inc death,2021-11-20,point,forecast,NA,40
2021-11-15,NO,2 wk ahead inc death,2021-11-27,point,forecast,NA,48
2021-11-15,NO,3 wk ahead inc death,2021-12-04,point,forecast,NA,54
2021-11-15,NO,4 wk ahead inc death,2021-12-11,point,forecast,NA,57
2021-11-15,PL,1 wk ahead inc death,2021-11-20,point,forecast,NA,1422
2021-11-15,PL,2 wk ahead inc death,2021-11-27,point,forecast,NA,1645
2021-11-15,PL,3 wk ahead inc death,2021-12-04,point,forecast,NA,1763
2021-11-15,PL,4 wk ahead inc death,2021-12-11,point,forecast,NA,1821
2021-11-15,PT,1 wk ahead inc death,2021-11-20,point,forecast,NA,50
2021-11-15,PT,2 wk ahead inc death,2021-11-27,point,forecast,NA,58
2021-11-15,PT,3 wk ahead inc death,2021-12-04,point,forecast,NA,67
2021-11-15,PT,4 wk ahead inc death,2021-12-11,point,forecast,NA,75
2021-11-15,RO,1 wk ahead inc death,2021-11-20,point,forecast,NA,1924
2021-11-15,RO,2 wk ahead inc death,2021-11-27,point,forecast,NA,1461
2021-11-15,RO,3 wk ahead inc death,2021-12-04,point,forecast,NA,1110
2021-11-15,RO,4 wk ahead inc death,2021-12-11,point,forecast,NA,866
2021-11-15,SE,1 wk ahead inc death,2021-11-20,point,forecast,NA,26
2021-11-15,SE,2 wk ahead inc death,2021-11-27,point,forecast,NA,28
2021-11-15,SE,3 wk ahead inc death,2021-12-04,point,forecast,NA,33
2021-11-15,SE,4 wk ahead inc death,2021-12-11,point,forecast,NA,37
2021-11-15,SI,1 wk ahead inc death,2021-11-20,point,forecast,NA,140
2021-11-15,SI,2 wk ahead inc death,2021-11-27,point,forecast,NA,164
2021-11-15,SI,3 wk ahead inc death,2021-12-04,point,forecast,NA,178
2021-11-15,SI,4 wk ahead inc death,2021-12-11,point,forecast,NA,182
2021-11-15,SK,1 wk ahead inc death,2021-11-20,point,forecast,NA,425
2021-11-15,SK,2 wk ahead inc death,2021-11-27,point,forecast,NA,526
2021-11-15,SK,3 wk ahead inc death,2021-12-04,point,forecast,NA,588
2021-11-15,SK,4 wk ahead inc death,2021-12-11,point,forecast,NA,615
