forecast_date,location,target,target_end_date,type,scenario_id,quantile,value
2021-12-06,EE,3 wk ahead inc death,2021-12-25,point,forecast,NA,9
2021-12-06,EE,4 wk ahead inc death,2022-01-01,point,forecast,NA,7
2021-12-06,ES,1 wk ahead inc death,2021-12-11,point,forecast,NA,204
2021-12-06,ES,2 wk ahead inc death,2021-12-18,point,forecast,NA,180
2021-12-06,ES,3 wk ahead inc death,2021-12-25,point,forecast,NA,217
2021-12-06,ES,4 wk ahead inc death,2022-01-01,point,forecast,NA,218
2021-12-06,FI,1 wk ahead inc death,2021-12-11,point,forecast,NA,56
2021-12-06,FI,2 wk ahead inc death,2021-12-18,point,forecast,NA,58
2021-12-06,FI,3 wk ahead inc death,2021-12-25,point,forecast,NA,58
2021-12-06,FI,4 wk ahead inc death,2022-01-01,point,forecast,NA,57
2021-12-06,FR,1 wk ahead inc death,2021-12-11,point,forecast,NA,805
2021-12-06,FR,2 wk ahead inc death,2021-12-18,point,forecast,NA,948
2021-12-06,FR,3 wk ahead inc death,2021-12-25,point,forecast,NA,1032
2021-12-06,FR,4 wk ahead inc death,2022-01-01,point,forecast,NA,1074
2021-12-06,GB,1 wk ahead inc death,2021-12-11,point,forecast,NA,823
2021-12-06,GB,2 wk ahead inc death,2021-12-18,point,forecast,NA,833
2021-12-06,GB,3 wk ahead inc death,2021-12-25,point,forecast,NA,839
2021-12-06,GB,4 wk ahead inc death,2022-01-01,point,forecast,NA,852
2021-12-06,GR,1 wk ahead inc death,2021-12-11,point,forecast,NA,625
2021-12-06,GR,2 wk ahead inc death,2021-12-18,point,forecast,NA,583
2021-12-06,GR,3 wk ahead inc death,2021-12-25,point,forecast,NA,529
2021-12-06,GR,4 wk ahead inc death,2022-01-01,point,forecast,NA,481
2021-12-06,HR,1 wk ahead inc death,2021-12-11,point,forecast,NA,419
2021-12-06,HR,2 wk ahead inc death,2021-12-18,point,forecast,NA,381
2021-12-06,HR,3 wk ahead inc death,2021-12-25,point,forecast,NA,342
2021-12-06,HR,4 wk ahead inc death,2022-01-01,point,forecast,NA,304
2021-12-06,HU,1 wk ahead inc death,2021-12-11,point,forecast,NA,1180
2021-12-06,HU,2 wk ahead inc death,2021-12-18,point,forecast,NA,1135
2021-12-06,HU,3 wk ahead inc death,2021-12-25,point,forecast,NA,1063
2021-12-06,HU,4 wk ahead inc death,2022-01-01,point,forecast,NA,982
2021-12-06,IE,1 wk ahead inc death,2021-12-11,point,forecast,NA,43
2021-12-06,IE,2 wk ahead inc death,2021-12-18,point,forecast,NA,37
2021-12-06,IE,3 wk ahead inc death,2021-12-25,point,forecast,NA,32
2021-12-06,IE,4 wk ahead inc death,2022-01-01,point,forecast,NA,32
2021-12-06,IS,1 wk ahead inc death,2021-12-11,point,forecast,NA,0
2021-12-06,IS,2 wk ahead inc death,2021-12-18,point,forecast,NA,1
2021-12-06,IS,3 wk ahead inc death,2021-12-25,point,forecast,NA,1
2021-12-06,IS,4 wk ahead inc death,2022-01-01,point,forecast,NA,1
2021-12-06,IT,1 wk ahead inc death,2021-12-11,point,forecast,NA,590
2021-12-06,IT,2 wk ahead inc death,2021-12-18,point,forecast,NA,629
2021-12-06,IT,3 wk ahead inc death,2021-12-25,point,forecast,NA,651
2021-12-06,IT,4 wk ahead inc death,2022-01-01,point,forecast,NA,655
2021-12-06,LI,1 wk ahead inc death,2021-12-11,point,forecast,NA,2
2021-12-06,LI,2 wk ahead inc death,2021-12-18,point,forecast,NA,3
2021-12-06,LI,3 wk ahead inc death,2021-12-25,point,forecast,NA,4
2021-12-06,LI,4 wk ahead inc death,2022-01-01,point,forecast,NA,4
2021-12-06,LT,1 wk ahead inc death,2021-12-11,point,forecast,NA,133
2021-12-06,LT,2 wk ahead inc death,2021-12-18,point,forecast,NA,120
2021-12-06,LT,3 wk ahead inc death,2021-12-25,point,forecast,NA,111
2021-12-06,LT,4 wk ahead inc death,2022-01-01,point,forecast,NA,105
2021-12-06,LU,1 wk ahead inc death,2021-12-11,point,forecast,NA,14
2021-12-06,LU,2 wk ahead inc death,2021-12-18,point,forecast,NA,15
2021-12-06,LU,3 wk ahead inc death,2021-12-25,point,forecast,NA,16
2021-12-06,LU,4 wk ahead inc death,2022-01-01,point,forecast,NA,16
2021-12-06,LV,1 wk ahead inc death,2021-12-11,point,forecast,NA,114
2021-12-06,LV,2 wk ahead inc death,2021-12-18,point,forecast,NA,98
2021-12-06,LV,3 wk ahead inc death,2021-12-25,point,forecast,NA,91
2021-12-06,LV,4 wk ahead inc death,2022-01-01,point,forecast,NA,83
2021-12-06,MT,1 wk ahead inc death,2021-12-11,point,forecast,NA,0
2021-12-06,MT,2 wk ahead inc death,2021-12-18,point,forecast,NA,0
2021-12-06,MT,3 wk ahead inc death,2021-12-25,point,forecast,NA,0
2021-12-06,MT,4 wk ahead inc death,2022-01-01,point,forecast,NA,0
2021-12-06,NL,1 wk ahead inc death,2021-12-11,point,forecast,NA,415
2021-12-06,NL,2 wk ahead inc death,2021-12-18,point,forecast,NA,429
2021-12-06,NL,3 wk ahead inc death,2021-12-25,point,forecast,NA,428
2021-12-06,NL,4 wk ahead inc death,2022-01-01,point,forecast,NA,416
2021-12-06,NO,1 wk ahead inc death,2021-12-11,point,forecast,NA,50
2021-12-06,NO,2 wk ahead inc death,2021-12-18,point,forecast,NA,57
2021-12-06,NO,3 wk ahead inc death,2021-12-25,point,forecast,NA,63
2021-12-06,NO,4 wk ahead inc death,2022-01-01,point,forecast,NA,66
2021-12-06,PL,1 wk ahead inc death,2021-12-11,point,forecast,NA,2842
2021-12-06,PL,2 wk ahead inc death,2021-12-18,point,forecast,NA,2893
2021-12-06,PL,3 wk ahead inc death,2021-12-25,point,forecast,NA,2812
2021-12-06,PL,4 wk ahead inc death,2022-01-01,point,forecast,NA,2666
2021-12-06,PT,1 wk ahead inc death,2021-12-11,point,forecast,NA,138
2021-12-06,PT,2 wk ahead inc death,2021-12-18,point,forecast,NA,159
2021-12-06,PT,3 wk ahead inc death,2021-12-25,point,forecast,NA,171
2021-12-06,PT,4 wk ahead inc death,2022-01-01,point,forecast,NA,175
2021-12-06,RO,1 wk ahead inc death,2021-12-11,point,forecast,NA,587
2021-12-06,RO,2 wk ahead inc death,2021-12-18,point,forecast,NA,417
2021-12-06,RO,3 wk ahead inc death,2021-12-25,point,forecast,NA,322
2021-12-06,RO,4 wk ahead inc death,2022-01-01,point,forecast,NA,288
2021-12-06,SE,1 wk ahead inc death,2021-12-11,point,forecast,NA,34
2021-12-06,SE,2 wk ahead inc death,2021-12-18,point,forecast,NA,39
2021-12-06,SE,3 wk ahead inc death,2021-12-25,point,forecast,NA,46
2021-12-06,SE,4 wk ahead inc death,2022-01-01,point,forecast,NA,49
2021-12-06,SI,1 wk ahead inc death,2021-12-11,point,forecast,NA,113
2021-12-06,SI,2 wk ahead inc death,2021-12-18,point,forecast,NA,105
2021-12-06,SI,3 wk ahead inc death,2021-12-25,point,forecast,NA,98
2021-12-06,SI,4 wk ahead inc death,2022-01-01,point,forecast,NA,92
2021-12-06,SK,1 wk ahead inc death,2021-12-11,point,forecast,NA,556
2021-12-06,SK,2 wk ahead inc death,2021-12-18,point,forecast,NA,532
2021-12-06,SK,3 wk ahead inc death,2021-12-25,point,forecast,NA,478
2021-12-06,SK,4 wk ahead inc death,2022-01-01,point,forecast,NA,416
