forecast_date,location,target,target_end_date,type,scenario_id,quantile,value
2021-08-23,LI,2 wk ahead inc death,2021-09-04,point,forecast,NA,1
2021-08-23,LI,3 wk ahead inc death,2021-09-11,point,forecast,NA,1
2021-08-23,LI,4 wk ahead inc death,2021-09-18,point,forecast,NA,1
2021-08-23,LT,1 wk ahead inc death,2021-08-28,point,forecast,NA,44
2021-08-23,LT,2 wk ahead inc death,2021-09-04,point,forecast,NA,46
2021-08-23,LT,3 wk ahead inc death,2021-09-11,point,forecast,NA,46
2021-08-23,LT,4 wk ahead inc death,2021-09-18,point,forecast,NA,46
2021-08-23,LU,1 wk ahead inc death,2021-08-28,point,forecast,NA,2
2021-08-23,LU,2 wk ahead inc death,2021-09-04,point,forecast,NA,2
2021-08-23,LU,3 wk ahead inc death,2021-09-11,point,forecast,NA,3
2021-08-23,LU,4 wk ahead inc death,2021-09-18,point,forecast,NA,3
2021-08-23,LV,1 wk ahead inc death,2021-08-28,point,forecast,NA,7
2021-08-23,LV,2 wk ahead inc death,2021-09-04,point,forecast,NA,7
2021-08-23,LV,3 wk ahead inc death,2021-09-11,point,forecast,NA,7
2021-08-23,LV,4 wk ahead inc death,2021-09-18,point,forecast,NA,7
2021-08-23,MT,1 wk ahead inc death,2021-08-28,point,forecast,NA,5
2021-08-23,MT,2 wk ahead inc death,2021-09-04,point,forecast,NA,4
2021-08-23,MT,3 wk ahead inc death,2021-09-11,point,forecast,NA,3
2021-08-23,MT,4 wk ahead inc death,2021-09-18,point,forecast,NA,2
2021-08-23,NL,1 wk ahead inc death,2021-08-28,point,forecast,NA,57
2021-08-23,NL,2 wk ahead inc death,2021-09-04,point,forecast,NA,60
2021-08-23,NL,3 wk ahead inc death,2021-09-11,point,forecast,NA,62
2021-08-23,NL,4 wk ahead inc death,2021-09-18,point,forecast,NA,63
2021-08-23,NO,1 wk ahead inc death,2021-08-28,point,forecast,NA,2
2021-08-23,NO,2 wk ahead inc death,2021-09-04,point,forecast,NA,2
2021-08-23,NO,3 wk ahead inc death,2021-09-11,point,forecast,NA,2
2021-08-23,NO,4 wk ahead inc death,2021-09-18,point,forecast,NA,2
2021-08-23,PL,1 wk ahead inc death,2021-08-28,point,forecast,NA,18
2021-08-23,PL,2 wk ahead inc death,2021-09-04,point,forecast,NA,19
2021-08-23,PL,3 wk ahead inc death,2021-09-11,point,forecast,NA,20
2021-08-23,PL,4 wk ahead inc death,2021-09-18,point,forecast,NA,20
2021-08-23,PT,1 wk ahead inc death,2021-08-28,point,forecast,NA,71
2021-08-23,PT,2 wk ahead inc death,2021-09-04,point,forecast,NA,71
2021-08-23,PT,3 wk ahead inc death,2021-09-11,point,forecast,NA,72
2021-08-23,PT,4 wk ahead inc death,2021-09-18,point,forecast,NA,74
2021-08-23,RO,1 wk ahead inc death,2021-08-28,point,forecast,NA,73
2021-08-23,RO,2 wk ahead inc death,2021-09-04,point,forecast,NA,74
2021-08-23,RO,3 wk ahead inc death,2021-09-11,point,forecast,NA,72
2021-08-23,RO,4 wk ahead inc death,2021-09-18,point,forecast,NA,69
2021-08-23,SE,1 wk ahead inc death,2021-08-28,point,forecast,NA,19
2021-08-23,SE,2 wk ahead inc death,2021-09-04,point,forecast,NA,23
2021-08-23,SE,3 wk ahead inc death,2021-09-11,point,forecast,NA,24
2021-08-23,SE,4 wk ahead inc death,2021-09-18,point,forecast,NA,24
2021-08-23,SI,1 wk ahead inc death,2021-08-28,point,forecast,NA,7
2021-08-23,SI,2 wk ahead inc death,2021-09-04,point,forecast,NA,7
2021-08-23,SI,3 wk ahead inc death,2021-09-11,point,forecast,NA,7
2021-08-23,SI,4 wk ahead inc death,2021-09-18,point,forecast,NA,7
2021-08-23,SK,1 wk ahead inc death,2021-08-28,point,forecast,NA,5
2021-08-23,SK,2 wk ahead inc death,2021-09-04,point,forecast,NA,5
2021-08-23,SK,3 wk ahead inc death,2021-09-11,point,forecast,NA,5
2021-08-23,SK,4 wk ahead inc death,2021-09-18,point,forecast,NA,5
