model,target_variable,location,horizon,weight
LANL-GrowthRate,inc case,DE,2,0.05583149566317346
MUNI-ARIMA,inc case,DE,2,0.12488624029920381
RobertWalraven-ESG,inc case,DE,2,0.12826154409107418
UNIPV-BayesINGARCHX,inc case,DE,2,0.04842527685071168
USC-SIkJalpha,inc case,DE,2,0.040911009753187455
epiforecasts-EpiExpert,inc case,DE,2,0.060842014504740305
epiforecasts-EpiNow2,inc case,DE,2,0.04519692506066423
itwm-dSEIR,inc case,DE,2,0.059320964142121804
CovidMetrics-epiBATS,inc case,DE,3,0.1541594787605115
FIAS_FZJ-Epi1Ger,inc case,DE,3,0.04252675276152042
HZI-AgeExtendedSEIR,inc case,DE,3,0.06577471093781824
IEM_Health-CovidProject,inc case,DE,3,0.04252675276152042
ILM-EKF,inc case,DE,3,0.04884260713204325
ITWW-county_repro,inc case,DE,3,0.031222172913521314
Karlen-pypm,inc case,DE,3,0.045676882595707104
LANL-GrowthRate,inc case,DE,3,0.0601597965894679
MUNI-ARIMA,inc case,DE,3,0.1541594787605115
RobertWalraven-ESG,inc case,DE,3,0.14094580915246765
USC-SIkJalpha,inc case,DE,3,0.04698193638415588
epiforecasts-EpiExpert,inc case,DE,3,0.06851532389356066
epiforecasts-EpiNow2,inc case,DE,3,0.041805960341833634
itwm-dSEIR,inc case,DE,3,0.056702337015360545
CovidMetrics-epiBATS,inc case,DE,4,0.1738602212020796
FIAS_FZJ-Epi1Ger,inc case,DE,4,0.04001544773698657
HZI-AgeExtendedSEIR,inc case,DE,4,0.06813441101162579
IEM_Health-CovidProject,inc case,DE,4,0.04001544773698657
ILM-EKF,inc case,DE,4,0.04272835944796872
ITWW-county_repro,inc case,DE,4,0.026962280293370628
Karlen-pypm,inc case,DE,4,0.03627299579036194
LANL-GrowthRate,inc case,DE,4,0.06464033865205523
MUNI-ARIMA,inc case,DE,4,0.14829254161353847
RobertWalraven-ESG,inc case,DE,4,0.14405561185315166
USC-SIkJalpha,inc case,DE,4,0.04756553221566328
epiforecasts-EpiExpert,inc case,DE,4,0.07639312749788346
epiforecasts-EpiNow2,inc case,DE,4,0.039084855929149676
itwm-dSEIR,inc case,DE,4,0.05197882901917844
FIAS_FZJ-Epi1Ger,inc death,DE,1,0.03167909987819041
HZI-AgeExtendedSEIR,inc death,DE,1,0.1871046836555621
IEM_Health-CovidProject,inc death,DE,1,0.053940088981783665
ILM-EKF,inc death,DE,1,0.061095406907938646
ITWW-county_repro,inc death,DE,1,0.05161508514636196
Karlen-pypm,inc death,DE,1,0.07484187346222484
LANL-GrowthRate,inc death,DE,1,0.06652610974419987
MIT_CovidAnalytics-DELPHI,inc death,DE,1,0.06507988996715203
MUNI-ARIMA,inc death,DE,1,0.09355234182778105
RobertWalraven-ESG,inc death,DE,1,0.06803806678384076
USC-SIkJalpha,inc death,DE,1,0.06507988996715203
epiforecasts-EpiExpert,inc death,DE,1,0.07775779061010372
epiforecasts-EpiNow2,inc death,DE,1,0.03789461947454422
itwm-dSEIR,inc death,DE,1,0.06579505359316469
FIAS_FZJ-Epi1Ger,inc death,DE,2,0.03197137768578011
HZI-AgeExtendedSEIR,inc death,DE,2,0.1641773448729249
IEM_Health-CovidProject,inc death,DE,2,0.05375718371945329
ILM-EKF,inc death,DE,2,0.05897632776988565
ITWW-county_repro,inc death,DE,2,0.08099415680397629
Karlen-pypm,inc death,DE,2,0.07063443907323513
LANL-GrowthRate,inc death,DE,2,0.07318749108793039
MIT_CovidAnalytics-DELPHI,inc death,DE,2,0.060745617602982215
MUNI-ARIMA,inc death,DE,2,0.09066510089997344
RobertWalraven-ESG,inc death,DE,2,0.056771605236431974
USC-SIkJalpha,inc death,DE,2,0.06675342593734308
epiforecasts-EpiExpert,inc death,DE,2,0.07689318683921799
epiforecasts-EpiNow2,inc death,DE,2,0.036593745543965196
itwm-dSEIR,inc death,DE,2,0.07787899692690027
FIAS_FZJ-Epi1Ger,inc death,DE,3,0.03222247608133709
HZI-AgeExtendedSEIR,inc death,DE,3,0.14013030295837298
IEM_Health-CovidProject,inc death,DE,3,0.05285616690535121
ILM-EKF,inc death,DE,3,0.04979837212570279
ITWW-county_repro,inc death,DE,3,0.07725132086166714
Karlen-pypm,inc death,DE,3,0.058501000264175124
LANL-GrowthRate,inc death,DE,3,0.07259762683385587
MIT_CovidAnalytics-DELPHI,inc death,DE,3,0.08861180922367701
MUNI-ARIMA,inc death,DE,3,0.09270158503400057
RobertWalraven-ESG,inc death,DE,3,0.05428471195684718
USC-SIkJalpha,inc death,DE,3,0.07348296374646386
epiforecasts-EpiExpert,inc death,DE,3,0.09564449249539742
epiforecasts-EpiNow2,inc death,DE,3,0.03366258674419015
itwm-dSEIR,inc death,DE,3,0.07825458476896152
FIAS_FZJ-Epi1Ger,inc death,DE,4,0.034785299855667626
HZI-AgeExtendedSEIR,inc death,DE,4,0.12991244639973829
IEM_Health-CovidProject,inc death,DE,4,0.05133636994828368
ILM-EKF,inc death,DE,4,0.053493360282245175
ITWW-county_repro,inc death,DE,4,0.059492615641001646
Karlen-pypm,inc death,DE,4,0.04822507479990285
LANL-GrowthRate,inc death,DE,4,0.07578226039984734
MIT_CovidAnalytics-DELPHI,inc death,DE,4,0.10104301386646311
MUNI-ARIMA,inc death,DE,4,0.0950105951281668
RobertWalraven-ESG,inc death,DE,4,0.054876809255061866
USC-SIkJalpha,inc death,DE,4,0.07763060821447776
epiforecasts-EpiExpert,inc death,DE,4,0.113673390599771
epiforecasts-EpiNow2,inc death,DE,4,0.034785299855667626
itwm-dSEIR,inc death,DE,4,0.06995285575370522
IEM_Health-CovidProject,inc case,DK,1,0.12653547728071068
ILM-EKF,inc case,DK,1,0.10941037509234382
Karlen-pypm,inc case,DK,1,0.09832148572487655
LANL-GrowthRate,inc case,DK,1,0.14266254791452673
MUNI-ARIMA,inc case,DK,1,0.1865587165036119
RobertWalraven-ESG,inc case,DK,1,0.11927524497771909
USC-SIkJalpha,inc case,DK,1,0.10699691093589506
epiforecasts-EpiNow2,inc case,DK,1,0.11023924157031613
IEM_Health-CovidProject,inc case,DK,2,0.14144273874340854
ILM-EKF,inc case,DK,2,0.115645006519768
Karlen-pypm,inc case,DK,2,0.07505124912915555
LANL-GrowthRate,inc case,DK,2,0.15071767243150094
MUNI-ARIMA,inc case,DK,2,0.18573288925902134
RobertWalraven-ESG,inc case,DK,2,0.11786894895284046
USC-SIkJalpha,inc case,DK,2,0.12340641635330948
epiforecasts-EpiNow2,inc case,DK,2,0.09013507861099565
IEM_Health-CovidProject,inc case,DK,3,0.16143223128347264
ILM-EKF,inc case,DK,3,0.11188372465191172
Karlen-pypm,inc case,DK,3,0.054197871414115514
LANL-GrowthRate,inc case,DK,3,0.17936914587052513
MUNI-ARIMA,inc case,DK,3,0.17936914587052513
RobertWalraven-ESG,inc case,DK,3,0.11188372465191172
USC-SIkJalpha,inc case,DK,3,0.12988800218210442
epiforecasts-EpiNow2,inc case,DK,3,0.07197615407543366
IEM_Health-CovidProject,inc case,DK,4,0.18075634105276264
ILM-EKF,inc case,DK,4,0.10210086210093287
LANL-GrowthRate,inc case,DK,4,0.21787594680466923
MUNI-ARIMA,inc case,DK,4,0.18627561864215997
RobertWalraven-ESG,inc case,DK,4,0.10845380463165759
USC-SIkJalpha,inc case,DK,4,0.13786500588770031
epiforecasts-EpiNow2,inc case,DK,4,0.06667242088011736
IEM_Health-CovidProject,inc death,DK,1,0.13983569966755668
ILM-EKF,inc death,DK,1,0.07945210208383903
Karlen-pypm,inc death,DK,1,0.2087099995038159
LANL-GrowthRate,inc death,DK,1,0.1684767465874177
MUNI-ARIMA,inc death,DK,1,0.11951769202355272
RobertWalraven-ESG,inc death,DK,1,0.10924664036527866
USC-SIkJalpha,inc death,DK,1,0.09917425508337353
epiforecasts-EpiNow2,inc death,DK,1,0.07558686468516576
IEM_Health-CovidProject,inc death,DK,2,0.12408863481917347
ILM-EKF,inc death,DK,2,0.07445318089150407
Karlen-pypm,inc death,DK,2,0.29330040957259185
LANL-GrowthRate,inc death,DK,2,0.12735412520915174
MUNI-ARIMA,inc death,DK,2,0.12098641894869414
RobertWalraven-ESG,inc death,DK,2,0.10082201579057845
USC-SIkJalpha,inc death,DK,2,0.09131050486693897
epiforecasts-EpiNow2,inc death,DK,2,0.06768470990136737
IEM_Health-CovidProject,inc death,DK,3,0.11049716744498995
ILM-EKF,inc death,DK,3,0.07419095528449327
Karlen-pypm,inc death,DK,3,0.18547738821123314
LANL-GrowthRate,inc death,DK,3,0.17027432360375502
MUNI-ARIMA,inc death,DK,3,0.1527460844092508
RobertWalraven-ESG,inc death,DK,3,0.0979880541493307
USC-SIkJalpha,inc death,DK,3,0.10283894791909956
epiforecasts-EpiNow2,inc death,DK,3,0.10598707897784751
IEM_Health-CovidProject,inc death,DK,4,0.12755326665093522
ILM-EKF,inc death,DK,4,0.09684599875348784
LANL-GrowthRate,inc death,DK,4,0.18902472045861485
MUNI-ARIMA,inc death,DK,4,0.19611314747581288
RobertWalraven-ESG,inc death,DK,4,0.15381423331436303
USC-SIkJalpha,inc death,DK,4,0.148009922623255
epiforecasts-EpiNow2,inc death,DK,4,0.08863871072353124
IEM_Health-CovidProject,inc case,EE,1,0.07501051472395054
ILM-EKF,inc case,EE,1,0.05867758006631615
Karlen-pypm,inc case,EE,1,0.12764947242496846
LANL-GrowthRate,inc case,EE,1,0.11024272618520004
MUNI-ARIMA,inc case,EE,1,0.2910407971289281
RobertWalraven-ESG,inc case,EE,1,0.17323856971960006
USC-SIkJalpha,inc case,EE,1,0.061661185832400024
epiforecasts-EpiNow2,inc case,EE,1,0.10247915391863666
IEM_Health-CovidProject,inc case,EE,2,0.07329888532518601
ILM-EKF,inc case,EE,2,0.06172537711594612
Karlen-pypm,inc case,EE,2,0.10198105784373707
LANL-GrowthRate,inc case,EE,2,0.10661656047299783
MUNI-ARIMA,inc case,EE,2,0.30594317353121114
RobertWalraven-ESG,inc case,EE,2,0.16754030931471087
USC-SIkJalpha,inc case,EE,2,0.08907206317997286
epiforecasts-EpiNow2,inc case,EE,2,0.09382257321623809
IEM_Health-CovidProject,inc case,EE,3,0.06799252494872611
ILM-EKF,inc case,EE,3,0.05962421418580596
Karlen-pypm,inc case,EE,3,0.1174416340023451
LANL-GrowthRate,inc case,EE,3,0.1047452411372267
MUNI-ARIMA,inc case,EE,3,0.2870795497835102
RobertWalraven-ESG,inc case,EE,3,0.17224772987010614
USC-SIkJalpha,inc case,EE,3,0.1047452411372267
epiforecasts-EpiNow2,inc case,EE,3,0.08612386493505307
IEM_Health-CovidProject,inc case,EE,4,0.06543270072144189
ILM-EKF,inc case,EE,4,0.05997997566132173
LANL-GrowthRate,inc case,EE,4,0.10556475716392624
MUNI-ARIMA,inc case,EE,4,0.32988986613726956
RobertWalraven-ESG,inc case,EE,4,0.18850849493558258
USC-SIkJalpha,inc case,EE,4,0.11643171746021277
epiforecasts-EpiNow2,inc case,EE,4,0.13419248792024524
IEM_Health-CovidProject,inc death,EE,1,0.07703154289926059
ILM-EKF,inc death,EE,1,0.05680103668329317
Karlen-pypm,inc death,EE,1,0.4325617408958479
LANL-GrowthRate,inc death,EE,1,0.06179453441369256
MUNI-ARIMA,inc death,EE,1,0.14798164820121115
RobertWalraven-ESG,inc death,EE,1,0.06615650154877675
USC-SIkJalpha,inc death,EE,1,0.08269562693597093
epiforecasts-EpiNow2,inc death,EE,1,0.07497736842194698
IEM_Health-CovidProject,inc death,EE,2,0.07631863950982327
ILM-EKF,inc death,EE,2,0.06905019765174486
Karlen-pypm,inc death,EE,2,0.41430118591046916
LANL-GrowthRate,inc death,EE,2,0.06236792045964052
MUNI-ARIMA,inc death,EE,2,0.13182310460787658
RobertWalraven-ESG,inc death,EE,2,0.0725027075343321
USC-SIkJalpha,inc death,EE,2,0.09830875597875541
epiforecasts-EpiNow2,inc death,EE,2,0.07532748834735803
IEM_Health-CovidProject,inc death,EE,3,0.05589931338473432
ILM-EKF,inc death,EE,3,0.06508824161236187
Karlen-pypm,inc death,EE,3,0.47514416377024166
LANL-GrowthRate,inc death,EE,3,0.06091591843208226
MUNI-ARIMA,inc death,EE,3,0.11878604094256041
RobertWalraven-ESG,inc death,EE,3,0.05109077029787545
USC-SIkJalpha,inc death,EE,3,0.1079873099477822
epiforecasts-EpiNow2,inc death,EE,3,0.06508824161236187
IEM_Health-CovidProject,inc death,EE,4,0.08788653764984171
ILM-EKF,inc death,EE,4,0.09183649439814921
LANL-GrowthRate,inc death,EE,4,0.12199176121545192
MUNI-ARIMA,inc death,EE,4,0.24768024246773573
RobertWalraven-ESG,inc death,EE,4,0.12199176121545192
USC-SIkJalpha,inc death,EE,4,0.19008018607989022
epiforecasts-EpiNow2,inc death,EE,4,0.13853301697347933
IEM_Health-CovidProject,inc case,ES,1,0.14777915242016532
ILM-EKF,inc case,ES,1,0.10284046279531972
Karlen-pypm,inc case,ES,1,0.06465337918382233
LANL-GrowthRate,inc case,ES,1,0.12297705690908864
MUNI-ARIMA,inc case,ES,1,0.1004898236457124
RobertWalraven-ESG,inc case,ES,1,0.11646171614569321
UB-BSLCoV,inc case,ES,1,0.09879617493258244
USC-SIkJalpha,inc case,ES,1,0.12128082164137706
epiforecasts-EpiNow2,inc case,ES,1,0.12472141232623882
IEM_Health-CovidProject,inc case,ES,2,0.1423780619039576
ILM-EKF,inc case,ES,2,0.0760063337983533
Karlen-pypm,inc case,ES,2,0.04185856064257138
LANL-GrowthRate,inc case,ES,2,0.1497606280767554
MUNI-ARIMA,inc case,ES,2,0.1232785657948901
RobertWalraven-ESG,inc case,ES,2,0.11487320903614762
UB-BSLCoV,inc case,ES,2,0.05963918817215923
USC-SIkJalpha,inc case,ES,2,0.15919436842804705
epiforecasts-EpiNow2,inc case,ES,2,0.1330110841471183
IEM_Health-CovidProject,inc case,ES,3,0.14593639860124544
ILM-EKF,inc case,ES,3,0.06099987031480631
Karlen-pypm,inc case,ES,3,0.026321861848169845
LANL-GrowthRate,inc case,ES,3,0.1720742610372894
MUNI-ARIMA,inc case,ES,3,0.13807156274848373
RobertWalraven-ESG,inc case,ES,3,0.11764260703569787
UB-BSLCoV,inc case,ES,3,0.03689272156639485
USC-SIkJalpha,inc case,ES,3,0.16954375719850573
epiforecasts-EpiNow2,inc case,ES,3,0.1325169596494068
IEM_Health-CovidProject,inc case,ES,4,0.15352747324533367
ILM-EKF,inc case,ES,4,0.043416627868356705
LANL-GrowthRate,inc case,ES,4,0.20226635364067766
MUNI-ARIMA,inc case,ES,4,0.15928475349203366
RobertWalraven-ESG,inc case,ES,4,0.11965051905504875
UB-BSLCoV,inc case,ES,4,0.020051581871538462
USC-SIkJalpha,inc case,ES,4,0.16766816157056175
epiforecasts-EpiNow2,inc case,ES,4,0.1341345292564494
IEM_Health-CovidProject,inc death,ES,1,0.09374004195462099
ILM-EKF,inc death,ES,1,0.05356573825978342
Karlen-pypm,inc death,ES,1,0.14539271813369786
LANL-GrowthRate,inc death,ES,1,0.09498990918068259
MUNI-ARIMA,inc death,ES,1,0.20953656436915277
RobertWalraven-ESG,inc death,ES,1,0.08905303985688993
UB-BSLCoV,inc death,ES,1,0.1515796423095999
USC-SIkJalpha,inc death,ES,1,0.07196205240960804
epiforecasts-EpiNow2,inc death,ES,1,0.09018029352596449
IEM_Health-CovidProject,inc death,ES,2,0.10246933909065865
ILM-EKF,inc death,ES,2,0.045541928484737176
Karlen-pypm,inc death,ES,2,0.11011630469443914
LANL-GrowthRate,inc death,ES,2,0.11527800647699099
MUNI-ARIMA,inc death,ES,2,0.17994615645188836
RobertWalraven-ESG,inc death,ES,2,0.11011630469443914
UB-BSLCoV,inc death,ES,2,0.12504732905978685
USC-SIkJalpha,inc death,ES,2,0.1117847335534458
epiforecasts-EpiNow2,inc death,ES,2,0.09969989749361383
IEM_Health-CovidProject,inc death,ES,3,0.12953032210301776
ILM-EKF,inc death,ES,3,0.057479080433214126
Karlen-pypm,inc death,ES,3,0.08285272855238071
LANL-GrowthRate,inc death,ES,3,0.10948396272993166
MUNI-ARIMA,inc death,ES,3,0.1839330573862852
RobertWalraven-ESG,inc death,ES,3,0.11641332745967417
UB-BSLCoV,inc death,ES,3,0.12427909282857108
USC-SIkJalpha,inc death,ES,3,0.09384339662565572
epiforecasts-EpiNow2,inc death,ES,3,0.10218503188126957
IEM_Health-CovidProject,inc death,ES,4,0.10942256393581125
ILM-EKF,inc death,ES,4,0.039349000824207996
LANL-GrowthRate,inc death,ES,4,0.18576388761195864
MUNI-ARIMA,inc death,ES,4,0.16995419504923875
RobertWalraven-ESG,inc death,ES,4,0.1479230956910041
UB-BSLCoV,inc death,ES,4,0.09861539712733607
USC-SIkJalpha,inc death,ES,4,0.14523358486025856
epiforecasts-EpiNow2,inc death,ES,4,0.1037382749001847
IEM_Health-CovidProject,inc case,FI,1,0.17254272619177297
ILM-EKF,inc case,FI,1,0.1161673800103026
Karlen-pypm,inc case,FI,1,0.06482268166320754
LANL-GrowthRate,inc case,FI,1,0.16295701918111893
MUNI-ARIMA,inc case,FI,1,0.17254272619177297
RobertWalraven-ESG,inc case,FI,1,0.0953894746426062
USC-SIkJalpha,inc case,FI,1,0.094620204685811
epiforecasts-EpiNow2,inc case,FI,1,0.12095778743340788
IEM_Health-CovidProject,inc case,FI,2,0.1524350779158281
ILM-EKF,inc case,FI,2,0.10249944894340167
Karlen-pypm,inc case,FI,2,0.07385053464245088
LANL-GrowthRate,inc case,FI,2,0.13511290997084766
MUNI-ARIMA,inc case,FI,2,0.20499889788680334
RobertWalraven-ESG,inc case,FI,2,0.09666614697101295
USC-SIkJalpha,inc case,FI,2,0.14154685806469755
epiforecasts-EpiNow2,inc case,FI,2,0.09289012560495775
IEM_Health-CovidProject,inc case,FI,3,0.1679615077039728
ILM-EKF,inc case,FI,3,0.1371428824371888
LANL-GrowthRate,inc case,FI,3,0.1718226917891216
MUNI-ARIMA,inc case,FI,3,0.19413732708641013
RobertWalraven-ESG,inc case,FI,3,0.106018256635841
USC-SIkJalpha,inc case,FI,3,0.12457145154711317
epiforecasts-EpiNow2,inc case,FI,3,0.0983458828003525
IEM_Health-CovidProject,inc case,FI,4,0.14766550354468108
ILM-EKF,inc case,FI,4,0.1404269984689614
LANL-GrowthRate,inc case,FI,4,0.17257293787751884
MUNI-ARIMA,inc case,FI,4,0.20174019498357837
RobertWalraven-ESG,inc case,FI,4,0.09613123385123533
USC-SIkJalpha,inc case,FI,4,0.14468236205892995
epiforecasts-EpiNow2,inc case,FI,4,0.09678076921509503
IEM_Health-CovidProject,inc death,FI,1,0.12376273464610388
ILM-EKF,inc death,FI,1,0.11630714822163982
Karlen-pypm,inc death,FI,1,0.15083583284993912
LANL-GrowthRate,inc death,FI,1,0.1379070471770872
MUNI-ARIMA,inc death,FI,1,0.13223963427939867
RobertWalraven-ESG,inc death,FI,1,0.08856415873757893
USC-SIkJalpha,inc death,FI,1,0.11630714822163982
epiforecasts-EpiNow2,inc death,FI,1,0.13407629586661254
IEM_Health-CovidProject,inc death,FI,2,0.14555049333267925
ILM-EKF,inc death,FI,2,0.10916286999950944
Karlen-pypm,inc death,FI,2,0.14885845909024015
LANL-GrowthRate,inc death,FI,2,0.10479635519952907
MUNI-ARIMA,inc death,FI,2,0.14885845909024015
RobertWalraven-ESG,inc death,FI,2,0.09849281503715136
USC-SIkJalpha,inc death,FI,2,0.13231863030243568
epiforecasts-EpiNow2,inc death,FI,2,0.11196191794821482
IEM_Health-CovidProject,inc death,FI,3,0.17532791773698309
ILM-EKF,inc death,FI,3,0.128681040540905
LANL-GrowthRate,inc death,FI,3,0.11131931284887815
MUNI-ARIMA,inc death,FI,3,0.16122107378113387
RobertWalraven-ESG,inc death,FI,3,0.14026233418958647
USC-SIkJalpha,inc death,FI,3,0.16122107378113387
epiforecasts-EpiNow2,inc death,FI,3,0.12196724712137955
IEM_Health-CovidProject,inc death,FI,4,0.13809905138925122
ILM-EKF,inc death,FI,4,0.11610097240689263
LANL-GrowthRate,inc death,FI,4,0.1249467607807511
MUNI-ARIMA,inc death,FI,4,0.20183707510736715
RobertWalraven-ESG,inc death,FI,4,0.1298951473463254
USC-SIkJalpha,inc death,FI,4,0.18742014117112665
epiforecasts-EpiNow2,inc death,FI,4,0.10170085179828578
IEM_Health-CovidProject,inc case,FR,1,0.11483032034893759
ILM-EKF,inc case,FR,1,0.10284802605165716
Karlen-pypm,inc case,FR,1,0.09774812393339316
LANL-GrowthRate,inc case,FR,1,0.11710418807861953
MUNI-ARIMA,inc case,FR,1,0.2231608112441617
RobertWalraven-ESG,inc case,FR,1,0.1299727801751711
USC-SIkJalpha,inc case,FR,1,0.12193322676227394
epiforecasts-EpiNow2,inc case,FR,1,0.09240252340578571
IEM_Health-CovidProject,inc case,FR,2,0.1294898725284502
ILM-EKF,inc case,FR,2,0.08581577350997885
Karlen-pypm,inc case,FR,2,0.038367369638059326
LANL-GrowthRate,inc case,FR,2,0.1408045215843342
MUNI-ARIMA,inc case,FR,2,0.24171442871977375
RobertWalraven-ESG,inc case,FR,2,0.15763984481724372
USC-SIkJalpha,inc case,FR,2,0.12085721435988687
epiforecasts-EpiNow2,inc case,FR,2,0.08531097484227308
IEM_Health-CovidProject,inc case,FR,3,0.13272922537367782
ILM-EKF,inc case,FR,3,0.05968361140964037
Karlen-pypm,inc case,FR,3,0.017679638369853704
LANL-GrowthRate,inc case,FR,3,0.16778977547238516
MUNI-ARIMA,inc case,FR,3,0.25408166000104043
RobertWalraven-ESG,inc case,FR,3,0.16023167747813358
USC-SIkJalpha,inc case,FR,3,0.1235119180560613
epiforecasts-EpiNow2,inc case,FR,3,0.08429249383920773
IEM_Health-CovidProject,inc case,FR,4,0.12499156085043643
ILM-EKF,inc case,FR,4,0.037286413086715556
LANL-GrowthRate,inc case,FR,4,0.1857351231328915
MUNI-ARIMA,inc case,FR,4,0.2580994568210311
RobertWalraven-ESG,inc case,FR,4,0.16424510888611069
USC-SIkJalpha,inc case,FR,4,0.12044641318314783
epiforecasts-EpiNow2,inc case,FR,4,0.10919592403966698
IEM_Health-CovidProject,inc death,FR,1,0.11831045387465831
ILM-EKF,inc death,FR,1,0.12106185977872012
Karlen-pypm,inc death,FR,1,0.2813870254316197
LANL-GrowthRate,inc death,FR,1,0.08898564052111052
MUNI-ARIMA,inc death,FR,1,0.15774727183287773
RobertWalraven-ESG,inc death,FR,1,0.1369910518548675
USC-SIkJalpha,inc death,FR,1,0.09551669670614614
IEM_Health-CovidProject,inc death,FR,2,0.114541559002877
ILM-EKF,inc death,FR,2,0.13433886549720142
Karlen-pypm,inc death,FR,2,0.1876111742288503
LANL-GrowthRate,inc death,FR,2,0.1209049789474813
MUNI-ARIMA,inc death,FR,2,0.17272139849640183
RobertWalraven-ESG,inc death,FR,2,0.1577021464532365
USC-SIkJalpha,inc death,FR,2,0.11217987737395173
IEM_Health-CovidProject,inc death,FR,3,0.1043029305816779
ILM-EKF,inc death,FR,3,0.1012941921995141
Karlen-pypm,inc death,FR,3,0.07980754536931416
LANL-GrowthRate,inc death,FR,3,0.12692284323794542
MUNI-ARIMA,inc death,FR,3,0.2508237140178445
RobertWalraven-ESG,inc death,FR,3,0.14631383317707594
USC-SIkJalpha,inc death,FR,3,0.13168244985936836
epiforecasts-EpiNow2,inc death,FR,3,0.05885249155725959
IEM_Health-CovidProject,inc death,FR,4,0.11664002573336547
ILM-EKF,inc death,FR,4,0.08624790635213646
LANL-GrowthRate,inc death,FR,4,0.1407724448506135
MUNI-ARIMA,inc death,FR,4,0.26624353700007336
RobertWalraven-ESG,inc death,FR,4,0.17010003752782465
USC-SIkJalpha,inc death,FR,4,0.16329603602671167
epiforecasts-EpiNow2,inc death,FR,4,0.05670001250927488
IEM_Health-CovidProject,inc case,GB,1,0.14314678938196893
ILM-EKF,inc case,GB,1,0.13633027560187516
Karlen-pypm,inc case,GB,1,0.04354274962189169
LANL-GrowthRate,inc case,GB,1,0.16129215705010586
MUNI-ARIMA,inc case,GB,1,0.12867127135457881
RobertWalraven-ESG,inc case,GB,1,0.0564125278352587
USC-SIkJalpha,inc case,GB,1,0.050007612011168184
epiforecasts-EpiExpert,inc case,GB,1,0.15475328581834477
epiforecasts-EpiNow2,inc case,GB,1,0.12584333132480782
IEM_Health-CovidProject,inc case,GB,2,0.14631394065577266
ILM-EKF,inc case,GB,2,0.1223716594575553
Karlen-pypm,inc case,GB,2,0.036980446539371103
LANL-GrowthRate,inc case,GB,2,0.14956536155923428
MUNI-ARIMA,inc case,GB,2,0.11912285433921314
RobertWalraven-ESG,inc case,GB,2,0.06764262583080946
USC-SIkJalpha,inc case,GB,2,0.08309186753290793
epiforecasts-EpiExpert,inc case,GB,2,0.14792178615748441
epiforecasts-EpiNow2,inc case,GB,2,0.12698945792765173
IEM_Health-CovidProject,inc case,GB,3,0.14482469866766623
ILM-EKF,inc case,GB,3,0.09940630204407859
Karlen-pypm,inc case,GB,3,0.03897834117273615
LANL-GrowthRate,inc case,GB,3,0.15412536738944294
MUNI-ARIMA,inc case,GB,3,0.10769016054775178
RobertWalraven-ESG,inc case,GB,3,0.08571257676249633
USC-SIkJalpha,inc case,GB,3,0.10769016054775178
epiforecasts-EpiExpert,inc case,GB,3,0.12824171790419298
epiforecasts-EpiNow2,inc case,GB,3,0.13333067496388318
IEM_Health-CovidProject,inc case,GB,4,0.1490572760111628
ILM-EKF,inc case,GB,4,0.07571163225963824
LANL-GrowthRate,inc case,GB,4,0.16884364008344105
MUNI-ARIMA,inc case,GB,4,0.10425864114441988
RobertWalraven-ESG,inc case,GB,4,0.09492204641506886
USC-SIkJalpha,inc case,GB,4,0.1306803515714304
epiforecasts-EpiExpert,inc case,GB,4,0.12389176187940805
epiforecasts-EpiNow2,inc case,GB,4,0.15263465063543072
IEM_Health-CovidProject,inc death,GB,1,0.1081086600365703
ILM-EKF,inc death,GB,1,0.0920925622533747
Karlen-pypm,inc death,GB,1,0.10580847578047306
LANL-GrowthRate,inc death,GB,1,0.19126916775700897
MUNI-ARIMA,inc death,GB,1,0.16576661205607449
RobertWalraven-ESG,inc death,GB,1,0.09383015776758931
USC-SIkJalpha,inc death,GB,1,0.06630664482242979
epiforecasts-EpiExpert,inc death,GB,1,0.11051107470404965
epiforecasts-EpiNow2,inc death,GB,1,0.06630664482242979
IEM_Health-CovidProject,inc death,GB,2,0.12648105352906522
ILM-EKF,inc death,GB,2,0.08432070235271015
Karlen-pypm,inc death,GB,2,0.08776236367322894
LANL-GrowthRate,inc death,GB,2,0.20477884857086753
MUNI-ARIMA,inc death,GB,2,0.11945432833300605
RobertWalraven-ESG,inc death,GB,2,0.10238942428543377
USC-SIkJalpha,inc death,GB,2,0.07544483894716172
epiforecasts-EpiExpert,inc death,GB,2,0.12648105352906522
epiforecasts-EpiNow2,inc death,GB,2,0.07288738677946133
IEM_Health-CovidProject,inc death,GB,3,0.13533601866285444
ILM-EKF,inc death,GB,3,0.08562074650098955
Karlen-pypm,inc death,GB,3,0.08068108804900938
LANL-GrowthRate,inc death,GB,3,0.19978174183564226
MUNI-ARIMA,inc death,GB,3,0.09535037678519291
RobertWalraven-ESG,inc death,GB,3,0.09756782740810437
USC-SIkJalpha,inc death,GB,3,0.08926418252230825
epiforecasts-EpiExpert,inc death,GB,3,0.12713383571359052
epiforecasts-EpiNow2,inc death,GB,3,0.08926418252230825
IEM_Health-CovidProject,inc death,GB,4,0.14716621411474637
ILM-EKF,inc death,GB,4,0.09266020888706253
LANL-GrowthRate,inc death,GB,4,0.2084854699958907
MUNI-ARIMA,inc death,GB,4,0.08626984965347202
RobertWalraven-ESG,inc death,GB,4,0.11119225066447504
USC-SIkJalpha,inc death,GB,4,0.10646066552981652
epiforecasts-EpiExpert,inc death,GB,4,0.1389903133305938
