model,target_variable,location,horizon,weight
ILM-EKF,inc case,DE,2,0.050178048743562624
ITWW-county_repro,inc case,DE,2,0.030527903781048596
Karlen-pypm,inc case,DE,2,0.046940755276236
LANL-GrowthRate,inc case,DE,2,0.05259626796011987
MUNI-ARIMA,inc case,DE,2,0.1148813221234197
RobertWalraven-ESG,inc case,DE,2,0.2078804876519023
USC-SIkJalpha,inc case,DE,2,0.037311882399059394
epiforecasts-EpiExpert,inc case,DE,2,0.05456862800862436
epiforecasts-EpiNow2,inc case,DE,2,0.04079897421205559
itwm-dSEIR,inc case,DE,2,0.05389494124308578
CovidMetrics-epiBATS,inc case,DE,3,0.17015490744801368
FIAS_FZJ-Epi1Ger,inc case,DE,3,0.034030981489602735
HZI-AgeExtendedSEIR,inc case,DE,3,0.05169263011078896
IEM_Health-CovidProject,inc case,DE,3,0.03460777778603668
ILM-EKF,inc case,DE,3,0.041249674532851804
ITWW-county_repro,inc case,DE,3,0.02474980471971108
Karlen-pypm,inc case,DE,3,0.03646176588171721
LANL-GrowthRate,inc case,DE,3,0.053035295827952314
MIT_CovidAnalytics-DELPHI,inc case,DE,3,0.06282642736542042
MUNI-ARIMA,inc case,DE,3,0.13173283157265575
RobertWalraven-ESG,inc case,DE,3,0.1856235353978331
USC-SIkJalpha,inc case,DE,3,0.03889255027383169
epiforecasts-EpiExpert,inc case,DE,3,0.05444957038336437
epiforecasts-EpiNow2,inc case,DE,3,0.03460777778603668
itwm-dSEIR,inc case,DE,3,0.04588446942418346
CovidMetrics-epiBATS,inc case,DE,4,0.18201291017884452
FIAS_FZJ-Epi1Ger,inc case,DE,4,0.030335485029807416
HZI-AgeExtendedSEIR,inc case,DE,4,0.052003688622527
IEM_Health-CovidProject,inc case,DE,4,0.0315297954640518
ILM-EKF,inc case,DE,4,0.03309325639615355
ITWW-county_repro,inc case,DE,4,0.020534789866331178
Karlen-pypm,inc case,DE,4,0.028199183267144927
LANL-GrowthRate,inc case,DE,4,0.05268794768334973
MIT_CovidAnalytics-DELPHI,inc case,DE,4,0.0728051640715378
MUNI-ARIMA,inc case,DE,4,0.1251338757479556
RobertWalraven-ESG,inc case,DE,4,0.20021420119672895
USC-SIkJalpha,inc case,DE,4,0.03777626437674131
epiforecasts-EpiExpert,inc case,DE,4,0.06067097005961483
epiforecasts-EpiNow2,inc case,DE,4,0.03255515466613479
itwm-dSEIR,inc case,DE,4,0.04044731337307656
FIAS_FZJ-Epi1Ger,inc death,DE,1,0.02932199363071761
HZI-AgeExtendedSEIR,inc death,DE,1,0.17148923547662115
IEM_Health-CovidProject,inc death,DE,1,0.049209954528073904
ILM-EKF,inc death,DE,1,0.05716307849220706
ITWW-county_repro,inc death,DE,1,0.049209954528073904
Karlen-pypm,inc death,DE,1,0.06986598482380862
LANL-GrowthRate,inc death,DE,1,0.05956994495503682
MIT_CovidAnalytics-DELPHI,inc death,DE,1,0.06287938634142776
MUNI-ARIMA,inc death,DE,1,0.08322271721659556
RobertWalraven-ESG,inc death,DE,1,0.06358589630032022
UMass-MechBayes,inc death,DE,1,0.06430846330373294
USC-SIkJalpha,inc death,DE,1,0.06287938634142776
epiforecasts-EpiExpert,inc death,DE,1,0.0764749293341689
epiforecasts-EpiNow2,inc death,DE,1,0.036510611424054824
itwm-dSEIR,inc death,DE,1,0.06430846330373294
FIAS_FZJ-Epi1Ger,inc death,DE,2,0.028151017572730464
HZI-AgeExtendedSEIR,inc death,DE,2,0.1470108695464813
IEM_Health-CovidProject,inc death,DE,2,0.04683532127144537
ILM-EKF,inc death,DE,2,0.05752599243123181
ITWW-county_repro,inc death,DE,2,0.07454072258694827
Karlen-pypm,inc death,DE,2,0.06615489129591659
LANL-GrowthRate,inc death,DE,2,0.06300465837706341
MIT_CovidAnalytics-DELPHI,inc death,DE,2,0.0534584980169023
MUNI-ARIMA,inc death,DE,2,0.0789909149801989
RobertWalraven-ESG,inc death,DE,2,0.052399913897755716
UMass-MechBayes,inc death,DE,2,0.08142140467189733
USC-SIkJalpha,inc death,DE,2,0.06533816424288058
epiforecasts-EpiExpert,inc death,DE,2,0.07670132324164243
epiforecasts-EpiNow2,inc death,DE,2,0.033925585279957225
itwm-dSEIR,inc death,DE,2,0.07454072258694827
FIAS_FZJ-Epi1Ger,inc death,DE,3,0.02883259163995152
HZI-AgeExtendedSEIR,inc death,DE,3,0.12136509504258662
IEM_Health-CovidProject,inc death,DE,3,0.045379992059401957
ILM-EKF,inc death,DE,3,0.05017979891183869
ITWW-county_repro,inc death,DE,3,0.0714890285867291
Karlen-pypm,inc death,DE,3,0.05436144882115859
LANL-GrowthRate,inc death,DE,3,0.0621273700813241
MIT_CovidAnalytics-DELPHI,inc death,DE,3,0.07563332009900327
MUNI-ARIMA,inc death,DE,3,0.0778910311467347
RobertWalraven-ESG,inc death,DE,3,0.04744271897119295
UMass-MechBayes,inc death,DE,3,0.09155612433037237
USC-SIkJalpha,inc death,DE,3,0.07052296063285439
epiforecasts-EpiExpert,inc death,DE,3,0.09846602050624952
epiforecasts-EpiNow2,inc death,DE,3,0.0312496951307259
itwm-dSEIR,inc death,DE,3,0.07350280403987641
FIAS_FZJ-Epi1Ger,inc death,DE,4,0.0326226584718197
HZI-AgeExtendedSEIR,inc death,DE,4,0.11553858208769478
IEM_Health-CovidProject,inc death,DE,4,0.04332696828288554
ILM-EKF,inc death,DE,4,0.048647824036924116
ITWW-county_repro,inc death,DE,4,0.054371097453032834
Karlen-pypm,inc death,DE,4,0.0443668155216748
LANL-GrowthRate,inc death,DE,4,0.06602204690725416
MIT_CovidAnalytics-DELPHI,inc death,DE,4,0.08532079908014382
MUNI-ARIMA,inc death,DE,4,0.07702572139179652
RobertWalraven-ESG,inc death,DE,4,0.04621543283507791
UMass-MechBayes,inc death,DE,4,0.11091703880418698
USC-SIkJalpha,inc death,DE,4,0.07394469253612465
epiforecasts-EpiExpert,inc death,DE,4,0.10665099885017978
epiforecasts-EpiNow2,inc death,DE,4,0.03340874662776717
itwm-dSEIR,inc death,DE,4,0.061620577113437214
IEM_Health-CovidProject,inc case,DK,1,0.12520018479469827
ILM-EKF,inc case,DK,1,0.1091971536555263
Karlen-pypm,inc case,DK,1,0.09369820281409677
LANL-GrowthRate,inc case,DK,1,0.14238452388416664
MUNI-ARIMA,inc case,DK,1,0.18861326540499998
RobertWalraven-ESG,inc case,DK,1,0.12413009774517095
USC-SIkJalpha,inc case,DK,1,0.1075794180458148
epiforecasts-EpiNow2,inc case,DK,1,0.1091971536555263
IEM_Health-CovidProject,inc case,DK,2,0.14826203613940067
ILM-EKF,inc case,DK,2,0.12640288978551467
LANL-GrowthRate,inc case,DK,2,0.16432375672116908
MUNI-ARIMA,inc case,DK,2,0.1952361465994088
RobertWalraven-ESG,inc case,DK,2,0.12480285320595118
USC-SIkJalpha,inc case,DK,2,0.1398500057201439
epiforecasts-EpiNow2,inc case,DK,2,0.10112231182841175
IEM_Health-CovidProject,inc case,DK,3,0.16235867932972023
ILM-EKF,inc case,DK,3,0.13117113640762706
LANL-GrowthRate,inc case,DK,3,0.18138508706367182
MUNI-ARIMA,inc case,DK,3,0.17859454726269222
RobertWalraven-ESG,inc case,DK,3,0.10900136687394363
USC-SIkJalpha,inc case,DK,3,0.15687358881182425
epiforecasts-EpiNow2,inc case,DK,3,0.0806155942505208
IEM_Health-CovidProject,inc case,DK,4,0.17118048560191343
ILM-EKF,inc case,DK,4,0.13222923738111877
LANL-GrowthRate,inc case,DK,4,0.22082282642646836
MUNI-ARIMA,inc case,DK,4,0.16236972531357965
RobertWalraven-ESG,inc case,DK,4,0.09239448804454742
USC-SIkJalpha,inc case,DK,4,0.14432864472318194
epiforecasts-EpiNow2,inc case,DK,4,0.0766745925091904
IEM_Health-CovidProject,inc death,DK,1,0.12490709228078441
ILM-EKF,inc death,DK,1,0.07096993879590023
Karlen-pypm,inc death,DK,1,0.18642849594146924
LANL-GrowthRate,inc death,DK,1,0.1504904726274511
MUNI-ARIMA,inc death,DK,1,0.10675819853058496
RobertWalraven-ESG,inc death,DK,1,0.09758366584436282
UMass-MechBayes,inc death,DK,1,0.10675819853058496
USC-SIkJalpha,inc death,DK,1,0.08858659027005986
epiforecasts-EpiNow2,inc death,DK,1,0.06751734717880237
IEM_Health-CovidProject,inc death,DK,2,0.14509201137816038
ILM-EKF,inc death,DK,2,0.09430980739580426
LANL-GrowthRate,inc death,DK,2,0.14891022220390146
MUNI-ARIMA,inc death,DK,2,0.14146471109370637
RobertWalraven-ESG,inc death,DK,2,0.11788725924475532
UMass-MechBayes,inc death,DK,2,0.16642907187494865
USC-SIkJalpha,inc death,DK,2,0.1067658196933633
epiforecasts-EpiNow2,inc death,DK,2,0.07914109711536021
IEM_Health-CovidProject,inc death,DK,3,0.11607458403532614
ILM-EKF,inc death,DK,3,0.08393085307169736
LANL-GrowthRate,inc death,DK,3,0.17886903113640423
MUNI-ARIMA,inc death,DK,3,0.16285090894508442
RobertWalraven-ESG,inc death,DK,3,0.10293406508793072
UMass-MechBayes,inc death,DK,3,0.14744609323406294
USC-SIkJalpha,inc death,DK,3,0.09655761857805892
epiforecasts-EpiNow2,inc death,DK,3,0.11133684591143528
IEM_Health-CovidProject,inc death,DK,4,0.10370785006313571
ILM-EKF,inc death,DK,4,0.094489374501968093
LANL-GrowthRate,inc death,DK,4,0.15368753684055053
MUNI-ARIMA,inc death,DK,4,0.15945081947207115
RobertWalraven-ESG,inc death,DK,4,0.12505946625260483
UMass-MechBayes,inc death,DK,4,0.16353930202263708
USC-SIkJalpha,inc death,DK,4,0.12034024111099709
epiforecasts-EpiNow2,inc death,DK,4,0.07972540973603558
IEM_Health-CovidProject,inc case,EE,1,0.068561203132526
ILM-EKF,inc case,EE,1,0.053949799186249967
Karlen-pypm,inc case,EE,1,0.1935845735506616
LANL-GrowthRate,inc case,EE,1,0.09972538637458327
MUNI-ARIMA,inc case,EE,1,0.2861685000314128
RobertWalraven-ESG,inc case,EE,1,0.14958807956187492
USC-SIkJalpha,inc case,EE,1,0.054395665295227234
epiforecasts-EpiNow2,inc case,EE,1,0.09402679286746422
IEM_Health-CovidProject,inc case,EE,2,0.07773405135373489
ILM-EKF,inc case,EE,2,0.06603954805273052
LANL-GrowthRate,inc case,EE,2,0.11306771105997801
MUNI-ARIMA,inc case,EE,2,0.33920313317993406
RobertWalraven-ESG,inc case,EE,2,0.18201143731606215
USC-SIkJalpha,inc case,EE,2,0.09328086162448186
epiforecasts-EpiNow2,inc case,EE,2,0.12866325741307844
IEM_Health-CovidProject,inc case,EE,3,0.06808434498806382
ILM-EKF,inc case,EE,3,0.06175091754731368
LANL-GrowthRate,inc case,EE,3,0.10621157818137954
MUNI-ARIMA,inc case,EE,3,0.3063795524462871
RobertWalraven-ESG,inc case,EE,3,0.21529373955685044
USC-SIkJalpha,inc case,EE,3,0.11379811948004952
epiforecasts-EpiNow2,inc case,EE,3,0.12848174780005592
IEM_Health-CovidProject,inc case,EE,4,0.058365266641813345
ILM-EKF,inc case,EE,4,0.054773557925394054
LANL-GrowthRate,inc case,EE,4,0.09622381797704362
MUNI-ARIMA,inc case,EE,4,0.3390744062048204
RobertWalraven-ESG,inc case,EE,4,0.22251757907191336
USC-SIkJalpha,inc case,EE,4,0.10627705269106309
epiforecasts-EpiNow2,inc case,EE,4,0.12276831948795221
IEM_Health-CovidProject,inc death,EE,1,0.07168343906850543
ILM-EKF,inc death,EE,1,0.05285748537374643
Karlen-pypm,inc death,EE,1,0.40253008092314585
LANL-GrowthRate,inc death,EE,1,0.05750429727473512
MUNI-ARIMA,inc death,EE,1,0.1377076592631815
RobertWalraven-ESG,inc death,EE,1,0.06156342414118702
UMass-MechBayes,inc death,EE,1,0.07370269087325207
USC-SIkJalpha,inc death,EE,1,0.07267904238890133
epiforecasts-EpiNow2,inc death,EE,1,0.06977188069334528
IEM_Health-CovidProject,inc death,EE,2,0.09796506144910704
ILM-EKF,inc death,EE,2,0.08863505559681112
LANL-GrowthRate,inc death,EE,2,0.08005746957131327
MUNI-ARIMA,inc death,EE,2,0.16921237886663942
RobertWalraven-ESG,inc death,EE,2,0.09306680837665167
UMass-MechBayes,inc death,EE,2,0.24817815567107115
USC-SIkJalpha,inc death,EE,2,0.12619228254461246
epiforecasts-EpiNow2,inc death,EE,2,0.09669278792379395
IEM_Health-CovidProject,inc death,EE,3,0.0784986686818572
ILM-EKF,inc death,EE,3,0.09785450479519187
LANL-GrowthRate,inc death,EE,3,0.0915817801288334
MUNI-ARIMA,inc death,EE,3,0.17858447125122515
RobertWalraven-ESG,inc death,EE,3,0.07681052526934415
UMass-MechBayes,inc death,EE,3,0.2164660257590608
USC-SIkJalpha,inc death,EE,3,0.16234951931929562
epiforecasts-EpiNow2,inc death,EE,3,0.09785450479519187
IEM_Health-CovidProject,inc death,EE,4,0.06546094916530697
ILM-EKF,inc death,EE,4,0.06840301429633201
LANL-GrowthRate,inc death,EE,4,0.09086370555781415
MUNI-ARIMA,inc death,EE,4,0.18448085673859238
RobertWalraven-ESG,inc death,EE,4,0.09086370555781415
UMass-MechBayes,inc death,EE,4,0.26468992488580645
USC-SIkJalpha,inc death,EE,4,0.14157833191566394
epiforecasts-EpiNow2,inc death,EE,4,0.09365951188266997
IEM_Health-CovidProject,inc case,ES,1,0.15919021994135915
ILM-EKF,inc case,ES,1,0.10037609927336934
Karlen-pypm,inc case,ES,1,0.050813835791755545
LANL-GrowthRate,inc case,ES,1,0.12577992686724673
MUNI-ARIMA,inc case,ES,1,0.10137486643031829
RobertWalraven-ESG,inc case,ES,1,0.10668245106017786
UB-BSLCoV,inc case,ES,1,0.09346948693804574
USC-SIkJalpha,inc case,ES,1,0.13956402844173954
epiforecasts-EpiNow2,inc case,ES,1,0.1227490852559878
IEM_Health-CovidProject,inc case,ES,2,0.15937054776489243
ILM-EKF,inc case,ES,2,0.07791449001839186
LANL-GrowthRate,inc case,ES,2,0.15732733561406048
MUNI-ARIMA,inc case,ES,2,0.1333862193249643
RobertWalraven-ESG,inc case,ES,2,0.11310167905895592
UB-BSLCoV,inc case,ES,2,0.05668144193023888
USC-SIkJalpha,inc case,ES,2,0.16810318051913312
epiforecasts-EpiNow2,inc case,ES,2,0.13411510576936303
IEM_Health-CovidProject,inc case,ES,3,0.15634343170324638
ILM-EKF,inc case,ES,3,0.06619215420163417
LANL-GrowthRate,inc case,ES,3,0.19909358880960282
MUNI-ARIMA,inc case,ES,3,0.14316842341364697
RobertWalraven-ESG,inc case,ES,3,0.10984473865357397
UB-BSLCoV,inc case,ES,3,0.033531551799512054
USC-SIkJalpha,inc case,ES,3,0.1698931957841944
epiforecasts-EpiNow2,inc case,ES,3,0.1219329156345893
IEM_Health-CovidProject,inc case,ES,4,0.17649438412677654
ILM-EKF,inc case,ES,4,0.07323199818991623
LANL-GrowthRate,inc case,ES,4,0.20108786388214703
MUNI-ARIMA,inc case,ES,4,0.14099264019322952
RobertWalraven-ESG,inc case,ES,4,0.09257629959857336
UB-BSLCoV,inc case,ES,4,0.02643612003623054
USC-SIkJalpha,inc case,ES,4,0.1646491234471271
epiforecasts-EpiNow2,inc case,ES,4,0.12453157052599968
IEM_Health-CovidProject,inc death,ES,1,0.08491494994889108
ILM-EKF,inc death,ES,1,0.046545972564577334
Karlen-pypm,inc death,ES,1,0.11856049615505547
LANL-GrowthRate,inc death,ES,1,0.08268034600286764
MUNI-ARIMA,inc death,ES,1,0.19636582175681064
RobertWalraven-ESG,inc death,ES,1,0.07757662094096222
UB-BSLCoV,inc death,ES,1,0.16536069200573528
UMass-MechBayes,inc death,ES,1,0.08160657527555767
USC-SIkJalpha,inc death,ES,1,0.066847939321467445
epiforecasts-EpiNow2,inc death,ES,1,0.07954058602807519
IEM_Health-CovidProject,inc death,ES,2,0.0949510035851254
ILM-EKF,inc death,ES,2,0.04567263463588309
LANL-GrowthRate,inc death,ES,2,0.11101963496106967
MUNI-ARIMA,inc death,ES,2,0.18040690681173824
RobertWalraven-ESG,inc death,ES,2,0.10933751927984137
UB-BSLCoV,inc death,ES,2,0.15353779303126658
UMass-MechBayes,inc death,ES,2,0.09885309962287027
USC-SIkJalpha,inc death,ES,2,0.10458371409376131
epiforecasts-EpiNow2,inc death,ES,2,0.10163769397844409
IEM_Health-CovidProject,inc death,ES,3,0.11872742513298906
ILM-EKF,inc death,ES,3,0.05229660392762614
LANL-GrowthRate,inc death,ES,3,0.10982286824801489
MUNI-ARIMA,inc death,ES,3,0.19099629260524328
RobertWalraven-ESG,inc death,ES,3,0.12202540916446099
UB-BSLCoV,inc death,ES,3,0.12733086173682887
UMass-MechBayes,inc death,ES,3,0.08698841049347714
USC-SIkJalpha,inc death,ES,3,0.08965132101878767
epiforecasts-EpiNow2,inc death,ES,3,0.10216080767257199
IEM_Health-CovidProject,inc death,ES,4,0.09180143833189186
ILM-EKF,inc death,ES,4,0.03221877402994282
LANL-GrowthRate,inc death,ES,4,0.18112175670886774
MUNI-ARIMA,inc death,ES,4,0.16753762495570265
RobertWalraven-ESG,inc death,ES,4,0.15584895344716526
UB-BSLCoV,inc death,ES,4,0.08817769734510666
UMass-MechBayes,inc death,ES,4,0.06570102939439319
USC-SIkJalpha,inc death,ES,4,0.11757026312680889
epiforecasts-EpiNow2,inc death,ES,4,0.10002246266012098
IEM_Health-CovidProject,inc case,FI,1,0.17111115049722836
ILM-EKF,inc case,FI,1,0.12313606157277182
LANL-GrowthRate,inc case,FI,1,0.16067754375959248
MUNI-ARIMA,inc case,FI,1,0.19665012818338184
RobertWalraven-ESG,inc case,FI,1,0.11457007468075292
USC-SIkJalpha,inc case,FI,1,0.11071897973350071
epiforecasts-EpiNow2,inc case,FI,1,0.12313606157277182
IEM_Health-CovidProject,inc case,FI,2,0.1546168920862598
ILM-EKF,inc case,FI,2,0.12093796509717353
LANL-GrowthRate,inc case,FI,2,0.1673251297919798
MUNI-ARIMA,inc case,FI,2,0.21059887025542287
RobertWalraven-ESG,inc case,FI,2,0.09542761308448848
USC-SIkJalpha,inc case,FI,2,0.13134123091198413
epiforecasts-EpiNow2,inc case,FI,2,0.11975229877269143
IEM_Health-CovidProject,inc case,FI,3,0.15076836335693328
ILM-EKF,inc case,FI,3,0.133700246750488
LANL-GrowthRate,inc case,FI,3,0.1728320262872162
MUNI-ARIMA,inc case,FI,3,0.202460373650739
RobertWalraven-ESG,inc case,FI,3,0.1012301868253695
USC-SIkJalpha,inc case,FI,3,0.1324507117341283
epiforecasts-EpiNow2,inc case,FI,3,0.10655809139512577
IEM_Health-CovidProject,inc case,FI,4,0.13974351310389932
ILM-EKF,inc case,FI,4,0.13484023194235903
LANL-GrowthRate,inc case,FI,4,0.17467939137987418
MUNI-ARIMA,inc case,FI,4,0.2134970339087351
RobertWalraven-ESG,inc case,FI,4,0.10979847458163519
USC-SIkJalpha,inc case,FI,4,0.13484023194235903
epiforecasts-EpiNow2,inc case,FI,4,0.09260112314113812
IEM_Health-CovidProject,inc death,FI,1,0.11711830813415575
ILM-EKF,inc death,FI,1,0.11061173546003598
LANL-GrowthRate,inc death,FI,1,0.1309875814658321
MUNI-ARIMA,inc death,FI,1,0.12601336951143338
RobertWalraven-ESG,inc death,FI,1,0.09572169414810805
UMass-MechBayes,inc death,FI,1,0.15554775299067558
USC-SIkJalpha,inc death,FI,1,0.13637063275894845
epiforecasts-EpiNow2,inc death,FI,1,0.12762892553081073
IEM_Health-CovidProject,inc death,FI,2,0.16219510217800132
ILM-EKF,inc death,FI,2,0.10151779776608717
LANL-GrowthRate,inc death,FI,2,0.11024198351161028
MUNI-ARIMA,inc death,FI,2,0.13834288126947172
RobertWalraven-ESG,inc death,FI,2,0.09222858751298114
UMass-MechBayes,inc death,FI,2,0.1454739576235682
USC-SIkJalpha,inc death,FI,2,0.1454739576235682
epiforecasts-EpiNow2,inc death,FI,2,0.10452573251471196
IEM_Health-CovidProject,inc death,FI,3,0.14369778037793546
ILM-EKF,inc death,FI,3,0.10569506160029964
LANL-GrowthRate,inc death,FI,3,0.09762673628729965
MUNI-ARIMA,inc death,FI,3,0.16396285196969557
RobertWalraven-ESG,inc death,FI,3,0.1121851092424233
UMass-MechBayes,inc death,FI,3,0.14369778037793546
USC-SIkJalpha,inc death,FI,3,0.13321981722537768
epiforecasts-EpiNow2,inc death,FI,3,0.09991486291903325
IEM_Health-CovidProject,inc death,FI,4,0.10937683510752151
ILM-EKF,inc death,FI,4,0.09679365938718719
LANL-GrowthRate,inc death,FI,4,0.12019432429397968
MUNI-ARIMA,inc death,FI,4,0.1853844662839348
RobertWalraven-ESG,inc death,FI,4,0.1228953203455298
UMass-MechBayes,inc death,FI,4,0.12867862953826062
USC-SIkJalpha,inc death,FI,4,0.1562526215821736
epiforecasts-EpiNow2,inc death,FI,4,0.08042414346141287
IEM_Health-CovidProject,inc case,FR,1,0.11660713941324821
ILM-EKF,inc case,FR,1,0.09602940892855735
Karlen-pypm,inc case,FR,1,0.07232594723100204
LANL-GrowthRate,inc case,FR,1,0.11203431041665024
MUNI-ARIMA,inc case,FR,1,0.2657558061046122
RobertWalraven-ESG,inc case,FR,1,0.1269722184722036
USC-SIkJalpha,inc case,FR,1,0.11660713941324821
epiforecasts-EpiNow2,inc case,FR,1,0.09366803002047808
IEM_Health-CovidProject,inc case,FR,2,0.13194887897627425
ILM-EKF,inc case,FR,2,0.09128538797100734
LANL-GrowthRate,inc case,FR,2,0.14091627851835115
MUNI-ARIMA,inc case,FR,2,0.2502478739205201
RobertWalraven-ESG,inc case,FR,2,0.15606856653107706
USC-SIkJalpha,inc case,FR,2,0.12731909374903655
epiforecasts-EpiNow2,inc case,FR,2,0.10221392033373358
IEM_Health-CovidProject,inc case,FR,3,0.1225005285654217
ILM-EKF,inc case,FR,3,0.12464966064551683
LANL-GrowthRate,inc case,FR,3,0.14802147201655122
MUNI-ARIMA,inc case,FR,3,0.22203220802482682
RobertWalraven-ESG,inc case,FR,3,0.11841717761324098
USC-SIkJalpha,inc case,FR,3,0.1328043113419525
epiforecasts-EpiNow2,inc case,FR,3,0.13157464179248995
IEM_Health-CovidProject,inc case,FR,4,0.10614502716035022
ILM-EKF,inc case,FR,4,0.11802693318576254
LANL-GrowthRate,inc case,FR,4,0.15062484806563983
MUNI-ARIMA,inc case,FR,4,0.21372444657962408
RobertWalraven-ESG,inc case,FR,4,0.1363414573007947
USC-SIkJalpha,inc case,FR,4,0.1351761456999332
epiforecasts-EpiNow2,inc case,FR,4,0.13996114200789544
IEM_Health-CovidProject,inc death,FR,1,0.08828815141652606
ILM-EKF,inc death,FR,1,0.09324815992307248
Karlen-pypm,inc death,FR,1,0.2677124591339823
LANL-GrowthRate,inc death,FR,1,0.06534713569412165
MUNI-ARIMA,inc death,FR,1,0.12967322239302265
RobertWalraven-ESG,inc death,FR,1,0.10505172447029681
UMass-MechBayes,inc death,FR,1,0.118558374759335
USC-SIkJalpha,inc death,FR,1,0.08057365274906261
epiforecasts-EpiNow2,inc death,FR,1,0.05154711946058043
IEM_Health-CovidProject,inc death,FR,2,0.10330631616193228
ILM-EKF,inc death,FR,2,0.12346364614474833
LANL-GrowthRate,inc death,FR,2,0.11375302229066701
MUNI-ARIMA,inc death,FR,2,0.16873364973115607
RobertWalraven-ESG,inc death,FR,2,0.1446288426267052
UMass-MechBayes,inc death,FR,2,0.1533942270283237
USC-SIkJalpha,inc death,FR,2,0.12655023729836704
epiforecasts-EpiNow2,inc death,FR,2,0.06617005871810042
IEM_Health-CovidProject,inc death,FR,3,0.09058759184351531
ILM-EKF,inc death,FR,3,0.10054227226587963
LANL-GrowthRate,inc death,FR,3,0.11295489847154377
MUNI-ARIMA,inc death,FR,3,0.22873366940487616
RobertWalraven-ESG,inc death,FR,3,0.13070495394564352
UMass-MechBayes,inc death,FR,3,0.14522772660627056
USC-SIkJalpha,inc death,FR,3,0.13259922864050794
epiforecasts-EpiNow2,inc death,FR,3,0.058649658821763116
IEM_Health-CovidProject,inc death,FR,4,0.09273438542934964
ILM-EKF,inc death,FR,4,0.09853028451868401
LANL-GrowthRate,inc death,FR,4,0.10998729434643796
MUNI-ARIMA,inc death,FR,4,0.24253608496906828
RobertWalraven-ESG,inc death,FR,4,0.1351272473399095
UMass-MechBayes,inc death,FR,4,0.1182363414224208
USC-SIkJalpha,inc death,FR,4,0.145521650981441
epiforecasts-EpiNow2,inc death,FR,4,0.05732671099268888
IEM_Health-CovidProject,inc case,GB,1,0.13897086304498854
ILM-EKF,inc case,GB,1,0.13069878786373926
Karlen-pypm,inc case,GB,1,0.0479419134522013
LANL-GrowthRate,inc case,GB,1,0.16634391182657723
MUNI-ARIMA,inc case,GB,1,0.12198553533948997
RobertWalraven-ESG,inc case,GB,1,0.0577826220029163
USC-SIkJalpha,inc case,GB,1,0.0665375647306309
epiforecasts-EpiExpert,inc case,GB,1,0.14638264240738794
epiforecasts-EpiNow2,inc case,GB,1,0.12335615933206852
IEM_Health-CovidProject,inc case,GB,2,0.15636889832439468
ILM-EKF,inc case,GB,2,0.131597587698748
LANL-GrowthRate,inc case,GB,2,0.15823043282825652
MUNI-ARIMA,inc case,GB,2,0.11360133638951751
RobertWalraven-ESG,inc case,GB,2,0.06679073546519369
USC-SIkJalpha,inc case,GB,2,0.08744313393140492
epiforecasts-EpiExpert,inc case,GB,2,0.14605886107223676
epiforecasts-EpiNow2,inc case,GB,2,0.13990901429024785
IEM_Health-CovidProject,inc case,GB,3,0.15404868399663404
ILM-EKF,inc case,GB,3,0.10643363621585625
LANL-GrowthRate,inc case,GB,3,0.158212161942489
MUNI-ARIMA,inc case,GB,3,0.10391449689713776
RobertWalraven-ESG,inc case,GB,3,0.0816816277935641
USC-SIkJalpha,inc case,GB,3,0.11707699983744187
epiforecasts-EpiExpert,inc case,GB,3,0.13105634310161401
epiforecasts-EpiNow2,inc case,GB,3,0.14757605021526288
IEM_Health-CovidProject,inc case,GB,4,0.1448464321507614
ILM-EKF,inc case,GB,4,0.08982097189237159
LANL-GrowthRate,inc case,GB,4,0.14886994415494922
MUNI-ARIMA,inc case,GB,4,0.10718635979156343
RobertWalraven-ESG,inc case,GB,4,0.06960153233218405
USC-SIkJalpha,inc case,GB,4,0.15762699969347566
epiforecasts-EpiExpert,inc case,GB,4,0.13178650794044686
epiforecasts-EpiNow2,inc case,GB,4,0.1502612520442478
IEM_Health-CovidProject,inc death,GB,1,0.0896164063433183
ILM-EKF,inc death,GB,1,0.08766822359672441
Karlen-pypm,inc death,GB,1,0.08766822359672441
LANL-GrowthRate,inc death,GB,1,0.16803076189372182
MUNI-ARIMA,inc death,GB,1,0.1613095314179729
RobertWalraven-ESG,inc death,GB,1,0.07755265933556389
UMass-MechBayes,inc death,GB,1,0.11522109386998067
USC-SIkJalpha,inc death,GB,1,0.059304974786019454
epiforecasts-EpiExpert,inc death,GB,1,0.09601757822498388
epiforecasts-EpiNow2,inc death,GB,1,0.057610546934990334
IEM_Health-CovidProject,inc death,GB,2,0.10888491469580183
ILM-EKF,inc death,GB,2,0.0841383431740287
LANL-GrowthRate,inc death,GB,2,0.18510435498286312
MUNI-ARIMA,inc death,GB,2,0.119422164505073
RobertWalraven-ESG,inc death,GB,2,0.08609504882923867
UMass-MechBayes,inc death,GB,2,0.15425362915238594
USC-SIkJalpha,inc death,GB,2,0.07258994313053456
epiforecasts-EpiExpert,inc death,GB,2,0.12340290332190876
epiforecasts-EpiNow2,inc death,GB,2,0.0661086982081654
IEM_Health-CovidProject,inc death,GB,3,0.12304286318471948
ILM-EKF,inc death,GB,3,0.0849581674370682
LANL-GrowthRate,inc death,GB,3,0.17841215161784324
MUNI-ARIMA,inc death,GB,3,0.1081285767380868
RobertWalraven-ESG,inc death,GB,3,0.0810964325535651
UMass-MechBayes,inc death,GB,3,0.13724011662911018
