model,target_variable,location,horizon,weight
ITWW-county_repro,inc case,DE,3,0.028032967904951953
Karlen-pypm,inc case,DE,3,0.04091298018560555
LANL-GrowthRate,inc case,DE,3,0.05822231795643867
MUNI-ARIMA,inc case,DE,3,0.14649486453555538
RobertWalraven-ESG,inc case,DE,3,0.174666953869316
USC-SIkJalpha,inc case,DE,3,0.04325086476764015
epiforecasts-EpiExpert,inc case,DE,3,0.061369470278408333
epiforecasts-EpiNow2,inc case,DE,3,0.03848593898815438
itwm-dSEIR,inc case,DE,3,0.05160614546138883
CovidMetrics-epiBATS,inc case,DE,4,0.17828615772010342
FIAS_FZJ-Epi1Ger,inc case,DE,4,0.032914367579096014
HZI-AgeExtendedSEIR,inc case,DE,4,0.05630089191161161
IEM_Health-CovidProject,inc case,DE,4,0.03369187232505891
ILM-EKF,inc case,DE,4,0.03565723154402069
ITWW-county_repro,inc case,DE,4,0.022170299405608718
Karlen-pypm,inc case,DE,4,0.030132871727341425
LANL-GrowthRate,inc case,DE,4,0.05630089191161161
MIT_CovidAnalytics-DELPHI,inc case,DE,4,0.07506785588214882
MUNI-ARIMA,inc case,DE,4,0.13371461829007755
RobertWalraven-ESG,inc case,DE,4,0.16457183789548005
USC-SIkJalpha,inc case,DE,4,0.04075112176459506
epiforecasts-EpiExpert,inc case,DE,4,0.06386369828779823
epiforecasts-EpiNow2,inc case,DE,4,0.032914367579096014
itwm-dSEIR,inc case,DE,4,0.04366191617635186
FIAS_FZJ-Epi1Ger,inc death,DE,1,0.031815185480945765
HZI-AgeExtendedSEIR,inc death,DE,1,0.18153370539127872
IEM_Health-CovidProject,inc death,DE,1,0.05367083463742155
ILM-EKF,inc death,DE,1,0.061110356270331456
ITWW-county_repro,inc death,DE,1,0.053208155028478255
Karlen-pypm,inc death,DE,1,0.07619933312720342
LANL-GrowthRate,inc death,DE,1,0.06496995771898396
MIT_CovidAnalytics-DELPHI,inc death,DE,1,0.06708854329677692
MUNI-ARIMA,inc death,DE,1,0.0921215818403504
RobertWalraven-ESG,inc death,DE,1,0.06782578003630194
USC-SIkJalpha,inc death,DE,1,0.06566112748195188
epiforecasts-EpiExpert,inc death,DE,1,0.07715182479129347
epiforecasts-EpiNow2,inc death,DE,1,0.039064215084199216
itwm-dSEIR,inc death,DE,1,0.06857939981448309
FIAS_FZJ-Epi1Ger,inc death,DE,2,0.03142489102601972
HZI-AgeExtendedSEIR,inc death,DE,2,0.1649806778866035
IEM_Health-CovidProject,inc death,DE,2,0.0520991614378748
ILM-EKF,inc death,DE,2,0.058228474548213
ITWW-county_repro,inc death,DE,2,0.08136033430024282
Karlen-pypm,inc death,DE,2,0.07070600480854436
LANL-GrowthRate,inc death,DE,2,0.07155788438455092
MIT_CovidAnalytics-DELPHI,inc death,DE,2,0.06122994230843017
MUNI-ARIMA,inc death,DE,2,0.08607687541909749
RobertWalraven-ESG,inc death,DE,2,0.057108696191516595
USC-SIkJalpha,inc death,DE,2,0.068267866711698
epiforecasts-EpiExpert,inc death,DE,2,0.08026087032321251
epiforecasts-EpiNow2,inc death,DE,2,0.0364374503307836
itwm-dSEIR,inc death,DE,2,0.08026087032321251
FIAS_FZJ-Epi1Ger,inc death,DE,3,0.031500679878798336
HZI-AgeExtendedSEIR,inc death,DE,3,0.13625875482456956
IEM_Health-CovidProject,inc death,DE,3,0.0513958461180394
ILM-EKF,inc death,DE,3,0.05527477790053293
ITWW-county_repro,inc death,DE,3,0.0770937691770591
Karlen-pypm,inc death,DE,3,0.05918309552986355
LANL-GrowthRate,inc death,DE,3,0.0697515054459106
MIT_CovidAnalytics-DELPHI,inc death,DE,3,0.08616362437436015
MUNI-ARIMA,inc death,DE,3,0.08877464329479531
RobertWalraven-ESG,inc death,DE,3,0.05185067661465922
USC-SIkJalpha,inc death,DE,3,0.07609255139553885
epiforecasts-EpiExpert,inc death,DE,3,0.10101942168028433
epiforecasts-EpiNow2,inc death,DE,3,0.03426389741202626
itwm-dSEIR,inc death,DE,3,0.08137675635356237
FIAS_FZJ-Epi1Ger,inc death,DE,4,0.03543850643642312
HZI-AgeExtendedSEIR,inc death,DE,4,0.12801256406626313
IEM_Health-CovidProject,inc death,DE,4,0.04978266380354676
ILM-EKF,inc death,DE,4,0.054544483819538206
ITWW-county_repro,inc death,DE,4,0.0603136119158355
Karlen-pypm,inc death,DE,4,0.04862492743602242
LANL-GrowthRate,inc death,DE,4,0.07467399570532016
MIT_CovidAnalytics-DELPHI,inc death,DE,4,0.0980096193632327
MUNI-ARIMA,inc death,DE,4,0.09090747303256368
RobertWalraven-ESG,inc death,DE,4,0.053157759654634686
USC-SIkJalpha,inc death,DE,4,0.07840769549058615
epiforecasts-EpiExpert,inc death,DE,4,0.12299246351464495
epiforecasts-EpiNow2,inc death,DE,4,0.03543850643642312
itwm-dSEIR,inc death,DE,4,0.06969572932496548
IEM_Health-CovidProject,inc case,DK,1,0.12754393971149078
ILM-EKF,inc case,DK,1,0.11015158429628748
Karlen-pypm,inc case,DK,1,0.09565795478361808
LANL-GrowthRate,inc case,DK,1,0.14116513715640724
MUNI-ARIMA,inc case,DK,1,0.1864103734244865
RobertWalraven-ESG,inc case,DK,1,0.12116674272591622
USC-SIkJalpha,inc case,DK,1,0.1069118318169849
epiforecasts-EpiNow2,inc case,DK,1,0.11099243608480874
IEM_Health-CovidProject,inc case,DK,2,0.14055522975996246
ILM-EKF,inc case,DK,2,0.11653629809212077
Karlen-pypm,inc case,DK,2,0.06974520870664805
LANL-GrowthRate,inc case,DK,2,0.15472886637441247
MUNI-ARIMA,inc case,DK,2,0.18412735098555083
RobertWalraven-ESG,inc case,DK,2,0.11879183934551667
USC-SIkJalpha,inc case,DK,2,0.12525670135071484
epiforecasts-EpiNow2,inc case,DK,2,0.09025850538507393
IEM_Health-CovidProject,inc case,DK,3,0.16866061165822532
ILM-EKF,inc case,DK,3,0.12133237879494782
LANL-GrowthRate,inc case,DK,3,0.18579020502976384
MUNI-ARIMA,inc case,DK,3,0.18434997088224628
RobertWalraven-ESG,inc case,DK,3,0.11488476446284915
USC-SIkJalpha,inc case,DK,3,0.14325991713138417
epiforecasts-EpiNow2,inc case,DK,3,0.0817221520405834
IEM_Health-CovidProject,inc case,DK,4,0.1762074257684039
ILM-EKF,inc case,DK,4,0.11466129140910496
LANL-GrowthRate,inc case,DK,4,0.21207265402214986
MUNI-ARIMA,inc case,DK,4,0.1801820293571649
RobertWalraven-ESG,inc case,DK,4,0.10329400820906437
USC-SIkJalpha,inc case,DK,4,0.14792722163273414
epiforecasts-EpiNow2,inc case,DK,4,0.0656553696013779
IEM_Health-CovidProject,inc death,DK,1,0.13983569966755668
ILM-EKF,inc death,DK,1,0.07945210208383903
Karlen-pypm,inc death,DK,1,0.2087099995038159
LANL-GrowthRate,inc death,DK,1,0.1684767465874177
MUNI-ARIMA,inc death,DK,1,0.11951769202355272
RobertWalraven-ESG,inc death,DK,1,0.10924664036527866
USC-SIkJalpha,inc death,DK,1,0.09917425508337353
epiforecasts-EpiNow2,inc death,DK,1,0.07558686468516576
IEM_Health-CovidProject,inc death,DK,2,0.12408863481917347
ILM-EKF,inc death,DK,2,0.07445318089150407
Karlen-pypm,inc death,DK,2,0.29330040957259185
LANL-GrowthRate,inc death,DK,2,0.12735412520915174
MUNI-ARIMA,inc death,DK,2,0.12098641894869414
RobertWalraven-ESG,inc death,DK,2,0.10082201579057845
USC-SIkJalpha,inc death,DK,2,0.09131050486693897
epiforecasts-EpiNow2,inc death,DK,2,0.06768470990136737
IEM_Health-CovidProject,inc death,DK,3,0.13653278799788438
ILM-EKF,inc death,DK,3,0.09872370824462408
LANL-GrowthRate,inc death,DK,3,0.21039478806231363
MUNI-ARIMA,inc death,DK,3,0.18873650105589895
RobertWalraven-ESG,inc death,DK,3,0.12107624596038802
USC-SIkJalpha,inc death,DK,3,0.1135759475380631
epiforecasts-EpiNow2,inc death,DK,3,0.13096002114082786
IEM_Health-CovidProject,inc death,DK,4,0.1269147634290728
ILM-EKF,inc death,DK,4,0.10136698637516854
LANL-GrowthRate,inc death,DK,4,0.18807850484067418
MUNI-ARIMA,inc death,DK,4,0.19513144877219943
RobertWalraven-ESG,inc death,DK,4,0.1530442735468231
USC-SIkJalpha,inc death,DK,4,0.14726901794128258
epiforecasts-EpiNow2,inc death,DK,4,0.08819500509477941
IEM_Health-CovidProject,inc case,EE,1,0.07407981810420788
ILM-EKF,inc case,EE,1,0.0592638544833663
Karlen-pypm,inc case,EE,1,0.13418231203781048
LANL-GrowthRate,inc case,EE,1,0.10941019289236854
MUNI-ARIMA,inc case,EE,1,0.29631927241683154
RobertWalraven-ESG,inc case,EE,1,0.16538750088381293
USC-SIkJalpha,inc case,EE,1,0.05976187006726014
epiforecasts-EpiNow2,inc case,EE,1,0.10159517911434224
IEM_Health-CovidProject,inc case,EE,2,0.06792359606428369
ILM-EKF,inc case,EE,2,0.05660299672023642
Karlen-pypm,inc case,EE,2,0.16545491348992183
LANL-GrowthRate,inc case,EE,2,0.097768812516772
MUNI-ARIMA,inc case,EE,2,0.293306437550316
RobertWalraven-ESG,inc case,EE,2,0.1500637587466733
USC-SIkJalpha,inc case,EE,2,0.08168027374818926
epiforecasts-EpiNow2,inc case,EE,2,0.08719921116360745
IEM_Health-CovidProject,inc case,EE,3,0.07206006718127733
ILM-EKF,inc case,EE,3,0.06374544404497609
LANL-GrowthRate,inc case,EE,3,0.11198523953847152
MUNI-ARIMA,inc case,EE,3,0.3069225083646997
RobertWalraven-ESG,inc case,EE,3,0.19271878432202075
USC-SIkJalpha,inc case,EE,3,0.11671701022319568
epiforecasts-EpiNow2,inc case,EE,3,0.13585094632535888
IEM_Health-CovidProject,inc case,EE,4,0.06224472183100009
ILM-EKF,inc case,EE,4,0.05752921260137887
LANL-GrowthRate,inc case,EE,4,0.09991915872871067
MUNI-ARIMA,inc case,EE,4,0.3301676549296526
RobertWalraven-ESG,inc case,EE,4,0.20523935306437865
USC-SIkJalpha,inc case,EE,4,0.11167435387326485
epiforecasts-EpiNow2,inc case,EE,4,0.13322554497161423
IEM_Health-CovidProject,inc death,EE,1,0.07738707471371567
ILM-EKF,inc death,EE,1,0.05706319650607318
Karlen-pypm,inc death,EE,1,0.43455818877701874
LANL-GrowthRate,inc death,EE,1,0.062079741253859816
MUNI-ARIMA,inc death,EE,1,0.14866464352898012
RobertWalraven-ESG,inc death,EE,1,0.06646184063648523
USC-SIkJalpha,inc death,EE,1,0.07846189519585062
epiforecasts-EpiNow2,inc death,EE,1,0.07532341938801658
IEM_Health-CovidProject,inc death,EE,2,0.07631863950982327
ILM-EKF,inc death,EE,2,0.06905019765174486
Karlen-pypm,inc death,EE,2,0.41430118591046916
LANL-GrowthRate,inc death,EE,2,0.06236792045964052
MUNI-ARIMA,inc death,EE,2,0.13182310460787658
RobertWalraven-ESG,inc death,EE,2,0.0725027075343321
USC-SIkJalpha,inc death,EE,2,0.09830875597875541
epiforecasts-EpiNow2,inc death,EE,2,0.07532748834735803
IEM_Health-CovidProject,inc death,EE,3,0.10650412842177885
ILM-EKF,inc death,EE,3,0.12401165638152331
LANL-GrowthRate,inc death,EE,3,0.11606219122886155
MUNI-ARIMA,inc death,EE,3,0.22632127289628004
RobertWalraven-ESG,inc death,EE,3,0.09734248296614195
USC-SIkJalpha,inc death,EE,3,0.20574661172389097
epiforecasts-EpiNow2,inc death,EE,3,0.12401165638152331
IEM_Health-CovidProject,inc death,EE,4,0.08788653764984171
ILM-EKF,inc death,EE,4,0.09183649439814921
LANL-GrowthRate,inc death,EE,4,0.12199176121545192
MUNI-ARIMA,inc death,EE,4,0.24768024246773573
RobertWalraven-ESG,inc death,EE,4,0.12199176121545192
USC-SIkJalpha,inc death,EE,4,0.19008018607989022
epiforecasts-EpiNow2,inc death,EE,4,0.13853301697347933
IEM_Health-CovidProject,inc case,ES,1,0.15085469950545022
ILM-EKF,inc case,ES,1,0.10084308716940421
Karlen-pypm,inc case,ES,1,0.05709270165898577
LANL-GrowthRate,inc case,ES,1,0.12370085359446917
MUNI-ARIMA,inc case,ES,1,0.09975875289876546
RobertWalraven-ESG,inc case,ES,1,0.11177787975403841
UB-BSLCoV,inc case,ES,1,0.09564498989263082
USC-SIkJalpha,inc case,ES,1,0.13744539288274352
epiforecasts-EpiNow2,inc case,ES,1,0.12288164264351244
IEM_Health-CovidProject,inc case,ES,2,0.14935486092575526
ILM-EKF,inc case,ES,2,0.07544204579184906
Karlen-pypm,inc case,ES,2,0.03565245067259964
LANL-GrowthRate,inc case,ES,2,0.1514008179247382
MUNI-ARIMA,inc case,ES,2,0.12777178853764035
RobertWalraven-ESG,inc case,ES,2,0.10997273341796905
UB-BSLCoV,inc case,ES,2,0.05786523407594706
USC-SIkJalpha,inc case,ES,2,0.16017767693486798
epiforecasts-EpiNow2,inc case,ES,2,0.1323623917186334
IEM_Health-CovidProject,inc case,ES,3,0.15427843511037198
ILM-EKF,inc case,ES,3,0.06178626648837713
LANL-GrowthRate,inc case,ES,3,0.17801357897350617
MUNI-ARIMA,inc case,ES,3,0.14381888018763492
RobertWalraven-ESG,inc case,ES,3,0.11951146381789379
UB-BSLCoV,inc case,ES,3,0.03565257954231286
USC-SIkJalpha,inc case,ES,3,0.17435576570692723
epiforecasts-EpiNow2,inc case,ES,3,0.13258303017297593
IEM_Health-CovidProject,inc case,ES,4,0.15555038177710584
ILM-EKF,inc case,ES,4,0.045402443040295136
LANL-GrowthRate,inc case,ES,4,0.2154755288551712
MUNI-ARIMA,inc case,ES,4,0.1663798387362714
RobertWalraven-ESG,inc case,ES,4,0.11234194239457644
UB-BSLCoV,inc case,ES,4,0.01857810213450946
USC-SIkJalpha,inc case,ES,4,0.16227169456994373
epiforecasts-EpiNow2,inc case,ES,4,0.1240000684921268
IEM_Health-CovidProject,inc death,ES,1,0.08978741545266784
ILM-EKF,inc death,ES,1,0.05121208140633647
Karlen-pypm,inc death,ES,1,0.14403397895532136
LANL-GrowthRate,inc death,ES,1,0.09218174653140565
MUNI-ARIMA,inc death,ES,1,0.216050968432982
RobertWalraven-ESG,inc death,ES,1,0.0864203873731928
UB-BSLCoV,inc death,ES,1,0.1607821160431494
USC-SIkJalpha,inc death,ES,1,0.07201698947766068
epiforecasts-EpiNow2,inc death,ES,1,0.08751431632728383
IEM_Health-CovidProject,inc death,ES,2,0.09684219313214959
ILM-EKF,inc death,ES,2,0.04483434867229148
Karlen-pypm,inc death,ES,2,0.10526325340451045
LANL-GrowthRate,inc death,ES,2,0.1100479467410791
MUNI-ARIMA,inc death,ES,2,0.17715035329051756
RobertWalraven-ESG,inc death,ES,2,0.10840544007330179
UB-BSLCoV,inc death,ES,2,0.15131592676898376
USC-SIkJalpha,inc death,ES,2,0.10526325340451045
epiforecasts-EpiNow2,inc death,ES,2,0.10087728451265583
IEM_Health-CovidProject,inc death,ES,3,0.13512932458126808
ILM-EKF,inc death,ES,3,0.059325069328361596
LANL-GrowthRate,inc death,ES,3,0.12161639212314128
MUNI-ARIMA,inc death,ES,3,0.20269398687190215
RobertWalraven-ESG,inc death,ES,3,0.12972415159801737
UB-BSLCoV,inc death,ES,3,0.13703255450494792
USC-SIkJalpha,inc death,ES,3,0.10134699343595108
epiforecasts-EpiNow2,inc death,ES,3,0.1131315275564105
IEM_Health-CovidProject,inc death,ES,4,0.10286000924364577
ILM-EKF,inc death,ES,4,0.036419333416410474
LANL-GrowthRate,inc death,ES,4,0.19517027394948172
MUNI-ARIMA,inc death,ES,4,0.17299183372794974
RobertWalraven-ESG,inc death,ES,4,0.15857584758395393
UB-BSLCoV,inc death,ES,4,0.09758513697474086
USC-SIkJalpha,inc death,ES,4,0.13353755586017171
epiforecasts-EpiNow2,inc death,ES,4,0.10286000924364577
IEM_Health-CovidProject,inc case,FI,1,0.17414624055005914
ILM-EKF,inc case,FI,1,0.12630386677257036
Karlen-pypm,inc case,FI,1,0.07138914208884412
LANL-GrowthRate,inc case,FI,1,0.15324869168405203
MUNI-ARIMA,inc case,FI,1,0.15531961995005272
RobertWalraven-ESG,inc case,FI,1,0.0982363408231103
USC-SIkJalpha,inc case,FI,1,0.09908320583020606
epiforecasts-EpiNow2,inc case,FI,1,0.12227289230110534
IEM_Health-CovidProject,inc case,FI,2,0.15872909255968726
ILM-EKF,inc case,FI,2,0.1219707763879702
LANL-GrowthRate,inc case,FI,2,0.16320033460362213
MUNI-ARIMA,inc case,FI,2,0.2186268633369277
RobertWalraven-ESG,inc case,FI,2,0.09123798233745803
USC-SIkJalpha,inc case,FI,2,0.13794313996258536
epiforecasts-EpiNow2,inc case,FI,2,0.10829181081174925
IEM_Health-CovidProject,inc case,FI,3,0.15610743202440763
ILM-EKF,inc case,FI,3,0.1425328727179374
LANL-GrowthRate,inc case,FI,3,0.17963046972671565
MUNI-ARIMA,inc case,FI,3,0.19283859250073884
RobertWalraven-ESG,inc case,FI,3,0.08920424687109008
USC-SIkJalpha,inc case,FI,3,0.12855906166715922
epiforecasts-EpiNow2,inc case,FI,3,0.11112732449195122
IEM_Health-CovidProject,inc case,FI,4,0.14683456877885234
ILM-EKF,inc case,FI,4,0.14683456877885234
LANL-GrowthRate,inc case,FI,4,0.17073787067308413
MUNI-ARIMA,inc case,FI,4,0.19320337997217416
RobertWalraven-ESG,inc case,FI,4,0.0985466904556056
USC-SIkJalpha,inc case,FI,4,0.14395545958711015
epiforecasts-EpiNow2,inc case,FI,4,0.09988746175432132
IEM_Health-CovidProject,inc death,FI,1,0.12376273464610388
ILM-EKF,inc death,FI,1,0.11630714822163982
Karlen-pypm,inc death,FI,1,0.15083583284993912
LANL-GrowthRate,inc death,FI,1,0.1379070471770872
MUNI-ARIMA,inc death,FI,1,0.13223963427939867
RobertWalraven-ESG,inc death,FI,1,0.08856415873757893
USC-SIkJalpha,inc death,FI,1,0.11630714822163982
epiforecasts-EpiNow2,inc death,FI,1,0.13407629586661254
IEM_Health-CovidProject,inc death,FI,2,0.1708564328044351
ILM-EKF,inc death,FI,2,0.1281423246033263
LANL-GrowthRate,inc death,FI,2,0.12301663161919327
MUNI-ARIMA,inc death,FI,2,0.17473953354999044
RobertWalraven-ESG,inc death,FI,2,0.11649302236666029
USC-SIkJalpha,inc death,FI,2,0.15532402982221372
epiforecasts-EpiNow2,inc death,FI,2,0.13142802523418085
IEM_Health-CovidProject,inc death,FI,3,0.1776097277360872
ILM-EKF,inc death,FI,3,0.1303557634760273
LANL-GrowthRate,inc death,FI,3,0.11276808110227757
MUNI-ARIMA,inc death,FI,3,0.15444324150964103
RobertWalraven-ESG,inc death,FI,3,0.13794930309599004
USC-SIkJalpha,inc death,FI,3,0.16331928987226407
epiforecasts-EpiNow2,inc death,FI,3,0.12355459320771284
IEM_Health-CovidProject,inc death,FI,4,0.1295818276408898
ILM-EKF,inc death,FI,4,0.11467418375299981
LANL-GrowthRate,inc death,FI,4,0.12224700720838658
MUNI-ARIMA,inc death,FI,4,0.21963021634049118
RobertWalraven-ESG,inc death,FI,4,0.12829883924840574
USC-SIkJalpha,inc death,FI,4,0.18511689662984254
epiforecasts-EpiNow2,inc death,FI,4,0.10045102917898432
IEM_Health-CovidProject,inc case,FR,1,0.1170613285374914
ILM-EKF,inc case,FR,1,0.09738715567404746
Karlen-pypm,inc case,FR,1,0.08277908232294034
LANL-GrowthRate,inc case,FR,1,0.11251525752632668
MUNI-ARIMA,inc case,FR,1,0.25193633750460104
RobertWalraven-ESG,inc case,FR,1,0.12735243434298513
USC-SIkJalpha,inc case,FR,1,0.11825583188991477
epiforecasts-EpiNow2,inc case,FR,1,0.0927125722016932
IEM_Health-CovidProject,inc case,FR,2,0.13122026641099666
ILM-EKF,inc case,FR,2,0.08490723120711549
Karlen-pypm,inc case,FR,2,0.032219261841985786
LANL-GrowthRate,inc case,FR,2,0.14013814859426826
MUNI-ARIMA,inc case,FR,2,0.244647954325587
RobertWalraven-ESG,inc case,FR,2,0.1586179044528531
USC-SIkJalpha,inc case,FR,2,0.12129604458159356
epiforecasts-EpiNow2,inc case,FR,2,0.08695318858560021
IEM_Health-CovidProject,inc case,FR,3,0.13181343897691686
ILM-EKF,inc case,FR,3,0.06263475469115908
LANL-GrowthRate,inc case,FR,3,0.16663208323497036
MUNI-ARIMA,inc case,FR,3,0.25975001210157145
RobertWalraven-ESG,inc case,FR,3,0.15359131150353794
USC-SIkJalpha,inc case,FR,3,0.12799275958628162
epiforecasts-EpiNow2,inc case,FR,3,0.09758563990556277
IEM_Health-CovidProject,inc case,FR,4,0.11810666400480062
ILM-EKF,inc case,FR,4,0.10216588726795636
LANL-GrowthRate,inc case,FR,4,0.1648815804423454
MUNI-ARIMA,inc case,FR,4,0.21911894242995905
RobertWalraven-ESG,inc case,FR,4,0.1311262962572983
USC-SIkJalpha,inc case,FR,4,0.13650032479243351
epiforecasts-EpiNow2,inc case,FR,4,0.12810030480520682
IEM_Health-CovidProject,inc death,FR,1,0.10796403047067034
ILM-EKF,inc death,FR,1,0.11287148640115537
Karlen-pypm,inc death,FR,1,0.33108969344338907
LANL-GrowthRate,inc death,FR,1,0.08075358376668025
MUNI-ARIMA,inc death,FR,1,0.15049531520154047
RobertWalraven-ESG,inc death,FR,1,0.12734218978591885
USC-SIkJalpha,inc death,FR,1,0.08948370093064567
IEM_Health-CovidProject,inc death,FR,2,0.10254654603163912
ILM-EKF,inc death,FR,2,0.12130506054962188
Karlen-pypm,inc death,FR,2,0.17150025801843094
LANL-GrowthRate,inc death,FR,2,0.11052238850076661
MUNI-ARIMA,inc death,FR,2,0.16859347398422025
RobertWalraven-ESG,inc death,FR,2,0.14415963717491298
USC-SIkJalpha,inc death,FR,2,0.11841684482224993
epiforecasts-EpiNow2,inc death,FR,2,0.06295579091815819
IEM_Health-CovidProject,inc death,FR,3,0.10900200694859426
ILM-EKF,inc death,FR,3,0.10690581450727514
LANL-GrowthRate,inc death,FR,3,0.13726178652785945
MUNI-ARIMA,inc death,FR,3,0.2711757246038199
RobertWalraven-ESG,inc death,FR,3,0.15441950984384187
USC-SIkJalpha,inc death,FR,3,0.1565944325176988
epiforecasts-EpiNow2,inc death,FR,3,0.06464072505091055
IEM_Health-CovidProject,inc death,FR,4,0.11027387927940226
ILM-EKF,inc death,FR,4,0.10817342443598506
LANL-GrowthRate,inc death,FR,4,0.1320722042532376
MUNI-ARIMA,inc death,FR,4,0.2641444085064752
RobertWalraven-ESG,inc death,FR,4,0.15997478261659764
USC-SIkJalpha,inc death,FR,4,0.1622601366539776
epiforecasts-EpiNow2,inc death,FR,4,0.06310116425432463
IEM_Health-CovidProject,inc case,GB,1,0.13781540193286526
ILM-EKF,inc case,GB,1,0.13295132892347003
Karlen-pypm,inc case,GB,1,0.03729657742077542
LANL-GrowthRate,inc case,GB,1,0.1637806225868834
MUNI-ARIMA,inc case,GB,1,0.12841889725562447
RobertWalraven-ESG,inc case,GB,1,0.05855369408546608
USC-SIkJalpha,inc case,GB,1,0.06766983807482008
epiforecasts-EpiExpert,inc case,GB,1,0.15067817277993267
epiforecasts-EpiNow2,inc case,GB,1,0.12283546694016252
IEM_Health-CovidProject,inc case,GB,2,0.1462529868554303
ILM-EKF,inc case,GB,2,0.12099110730767418
Karlen-pypm,inc case,GB,2,0.04107722778964247
LANL-GrowthRate,inc case,GB,2,0.15123888413459274
MUNI-ARIMA,inc case,GB,2,0.11473294658486347
RobertWalraven-ESG,inc case,GB,2,0.06968074242850346
USC-SIkJalpha,inc case,GB,2,0.08370453964681862
epiforecasts-EpiExpert,inc case,GB,2,0.14310776133165765
epiforecasts-EpiNow2,inc case,GB,2,0.1292138039208171
IEM_Health-CovidProject,inc case,GB,3,0.15410527216999947
ILM-EKF,inc case,GB,3,0.10594737461687465
LANL-GrowthRate,inc case,GB,3,0.15992056545943342
MUNI-ARIMA,inc case,GB,3,0.10594737461687465
RobertWalraven-ESG,inc case,GB,3,0.0826906338473168
USC-SIkJalpha,inc case,GB,3,0.11610671190890372
epiforecasts-EpiExpert,inc case,GB,3,0.1303967687592303
epiforecasts-EpiNow2,inc case,GB,3,0.14488529862136704
IEM_Health-CovidProject,inc case,GB,4,0.14931230030854833
ILM-EKF,inc case,GB,4,0.0773119025313037
LANL-GrowthRate,inc case,GB,4,0.16861992534844686
MUNI-ARIMA,inc case,GB,4,0.10349159439375574
RobertWalraven-ESG,inc case,GB,4,0.09183056967333256
USC-SIkJalpha,inc case,GB,4,0.13039940893613222
epiforecasts-EpiExpert,inc case,GB,4,0.12379690721784703
epiforecasts-EpiNow2,inc case,GB,4,0.1552373915906336
IEM_Health-CovidProject,inc death,GB,1,0.10625784777736624
ILM-EKF,inc death,GB,1,0.09563206299962962
Karlen-pypm,inc death,GB,1,0.10867279886321549
LANL-GrowthRate,inc death,GB,1,0.19126412599925924
MUNI-ARIMA,inc death,GB,1,0.15938677166604936
RobertWalraven-ESG,inc death,GB,1,0.09021892735814115
USC-SIkJalpha,inc death,GB,1,0.06830861642830688
epiforecasts-EpiExpert,inc death,GB,1,0.11384769404717812
epiforecasts-EpiNow2,inc death,GB,1,0.0664111548608539
IEM_Health-CovidProject,inc death,GB,2,0.11884490792071485
ILM-EKF,inc death,GB,2,0.08597291211285756
Karlen-pypm,inc death,GB,2,0.09855431388547085
LANL-GrowthRate,inc death,GB,2,0.19241556520496692
MUNI-ARIMA,inc death,GB,2,0.12627271466575954
RobertWalraven-ESG,inc death,GB,2,0.09620778260248346
USC-SIkJalpha,inc death,GB,2,0.0792299386138099
epiforecasts-EpiExpert,inc death,GB,2,0.13034602804207437
epiforecasts-EpiNow2,inc death,GB,2,0.07215583695186259
IEM_Health-CovidProject,inc death,GB,3,0.13964539960074526
ILM-EKF,inc death,GB,3,0.09410885625267613
LANL-GrowthRate,inc death,GB,3,0.21645036938115514
MUNI-ARIMA,inc death,GB,3,0.10307160446721672
RobertWalraven-ESG,inc death,GB,3,0.1006745904098396
USC-SIkJalpha,inc death,GB,3,0.0983865315368887
epiforecasts-EpiExpert,inc death,GB,3,0.14927611681458974
epiforecasts-EpiNow2,inc death,GB,3,0.0983865315368887
IEM_Health-CovidProject,inc death,GB,4,0.14853084129522984
ILM-EKF,inc death,GB,4,0.09610819142632518
LANL-GrowthRate,inc death,GB,4,0.20422990678094102
MUNI-ARIMA,inc death,GB,4,0.10428761197324647
RobertWalraven-ESG,inc death,GB,4,0.10428761197324647
USC-SIkJalpha,inc death,GB,4,0.10211495339047051
epiforecasts-EpiExpert,inc death,GB,4,0.136153271187294
epiforecasts-EpiNow2,inc death,GB,4,0.10428761197324647
IEM_Health-CovidProject,inc case,GR,1,0.1378208176815776
ILM-EKF,inc case,GR,1,0.09832338822405232
Karlen-pypm,inc case,GR,1,0.05321793950080719
LANL-GrowthRate,inc case,GR,1,0.1697372175657324
MUNI-ARIMA,inc case,GR,1,0.2094160476460335
RobertWalraven-ESG,inc case,GR,1,0.0977274889014823
USC-SIkJalpha,inc case,GR,1,0.1067883156870502
epiforecasts-EpiNow2,inc case,GR,1,0.1269687847932644
IEM_Health-CovidProject,inc case,GR,2,0.16308319395112186
ILM-EKF,inc case,GR,2,0.09889087292780792
Karlen-pypm,inc case,GR,2,0.027101288790711206
LANL-GrowthRate,inc case,GR,2,0.18970902153497848
MUNI-ARIMA,inc case,GR,2,0.1956998327413462
RobertWalraven-ESG,inc case,GR,2,0.11619677569017431
USC-SIkJalpha,inc case,GR,2,0.13185449723707723
epiforecasts-EpiNow2,inc case,GR,2,0.07746451712678287
IEM_Health-CovidProject,inc case,GR,3,0.16979600844449663
ILM-EKF,inc case,GR,3,0.0867043447376153
LANL-GrowthRate,inc case,GR,3,0.22147305449282167
MUNI-ARIMA,inc case,GR,3,0.18356325237242876
RobertWalraven-ESG,inc case,GR,3,0.12734700633337248
