model,target_variable,location,horizon,weight
HZI-AgeExtendedSEIR,inc case,DE,3,0.0426777561599275
IEM_Health-CovidProject,inc case,DE,3,0.02965742377215301
ILM-EKF,inc case,DE,3,0.03534925257690964
ITWW-county_repro,inc case,DE,3,0.020955544940802723
Karlen-pypm,inc case,DE,3,0.03152771175778427
LANL-GrowthRate,inc case,DE,3,0.04544903902745526
MIT_CovidAnalytics-DELPHI,inc case,DE,3,0.055548825478000864
MUNI-ARIMA,inc case,DE,3,0.11665253350380184
RobertWalraven-ESG,inc case,DE,3,0.23330506700760367
UNIPV-BayesINGARCHX,inc case,DE,3,0.04374470006392568
USC-SIkJalpha,inc case,DE,3,0.03364976927994283
epiforecasts-EpiExpert,inc case,DE,3,0.04666101340152073
epiforecasts-EpiNow2,inc case,DE,3,0.030168758664776335
itwm-dSEIR,inc case,DE,3,0.03932107870914669
CovidMetrics-epiBATS,inc case,DE,4,0.17255443519551475
FIAS_FZJ-Epi1Ger,inc case,DE,4,0.02483738082359682
HZI-AgeExtendedSEIR,inc case,DE,4,0.04098167835893475
IEM_Health-CovidProject,inc case,DE,4,0.026228274149718244
ILM-EKF,inc case,DE,4,0.027321118905956503
ITWW-county_repro,inc case,DE,4,0.01655825388239788
Karlen-pypm,inc case,DE,4,0.023252016090175746
LANL-GrowthRate,inc case,DE,4,0.044304517144794324
MIT_CovidAnalytics-DELPHI,inc case,DE,4,0.06428498566107411
MUNI-ARIMA,inc case,DE,4,0.10928447562382601
RobertWalraven-ESG,inc case,DE,4,0.27321118905956504
UNIPV-BayesINGARCHX,inc case,DE,4,0.03642815854127534
USC-SIkJalpha,inc case,DE,4,0.03183042979334738
epiforecasts-EpiExpert,inc case,DE,4,0.048933347294250445
epiforecasts-EpiNow2,inc case,DE,4,0.026873231710776886
itwm-dSEIR,inc case,DE,4,0.03311650776479576
FIAS_FZJ-Epi1Ger,inc death,DE,1,0.02908549709871037
HZI-AgeExtendedSEIR,inc death,DE,1,0.178148669729601
IEM_Health-CovidProject,inc death,DE,1,0.047506311927893605
ILM-EKF,inc death,DE,1,0.058770695168528175
ITWW-county_repro,inc death,DE,1,0.04790552463317002
Karlen-pypm,inc death,DE,1,0.0712594678918404
LANL-GrowthRate,inc death,DE,1,0.05700757431347232
MIT_CovidAnalytics-DELPHI,inc death,DE,1,0.06064635565263013
MUNI-ARIMA,inc death,DE,1,0.08143939187638903
RobertWalraven-ESG,inc death,DE,1,0.061298467003733675
UMass-MechBayes,inc death,DE,1,0.06334174923719148
USC-SIkJalpha,inc death,DE,1,0.06405345428480037
epiforecasts-EpiExpert,inc death,DE,1,0.07917718654648934
epiforecasts-EpiNow2,inc death,DE,1,0.037017905398358655
itwm-dSEIR,inc death,DE,1,0.06334174923719148
FIAS_FZJ-Epi1Ger,inc death,DE,2,0.028974656737349905
HZI-AgeExtendedSEIR,inc death,DE,2,0.14648298683882455
IEM_Health-CovidProject,inc death,DE,2,0.04793988660179712
ILM-EKF,inc death,DE,2,0.05731942963258351
ITWW-county_repro,inc death,DE,2,0.07533410751710977
Karlen-pypm,inc death,DE,2,0.06760753238714978
LANL-GrowthRate,inc death,DE,2,0.061318459606949816
MIT_CovidAnalytics-DELPHI,inc death,DE,2,0.05731942963258351
MUNI-ARIMA,inc death,DE,2,0.07427306374926315
RobertWalraven-ESG,inc death,DE,2,0.051197937147550325
UMass-MechBayes,inc death,DE,2,0.07870727651041318
USC-SIkJalpha,inc death,DE,2,0.06591734407747105
epiforecasts-EpiExpert,inc death,DE,2,0.0798998110029952
epiforecasts-EpiNow2,inc death,DE,2,0.03446658513854695
itwm-dSEIR,inc death,DE,2,0.07324149341941227
FIAS_FZJ-Epi1Ger,inc death,DE,3,0.029983557797472714
HZI-AgeExtendedSEIR,inc death,DE,3,0.1186016286211143
IEM_Health-CovidProject,inc death,DE,3,0.044849355360925575
ILM-EKF,inc death,DE,3,0.05284230978168458
ITWW-county_repro,inc death,DE,3,0.07212261199932625
Karlen-pypm,inc death,DE,3,0.05559451341614732
LANL-GrowthRate,inc death,DE,3,0.06134566997643842
MIT_CovidAnalytics-DELPHI,inc death,DE,3,0.07517004630915695
MUNI-ARIMA,inc death,DE,3,0.0731105929856184
RobertWalraven-ESG,inc death,DE,3,0.04765244007098342
UMass-MechBayes,inc death,DE,3,0.09045886928729056
USC-SIkJalpha,inc death,DE,3,0.0731105929856184
epiforecasts-EpiExpert,inc death,DE,3,0.09703769614454805
epiforecasts-EpiNow2,inc death,DE,3,0.033994097375478614
itwm-dSEIR,inc death,DE,3,0.07412601788819642
FIAS_FZJ-Epi1Ger,inc death,DE,4,0.03281401983640712
HZI-AgeExtendedSEIR,inc death,DE,4,0.11259712688963228
IEM_Health-CovidProject,inc death,DE,4,0.043176341890009365
ILM-EKF,inc death,DE,4,0.04866485992687497
ITWW-county_repro,inc death,DE,4,0.053667789452067724
Karlen-pypm,inc death,DE,4,0.04383552268222325
LANL-GrowthRate,inc death,DE,4,0.06525515308376417
MIT_CovidAnalytics-DELPHI,inc death,DE,4,0.08570826076673502
MUNI-ARIMA,inc death,DE,4,0.07178066839214058
RobertWalraven-ESG,inc death,DE,4,0.0463101086400907
UMass-MechBayes,inc death,DE,4,0.1171929279871683
USC-SIkJalpha,inc death,DE,4,0.07362119835091341
epiforecasts-EpiExpert,inc death,DE,4,0.10634173095131937
epiforecasts-EpiNow2,inc death,DE,4,0.03377913806688968
itwm-dSEIR,inc death,DE,4,0.06525515308376417
IEM_Health-CovidProject,inc case,DK,1,0.13280619159899062
ILM-EKF,inc case,DK,1,0.12841590427340416
LANL-GrowthRate,inc case,DK,1,0.15855433078655
MUNI-ARIMA,inc case,DK,1,0.1992092873984859
RobertWalraven-ESG,inc case,DK,1,0.12139315950845235
USC-SIkJalpha,inc case,DK,1,0.1363010913779114
epiforecasts-EpiNow2,inc case,DK,1,0.12332003505620556
IEM_Health-CovidProject,inc case,DK,2,0.1388186168909288
ILM-EKF,inc case,DK,2,0.1355394369643714
LANL-GrowthRate,inc case,DK,2,0.19341020780309182
MUNI-ARIMA,inc case,DK,2,0.1671214416939337
RobertWalraven-ESG,inc case,DK,2,0.09725146042076367
USC-SIkJalpha,inc case,DK,2,0.1523319335794263
epiforecasts-EpiNow2,inc case,DK,2,0.11552690264748437
IEM_Health-CovidProject,inc case,DK,3,0.14929248748536936
ILM-EKF,inc case,DK,3,0.1345596762203658
LANL-GrowthRate,inc case,DK,3,0.19857350277180197
MUNI-ARIMA,inc case,DK,3,0.145057239613444
RobertWalraven-ESG,inc case,DK,3,0.08931471958731704
USC-SIkJalpha,inc case,DK,3,0.15039022636393823
epiforecasts-EpiNow2,inc case,DK,3,0.13281214795776364
IEM_Health-CovidProject,inc case,DK,4,0.16258330770851942
ILM-EKF,inc case,DK,4,0.12830369463744606
LANL-GrowthRate,inc case,DK,4,0.20678071174578685
MUNI-ARIMA,inc case,DK,4,0.13830138512867562
RobertWalraven-ESG,inc case,DK,4,0.08986672282622803
USC-SIkJalpha,inc case,DK,4,0.14104909476699368
epiforecasts-EpiNow2,inc case,DK,4,0.1331150831863503
IEM_Health-CovidProject,inc death,DK,1,0.15229162194157264
ILM-EKF,inc death,DK,1,0.0945910695289271
LANL-GrowthRate,inc death,DK,1,0.18348388185731646
MUNI-ARIMA,inc death,DK,1,0.13016377943724158
RobertWalraven-ESG,inc death,DK,1,0.11897782964185363
UMass-MechBayes,inc death,DK,1,0.13016377943724158
USC-SIkJalpha,inc death,DK,1,0.10800824251175366
epiforecasts-EpiNow2,inc death,DK,1,0.08231979564409331
IEM_Health-CovidProject,inc death,DK,2,0.14787618413470996
ILM-EKF,inc death,DK,2,0.09611951968756148
LANL-GrowthRate,inc death,DK,2,0.13257864784491238
MUNI-ARIMA,inc death,DK,2,0.1441792795313422
RobertWalraven-ESG,inc death,DK,2,0.12014939960945185
UMass-MechBayes,inc death,DK,2,0.16962268180157908
USC-SIkJalpha,inc death,DK,2,0.10881455058969222
epiforecasts-EpiNow2,inc death,DK,2,0.0806597368007509
IEM_Health-CovidProject,inc death,DK,3,0.11813419551011023
ILM-EKF,inc death,DK,3,0.0933160872096669
LANL-GrowthRate,inc death,DK,3,0.1564030194077516
MUNI-ARIMA,inc death,DK,3,0.16574051310373672
RobertWalraven-ESG,inc death,DK,3,0.1047605129995317
UMass-MechBayes,inc death,DK,3,0.15006235645878865
USC-SIkJalpha,inc death,DK,3,0.09827092369867577
epiforecasts-EpiNow2,inc death,DK,3,0.11331239161173838
IEM_Health-CovidProject,inc death,DK,4,0.10354217400563422
ILM-EKF,inc death,DK,4,0.0943384252051334
LANL-GrowthRate,inc death,DK,4,0.1534420168999158
MUNI-ARIMA,inc death,DK,4,0.15919609253366263
RobertWalraven-ESG,inc death,DK,4,0.12485968041855891
UMass-MechBayes,inc death,DK,4,0.1534420168999158
USC-SIkJalpha,inc death,DK,4,0.11684116883204596
epiforecasts-EpiNow2,inc death,DK,4,0.0943384252051334
IEM_Health-CovidProject,inc case,EE,1,0.0752807059529682
ILM-EKF,inc case,EE,1,0.06230127389211161
LANL-GrowthRate,inc case,EE,1,0.10949920865886283
MUNI-ARIMA,inc case,EE,1,0.38036567218341827
RobertWalraven-ESG,inc case,EE,1,0.1953229127428364
USC-SIkJalpha,inc case,EE,1,0.058755672938902
epiforecasts-EpiNow2,inc case,EE,1,0.11847455363090076
IEM_Health-CovidProject,inc case,EE,2,0.06728296191049941
ILM-EKF,inc case,EE,2,0.059258388471632506
LANL-GrowthRate,inc case,EE,2,0.09937175912935296
MUNI-ARIMA,inc case,EE,2,0.379950843729879
RobertWalraven-ESG,inc case,EE,2,0.20184888573149823
USC-SIkJalpha,inc case,EE,2,0.0828097992744608
epiforecasts-EpiNow2,inc case,EE,2,0.10947736175267701
IEM_Health-CovidProject,inc case,EE,3,0.06183454242201786
ILM-EKF,inc case,EE,3,0.05643628871850835
LANL-GrowthRate,inc case,EE,3,0.09876350525738961
MUNI-ARIMA,inc case,EE,3,0.3232260172060024
RobertWalraven-ESG,inc case,EE,3,0.2370324126177351
USC-SIkJalpha,inc case,EE,3,0.10613391609749331
epiforecasts-EpiNow2,inc case,EE,3,0.11657331768085333
IEM_Health-CovidProject,inc case,EE,4,0.05109819527274998
ILM-EKF,inc case,EE,4,0.04825940664648609
LANL-GrowthRate,inc case,EE,4,0.08564345404869364
MUNI-ARIMA,inc case,EE,4,0.33781584652540264
RobertWalraven-ESG,inc case,EE,4,0.26437761901988033
USC-SIkJalpha,inc case,EE,4,0.09807556834608465
epiforecasts-EpiNow2,inc case,EE,4,0.11472991014070277
IEM_Health-CovidProject,inc death,EE,1,0.12068338980382812
ILM-EKF,inc death,EE,1,0.08311214580829672
LANL-GrowthRate,inc death,EE,1,0.09681195006241156
MUNI-ARIMA,inc death,EE,1,0.23183914357051194
RobertWalraven-ESG,inc death,EE,1,0.10364573477269945
UMass-MechBayes,inc death,EE,1,0.12408292191097822
USC-SIkJalpha,inc death,EE,1,0.12235954799554795
epiforecasts-EpiNow2,inc death,EE,1,0.11746516607572603
IEM_Health-CovidProject,inc death,EE,2,0.09247706514791824
ILM-EKF,inc death,EE,2,0.08917431282120689
LANL-GrowthRate,inc death,EE,2,0.08054454061270298
MUNI-ARIMA,inc death,EE,2,0.17024186993139498
RobertWalraven-ESG,inc death,EE,2,0.09363302846226723
UMass-MechBayes,inc death,EE,2,0.2496880758993793
USC-SIkJalpha,inc death,EE,2,0.12696003859290472
epiforecasts-EpiNow2,inc death,EE,2,0.09728106853222569
IEM_Health-CovidProject,inc death,EE,3,0.0816183330760703
ILM-EKF,inc death,EE,3,0.09645802999899218
LANL-GrowthRate,inc death,EE,3,0.0884198608324095
MUNI-ARIMA,inc death,EE,3,0.16880155249823633
RobertWalraven-ESG,inc death,EE,3,0.07986310010669245
UMass-MechBayes,inc death,EE,3,0.2250687366643151
USC-SIkJalpha,inc death,EE,3,0.15802698531749781
epiforecasts-EpiNow2,inc death,EE,3,0.10174340150578627
IEM_Health-CovidProject,inc death,EE,4,0.07032685445133456
ILM-EKF,inc death,EE,4,0.07822874820991148
LANL-GrowthRate,inc death,EE,4,0.09669942487058501
MUNI-ARIMA,inc death,EE,4,0.19339884974117003
RobertWalraven-ESG,inc death,EE,4,0.10391579986092717
UMass-MechBayes,inc death,EE,4,0.3027112430731357
USC-SIkJalpha,inc death,EE,4,0.15471907979293603
IEM_Health-CovidProject,inc case,ES,1,0.18030212072845236
ILM-EKF,inc case,ES,1,0.12302968237941456
LANL-GrowthRate,inc case,ES,1,0.15266456937591585
MUNI-ARIMA,inc case,ES,1,0.09254445134734723
RobertWalraven-ESG,inc case,ES,1,0.10007199045215538
UB-BSLCoV,inc case,ES,1,0.09378944396636985
USC-SIkJalpha,inc case,ES,1,0.13943364003000314
epiforecasts-EpiNow2,inc case,ES,1,0.11816410172034165
IEM_Health-CovidProject,inc case,ES,2,0.17331130244289716
ILM-EKF,inc case,ES,2,0.11622052046170751
LANL-GrowthRate,inc case,ES,2,0.16602931494529644
MUNI-ARIMA,inc case,ES,2,0.1122584572641493
RobertWalraven-ESG,inc case,ES,2,0.07998983189672176
UB-BSLCoV,inc case,ES,2,0.07809283983592996
USC-SIkJalpha,inc case,ES,2,0.1543553787382053
epiforecasts-EpiNow2,inc case,ES,2,0.11974235441509258
IEM_Health-CovidProject,inc death,ES,1,0.08847833452546777
ILM-EKF,inc death,ES,1,0.04803109588525393
LANL-GrowthRate,inc death,ES,1,0.09606219177050786
MUNI-ARIMA,inc death,ES,1,0.24015547942626964
RobertWalraven-ESG,inc death,ES,1,0.08847833452546777
UB-BSLCoV,inc death,ES,1,0.19777510070398674
UMass-MechBayes,inc death,ES,1,0.08511839777133606
USC-SIkJalpha,inc death,ES,1,0.0707826676203742
epiforecasts-EpiNow2,inc death,ES,1,0.08511839777133606
IEM_Health-CovidProject,inc death,ES,2,0.08835048849666292
ILM-EKF,inc death,ES,2,0.042539124090985855
LANL-GrowthRate,inc death,ES,2,0.10602058619599551
MUNI-ARIMA,inc death,ES,2,0.19689537436399168
RobertWalraven-ESG,inc death,ES,2,0.11297275578261817
UB-BSLCoV,inc death,ES,2,0.16407947863665973
UMass-MechBayes,inc death,ES,2,0.09188450803652944
USC-SIkJalpha,inc death,ES,2,0.09440189181835217
epiforecasts-EpiNow2,inc death,ES,2,0.1028557925782046
IEM_Health-CovidProject,inc death,ES,3,0.11571220974171381
ILM-EKF,inc death,ES,3,0.04721590167621655
LANL-GrowthRate,inc death,ES,3,0.10532778066232923
MUNI-ARIMA,inc death,ES,3,0.205389172291542
RobertWalraven-ESG,inc death,ES,3,0.12447828623729819
UB-BSLCoV,inc death,ES,3,0.12836823268221376
UMass-MechBayes,inc death,ES,3,0.09898273363447808
USC-SIkJalpha,inc death,ES,3,0.07899583549674692
epiforecasts-EpiNow2,inc death,ES,3,0.0955298475774614
IEM_Health-CovidProject,inc death,ES,4,0.0904085460396038
ILM-EKF,inc death,ES,4,0.029030267076937
LANL-GrowthRate,inc death,ES,4,0.1757943950770074
MUNI-ARIMA,inc death,ES,4,0.17104319521006126
RobertWalraven-ESG,inc death,ES,4,0.17104319521006126
UB-BSLCoV,inc death,ES,4,0.08552159760503063
UMass-MechBayes,inc death,ES,4,0.07358835142758449
USC-SIkJalpha,inc death,ES,4,0.1091137624615908
epiforecasts-EpiNow2,inc death,ES,4,0.09445668989212337
IEM_Health-CovidProject,inc case,FI,1,0.15226464537638462
ILM-EKF,inc case,FI,1,0.1081880375042733
LANL-GrowthRate,inc case,FI,1,0.15611944652515386
MUNI-ARIMA,inc case,FI,1,0.24183208383308147
RobertWalraven-ESG,inc case,FI,1,0.1152657595839921
USC-SIkJalpha,inc case,FI,1,0.10541398526057398
epiforecasts-EpiNow2,inc case,FI,1,0.12091604191654073
IEM_Health-CovidProject,inc case,FI,2,0.14442785089006124
ILM-EKF,inc case,FI,2,0.10772897074586538
LANL-GrowthRate,inc case,FI,2,0.16225844976537745
MUNI-ARIMA,inc case,FI,2,0.23896244419991955
RobertWalraven-ESG,inc case,FI,2,0.11630915425659802
USC-SIkJalpha,inc case,FI,2,0.12169383732403309
epiforecasts-EpiNow2,inc case,FI,2,0.10861929281814525
IEM_Health-CovidProject,inc case,FI,3,0.13523488914488702
ILM-EKF,inc case,FI,3,0.12117046067381877
LANL-GrowthRate,inc case,FI,3,0.1594348166760773
MUNI-ARIMA,inc case,FI,3,0.22948950885192948
RobertWalraven-ESG,inc case,FI,3,0.1294556203780115
USC-SIkJalpha,inc case,FI,3,0.1262192298685612
epiforecasts-EpiNow2,inc case,FI,3,0.09899547440671468
IEM_Health-CovidProject,inc case,FI,4,0.12111195015132578
ILM-EKF,inc case,FI,4,0.12015831274855944
LANL-GrowthRate,inc case,FI,4,0.15732067751615517
MUNI-ARIMA,inc case,FI,4,0.22776277192637387
RobertWalraven-ESG,inc case,FI,4,0.14396326150063254
USC-SIkJalpha,inc case,FI,4,0.1182953931710624
epiforecasts-EpiNow2,inc case,FI,4,0.11138763298589087
IEM_Health-CovidProject,inc death,FI,1,0.11711830813415575
ILM-EKF,inc death,FI,1,0.11061173546003598
LANL-GrowthRate,inc death,FI,1,0.1309875814658321
MUNI-ARIMA,inc death,FI,1,0.12601336951143338
RobertWalraven-ESG,inc death,FI,1,0.09572169414810805
UMass-MechBayes,inc death,FI,1,0.15554775299067558
USC-SIkJalpha,inc death,FI,1,0.13637063275894845
epiforecasts-EpiNow2,inc death,FI,1,0.12762892553081073
IEM_Health-CovidProject,inc death,FI,2,0.16010156436320228
ILM-EKF,inc death,FI,2,0.10020745395394676
LANL-GrowthRate,inc death,FI,2,0.10881903202811405
MUNI-ARIMA,inc death,FI,2,0.13655721666273135
RobertWalraven-ESG,inc death,FI,2,0.0910381444418209
UMass-MechBayes,inc death,FI,2,0.15650377639998425
USC-SIkJalpha,inc death,FI,2,0.1435962484494701
epiforecasts-EpiNow2,inc death,FI,2,0.10317656370073035
IEM_Health-CovidProject,inc death,FI,3,0.14358481772140091
ILM-EKF,inc death,FI,3,0.10561197336532795
LANL-GrowthRate,inc death,FI,3,0.09754999066568458
MUNI-ARIMA,inc death,FI,3,0.16383395868211129
RobertWalraven-ESG,inc death,FI,3,0.11209691909828669
UMass-MechBayes,inc death,FI,3,0.14358481772140091
USC-SIkJalpha,inc death,FI,3,0.13311509142921543
epiforecasts-EpiNow2,inc death,FI,3,0.10062243131657228
IEM_Health-CovidProject,inc death,FI,4,0.1036738958691616
ILM-EKF,inc death,FI,4,0.09174681050368284
LANL-GrowthRate,inc death,FI,4,0.11392735809797977
MUNI-ARIMA,inc death,FI,4,0.17571846757485018
RobertWalraven-ESG,inc death,FI,4,0.1164875234484962
UMass-MechBayes,inc death,FI,4,0.1364130208804758
USC-SIkJalpha,inc death,FI,4,0.14810556552737372
epiforecasts-EpiNow2,inc death,FI,4,0.11392735809797977
IEM_Health-CovidProject,inc case,FR,1,0.11535916370453156
ILM-EKF,inc case,FR,1,0.12054384521934197
LANL-GrowthRate,inc case,FR,1,0.10836769923759026
MUNI-ARIMA,inc case,FR,1,0.2899568168789577
RobertWalraven-ESG,inc case,FR,1,0.12331496809794752
USC-SIkJalpha,inc case,FR,1,0.12054384521934197
epiforecasts-EpiNow2,inc case,FR,1,0.12191366164228905
IEM_Health-CovidProject,inc case,FR,2,0.11628747805770656
ILM-EKF,inc case,FR,2,0.12228167795758836
LANL-GrowthRate,inc case,FR,2,0.12103390573353133
MUNI-ARIMA,inc case,FR,2,0.2523685694018313
RobertWalraven-ESG,inc case,FR,2,0.14643608348007492
USC-SIkJalpha,inc case,FR,2,0.11405118040275067
epiforecasts-EpiNow2,inc case,FR,2,0.12754110496651688
IEM_Health-CovidProject,inc case,FR,3,0.1093858194160092
ILM-EKF,inc case,FR,3,0.11712994822422224
LANL-GrowthRate,inc case,FR,3,0.1350580015238481
MUNI-ARIMA,inc case,FR,3,0.23220498507608972
RobertWalraven-ESG,inc case,FR,3,0.15040550169701267
USC-SIkJalpha,inc case,FR,3,0.12605413475559155
epiforecasts-EpiNow2,inc case,FR,3,0.12976160930722658
IEM_Health-CovidProject,inc case,FR,4,0.08988517483422212
ILM-EKF,inc case,FR,4,0.09243510887207239
LANL-GrowthRate,inc case,FR,4,0.13576406615585632
MUNI-ARIMA,inc case,FR,4,0.18888913552119144
RobertWalraven-ESG,inc case,FR,4,0.17612635609408386
UNIPV-BayesINGARCHX,inc case,FR,4,0.07200746050255363
USC-SIkJalpha,inc case,FR,4,0.12532067645155967
epiforecasts-EpiNow2,inc case,FR,4,0.1195720215684606
IEM_Health-CovidProject,inc death,FR,1,0.11859457300778257
ILM-EKF,inc death,FR,1,0.12802823222431076
LANL-GrowthRate,inc death,FR,1,0.08666526489030264
MUNI-ARIMA,inc death,FR,1,0.17333052978060529
RobertWalraven-ESG,inc death,FR,1,0.14631797968492655
UMass-MechBayes,inc death,FR,1,0.1632823831266572
USC-SIkJalpha,inc death,FR,1,0.11380287308827622
epiforecasts-EpiNow2,inc death,FR,1,0.06997816419713879
IEM_Health-CovidProject,inc death,FR,2,0.10208248972401086
ILM-EKF,inc death,FR,2,0.1316326841178035
LANL-GrowthRate,inc death,FR,2,0.11240543812306815
MUNI-ARIMA,inc death,FR,2,0.1640013769336568
RobertWalraven-ESG,inc death,FR,2,0.14291548561361522
UMass-MechBayes,inc death,FR,2,0.15631381238989164
USC-SIkJalpha,inc death,FR,2,0.123507209789544
epiforecasts-EpiNow2,inc death,FR,2,0.06714150330840983
IEM_Health-CovidProject,inc death,FR,3,0.09390298752915327
ILM-EKF,inc death,FR,3,0.11009315779280038
LANL-GrowthRate,inc death,FR,3,0.11680615521919066
MUNI-ARIMA,inc death,FR,3,0.2520553875782535
RobertWalraven-ESG,inc death,FR,3,0.13683006754248048
UMass-MechBayes,inc death,FR,3,0.14735545735344052
USC-SIkJalpha,inc death,FR,3,0.1429567869846811
IEM_Health-CovidProject,inc death,FR,4,0.09599345013656763
ILM-EKF,inc death,FR,4,0.10734751413121542
LANL-GrowthRate,inc death,FR,4,0.11745080957885924
MUNI-ARIMA,inc death,FR,4,0.2627189161632378
RobertWalraven-ESG,inc death,FR,4,0.1426188402029005
UMass-MechBayes,inc death,FR,4,0.12028094956871127
USC-SIkJalpha,inc death,FR,4,0.15358952021850822
IEM_Health-CovidProject,inc case,GB,1,0.1831834786476933
ILM-EKF,inc case,GB,1,0.12415769108343656
LANL-GrowthRate,inc case,GB,1,0.1619448144566564
MUNI-ARIMA,inc case,GB,1,0.09550591621802813
RobertWalraven-ESG,inc case,GB,1,0.06534615320180871
USC-SIkJalpha,inc case,GB,1,0.06348972839493916
epiforecasts-EpiExpert,inc case,GB,1,0.15738298869731396
epiforecasts-EpiNow2,inc case,GB,1,0.14898922930012387
IEM_Health-CovidProject,inc case,GB,2,0.16502354828809992
ILM-EKF,inc case,GB,2,0.14544448323696946
LANL-GrowthRate,inc case,GB,2,0.13620991287271741
MUNI-ARIMA,inc case,GB,2,0.11596249339163779
RobertWalraven-ESG,inc case,GB,2,0.04248130946030296
USC-SIkJalpha,inc case,GB,2,0.06920342347565482
epiforecasts-EpiExpert,inc case,GB,2,0.17512703083635098
epiforecasts-EpiNow2,inc case,GB,2,0.15054779843826663
IEM_Health-CovidProject,inc case,GB,3,0.1724877779793598
ILM-EKF,inc case,GB,3,0.12053362798557674
LANL-GrowthRate,inc case,GB,3,0.14498972641743288
MUNI-ARIMA,inc case,GB,3,0.09438010493210251
RobertWalraven-ESG,inc case,GB,3,0.04168454634501195
USC-SIkJalpha,inc case,GB,3,0.10004291122802868
epiforecasts-EpiExpert,inc case,GB,3,0.1563170487937948
epiforecasts-EpiNow2,inc case,GB,3,0.16956425631869268
IEM_Health-CovidProject,inc case,GB,4,0.1605970766533688
ILM-EKF,inc case,GB,4,0.16341456922623493
LANL-GrowthRate,inc case,GB,4,0.11499543760364678
MUNI-ARIMA,inc case,GB,4,0.0700348153826721
RobertWalraven-ESG,inc case,GB,4,0.03541684580188361
USC-SIkJalpha,inc case,GB,4,0.10465876905500439
epiforecasts-EpiExpert,inc case,GB,4,0.1526988597687769
epiforecasts-EpiNow2,inc case,GB,4,0.19818362650841254
IEM_Health-CovidProject,inc death,GB,1,0.09276008261767583
ILM-EKF,inc death,GB,1,0.09717722940899373
LANL-GrowthRate,inc death,GB,1,0.1774540710946842
MUNI-ARIMA,inc death,GB,1,0.20407218175888683
RobertWalraven-ESG,inc death,GB,1,0.07700837047505163
UMass-MechBayes,inc death,GB,1,0.1360481211725912
USC-SIkJalpha,inc death,GB,1,0.05915135703156141
epiforecasts-EpiExpert,inc death,GB,1,0.09717722940899373
epiforecasts-EpiNow2,inc death,GB,1,0.05915135703156141
IEM_Health-CovidProject,inc death,GB,2,0.10370305081292784
ILM-EKF,inc death,GB,2,0.09005791254806891
LANL-GrowthRate,inc death,GB,2,0.19012225982370104
MUNI-ARIMA,inc death,GB,2,0.14879133377507037
RobertWalraven-ESG,inc death,GB,2,0.08555501692066547
UMass-MechBayes,inc death,GB,2,0.1425916948677758
USC-SIkJalpha,inc death,GB,2,0.0671019740554239
epiforecasts-EpiExpert,inc death,GB,2,0.11407335589422063
epiforecasts-EpiNow2,inc death,GB,2,0.05800340130214608
IEM_Health-CovidProject,inc death,GB,3,0.10938038928347531
ILM-EKF,inc death,GB,3,0.0906294654063081
LANL-GrowthRate,inc death,GB,3,0.18659007583651666
MUNI-ARIMA,inc death,GB,3,0.11748264034151049
RobertWalraven-ESG,inc death,GB,3,0.10232358997486399
UMass-MechBayes,inc death,GB,3,0.12688125156883134
USC-SIkJalpha,inc death,GB,3,0.08133413562104573
epiforecasts-EpiExpert,inc death,GB,3,0.11328683175788512
epiforecasts-EpiNow2,inc death,GB,3,0.07209162020956326
IEM_Health-CovidProject,inc death,GB,4,0.11347074778259461
ILM-EKF,inc death,GB,4,0.10283286517797635
LANL-GrowthRate,inc death,GB,4,0.16453258428476217
MUNI-ARIMA,inc death,GB,4,0.10283286517797635
RobertWalraven-ESG,inc death,GB,4,0.12656352637289398
UMass-MechBayes,inc death,GB,4,0.12656352637289398
USC-SIkJalpha,inc death,GB,4,0.08226629214238108
epiforecasts-EpiExpert,inc death,GB,4,0.10615005437726592
epiforecasts-EpiNow2,inc death,GB,4,0.07478753831125554
IEM_Health-CovidProject,inc case,GR,1,0.14567924896819157
ILM-EKF,inc case,GR,1,0.11198472879867787
LANL-GrowthRate,inc case,GR,1,0.18496354082478256
MUNI-ARIMA,inc case,GR,1,0.21660204122902169
RobertWalraven-ESG,inc case,GR,1,0.10037655569149784
USC-SIkJalpha,inc case,GR,1,0.1097450342227043
epiforecasts-EpiNow2,inc case,GR,1,0.13064885026512416
IEM_Health-CovidProject,inc case,GR,2,0.1689222540631246
ILM-EKF,inc case,GR,2,0.1548453995578642
LANL-GrowthRate,inc case,GR,2,0.19222187531321075
MUNI-ARIMA,inc case,GR,2,0.1760347700236772
RobertWalraven-ESG,inc case,GR,2,0.09722850669912406
USC-SIkJalpha,inc case,GR,2,0.13707625534630605
epiforecasts-EpiNow2,inc case,GR,2,0.07367093899669311
IEM_Health-CovidProject,inc case,GR,3,0.14981564455607382
ILM-EKF,inc case,GR,3,0.14226191457845666
LANL-GrowthRate,inc case,GR,3,0.21161459793545428
MUNI-ARIMA,inc case,GR,3,0.1410763986236362
RobertWalraven-ESG,inc case,GR,3,0.10714663186605279
USC-SIkJalpha,inc case,GR,3,0.14850147223540652
epiforecasts-EpiNow2,inc case,GR,3,0.09958334020491967
IEM_Health-CovidProject,inc case,GR,4,0.1377163250766995
ILM-EKF,inc case,GR,4,0.1377163250766995
LANL-GrowthRate,inc case,GR,4,0.20576439158518636
MUNI-ARIMA,inc case,GR,4,0.11506561371540028
