model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
epiforecasts-EpiNow2,inc case,2,IE,1.34,1.39,0.25,0.62,-0.25,8,1,Ireland
EuroCOVIDhub-baseline,inc case,3,IE,1,1,0,1,-0.83,7,1,Ireland
EuroCOVIDhub-ensemble,inc case,3,IE,0.86,0.82,0.14,0.86,-0.48,7,1,Ireland
IEM_Health-CovidProject,inc case,3,IE,0.9,0.97,0.14,0.57,-0.53,7,1,Ireland
ILM-EKF,inc case,3,IE,1.72,1.68,0.14,1,-0.13,7,1,Ireland
Karlen-pypm,inc case,3,IE,2.82,2.95,0.25,0.5,0.39,4,1,Ireland
LANL-GrowthRate,inc case,3,IE,0.66,0.8,0.29,0.43,-0.63,7,1,Ireland
MUNI-ARIMA,inc case,3,IE,0.98,0.87,0.43,1,-0.53,7,1,Ireland
RobertWalraven-ESG,inc case,3,IE,1.02,1.35,0,0.14,-0.99,7,1,Ireland
USC-SIkJalpha,inc case,3,IE,1.24,1.76,0,0.14,-0.67,7,1,Ireland
UVA-Ensemble,inc case,3,IE,1.32,NA,0,0.86,NA,7,1,Ireland
epiforecasts-EpiNow2,inc case,3,IE,1.67,1.8,0.29,0.57,-0.21,7,1,Ireland
EuroCOVIDhub-baseline,inc case,4,IE,1,1,0,1,-0.87,6,1,Ireland
EuroCOVIDhub-ensemble,inc case,4,IE,0.82,0.86,0.17,0.83,-0.49,6,1,Ireland
IEM_Health-CovidProject,inc case,4,IE,0.84,0.96,0.17,0.5,-0.58,6,1,Ireland
ILM-EKF,inc case,4,IE,1.96,1.99,0.17,1,-0.23,6,1,Ireland
LANL-GrowthRate,inc case,4,IE,0.71,0.9,0.33,0.33,-0.73,6,1,Ireland
MUNI-ARIMA,inc case,4,IE,0.73,0.68,0.33,1,-0.62,6,1,Ireland
RobertWalraven-ESG,inc case,4,IE,1.07,1.53,0,0,-1,6,1,Ireland
USC-SIkJalpha,inc case,4,IE,1.37,2.03,0,0.17,-0.62,6,1,Ireland
UVA-Ensemble,inc case,4,IE,1.08,NA,0,0.17,NA,6,1,Ireland
epiforecasts-EpiNow2,inc case,4,IE,1.92,2.04,0.17,0.5,-0.24,6,1,Ireland
LANL-GrowthRate,inc death,5,IE,NA,NA,0.17,0.83,-0.75,6,1,Ireland
USC-SIkJalpha,inc death,5,IE,NA,NA,0.33,0.33,0.27,6,1,Ireland
EuroCOVIDhub-baseline,inc death,1,IE,1,1,0.89,1,0.04,9,1,Ireland
EuroCOVIDhub-ensemble,inc death,1,IE,0.44,0.5,1,1,0.12,9,1,Ireland
IEM_Health-CovidProject,inc death,1,IE,0.73,0.95,0.11,0.33,-0.86,9,1,Ireland
ILM-EKF,inc death,1,IE,1.59,1.59,0.67,1,0.38,9,1,Ireland
Karlen-pypm,inc death,1,IE,0.55,0.63,0.83,1,0.12,6,1,Ireland
LANL-GrowthRate,inc death,1,IE,0.77,0.68,0.44,0.89,-0.46,9,1,Ireland
MUNI-ARIMA,inc death,1,IE,0.57,0.59,0.89,1,-0.24,9,1,Ireland
RobertWalraven-ESG,inc death,1,IE,0.46,0.75,0.89,1,-0.04,9,1,Ireland
SDSC_ISG-TrendModel,inc death,1,IE,1.05,NA,NA,NA,NA,9,1,Ireland
UMass-MechBayes,inc death,1,IE,0.76,0.67,0.44,1,0.54,9,1,Ireland
USC-SIkJalpha,inc death,1,IE,0.82,0.73,0.11,0.44,0.77,9,1,Ireland
USyd-OneModelMan,inc death,1,IE,1.07,NA,NA,NA,NA,9,1,Ireland
epiforecasts-EpiNow2,inc death,1,IE,0.95,0.8,0.56,1,0.31,9,1,Ireland
BIOCOMSC-Gompertz,inc death,2,IE,2.07,NA,0.14,0.43,NA,7,1,Ireland
EuroCOVIDhub-baseline,inc death,2,IE,1,1,0.88,1,0.02,8,1,Ireland
EuroCOVIDhub-ensemble,inc death,2,IE,0.65,0.43,1,1,0.2,8,1,Ireland
IEM_Health-CovidProject,inc death,2,IE,0.84,0.74,0,0.25,-0.96,8,1,Ireland
ILM-EKF,inc death,2,IE,1.72,1.28,0.75,1,0.44,8,1,Ireland
Karlen-pypm,inc death,2,IE,1.03,0.68,0.6,1,0.36,5,1,Ireland
LANL-GrowthRate,inc death,2,IE,0.73,0.47,0.38,0.88,-0.5,8,1,Ireland
MUNI-ARIMA,inc death,2,IE,0.75,0.53,0.88,1,-0.16,8,1,Ireland
RobertWalraven-ESG,inc death,2,IE,0.58,0.62,1,1,-0.09,8,1,Ireland
UMass-MechBayes,inc death,2,IE,1.08,0.73,0.38,1,0.59,8,1,Ireland
USC-SIkJalpha,inc death,2,IE,0.91,0.8,0.25,0.38,0.75,8,1,Ireland
USyd-OneModelMan,inc death,2,IE,1.12,NA,NA,NA,NA,8,1,Ireland
epiforecasts-EpiNow2,inc death,2,IE,1.28,0.78,0.5,1,0.49,8,1,Ireland
EuroCOVIDhub-baseline,inc death,3,IE,1,1,1,1,0.01,7,1,Ireland
EuroCOVIDhub-ensemble,inc death,3,IE,0.56,0.47,0.71,1,0.3,7,1,Ireland
IEM_Health-CovidProject,inc death,3,IE,0.78,0.6,0,0.43,-0.9,7,1,Ireland
ILM-EKF,inc death,3,IE,1.37,1.21,0.57,1,0.53,7,1,Ireland
Karlen-pypm,inc death,3,IE,1.5,0.96,0.25,0.75,0.64,4,1,Ireland
LANL-GrowthRate,inc death,3,IE,0.48,0.36,0.43,0.86,-0.56,7,1,Ireland
MUNI-ARIMA,inc death,3,IE,0.48,0.53,1,1,-0.14,7,1,Ireland
RobertWalraven-ESG,inc death,3,IE,0.55,0.53,1,1,-0.1,7,1,Ireland
UMass-MechBayes,inc death,3,IE,1.23,0.83,0.43,0.86,0.58,7,1,Ireland
USC-SIkJalpha,inc death,3,IE,0.88,0.93,0.14,0.29,0.89,7,1,Ireland
USyd-OneModelMan,inc death,3,IE,0.74,NA,NA,NA,NA,7,1,Ireland
epiforecasts-EpiNow2,inc death,3,IE,1.38,0.97,0.29,1,0.62,7,1,Ireland
EuroCOVIDhub-baseline,inc death,4,IE,1,1,1,1,0.05,6,1,Ireland
EuroCOVIDhub-ensemble,inc death,4,IE,0.79,0.55,0.83,1,0.3,6,1,Ireland
IEM_Health-CovidProject,inc death,4,IE,0.91,0.59,0,0.33,-0.95,6,1,Ireland
ILM-EKF,inc death,4,IE,1.68,1.21,0.67,1,0.53,6,1,Ireland
LANL-GrowthRate,inc death,4,IE,0.67,0.38,0.33,0.83,-0.65,6,1,Ireland
MUNI-ARIMA,inc death,4,IE,0.55,0.64,1,1,-0.08,6,1,Ireland
RobertWalraven-ESG,inc death,4,IE,0.88,0.5,0.83,1,-0.2,6,1,Ireland
UMass-MechBayes,inc death,4,IE,2.04,1.11,0.17,1,0.68,6,1,Ireland
USC-SIkJalpha,inc death,4,IE,0.72,0.71,0.33,0.33,0.75,6,1,Ireland
USyd-OneModelMan,inc death,4,IE,0.5,NA,NA,NA,NA,6,1,Ireland
epiforecasts-EpiNow2,inc death,4,IE,2.29,1.17,0.33,1,0.56,6,1,Ireland
EuroCOVIDhub-baseline,inc case,4,IS,1,1,0.5,0.6,-0.56,10,1,Iceland
EuroCOVIDhub-ensemble,inc case,4,IS,1.11,1.17,0.3,0.6,-0.54,10,1,Iceland
ILM-EKF,inc case,4,IS,1.09,1.16,0.2,0.6,-0.43,10,1,Iceland
LANL-GrowthRate,inc case,4,IS,1.26,1.37,0.11,0.22,-0.67,9,1,Iceland
MUNI-ARIMA,inc case,4,IS,1.2,1.21,0.4,0.6,-0.52,10,1,Iceland
RobertWalraven-ESG,inc case,4,IS,1.13,1.35,0.2,0.4,-0.84,10,1,Iceland
USC-SIkJalpha,inc case,4,IS,2.77,3.34,0,0,-0.8,10,1,Iceland
UVA-Ensemble,inc case,4,IS,1.14,NA,0.2,0.3,NA,10,1,Iceland
epiforecasts-EpiNow2,inc case,4,IS,2.02,1.83,0,0.2,-0.78,10,1,Iceland
EuroCOVIDhub-baseline,inc case,3,IS,1,1,0.5,0.7,-0.46,10,1,Iceland
EuroCOVIDhub-ensemble,inc case,3,IS,1.24,1.22,0.3,0.7,-0.53,10,1,Iceland
ILM-EKF,inc case,3,IS,1.25,1.26,0.2,0.6,-0.39,10,1,Iceland
LANL-GrowthRate,inc case,3,IS,1.27,1.35,0.22,0.33,-0.64,9,1,Iceland
MUNI-ARIMA,inc case,3,IS,1.31,1.3,0.3,0.7,-0.41,10,1,Iceland
RobertWalraven-ESG,inc case,3,IS,1.09,1.29,0.1,0.3,-0.69,10,1,Iceland
USC-SIkJalpha,inc case,3,IS,2.46,3,0,0,-0.6,10,1,Iceland
UVA-Ensemble,inc case,3,IS,1.38,NA,0.2,0.2,NA,10,1,Iceland
epiforecasts-EpiNow2,inc case,3,IS,5.57,4.97,0,0,-0.6,10,1,Iceland
EuroCOVIDhub-baseline,inc case,2,IS,1,1,0.4,0.7,-0.33,10,1,Iceland
EuroCOVIDhub-ensemble,inc case,2,IS,1.07,1.08,0.1,0.7,-0.49,10,1,Iceland
ILM-EKF,inc case,2,IS,1.87,1.88,0.4,0.6,-0.39,10,1,Iceland
LANL-GrowthRate,inc case,2,IS,1.09,1.35,0.4,0.4,-0.6,10,1,Iceland
MUNI-ARIMA,inc case,2,IS,1.1,1.11,0.4,0.8,-0.35,10,1,Iceland
RobertWalraven-ESG,inc case,2,IS,1.15,1.33,0,0.3,-0.55,10,1,Iceland
USC-SIkJalpha,inc case,2,IS,1.69,1.96,0,0.1,-0.43,10,1,Iceland
UVA-Ensemble,inc case,2,IS,1.58,NA,0.2,0.3,NA,10,1,Iceland
epiforecasts-EpiNow2,inc case,2,IS,10.83,9.04,0.1,0.1,-0.47,10,1,Iceland
EuroCOVIDhub-baseline,inc case,1,IS,1,1,0.2,0.8,-0.26,10,1,Iceland
EuroCOVIDhub-ensemble,inc case,1,IS,1.13,1.08,0.1,0.7,-0.42,10,1,Iceland
ILM-EKF,inc case,1,IS,2.9,2.71,0.2,0.7,-0.37,10,1,Iceland
LANL-GrowthRate,inc case,1,IS,1.45,1.56,0.3,0.4,-0.65,10,1,Iceland
MUNI-ARIMA,inc case,1,IS,0.95,0.84,0.2,0.8,-0.52,10,1,Iceland
RobertWalraven-ESG,inc case,1,IS,1.42,1.57,0,0.2,-0.38,10,1,Iceland
SDSC_ISG-TrendModel,inc case,1,IS,0.98,NA,NA,NA,NA,10,1,Iceland
USC-SIkJalpha,inc case,1,IS,0.92,0.99,0.1,0.3,-0.32,10,1,Iceland
UVA-Ensemble,inc case,1,IS,1.59,NA,0.3,0.3,NA,10,1,Iceland
epiforecasts-EpiNow2,inc case,1,IS,7.46,6.59,0.2,0.3,-0.38,10,1,Iceland
LANL-GrowthRate,inc case,5,IS,NA,NA,0.22,0.22,-0.58,9,1,Iceland
USC-SIkJalpha,inc case,5,IS,NA,NA,0.1,0.1,-0.94,10,1,Iceland
EuroCOVIDhub-baseline,inc death,4,IS,NA,NA,1,1,0,10,1,Iceland
EuroCOVIDhub-ensemble,inc death,4,IS,NA,NA,1,1,0,10,1,Iceland
ILM-EKF,inc death,4,IS,NA,Inf,1,1,0,10,1,Iceland
LANL-GrowthRate,inc death,4,IS,NA,NA,1,1,0,9,1,Iceland
MUNI-ARIMA,inc death,4,IS,NA,NA,1,1,0,10,1,Iceland
RobertWalraven-ESG,inc death,4,IS,NA,NA,1,1,0,10,1,Iceland
UMass-MechBayes,inc death,4,IS,Inf,Inf,0.9,0.9,0.1,10,1,Iceland
USC-SIkJalpha,inc death,4,IS,NA,NA,1,1,0,10,1,Iceland
USyd-OneModelMan,inc death,4,IS,Inf,NA,NA,NA,NA,10,1,Iceland
epiforecasts-EpiNow2,inc death,4,IS,Inf,Inf,0.9,0.9,0.1,10,1,Iceland
EuroCOVIDhub-baseline,inc death,3,IS,NA,NA,1,1,0,10,1,Iceland
EuroCOVIDhub-ensemble,inc death,3,IS,NA,NA,1,1,0,10,1,Iceland
ILM-EKF,inc death,3,IS,Inf,Inf,1,1,0.04,10,1,Iceland
LANL-GrowthRate,inc death,3,IS,NA,NA,1,1,0,9,1,Iceland
MUNI-ARIMA,inc death,3,IS,NA,NA,1,1,0,10,1,Iceland
RobertWalraven-ESG,inc death,3,IS,NA,NA,1,1,0,10,1,Iceland
UMass-MechBayes,inc death,3,IS,Inf,Inf,0.8,1,0.19,10,1,Iceland
USC-SIkJalpha,inc death,3,IS,NA,NA,1,1,0,10,1,Iceland
USyd-OneModelMan,inc death,3,IS,Inf,NA,NA,NA,NA,10,1,Iceland
EuroCOVIDhub-baseline,inc death,2,IS,NA,NA,1,1,0,10,1,Iceland
EuroCOVIDhub-ensemble,inc death,2,IS,NA,NA,1,1,0,10,1,Iceland
ILM-EKF,inc death,2,IS,Inf,Inf,1,1,0.07,10,1,Iceland
LANL-GrowthRate,inc death,2,IS,NA,NA,1,1,0,10,1,Iceland
MUNI-ARIMA,inc death,2,IS,NA,NA,1,1,0,10,1,Iceland
RobertWalraven-ESG,inc death,2,IS,NA,NA,1,1,0,10,1,Iceland
UMass-MechBayes,inc death,2,IS,Inf,Inf,0.7,1,0.24,10,1,Iceland
USC-SIkJalpha,inc death,2,IS,NA,NA,1,1,0,10,1,Iceland
USyd-OneModelMan,inc death,2,IS,Inf,NA,NA,NA,NA,10,1,Iceland
EuroCOVIDhub-baseline,inc death,1,IS,NA,NA,1,1,0,10,1,Iceland
EuroCOVIDhub-ensemble,inc death,1,IS,NA,NA,1,1,0,10,1,Iceland
ILM-EKF,inc death,1,IS,Inf,Inf,1,1,0.08,10,1,Iceland
LANL-GrowthRate,inc death,1,IS,NA,NA,1,1,0,10,1,Iceland
MUNI-ARIMA,inc death,1,IS,NA,NA,1,1,0,10,1,Iceland
RobertWalraven-ESG,inc death,1,IS,Inf,NA,0.9,0.9,0.1,10,1,Iceland
RobertWalraven-ESG,inc death,1,IS,Inf,NA,0.9,0.9,0.1,10,1,Iceland
SDSC_ISG-TrendModel,inc death,1,IS,NA,NA,NA,NA,NA,10,1,Iceland
UMass-MechBayes,inc death,1,IS,Inf,Inf,0.8,1,0.1,10,1,Iceland
USC-SIkJalpha,inc death,1,IS,NA,NA,1,1,0,10,1,Iceland
USyd-OneModelMan,inc death,1,IS,Inf,NA,NA,NA,NA,10,1,Iceland
LANL-GrowthRate,inc death,5,IS,NA,NA,1,1,0,9,1,Iceland
USC-SIkJalpha,inc death,5,IS,NA,NA,1,1,0,10,1,Iceland
BIOCOMSC-Gompertz,inc case,2,IT,0.5,NA,0.67,1,NA,9,1,Italy
EuroCOVIDhub-baseline,inc case,2,IT,1,1,0.7,1,-0.24,10,1,Italy
EuroCOVIDhub-ensemble,inc case,2,IT,0.69,0.76,0.6,0.7,-0.13,10,1,Italy
IEM_Health-CovidProject,inc case,2,IT,0.78,1.02,0.4,0.5,-0.11,10,1,Italy
ILM-EKF,inc case,2,IT,1.58,1.82,0.5,0.6,-0.08,10,1,Italy
Karlen-pypm,inc case,2,IT,3.41,3.02,0.2,0.4,0.81,5,1,Italy
LANL-GrowthRate,inc case,2,IT,0.76,0.86,0.5,0.7,-0.35,10,1,Italy
MUNI-ARIMA,inc case,2,IT,0.53,0.58,0.8,1,-0.15,10,1,Italy
RobertWalraven-ESG,inc case,2,IT,1.04,1.32,0.4,0.5,-0.56,10,1,Italy
UNIPV-BayesINGARCHX,inc case,2,IT,1.04,1.27,0,0.44,-0.33,9,1,Italy
USC-SIkJalpha,inc case,2,IT,0.71,1.01,0.3,0.4,-0.04,10,1,Italy
UVA-Ensemble,inc case,2,IT,1.2,NA,0.5,0.9,NA,10,1,Italy
epiforecasts-EpiNow2,inc case,2,IT,1.12,1.25,0.4,0.7,-0.06,10,1,Italy
EuroCOVIDhub-baseline,inc case,4,IT,1,1,0.4,1,-0.17,10,1,Italy
EuroCOVIDhub-ensemble,inc case,4,IT,0.83,1.09,0.4,0.7,-0.08,10,1,Italy
IEM_Health-CovidProject,inc case,4,IT,0.83,1.29,0.4,0.4,-0.19,10,1,Italy
ILM-EKF,inc case,4,IT,2.73,3.65,0.3,0.6,-0.28,10,1,Italy
LANL-GrowthRate,inc case,4,IT,0.75,1.07,0.44,0.56,-0.39,9,1,Italy
MUNI-ARIMA,inc case,4,IT,0.83,0.89,0.5,1,-0.34,10,1,Italy
RobertWalraven-ESG,inc case,4,IT,1,1.55,0.2,0.4,-0.43,10,1,Italy
USC-SIkJalpha,inc case,4,IT,1.1,1.88,0.1,0.2,-0.16,10,1,Italy
UVA-Ensemble,inc case,4,IT,1.03,NA,0.4,0.5,NA,10,1,Italy
epiforecasts-EpiNow2,inc case,4,IT,3.42,4.31,0.2,0.7,-0.18,10,1,Italy
EuroCOVIDhub-baseline,inc case,3,IT,1,1,0.5,1,-0.2,10,1,Italy
EuroCOVIDhub-ensemble,inc case,3,IT,0.81,0.96,0.5,0.7,-0.1,10,1,Italy
IEM_Health-CovidProject,inc case,3,IT,0.78,1.16,0.4,0.6,-0.17,10,1,Italy
ILM-EKF,inc case,3,IT,2.26,2.89,0.4,0.6,-0.13,10,1,Italy
Karlen-pypm,inc case,3,IT,6.02,5.5,0.25,0.25,0.85,4,1,Italy
LANL-GrowthRate,inc case,3,IT,0.88,1.04,0.56,0.67,-0.37,9,1,Italy
MUNI-ARIMA,inc case,3,IT,0.74,0.8,0.5,1,-0.25,10,1,Italy
RobertWalraven-ESG,inc case,3,IT,1.09,1.56,0.2,0.4,-0.53,10,1,Italy
USC-SIkJalpha,inc case,3,IT,0.98,1.54,0.2,0.2,0,10,1,Italy
UVA-Ensemble,inc case,3,IT,0.85,NA,0.5,0.7,NA,10,1,Italy
epiforecasts-EpiNow2,inc case,3,IT,2.05,2.55,0.4,0.7,-0.04,10,1,Italy
EuroCOVIDhub-baseline,inc case,1,IT,1,1,0.6,1,-0.23,10,1,Italy
EuroCOVIDhub-ensemble,inc case,1,IT,0.72,0.58,0.4,1,-0.03,10,1,Italy
IEM_Health-CovidProject,inc case,1,IT,0.79,0.83,0.2,0.5,0.02,10,1,Italy
ILM-EKF,inc case,1,IT,1.26,1.14,0.4,0.8,-0.03,10,1,Italy
Karlen-pypm,inc case,1,IT,2.23,1.64,0.33,0.67,0.62,6,1,Italy
LANL-GrowthRate,inc case,1,IT,0.68,0.58,0.4,0.9,-0.43,10,1,Italy
MUNI-ARIMA,inc case,1,IT,0.23,0.32,0.8,1,-0.12,10,1,Italy
RobertWalraven-ESG,inc case,1,IT,1.05,1.1,0.4,0.6,-0.3,10,1,Italy
SDSC_ISG-TrendModel,inc case,1,IT,0.44,NA,NA,NA,NA,10,1,Italy
UNIPV-BayesINGARCHX,inc case,1,IT,1.17,1.12,0.11,0.56,-0.05,9,1,Italy
USC-SIkJalpha,inc case,1,IT,0.81,0.91,0.3,0.5,0.12,10,1,Italy
UVA-Ensemble,inc case,1,IT,1.13,NA,0.8,0.8,NA,10,1,Italy
epiMOX-SUIHTER,inc case,1,IT,0.48,0.45,0.6,1,-0.21,10,1,Italy
epiforecasts-EpiNow2,inc case,1,IT,0.66,0.61,0.4,0.9,0.17,10,1,Italy
LANL-GrowthRate,inc case,5,IT,NA,NA,0.11,0.56,-0.37,9,1,Italy
USC-SIkJalpha,inc case,5,IT,NA,NA,0.1,0.1,-0.34,10,1,Italy
BIOCOMSC-Gompertz,inc death,2,IT,0.83,NA,0.3,1,NA,10,1,Italy
EuroCOVIDhub-baseline,inc death,2,IT,1,1,1,1,0.08,10,1,Italy
EuroCOVIDhub-ensemble,inc death,2,IT,0.31,0.25,0.8,1,0.03,10,1,Italy
IEM_Health-CovidProject,inc death,2,IT,0.59,0.44,0.5,0.8,-0.26,10,1,Italy
ILM-EKF,inc death,2,IT,0.5,0.4,0.8,1,0.12,10,1,Italy
Karlen-pypm,inc death,2,IT,0.87,0.49,0.2,0.8,0.54,5,1,Italy
LANL-GrowthRate,inc death,2,IT,0.55,0.41,0.2,0.8,-0.2,10,1,Italy
MUNI-ARIMA,inc death,2,IT,0.57,0.41,0.7,1,-0.27,10,1,Italy
RobertWalraven-ESG,inc death,2,IT,0.58,0.41,0.8,1,-0.27,10,1,Italy
UMass-MechBayes,inc death,2,IT,0.79,0.66,0.3,0.7,0.27,10,1,Italy
USC-SIkJalpha,inc death,2,IT,0.43,0.39,0.5,0.5,0.62,10,1,Italy
USyd-OneModelMan,inc death,2,IT,0.44,NA,NA,NA,NA,10,1,Italy
epiforecasts-EpiNow2,inc death,2,IT,0.67,0.52,0.3,0.9,0.14,10,1,Italy
EuroCOVIDhub-baseline,inc death,4,IT,1,1,0.8,1,0.19,10,1,Italy
EuroCOVIDhub-ensemble,inc death,4,IT,0.32,0.27,0.7,1,0.18,10,1,Italy
IEM_Health-CovidProject,inc death,4,IT,0.53,0.52,0.5,0.7,-0.09,10,1,Italy
ILM-EKF,inc death,4,IT,0.61,0.54,0.5,1,-0.04,10,1,Italy
LANL-GrowthRate,inc death,4,IT,0.16,0.14,0.33,0.89,-0.46,9,1,Italy
MUNI-ARIMA,inc death,4,IT,0.48,0.43,0.5,1,-0.32,10,1,Italy
RobertWalraven-ESG,inc death,4,IT,0.41,0.33,0.5,1,-0.17,10,1,Italy
UMass-MechBayes,inc death,4,IT,0.83,0.81,0.4,0.8,-0.25,10,1,Italy
USC-SIkJalpha,inc death,4,IT,0.3,0.33,0.2,0.3,0.3,10,1,Italy
USyd-OneModelMan,inc death,4,IT,0.26,NA,NA,NA,NA,10,1,Italy
epiforecasts-EpiNow2,inc death,4,IT,0.81,0.83,0.4,0.7,-0.03,10,1,Italy
EuroCOVIDhub-baseline,inc death,3,IT,1,1,0.9,1,0.15,10,1,Italy
EuroCOVIDhub-ensemble,inc death,3,IT,0.33,0.26,0.8,1,0.21,10,1,Italy
IEM_Health-CovidProject,inc death,3,IT,0.49,0.41,0.5,0.9,-0.2,10,1,Italy
ILM-EKF,inc death,3,IT,0.47,0.47,0.7,1,0.1,10,1,Italy
Karlen-pypm,inc death,3,IT,1.33,0.79,0,0.75,0.8,4,1,Italy
LANL-GrowthRate,inc death,3,IT,0.34,0.3,0.33,0.67,-0.35,9,1,Italy
MUNI-ARIMA,inc death,3,IT,0.48,0.41,0.6,1,-0.34,10,1,Italy
RobertWalraven-ESG,inc death,3,IT,0.5,0.39,0.8,1,-0.21,10,1,Italy
UMass-MechBayes,inc death,3,IT,0.7,0.65,0.5,0.8,-0.02,10,1,Italy
USC-SIkJalpha,inc death,3,IT,0.36,0.41,0.2,0.4,0.73,10,1,Italy
USyd-OneModelMan,inc death,3,IT,0.34,NA,NA,NA,NA,10,1,Italy
epiforecasts-EpiNow2,inc death,3,IT,0.66,0.65,0.4,0.7,0.18,10,1,Italy
EuroCOVIDhub-baseline,inc death,1,IT,1,1,0.9,1,0.06,10,1,Italy
EuroCOVIDhub-ensemble,inc death,1,IT,0.43,0.3,0.7,1,0.05,10,1,Italy
IEM_Health-CovidProject,inc death,1,IT,0.56,0.37,0.5,1,-0.22,10,1,Italy
ILM-EKF,inc death,1,IT,0.61,0.46,0.9,1,0.13,10,1,Italy
Imperial-DeCa,inc death,1,IT,0.75,0.67,0.2,0.2,0.22,10,1,Italy
Imperial-RtI0,inc death,1,IT,0.84,0.53,0.6,0.9,0.22,10,1,Italy
Imperial-sbkp,inc death,1,IT,0.61,0.45,0.6,0.6,-0.06,10,1,Italy
Karlen-pypm,inc death,1,IT,0.62,0.51,0.67,0.83,0.21,6,1,Italy
LANL-GrowthRate,inc death,1,IT,0.61,0.4,0.3,0.8,-0.2,10,1,Italy
MUNI-ARIMA,inc death,1,IT,0.53,0.38,0.8,1,-0.11,10,1,Italy
RobertWalraven-ESG,inc death,1,IT,0.72,0.46,0.8,1,-0.26,10,1,Italy
SDSC_ISG-TrendModel,inc death,1,IT,0.76,NA,NA,NA,NA,10,1,Italy
UMass-MechBayes,inc death,1,IT,0.94,0.75,0.4,0.7,0.39,10,1,Italy
USC-SIkJalpha,inc death,1,IT,0.57,0.49,0.2,0.3,0.51,10,1,Italy
USyd-OneModelMan,inc death,1,IT,0.46,NA,NA,NA,NA,10,1,Italy
epiMOX-SUIHTER,inc death,1,IT,0.47,0.39,0.2,0.4,-0.5,10,1,Italy
epiforecasts-EpiNow2,inc death,1,IT,0.6,0.39,0.5,0.9,0.05,10,1,Italy
LANL-GrowthRate,inc death,5,IT,NA,NA,0.56,0.89,-0.39,9,1,Italy
USC-SIkJalpha,inc death,5,IT,NA,NA,0.2,0.2,0,10,1,Italy
EuroCOVIDhub-baseline,inc case,4,LI,1,1,0.8,1,-0.16,10,1,Liechtenstein
EuroCOVIDhub-ensemble,inc case,4,LI,1.18,1.25,0.6,0.7,-0.12,10,1,Liechtenstein
IEM_Health-CovidProject,inc case,4,LI,1.08,1.17,0.2,0.6,-0.33,10,1,Liechtenstein
ILM-EKF,inc case,4,LI,1.35,1.45,0.6,0.9,0.03,10,1,Liechtenstein
LANL-GrowthRate,inc case,4,LI,1.41,1.42,0.22,0.67,-0.32,9,1,Liechtenstein
MUNI-ARIMA,inc case,4,LI,1.09,1.23,0.7,1,-0.16,10,1,Liechtenstein
RobertWalraven-ESG,inc case,4,LI,1.07,1.21,0.4,0.8,-0.64,10,1,Liechtenstein
USC-SIkJalpha,inc case,4,LI,0.88,1.25,0.3,0.3,-0.42,10,1,Liechtenstein
UVA-Ensemble,inc case,4,LI,0.68,NA,0.2,0.7,NA,10,1,Liechtenstein
epiforecasts-EpiNow2,inc case,4,LI,1.82,2.09,0.3,0.8,-0.32,10,1,Liechtenstein
EuroCOVIDhub-baseline,inc case,3,LI,1,1,0.8,1,-0.18,10,1,Liechtenstein
EuroCOVIDhub-ensemble,inc case,3,LI,0.91,1.15,0.4,0.7,-0.18,10,1,Liechtenstein
IEM_Health-CovidProject,inc case,3,LI,0.96,1.07,0.2,0.6,-0.26,10,1,Liechtenstein
ILM-EKF,inc case,3,LI,1.07,1.21,0.6,0.9,-0.02,10,1,Liechtenstein
LANL-GrowthRate,inc case,3,LI,0.97,1.21,0.22,0.78,-0.46,9,1,Liechtenstein
MUNI-ARIMA,inc case,3,LI,1.31,1.22,0.5,0.9,-0.22,10,1,Liechtenstein
RobertWalraven-ESG,inc case,3,LI,0.98,1.3,0.4,0.7,-0.6,10,1,Liechtenstein
USC-SIkJalpha,inc case,3,LI,0.9,1.28,0.2,0.2,-0.36,10,1,Liechtenstein
UVA-Ensemble,inc case,3,LI,1.18,NA,0.4,0.8,NA,10,1,Liechtenstein
epiforecasts-EpiNow2,inc case,3,LI,1.43,1.7,0.3,0.8,-0.25,10,1,Liechtenstein
EuroCOVIDhub-baseline,inc case,2,LI,1,1,0.8,1,-0.22,10,1,Liechtenstein
EuroCOVIDhub-ensemble,inc case,2,LI,0.86,1.17,0.4,0.7,-0.24,10,1,Liechtenstein
IEM_Health-CovidProject,inc case,2,LI,0.91,1.1,0.2,0.6,-0.2,10,1,Liechtenstein
ILM-EKF,inc case,2,LI,0.98,1.17,0.6,0.9,-0.07,10,1,Liechtenstein
LANL-GrowthRate,inc case,2,LI,0.84,1.28,0.2,0.7,-0.34,10,1,Liechtenstein
MUNI-ARIMA,inc case,2,LI,0.91,1.07,0.4,0.9,-0.24,10,1,Liechtenstein
RobertWalraven-ESG,inc case,2,LI,0.98,1.23,0.5,0.7,-0.6,10,1,Liechtenstein
USC-SIkJalpha,inc case,2,LI,0.87,1.52,0.3,0.3,-0.26,10,1,Liechtenstein
UVA-Ensemble,inc case,2,LI,0.86,NA,0.4,0.5,NA,10,1,Liechtenstein
epiforecasts-EpiNow2,inc case,2,LI,0.95,1.3,0.2,0.6,-0.26,10,1,Liechtenstein
EuroCOVIDhub-baseline,inc case,1,LI,1,1,0.4,1,-0.28,10,1,Liechtenstein
