model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
epiforecasts-EpiNow2,inc death,1,HU,1.17,1.05,0.25,0.5,0.74,4,1,Hungary
EuroCOVIDhub-baseline,inc case,1,IE,1,1,0.75,1,0.15,4,1,Ireland
EuroCOVIDhub-ensemble,inc case,1,IE,0.81,0.91,1,1,-0.07,4,1,Ireland
IEM_Health-CovidProject,inc case,1,IE,1.39,1.05,0.5,1,-0.38,4,1,Ireland
ILM-EKF,inc case,1,IE,1.7,1.2,0.75,1,-0.28,4,1,Ireland
LANL-GrowthRate,inc case,1,IE,1.45,0.9,0.25,1,-0.45,4,1,Ireland
RobertWalraven-ESG,inc case,1,IE,1.37,NA,0.75,1,NA,4,1,Ireland
USC-SIkJalpha,inc case,1,IE,1.03,0.88,0.75,1,-0.13,4,1,Ireland
epiforecasts-EpiNow2,inc case,1,IE,2.99,1.97,0.5,1,0.02,4,1,Ireland
EuroCOVIDhub-baseline,inc death,1,IE,1,1,0.5,1,0.03,4,1,Ireland
EuroCOVIDhub-ensemble,inc death,1,IE,0.72,0.75,0.75,1,0.05,4,1,Ireland
IEM_Health-CovidProject,inc death,1,IE,0.73,0.97,0.75,1,-0.25,4,1,Ireland
ILM-EKF,inc death,1,IE,0.9,0.96,0.75,1,0.05,4,1,Ireland
LANL-GrowthRate,inc death,1,IE,0.8,0.78,0.5,1,-0.11,4,1,Ireland
RobertWalraven-ESG,inc death,1,IE,0.73,0.61,0.75,1,-0.12,4,1,Ireland
USC-SIkJalpha,inc death,1,IE,0.77,0.9,0.75,0.75,0.15,4,1,Ireland
epiforecasts-EpiNow2,inc death,1,IE,0.75,0.81,0.75,1,0.42,4,1,Ireland
EuroCOVIDhub-baseline,inc case,1,IS,1,1,0.5,1,-0.32,4,1,Iceland
EuroCOVIDhub-ensemble,inc case,1,IS,0.88,0.86,0.5,1,-0.38,4,1,Iceland
IEM_Health-CovidProject,inc case,1,IS,1.58,1.34,0.25,1,-0.79,4,1,Iceland
ILM-EKF,inc case,1,IS,2.32,1.98,0.25,1,-0.75,4,1,Iceland
LANL-GrowthRate,inc case,1,IS,1.9,2.07,0.25,0.25,-0.85,4,1,Iceland
RobertWalraven-ESG,inc case,1,IS,1.23,NA,0.25,0.75,NA,4,1,Iceland
USC-SIkJalpha,inc case,1,IS,1.72,1.25,0.25,0.75,-0.68,4,1,Iceland
epiforecasts-EpiNow2,inc case,1,IS,2.02,1.61,0,1,-0.51,4,1,Iceland
EuroCOVIDhub-baseline,inc death,1,IS,NA,NA,1,1,0,4,1,Iceland
EuroCOVIDhub-ensemble,inc death,1,IS,Inf,NA,1,1,0.02,4,1,Iceland
IEM_Health-CovidProject,inc death,1,IS,Inf,Inf,1,1,0.17,4,1,Iceland
ILM-EKF,inc death,1,IS,Inf,NA,1,1,0.08,4,1,Iceland
LANL-GrowthRate,inc death,1,IS,NA,NA,1,1,0,4,1,Iceland
RobertWalraven-ESG,inc death,1,IS,NA,NA,1,1,0,4,1,Iceland
USC-SIkJalpha,inc death,1,IS,NA,NA,1,1,0,4,1,Iceland
epiforecasts-EpiNow2,inc death,1,IS,NA,NA,1,1,0,4,1,Iceland
EuroCOVIDhub-baseline,inc case,1,IT,1,1,0.5,1,-0.02,4,1,Italy
EuroCOVIDhub-ensemble,inc case,1,IT,0.95,1.02,0.75,1,0.32,4,1,Italy
IEM_Health-CovidProject,inc case,1,IT,1.98,1.6,0.25,1,0.58,4,1,Italy
ILM-EKF,inc case,1,IT,1.38,1.45,1,1,0.3,4,1,Italy
LANL-GrowthRate,inc case,1,IT,0.84,0.91,0.75,1,-0.28,4,1,Italy
RobertWalraven-ESG,inc case,1,IT,1.39,NA,0.5,0.75,NA,4,1,Italy
UNIPV-BayesINGARCHX,inc case,1,IT,1.11,1.49,0.25,0.25,0.8,4,1,Italy
USC-SIkJalpha,inc case,1,IT,0.61,1.6,1,1,0.05,4,1,Italy
epiforecasts-EpiExpert,inc case,1,IT,1.72,1.42,0.25,0.75,0.7,4,1,Italy
epiforecasts-EpiNow2,inc case,1,IT,1.28,1.05,0.5,1,0.15,4,1,Italy
EuroCOVIDhub-baseline,inc death,1,IT,1,1,0.25,1,-0.65,4,1,Italy
EuroCOVIDhub-ensemble,inc death,1,IT,0.68,0.69,1,1,-0.07,4,1,Italy
IEM_Health-CovidProject,inc death,1,IT,1.37,1.33,0.5,1,-0.37,4,1,Italy
ILM-EKF,inc death,1,IT,0.26,0.9,1,1,0.05,4,1,Italy
LANL-GrowthRate,inc death,1,IT,0.76,0.76,0.25,0.75,-0.55,4,1,Italy
RobertWalraven-ESG,inc death,1,IT,1.05,1.15,0.5,0.5,-0.7,4,1,Italy
USC-SIkJalpha,inc death,1,IT,0.62,1.17,0.75,1,-0.25,4,1,Italy
epiforecasts-EpiExpert,inc death,1,IT,2.09,2.53,0.75,0.75,0.32,4,1,Italy
epiforecasts-EpiNow2,inc death,1,IT,0.28,0.31,1,1,0.23,4,1,Italy
EuroCOVIDhub-baseline,inc case,1,LI,1,1,0,1,-0.02,4,1,Liechtenstein
EuroCOVIDhub-ensemble,inc case,1,LI,0.7,0.74,1,1,-0.28,4,1,Liechtenstein
IEM_Health-CovidProject,inc case,1,LI,0.73,0.65,1,1,-0.32,4,1,Liechtenstein
ILM-EKF,inc case,1,LI,1.7,1.39,0.5,1,-0.58,4,1,Liechtenstein
LANL-GrowthRate,inc case,1,LI,0.44,0.43,0.75,1,-0.4,4,1,Liechtenstein
RobertWalraven-ESG,inc case,1,LI,0.64,NA,0.75,1,NA,4,1,Liechtenstein
USC-SIkJalpha,inc case,1,LI,0.7,1.39,0.25,0.5,-0.1,4,1,Liechtenstein
epiforecasts-EpiNow2,inc case,1,LI,0.69,0.78,0.75,1,0.15,4,1,Liechtenstein
EuroCOVIDhub-baseline,inc death,1,LI,1,NA,0.5,1,0,4,1,Liechtenstein
EuroCOVIDhub-ensemble,inc death,1,LI,1,NA,0.75,1,-0.12,4,1,Liechtenstein
IEM_Health-CovidProject,inc death,1,LI,3,NA,0.25,0.75,0.07,4,1,Liechtenstein
ILM-EKF,inc death,1,LI,1,NA,0.75,1,-0.24,4,1,Liechtenstein
LANL-GrowthRate,inc death,1,LI,1,0,1,1,-0.1,4,1,Liechtenstein
RobertWalraven-ESG,inc death,1,LI,1,0,1,1,-0.03,4,1,Liechtenstein
USC-SIkJalpha,inc death,1,LI,1,NA,0.25,0.25,-0.25,4,1,Liechtenstein
epiforecasts-EpiNow2,inc death,1,LI,1,0,1,1,-0.12,4,1,Liechtenstein
EuroCOVIDhub-baseline,inc case,1,LT,1,1,0,1,-0.35,4,1,Lithuania
EuroCOVIDhub-ensemble,inc case,1,LT,0.81,0.77,0.5,1,-0.38,4,1,Lithuania
IEM_Health-CovidProject,inc case,1,LT,0.96,0.91,0.5,1,-0.48,4,1,Lithuania
ILM-EKF,inc case,1,LT,1.15,0.95,0.25,1,-0.32,4,1,Lithuania
LANL-GrowthRate,inc case,1,LT,1.55,1.25,0.25,1,-0.72,4,1,Lithuania
RobertWalraven-ESG,inc case,1,LT,1.02,NA,0.75,1,NA,4,1,Lithuania
USC-SIkJalpha,inc case,1,LT,0.57,0.77,0.5,1,-0.35,4,1,Lithuania
epiforecasts-EpiNow2,inc case,1,LT,1.09,0.99,0.25,0.75,-0.17,4,1,Lithuania
EuroCOVIDhub-baseline,inc death,1,LT,1,1,0.25,1,0.23,4,1,Lithuania
EuroCOVIDhub-ensemble,inc death,1,LT,0.95,0.89,0.75,1,0.1,4,1,Lithuania
IEM_Health-CovidProject,inc death,1,LT,0.97,1.07,0.75,1,-0.15,4,1,Lithuania
ILM-EKF,inc death,1,LT,0.87,1.79,1,1,-0.03,4,1,Lithuania
LANL-GrowthRate,inc death,1,LT,1.08,1,0.25,0.75,-0.2,4,1,Lithuania
RobertWalraven-ESG,inc death,1,LT,0.82,0.68,0.5,1,-0.12,4,1,Lithuania
USC-SIkJalpha,inc death,1,LT,1.23,0.93,0.5,0.75,0.42,4,1,Lithuania
epiforecasts-EpiNow2,inc death,1,LT,1.18,1,0.5,1,0.3,4,1,Lithuania
EuroCOVIDhub-baseline,inc case,1,LU,1,1,0.5,1,-0.48,4,1,Luxembourg
EuroCOVIDhub-ensemble,inc case,1,LU,1.16,1.28,1,1,-0.28,4,1,Luxembourg
IEM_Health-CovidProject,inc case,1,LU,2.11,1.93,0.75,1,-0.4,4,1,Luxembourg
ILM-EKF,inc case,1,LU,0.73,1.3,1,1,-0.05,4,1,Luxembourg
LANL-GrowthRate,inc case,1,LU,3.56,2.48,0.25,1,-0.6,4,1,Luxembourg
RobertWalraven-ESG,inc case,1,LU,3.1,NA,0.75,1,NA,4,1,Luxembourg
USC-SIkJalpha,inc case,1,LU,2.32,1.88,0.5,0.75,-0.55,4,1,Luxembourg
epiforecasts-EpiNow2,inc case,1,LU,1.94,1.87,0.75,1,0.3,4,1,Luxembourg
EuroCOVIDhub-baseline,inc death,1,LU,1,1,0,1,0.05,4,1,Luxembourg
EuroCOVIDhub-ensemble,inc death,1,LU,1.23,1.19,0,1,-0,4,1,Luxembourg
IEM_Health-CovidProject,inc death,1,LU,1.97,1.65,0,1,-0.02,4,1,Luxembourg
ILM-EKF,inc death,1,LU,1.41,1.42,0.5,1,0.05,4,1,Luxembourg
LANL-GrowthRate,inc death,1,LU,1.05,1.15,0.25,0.75,-0.28,4,1,Luxembourg
RobertWalraven-ESG,inc death,1,LU,1.18,1.35,0,0.25,-0.08,4,1,Luxembourg
USC-SIkJalpha,inc death,1,LU,1.5,1.85,0,0,0,4,1,Luxembourg
epiforecasts-EpiNow2,inc death,1,LU,1.23,1.15,0.25,0.75,-0.08,4,1,Luxembourg
EuroCOVIDhub-baseline,inc case,1,LV,1,1,0,1,0.44,4,1,Latvia
EuroCOVIDhub-ensemble,inc case,1,LV,0.97,0.94,1,1,-0.02,4,1,Latvia
IEM_Health-CovidProject,inc case,1,LV,0.72,1.44,1,1,-0.08,4,1,Latvia
ILM-EKF,inc case,1,LV,0.97,1.03,1,1,-0.02,4,1,Latvia
LANL-GrowthRate,inc case,1,LV,1.35,1.56,0.5,1,-0.3,4,1,Latvia
RobertWalraven-ESG,inc case,1,LV,1.26,NA,0.5,0.75,NA,4,1,Latvia
USC-SIkJalpha,inc case,1,LV,1.29,1.45,0.75,0.75,0.3,4,1,Latvia
epiforecasts-EpiNow2,inc case,1,LV,0.96,0.79,0.5,1,0.05,4,1,Latvia
EuroCOVIDhub-baseline,inc death,1,LV,1,1,0.25,1,0.6,4,1,Latvia
EuroCOVIDhub-ensemble,inc death,1,LV,0.59,1.06,1,1,0,4,1,Latvia
IEM_Health-CovidProject,inc death,1,LV,1.41,1.88,1,1,-0.18,4,1,Latvia
ILM-EKF,inc death,1,LV,1.09,2.56,1,1,0.02,4,1,Latvia
LANL-GrowthRate,inc death,1,LV,1.05,0.81,0.75,1,0.02,4,1,Latvia
RobertWalraven-ESG,inc death,1,LV,1.09,0.94,0.5,1,-0.43,4,1,Latvia
USC-SIkJalpha,inc death,1,LV,0.91,0.94,0.75,1,0.22,4,1,Latvia
epiforecasts-EpiNow2,inc death,1,LV,0.95,0.94,1,1,0.32,4,1,Latvia
EuroCOVIDhub-baseline,inc case,1,MT,1,1,0,0.25,0.59,4,1,Malta
EuroCOVIDhub-ensemble,inc case,1,MT,1.15,0.95,0.25,0.75,0.75,4,1,Malta
IEM_Health-CovidProject,inc case,1,MT,1.55,1.41,0.25,0.5,0.71,4,1,Malta
ILM-EKF,inc case,1,MT,2.03,1.82,0.25,0.5,0.6,4,1,Malta
LANL-GrowthRate,inc case,1,MT,0.73,0.64,0.5,0.75,0.4,4,1,Malta
RobertWalraven-ESG,inc case,1,MT,1.24,NA,0.25,0.5,NA,4,1,Malta
USC-SIkJalpha,inc case,1,MT,1.03,0.97,0.75,1,0.23,4,1,Malta
epiforecasts-EpiNow2,inc case,1,MT,1.12,0.91,0.25,0.5,0.74,4,1,Malta
EuroCOVIDhub-baseline,inc death,1,MT,1,1,0,1,0.28,4,1,Malta
EuroCOVIDhub-ensemble,inc death,1,MT,0.86,1.5,1,1,0.18,4,1,Malta
IEM_Health-CovidProject,inc death,1,MT,1.57,2.12,0.75,1,-0.15,4,1,Malta
ILM-EKF,inc death,1,MT,2,3.12,1,1,0.1,4,1,Malta
LANL-GrowthRate,inc death,1,MT,0.86,0.88,0.75,1,0.15,4,1,Malta
RobertWalraven-ESG,inc death,1,MT,0.95,1.5,0.25,0.75,0.25,4,1,Malta
USC-SIkJalpha,inc death,1,MT,1.86,1.88,0.5,0.75,0.25,4,1,Malta
epiforecasts-EpiNow2,inc death,1,MT,0.93,1.25,0.75,1,0.27,4,1,Malta
EuroCOVIDhub-baseline,inc case,1,NL,1,1,0.25,1,-0.6,4,1,Netherlands
EuroCOVIDhub-ensemble,inc case,1,NL,0.8,0.73,0.75,1,0.05,4,1,Netherlands
IEM_Health-CovidProject,inc case,1,NL,0.96,0.94,0.5,1,0.32,4,1,Netherlands
ILM-EKF,inc case,1,NL,0.81,0.87,0.75,1,0.02,4,1,Netherlands
LANL-GrowthRate,inc case,1,NL,1.18,0.99,0,1,-0.4,4,1,Netherlands
RobertWalraven-ESG,inc case,1,NL,0.78,NA,0.25,1,NA,4,1,Netherlands
USC-SIkJalpha,inc case,1,NL,0.91,1.32,0.5,0.75,-0.38,4,1,Netherlands
epiforecasts-EpiExpert,inc case,1,NL,0.6,0.52,0.25,1,-0.17,4,1,Netherlands
epiforecasts-EpiNow2,inc case,1,NL,0.86,0.77,0.5,1,0.05,4,1,Netherlands
EuroCOVIDhub-baseline,inc death,1,NL,1,1,0.75,1,0.5,4,1,Netherlands
EuroCOVIDhub-ensemble,inc death,1,NL,1.56,1.29,0.75,1,0.52,4,1,Netherlands
IEM_Health-CovidProject,inc death,1,NL,0.93,1.29,1,1,-0.2,4,1,Netherlands
ILM-EKF,inc death,1,NL,2.01,2,0.75,1,0.4,4,1,Netherlands
LANL-GrowthRate,inc death,1,NL,0.52,0.5,1,1,0.15,4,1,Netherlands
RobertWalraven-ESG,inc death,1,NL,0.34,0.37,1,1,-0.1,4,1,Netherlands
USC-SIkJalpha,inc death,1,NL,2.74,2.22,0.5,0.75,0.58,4,1,Netherlands
epiforecasts-EpiExpert,inc death,1,NL,1.01,0.82,0.25,0.75,0.61,4,1,Netherlands
epiforecasts-EpiNow2,inc death,1,NL,4.61,4.09,0,0.25,0.98,4,1,Netherlands
EuroCOVIDhub-baseline,inc case,1,NO,1,1,0,0.5,-0.09,4,1,Norway
EuroCOVIDhub-ensemble,inc case,1,NO,1.15,1,0.25,1,0.2,4,1,Norway
IEM_Health-CovidProject,inc case,1,NO,1.63,1.46,0.25,0.75,0.13,4,1,Norway
ILM-EKF,inc case,1,NO,2.3,2.03,0.25,0.75,0.15,4,1,Norway
LANL-GrowthRate,inc case,1,NO,1.32,1.09,0.5,1,0.44,4,1,Norway
RobertWalraven-ESG,inc case,1,NO,1.06,NA,0,1,NA,4,1,Norway
USC-SIkJalpha,inc case,1,NO,1.38,1.48,0.75,1,-0.08,4,1,Norway
epiforecasts-EpiNow2,inc case,1,NO,1.26,1.08,0.25,1,0.32,4,1,Norway
EuroCOVIDhub-baseline,inc death,1,NO,1,1,0.75,1,-0.12,4,1,Norway
EuroCOVIDhub-ensemble,inc death,1,NO,0.62,0.9,1,1,0.08,4,1,Norway
IEM_Health-CovidProject,inc death,1,NO,1.47,1.2,0.75,1,-0.38,4,1,Norway
ILM-EKF,inc death,1,NO,1.13,2,0.75,1,0.2,4,1,Norway
LANL-GrowthRate,inc death,1,NO,0.93,1.2,0.75,1,-0.07,4,1,Norway
RobertWalraven-ESG,inc death,1,NO,1.51,1.6,0.75,0.75,-0.15,4,1,Norway
USC-SIkJalpha,inc death,1,NO,1.47,1.2,0.5,0.75,-0.3,4,1,Norway
epiforecasts-EpiNow2,inc death,1,NO,1.6,1.4,0.75,1,0.3,4,1,Norway
EuroCOVIDhub-baseline,inc case,1,PL,1,1,0,0.75,-0.92,4,1,Poland
EuroCOVIDhub-ensemble,inc case,1,PL,0.59,0.53,0.75,1,-0.13,4,1,Poland
ICM-agentModel,inc case,1,PL,1.46,1.45,0.75,1,-0.38,4,1,Poland
IEM_Health-CovidProject,inc case,1,PL,0.8,0.7,0.5,1,0.12,4,1,Poland
ILM-EKF,inc case,1,PL,0.66,0.56,0.75,1,0.3,4,1,Poland
ITWW-county_repro,inc case,1,PL,1.45,1.7,0,0,1,4,1,Poland
LANL-GrowthRate,inc case,1,PL,0.73,0.56,0.5,1,-0.2,4,1,Poland
MIMUW-StochSEIR,inc case,1,PL,0.51,0.46,0.25,0.25,-0.62,4,1,Poland
MOCOS-agent1,inc case,1,PL,0.42,0.41,1,1,-0.25,4,1,Poland
RobertWalraven-ESG,inc case,1,PL,0.63,NA,0,1,NA,4,1,Poland
USC-SIkJalpha,inc case,1,PL,0.85,0.94,0.5,0.75,-0.45,4,1,Poland
UVA-Ensemble,inc case,1,PL,0.9,NA,0.25,1,NA,4,1,Poland
epiforecasts-EpiExpert,inc case,1,PL,0.52,0.42,0.25,1,-0.2,4,1,Poland
epiforecasts-EpiNow2,inc case,1,PL,0.54,0.49,0.5,1,0.49,4,1,Poland
EuroCOVIDhub-baseline,inc death,1,PL,1,1,0,0.75,-0.88,4,1,Poland
EuroCOVIDhub-ensemble,inc death,1,PL,0.44,0.58,0.75,1,-0.15,4,1,Poland
ICM-agentModel,inc death,1,PL,1.58,2.16,1,1,-0.08,4,1,Poland
IEM_Health-CovidProject,inc death,1,PL,1.35,1.26,0.75,1,-0.4,4,1,Poland
ILM-EKF,inc death,1,PL,0.52,0.65,1,1,0.3,4,1,Poland
ITWW-county_repro,inc death,1,PL,1.22,1.6,0,0,1,4,1,Poland
LANL-GrowthRate,inc death,1,PL,0.61,0.52,0,0.75,-0.8,4,1,Poland
MIMUW-StochSEIR,inc death,1,PL,0.46,0.6,0,0.25,-0.98,4,1,Poland
MIT_CovidAnalytics-DELPHI,inc death,1,PL,1.57,1.37,0,0.75,-0.84,4,1,Poland
MOCOS-agent1,inc death,1,PL,0.29,0.52,0.75,1,-0.2,4,1,Poland
RobertWalraven-ESG,inc death,1,PL,0.91,0.9,0,0.5,-0.94,4,1,Poland
USC-SIkJalpha,inc death,1,PL,0.24,0.7,1,1,0.07,4,1,Poland
epiforecasts-EpiExpert,inc death,1,PL,0.56,0.57,0.5,1,-0.54,4,1,Poland
epiforecasts-EpiNow2,inc death,1,PL,1.2,1.13,0.25,0.75,0.82,4,1,Poland
EuroCOVIDhub-baseline,inc case,1,PT,1,1,0.5,1,0.32,4,1,Portugal
EuroCOVIDhub-ensemble,inc case,1,PT,0.57,0.49,0.75,1,-0.25,4,1,Portugal
IEM_Health-CovidProject,inc case,1,PT,1.55,0.98,0.25,1,-0.4,4,1,Portugal
ILM-EKF,inc case,1,PT,1.07,0.64,0.5,1,-0.55,4,1,Portugal
LANL-GrowthRate,inc case,1,PT,1.13,0.68,0.75,1,-0.52,4,1,Portugal
RobertWalraven-ESG,inc case,1,PT,1.83,NA,0.75,1,NA,4,1,Portugal
USC-SIkJalpha,inc case,1,PT,0.79,0.71,0.25,0.75,0.2,4,1,Portugal
epiforecasts-EpiNow2,inc case,1,PT,0.86,0.59,0.5,1,-0.02,4,1,Portugal
EuroCOVIDhub-baseline,inc death,1,PT,1,1,0.25,1,0.65,4,1,Portugal
EuroCOVIDhub-ensemble,inc death,1,PT,0.06,0.2,1,1,0.02,4,1,Portugal
IEM_Health-CovidProject,inc death,1,PT,0.47,0.4,0.75,1,-0.1,4,1,Portugal
ILM-EKF,inc death,1,PT,0.27,0.47,1,1,-0.08,4,1,Portugal
LANL-GrowthRate,inc death,1,PT,0.36,0.31,0.5,1,-0.22,4,1,Portugal
RobertWalraven-ESG,inc death,1,PT,0.42,0.38,0.5,1,-0.5,4,1,Portugal
USC-SIkJalpha,inc death,1,PT,0.32,0.34,0.25,0.75,0.6,4,1,Portugal
epiforecasts-EpiNow2,inc death,1,PT,0.18,0.21,0.5,1,0.45,4,1,Portugal
EuroCOVIDhub-baseline,inc case,1,RO,1,1,0,1,-0.44,4,1,Romania
EuroCOVIDhub-ensemble,inc case,1,RO,0.69,0.77,1,1,0.15,4,1,Romania
IEM_Health-CovidProject,inc case,1,RO,0.99,0.94,0.75,1,0.15,4,1,Romania
ILM-EKF,inc case,1,RO,1,0.96,0.5,1,0.28,4,1,Romania
LANL-GrowthRate,inc case,1,RO,0.56,0.66,1,1,-0.2,4,1,Romania
RobertWalraven-ESG,inc case,1,RO,0.85,NA,0.25,0.75,NA,4,1,Romania
USC-SIkJalpha,inc case,1,RO,0.73,1.12,1,1,-0.05,4,1,Romania
epiforecasts-EpiNow2,inc case,1,RO,0.92,0.81,0.5,1,0.5,4,1,Romania
EuroCOVIDhub-baseline,inc death,1,RO,1,1,0.25,0.75,-0.82,4,1,Romania
EuroCOVIDhub-ensemble,inc death,1,RO,0.43,0.5,0.75,1,-0.35,4,1,Romania
IEM_Health-CovidProject,inc death,1,RO,0.88,0.82,1,1,-0.35,4,1,Romania
ILM-EKF,inc death,1,RO,0.2,0.88,1,1,-0,4,1,Romania
LANL-GrowthRate,inc death,1,RO,0.48,0.4,0.25,1,-0.1,4,1,Romania
RobertWalraven-ESG,inc death,1,RO,0.91,0.87,0,0.25,-0.95,4,1,Romania
USC-SIkJalpha,inc death,1,RO,0.79,0.93,0.5,0.75,-0.55,4,1,Romania
epiforecasts-EpiNow2,inc death,1,RO,0.3,0.37,0.75,1,0.22,4,1,Romania
EuroCOVIDhub-baseline,inc case,1,SE,1,1,0.25,1,-0.2,4,1,Sweden
EuroCOVIDhub-ensemble,inc case,1,SE,1.03,1.41,1,1,-0.13,4,1,Sweden
IEM_Health-CovidProject,inc case,1,SE,1.55,1.65,0.5,1,-0.28,4,1,Sweden
ILM-EKF,inc case,1,SE,1.36,1.16,0.75,1,0.12,4,1,Sweden
LANL-GrowthRate,inc case,1,SE,2.33,2.2,1,1,-0.38,4,1,Sweden
RobertWalraven-ESG,inc case,1,SE,1.79,NA,0.75,1,NA,4,1,Sweden
USC-SIkJalpha,inc case,1,SE,2.38,1.87,0.75,1,-0.25,4,1,Sweden
epiforecasts-EpiNow2,inc case,1,SE,2.96,2.92,0.75,1,0.2,4,1,Sweden
EuroCOVIDhub-baseline,inc death,1,SE,1,1,0.75,1,0.28,4,1,Sweden
EuroCOVIDhub-ensemble,inc death,1,SE,0.71,0.82,0.75,1,0.25,4,1,Sweden
IEM_Health-CovidProject,inc death,1,SE,1.33,1.17,1,1,-0.4,4,1,Sweden
ILM-EKF,inc death,1,SE,1.03,1.25,0.75,1,0.3,4,1,Sweden
LANL-GrowthRate,inc death,1,SE,1.58,1.66,0.25,0.75,0.69,4,1,Sweden
RobertWalraven-ESG,inc death,1,SE,0.54,0.7,1,1,-0.15,4,1,Sweden
USC-SIkJalpha,inc death,1,SE,0.59,1.08,0.75,1,0.22,4,1,Sweden
epiforecasts-EpiNow2,inc death,1,SE,2.36,2.07,0,1,0.82,4,1,Sweden
EuroCOVIDhub-baseline,inc case,1,SI,1,1,0,1,-0.45,4,1,Slovenia
EuroCOVIDhub-ensemble,inc case,1,SI,0.77,0.81,0.75,1,-0.3,4,1,Slovenia
IEM_Health-CovidProject,inc case,1,SI,1.31,1.18,1,1,-0.4,4,1,Slovenia
ILM-EKF,inc case,1,SI,0.99,0.87,0.5,1,-0.48,4,1,Slovenia
LANL-GrowthRate,inc case,1,SI,1.69,1.36,0.75,1,-0.5,4,1,Slovenia
RobertWalraven-ESG,inc case,1,SI,0.99,NA,0.25,1,NA,4,1,Slovenia
USC-SIkJalpha,inc case,1,SI,0.83,0.91,0.5,1,-0.35,4,1,Slovenia
epiforecasts-EpiNow2,inc case,1,SI,0.55,0.53,1,1,-0.2,4,1,Slovenia
EuroCOVIDhub-baseline,inc death,1,SI,1,1,0.25,1,-0.05,4,1,Slovenia
EuroCOVIDhub-ensemble,inc death,1,SI,0.85,0.86,0.75,1,-0.2,4,1,Slovenia
IEM_Health-CovidProject,inc death,1,SI,1.33,1.36,0.5,1,-0.45,4,1,Slovenia
ILM-EKF,inc death,1,SI,0.67,1.59,1,1,-0.08,4,1,Slovenia
LANL-GrowthRate,inc death,1,SI,0.97,0.82,0.5,1,-0.42,4,1,Slovenia
RobertWalraven-ESG,inc death,1,SI,1.36,1.32,0.5,1,-0.56,4,1,Slovenia
USC-SIkJalpha,inc death,1,SI,1.12,0.82,0.5,1,-0.08,4,1,Slovenia
epiforecasts-EpiNow2,inc death,1,SI,1.42,1.27,0.25,1,0.3,4,1,Slovenia
EuroCOVIDhub-baseline,inc case,1,SK,1,1,0,1,0.88,4,1,Slovakia
EuroCOVIDhub-ensemble,inc case,1,SK,0.66,0.69,0.75,1,0.4,4,1,Slovakia
IEM_Health-CovidProject,inc case,1,SK,0.81,1.12,1,1,0.25,4,1,Slovakia
ILM-EKF,inc case,1,SK,0.89,0.78,0.25,1,0.52,4,1,Slovakia
LANL-GrowthRate,inc case,1,SK,0.57,0.82,1,1,-0.22,4,1,Slovakia
RobertWalraven-ESG,inc case,1,SK,0.99,NA,0,1,NA,4,1,Slovakia
USC-SIkJalpha,inc case,1,SK,1.36,1.49,0,0.5,0.82,4,1,Slovakia
epiforecasts-EpiExpert,inc case,1,SK,0.83,0.77,0,0.25,0.42,4,1,Slovakia
epiforecasts-EpiNow2,inc case,1,SK,0.68,0.58,0.5,1,0.38,4,1,Slovakia
EuroCOVIDhub-baseline,inc death,1,SK,1,1,0,0.75,0.02,4,1,Slovakia
EuroCOVIDhub-ensemble,inc death,1,SK,0.98,0.73,0.25,1,0.1,4,1,Slovakia
IEM_Health-CovidProject,inc death,1,SK,0.99,0.8,0.25,1,0.1,4,1,Slovakia
ILM-EKF,inc death,1,SK,0.91,0.93,1,1,0.05,4,1,Slovakia
LANL-GrowthRate,inc death,1,SK,0.85,0.86,0.25,0.75,-0.26,4,1,Slovakia
RobertWalraven-ESG,inc death,1,SK,1.2,1.09,0,0.5,0.01,4,1,Slovakia
USC-SIkJalpha,inc death,1,SK,1.02,0.73,0.5,1,0.25,4,1,Slovakia
epiforecasts-EpiExpert,inc death,1,SK,1.26,1.15,0,0.75,0.02,4,1,Slovakia
epiforecasts-EpiNow2,inc death,1,SK,0.88,0.83,0.25,0.5,0.18,4,1,Slovakia
