model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
RobertWalraven-ESG,inc case,1,HR,0.68,0.56,0.7,1,-0.28,10,1,Croatia
SDSC_ISG-TrendModel,inc case,1,HR,0.36,NA,NA,NA,NA,10,1,Croatia
USC-SIkJalpha,inc case,1,HR,0.65,0.66,0.1,0.3,0.25,10,1,Croatia
UVA-Ensemble,inc case,1,HR,1.07,NA,0.8,1,NA,10,1,Croatia
epiforecasts-EpiNow2,inc case,1,HR,0.4,0.31,0.4,0.9,-0.21,10,1,Croatia
EuroCOVIDhub-baseline,inc case,4,HR,1,1,0.6,0.8,0.41,10,1,Croatia
EuroCOVIDhub-ensemble,inc case,4,HR,0.51,0.46,0.4,0.8,0.1,10,1,Croatia
IEM_Health-CovidProject,inc case,4,HR,1.02,1.02,0.3,0.4,0.03,10,1,Croatia
ILM-EKF,inc case,4,HR,0.49,0.46,0.3,0.6,-0.24,10,1,Croatia
LANL-GrowthRate,inc case,4,HR,0.43,0.35,0.44,1,-0.14,9,1,Croatia
MUNI-ARIMA,inc case,4,HR,0.28,0.48,0.89,1,-0.16,9,1,Croatia
RobertWalraven-ESG,inc case,4,HR,0.63,0.35,0.5,0.7,-0.52,10,1,Croatia
UMass-SemiMech,inc case,4,HR,0.79,0.78,0.2,0.5,0.36,10,1,Croatia
USC-SIkJalpha,inc case,4,HR,0.52,0.66,0.3,0.3,-0.02,10,1,Croatia
UVA-Ensemble,inc case,4,HR,1.22,NA,0.5,0.8,NA,10,1,Croatia
epiforecasts-EpiNow2,inc case,4,HR,0.26,0.26,0.1,0.8,-0.4,10,1,Croatia
EuroCOVIDhub-baseline,inc case,3,HR,1,1,0.7,0.9,0.31,10,1,Croatia
EuroCOVIDhub-ensemble,inc case,3,HR,0.42,0.37,0.5,1,-0.06,10,1,Croatia
IEM_Health-CovidProject,inc case,3,HR,0.9,0.94,0.3,0.6,-0.08,10,1,Croatia
ILM-EKF,inc case,3,HR,0.4,0.4,0.3,0.7,-0.36,10,1,Croatia
LANL-GrowthRate,inc case,3,HR,0.31,0.29,0.56,1,-0.49,9,1,Croatia
MUNI-ARIMA,inc case,3,HR,0.43,0.42,0.9,1,-0.12,10,1,Croatia
RobertWalraven-ESG,inc case,3,HR,0.49,0.35,0.5,0.8,-0.51,10,1,Croatia
USC-SIkJalpha,inc case,3,HR,0.48,0.61,0.2,0.2,0,10,1,Croatia
UVA-Ensemble,inc case,3,HR,1.38,NA,0.7,0.9,NA,10,1,Croatia
epiforecasts-EpiNow2,inc case,3,HR,0.22,0.2,0.1,0.9,-0.5,10,1,Croatia
LANL-GrowthRate,inc case,5,HR,NA,NA,0.33,1,0.19,9,1,Croatia
USC-SIkJalpha,inc case,5,HR,NA,NA,0.1,0.1,-0.06,10,1,Croatia
BIOCOMSC-Gompertz,inc death,2,HR,0.24,NA,0.7,1,NA,10,1,Croatia
EuroCOVIDhub-baseline,inc death,2,HR,1,1,0.6,0.8,0.52,10,1,Croatia
EuroCOVIDhub-ensemble,inc death,2,HR,0.41,0.26,0.6,1,0.22,10,1,Croatia
IEM_Health-CovidProject,inc death,2,HR,0.59,0.45,0.6,0.8,0.08,10,1,Croatia
ILM-EKF,inc death,2,HR,0.29,0.24,1,1,-0.04,10,1,Croatia
LANL-GrowthRate,inc death,2,HR,0.31,0.29,0.22,0.67,0.14,9,1,Croatia
MUNI-ARIMA,inc death,2,HR,0.81,0.73,0.4,0.9,0.19,10,1,Croatia
RobertWalraven-ESG,inc death,2,HR,0.56,0.48,0.7,0.9,-0.08,10,1,Croatia
UMass-MechBayes,inc death,2,HR,0.18,0.21,0.6,1,0.16,10,1,Croatia
USC-SIkJalpha,inc death,2,HR,0.33,0.36,0.2,0.3,0.43,10,1,Croatia
USyd-OneModelMan,inc death,2,HR,0.4,NA,NA,NA,NA,10,1,Croatia
epiforecasts-EpiNow2,inc death,2,HR,0.12,0.11,0.6,1,-0.04,10,1,Croatia
EuroCOVIDhub-baseline,inc death,4,HR,1,1,0.4,0.6,0.69,10,1,Croatia
EuroCOVIDhub-ensemble,inc death,4,HR,0.45,0.35,0.6,0.7,0.41,10,1,Croatia
IEM_Health-CovidProject,inc death,4,HR,0.84,0.7,0.3,0.6,0.33,10,1,Croatia
ILM-EKF,inc death,4,HR,0.33,0.26,0.6,1,0.01,10,1,Croatia
LANL-GrowthRate,inc death,4,HR,0.23,0.19,0.11,0.89,0.11,9,1,Croatia
MUNI-ARIMA,inc death,4,HR,0.74,1.03,0.44,0.67,0.42,9,1,Croatia
RobertWalraven-ESG,inc death,4,HR,0.57,0.56,0.5,0.7,0.18,10,1,Croatia
UMass-MechBayes,inc death,4,HR,0.31,0.22,0.4,0.8,0.26,10,1,Croatia
UMass-SemiMech,inc death,4,HR,0.51,0.42,0.3,0.8,0.49,10,1,Croatia
USC-SIkJalpha,inc death,4,HR,0.46,0.4,0.3,0.5,0.54,10,1,Croatia
USyd-OneModelMan,inc death,4,HR,0.26,NA,NA,NA,NA,10,1,Croatia
epiforecasts-EpiNow2,inc death,4,HR,0.17,0.13,0.5,1,-0.17,10,1,Croatia
EuroCOVIDhub-baseline,inc death,3,HR,1,1,0.5,0.7,0.6,10,1,Croatia
EuroCOVIDhub-ensemble,inc death,3,HR,0.36,0.28,0.7,0.8,0.32,10,1,Croatia
IEM_Health-CovidProject,inc death,3,HR,0.62,0.54,0.4,0.7,0.21,10,1,Croatia
ILM-EKF,inc death,3,HR,0.25,0.2,0.8,1,-0.03,10,1,Croatia
LANL-GrowthRate,inc death,3,HR,0.2,0.21,0.11,0.67,0.09,9,1,Croatia
MUNI-ARIMA,inc death,3,HR,0.83,0.75,0.3,0.8,0.34,10,1,Croatia
RobertWalraven-ESG,inc death,3,HR,0.54,0.52,0.6,0.8,0.04,10,1,Croatia
UMass-MechBayes,inc death,3,HR,0.27,0.19,0.6,0.9,0.17,10,1,Croatia
USC-SIkJalpha,inc death,3,HR,0.34,0.35,0.3,0.3,0.74,10,1,Croatia
USyd-OneModelMan,inc death,3,HR,0.29,NA,NA,NA,NA,10,1,Croatia
epiforecasts-EpiNow2,inc death,3,HR,0.11,0.1,0.7,1,-0.16,10,1,Croatia
EuroCOVIDhub-baseline,inc death,1,HR,1,1,0.5,1,0.46,10,1,Croatia
EuroCOVIDhub-ensemble,inc death,1,HR,0.48,0.35,0.8,1,0.1,10,1,Croatia
IEM_Health-CovidProject,inc death,1,HR,0.58,0.44,0.7,0.9,-0.02,10,1,Croatia
ILM-EKF,inc death,1,HR,0.36,0.47,1,1,-0.01,10,1,Croatia
LANL-GrowthRate,inc death,1,HR,0.66,0.64,0,0.67,0.11,9,1,Croatia
MUNI-ARIMA,inc death,1,HR,0.93,0.8,0.6,0.9,0.06,10,1,Croatia
RobertWalraven-ESG,inc death,1,HR,0.64,0.54,0.7,0.9,-0.17,10,1,Croatia
SDSC_ISG-TrendModel,inc death,1,HR,0.72,NA,NA,NA,NA,10,1,Croatia
UMass-MechBayes,inc death,1,HR,0.44,0.33,0.7,1,0.11,10,1,Croatia
USC-SIkJalpha,inc death,1,HR,0.65,0.7,0.1,0.1,0.7,10,1,Croatia
USyd-OneModelMan,inc death,1,HR,0.66,NA,NA,NA,NA,10,1,Croatia
epiforecasts-EpiNow2,inc death,1,HR,0.3,0.22,0.6,1,0.06,10,1,Croatia
LANL-GrowthRate,inc death,5,HR,NA,NA,0.11,0.56,0.18,9,1,Croatia
USC-SIkJalpha,inc death,5,HR,NA,NA,0.3,0.5,0.48,10,1,Croatia
EuroCOVIDhub-baseline,inc case,4,HU,1,1,0.7,1,0.32,10,1,Hungary
EuroCOVIDhub-ensemble,inc case,4,HU,0.32,0.28,0.5,0.9,0.34,10,1,Hungary
IEM_Health-CovidProject,inc case,4,HU,0.6,0.62,0.3,0.5,0.32,10,1,Hungary
ILM-EKF,inc case,4,HU,0.08,0.1,0.7,0.9,-0.18,10,1,Hungary
LANL-GrowthRate,inc case,4,HU,0.27,0.24,0.44,1,0.1,9,1,Hungary
MUNI-ARIMA,inc case,4,HU,0.07,0.27,0.89,1,-0.23,9,1,Hungary
RobertWalraven-ESG,inc case,4,HU,0.15,0.31,1,1,0.11,10,1,Hungary
UMass-SemiMech,inc case,4,HU,0.73,0.7,0.1,0.5,0.37,10,1,Hungary
USC-SIkJalpha,inc case,4,HU,0.3,0.32,0.2,0.2,0.32,10,1,Hungary
UVA-Ensemble,inc case,4,HU,0.48,NA,0.8,0.9,NA,10,1,Hungary
epiforecasts-EpiNow2,inc case,4,HU,0.09,0.12,0.4,0.7,-0.36,10,1,Hungary
EuroCOVIDhub-baseline,inc case,3,HU,1,1,0.8,1,0.27,10,1,Hungary
EuroCOVIDhub-ensemble,inc case,3,HU,0.3,0.24,0.6,1,0.2,10,1,Hungary
IEM_Health-CovidProject,inc case,3,HU,0.54,0.52,0.4,0.5,0.23,10,1,Hungary
ILM-EKF,inc case,3,HU,0.11,0.13,0.6,0.9,-0.2,10,1,Hungary
LANL-GrowthRate,inc case,3,HU,0.16,0.15,0.67,1,-0.26,9,1,Hungary
MUNI-ARIMA,inc case,3,HU,0.1,0.27,0.9,1,-0.17,10,1,Hungary
RobertWalraven-ESG,inc case,3,HU,0.23,0.33,1,1,0.11,10,1,Hungary
USC-SIkJalpha,inc case,3,HU,0.33,0.4,0.3,0.3,0.26,10,1,Hungary
UVA-Ensemble,inc case,3,HU,0.45,NA,0.9,1,NA,10,1,Hungary
epiforecasts-EpiNow2,inc case,3,HU,0.15,0.14,0.3,0.8,-0.4,10,1,Hungary
EuroCOVIDhub-baseline,inc case,2,HU,1,1,0.9,1,0.23,10,1,Hungary
EuroCOVIDhub-ensemble,inc case,2,HU,0.35,0.23,0.7,1,0.06,10,1,Hungary
IEM_Health-CovidProject,inc case,2,HU,0.52,0.42,0.2,0.6,0.18,10,1,Hungary
ILM-EKF,inc case,2,HU,0.2,0.17,0.7,0.9,-0.23,10,1,Hungary
LANL-GrowthRate,inc case,2,HU,0.18,0.17,0.33,1,-0.52,9,1,Hungary
MUNI-ARIMA,inc case,2,HU,0.26,0.3,0.9,1,-0.18,10,1,Hungary
RobertWalraven-ESG,inc case,2,HU,0.38,0.37,1,1,0.11,10,1,Hungary
USC-SIkJalpha,inc case,2,HU,0.5,0.52,0.1,0.1,0.46,10,1,Hungary
UVA-Ensemble,inc case,2,HU,0.68,NA,0.9,1,NA,10,1,Hungary
epiforecasts-EpiNow2,inc case,2,HU,0.27,0.18,0.3,0.8,-0.38,10,1,Hungary
EuroCOVIDhub-baseline,inc case,1,HU,1,1,0.8,1,0.26,10,1,Hungary
EuroCOVIDhub-ensemble,inc case,1,HU,0.47,0.31,0.7,1,0.01,10,1,Hungary
IEM_Health-CovidProject,inc case,1,HU,0.79,0.47,0.4,0.8,0.12,10,1,Hungary
ILM-EKF,inc case,1,HU,0.46,0.29,0.6,1,-0.24,10,1,Hungary
LANL-GrowthRate,inc case,1,HU,0.42,0.3,0.44,1,-0.52,9,1,Hungary
MUNI-ARIMA,inc case,1,HU,0.4,0.38,0.9,1,-0.23,10,1,Hungary
RobertWalraven-ESG,inc case,1,HU,0.87,0.67,0.8,1,0.14,10,1,Hungary
SDSC_ISG-TrendModel,inc case,1,HU,0.36,NA,NA,NA,NA,10,1,Hungary
USC-SIkJalpha,inc case,1,HU,0.72,0.67,0.3,0.4,0.43,10,1,Hungary
UVA-Ensemble,inc case,1,HU,1.43,NA,0.9,1,NA,10,1,Hungary
epiforecasts-EpiNow2,inc case,1,HU,0.5,0.29,0.3,1,-0.31,10,1,Hungary
LANL-GrowthRate,inc case,5,HU,NA,NA,0.22,1,0.48,9,1,Hungary
USC-SIkJalpha,inc case,5,HU,NA,NA,0.1,0.1,0.26,10,1,Hungary
EuroCOVIDhub-baseline,inc death,4,HU,1,1,0.5,0.7,0.59,10,1,Hungary
EuroCOVIDhub-ensemble,inc death,4,HU,0.22,0.16,0.5,0.7,0.49,10,1,Hungary
IEM_Health-CovidProject,inc death,4,HU,0.4,0.41,0.4,0.6,0.61,10,1,Hungary
ILM-EKF,inc death,4,HU,0.08,0.07,0.7,1,0.29,10,1,Hungary
LANL-GrowthRate,inc death,4,HU,0.09,0.09,0.11,0.56,0.42,9,1,Hungary
MUNI-ARIMA,inc death,4,HU,0.18,0.2,0.44,0.89,-0.11,9,1,Hungary
RobertWalraven-ESG,inc death,4,HU,0.12,0.15,0.9,1,0.05,10,1,Hungary
UMass-MechBayes,inc death,4,HU,0.18,0.18,0.1,0.4,0.26,10,1,Hungary
UMass-SemiMech,inc death,4,HU,0.35,0.29,0.2,0.4,0.46,10,1,Hungary
USC-SIkJalpha,inc death,4,HU,0.21,0.25,0.1,0.2,0.68,10,1,Hungary
USyd-OneModelMan,inc death,4,HU,0.23,NA,NA,NA,NA,10,1,Hungary
epiforecasts-EpiNow2,inc death,4,HU,0.09,0.07,0.38,1,0.19,8,1,Hungary
EuroCOVIDhub-baseline,inc death,3,HU,1,1,0.6,0.8,0.51,10,1,Hungary
EuroCOVIDhub-ensemble,inc death,3,HU,0.2,0.17,0.7,0.9,0.41,10,1,Hungary
IEM_Health-CovidProject,inc death,3,HU,0.38,0.38,0.6,0.7,0.54,10,1,Hungary
ILM-EKF,inc death,3,HU,0.11,0.1,0.8,1,0.21,10,1,Hungary
LANL-GrowthRate,inc death,3,HU,0.11,0.11,0.22,0.56,0.23,9,1,Hungary
MUNI-ARIMA,inc death,3,HU,0.3,0.25,0.6,0.9,-0.05,10,1,Hungary
RobertWalraven-ESG,inc death,3,HU,0.06,0.15,1,1,-0.03,10,1,Hungary
UMass-MechBayes,inc death,3,HU,0.24,0.23,0.1,0.6,0.14,10,1,Hungary
USC-SIkJalpha,inc death,3,HU,0.32,0.35,0.2,0.3,0.7,10,1,Hungary
USyd-OneModelMan,inc death,3,HU,0.12,NA,NA,NA,NA,10,1,Hungary
epiforecasts-EpiNow2,inc death,3,HU,0.12,0.11,0.62,0.88,0.19,8,1,Hungary
EuroCOVIDhub-baseline,inc death,2,HU,1,1,0.6,1,0.48,10,1,Hungary
EuroCOVIDhub-ensemble,inc death,2,HU,0.25,0.18,0.7,1,0.26,10,1,Hungary
IEM_Health-CovidProject,inc death,2,HU,0.33,0.32,0.3,0.8,0.54,10,1,Hungary
ILM-EKF,inc death,2,HU,0.2,0.16,0.9,1,0.17,10,1,Hungary
LANL-GrowthRate,inc death,2,HU,0.12,0.13,0.22,0.78,0.31,9,1,Hungary
MUNI-ARIMA,inc death,2,HU,0.29,0.25,0.6,0.9,-0.04,10,1,Hungary
RobertWalraven-ESG,inc death,2,HU,0.08,0.23,1,1,-0.05,10,1,Hungary
UMass-MechBayes,inc death,2,HU,0.36,0.28,0.1,0.7,0.05,10,1,Hungary
USC-SIkJalpha,inc death,2,HU,0.35,0.42,0.1,0.3,0.74,10,1,Hungary
USyd-OneModelMan,inc death,2,HU,0.09,NA,NA,NA,NA,10,1,Hungary
epiforecasts-EpiNow2,inc death,2,HU,0.19,0.15,0.62,0.88,0.23,8,1,Hungary
EuroCOVIDhub-baseline,inc death,1,HU,1,1,0.7,1,0.45,10,1,Hungary
EuroCOVIDhub-ensemble,inc death,1,HU,0.28,0.27,0.8,1,0.19,10,1,Hungary
IEM_Health-CovidProject,inc death,1,HU,0.31,0.31,0.6,1,0.38,10,1,Hungary
ILM-EKF,inc death,1,HU,0.28,0.33,1,1,0.09,10,1,Hungary
LANL-GrowthRate,inc death,1,HU,0.33,0.35,0.11,0.78,0.4,9,1,Hungary
MUNI-ARIMA,inc death,1,HU,0.36,0.42,0.6,0.9,-0.12,10,1,Hungary
RobertWalraven-ESG,inc death,1,HU,0.19,0.47,1,1,-0.03,10,1,Hungary
SDSC_ISG-TrendModel,inc death,1,HU,0.26,NA,NA,NA,NA,10,1,Hungary
UMass-MechBayes,inc death,1,HU,0.42,0.4,0.4,0.8,0.03,10,1,Hungary
USC-SIkJalpha,inc death,1,HU,0.74,0.91,0.1,0.2,0.55,10,1,Hungary
USyd-OneModelMan,inc death,1,HU,0.26,NA,NA,NA,NA,10,1,Hungary
epiforecasts-EpiNow2,inc death,1,HU,0.21,0.23,0.62,1,0.22,8,1,Hungary
LANL-GrowthRate,inc death,5,HU,NA,NA,0.11,0.56,0.29,9,1,Hungary
USC-SIkJalpha,inc death,5,HU,NA,NA,0.1,0.3,0.86,10,1,Hungary
BIOCOMSC-Gompertz,inc case,1,IE,0.85,NA,0.83,1,NA,6,1,Ireland
EuroCOVIDhub-baseline,inc case,1,IE,1,1,0.17,1,-0.7,6,1,Ireland
EuroCOVIDhub-ensemble,inc case,1,IE,0.72,0.68,0.33,1,-0.27,6,1,Ireland
IEM_Health-CovidProject,inc case,1,IE,0.78,0.68,0.33,0.83,-0.3,6,1,Ireland
ILM-EKF,inc case,1,IE,1.38,1.13,0.33,1,-0.37,6,1,Ireland
LANL-GrowthRate,inc case,1,IE,0.75,0.68,0.33,0.83,-0.36,6,1,Ireland
MUNI-ARIMA,inc case,1,IE,0.69,0.59,0.67,1,-0.07,6,1,Ireland
RobertWalraven-ESG,inc case,1,IE,1.28,1.47,0.17,0.5,-0.49,6,1,Ireland
SDSC_ISG-TrendModel,inc case,1,IE,0.62,NA,NA,NA,NA,6,1,Ireland
USC-SIkJalpha,inc case,1,IE,0.86,1.08,0.17,0.33,-0.6,6,1,Ireland
UVA-Ensemble,inc case,1,IE,0.34,NA,1,1,NA,6,1,Ireland
epiforecasts-EpiNow2,inc case,1,IE,1.28,1.13,0.17,0.83,-0.39,6,1,Ireland
BIOCOMSC-Gompertz,inc case,2,IE,1.13,NA,0.2,1,NA,5,1,Ireland
EuroCOVIDhub-baseline,inc case,2,IE,1,1,0.2,1,-0.78,5,1,Ireland
EuroCOVIDhub-ensemble,inc case,2,IE,0.87,0.78,0,1,-0.54,5,1,Ireland
IEM_Health-CovidProject,inc case,2,IE,0.91,0.9,0,0.6,-0.59,5,1,Ireland
ILM-EKF,inc case,2,IE,0.82,0.73,0.2,1,-0.58,5,1,Ireland
LANL-GrowthRate,inc case,2,IE,0.66,0.75,0.2,0.6,-0.75,5,1,Ireland
MUNI-ARIMA,inc case,2,IE,0.69,0.61,0.6,1,-0.34,5,1,Ireland
RobertWalraven-ESG,inc case,2,IE,1.14,1.5,0,0.2,-0.98,5,1,Ireland
USC-SIkJalpha,inc case,2,IE,1.18,1.58,0,0,-0.6,5,1,Ireland
UVA-Ensemble,inc case,2,IE,0.86,NA,0.4,1,NA,5,1,Ireland
epiforecasts-EpiNow2,inc case,2,IE,1.15,1.11,0,0.6,-0.57,5,1,Ireland
EuroCOVIDhub-baseline,inc case,3,IE,1,1,0,1,-0.82,4,1,Ireland
EuroCOVIDhub-ensemble,inc case,3,IE,0.9,0.88,0,0.75,-0.86,4,1,Ireland
IEM_Health-CovidProject,inc case,3,IE,0.93,1.07,0,0.25,-0.97,4,1,Ireland
ILM-EKF,inc case,3,IE,0.91,0.81,0.25,1,-0.79,4,1,Ireland
LANL-GrowthRate,inc case,3,IE,0.87,1.02,0,0,-1,4,1,Ireland
MUNI-ARIMA,inc case,3,IE,0.8,0.68,0.25,1,-0.68,4,1,Ireland
RobertWalraven-ESG,inc case,3,IE,1.14,1.61,0,0,-1,4,1,Ireland
USC-SIkJalpha,inc case,3,IE,1.18,1.74,0,0,-1,4,1,Ireland
UVA-Ensemble,inc case,3,IE,0.86,NA,0,0.75,NA,4,1,Ireland
epiforecasts-EpiNow2,inc case,3,IE,0.89,1.02,0.25,0.25,-0.88,4,1,Ireland
BIOCOMSC-Gompertz,inc death,1,IE,1.25,NA,0,0.2,NA,5,1,Ireland
EuroCOVIDhub-baseline,inc death,1,IE,1,1,0.83,1,0.13,6,1,Ireland
EuroCOVIDhub-ensemble,inc death,1,IE,0.37,0.43,1,1,0.2,6,1,Ireland
IEM_Health-CovidProject,inc death,1,IE,0.51,0.69,0.17,0.33,-0.8,6,1,Ireland
ILM-EKF,inc death,1,IE,1.45,1.63,0.5,1,0.47,6,1,Ireland
LANL-GrowthRate,inc death,1,IE,0.64,0.66,0.5,0.83,-0.38,6,1,Ireland
MUNI-ARIMA,inc death,1,IE,0.62,0.54,0.83,1,-0.25,6,1,Ireland
RobertWalraven-ESG,inc death,1,IE,0.39,0.51,0.83,1,-0.03,6,1,Ireland
SDSC_ISG-TrendModel,inc death,1,IE,0.77,NA,NA,NA,NA,6,1,Ireland
UMass-MechBayes,inc death,1,IE,0.73,0.57,0.33,1,0.55,6,1,Ireland
USC-SIkJalpha,inc death,1,IE,0.68,0.71,0.17,0.5,0.71,6,1,Ireland
USyd-OneModelMan,inc death,1,IE,0.89,NA,NA,NA,NA,6,1,Ireland
epiforecasts-EpiNow2,inc death,1,IE,0.71,0.71,0.5,1,0.43,6,1,Ireland
BIOCOMSC-Gompertz,inc death,2,IE,2.26,NA,0.25,0.5,NA,4,1,Ireland
EuroCOVIDhub-baseline,inc death,2,IE,1,1,0.8,1,0.16,5,1,Ireland
EuroCOVIDhub-ensemble,inc death,2,IE,0.47,0.33,1,1,0.22,5,1,Ireland
IEM_Health-CovidProject,inc death,2,IE,0.68,0.49,0,0.4,-0.93,5,1,Ireland
ILM-EKF,inc death,2,IE,1.7,1.31,0.6,1,0.52,5,1,Ireland
LANL-GrowthRate,inc death,2,IE,0.7,0.51,0.4,0.8,-0.44,5,1,Ireland
MUNI-ARIMA,inc death,2,IE,0.63,0.49,0.8,1,-0.12,5,1,Ireland
RobertWalraven-ESG,inc death,2,IE,0.44,0.31,1,1,-0.14,5,1,Ireland
UMass-MechBayes,inc death,2,IE,0.97,0.59,0.2,1,0.61,5,1,Ireland
USC-SIkJalpha,inc death,2,IE,0.78,0.62,0.4,0.4,0.64,5,1,Ireland
USyd-OneModelMan,inc death,2,IE,1.08,NA,NA,NA,NA,5,1,Ireland
epiforecasts-EpiNow2,inc death,2,IE,1.03,0.64,0.4,1,0.52,5,1,Ireland
EuroCOVIDhub-baseline,inc death,3,IE,1,1,1,1,0.1,4,1,Ireland
EuroCOVIDhub-ensemble,inc death,3,IE,0.32,0.32,0.75,1,0.22,4,1,Ireland
IEM_Health-CovidProject,inc death,3,IE,0.51,0.37,0,0.5,-0.85,4,1,Ireland
ILM-EKF,inc death,3,IE,1.11,1.07,0.5,1,0.58,4,1,Ireland
LANL-GrowthRate,inc death,3,IE,0.47,0.39,0.5,0.75,-0.58,4,1,Ireland
MUNI-ARIMA,inc death,3,IE,0.43,0.46,1,1,-0.12,4,1,Ireland
RobertWalraven-ESG,inc death,3,IE,0.3,0.27,1,1,-0.1,4,1,Ireland
UMass-MechBayes,inc death,3,IE,0.62,0.46,0.5,1,0.49,4,1,Ireland
USC-SIkJalpha,inc death,3,IE,0.51,0.49,0.25,0.5,0.8,4,1,Ireland
USyd-OneModelMan,inc death,3,IE,0.85,NA,NA,NA,NA,4,1,Ireland
epiforecasts-EpiNow2,inc death,3,IE,0.53,0.39,0.5,1,0.48,4,1,Ireland
EuroCOVIDhub-baseline,inc case,4,IS,1,1,0.8,0.8,-0.19,10,1,Iceland
EuroCOVIDhub-ensemble,inc case,4,IS,1.09,1.16,0.4,0.7,-0.23,10,1,Iceland
ILM-EKF,inc case,4,IS,1.15,1.19,0.2,0.8,0.12,10,1,Iceland
LANL-GrowthRate,inc case,4,IS,1.22,1.19,0.33,0.56,-0.27,9,1,Iceland
MUNI-ARIMA,inc case,4,IS,1.05,1.05,0.67,0.78,-0.48,9,1,Iceland
RobertWalraven-ESG,inc case,4,IS,0.99,1.19,0.2,0.6,-0.76,10,1,Iceland
UMass-SemiMech,inc case,4,IS,0.96,1.17,0.3,0.6,-0.44,10,1,Iceland
USC-SIkJalpha,inc case,4,IS,0.99,1.3,0.2,0.2,-0.68,10,1,Iceland
UVA-Ensemble,inc case,4,IS,1.07,NA,0.3,0.4,NA,10,1,Iceland
epiforecasts-EpiNow2,inc case,4,IS,1.09,1.22,0.3,0.4,-0.71,10,1,Iceland
EuroCOVIDhub-baseline,inc case,3,IS,1,1,0.8,0.8,-0.32,10,1,Iceland
EuroCOVIDhub-ensemble,inc case,3,IS,1.11,1.13,0.5,0.8,-0.45,10,1,Iceland
ILM-EKF,inc case,3,IS,1.01,1.14,0.2,0.8,-0,10,1,Iceland
LANL-GrowthRate,inc case,3,IS,1,1.18,0.33,0.44,-0.4,9,1,Iceland
MUNI-ARIMA,inc case,3,IS,1,1.08,0.6,0.8,-0.52,10,1,Iceland
RobertWalraven-ESG,inc case,3,IS,1.01,1.17,0.1,0.6,-0.83,10,1,Iceland
USC-SIkJalpha,inc case,3,IS,1.13,1.25,0.2,0.2,-0.88,10,1,Iceland
UVA-Ensemble,inc case,3,IS,1.16,NA,0.3,0.4,NA,10,1,Iceland
epiforecasts-EpiNow2,inc case,3,IS,0.91,1.19,0.2,0.3,-0.85,10,1,Iceland
BIOCOMSC-Gompertz,inc case,2,IS,1,NA,0.11,0.11,NA,9,1,Iceland
EuroCOVIDhub-baseline,inc case,2,IS,1,1,0.7,0.8,-0.42,10,1,Iceland
EuroCOVIDhub-ensemble,inc case,2,IS,0.89,1.11,0.3,0.7,-0.61,10,1,Iceland
ILM-EKF,inc case,2,IS,0.94,1.08,0.4,0.8,-0.18,10,1,Iceland
LANL-GrowthRate,inc case,2,IS,1,1.16,0.33,0.44,-0.44,9,1,Iceland
MUNI-ARIMA,inc case,2,IS,0.91,1.09,0.4,0.8,-0.66,10,1,Iceland
RobertWalraven-ESG,inc case,2,IS,1,1.14,0,0.5,-0.88,10,1,Iceland
USC-SIkJalpha,inc case,2,IS,0.91,1.18,0.1,0.1,-0.94,10,1,Iceland
UVA-Ensemble,inc case,2,IS,1.11,NA,0.4,0.4,NA,10,1,Iceland
epiforecasts-EpiNow2,inc case,2,IS,0.91,1.18,0.1,0.2,-0.91,10,1,Iceland
EuroCOVIDhub-baseline,inc case,1,IS,1,1,0.3,0.8,-0.66,10,1,Iceland
EuroCOVIDhub-ensemble,inc case,1,IS,0.89,0.93,0.1,0.7,-0.75,10,1,Iceland
ILM-EKF,inc case,1,IS,1.36,1.45,0.4,0.8,-0.37,10,1,Iceland
LANL-GrowthRate,inc case,1,IS,1.34,1.54,0.22,0.33,-0.63,9,1,Iceland
MUNI-ARIMA,inc case,1,IS,0.92,0.75,0,0.8,-0.86,10,1,Iceland
RobertWalraven-ESG,inc case,1,IS,1.08,1.22,0,0.3,-0.95,10,1,Iceland
SDSC_ISG-TrendModel,inc case,1,IS,0.82,NA,NA,NA,NA,10,1,Iceland
USC-SIkJalpha,inc case,1,IS,0.62,0.76,0.1,0.1,-0.87,10,1,Iceland
UVA-Ensemble,inc case,1,IS,1.19,NA,0.3,0.3,NA,10,1,Iceland
epiforecasts-EpiNow2,inc case,1,IS,2.44,2.37,0,0.2,-0.8,10,1,Iceland
LANL-GrowthRate,inc case,5,IS,NA,NA,0.33,0.56,-0.08,9,1,Iceland
USC-SIkJalpha,inc case,5,IS,NA,NA,0.3,0.3,-0.54,10,1,Iceland
BIOCOMSC-Gompertz,inc death,1,IS,1,NA,0.9,0.9,NA,10,1,Iceland
EuroCOVIDhub-baseline,inc death,1,IS,1,NA,0.9,1,-0.08,10,1,Iceland
EuroCOVIDhub-ensemble,inc death,1,IS,1,NA,0.9,1,-0.07,10,1,Iceland
ILM-EKF,inc death,1,IS,1,NA,1,1,-0.04,10,1,Iceland
LANL-GrowthRate,inc death,1,IS,1,NA,0.89,1,-0.08,9,1,Iceland
MUNI-ARIMA,inc death,1,IS,1,NA,0.9,0.9,-0.1,10,1,Iceland
RobertWalraven-ESG,inc death,1,IS,1,0,1,1,-0.05,10,1,Iceland
SDSC_ISG-TrendModel,inc death,1,IS,1,NA,NA,NA,NA,10,1,Iceland
