model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
USyd-OneModelMan,inc death,2,HR,0.55,NA,NA,NA,NA,10,1,Croatia
epiforecasts-EpiNow2,inc death,2,HR,0.39,0.37,0.5,1,0.23,10,1,Croatia
EuroCOVIDhub-baseline,inc death,1,HR,1,1,0.8,1,0.08,10,1,Croatia
EuroCOVIDhub-ensemble,inc death,1,HR,0.59,0.44,0.9,1,-0.04,10,1,Croatia
IEM_Health-CovidProject,inc death,1,HR,0.81,0.55,0.7,0.8,-0.2,10,1,Croatia
ILM-EKF,inc death,1,HR,0.58,0.79,1,1,-0.01,10,1,Croatia
Karlen-pypm,inc death,1,HR,0.5,0.35,1,1,-0.03,7,1,Croatia
LANL-GrowthRate,inc death,1,HR,2.42,1.32,0.2,0.6,0.04,10,1,Croatia
MUNI-ARIMA,inc death,1,HR,1.47,0.82,0.7,1,-0.21,10,1,Croatia
RobertWalraven-ESG,inc death,1,HR,1.36,0.69,0.7,1,-0.36,10,1,Croatia
SDSC_ISG-TrendModel,inc death,1,HR,1.63,NA,NA,NA,NA,10,1,Croatia
UMass-MechBayes,inc death,1,HR,0.63,0.38,0.7,1,-0,10,1,Croatia
USC-SIkJalpha,inc death,1,HR,0.98,0.75,0.1,0.2,0.3,10,1,Croatia
USyd-OneModelMan,inc death,1,HR,1.3,NA,NA,NA,NA,10,1,Croatia
epiforecasts-EpiNow2,inc death,1,HR,0.81,0.46,0.7,1,0.18,10,1,Croatia
LANL-GrowthRate,inc death,5,HR,NA,NA,0.11,0.67,-0.11,9,1,Croatia
USC-SIkJalpha,inc death,5,HR,NA,NA,0.5,0.8,0.09,10,1,Croatia
EuroCOVIDhub-baseline,inc case,4,HU,1,1,1,1,0.04,10,1,Hungary
EuroCOVIDhub-ensemble,inc case,4,HU,0.44,0.15,0.9,1,-0.14,10,1,Hungary
IEM_Health-CovidProject,inc case,4,HU,0.34,0.13,0.4,0.8,-0.33,10,1,Hungary
ILM-EKF,inc case,4,HU,0.49,0.18,0.3,0.7,-0.68,10,1,Hungary
LANL-GrowthRate,inc case,4,HU,0.39,0.14,0.44,1,-0.43,9,1,Hungary
MUNI-ARIMA,inc case,4,HU,0.52,0.36,0.9,1,-0.28,10,1,Hungary
RobertWalraven-ESG,inc case,4,HU,0.92,0.34,1,1,-0.04,10,1,Hungary
USC-SIkJalpha,inc case,4,HU,0.39,0.19,0.3,0.3,-0.18,10,1,Hungary
UVA-Ensemble,inc case,4,HU,0.73,NA,0.5,0.7,NA,10,1,Hungary
epiforecasts-EpiNow2,inc case,4,HU,0.49,0.24,0.3,0.7,-0.65,10,1,Hungary
EuroCOVIDhub-baseline,inc case,3,HU,1,1,1,1,0.01,10,1,Hungary
EuroCOVIDhub-ensemble,inc case,3,HU,0.53,0.18,0.8,1,-0.24,10,1,Hungary
IEM_Health-CovidProject,inc case,3,HU,0.47,0.16,0.5,0.8,-0.21,10,1,Hungary
ILM-EKF,inc case,3,HU,0.64,0.2,0.3,0.9,-0.66,10,1,Hungary
Karlen-pypm,inc case,3,HU,2.05,0.55,0,0.5,0.47,4,1,Hungary
LANL-GrowthRate,inc case,3,HU,0.56,0.18,0.5,1,-0.54,10,1,Hungary
MUNI-ARIMA,inc case,3,HU,0.79,0.35,0.9,1,-0.27,10,1,Hungary
RobertWalraven-ESG,inc case,3,HU,1.11,0.36,1,1,-0.07,10,1,Hungary
USC-SIkJalpha,inc case,3,HU,0.6,0.26,0.3,0.4,0.04,10,1,Hungary
UVA-Ensemble,inc case,3,HU,1.01,NA,0.7,1,NA,10,1,Hungary
epiforecasts-EpiNow2,inc case,3,HU,0.6,0.24,0.3,0.8,-0.62,10,1,Hungary
EuroCOVIDhub-baseline,inc case,2,HU,1,1,1,1,-0.02,10,1,Hungary
EuroCOVIDhub-ensemble,inc case,2,HU,0.82,0.2,0.7,1,-0.29,10,1,Hungary
IEM_Health-CovidProject,inc case,2,HU,0.76,0.18,0.3,0.8,-0.18,10,1,Hungary
ILM-EKF,inc case,2,HU,0.99,0.23,0.4,0.9,-0.62,10,1,Hungary
Karlen-pypm,inc case,2,HU,1.96,0.43,0.4,0.6,0.16,5,1,Hungary
LANL-GrowthRate,inc case,2,HU,1.18,0.24,0.1,1,-0.62,10,1,Hungary
MUNI-ARIMA,inc case,2,HU,1.23,0.38,0.9,1,-0.26,10,1,Hungary
RobertWalraven-ESG,inc case,2,HU,1.48,0.43,1,1,-0.09,10,1,Hungary
USC-SIkJalpha,inc case,2,HU,0.68,0.23,0.2,0.2,0,10,1,Hungary
UVA-Ensemble,inc case,2,HU,1.45,NA,0.6,1,NA,10,1,Hungary
epiforecasts-EpiNow2,inc case,2,HU,1.05,0.26,0.4,0.8,-0.59,10,1,Hungary
EuroCOVIDhub-baseline,inc case,1,HU,1,1,1,1,-0.05,10,1,Hungary
EuroCOVIDhub-ensemble,inc case,1,HU,0.99,0.31,0.7,1,-0.34,10,1,Hungary
IEM_Health-CovidProject,inc case,1,HU,0.79,0.23,0.6,0.8,-0.16,10,1,Hungary
ILM-EKF,inc case,1,HU,1.25,0.35,0.6,1,-0.55,10,1,Hungary
Karlen-pypm,inc case,1,HU,1.67,0.39,0.33,1,-0.11,6,1,Hungary
LANL-GrowthRate,inc case,1,HU,1.73,0.43,0.4,1,-0.6,10,1,Hungary
MUNI-ARIMA,inc case,1,HU,1.23,0.46,0.9,1,-0.22,10,1,Hungary
RobertWalraven-ESG,inc case,1,HU,1.33,0.68,0.9,1,-0.15,10,1,Hungary
SDSC_ISG-TrendModel,inc case,1,HU,1.24,NA,NA,NA,NA,10,1,Hungary
USC-SIkJalpha,inc case,1,HU,0.9,0.35,0.2,0.5,0.04,10,1,Hungary
UVA-Ensemble,inc case,1,HU,3.21,NA,0.6,0.7,NA,10,1,Hungary
epiforecasts-EpiNow2,inc case,1,HU,1.55,0.42,0.4,1,-0.57,10,1,Hungary
LANL-GrowthRate,inc case,5,HU,NA,NA,0.22,1,-0.22,9,1,Hungary
USC-SIkJalpha,inc case,5,HU,NA,NA,0.1,0.1,-0.14,10,1,Hungary
EuroCOVIDhub-baseline,inc death,4,HU,1,1,0.9,1,0.2,10,1,Hungary
EuroCOVIDhub-ensemble,inc death,4,HU,0.09,0.1,0.9,1,0.08,10,1,Hungary
IEM_Health-CovidProject,inc death,4,HU,0.1,0.12,0.6,1,0.13,10,1,Hungary
ILM-EKF,inc death,4,HU,0.09,0.08,0.8,1,-0.18,10,1,Hungary
LANL-GrowthRate,inc death,4,HU,0.18,0.19,0.33,0.78,0.18,9,1,Hungary
MUNI-ARIMA,inc death,4,HU,0.25,0.31,0.7,0.9,-0.26,10,1,Hungary
RobertWalraven-ESG,inc death,4,HU,0.11,0.34,1,1,-0.08,10,1,Hungary
UMass-MechBayes,inc death,4,HU,0.14,0.12,0.1,0.7,-0.49,10,1,Hungary
USC-SIkJalpha,inc death,4,HU,0.22,0.2,0.1,0.3,0.09,10,1,Hungary
USyd-OneModelMan,inc death,4,HU,0.17,NA,NA,NA,NA,10,1,Hungary
epiforecasts-EpiNow2,inc death,4,HU,0.04,0.11,0.62,1,-0.29,8,1,Hungary
EuroCOVIDhub-baseline,inc death,3,HU,1,1,1,1,0.14,10,1,Hungary
EuroCOVIDhub-ensemble,inc death,3,HU,0.13,0.11,0.9,1,0,10,1,Hungary
IEM_Health-CovidProject,inc death,3,HU,0.26,0.15,0.9,1,0.19,10,1,Hungary
ILM-EKF,inc death,3,HU,0.15,0.1,1,1,-0.15,10,1,Hungary
Karlen-pypm,inc death,3,HU,0.22,0.19,0.25,1,0.15,4,1,Hungary
LANL-GrowthRate,inc death,3,HU,0.4,0.22,0.3,0.8,0.02,10,1,Hungary
MUNI-ARIMA,inc death,3,HU,0.38,0.32,0.8,0.9,-0.24,10,1,Hungary
RobertWalraven-ESG,inc death,3,HU,0.23,0.41,1,1,-0.09,10,1,Hungary
UMass-MechBayes,inc death,3,HU,0.18,0.12,0.2,0.7,-0.57,10,1,Hungary
USC-SIkJalpha,inc death,3,HU,0.37,0.19,0.3,0.6,0.34,10,1,Hungary
USyd-OneModelMan,inc death,3,HU,0.31,NA,NA,NA,NA,10,1,Hungary
epiforecasts-EpiNow2,inc death,3,HU,0.14,0.12,0.78,1,-0.13,9,1,Hungary
EuroCOVIDhub-baseline,inc death,2,HU,1,1,1,1,0.13,10,1,Hungary
EuroCOVIDhub-ensemble,inc death,2,HU,0.17,0.14,0.9,1,-0.1,10,1,Hungary
IEM_Health-CovidProject,inc death,2,HU,0.53,0.2,0.5,1,0.16,10,1,Hungary
ILM-EKF,inc death,2,HU,0.2,0.16,1,1,-0.11,10,1,Hungary
Karlen-pypm,inc death,2,HU,0.29,0.18,0.6,0.8,-0.2,5,1,Hungary
LANL-GrowthRate,inc death,2,HU,0.72,0.32,0.4,0.8,0.07,10,1,Hungary
MUNI-ARIMA,inc death,2,HU,0.65,0.35,0.7,0.9,-0.3,10,1,Hungary
RobertWalraven-ESG,inc death,2,HU,0.46,0.5,1,1,-0.08,10,1,Hungary
UMass-MechBayes,inc death,2,HU,0.34,0.14,0.2,1,-0.58,10,1,Hungary
USC-SIkJalpha,inc death,2,HU,0.36,0.22,0.2,0.4,0.24,10,1,Hungary
USyd-OneModelMan,inc death,2,HU,0.56,NA,NA,NA,NA,10,1,Hungary
epiforecasts-EpiNow2,inc death,2,HU,0.23,0.11,0.9,1,-0.02,10,1,Hungary
EuroCOVIDhub-baseline,inc death,1,HU,1,1,1,1,0.12,10,1,Hungary
EuroCOVIDhub-ensemble,inc death,1,HU,0.52,0.26,1,1,-0.04,10,1,Hungary
IEM_Health-CovidProject,inc death,1,HU,0.68,0.33,0.7,1,0.04,10,1,Hungary
ILM-EKF,inc death,1,HU,0.42,0.35,1,1,-0.06,10,1,Hungary
Karlen-pypm,inc death,1,HU,0.53,0.32,0.67,1,-0.37,6,1,Hungary
LANL-GrowthRate,inc death,1,HU,1.46,0.63,0.4,0.9,0.22,10,1,Hungary
MUNI-ARIMA,inc death,1,HU,1.28,0.65,0.8,0.9,-0.28,10,1,Hungary
RobertWalraven-ESG,inc death,1,HU,0.88,0.77,1,1,-0.09,10,1,Hungary
SDSC_ISG-TrendModel,inc death,1,HU,1.07,NA,NA,NA,NA,10,1,Hungary
UMass-MechBayes,inc death,1,HU,0.51,0.24,0.4,0.9,-0.36,10,1,Hungary
USC-SIkJalpha,inc death,1,HU,0.58,0.36,0.3,0.4,0.12,10,1,Hungary
USyd-OneModelMan,inc death,1,HU,0.83,NA,NA,NA,NA,10,1,Hungary
epiforecasts-EpiNow2,inc death,1,HU,0.49,0.23,0.8,1,0.02,10,1,Hungary
LANL-GrowthRate,inc death,5,HU,NA,NA,0.22,0.67,0.15,9,1,Hungary
USC-SIkJalpha,inc death,5,HU,NA,NA,0.1,0.4,0.29,10,1,Hungary
EuroCOVIDhub-baseline,inc case,1,IE,1,1,0.3,1,-0.64,10,1,Ireland
EuroCOVIDhub-ensemble,inc case,1,IE,0.79,0.71,0.6,1,-0.14,10,1,Ireland
IEM_Health-CovidProject,inc case,1,IE,1.03,0.85,0.3,0.9,-0.01,10,1,Ireland
ILM-EKF,inc case,1,IE,1.61,1.32,0.5,1,-0.09,10,1,Ireland
Karlen-pypm,inc case,1,IE,2.2,1.54,0.71,1,0.17,7,1,Ireland
LANL-GrowthRate,inc case,1,IE,0.73,0.65,0.6,0.9,-0.23,10,1,Ireland
MUNI-ARIMA,inc case,1,IE,0.87,0.77,0.6,1,-0.11,10,1,Ireland
RobertWalraven-ESG,inc case,1,IE,1.19,1.27,0.3,0.6,-0.34,10,1,Ireland
SDSC_ISG-TrendModel,inc case,1,IE,0.58,NA,NA,NA,NA,10,1,Ireland
USC-SIkJalpha,inc case,1,IE,0.99,1.16,0.4,0.5,-0.49,10,1,Ireland
UVA-Ensemble,inc case,1,IE,2.06,NA,0.8,0.9,NA,10,1,Ireland
epiforecasts-EpiNow2,inc case,1,IE,1.37,1.21,0.5,0.9,-0.16,10,1,Ireland
EuroCOVIDhub-baseline,inc case,2,IE,1,1,0.22,1,-0.73,9,1,Ireland
EuroCOVIDhub-ensemble,inc case,2,IE,0.94,0.86,0.22,1,-0.28,9,1,Ireland
IEM_Health-CovidProject,inc case,2,IE,1.31,1.26,0,0.67,-0.11,9,1,Ireland
ILM-EKF,inc case,2,IE,1.44,1.4,0.33,0.89,-0.1,9,1,Ireland
Karlen-pypm,inc case,2,IE,2.48,2.01,0.33,0.83,0.1,6,1,Ireland
LANL-GrowthRate,inc case,2,IE,0.82,0.82,0.22,0.78,-0.42,9,1,Ireland
MUNI-ARIMA,inc case,2,IE,1,0.94,0.67,1,-0.39,9,1,Ireland
RobertWalraven-ESG,inc case,2,IE,1.09,1.28,0,0.44,-0.73,9,1,Ireland
USC-SIkJalpha,inc case,2,IE,1.25,1.58,0,0.22,-0.4,9,1,Ireland
UVA-Ensemble,inc case,2,IE,1.66,NA,0.33,1,NA,9,1,Ireland
epiforecasts-EpiNow2,inc case,2,IE,1.43,1.47,0.33,0.67,-0.19,9,1,Ireland
EuroCOVIDhub-baseline,inc case,3,IE,1,1,0,1,-0.82,8,1,Ireland
EuroCOVIDhub-ensemble,inc case,3,IE,0.86,0.81,0.25,0.88,-0.47,8,1,Ireland
IEM_Health-CovidProject,inc case,3,IE,1.03,1.1,0.12,0.62,-0.35,8,1,Ireland
ILM-EKF,inc case,3,IE,1.59,1.61,0.25,1,-0.09,8,1,Ireland
Karlen-pypm,inc case,3,IE,2.57,2.71,0.2,0.6,0.12,5,1,Ireland
LANL-GrowthRate,inc case,3,IE,0.64,0.76,0.38,0.5,-0.6,8,1,Ireland
MUNI-ARIMA,inc case,3,IE,1,0.88,0.5,1,-0.52,8,1,Ireland
RobertWalraven-ESG,inc case,3,IE,1.04,1.36,0,0.12,-0.99,8,1,Ireland
USC-SIkJalpha,inc case,3,IE,1.31,1.89,0,0.12,-0.71,8,1,Ireland
UVA-Ensemble,inc case,3,IE,1.61,NA,0,0.88,NA,8,1,Ireland
epiforecasts-EpiNow2,inc case,3,IE,1.55,1.7,0.38,0.62,-0.21,8,1,Ireland
EuroCOVIDhub-baseline,inc case,4,IE,1,1,0,1,-0.86,7,1,Ireland
EuroCOVIDhub-ensemble,inc case,4,IE,0.85,0.83,0.14,0.86,-0.52,7,1,Ireland
IEM_Health-CovidProject,inc case,4,IE,0.86,0.92,0.14,0.57,-0.59,7,1,Ireland
ILM-EKF,inc case,4,IE,2.14,2.27,0.14,1,-0.1,7,1,Ireland
Karlen-pypm,inc case,4,IE,3.37,3.92,0.25,0.5,0.42,4,1,Ireland
LANL-GrowthRate,inc case,4,IE,0.71,0.84,0.43,0.43,-0.7,7,1,Ireland
MUNI-ARIMA,inc case,4,IE,0.87,0.82,0.29,1,-0.66,7,1,Ireland
RobertWalraven-ESG,inc case,4,IE,1.08,1.51,0,0,-1,7,1,Ireland
USC-SIkJalpha,inc case,4,IE,1.39,2.05,0,0.14,-0.67,7,1,Ireland
UVA-Ensemble,inc case,4,IE,1.32,NA,0,0.29,NA,7,1,Ireland
epiforecasts-EpiNow2,inc case,4,IE,1.78,2,0.29,0.57,-0.18,7,1,Ireland
LANL-GrowthRate,inc case,5,IE,NA,NA,0.17,0.5,-0.78,6,1,Ireland
USC-SIkJalpha,inc case,5,IE,NA,NA,0,0.17,-0.63,6,1,Ireland
EuroCOVIDhub-baseline,inc death,1,IE,1,1,0.9,1,0.01,10,1,Ireland
EuroCOVIDhub-ensemble,inc death,1,IE,0.48,0.5,1,1,0.1,10,1,Ireland
IEM_Health-CovidProject,inc death,1,IE,0.79,0.87,0.2,0.4,-0.78,10,1,Ireland
ILM-EKF,inc death,1,IE,1.55,1.58,0.7,1,0.35,10,1,Ireland
Karlen-pypm,inc death,1,IE,0.48,0.61,0.86,1,0.1,7,1,Ireland
LANL-GrowthRate,inc death,1,IE,0.91,0.76,0.4,0.8,-0.52,10,1,Ireland
MUNI-ARIMA,inc death,1,IE,0.62,0.6,0.9,1,-0.25,10,1,Ireland
RobertWalraven-ESG,inc death,1,IE,0.51,0.73,0.9,1,-0.05,10,1,Ireland
SDSC_ISG-TrendModel,inc death,1,IE,1.15,NA,NA,NA,NA,10,1,Ireland
UMass-MechBayes,inc death,1,IE,0.83,0.66,0.5,1,0.54,10,1,Ireland
USC-SIkJalpha,inc death,1,IE,0.77,0.69,0.1,0.5,0.6,10,1,Ireland
USyd-OneModelMan,inc death,1,IE,1.09,NA,NA,NA,NA,10,1,Ireland
epiforecasts-EpiNow2,inc death,1,IE,0.92,0.78,0.6,1,0.27,10,1,Ireland
EuroCOVIDhub-baseline,inc death,2,IE,1,1,0.89,1,-0,9,1,Ireland
EuroCOVIDhub-ensemble,inc death,2,IE,0.65,0.44,1,1,0.16,9,1,Ireland
IEM_Health-CovidProject,inc death,2,IE,0.98,0.83,0,0.22,-0.96,9,1,Ireland
ILM-EKF,inc death,2,IE,1.59,1.29,0.78,1,0.41,9,1,Ireland
Karlen-pypm,inc death,2,IE,1.03,0.64,0.67,1,0.25,6,1,Ireland
LANL-GrowthRate,inc death,2,IE,0.81,0.54,0.33,0.78,-0.56,9,1,Ireland
MUNI-ARIMA,inc death,2,IE,0.74,0.54,0.89,1,-0.18,9,1,Ireland
RobertWalraven-ESG,inc death,2,IE,0.58,0.64,1,1,-0.09,9,1,Ireland
UMass-MechBayes,inc death,2,IE,1.08,0.74,0.44,1,0.59,9,1,Ireland
USC-SIkJalpha,inc death,2,IE,0.84,0.76,0.22,0.44,0.76,9,1,Ireland
USyd-OneModelMan,inc death,2,IE,1.12,NA,NA,NA,NA,9,1,Ireland
epiforecasts-EpiNow2,inc death,2,IE,1.28,0.74,0.56,1,0.42,9,1,Ireland
EuroCOVIDhub-baseline,inc death,3,IE,1,1,1,1,-0.01,8,1,Ireland
EuroCOVIDhub-ensemble,inc death,3,IE,0.57,0.48,0.75,1,0.24,8,1,Ireland
IEM_Health-CovidProject,inc death,3,IE,0.8,0.67,0,0.38,-0.91,8,1,Ireland
ILM-EKF,inc death,3,IE,1.39,1.18,0.62,1,0.49,8,1,Ireland
Karlen-pypm,inc death,3,IE,1.53,0.87,0.4,0.8,0.42,5,1,Ireland
LANL-GrowthRate,inc death,3,IE,0.56,0.41,0.38,0.88,-0.61,8,1,Ireland
MUNI-ARIMA,inc death,3,IE,0.49,0.56,1,1,-0.16,8,1,Ireland
RobertWalraven-ESG,inc death,3,IE,0.59,0.57,1,1,-0.11,8,1,Ireland
UMass-MechBayes,inc death,3,IE,1.16,0.79,0.5,0.88,0.57,8,1,Ireland
USC-SIkJalpha,inc death,3,IE,0.89,0.87,0.12,0.38,0.86,8,1,Ireland
USyd-OneModelMan,inc death,3,IE,0.76,NA,NA,NA,NA,8,1,Ireland
epiforecasts-EpiNow2,inc death,3,IE,1.41,0.9,0.38,1,0.53,8,1,Ireland
EuroCOVIDhub-baseline,inc death,4,IE,1,1,1,1,0.01,7,1,Ireland
EuroCOVIDhub-ensemble,inc death,4,IE,0.8,0.53,0.86,1,0.27,7,1,Ireland
IEM_Health-CovidProject,inc death,4,IE,0.92,0.64,0,0.43,-0.95,7,1,Ireland
ILM-EKF,inc death,4,IE,1.7,1.28,0.71,1,0.51,7,1,Ireland
Karlen-pypm,inc death,4,IE,2.71,1.28,0.25,0.75,0.71,4,1,Ireland
LANL-GrowthRate,inc death,4,IE,0.73,0.4,0.29,0.71,-0.7,7,1,Ireland
MUNI-ARIMA,inc death,4,IE,0.64,0.65,1,1,-0.11,7,1,Ireland
RobertWalraven-ESG,inc death,4,IE,0.82,0.56,0.86,1,-0.19,7,1,Ireland
UMass-MechBayes,inc death,4,IE,1.78,1.04,0.29,1,0.6,7,1,Ireland
USC-SIkJalpha,inc death,4,IE,0.85,0.82,0.29,0.29,0.79,7,1,Ireland
USyd-OneModelMan,inc death,4,IE,0.47,NA,NA,NA,NA,7,1,Ireland
epiforecasts-EpiNow2,inc death,4,IE,2.13,1.18,0.43,1,0.55,7,1,Ireland
LANL-GrowthRate,inc death,5,IE,NA,NA,0.17,0.83,-0.78,6,1,Ireland
USC-SIkJalpha,inc death,5,IE,NA,NA,0.33,0.33,0.6,6,1,Ireland
EuroCOVIDhub-baseline,inc case,4,IS,1,1,0.4,0.6,-0.48,10,1,Iceland
EuroCOVIDhub-ensemble,inc case,4,IS,1.26,1.36,0.3,0.6,-0.5,10,1,Iceland
ILM-EKF,inc case,4,IS,1.44,1.45,0.2,0.6,-0.43,10,1,Iceland
LANL-GrowthRate,inc case,4,IS,1.23,1.34,0.11,0.33,-0.71,9,1,Iceland
MUNI-ARIMA,inc case,4,IS,1.47,1.43,0.3,0.6,-0.42,10,1,Iceland
RobertWalraven-ESG,inc case,4,IS,1.07,1.29,0.1,0.4,-0.71,10,1,Iceland
USC-SIkJalpha,inc case,4,IS,3.44,4.21,0,0,-0.6,10,1,Iceland
UVA-Ensemble,inc case,4,IS,1.22,NA,0.1,0.2,NA,10,1,Iceland
epiforecasts-EpiNow2,inc case,4,IS,1.99,2,0.1,0.2,-0.66,10,1,Iceland
EuroCOVIDhub-baseline,inc case,3,IS,1,1,0.4,0.7,-0.34,10,1,Iceland
EuroCOVIDhub-ensemble,inc case,3,IS,1.12,1.21,0.2,0.7,-0.44,10,1,Iceland
ILM-EKF,inc case,3,IS,2.49,2.38,0.2,0.5,-0.36,10,1,Iceland
LANL-GrowthRate,inc case,3,IS,1.05,1.29,0.3,0.4,-0.59,10,1,Iceland
MUNI-ARIMA,inc case,3,IS,1.31,1.29,0.2,0.7,-0.3,10,1,Iceland
RobertWalraven-ESG,inc case,3,IS,1.1,1.31,0,0.2,-0.55,10,1,Iceland
USC-SIkJalpha,inc case,3,IS,2.35,2.87,0,0.1,-0.43,10,1,Iceland
UVA-Ensemble,inc case,3,IS,1.34,NA,0.2,0.2,NA,10,1,Iceland
epiforecasts-EpiNow2,inc case,3,IS,5.22,4.89,0.1,0.1,-0.49,10,1,Iceland
EuroCOVIDhub-baseline,inc case,2,IS,1,1,0.3,0.7,-0.21,10,1,Iceland
EuroCOVIDhub-ensemble,inc case,2,IS,1.09,1.1,0,0.7,-0.36,10,1,Iceland
ILM-EKF,inc case,2,IS,3.05,2.98,0.3,0.5,-0.32,10,1,Iceland
LANL-GrowthRate,inc case,2,IS,1.17,1.38,0.3,0.4,-0.56,10,1,Iceland
MUNI-ARIMA,inc case,2,IS,1.07,1.09,0.4,0.8,-0.26,10,1,Iceland
RobertWalraven-ESG,inc case,2,IS,1.21,1.38,0,0.2,-0.38,10,1,Iceland
USC-SIkJalpha,inc case,2,IS,1.6,1.87,0,0.1,-0.23,10,1,Iceland
UVA-Ensemble,inc case,2,IS,1.64,NA,0.2,0.3,NA,10,1,Iceland
epiforecasts-EpiNow2,inc case,2,IS,10.17,8.61,0.2,0.2,-0.41,10,1,Iceland
EuroCOVIDhub-baseline,inc case,1,IS,1,1,0.1,0.8,-0.13,10,1,Iceland
EuroCOVIDhub-ensemble,inc case,1,IS,1.03,1.08,0.2,0.7,-0.36,10,1,Iceland
ILM-EKF,inc case,1,IS,3.63,3.6,0.1,0.6,-0.26,10,1,Iceland
LANL-GrowthRate,inc case,1,IS,1.41,1.6,0.3,0.4,-0.65,10,1,Iceland
MUNI-ARIMA,inc case,1,IS,0.78,0.85,0.3,0.8,-0.44,10,1,Iceland
RobertWalraven-ESG,inc case,1,IS,1.29,1.54,0.1,0.2,-0.31,10,1,Iceland
SDSC_ISG-TrendModel,inc case,1,IS,0.9,NA,NA,NA,NA,10,1,Iceland
USC-SIkJalpha,inc case,1,IS,0.84,0.97,0.2,0.4,-0.26,10,1,Iceland
UVA-Ensemble,inc case,1,IS,1.96,NA,0.3,0.4,NA,10,1,Iceland
epiforecasts-EpiNow2,inc case,1,IS,6.93,6.55,0.3,0.4,-0.32,10,1,Iceland
LANL-GrowthRate,inc case,5,IS,NA,NA,0.11,0.11,-0.71,9,1,Iceland
USC-SIkJalpha,inc case,5,IS,NA,NA,0,0,-0.8,10,1,Iceland
EuroCOVIDhub-baseline,inc death,4,IS,NA,1,0.9,1,-0.08,10,1,Iceland
EuroCOVIDhub-ensemble,inc death,4,IS,NA,1,0.9,1,-0.1,10,1,Iceland
ILM-EKF,inc death,4,IS,0,5,1,1,0,10,1,Iceland
LANL-GrowthRate,inc death,4,IS,NA,1,0.89,1,-0.11,9,1,Iceland
MUNI-ARIMA,inc death,4,IS,NA,2,0.9,0.9,-0.1,10,1,Iceland
RobertWalraven-ESG,inc death,4,IS,NA,1,0.9,1,-0.1,10,1,Iceland
UMass-MechBayes,inc death,4,IS,NA,31,0.8,0.9,0.2,10,1,Iceland
USC-SIkJalpha,inc death,4,IS,NA,2,0.9,0.9,-0.1,10,1,Iceland
USyd-OneModelMan,inc death,4,IS,NA,NA,NA,NA,NA,10,1,Iceland
EuroCOVIDhub-baseline,inc death,3,IS,1,1,0.9,1,-0.09,10,1,Iceland
EuroCOVIDhub-ensemble,inc death,3,IS,1,1,0.9,0.9,-0.1,10,1,Iceland
ILM-EKF,inc death,3,IS,0.5,8,1,1,0.06,10,1,Iceland
LANL-GrowthRate,inc death,3,IS,1,1,0.9,0.9,-0.1,10,1,Iceland
MUNI-ARIMA,inc death,3,IS,1,2,0.9,0.9,-0.1,10,1,Iceland
RobertWalraven-ESG,inc death,3,IS,1,1,0.9,0.9,-0.1,10,1,Iceland
UMass-MechBayes,inc death,3,IS,5.25,14,0.7,1,0.26,10,1,Iceland
USC-SIkJalpha,inc death,3,IS,1,2,0.9,0.9,-0.1,10,1,Iceland
USyd-OneModelMan,inc death,3,IS,2,NA,NA,NA,NA,10,1,Iceland
EuroCOVIDhub-baseline,inc death,2,IS,1,NA,0.9,1,-0.09,10,1,Iceland
EuroCOVIDhub-ensemble,inc death,2,IS,1,NA,0.9,1,-0.06,10,1,Iceland
ILM-EKF,inc death,2,IS,1,Inf,1,1,0.07,10,1,Iceland
LANL-GrowthRate,inc death,2,IS,1,NA,0.9,0.9,-0.1,10,1,Iceland
MUNI-ARIMA,inc death,2,IS,1,NA,0.9,0.9,-0.1,10,1,Iceland
RobertWalraven-ESG,inc death,2,IS,0.5,NA,0.9,1,0.08,10,1,Iceland
UMass-MechBayes,inc death,2,IS,1.5,Inf,0.7,1,0.27,10,1,Iceland
USC-SIkJalpha,inc death,2,IS,1,NA,0.9,0.9,-0.1,10,1,Iceland
USyd-OneModelMan,inc death,2,IS,1.5,NA,NA,NA,NA,10,1,Iceland
EuroCOVIDhub-baseline,inc death,1,IS,1,NA,0.9,1,-0.1,10,1,Iceland
EuroCOVIDhub-ensemble,inc death,1,IS,1,NA,0.9,0.9,-0.1,10,1,Iceland
ILM-EKF,inc death,1,IS,0.5,Inf,1,1,0.06,10,1,Iceland
LANL-GrowthRate,inc death,1,IS,1,NA,0.9,0.9,-0.1,10,1,Iceland
MUNI-ARIMA,inc death,1,IS,1,NA,0.9,0.9,-0.1,10,1,Iceland
RobertWalraven-ESG,inc death,1,IS,1,NA,0.8,0.8,0,10,1,Iceland
SDSC_ISG-TrendModel,inc death,1,IS,1,NA,NA,NA,NA,10,1,Iceland
UMass-MechBayes,inc death,1,IS,0.5,Inf,0.8,1,0.11,10,1,Iceland
USC-SIkJalpha,inc death,1,IS,1,NA,0.9,0.9,-0.1,10,1,Iceland
USyd-OneModelMan,inc death,1,IS,0.5,NA,NA,NA,NA,10,1,Iceland
LANL-GrowthRate,inc death,5,IS,NA,NA,0.89,0.89,-0.11,9,1,Iceland
USC-SIkJalpha,inc death,5,IS,NA,NA,0.9,0.9,-0.1,10,1,Iceland
EuroCOVIDhub-baseline,inc case,4,IT,1,1,0.5,1,-0.27,10,1,Italy
