model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
USC-SIkJalpha,inc case,5,DK,NA,NA,0.2,0.2,-0.68,10,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,-0.11,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,0.8,0.59,0.7,1,-0.16,10,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,0.89,0.58,0.2,1,-0.3,10,1,Denmark
ILM-EKF,inc death,4,DK,0.6,1.89,0.9,1,-0.05,10,1,Denmark
Karlen-pypm,inc death,4,DK,1.39,0.83,0,0.8,-0.23,5,1,Denmark
LANL-GrowthRate,inc death,4,DK,0.71,0.73,0.3,0.8,-0.22,10,1,Denmark
MUNI-ARIMA,inc death,4,DK,0.83,0.7,0.8,1,-0.09,10,1,Denmark
RobertWalraven-ESG,inc death,4,DK,1.13,0.62,0.6,1,-0.34,10,1,Denmark
UMass-MechBayes,inc death,4,DK,1.21,0.68,0.5,1,-0.05,10,1,Denmark
USC-SIkJalpha,inc death,4,DK,0.8,0.67,0.3,0.5,-0.55,10,1,Denmark
USyd-OneModelMan,inc death,4,DK,0.83,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,2.09,1.73,0.6,1,0.02,10,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,1,1,-0.09,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,0.98,0.64,0.6,1,-0.15,10,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,1.18,0.75,0.4,1,-0.08,10,1,Denmark
ILM-EKF,inc death,3,DK,0.82,1.69,1,1,-0.07,10,1,Denmark
Karlen-pypm,inc death,3,DK,1.29,0.78,0.33,0.83,-0.36,6,1,Denmark
LANL-GrowthRate,inc death,3,DK,1,0.75,0.4,0.7,-0.24,10,1,Denmark
MUNI-ARIMA,inc death,3,DK,1.41,0.89,0.6,1,-0.09,10,1,Denmark
RobertWalraven-ESG,inc death,3,DK,1.08,0.72,0.5,0.9,-0.3,10,1,Denmark
UMass-MechBayes,inc death,3,DK,0.97,0.63,0.4,1,-0.06,10,1,Denmark
USC-SIkJalpha,inc death,3,DK,0.75,0.78,0.1,0.3,-0.44,10,1,Denmark
USyd-OneModelMan,inc death,3,DK,1.24,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,1.53,1.29,0.5,0.9,-0.08,10,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,0.9,1,-0.17,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,0.76,0.65,0.7,1,-0.18,10,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,0.58,0.47,0.8,1,-0.11,10,1,Denmark
ILM-EKF,inc death,2,DK,0.7,1.78,1,1,-0.05,10,1,Denmark
Karlen-pypm,inc death,2,DK,1.12,0.75,0.43,1,-0.29,7,1,Denmark
LANL-GrowthRate,inc death,2,DK,1.26,0.8,0.5,0.9,-0.26,10,1,Denmark
MUNI-ARIMA,inc death,2,DK,0.92,0.8,0.8,1,-0.15,10,1,Denmark
RobertWalraven-ESG,inc death,2,DK,1.08,0.76,0.6,1,-0.3,10,1,Denmark
UMass-MechBayes,inc death,2,DK,0.83,0.62,0.6,0.9,0.1,10,1,Denmark
USC-SIkJalpha,inc death,2,DK,0.8,0.62,0.5,0.6,-0.21,10,1,Denmark
USyd-OneModelMan,inc death,2,DK,1.02,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,1.29,0.9,0.5,0.9,-0.12,10,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.7,1,-0.09,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,0.84,0.84,0.4,1,-0.19,10,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,0.93,0.97,0.2,0.7,0.02,10,1,Denmark
ILM-EKF,inc death,1,DK,0.93,1.75,0.9,1,-0.03,10,1,Denmark
Karlen-pypm,inc death,1,DK,1.44,1.09,0.38,0.88,-0.36,8,1,Denmark
LANL-GrowthRate,inc death,1,DK,0.89,0.67,0.4,1,-0.23,10,1,Denmark
MUNI-ARIMA,inc death,1,DK,1.2,1.04,0.4,1,-0.1,10,1,Denmark
RobertWalraven-ESG,inc death,1,DK,0.85,0.71,0.5,1,-0.22,10,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,1.2,NA,NA,NA,NA,10,1,Denmark
UMass-MechBayes,inc death,1,DK,1.02,0.73,0.4,0.9,-0.04,10,1,Denmark
USC-SIkJalpha,inc death,1,DK,0.98,1.17,0,0.2,-0.22,10,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.2,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,1,0.97,0.3,0.9,-0.15,10,1,Denmark
LANL-GrowthRate,inc death,5,DK,NA,NA,0.22,0.67,-0.18,9,1,Denmark
USC-SIkJalpha,inc death,5,DK,NA,NA,0.4,0.5,-0.42,10,1,Denmark
EuroCOVIDhub-baseline,inc hosp,1,DK,1,1,0.67,1,-0.35,6,1,Denmark
Karlen-pypm,inc hosp,1,DK,1.88,1.48,0.25,0.5,-0.77,4,1,Denmark
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0.4,1,-0.47,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,0.67,0.74,0.5,0.8,-0.55,10,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,0.91,1.13,0.1,0.5,-0.81,10,1,Estonia
ILM-EKF,inc case,4,EE,1.26,1.65,0.2,0.5,-0.61,10,1,Estonia
Karlen-pypm,inc case,4,EE,4.04,3.21,0.4,0.6,0.65,5,1,Estonia
LANL-GrowthRate,inc case,4,EE,0.71,0.98,0.3,0.6,-0.65,10,1,Estonia
MUNI-ARIMA,inc case,4,EE,0.66,0.67,0.4,1,-0.48,10,1,Estonia
RobertWalraven-ESG,inc case,4,EE,1.1,1.5,0,0.3,-0.64,10,1,Estonia
USC-SIkJalpha,inc case,4,EE,0.94,1.47,0.1,0.1,-0.74,10,1,Estonia
UVA-Ensemble,inc case,4,EE,1.01,NA,0,0.3,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,3.27,3.87,0.2,0.6,-0.31,10,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0.4,1,-0.52,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,0.64,0.71,0.4,0.8,-0.48,10,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,0.98,1.12,0.1,0.6,-0.64,10,1,Estonia
ILM-EKF,inc case,3,EE,1.69,2,0.1,0.5,-0.52,10,1,Estonia
Karlen-pypm,inc case,3,EE,2.6,2.01,0.33,0.83,0.49,6,1,Estonia
LANL-GrowthRate,inc case,3,EE,0.74,0.91,0.3,0.6,-0.62,10,1,Estonia
MUNI-ARIMA,inc case,3,EE,0.69,0.69,0.6,1,-0.39,10,1,Estonia
RobertWalraven-ESG,inc case,3,EE,1.11,1.4,0,0.3,-0.78,10,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.84,1.23,0,0.1,-0.77,10,1,Estonia
UVA-Ensemble,inc case,3,EE,1.51,NA,0.3,0.5,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,2.28,2.77,0.3,0.8,-0.22,10,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0.4,1,-0.58,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.58,0.64,0.5,0.8,-0.48,10,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,0.83,0.9,0.2,0.6,-0.59,10,1,Estonia
ILM-EKF,inc case,2,EE,1.9,2.13,0.2,0.6,-0.41,10,1,Estonia
Karlen-pypm,inc case,2,EE,1.74,1.38,0.57,1,0.36,7,1,Estonia
LANL-GrowthRate,inc case,2,EE,0.96,0.93,0.3,0.8,-0.56,10,1,Estonia
MUNI-ARIMA,inc case,2,EE,0.59,0.67,0.6,1,-0.38,10,1,Estonia
RobertWalraven-ESG,inc case,2,EE,0.93,1.07,0.1,0.4,-0.89,10,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.67,0.9,0,0.2,-0.74,10,1,Estonia
UVA-Ensemble,inc case,2,EE,1.39,NA,0.4,1,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,1.65,1.94,0.4,0.8,-0.2,10,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.4,1,-0.65,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.66,0.65,0.3,0.9,-0.39,10,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,0.96,0.86,0.2,0.8,-0.55,10,1,Estonia
ILM-EKF,inc case,1,EE,2.4,2.34,0.1,0.8,-0.32,10,1,Estonia
Karlen-pypm,inc case,1,EE,1.31,1.14,0.5,1,0.21,8,1,Estonia
LANL-GrowthRate,inc case,1,EE,0.99,0.96,0.3,0.9,-0.53,10,1,Estonia
MUNI-ARIMA,inc case,1,EE,0.98,0.88,0.3,1,-0.26,10,1,Estonia
RobertWalraven-ESG,inc case,1,EE,0.75,0.73,0.2,0.9,-0.66,10,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,0.83,NA,NA,NA,NA,10,1,Estonia
USC-SIkJalpha,inc case,1,EE,0.75,0.82,0.2,0.5,-0.57,10,1,Estonia
UVA-Ensemble,inc case,1,EE,2.41,NA,0.6,0.9,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,1.41,1.48,0.3,0.8,-0.22,10,1,Estonia
LANL-GrowthRate,inc case,5,EE,NA,NA,0.33,0.56,-0.75,9,1,Estonia
USC-SIkJalpha,inc case,5,EE,NA,NA,0.1,0.1,-0.74,10,1,Estonia
EuroCOVIDhub-baseline,inc death,4,EE,1,1,0.9,1,-0.04,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,4,EE,0.73,0.64,0.7,0.9,-0.1,10,1,Estonia
IEM_Health-CovidProject,inc death,4,EE,0.97,0.88,0.6,0.9,-0.22,10,1,Estonia
ILM-EKF,inc death,4,EE,0.65,0.96,0.8,1,-0.09,10,1,Estonia
Karlen-pypm,inc death,4,EE,0.91,0.87,0.6,1,-0.02,5,1,Estonia
LANL-GrowthRate,inc death,4,EE,1.67,1.89,0.1,0.6,-0.04,10,1,Estonia
MUNI-ARIMA,inc death,4,EE,0.78,0.79,0.5,1,-0.31,10,1,Estonia
RobertWalraven-ESG,inc death,4,EE,0.88,0.82,0.8,0.9,-0.25,10,1,Estonia
UMass-MechBayes,inc death,4,EE,1.04,0.84,0.5,1,0.2,10,1,Estonia
USC-SIkJalpha,inc death,4,EE,0.62,0.64,0.5,0.7,-0.33,10,1,Estonia
USyd-OneModelMan,inc death,4,EE,0.65,NA,NA,NA,NA,10,1,Estonia
epiforecasts-EpiNow2,inc death,4,EE,1.36,1.07,0.89,1,0.09,9,1,Estonia
EuroCOVIDhub-baseline,inc death,3,EE,1,1,0.9,1,-0.09,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,3,EE,0.67,0.57,0.7,0.9,-0.08,10,1,Estonia
IEM_Health-CovidProject,inc death,3,EE,1.07,0.93,0.7,0.8,-0.2,10,1,Estonia
ILM-EKF,inc death,3,EE,0.67,1.2,0.8,1,-0,10,1,Estonia
Karlen-pypm,inc death,3,EE,0.93,0.73,0.67,1,-0.02,6,1,Estonia
LANL-GrowthRate,inc death,3,EE,1.43,1.65,0.3,0.7,-0.11,10,1,Estonia
MUNI-ARIMA,inc death,3,EE,1,0.82,0.7,1,-0.35,10,1,Estonia
RobertWalraven-ESG,inc death,3,EE,0.93,0.88,0.8,0.9,-0.26,10,1,Estonia
UMass-MechBayes,inc death,3,EE,0.83,0.79,0.6,1,0.22,10,1,Estonia
USC-SIkJalpha,inc death,3,EE,0.5,0.51,0.7,0.7,0.03,10,1,Estonia
USyd-OneModelMan,inc death,3,EE,0.93,NA,NA,NA,NA,10,1,Estonia
epiforecasts-EpiNow2,inc death,3,EE,1.08,0.78,0.7,1,0.09,10,1,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.8,1,-0.12,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,0.71,0.56,0.6,1,-0.05,10,1,Estonia
IEM_Health-CovidProject,inc death,2,EE,0.91,1.09,0.5,0.7,-0.16,10,1,Estonia
ILM-EKF,inc death,2,EE,0.57,1.13,0.8,1,0.06,10,1,Estonia
Karlen-pypm,inc death,2,EE,0.79,0.65,0.57,1,-0.15,7,1,Estonia
LANL-GrowthRate,inc death,2,EE,1.1,1.16,0.5,0.7,-0.19,10,1,Estonia
MUNI-ARIMA,inc death,2,EE,1.05,0.92,0.6,0.9,-0.35,10,1,Estonia
RobertWalraven-ESG,inc death,2,EE,0.8,0.77,0.7,0.9,-0.21,10,1,Estonia
UMass-MechBayes,inc death,2,EE,0.71,0.83,0.6,1,0.25,10,1,Estonia
USC-SIkJalpha,inc death,2,EE,0.57,0.69,0.6,0.8,0.01,10,1,Estonia
USyd-OneModelMan,inc death,2,EE,0.91,NA,NA,NA,NA,10,1,Estonia
epiforecasts-EpiNow2,inc death,2,EE,0.63,0.57,0.6,1,0.11,10,1,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,1,1,0.6,1,-0.14,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,1,EE,1.2,0.7,0.7,1,-0.07,10,1,Estonia
IEM_Health-CovidProject,inc death,1,EE,1,1,0.5,0.7,-0.07,10,1,Estonia
ILM-EKF,inc death,1,EE,0.88,1.3,0.8,1,0.07,10,1,Estonia
Karlen-pypm,inc death,1,EE,1.3,0.79,0.5,1,-0.16,8,1,Estonia
LANL-GrowthRate,inc death,1,EE,1.3,0.77,0.6,0.9,-0.23,10,1,Estonia
MUNI-ARIMA,inc death,1,EE,1.7,1.01,0.6,1,-0.34,10,1,Estonia
RobertWalraven-ESG,inc death,1,EE,1.5,1.25,0.7,0.7,-0.18,10,1,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,1.5,NA,NA,NA,NA,10,1,Estonia
UMass-MechBayes,inc death,1,EE,1,0.61,0.5,1,0.06,10,1,Estonia
USC-SIkJalpha,inc death,1,EE,1,1.15,0.3,0.4,0.06,10,1,Estonia
USyd-OneModelMan,inc death,1,EE,1,NA,NA,NA,NA,10,1,Estonia
epiforecasts-EpiNow2,inc death,1,EE,1.3,0.77,0.7,1,0.01,10,1,Estonia
LANL-GrowthRate,inc death,5,EE,NA,NA,0.11,0.44,-0.02,9,1,Estonia
USC-SIkJalpha,inc death,5,EE,NA,NA,0.4,0.4,-0.2,10,1,Estonia
EuroCOVIDhub-baseline,inc hosp,1,EE,1,1,0.33,1,-0.57,6,1,Estonia
Karlen-pypm,inc hosp,1,EE,0.83,0.69,1,1,0.03,4,1,Estonia
EuroCOVIDhub-baseline,inc case,4,ES,1,1,0.11,0.67,-0.06,9,1,Spain
EuroCOVIDhub-ensemble,inc case,4,ES,1.79,1.95,0,0.44,0.12,9,1,Spain
IEM_Health-CovidProject,inc case,4,ES,1.42,1.57,0,0.22,0.12,9,1,Spain
ILM-EKF,inc case,4,ES,3.95,5.22,0,0.33,0.13,9,1,Spain
Karlen-pypm,inc case,4,ES,4.47,5.33,0.2,0.2,0.88,5,1,Spain
LANL-GrowthRate,inc case,4,ES,0.96,1.14,0.11,0.67,-0.09,9,1,Spain
MUNI-ARIMA,inc case,4,ES,0.95,1.03,0.22,0.44,-0.19,9,1,Spain
RobertWalraven-ESG,inc case,4,ES,0.87,1.07,0.22,0.22,-0.25,9,1,Spain
UB-BSLCoV,inc case,4,ES,7.58,9.03,0.11,0.44,0.21,9,1,Spain
USC-SIkJalpha,inc case,4,ES,1,1.23,0.22,0.33,-0.14,9,1,Spain
UVA-Ensemble,inc case,4,ES,1.03,NA,0.56,0.56,NA,9,1,Spain
epiforecasts-EpiNow2,inc case,4,ES,1.34,1.36,0.44,0.78,-0.27,9,1,Spain
EuroCOVIDhub-baseline,inc case,2,ES,1,1,0.1,0.9,0.04,10,1,Spain
EuroCOVIDhub-ensemble,inc case,2,ES,1.15,1.14,0.2,0.8,0.15,10,1,Spain
IEM_Health-CovidProject,inc case,2,ES,1.24,1.32,0,0.5,0.34,10,1,Spain
ILM-EKF,inc case,2,ES,1.85,2.38,0.2,0.3,0.19,10,1,Spain
Karlen-pypm,inc case,2,ES,2.02,2.23,0.29,0.71,0.64,7,1,Spain
LANL-GrowthRate,inc case,2,ES,1.19,1.24,0.6,0.7,-0.09,10,1,Spain
MUNI-ARIMA,inc case,2,ES,1.09,1.2,0,0.4,-0.05,10,1,Spain
RobertWalraven-ESG,inc case,2,ES,0.85,1.05,0.3,0.5,-0.27,10,1,Spain
UB-BSLCoV,inc case,2,ES,2.34,2.67,0.4,0.5,0.12,10,1,Spain
UNED-PreCoV2,inc case,2,ES,0.93,1.04,0.7,1,-0.06,10,1,Spain
USC-SIkJalpha,inc case,2,ES,1.22,1.46,0.2,0.4,0.01,10,1,Spain
UVA-Ensemble,inc case,2,ES,1.36,NA,0.2,0.8,NA,10,1,Spain
epiforecasts-EpiNow2,inc case,2,ES,1.01,1.01,0.5,0.9,-0.25,10,1,Spain
EuroCOVIDhub-baseline,inc case,1,ES,1,1,0,0.9,0.13,10,1,Spain
EuroCOVIDhub-ensemble,inc case,1,ES,0.95,0.91,0.4,0.8,0.09,10,1,Spain
IEM_Health-CovidProject,inc case,1,ES,1.09,1.08,0.1,0.8,0.41,10,1,Spain
ILM-EKF,inc case,1,ES,1.25,1.55,0.4,0.6,0.24,10,1,Spain
Karlen-pypm,inc case,1,ES,1.38,1.38,0.12,1,0.5,8,1,Spain
LANL-GrowthRate,inc case,1,ES,0.98,1.14,0.7,0.8,-0.2,10,1,Spain
MUNI-ARIMA,inc case,1,ES,1.16,1.37,0.1,0.6,0.08,10,1,Spain
RobertWalraven-ESG,inc case,1,ES,0.83,0.99,0.4,0.7,-0.24,10,1,Spain
SDSC_ISG-TrendModel,inc case,1,ES,0.59,NA,NA,NA,NA,10,1,Spain
UB-BSLCoV,inc case,1,ES,1.39,1.45,0.5,0.8,0.14,10,1,Spain
UNED-PreCoV2,inc case,1,ES,0.6,0.94,0.8,1,-0.1,10,1,Spain
USC-SIkJalpha,inc case,1,ES,1.14,1.39,0.2,0.5,0.06,10,1,Spain
UVA-Ensemble,inc case,1,ES,1.72,NA,0.2,1,NA,10,1,Spain
epiforecasts-EpiNow2,inc case,1,ES,0.72,0.78,0.7,1,-0.28,10,1,Spain
LANL-GrowthRate,inc case,5,ES,NA,NA,0.12,0.5,-0.14,8,1,Spain
USC-SIkJalpha,inc case,5,ES,NA,NA,0.22,0.22,-0.33,9,1,Spain
EuroCOVIDhub-baseline,inc case,3,ES,1,1,0,0.78,0.04,9,1,Spain
EuroCOVIDhub-ensemble,inc case,3,ES,1.41,1.46,0.11,0.44,0.22,9,1,Spain
IEM_Health-CovidProject,inc case,3,ES,1.34,1.49,0,0.11,0.32,9,1,Spain
ILM-EKF,inc case,3,ES,2.62,3.42,0.11,0.22,0.23,9,1,Spain
Karlen-pypm,inc case,3,ES,2.82,3.43,0.17,0.33,0.7,6,1,Spain
LANL-GrowthRate,inc case,3,ES,1.02,1.2,0.33,0.67,-0.01,9,1,Spain
MUNI-ARIMA,inc case,3,ES,1.04,1.13,0,0.44,-0.1,9,1,Spain
RobertWalraven-ESG,inc case,3,ES,0.82,1.05,0.33,0.44,-0.22,9,1,Spain
UB-BSLCoV,inc case,3,ES,3.93,4.68,0.33,0.44,0.26,9,1,Spain
UNED-PreCoV2,inc case,3,ES,1.04,1.24,0.44,1,0.01,9,1,Spain
USC-SIkJalpha,inc case,3,ES,1.3,1.64,0.22,0.33,0.08,9,1,Spain
UVA-Ensemble,inc case,3,ES,1.25,NA,0.22,0.56,NA,9,1,Spain
epiforecasts-EpiNow2,inc case,3,ES,1.21,1.23,0.44,0.78,-0.22,9,1,Spain
EuroCOVIDhub-baseline,inc death,4,ES,1,1,1,1,-0.15,10,1,Spain
EuroCOVIDhub-ensemble,inc death,4,ES,0.68,0.63,0.6,1,-0.19,10,1,Spain
IEM_Health-CovidProject,inc death,4,ES,0.91,0.77,0.3,0.9,-0.18,10,1,Spain
ILM-EKF,inc death,4,ES,0.73,0.84,0.8,0.9,0.11,10,1,Spain
Karlen-pypm,inc death,4,ES,2.37,1.29,0,0.6,-0.21,5,1,Spain
LANL-GrowthRate,inc death,4,ES,0.79,0.75,0.4,0.9,-0.32,10,1,Spain
MUNI-ARIMA,inc death,4,ES,0.88,0.73,0.5,1,-0.26,10,1,Spain
RobertWalraven-ESG,inc death,4,ES,1.07,1.2,0,0.4,-0.59,10,1,Spain
UB-BSLCoV,inc death,4,ES,2.08,2.59,0.5,1,-0.27,10,1,Spain
UMass-MechBayes,inc death,4,ES,1.31,1.44,0.6,1,0.22,10,1,Spain
USC-SIkJalpha,inc death,4,ES,0.52,0.61,0.3,0.6,-0.52,10,1,Spain
USyd-OneModelMan,inc death,4,ES,0.62,NA,NA,NA,NA,10,1,Spain
epiforecasts-EpiNow2,inc death,4,ES,1.15,1.13,0.6,0.8,-0.2,10,1,Spain
EuroCOVIDhub-baseline,inc death,3,ES,1,1,1,1,-0.19,10,1,Spain
EuroCOVIDhub-ensemble,inc death,3,ES,0.79,0.63,0.4,1,-0.21,10,1,Spain
IEM_Health-CovidProject,inc death,3,ES,0.62,0.58,0.6,0.9,-0.19,10,1,Spain
ILM-EKF,inc death,3,ES,0.76,0.76,0.7,1,0.06,10,1,Spain
Karlen-pypm,inc death,3,ES,1.71,1.08,0.17,0.5,-0.41,6,1,Spain
LANL-GrowthRate,inc death,3,ES,0.69,0.66,0.4,0.8,-0.24,10,1,Spain
MUNI-ARIMA,inc death,3,ES,0.88,0.68,0.3,1,-0.27,10,1,Spain
RobertWalraven-ESG,inc death,3,ES,1.03,1.14,0.2,0.4,-0.67,10,1,Spain
UB-BSLCoV,inc death,3,ES,1.73,1.98,0.6,1,-0.18,10,1,Spain
UMass-MechBayes,inc death,3,ES,0.96,1.23,0.8,0.9,0.26,10,1,Spain
UNED-PreCoV2,inc death,3,ES,1.37,1.07,0.7,1,-0.39,10,1,Spain
USC-SIkJalpha,inc death,3,ES,0.66,0.77,0.5,0.6,-0.3,10,1,Spain
USyd-OneModelMan,inc death,3,ES,0.56,NA,NA,NA,NA,10,1,Spain
epiforecasts-EpiNow2,inc death,3,ES,1.23,1.25,0.4,0.7,-0.19,10,1,Spain
EuroCOVIDhub-baseline,inc death,2,ES,1,1,0.8,1,-0.24,10,1,Spain
EuroCOVIDhub-ensemble,inc death,2,ES,0.9,0.65,0.5,1,-0.22,10,1,Spain
IEM_Health-CovidProject,inc death,2,ES,0.79,0.55,0.6,0.9,-0.09,10,1,Spain
ILM-EKF,inc death,2,ES,0.98,0.77,0.6,1,-0.04,10,1,Spain
Karlen-pypm,inc death,2,ES,1.96,1.11,0.14,0.57,-0.41,7,1,Spain
LANL-GrowthRate,inc death,2,ES,0.96,0.79,0.3,0.8,-0.3,10,1,Spain
MUNI-ARIMA,inc death,2,ES,0.92,0.62,0.6,1,-0.32,10,1,Spain
RobertWalraven-ESG,inc death,2,ES,0.99,0.96,0.4,0.5,-0.6,10,1,Spain
UB-BSLCoV,inc death,2,ES,1.57,1.48,0.8,1,-0.16,10,1,Spain
UMass-MechBayes,inc death,2,ES,1.64,1.55,0.7,0.9,0.3,10,1,Spain
UNED-PreCoV2,inc death,2,ES,1.33,1.13,0.9,1,-0.28,10,1,Spain
USC-SIkJalpha,inc death,2,ES,0.87,0.85,0.2,0.5,-0.25,10,1,Spain
USyd-OneModelMan,inc death,2,ES,0.83,NA,NA,NA,NA,10,1,Spain
epiforecasts-EpiNow2,inc death,2,ES,1.66,1.39,0.3,0.7,-0.3,10,1,Spain
EuroCOVIDhub-baseline,inc death,1,ES,1,1,0.6,1,-0.19,10,1,Spain
EuroCOVIDhub-ensemble,inc death,1,ES,1.08,0.75,0.4,1,-0.15,10,1,Spain
IEM_Health-CovidProject,inc death,1,ES,0.7,0.58,0.7,0.9,-0.05,10,1,Spain
ILM-EKF,inc death,1,ES,1.16,0.86,0.7,1,-0.06,10,1,Spain
Karlen-pypm,inc death,1,ES,2.03,1.28,0.12,0.88,-0.35,8,1,Spain
LANL-GrowthRate,inc death,1,ES,1.15,1.03,0.3,0.7,-0.26,10,1,Spain
MUNI-ARIMA,inc death,1,ES,1.09,0.75,0.5,1,-0.19,10,1,Spain
RobertWalraven-ESG,inc death,1,ES,0.98,0.84,0.3,0.7,-0.32,10,1,Spain
SDSC_ISG-TrendModel,inc death,1,ES,1.25,NA,NA,NA,NA,10,1,Spain
UB-BSLCoV,inc death,1,ES,1.48,1.37,0.8,1,-0.09,10,1,Spain
UMass-MechBayes,inc death,1,ES,2.37,2.04,0.4,0.9,0.31,10,1,Spain
UNED-PreCoV2,inc death,1,ES,1.08,1.46,1,1,-0.09,10,1,Spain
USC-SIkJalpha,inc death,1,ES,1.27,1.38,0.3,0.3,-0.25,10,1,Spain
USyd-OneModelMan,inc death,1,ES,1.05,NA,NA,NA,NA,10,1,Spain
epiforecasts-EpiNow2,inc death,1,ES,2.01,1.59,0.2,0.6,-0.23,10,1,Spain
LANL-GrowthRate,inc death,5,ES,NA,NA,0.22,0.44,-0.45,9,1,Spain
USC-SIkJalpha,inc death,5,ES,NA,NA,0.4,0.4,-0.34,10,1,Spain
EuroCOVIDhub-baseline,inc hosp,1,ES,1,1,0.33,1,0.08,6,1,Spain
Karlen-pypm,inc hosp,1,ES,0.84,1.53,0,0.75,-0.45,4,1,Spain
EuroCOVIDhub-baseline,inc case,4,FI,1,1,0.2,0.4,-0.68,10,1,Finland
EuroCOVIDhub-ensemble,inc case,4,FI,1.22,1.09,0.3,0.7,-0.38,10,1,Finland
IEM_Health-CovidProject,inc case,4,FI,1.15,1.04,0.1,0.5,-0.51,10,1,Finland
ILM-EKF,inc case,4,FI,2.28,2.12,0.1,0.5,-0.32,10,1,Finland
Karlen-pypm,inc case,4,FI,2.03,1.35,0.25,1,0.18,4,1,Finland
LANL-GrowthRate,inc case,4,FI,1.39,1.24,0.1,0.6,-0.5,10,1,Finland
MUNI-ARIMA,inc case,4,FI,1.02,0.86,0.2,0.7,-0.6,10,1,Finland
RobertWalraven-ESG,inc case,4,FI,1.25,1.41,0.2,0.2,-0.85,10,1,Finland
USC-SIkJalpha,inc case,4,FI,1.25,1.37,0.3,0.3,-0.6,10,1,Finland
UVA-Ensemble,inc case,4,FI,1.57,NA,0.1,0.4,NA,10,1,Finland
epiforecasts-EpiNow2,inc case,4,FI,3.04,3.21,0.2,0.7,-0.06,10,1,Finland
EuroCOVIDhub-baseline,inc case,3,FI,1,1,0.2,0.4,-0.6,10,1,Finland
EuroCOVIDhub-ensemble,inc case,3,FI,1.35,1.09,0.1,0.6,-0.23,10,1,Finland
IEM_Health-CovidProject,inc case,3,FI,1.19,1,0,0.6,-0.36,10,1,Finland
ILM-EKF,inc case,3,FI,2.04,1.92,0.2,0.6,-0.22,10,1,Finland
Karlen-pypm,inc case,3,FI,2.04,1.29,0.2,1,0.23,5,1,Finland
LANL-GrowthRate,inc case,3,FI,1.34,1.09,0.1,0.7,-0.33,10,1,Finland
MUNI-ARIMA,inc case,3,FI,0.93,0.73,0.1,0.7,-0.5,10,1,Finland
RobertWalraven-ESG,inc case,3,FI,1.17,1.32,0.1,0.2,-0.68,10,1,Finland
USC-SIkJalpha,inc case,3,FI,1.29,1.6,0.3,0.3,-0.37,10,1,Finland
