model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
RobertWalraven-ESG,inc death,2,HR,0.75,0.74,0.6,0.8,-0.47,10,1,Croatia
UMass-MechBayes,inc death,2,HR,0.63,0.52,0.5,1,-0.14,10,1,Croatia
USC-SIkJalpha,inc death,2,HR,0.52,0.6,0.2,0.3,0.07,10,1,Croatia
USyd-OneModelMan,inc death,2,HR,0.78,NA,NA,NA,NA,10,1,Croatia
epiforecasts-EpiNow2,inc death,2,HR,0.46,0.49,0.5,1,0.24,10,1,Croatia
EuroCOVIDhub-baseline,inc death,1,HR,1,1,0.7,1,-0.18,10,1,Croatia
EuroCOVIDhub-ensemble,inc death,1,HR,0.7,0.54,0.7,1,-0.18,10,1,Croatia
IEM_Health-CovidProject,inc death,1,HR,0.5,0.49,0.6,0.8,-0.31,10,1,Croatia
ILM-EKF,inc death,1,HR,0.76,0.82,1,1,-0.04,10,1,Croatia
Karlen-pypm,inc death,1,HR,0.95,0.55,0.78,1,-0.2,9,1,Croatia
LANL-GrowthRate,inc death,1,HR,1.91,1.59,0.2,0.6,-0.16,10,1,Croatia
MUNI-ARIMA,inc death,1,HR,1.01,0.7,0.7,1,-0.24,10,1,Croatia
RobertWalraven-ESG,inc death,1,HR,0.94,0.78,0.7,0.9,-0.44,10,1,Croatia
SDSC_ISG-TrendModel,inc death,1,HR,0.94,NA,NA,NA,NA,10,1,Croatia
UMass-MechBayes,inc death,1,HR,0.64,0.45,0.5,1,-0.12,10,1,Croatia
USC-SIkJalpha,inc death,1,HR,0.76,0.82,0.1,0.2,-0.1,10,1,Croatia
USyd-OneModelMan,inc death,1,HR,0.89,NA,NA,NA,NA,10,1,Croatia
epiforecasts-EpiNow2,inc death,1,HR,0.8,0.56,0.7,1,0.11,10,1,Croatia
LANL-GrowthRate,inc death,5,HR,NA,NA,0.1,0.5,-0.24,10,1,Croatia
USC-SIkJalpha,inc death,5,HR,NA,NA,0.4,0.6,-0.21,10,1,Croatia
EuroCOVIDhub-baseline,inc hosp,1,HR,1,1,0.43,1,-0.63,7,1,Croatia
Karlen-pypm,inc hosp,1,HR,0.43,0.34,0.6,1,0.1,5,1,Croatia
EuroCOVIDhub-baseline,inc hosp,2,HR,1,1,0.5,1,-0.52,6,1,Croatia
Karlen-pypm,inc hosp,2,HR,0.74,0.61,0.25,1,0.05,4,1,Croatia
EuroCOVIDhub-baseline,inc case,4,HU,1,1,1,1,-0.05,10,1,Hungary
EuroCOVIDhub-ensemble,inc case,4,HU,0.95,0.27,0.7,1,-0.4,10,1,Hungary
IEM_Health-CovidProject,inc case,4,HU,0.83,0.26,0.2,0.7,-0.54,10,1,Hungary
ILM-EKF,inc case,4,HU,1.09,0.31,0.1,0.7,-0.83,10,1,Hungary
Karlen-pypm,inc case,4,HU,2.73,0.66,0,0.4,0.15,5,1,Hungary
LANL-GrowthRate,inc case,4,HU,0.94,0.32,0.3,0.8,-0.62,10,1,Hungary
MUNI-ARIMA,inc case,4,HU,1.12,0.45,0.9,1,-0.32,10,1,Hungary
RobertWalraven-ESG,inc case,4,HU,1.36,0.37,0.8,1,-0.23,10,1,Hungary
USC-SIkJalpha,inc case,4,HU,0.85,0.38,0.2,0.2,-0.44,10,1,Hungary
UVA-Ensemble,inc case,4,HU,0.96,NA,0.3,0.5,NA,10,1,Hungary
epiforecasts-EpiNow2,inc case,4,HU,1.1,0.46,0.3,0.7,-0.7,10,1,Hungary
EuroCOVIDhub-baseline,inc case,3,HU,1,1,1,1,-0.1,10,1,Hungary
EuroCOVIDhub-ensemble,inc case,3,HU,0.98,0.31,0.6,1,-0.49,10,1,Hungary
IEM_Health-CovidProject,inc case,3,HU,0.76,0.29,0.4,0.6,-0.54,10,1,Hungary
ILM-EKF,inc case,3,HU,1.1,0.32,0.1,0.9,-0.8,10,1,Hungary
Karlen-pypm,inc case,3,HU,2.22,0.6,0,0.33,-0.02,6,1,Hungary
LANL-GrowthRate,inc case,3,HU,1.1,0.38,0.3,0.8,-0.7,10,1,Hungary
MUNI-ARIMA,inc case,3,HU,1.24,0.45,0.9,1,-0.28,10,1,Hungary
RobertWalraven-ESG,inc case,3,HU,1.22,0.41,0.8,1,-0.3,10,1,Hungary
USC-SIkJalpha,inc case,3,HU,0.91,0.45,0.3,0.4,-0.36,10,1,Hungary
UVA-Ensemble,inc case,3,HU,0.92,NA,0.5,0.8,NA,10,1,Hungary
epiforecasts-EpiNow2,inc case,3,HU,1.23,0.44,0.3,0.8,-0.65,10,1,Hungary
EuroCOVIDhub-baseline,inc case,2,HU,1,1,1,1,-0.16,10,1,Hungary
EuroCOVIDhub-ensemble,inc case,2,HU,0.99,0.3,0.6,1,-0.43,10,1,Hungary
IEM_Health-CovidProject,inc case,2,HU,0.71,0.26,0.4,0.7,-0.47,10,1,Hungary
ILM-EKF,inc case,2,HU,1.13,0.33,0.2,0.9,-0.72,10,1,Hungary
Karlen-pypm,inc case,2,HU,1.9,0.55,0.29,0.57,0.06,7,1,Hungary
LANL-GrowthRate,inc case,2,HU,1.32,0.43,0.1,0.9,-0.7,10,1,Hungary
MUNI-ARIMA,inc case,2,HU,1.26,0.48,0.9,1,-0.25,10,1,Hungary
RobertWalraven-ESG,inc case,2,HU,1.36,0.48,0.8,1,-0.31,10,1,Hungary
USC-SIkJalpha,inc case,2,HU,0.74,0.36,0.3,0.3,-0.26,10,1,Hungary
UVA-Ensemble,inc case,2,HU,1.03,NA,0.4,0.9,NA,10,1,Hungary
epiforecasts-EpiNow2,inc case,2,HU,1.24,0.48,0.4,0.8,-0.55,10,1,Hungary
EuroCOVIDhub-baseline,inc case,1,HU,1,1,0.8,1,-0.25,10,1,Hungary
EuroCOVIDhub-ensemble,inc case,1,HU,1.01,0.36,0.6,1,-0.43,10,1,Hungary
IEM_Health-CovidProject,inc case,1,HU,0.84,0.31,0.5,0.8,-0.24,10,1,Hungary
ILM-EKF,inc case,1,HU,1.22,0.43,0.5,1,-0.6,10,1,Hungary
Karlen-pypm,inc case,1,HU,1.77,0.53,0.38,1,0.07,8,1,Hungary
LANL-GrowthRate,inc case,1,HU,1.82,0.61,0.4,1,-0.62,10,1,Hungary
MUNI-ARIMA,inc case,1,HU,1.35,0.55,0.9,1,-0.29,10,1,Hungary
RobertWalraven-ESG,inc case,1,HU,1.7,0.75,0.7,1,-0.3,10,1,Hungary
SDSC_ISG-TrendModel,inc case,1,HU,1.18,NA,NA,NA,NA,10,1,Hungary
USC-SIkJalpha,inc case,1,HU,0.72,0.34,0.1,0.6,-0.16,10,1,Hungary
UVA-Ensemble,inc case,1,HU,2.09,NA,0.5,0.7,NA,10,1,Hungary
epiforecasts-EpiNow2,inc case,1,HU,1.54,0.53,0.5,1,-0.48,10,1,Hungary
LANL-GrowthRate,inc case,5,HU,NA,NA,0.2,0.8,-0.49,10,1,Hungary
USC-SIkJalpha,inc case,5,HU,NA,NA,0,0,-0.4,10,1,Hungary
EuroCOVIDhub-baseline,inc death,4,HU,1,1,1,1,0.07,10,1,Hungary
EuroCOVIDhub-ensemble,inc death,4,HU,0.26,0.13,0.9,1,-0.1,10,1,Hungary
IEM_Health-CovidProject,inc death,4,HU,0.37,0.2,0.4,0.9,0.05,10,1,Hungary
ILM-EKF,inc death,4,HU,0.24,0.11,0.8,1,-0.32,10,1,Hungary
Karlen-pypm,inc death,4,HU,0.45,0.24,0.4,0.8,0.3,5,1,Hungary
LANL-GrowthRate,inc death,4,HU,0.59,0.27,0.3,0.7,0.03,10,1,Hungary
MUNI-ARIMA,inc death,4,HU,0.66,0.42,0.6,0.9,-0.29,10,1,Hungary
RobertWalraven-ESG,inc death,4,HU,0.33,0.41,1,1,-0.11,10,1,Hungary
UMass-MechBayes,inc death,4,HU,0.3,0.15,0.2,0.7,-0.76,10,1,Hungary
USC-SIkJalpha,inc death,4,HU,0.32,0.18,0.1,0.3,-0.11,10,1,Hungary
USyd-OneModelMan,inc death,4,HU,0.39,NA,NA,NA,NA,10,1,Hungary
epiforecasts-EpiNow2,inc death,4,HU,0.25,0.18,0.7,1,-0.3,10,1,Hungary
EuroCOVIDhub-baseline,inc death,3,HU,1,1,1,1,0.05,10,1,Hungary
EuroCOVIDhub-ensemble,inc death,3,HU,0.48,0.14,0.8,1,-0.14,10,1,Hungary
IEM_Health-CovidProject,inc death,3,HU,0.5,0.13,0.9,1,-0.02,10,1,Hungary
ILM-EKF,inc death,3,HU,0.44,0.12,0.9,1,-0.25,10,1,Hungary
Karlen-pypm,inc death,3,HU,0.67,0.21,0.33,0.83,-0.07,6,1,Hungary
LANL-GrowthRate,inc death,3,HU,1.07,0.34,0.2,0.7,0.03,10,1,Hungary
MUNI-ARIMA,inc death,3,HU,1,0.35,0.8,0.9,-0.26,10,1,Hungary
RobertWalraven-ESG,inc death,3,HU,0.6,0.41,1,1,-0.11,10,1,Hungary
UMass-MechBayes,inc death,3,HU,0.64,0.18,0.2,0.6,-0.81,10,1,Hungary
USC-SIkJalpha,inc death,3,HU,0.43,0.14,0.3,0.6,0.14,10,1,Hungary
USyd-OneModelMan,inc death,3,HU,0.6,NA,NA,NA,NA,10,1,Hungary
epiforecasts-EpiNow2,inc death,3,HU,0.62,0.17,0.8,1,-0.23,10,1,Hungary
EuroCOVIDhub-baseline,inc death,2,HU,1,1,1,1,0.03,10,1,Hungary
EuroCOVIDhub-ensemble,inc death,2,HU,0.6,0.18,0.8,1,-0.15,10,1,Hungary
IEM_Health-CovidProject,inc death,2,HU,1.01,0.26,0.5,0.9,0,10,1,Hungary
ILM-EKF,inc death,2,HU,0.48,0.19,1,1,-0.15,10,1,Hungary
Karlen-pypm,inc death,2,HU,0.73,0.18,0.57,0.86,-0.21,7,1,Hungary
LANL-GrowthRate,inc death,2,HU,1.44,0.41,0.5,0.7,0.17,10,1,Hungary
MUNI-ARIMA,inc death,2,HU,1.09,0.34,0.9,1,-0.18,10,1,Hungary
RobertWalraven-ESG,inc death,2,HU,0.96,0.48,0.9,1,-0.11,10,1,Hungary
UMass-MechBayes,inc death,2,HU,0.87,0.24,0.2,0.9,-0.73,10,1,Hungary
USC-SIkJalpha,inc death,2,HU,0.49,0.22,0.2,0.4,0.04,10,1,Hungary
USyd-OneModelMan,inc death,2,HU,0.92,NA,NA,NA,NA,10,1,Hungary
epiforecasts-EpiNow2,inc death,2,HU,0.48,0.14,0.8,1,-0.11,10,1,Hungary
EuroCOVIDhub-baseline,inc death,1,HU,1,1,0.9,1,-0,10,1,Hungary
EuroCOVIDhub-ensemble,inc death,1,HU,0.79,0.38,0.8,1,-0.05,10,1,Hungary
IEM_Health-CovidProject,inc death,1,HU,1.02,0.54,0.6,0.9,-0.07,10,1,Hungary
ILM-EKF,inc death,1,HU,0.96,0.43,0.9,1,-0.07,10,1,Hungary
Karlen-pypm,inc death,1,HU,0.88,0.36,0.5,1,-0.29,8,1,Hungary
LANL-GrowthRate,inc death,1,HU,1.54,0.75,0.3,0.8,0.24,10,1,Hungary
MUNI-ARIMA,inc death,1,HU,1.2,0.5,0.8,1,-0.21,10,1,Hungary
RobertWalraven-ESG,inc death,1,HU,1.03,0.74,0.9,1,-0.13,10,1,Hungary
SDSC_ISG-TrendModel,inc death,1,HU,1.25,NA,NA,NA,NA,10,1,Hungary
UMass-MechBayes,inc death,1,HU,0.92,0.45,0.3,0.8,-0.37,10,1,Hungary
USC-SIkJalpha,inc death,1,HU,0.8,0.53,0.2,0.3,-0.02,10,1,Hungary
USyd-OneModelMan,inc death,1,HU,1.15,NA,NA,NA,NA,10,1,Hungary
epiforecasts-EpiNow2,inc death,1,HU,0.79,0.31,0.7,1,-0.02,10,1,Hungary
LANL-GrowthRate,inc death,5,HU,NA,NA,0.2,0.7,0.01,10,1,Hungary
USC-SIkJalpha,inc death,5,HU,NA,NA,0.1,0.4,0.09,10,1,Hungary
EuroCOVIDhub-baseline,inc case,3,IE,1,1,0,1,-0.49,10,1,Ireland
EuroCOVIDhub-ensemble,inc case,3,IE,0.95,0.92,0.2,0.9,-0.21,10,1,Ireland
IEM_Health-CovidProject,inc case,3,IE,1.36,1.57,0.1,0.5,-0.08,10,1,Ireland
ILM-EKF,inc case,3,IE,1.77,1.77,0.2,1,0.09,10,1,Ireland
Karlen-pypm,inc case,3,IE,2.36,2.36,0.14,0.71,0.33,7,1,Ireland
LANL-GrowthRate,inc case,3,IE,0.79,0.91,0.3,0.5,-0.28,10,1,Ireland
MUNI-ARIMA,inc case,3,IE,0.88,0.83,0.6,1,-0.39,10,1,Ireland
RobertWalraven-ESG,inc case,3,IE,0.99,1.24,0,0.3,-0.61,10,1,Ireland
USC-SIkJalpha,inc case,3,IE,1.23,1.75,0,0.2,-0.4,10,1,Ireland
UVA-Ensemble,inc case,3,IE,1.74,NA,0,0.9,NA,10,1,Ireland
epiforecasts-EpiNow2,inc case,3,IE,1.56,1.67,0.4,0.7,-0.03,10,1,Ireland
EuroCOVIDhub-baseline,inc case,2,IE,1,1,0.1,1,-0.43,10,1,Ireland
EuroCOVIDhub-ensemble,inc case,2,IE,0.98,0.92,0.2,0.9,-0.01,10,1,Ireland
IEM_Health-CovidProject,inc case,2,IE,1.41,1.5,0,0.5,0.19,10,1,Ireland
ILM-EKF,inc case,2,IE,1.45,1.38,0.3,0.9,0.14,10,1,Ireland
Karlen-pypm,inc case,2,IE,1.9,1.69,0.25,0.75,0.3,8,1,Ireland
LANL-GrowthRate,inc case,2,IE,0.87,0.89,0.2,0.7,-0.1,10,1,Ireland
MUNI-ARIMA,inc case,2,IE,1.03,0.93,0.6,1,-0.21,10,1,Ireland
RobertWalraven-ESG,inc case,2,IE,1.05,1.21,0,0.4,-0.38,10,1,Ireland
USC-SIkJalpha,inc case,2,IE,1.12,1.4,0,0.2,-0.06,10,1,Ireland
UVA-Ensemble,inc case,2,IE,2.04,NA,0.2,0.9,NA,10,1,Ireland
epiforecasts-EpiNow2,inc case,2,IE,1.38,1.38,0.3,0.7,0.08,10,1,Ireland
EuroCOVIDhub-baseline,inc case,1,IE,1,1,0.2,0.9,-0.54,10,1,Ireland
EuroCOVIDhub-ensemble,inc case,1,IE,0.8,0.76,0.6,0.9,0.03,10,1,Ireland
IEM_Health-CovidProject,inc case,1,IE,1,0.95,0.2,0.8,0.28,10,1,Ireland
ILM-EKF,inc case,1,IE,1.34,1.13,0.5,0.9,0.08,10,1,Ireland
Karlen-pypm,inc case,1,IE,1.51,1.26,0.56,0.89,0.33,9,1,Ireland
LANL-GrowthRate,inc case,1,IE,0.77,0.72,0.5,0.8,-0.09,10,1,Ireland
MUNI-ARIMA,inc case,1,IE,0.86,0.77,0.5,0.9,-0.05,10,1,Ireland
RobertWalraven-ESG,inc case,1,IE,0.99,1.09,0.3,0.5,-0.14,10,1,Ireland
SDSC_ISG-TrendModel,inc case,1,IE,0.65,NA,NA,NA,NA,10,1,Ireland
USC-SIkJalpha,inc case,1,IE,1.05,1.24,0.4,0.5,-0.29,10,1,Ireland
UVA-Ensemble,inc case,1,IE,2.6,NA,0.7,0.8,NA,10,1,Ireland
epiforecasts-EpiNow2,inc case,1,IE,1.16,1.06,0.6,0.9,0.1,10,1,Ireland
EuroCOVIDhub-baseline,inc case,4,IE,1,1,0,1,-0.52,9,1,Ireland
EuroCOVIDhub-ensemble,inc case,4,IE,0.93,0.92,0.22,0.89,-0.27,9,1,Ireland
IEM_Health-CovidProject,inc case,4,IE,1.39,1.57,0.11,0.44,-0.23,9,1,Ireland
ILM-EKF,inc case,4,IE,2.41,2.53,0.11,1,0.09,9,1,Ireland
Karlen-pypm,inc case,4,IE,2.89,3.32,0.33,0.67,0.33,6,1,Ireland
LANL-GrowthRate,inc case,4,IE,0.81,0.92,0.33,0.56,-0.36,9,1,Ireland
MUNI-ARIMA,inc case,4,IE,0.87,0.84,0.44,1,-0.58,9,1,Ireland
RobertWalraven-ESG,inc case,4,IE,0.98,1.36,0.22,0.22,-0.72,9,1,Ireland
USC-SIkJalpha,inc case,4,IE,1.35,1.96,0,0.11,-0.52,9,1,Ireland
UVA-Ensemble,inc case,4,IE,1.58,NA,0,0.44,NA,9,1,Ireland
epiforecasts-EpiNow2,inc case,4,IE,1.8,2.01,0.44,0.67,-0.04,9,1,Ireland
LANL-GrowthRate,inc case,5,IE,NA,NA,0.25,0.62,-0.48,8,1,Ireland
USC-SIkJalpha,inc case,5,IE,NA,NA,0,0.12,-0.72,8,1,Ireland
EuroCOVIDhub-baseline,inc death,3,IE,1,1,1,1,-0.08,10,1,Ireland
EuroCOVIDhub-ensemble,inc death,3,IE,0.74,0.53,0.7,1,0.08,10,1,Ireland
IEM_Health-CovidProject,inc death,3,IE,0.88,0.78,0,0.3,-0.93,10,1,Ireland
ILM-EKF,inc death,3,IE,1.23,1.11,0.7,1,0.37,10,1,Ireland
Karlen-pypm,inc death,3,IE,1.28,0.8,0.43,0.86,0.15,7,1,Ireland
LANL-GrowthRate,inc death,3,IE,0.85,0.7,0.3,0.7,-0.68,10,1,Ireland
MUNI-ARIMA,inc death,3,IE,0.71,0.62,0.9,1,-0.24,10,1,Ireland
RobertWalraven-ESG,inc death,3,IE,0.71,0.62,0.9,1,-0.21,10,1,Ireland
UMass-MechBayes,inc death,3,IE,1.12,0.87,0.5,0.9,0.57,10,1,Ireland
USC-SIkJalpha,inc death,3,IE,0.91,0.92,0.1,0.3,0.69,10,1,Ireland
USyd-OneModelMan,inc death,3,IE,0.69,NA,NA,NA,NA,10,1,Ireland
epiforecasts-EpiNow2,inc death,3,IE,1.33,0.84,0.4,1,0.33,10,1,Ireland
EuroCOVIDhub-baseline,inc death,2,IE,1,1,0.9,1,-0.14,10,1,Ireland
EuroCOVIDhub-ensemble,inc death,2,IE,1.22,0.59,0.9,1,0.02,10,1,Ireland
IEM_Health-CovidProject,inc death,2,IE,1.2,0.95,0.1,0.3,-0.86,10,1,Ireland
ILM-EKF,inc death,2,IE,1.45,1.17,0.9,1,0.27,10,1,Ireland
Karlen-pypm,inc death,2,IE,1.55,0.74,0.62,1,0.04,8,1,Ireland
LANL-GrowthRate,inc death,2,IE,1.41,0.88,0.3,0.7,-0.6,10,1,Ireland
MUNI-ARIMA,inc death,2,IE,1.17,0.69,0.9,1,-0.19,10,1,Ireland
RobertWalraven-ESG,inc death,2,IE,0.98,0.83,0.9,0.9,-0.19,10,1,Ireland
UMass-MechBayes,inc death,2,IE,1.43,0.84,0.5,1,0.39,10,1,Ireland
USC-SIkJalpha,inc death,2,IE,1.24,0.94,0.3,0.5,0.45,10,1,Ireland
USyd-OneModelMan,inc death,2,IE,1.07,NA,NA,NA,NA,10,1,Ireland
epiforecasts-EpiNow2,inc death,2,IE,1.5,0.88,0.5,1,0.3,10,1,Ireland
EuroCOVIDhub-baseline,inc death,1,IE,1,1,0.9,1,-0.16,10,1,Ireland
EuroCOVIDhub-ensemble,inc death,1,IE,1.09,0.83,0.9,0.9,-0.04,10,1,Ireland
IEM_Health-CovidProject,inc death,1,IE,1.2,1.08,0.3,0.5,-0.66,10,1,Ireland
ILM-EKF,inc death,1,IE,1.19,1.25,0.9,1,0.18,10,1,Ireland
Karlen-pypm,inc death,1,IE,1.15,0.82,0.78,0.89,-0.03,9,1,Ireland
LANL-GrowthRate,inc death,1,IE,1.48,1.11,0.4,0.8,-0.52,10,1,Ireland
MUNI-ARIMA,inc death,1,IE,1.12,0.83,0.9,1,-0.22,10,1,Ireland
RobertWalraven-ESG,inc death,1,IE,1.15,1.05,0.8,0.9,-0.16,10,1,Ireland
SDSC_ISG-TrendModel,inc death,1,IE,1.86,NA,NA,NA,NA,10,1,Ireland
UMass-MechBayes,inc death,1,IE,1.36,1.08,0.5,0.9,0.31,10,1,Ireland
USC-SIkJalpha,inc death,1,IE,1.09,0.9,0.2,0.6,0.3,10,1,Ireland
USyd-OneModelMan,inc death,1,IE,0.94,NA,NA,NA,NA,10,1,Ireland
epiforecasts-EpiNow2,inc death,1,IE,1.43,1.09,0.5,1,0.14,10,1,Ireland
EuroCOVIDhub-baseline,inc death,4,IE,1,1,1,1,-0.06,9,1,Ireland
EuroCOVIDhub-ensemble,inc death,4,IE,0.78,0.55,0.78,1,0.11,9,1,Ireland
IEM_Health-CovidProject,inc death,4,IE,1.06,0.92,0,0.33,-0.96,9,1,Ireland
ILM-EKF,inc death,4,IE,1.16,1.19,0.78,1,0.4,9,1,Ireland
Karlen-pypm,inc death,4,IE,1.8,1.03,0.17,0.83,0.26,6,1,Ireland
LANL-GrowthRate,inc death,4,IE,0.88,0.68,0.22,0.56,-0.76,9,1,Ireland
MUNI-ARIMA,inc death,4,IE,0.76,0.69,0.89,1,-0.2,9,1,Ireland
RobertWalraven-ESG,inc death,4,IE,0.86,0.64,0.78,1,-0.23,9,1,Ireland
UMass-MechBayes,inc death,4,IE,1.32,1.07,0.33,1,0.59,9,1,Ireland
USC-SIkJalpha,inc death,4,IE,0.69,0.75,0.22,0.33,0.58,9,1,Ireland
USyd-OneModelMan,inc death,4,IE,0.53,NA,NA,NA,NA,9,1,Ireland
epiforecasts-EpiNow2,inc death,4,IE,1.65,1.03,0.44,1,0.33,9,1,Ireland
LANL-GrowthRate,inc death,5,IE,NA,NA,0.12,0.62,-0.83,8,1,Ireland
USC-SIkJalpha,inc death,5,IE,NA,NA,0.25,0.25,0.45,8,1,Ireland
EuroCOVIDhub-baseline,inc hosp,1,IE,1,1,0.29,1,-0.47,7,1,Ireland
Karlen-pypm,inc hosp,1,IE,0.84,0.92,0.6,1,-0.59,5,1,Ireland
EuroCOVIDhub-baseline,inc hosp,2,IE,1,1,0.33,1,-0.53,6,1,Ireland
Karlen-pypm,inc hosp,2,IE,0.7,0.86,0.5,0.75,-0.62,4,1,Ireland
EuroCOVIDhub-baseline,inc case,4,IS,1,1,0.2,0.5,-0.26,10,1,Iceland
EuroCOVIDhub-ensemble,inc case,4,IS,1.2,1.3,0.1,0.5,-0.26,10,1,Iceland
ILM-EKF,inc case,4,IS,5.84,5.61,0.1,0.4,-0.31,10,1,Iceland
LANL-GrowthRate,inc case,4,IS,1.08,1.26,0,0.3,-0.47,10,1,Iceland
MUNI-ARIMA,inc case,4,IS,1.4,1.34,0.1,0.6,-0.18,10,1,Iceland
RobertWalraven-ESG,inc case,4,IS,1.06,1.27,0,0.2,-0.4,10,1,Iceland
USC-SIkJalpha,inc case,4,IS,2.86,3.57,0,0,-0.2,10,1,Iceland
UVA-Ensemble,inc case,4,IS,1.11,NA,0.1,0.2,NA,10,1,Iceland
epiforecasts-EpiNow2,inc case,4,IS,1.65,1.77,0.3,0.4,-0.49,10,1,Iceland
EuroCOVIDhub-baseline,inc case,3,IS,1,1,0.2,0.7,-0.11,10,1,Iceland
EuroCOVIDhub-ensemble,inc case,3,IS,1.06,1.15,0.1,0.6,-0.15,10,1,Iceland
ILM-EKF,inc case,3,IS,5.11,4.99,0,0.3,-0.17,10,1,Iceland
LANL-GrowthRate,inc case,3,IS,1.04,1.22,0.3,0.4,-0.42,10,1,Iceland
MUNI-ARIMA,inc case,3,IS,1.23,1.2,0,0.7,-0.09,10,1,Iceland
RobertWalraven-ESG,inc case,3,IS,1.06,1.24,0,0.1,-0.21,10,1,Iceland
USC-SIkJalpha,inc case,3,IS,1.99,2.49,0,0.1,-0.03,10,1,Iceland
UVA-Ensemble,inc case,3,IS,1.24,NA,0.4,0.4,NA,10,1,Iceland
epiforecasts-EpiNow2,inc case,3,IS,4.36,4.2,0.3,0.3,-0.37,10,1,Iceland
EuroCOVIDhub-baseline,inc case,2,IS,1,1,0.1,0.6,0.05,10,1,Iceland
EuroCOVIDhub-ensemble,inc case,2,IS,0.98,0.99,0.1,0.7,-0.08,10,1,Iceland
ILM-EKF,inc case,2,IS,4.32,4.28,0.1,0.3,-0.07,10,1,Iceland
LANL-GrowthRate,inc case,2,IS,1.02,1.21,0.3,0.5,-0.36,10,1,Iceland
MUNI-ARIMA,inc case,2,IS,1.02,1.02,0.4,0.8,0,10,1,Iceland
RobertWalraven-ESG,inc case,2,IS,1.08,1.25,0.1,0.2,-0.06,10,1,Iceland
USC-SIkJalpha,inc case,2,IS,1.33,1.58,0,0.3,-0.03,10,1,Iceland
UVA-Ensemble,inc case,2,IS,1.81,NA,0.3,0.4,NA,10,1,Iceland
epiforecasts-EpiNow2,inc case,2,IS,8.39,7.32,0.4,0.4,-0.22,10,1,Iceland
EuroCOVIDhub-baseline,inc case,1,IS,1,1,0,0.8,0.16,10,1,Iceland
EuroCOVIDhub-ensemble,inc case,1,IS,0.9,0.94,0.3,0.7,-0.08,10,1,Iceland
ILM-EKF,inc case,1,IS,4.15,4.24,0,0.4,0.03,10,1,Iceland
LANL-GrowthRate,inc case,1,IS,1.13,1.33,0.5,0.6,-0.4,10,1,Iceland
MUNI-ARIMA,inc case,1,IS,0.69,0.75,0.4,0.8,-0.16,10,1,Iceland
RobertWalraven-ESG,inc case,1,IS,1.16,1.39,0.1,0.2,0.08,10,1,Iceland
SDSC_ISG-TrendModel,inc case,1,IS,0.79,NA,NA,NA,NA,10,1,Iceland
USC-SIkJalpha,inc case,1,IS,0.73,0.84,0.2,0.6,-0.06,10,1,Iceland
UVA-Ensemble,inc case,1,IS,2.36,NA,0.3,0.4,NA,10,1,Iceland
epiforecasts-EpiNow2,inc case,1,IS,5.54,5.43,0.5,0.6,-0.07,10,1,Iceland
LANL-GrowthRate,inc case,5,IS,NA,NA,0.1,0.3,-0.56,10,1,Iceland
USC-SIkJalpha,inc case,5,IS,NA,NA,0,0,-0.4,10,1,Iceland
EuroCOVIDhub-baseline,inc death,4,IS,1,1,0.9,1,-0.13,10,1,Iceland
EuroCOVIDhub-ensemble,inc death,4,IS,1,2,0.8,1,-0.16,10,1,Iceland
ILM-EKF,inc death,4,IS,4.33,18.59,0.8,1,0.15,10,1,Iceland
LANL-GrowthRate,inc death,4,IS,1,2,0.8,1,-0.16,10,1,Iceland
MUNI-ARIMA,inc death,4,IS,1,3,0.8,0.9,-0.19,10,1,Iceland
RobertWalraven-ESG,inc death,4,IS,1.5,3.28,0.8,0.9,-0.04,10,1,Iceland
UMass-MechBayes,inc death,4,IS,14.4,51.14,0.6,0.8,0.32,10,1,Iceland
USC-SIkJalpha,inc death,4,IS,1,3,0.8,0.8,-0.2,10,1,Iceland
USyd-OneModelMan,inc death,4,IS,1.67,NA,NA,NA,NA,10,1,Iceland
EuroCOVIDhub-baseline,inc death,3,IS,1,1,0.8,1,-0.15,10,1,Iceland
EuroCOVIDhub-ensemble,inc death,3,IS,1,1,0.9,0.9,-0.15,10,1,Iceland
ILM-EKF,inc death,3,IS,1.33,7.57,0.9,1,0.17,10,1,Iceland
LANL-GrowthRate,inc death,3,IS,1,1,0.8,0.9,-0.16,10,1,Iceland
MUNI-ARIMA,inc death,3,IS,1,1.56,0.8,0.8,-0.2,10,1,Iceland
RobertWalraven-ESG,inc death,3,IS,1,1.42,0.8,0.8,0,10,1,Iceland
UMass-MechBayes,inc death,3,IS,4.6,13.54,0.5,1,0.32,10,1,Iceland
USC-SIkJalpha,inc death,3,IS,1,1.56,0.8,0.8,-0.2,10,1,Iceland
USyd-OneModelMan,inc death,3,IS,1.75,NA,NA,NA,NA,10,1,Iceland
EuroCOVIDhub-baseline,inc death,2,IS,1,1,0.7,1,-0.07,10,1,Iceland
EuroCOVIDhub-ensemble,inc death,2,IS,1,0,0.8,1,-0.11,10,1,Iceland
ILM-EKF,inc death,2,IS,1,4.42,0.9,1,0.14,10,1,Iceland
LANL-GrowthRate,inc death,2,IS,1,0,0.8,0.9,-0.16,10,1,Iceland
MUNI-ARIMA,inc death,2,IS,1,0,0.8,0.9,-0.19,10,1,Iceland
RobertWalraven-ESG,inc death,2,IS,1,1.41,0.7,0.9,0.11,10,1,Iceland
