model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
epiforecasts-EpiNow2,inc case,2,CY,2.25,2.05,0.4,1,0.06,5,1,Cyprus
EuroCOVIDhub-baseline,inc case,3,CY,1,1,0.5,0.75,-0.72,4,1,Cyprus
EuroCOVIDhub-ensemble,inc case,3,CY,1.62,1.7,0.25,1,0.12,4,1,Cyprus
IEM_Health-CovidProject,inc case,3,CY,1.68,1.78,0.25,0.5,0.15,4,1,Cyprus
ILM-EKF,inc case,3,CY,1.56,1.37,0.5,1,0.3,4,1,Cyprus
LANL-GrowthRate,inc case,3,CY,1.3,1.4,0.5,0.5,-0.3,4,1,Cyprus
RobertWalraven-ESG,inc case,3,CY,1,NA,0.5,0.75,NA,4,1,Cyprus
USC-SIkJalpha,inc case,3,CY,1.39,2.66,0.5,0.5,0,4,1,Cyprus
epiforecasts-EpiNow2,inc case,3,CY,3.95,3.53,0.5,1,0.08,4,1,Cyprus
EuroCOVIDhub-baseline,inc death,1,CY,1,1,0.17,1,-0.45,6,1,Cyprus
EuroCOVIDhub-ensemble,inc death,1,CY,0.89,1,1,1,-0.3,6,1,Cyprus
IEM_Health-CovidProject,inc death,1,CY,1.61,1.17,0.67,1,-0.5,6,1,Cyprus
ILM-EKF,inc death,1,CY,1.07,1.75,1,1,-0.1,6,1,Cyprus
LANL-GrowthRate,inc death,1,CY,1.96,1.5,0.17,1,-0.59,6,1,Cyprus
RobertWalraven-ESG,inc death,1,CY,0.89,0.75,0.5,0.83,-0.5,6,1,Cyprus
USC-SIkJalpha,inc death,1,CY,1.36,1.5,0.5,0.67,-0.55,6,1,Cyprus
epiforecasts-EpiNow2,inc death,1,CY,0.62,0.83,0.83,1,0.07,6,1,Cyprus
EuroCOVIDhub-baseline,inc death,2,CY,1,1,0.2,1,-0.68,5,1,Cyprus
EuroCOVIDhub-ensemble,inc death,2,CY,0.88,1,1,1,-0.3,5,1,Cyprus
IEM_Health-CovidProject,inc death,2,CY,1.69,1.5,0.4,1,-0.54,5,1,Cyprus
ILM-EKF,inc death,2,CY,0.47,1.58,1,1,-0.1,5,1,Cyprus
LANL-GrowthRate,inc death,2,CY,1.41,1.67,0.2,0.6,-0.79,5,1,Cyprus
RobertWalraven-ESG,inc death,2,CY,0.99,1.08,0.6,0.8,-0.59,5,1,Cyprus
USC-SIkJalpha,inc death,2,CY,1.1,1,0.8,1,-0.44,5,1,Cyprus
epiforecasts-EpiNow2,inc death,2,CY,0.8,1,0.8,1,0.02,5,1,Cyprus
EuroCOVIDhub-baseline,inc death,3,CY,1,1,0,1,-0.85,4,1,Cyprus
EuroCOVIDhub-ensemble,inc death,3,CY,0.6,1.25,0.75,1,-0.32,4,1,Cyprus
IEM_Health-CovidProject,inc death,3,CY,1.46,1.25,0.25,1,-0.65,4,1,Cyprus
ILM-EKF,inc death,3,CY,0.49,1.25,0.75,1,-0.18,4,1,Cyprus
LANL-GrowthRate,inc death,3,CY,1.25,1.25,0,0.25,-0.95,4,1,Cyprus
RobertWalraven-ESG,inc death,3,CY,1.12,1.12,0,0.5,-0.92,4,1,Cyprus
USC-SIkJalpha,inc death,3,CY,0.9,1.06,0.75,0.75,-0.5,4,1,Cyprus
epiforecasts-EpiNow2,inc death,3,CY,0.9,1,0.5,1,-0.1,4,1,Cyprus
EuroCOVIDhub-baseline,inc case,1,CZ,1,1,0,1,0.85,6,1,Czechia
EuroCOVIDhub-ensemble,inc case,1,CZ,0.53,0.59,0.83,1,0.35,6,1,Czechia
IEM_Health-CovidProject,inc case,1,CZ,1.39,1.25,0.67,1,0.48,6,1,Czechia
ILM-EKF,inc case,1,CZ,0.68,0.61,0.67,1,0.3,6,1,Czechia
LANL-GrowthRate,inc case,1,CZ,0.85,0.8,0.83,1,-0.42,6,1,Czechia
RobertWalraven-ESG,inc case,1,CZ,0.94,NA,0.5,1,NA,6,1,Czechia
USC-SIkJalpha,inc case,1,CZ,0.92,1.24,0.5,0.5,0.68,6,1,Czechia
UVA-Ensemble,inc case,1,CZ,2.37,NA,0,0.6,NA,5,1,Czechia
epiforecasts-EpiNow2,inc case,1,CZ,0.78,0.81,0.83,0.83,0.32,6,1,Czechia
EuroCOVIDhub-baseline,inc case,2,CZ,1,1,0,0.6,0.92,5,1,Czechia
EuroCOVIDhub-ensemble,inc case,2,CZ,0.59,0.55,0.4,1,0.52,5,1,Czechia
IEM_Health-CovidProject,inc case,2,CZ,1.24,1.1,0.2,1,0.68,5,1,Czechia
ILM-EKF,inc case,2,CZ,0.68,0.64,0.4,1,0.46,5,1,Czechia
LANL-GrowthRate,inc case,2,CZ,0.21,0.36,1,1,-0.06,5,1,Czechia
RobertWalraven-ESG,inc case,2,CZ,0.8,NA,0.4,1,NA,5,1,Czechia
USC-SIkJalpha,inc case,2,CZ,0.71,0.9,0.2,0.6,0.8,5,1,Czechia
UVA-Ensemble,inc case,2,CZ,1.35,NA,0,0.25,NA,4,1,Czechia
epiforecasts-EpiNow2,inc case,2,CZ,0.66,0.65,0.6,0.8,0.38,5,1,Czechia
EuroCOVIDhub-baseline,inc case,3,CZ,1,1,0,0.25,0.98,4,1,Czechia
EuroCOVIDhub-ensemble,inc case,3,CZ,0.66,0.57,0.25,1,0.7,4,1,Czechia
IEM_Health-CovidProject,inc case,3,CZ,1.27,1.1,0,1,0.81,4,1,Czechia
ILM-EKF,inc case,3,CZ,0.8,0.68,0.25,1,0.52,4,1,Czechia
LANL-GrowthRate,inc case,3,CZ,0.38,0.35,0.5,1,0.42,4,1,Czechia
RobertWalraven-ESG,inc case,3,CZ,0.73,NA,0.5,1,NA,4,1,Czechia
USC-SIkJalpha,inc case,3,CZ,0.66,0.75,0,0.5,0.85,4,1,Czechia
epiforecasts-EpiNow2,inc case,3,CZ,0.55,0.51,0.5,1,0.49,4,1,Czechia
EuroCOVIDhub-baseline,inc death,1,CZ,1,1,0,1,0.56,6,1,Czechia
EuroCOVIDhub-ensemble,inc death,1,CZ,0.38,0.52,0.83,1,0.23,6,1,Czechia
IEM_Health-CovidProject,inc death,1,CZ,0.91,0.88,0.67,1,0.3,6,1,Czechia
ILM-EKF,inc death,1,CZ,0.33,0.76,1,1,0.1,6,1,Czechia
LANL-GrowthRate,inc death,1,CZ,0.67,0.64,0.17,0.67,-0.37,6,1,Czechia
RobertWalraven-ESG,inc death,1,CZ,0.75,0.94,0.33,0.5,0.49,6,1,Czechia
USC-SIkJalpha,inc death,1,CZ,0.78,1.19,0.5,0.67,0.55,6,1,Czechia
epiforecasts-EpiNow2,inc death,1,CZ,0.31,0.33,0.67,1,0.1,6,1,Czechia
EuroCOVIDhub-baseline,inc death,2,CZ,1,1,0,0.4,0.65,5,1,Czechia
EuroCOVIDhub-ensemble,inc death,2,CZ,0.58,0.55,0.6,1,0.55,5,1,Czechia
IEM_Health-CovidProject,inc death,2,CZ,1.09,1.01,0.4,1,0.61,5,1,Czechia
ILM-EKF,inc death,2,CZ,0.54,0.6,1,1,0.3,5,1,Czechia
LANL-GrowthRate,inc death,2,CZ,0.52,0.51,0.6,0.8,-0.57,5,1,Czechia
RobertWalraven-ESG,inc death,2,CZ,0.86,1.13,0,0.4,0.94,5,1,Czechia
USC-SIkJalpha,inc death,2,CZ,1.07,1.16,0.4,0.6,0.68,5,1,Czechia
epiforecasts-EpiNow2,inc death,2,CZ,0.63,0.56,0.4,1,0.4,5,1,Czechia
EuroCOVIDhub-baseline,inc death,3,CZ,1,1,0,0.25,0.9,4,1,Czechia
EuroCOVIDhub-ensemble,inc death,3,CZ,0.85,0.73,0,0.75,0.82,4,1,Czechia
IEM_Health-CovidProject,inc death,3,CZ,1.53,1.32,0,0.75,0.83,4,1,Czechia
ILM-EKF,inc death,3,CZ,0.8,0.7,0.25,1,0.48,4,1,Czechia
LANL-GrowthRate,inc death,3,CZ,0.25,0.24,0.75,1,-0.25,4,1,Czechia
RobertWalraven-ESG,inc death,3,CZ,1.08,1.41,0,0,1,4,1,Czechia
USC-SIkJalpha,inc death,3,CZ,1.31,1.34,0,0.5,0.88,4,1,Czechia
epiforecasts-EpiNow2,inc death,3,CZ,0.82,0.69,0.5,1,0.45,4,1,Czechia
DSMPG-bayes,inc case,1,DE,0.74,0.9,0.83,0.83,0.11,6,1,Germany
EuroCOVIDhub-baseline,inc case,1,DE,1,1,0,1,-0.59,6,1,Germany
EuroCOVIDhub-ensemble,inc case,1,DE,0.92,0.81,0.67,1,-0.28,6,1,Germany
FIAS_FZJ-Epi1Ger,inc case,1,DE,0.88,0.82,0.17,0.83,-0.38,6,1,Germany
HZI-AgeExtendedSEIR,inc case,1,DE,1.25,NA,NA,NA,NA,5,1,Germany
IEM_Health-CovidProject,inc case,1,DE,1.09,1.19,0.5,1,-0.45,6,1,Germany
ILM-EKF,inc case,1,DE,1.08,0.92,0.33,1,-0.18,6,1,Germany
ITWW-county_repro,inc case,1,DE,0.81,0.99,0.33,0.5,0.27,6,1,Germany
Karlen-pypm,inc case,1,DE,1.05,0.95,0.33,1,-0.15,6,1,Germany
LANL-GrowthRate,inc case,1,DE,1.27,1.21,0.67,1,-0.4,6,1,Germany
RobertWalraven-ESG,inc case,1,DE,1.05,NA,0,0.67,NA,6,1,Germany
UNIPV-BayesINGARCHX,inc case,1,DE,0.94,0.89,0.17,0.5,-0.12,6,1,Germany
USC-SIkJalpha,inc case,1,DE,1.26,1.51,0.83,0.83,-0.35,6,1,Germany
UVA-Ensemble,inc case,1,DE,1.49,NA,0,0.33,NA,6,1,Germany
epiforecasts-EpiExpert,inc case,1,DE,0.99,0.91,0.17,0.83,-0.25,6,1,Germany
epiforecasts-EpiNow2,inc case,1,DE,1.1,0.98,0.5,1,-0.25,6,1,Germany
itwm-dSEIR,inc case,1,DE,0.85,0.98,0.33,0.5,0.02,6,1,Germany
DSMPG-bayes,inc case,2,DE,1.23,1.13,0.4,1,0.08,5,1,Germany
EuroCOVIDhub-baseline,inc case,2,DE,1,1,0.2,0.4,-0.79,5,1,Germany
EuroCOVIDhub-ensemble,inc case,2,DE,1.22,0.99,0,1,-0.14,5,1,Germany
FIAS_FZJ-Epi1Ger,inc case,2,DE,1.28,1.18,0,0.8,-0.16,5,1,Germany
HZI-AgeExtendedSEIR,inc case,2,DE,0.92,NA,NA,NA,NA,4,1,Germany
IEM_Health-CovidProject,inc case,2,DE,0.81,1.08,0.6,0.8,-0.44,5,1,Germany
ILM-EKF,inc case,2,DE,1.57,1.27,0.2,1,-0.08,5,1,Germany
ITWW-county_repro,inc case,2,DE,1.35,1.59,0.2,0.2,0.1,5,1,Germany
Karlen-pypm,inc case,2,DE,1.31,1.17,0.4,1,0.1,5,1,Germany
LANL-GrowthRate,inc case,2,DE,1.13,1.05,0.6,0.8,-0.32,5,1,Germany
RobertWalraven-ESG,inc case,2,DE,1.28,NA,0.2,0.4,NA,5,1,Germany
UNIPV-BayesINGARCHX,inc case,2,DE,1.1,1.37,0,0.2,-0.16,5,1,Germany
USC-SIkJalpha,inc case,2,DE,1.37,1.63,0.2,0.4,-0.4,5,1,Germany
UVA-Ensemble,inc case,2,DE,1.16,NA,0,0.4,NA,5,1,Germany
epiforecasts-EpiExpert,inc case,2,DE,1.35,1.38,0,0.4,-0.18,5,1,Germany
epiforecasts-EpiNow2,inc case,2,DE,1.17,1.04,0.6,1,-0.16,5,1,Germany
itwm-dSEIR,inc case,2,DE,1.42,1.31,0.2,0.6,0.31,5,1,Germany
DSMPG-bayes,inc case,3,DE,1.5,1.64,0.75,1,0.25,4,1,Germany
EuroCOVIDhub-baseline,inc case,3,DE,1,1,0,0.75,-0.9,4,1,Germany
EuroCOVIDhub-ensemble,inc case,3,DE,1.06,1.06,0.25,1,0.15,4,1,Germany
FIAS_FZJ-Epi1Ger,inc case,3,DE,1.12,1.14,0.25,0.75,0.22,4,1,Germany
IEM_Health-CovidProject,inc case,3,DE,0.78,1.15,0.75,0.75,-0.4,4,1,Germany
ILM-EKF,inc case,3,DE,1.6,1.62,0.25,1,0.2,4,1,Germany
ITWW-county_repro,inc case,3,DE,1.81,2.25,0,0.25,0.51,4,1,Germany
Karlen-pypm,inc case,3,DE,2.25,2.03,0.25,1,0.68,4,1,Germany
LANL-GrowthRate,inc case,3,DE,0.59,0.89,0.75,0.75,-0.28,4,1,Germany
RobertWalraven-ESG,inc case,3,DE,1.65,NA,0,0,NA,4,1,Germany
UNIPV-BayesINGARCHX,inc case,3,DE,0.67,0.92,0.25,0.25,0.22,4,1,Germany
USC-SIkJalpha,inc case,3,DE,1.22,1.59,0.25,0.25,-0.17,4,1,Germany
UVA-Ensemble,inc case,3,DE,1.09,NA,0,0,NA,4,1,Germany
epiforecasts-EpiExpert,inc case,3,DE,1.07,1.18,0.5,0.5,0.22,4,1,Germany
epiforecasts-EpiNow2,inc case,3,DE,1.05,1.3,0.5,1,-0.02,4,1,Germany
itwm-dSEIR,inc case,3,DE,1.38,1.28,0.25,1,0.3,4,1,Germany
EuroCOVIDhub-baseline,inc death,1,DE,1,1,0.17,1,0.2,6,1,Germany
EuroCOVIDhub-ensemble,inc death,1,DE,0.98,0.88,0.83,1,0.1,6,1,Germany
FIAS_FZJ-Epi1Ger,inc death,1,DE,2.03,2.57,0,0,0.33,6,1,Germany
HZI-AgeExtendedSEIR,inc death,1,DE,1.12,NA,NA,NA,NA,5,1,Germany
IEM_Health-CovidProject,inc death,1,DE,2,1.77,0.5,1,-0.48,6,1,Germany
ILM-EKF,inc death,1,DE,1.2,1.18,0.5,1,0.35,6,1,Germany
ITWW-county_repro,inc death,1,DE,1.04,1.4,0,0.17,-0.66,6,1,Germany
Karlen-pypm,inc death,1,DE,0.96,0.93,0.83,1,0.23,6,1,Germany
LANL-GrowthRate,inc death,1,DE,1.28,1.31,0.33,0.83,0.03,6,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,1,DE,1.52,1.3,0.67,1,0.08,6,1,Germany
RobertWalraven-ESG,inc death,1,DE,1.41,1.37,0.33,0.83,-0.71,6,1,Germany
USC-SIkJalpha,inc death,1,DE,1.18,1.43,1,1,0.05,6,1,Germany
epiforecasts-EpiExpert,inc death,1,DE,0.88,0.85,0.17,0.83,0.16,6,1,Germany
epiforecasts-EpiNow2,inc death,1,DE,2.65,2.66,0.33,0.83,0.72,6,1,Germany
itwm-dSEIR,inc death,1,DE,0.86,0.86,0.83,1,0.43,6,1,Germany
EuroCOVIDhub-baseline,inc death,2,DE,1,1,0.6,1,0.12,5,1,Germany
EuroCOVIDhub-ensemble,inc death,2,DE,0.95,0.93,0.6,1,0.28,5,1,Germany
FIAS_FZJ-Epi1Ger,inc death,2,DE,2.16,2.78,0,0.2,0.56,5,1,Germany
HZI-AgeExtendedSEIR,inc death,2,DE,1.01,NA,NA,NA,NA,4,1,Germany
IEM_Health-CovidProject,inc death,2,DE,1.86,1.7,0.4,1,-0.6,5,1,Germany
ILM-EKF,inc death,2,DE,1.56,1.52,0.2,1,0.51,5,1,Germany
ITWW-county_repro,inc death,2,DE,0.76,1.04,0,0,0.2,5,1,Germany
Karlen-pypm,inc death,2,DE,1.03,1.05,0.6,1,0.42,5,1,Germany
LANL-GrowthRate,inc death,2,DE,1.15,1.33,0.6,0.8,-0.06,5,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,2,DE,1.22,1.21,0.8,1,0.34,5,1,Germany
RobertWalraven-ESG,inc death,2,DE,1.72,2.04,0.2,0.6,-0.77,5,1,Germany
USC-SIkJalpha,inc death,2,DE,1.3,1.27,0.8,1,0.28,5,1,Germany
epiforecasts-EpiExpert,inc death,2,DE,0.81,0.88,0.2,0.8,-0.15,5,1,Germany
epiforecasts-EpiNow2,inc death,2,DE,2.77,3.06,0.2,0.4,0.84,5,1,Germany
itwm-dSEIR,inc death,2,DE,0.82,0.84,0.6,1,0.54,5,1,Germany
EuroCOVIDhub-baseline,inc death,3,DE,1,1,0.75,1,0.1,4,1,Germany
EuroCOVIDhub-ensemble,inc death,3,DE,1.05,0.99,0.5,1,0.48,4,1,Germany
FIAS_FZJ-Epi1Ger,inc death,3,DE,2.97,3.35,0,0.25,0.92,4,1,Germany
IEM_Health-CovidProject,inc death,3,DE,2.17,1.87,0.25,1,-0.62,4,1,Germany
ILM-EKF,inc death,3,DE,2.48,2.26,0,1,0.8,4,1,Germany
ITWW-county_repro,inc death,3,DE,1.3,1.67,0,0.25,0.95,4,1,Germany
Karlen-pypm,inc death,3,DE,1.94,1.66,0,1,0.72,4,1,Germany
LANL-GrowthRate,inc death,3,DE,0.82,0.77,0.5,1,-0.03,4,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,3,DE,0.77,0.96,1,1,0.28,4,1,Germany
RobertWalraven-ESG,inc death,3,DE,2.17,2.24,0,0.75,-0.84,4,1,Germany
USC-SIkJalpha,inc death,3,DE,1.89,1.51,0.75,0.75,0.5,4,1,Germany
epiforecasts-EpiExpert,inc death,3,DE,0.62,0.53,0.25,1,0.05,4,1,Germany
epiforecasts-EpiNow2,inc death,3,DE,3.99,4.15,0,0.5,0.97,4,1,Germany
itwm-dSEIR,inc death,3,DE,1.06,1.03,0.25,1,0.64,4,1,Germany
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.17,1,0.02,6,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,0.85,0.89,0.33,0.67,0.03,6,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,0.77,0.95,0.67,0.67,0.17,6,1,Denmark
ILM-EKF,inc case,1,DK,0.84,0.88,0.5,0.83,-0.01,6,1,Denmark
LANL-GrowthRate,inc case,1,DK,0.61,0.71,0.67,0.67,-0.2,6,1,Denmark
RobertWalraven-ESG,inc case,1,DK,0.83,NA,0.67,0.67,NA,6,1,Denmark
USC-SIkJalpha,inc case,1,DK,0.78,0.89,0.17,0.17,-0.25,6,1,Denmark
UVA-Ensemble,inc case,1,DK,0.91,NA,0,0,NA,5,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,1.08,1.11,0.33,0.67,0.08,6,1,Denmark
EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.2,1,-0.1,5,1,Denmark
EuroCOVIDhub-ensemble,inc case,2,DK,0.96,1.1,0.6,0.8,0.1,5,1,Denmark
IEM_Health-CovidProject,inc case,2,DK,1.07,1.24,0.6,0.6,0.24,5,1,Denmark
ILM-EKF,inc case,2,DK,0.92,0.99,0.6,0.8,0.16,5,1,Denmark
LANL-GrowthRate,inc case,2,DK,0.48,0.63,0.6,0.8,-0.01,5,1,Denmark
RobertWalraven-ESG,inc case,2,DK,0.91,NA,0.6,1,NA,5,1,Denmark
USC-SIkJalpha,inc case,2,DK,0.58,0.57,0.4,1,0.08,5,1,Denmark
UVA-Ensemble,inc case,2,DK,0.74,NA,0.25,0.25,NA,4,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,1.29,1.5,0.4,0.8,-0.04,5,1,Denmark
EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.5,1,0.02,4,1,Denmark
EuroCOVIDhub-ensemble,inc case,3,DK,1.9,1.56,0.25,1,0.45,4,1,Denmark
IEM_Health-CovidProject,inc case,3,DK,1.7,1.52,0.25,1,0.65,4,1,Denmark
ILM-EKF,inc case,3,DK,1.8,1.57,0.75,1,0.35,4,1,Denmark
LANL-GrowthRate,inc case,3,DK,0.92,0.91,0.5,0.75,0.32,4,1,Denmark
RobertWalraven-ESG,inc case,3,DK,1.02,NA,0.75,0.75,NA,4,1,Denmark
USC-SIkJalpha,inc case,3,DK,1.17,1.12,0,0.25,-0.08,4,1,Denmark
epiforecasts-EpiNow2,inc case,3,DK,2.09,1.75,0.5,1,0.15,4,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,1,1,0.07,6,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,0.97,0.88,1,1,0.18,6,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,1.22,1,0.67,1,-0.35,6,1,Denmark
ILM-EKF,inc death,1,DK,1.25,1.76,1,1,0.22,6,1,Denmark
LANL-GrowthRate,inc death,1,DK,0.28,0.35,1,1,-0,6,1,Denmark
RobertWalraven-ESG,inc death,1,DK,1.81,1.12,0.5,1,0.08,6,1,Denmark
USC-SIkJalpha,inc death,1,DK,0.97,1,0.83,0.83,0.18,6,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,2.13,1.76,0.5,0.67,0.48,6,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,1,1,0.08,5,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,1.06,0.75,0.8,1,0.22,5,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,1.59,1,0.4,1,-0.54,5,1,Denmark
ILM-EKF,inc death,2,DK,1.14,1.4,1,1,0.22,5,1,Denmark
LANL-GrowthRate,inc death,2,DK,0.57,0.4,1,1,-0.06,5,1,Denmark
RobertWalraven-ESG,inc death,2,DK,1.55,0.95,0.6,1,0.02,5,1,Denmark
USC-SIkJalpha,inc death,2,DK,1.14,1,0.6,1,0.28,5,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,2.45,1.85,0.6,0.8,0.57,5,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,1,1,0.02,4,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,0.94,0.61,1,1,0.07,4,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,3.75,1.17,0,1,-0.74,4,1,Denmark
ILM-EKF,inc death,3,DK,2.06,1.56,1,1,0.22,4,1,Denmark
LANL-GrowthRate,inc death,3,DK,1.78,0.56,0.5,1,-0.15,4,1,Denmark
RobertWalraven-ESG,inc death,3,DK,2,0.72,1,1,-0.05,4,1,Denmark
USC-SIkJalpha,inc death,3,DK,2,0.89,1,1,0.12,4,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,5.53,2.06,0.25,1,0.55,4,1,Denmark
DSMPG-bayes,inc case,1,EE,1.02,0.76,0.2,0.8,0.48,5,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.17,0.33,0.55,6,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.7,0.64,0.67,1,0.44,6,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,1.35,0.97,0.17,1,0.77,6,1,Estonia
ILM-EKF,inc case,1,EE,1.45,1.15,0.5,0.83,0.67,6,1,Estonia
LANL-GrowthRate,inc case,1,EE,0.76,0.55,0.5,1,0.05,6,1,Estonia
RobertWalraven-ESG,inc case,1,EE,1,NA,0,0.67,NA,6,1,Estonia
USC-SIkJalpha,inc case,1,EE,1.54,1.28,0.33,0.83,0.15,6,1,Estonia
UVA-Ensemble,inc case,1,EE,2.26,NA,0.2,0.4,NA,5,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,0.73,0.53,0.5,1,0.28,6,1,Estonia
DSMPG-bayes,inc case,2,EE,1.02,0.77,0.25,0.75,0.5,4,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0,0.4,0.6,5,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.97,0.73,0.2,0.8,0.66,5,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,1.49,1.17,0,0.4,0.96,5,1,Estonia
ILM-EKF,inc case,2,EE,1.78,1.38,0,0.6,0.83,5,1,Estonia
LANL-GrowthRate,inc case,2,EE,0.91,0.7,0.4,0.8,0.45,5,1,Estonia
RobertWalraven-ESG,inc case,2,EE,1.08,NA,0,0.2,NA,5,1,Estonia
USC-SIkJalpha,inc case,2,EE,1.07,0.92,0.2,0.8,0.12,5,1,Estonia
UVA-Ensemble,inc case,2,EE,1.61,NA,0,0.25,NA,4,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,0.76,0.55,0.4,1,0.32,5,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0,0.25,0.95,4,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,1.34,0.96,0,0.75,0.92,4,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,1.87,1.58,0,0,1,4,1,Estonia
ILM-EKF,inc case,3,EE,2.41,1.84,0,0.25,0.95,4,1,Estonia
LANL-GrowthRate,inc case,3,EE,1.19,0.9,0.25,0.5,0.82,4,1,Estonia
RobertWalraven-ESG,inc case,3,EE,1.26,NA,0,0,NA,4,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.77,0.72,0.5,0.75,0.4,4,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,0.87,0.62,0.5,0.75,0.62,4,1,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,1,1,0,0.67,-0.27,6,1,Estonia
EuroCOVIDhub-ensemble,inc death,1,EE,0.78,0.71,0.83,1,0.05,6,1,Estonia
IEM_Health-CovidProject,inc death,1,EE,1.01,0.84,0.83,1,0.1,6,1,Estonia
ILM-EKF,inc death,1,EE,0.77,1.39,1,1,0.03,6,1,Estonia
LANL-GrowthRate,inc death,1,EE,1.34,1.13,0.17,0.83,-0.1,6,1,Estonia
RobertWalraven-ESG,inc death,1,EE,0.99,0.75,0,0.67,0.22,6,1,Estonia
USC-SIkJalpha,inc death,1,EE,1.03,0.89,0.5,0.83,0.15,6,1,Estonia
epiforecasts-EpiNow2,inc death,1,EE,0.92,0.93,0.5,1,0.27,6,1,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.2,1,-0.41,5,1,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,1.18,1.38,1,1,0.08,5,1,Estonia
IEM_Health-CovidProject,inc death,2,EE,1.41,1.85,1,1,0.18,5,1,Estonia
ILM-EKF,inc death,2,EE,1.74,3.04,1,1,0.12,5,1,Estonia
LANL-GrowthRate,inc death,2,EE,2.61,2.88,0.2,0.8,-0.18,5,1,Estonia
RobertWalraven-ESG,inc death,2,EE,0.88,0.88,0.6,0.8,-0.1,5,1,Estonia
USC-SIkJalpha,inc death,2,EE,1.18,1.73,0.8,1,0.06,5,1,Estonia
epiforecasts-EpiNow2,inc death,2,EE,2.89,2.65,0,1,0.19,5,1,Estonia
EuroCOVIDhub-baseline,inc death,3,EE,1,1,0.25,0.25,-0.37,4,1,Estonia
EuroCOVIDhub-ensemble,inc death,3,EE,0.99,0.98,0.75,1,0.28,4,1,Estonia
IEM_Health-CovidProject,inc death,3,EE,1.5,1.5,0.5,1,0.22,4,1,Estonia
ILM-EKF,inc death,3,EE,1.71,2.19,1,1,0.3,4,1,Estonia
LANL-GrowthRate,inc death,3,EE,2,1.69,0,1,-0.07,4,1,Estonia
RobertWalraven-ESG,inc death,3,EE,0.8,0.69,0.5,0.75,-0.03,4,1,Estonia
USC-SIkJalpha,inc death,3,EE,0.99,0.95,1,1,0.05,4,1,Estonia
epiforecasts-EpiNow2,inc death,3,EE,1.73,1.71,0.5,1,0.36,4,1,Estonia
EuroCOVIDhub-baseline,inc case,1,ES,1,1,0.6,1,-0.28,5,1,Spain
EuroCOVIDhub-ensemble,inc case,1,ES,0.83,1.03,0.8,1,-0.18,5,1,Spain
IEM_Health-CovidProject,inc case,1,ES,1.71,1.39,0.2,1,-0.69,5,1,Spain
ILM-EKF,inc case,1,ES,1.75,2.08,0.4,0.6,0.04,5,1,Spain
LANL-GrowthRate,inc case,1,ES,2.36,2.02,0.4,1,-0.58,5,1,Spain
RobertWalraven-ESG,inc case,1,ES,2.13,NA,0.2,1,NA,5,1,Spain
UNED-PreCoV2,inc case,1,ES,0.98,1.68,NA,NA,-0.23,5,1,Spain
UNIPV-BayesINGARCHX,inc case,1,ES,2.12,2.24,0,0.4,0.32,5,1,Spain
USC-SIkJalpha,inc case,1,ES,1.22,1.5,0.4,0.6,-0.56,5,1,Spain
