model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
MUNI-ARIMA,inc case,4,DE,0.72,0.72,0.3,1,-0.51,10,1,Germany
RobertWalraven-ESG,inc case,4,DE,1.06,1.51,0,0.2,-0.98,10,1,Germany
UNIPV-BayesINGARCHX,inc case,4,DE,0.75,1.06,0,0,-0.34,9,1,Germany
USC-SIkJalpha,inc case,4,DE,0.95,1.52,0.1,0.1,-0.54,10,1,Germany
UVA-Ensemble,inc case,4,DE,1.23,NA,0.1,0.3,NA,10,1,Germany
epiforecasts-EpiExpert,inc case,4,DE,0.74,0.83,0.4,0.7,-0.32,10,1,Germany
epiforecasts-EpiExpert_Rt,inc case,4,DE,0.47,0.6,0.7,0.8,-0.28,10,1,Germany
epiforecasts-EpiExpert_direct,inc case,4,DE,1.04,1.16,0.2,0.6,-0.42,10,1,Germany
epiforecasts-EpiNow2,inc case,4,DE,1.44,2.1,0.4,0.7,-0.2,10,1,Germany
itwm-dSEIR,inc case,4,DE,1.72,1.99,0.1,0.7,-0.43,10,1,Germany
CovidMetrics-epiBATS,inc case,3,DE,0.88,0.86,0.7,1,-0.42,10,1,Germany
EuroCOVIDhub-baseline,inc case,3,DE,1,1,0.5,0.9,-0.56,10,1,Germany
EuroCOVIDhub-ensemble,inc case,3,DE,0.99,1.02,0.3,0.8,-0.33,10,1,Germany
FIAS_FZJ-Epi1Ger,inc case,3,DE,1.9,2.64,0,0.5,-0.04,10,1,Germany
HZI-AgeExtendedSEIR,inc case,3,DE,1.33,1.66,0.1,0.8,-0.09,10,1,Germany
IEM_Health-CovidProject,inc case,3,DE,1.32,1.46,0.1,0.5,-0.49,10,1,Germany
ILM-EKF,inc case,3,DE,1.79,1.88,0.3,0.8,-0.07,10,1,Germany
ITWW-county_repro,inc case,3,DE,1.41,1.72,0.2,0.7,-0.02,10,1,Germany
Karlen-pypm,inc case,3,DE,2,2.25,0.2,0.6,-0.12,10,1,Germany
LANL-GrowthRate,inc case,3,DE,1.2,1.21,0.1,0.4,-0.6,10,1,Germany
MUNI-ARIMA,inc case,3,DE,0.93,0.86,0.2,1,-0.35,10,1,Germany
RobertWalraven-ESG,inc case,3,DE,1.07,1.43,0,0.1,-0.79,10,1,Germany
UNIPV-BayesINGARCHX,inc case,3,DE,0.94,1.23,0,0,-0.33,9,1,Germany
USC-SIkJalpha,inc case,3,DE,0.95,1.37,0.1,0.1,-0.46,10,1,Germany
UVA-Ensemble,inc case,3,DE,1.39,NA,0.3,0.7,NA,10,1,Germany
epiforecasts-EpiExpert,inc case,3,DE,1.52,1.74,0.2,0.7,-0.22,10,1,Germany
epiforecasts-EpiExpert_Rt,inc case,3,DE,1.55,1.89,0.4,0.8,-0.02,10,1,Germany
epiforecasts-EpiExpert_direct,inc case,3,DE,1.57,1.74,0.2,0.4,-0.23,10,1,Germany
epiforecasts-EpiNow2,inc case,3,DE,1.21,1.54,0.4,0.8,-0.2,10,1,Germany
itwm-dSEIR,inc case,3,DE,1.35,1.55,0.1,0.6,-0.19,10,1,Germany
CovidMetrics-epiBATS,inc case,2,DE,0.8,0.77,0.6,1,-0.34,10,1,Germany
EuroCOVIDhub-baseline,inc case,2,DE,1,1,0.5,1,-0.45,10,1,Germany
EuroCOVIDhub-ensemble,inc case,2,DE,0.86,0.88,0.3,0.8,-0.15,10,1,Germany
FIAS_FZJ-Epi1Ger,inc case,2,DE,1.35,1.8,0,0.6,0.17,10,1,Germany
HZI-AgeExtendedSEIR,inc case,2,DE,0.82,0.99,0.3,0.6,0.06,10,1,Germany
IEM_Health-CovidProject,inc case,2,DE,1.12,1.16,0.2,0.7,-0.35,10,1,Germany
ILM-EKF,inc case,2,DE,1.37,1.35,0.3,0.9,0.05,10,1,Germany
ITWW-county_repro,inc case,2,DE,1.08,1.35,0.1,0.7,0.25,10,1,Germany
Karlen-pypm,inc case,2,DE,1.7,1.88,0.4,0.7,0.08,10,1,Germany
LANL-GrowthRate,inc case,2,DE,0.94,0.9,0.2,0.8,-0.4,10,1,Germany
MIT_CovidAnalytics-DELPHI,inc case,2,DE,1,1.01,0.29,0.43,-0.68,7,1,Germany
MUNI-ARIMA,inc case,2,DE,0.95,0.96,0.4,0.9,-0.17,10,1,Germany
RobertWalraven-ESG,inc case,2,DE,1.11,1.47,0,0.1,-0.58,10,1,Germany
UNIPV-BayesINGARCHX,inc case,2,DE,0.97,1.3,0,0.22,-0.15,9,1,Germany
USC-SIkJalpha,inc case,2,DE,0.89,1.19,0.1,0.2,-0.43,10,1,Germany
UVA-Ensemble,inc case,2,DE,1.68,NA,0.3,0.8,NA,10,1,Germany
epiforecasts-EpiNow2,inc case,2,DE,1.03,1.15,0.5,0.9,-0.09,10,1,Germany
itwm-dSEIR,inc case,2,DE,0.8,0.92,0.2,0.6,0.03,10,1,Germany
CovidMetrics-epiBATS,inc case,1,DE,0.73,0.68,0.4,1,-0.28,10,1,Germany
EuroCOVIDhub-baseline,inc case,1,DE,1,1,0.3,1,-0.42,10,1,Germany
EuroCOVIDhub-ensemble,inc case,1,DE,0.58,0.57,0.5,1,-0,10,1,Germany
FIAS_FZJ-Epi1Ger,inc case,1,DE,0.91,1.05,0.2,0.7,0.41,10,1,Germany
HZI-AgeExtendedSEIR,inc case,1,DE,0.46,0.47,0.2,0.9,0.02,10,1,Germany
IEM_Health-CovidProject,inc case,1,DE,0.99,0.94,0.3,0.9,-0.17,10,1,Germany
ILM-EKF,inc case,1,DE,0.9,0.84,0.3,0.8,0.12,10,1,Germany
ITWW-county_repro,inc case,1,DE,0.86,1.03,0.3,0.5,0.62,10,1,Germany
Karlen-pypm,inc case,1,DE,1.2,1.15,0.4,1,0.24,10,1,Germany
LANL-GrowthRate,inc case,1,DE,0.61,0.67,0.5,1,-0.43,10,1,Germany
MIT_CovidAnalytics-DELPHI,inc case,1,DE,0.93,0.79,0.43,0.86,-0.42,7,1,Germany
MUNI-ARIMA,inc case,1,DE,0.62,0.58,0.6,1,0.1,10,1,Germany
RobertWalraven-ESG,inc case,1,DE,1.13,1.38,0.1,0.3,-0.49,10,1,Germany
SDSC_ISG-TrendModel,inc case,1,DE,0.64,NA,NA,NA,NA,10,1,Germany
UNIPV-BayesINGARCHX,inc case,1,DE,1,1.34,0,0,-0.11,9,1,Germany
USC-SIkJalpha,inc case,1,DE,0.7,0.82,0.1,0.7,-0.5,10,1,Germany
UVA-Ensemble,inc case,1,DE,1.49,NA,0.3,1,NA,10,1,Germany
epiforecasts-EpiNow2,inc case,1,DE,1.17,1.14,0.7,0.9,0.06,10,1,Germany
itwm-dSEIR,inc case,1,DE,0.42,0.46,0.4,0.7,0.14,10,1,Germany
LANL-GrowthRate,inc case,5,DE,NA,NA,0.1,0.4,-0.88,10,1,Germany
USC-SIkJalpha,inc case,5,DE,NA,NA,0.1,0.1,-0.74,10,1,Germany
EuroCOVIDhub-baseline,inc death,4,DE,1,1,1,1,0.04,10,1,Germany
EuroCOVIDhub-ensemble,inc death,4,DE,0.71,0.55,0.4,1,0.36,10,1,Germany
FIAS_FZJ-Epi1Ger,inc death,4,DE,1.93,1.96,0,0.1,0.57,10,1,Germany
HZI-AgeExtendedSEIR,inc death,4,DE,0.45,0.47,1,1,-0.06,10,1,Germany
IEM_Health-CovidProject,inc death,4,DE,0.63,0.62,0.6,0.8,-0.09,10,1,Germany
ILM-EKF,inc death,4,DE,2.07,1.74,0.2,0.7,0.16,10,1,Germany
ITWW-county_repro,inc death,4,DE,0.91,0.84,0.1,0.3,0.37,10,1,Germany
Karlen-pypm,inc death,4,DE,1.53,1.22,0.1,0.5,0.19,10,1,Germany
LANL-GrowthRate,inc death,4,DE,0.72,0.52,0.5,0.9,-0.3,10,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,4,DE,0.77,0.62,0.5,0.8,-0.42,10,1,Germany
MUNI-ARIMA,inc death,4,DE,0.87,0.65,0.7,1,-0.2,10,1,Germany
RobertWalraven-ESG,inc death,4,DE,0.46,0.42,0.9,0.9,-0.25,10,1,Germany
UMass-MechBayes,inc death,4,DE,0.5,0.39,0.3,0.8,-0.34,10,1,Germany
USC-SIkJalpha,inc death,4,DE,1.37,1.27,0.2,0.2,0.37,10,1,Germany
USyd-OneModelMan,inc death,4,DE,0.33,NA,NA,NA,NA,10,1,Germany
epiforecasts-EpiExpert,inc death,4,DE,1.29,1.08,0.4,0.6,0.42,10,1,Germany
epiforecasts-EpiExpert_Rt,inc death,4,DE,3.01,2.59,0,0.2,0.43,10,1,Germany
epiforecasts-EpiExpert_direct,inc death,4,DE,0.63,0.57,0.5,0.7,0.03,10,1,Germany
epiforecasts-EpiNow2,inc death,4,DE,2.88,2.72,0,0.7,0.31,10,1,Germany
itwm-dSEIR,inc death,4,DE,1.57,1.31,0.1,0.7,0.38,10,1,Germany
EuroCOVIDhub-baseline,inc death,3,DE,1,1,1,1,0.02,10,1,Germany
EuroCOVIDhub-ensemble,inc death,3,DE,0.71,0.55,0.5,0.8,0.29,10,1,Germany
FIAS_FZJ-Epi1Ger,inc death,3,DE,1.83,1.7,0,0.1,0.77,10,1,Germany
HZI-AgeExtendedSEIR,inc death,3,DE,0.62,0.5,1,1,-0.05,10,1,Germany
IEM_Health-CovidProject,inc death,3,DE,0.86,0.69,0.5,0.8,-0.15,10,1,Germany
ILM-EKF,inc death,3,DE,1.86,1.41,0.4,0.8,0.27,10,1,Germany
ITWW-county_repro,inc death,3,DE,0.85,0.72,0.2,0.4,0.4,10,1,Germany
Karlen-pypm,inc death,3,DE,1.5,1.05,0.1,0.7,0.32,10,1,Germany
LANL-GrowthRate,inc death,3,DE,0.75,0.49,0.4,1,-0.23,10,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,3,DE,0.75,0.62,0.6,0.7,-0.52,10,1,Germany
MUNI-ARIMA,inc death,3,DE,0.99,0.63,0.7,1,-0.23,10,1,Germany
RobertWalraven-ESG,inc death,3,DE,0.63,0.46,0.7,0.9,-0.25,10,1,Germany
UMass-MechBayes,inc death,3,DE,0.57,0.37,0.3,0.9,-0.25,10,1,Germany
USC-SIkJalpha,inc death,3,DE,1.55,1.31,0.2,0.2,0.64,10,1,Germany
USyd-OneModelMan,inc death,3,DE,0.55,NA,NA,NA,NA,10,1,Germany
epiforecasts-EpiExpert,inc death,3,DE,2.18,1.64,0.3,0.5,0.38,10,1,Germany
epiforecasts-EpiExpert_Rt,inc death,3,DE,4.47,3.43,0,0.2,0.59,10,1,Germany
epiforecasts-EpiExpert_direct,inc death,3,DE,0.83,0.62,0.2,0.8,0.14,10,1,Germany
epiforecasts-EpiNow2,inc death,3,DE,2.73,2.05,0.2,0.7,0.4,10,1,Germany
itwm-dSEIR,inc death,3,DE,1.41,1.1,0.1,0.6,0.49,10,1,Germany
EuroCOVIDhub-baseline,inc death,2,DE,1,1,1,1,-0.05,10,1,Germany
EuroCOVIDhub-ensemble,inc death,2,DE,0.76,0.5,0.6,0.9,0.33,10,1,Germany
FIAS_FZJ-Epi1Ger,inc death,2,DE,1.82,1.46,0,0.1,0.81,10,1,Germany
HZI-AgeExtendedSEIR,inc death,2,DE,0.86,0.5,0.8,1,-0.08,10,1,Germany
IEM_Health-CovidProject,inc death,2,DE,1.22,0.75,0.4,0.7,-0.25,10,1,Germany
ILM-EKF,inc death,2,DE,1.58,1.12,0.6,0.9,0.29,10,1,Germany
ITWW-county_repro,inc death,2,DE,0.81,0.6,0.1,0.4,0.43,10,1,Germany
Karlen-pypm,inc death,2,DE,1.46,0.81,0.3,0.8,0.4,10,1,Germany
LANL-GrowthRate,inc death,2,DE,0.64,0.39,0.7,1,-0.17,10,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,2,DE,1.03,0.69,0.4,0.7,-0.56,10,1,Germany
MUNI-ARIMA,inc death,2,DE,1,0.6,0.7,1,-0.15,10,1,Germany
RobertWalraven-ESG,inc death,2,DE,0.77,0.47,0.8,1,-0.18,10,1,Germany
UMass-MechBayes,inc death,2,DE,0.68,0.37,0.4,0.9,-0.12,10,1,Germany
USC-SIkJalpha,inc death,2,DE,1.78,1.27,0.2,0.2,0.8,10,1,Germany
USyd-OneModelMan,inc death,2,DE,1.2,NA,NA,NA,NA,10,1,Germany
epiforecasts-EpiNow2,inc death,2,DE,2.52,1.59,0.4,0.8,0.58,10,1,Germany
itwm-dSEIR,inc death,2,DE,1.31,0.89,0.2,0.7,0.55,10,1,Germany
EuroCOVIDhub-baseline,inc death,1,DE,1,1,0.9,1,-0.11,10,1,Germany
EuroCOVIDhub-ensemble,inc death,1,DE,0.89,0.57,0.7,1,0.2,10,1,Germany
FIAS_FZJ-Epi1Ger,inc death,1,DE,1.53,1.44,0.1,0.2,0.54,10,1,Germany
HZI-AgeExtendedSEIR,inc death,1,DE,0.89,0.57,0.3,1,-0.14,10,1,Germany
IEM_Health-CovidProject,inc death,1,DE,1.26,0.78,0.3,0.9,-0.29,10,1,Germany
ILM-EKF,inc death,1,DE,1.28,1.06,0.8,0.9,0.27,10,1,Germany
ITWW-county_repro,inc death,1,DE,0.8,0.62,0.1,0.5,0,10,1,Germany
Karlen-pypm,inc death,1,DE,1.06,0.76,0.4,1,0.3,10,1,Germany
LANL-GrowthRate,inc death,1,DE,0.83,0.54,0.5,1,-0.2,10,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,1,DE,1.07,0.81,0.3,0.8,-0.63,10,1,Germany
MUNI-ARIMA,inc death,1,DE,1.01,0.7,0.6,1,0.01,10,1,Germany
RobertWalraven-ESG,inc death,1,DE,0.72,0.55,0.8,1,-0.2,10,1,Germany
SDSC_ISG-TrendModel,inc death,1,DE,1.29,NA,NA,NA,NA,10,1,Germany
UMass-MechBayes,inc death,1,DE,0.74,0.46,0.6,1,-0.24,10,1,Germany
USC-SIkJalpha,inc death,1,DE,1.28,1.04,0.3,0.4,0.73,10,1,Germany
USyd-OneModelMan,inc death,1,DE,1.38,NA,NA,NA,NA,10,1,Germany
epiforecasts-EpiNow2,inc death,1,DE,2.33,1.55,0.5,0.7,0.58,10,1,Germany
itwm-dSEIR,inc death,1,DE,1.26,0.87,0.4,0.7,0.53,10,1,Germany
LANL-GrowthRate,inc death,5,DE,NA,NA,0.3,0.8,-0.25,10,1,Germany
USC-SIkJalpha,inc death,5,DE,NA,NA,0.2,0.2,0.18,10,1,Germany
BIOCOMSC-Gompertz,inc case,1,DK,1.08,NA,0.78,1,NA,9,1,Denmark
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.4,1,0.16,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,0.9,0.84,0.4,0.9,0.18,10,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,1.1,1.18,0.3,0.5,0.4,10,1,Denmark
ILM-EKF,inc case,1,DK,1.62,1.62,0.4,0.9,0.46,10,1,Denmark
Karlen-pypm,inc case,1,DK,1.5,1.4,0.7,0.9,0.18,10,1,Denmark
LANL-GrowthRate,inc case,1,DK,0.98,1.06,0.5,0.9,-0.06,10,1,Denmark
MUNI-ARIMA,inc case,1,DK,0.72,0.68,0.4,0.9,0,10,1,Denmark
RobertWalraven-ESG,inc case,1,DK,1,1.08,0.3,0.7,-0.03,10,1,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,0.79,NA,NA,NA,NA,10,1,Denmark
USC-SIkJalpha,inc case,1,DK,1.54,1.83,0.1,0.5,-0.06,10,1,Denmark
UVA-Ensemble,inc case,1,DK,2.73,NA,0.5,0.7,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,1.38,1.39,0.6,0.9,-0,10,1,Denmark
EuroCOVIDhub-baseline,inc case,4,DK,1,1,0.4,1,-0.2,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,4,DK,1.33,1.62,0.4,0.8,0.04,10,1,Denmark
IEM_Health-CovidProject,inc case,4,DK,1.55,1.98,0.3,0.5,0,10,1,Denmark
ILM-EKF,inc case,4,DK,3.11,3.64,0,0.6,0.17,10,1,Denmark
Karlen-pypm,inc case,4,DK,3.09,4.05,0,0.71,0.16,7,1,Denmark
LANL-GrowthRate,inc case,4,DK,1.22,1.44,0.2,0.6,-0.06,10,1,Denmark
MUNI-ARIMA,inc case,4,DK,0.91,0.99,0.6,1,-0.16,10,1,Denmark
RobertWalraven-ESG,inc case,4,DK,1.2,1.53,0.1,0.4,-0.63,10,1,Denmark
USC-SIkJalpha,inc case,4,DK,1.75,2.34,0.2,0.2,-0.48,10,1,Denmark
UVA-Ensemble,inc case,4,DK,2.4,NA,0.1,0.4,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,4,DK,5.54,6.59,0.4,0.8,0.06,10,1,Denmark
EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.4,1,-0.09,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,3,DK,1.28,1.47,0.4,0.8,0.15,10,1,Denmark
IEM_Health-CovidProject,inc case,3,DK,1.38,1.79,0.3,0.5,0.13,10,1,Denmark
ILM-EKF,inc case,3,DK,2.35,2.61,0.1,0.8,0.3,10,1,Denmark
Karlen-pypm,inc case,3,DK,2.29,2.89,0.12,0.75,0.24,8,1,Denmark
LANL-GrowthRate,inc case,3,DK,1.33,1.49,0.3,0.7,0.07,10,1,Denmark
MUNI-ARIMA,inc case,3,DK,0.78,0.88,0.6,0.9,-0.06,10,1,Denmark
RobertWalraven-ESG,inc case,3,DK,1.08,1.34,0.1,0.4,-0.52,10,1,Denmark
USC-SIkJalpha,inc case,3,DK,1.73,2.27,0.1,0.1,-0.34,10,1,Denmark
UVA-Ensemble,inc case,3,DK,2.3,NA,0.3,0.7,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,3,DK,3.74,4.66,0.5,0.9,0.14,10,1,Denmark
EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.5,1,0.03,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,2,DK,1.05,1.06,0.4,1,0.18,10,1,Denmark
IEM_Health-CovidProject,inc case,2,DK,1.2,1.52,0.3,0.4,0.29,10,1,Denmark
ILM-EKF,inc case,2,DK,1.96,2.07,0.2,0.8,0.39,10,1,Denmark
Karlen-pypm,inc case,2,DK,1.78,2.1,0.11,0.78,0.25,9,1,Denmark
LANL-GrowthRate,inc case,2,DK,1.35,1.34,0.5,0.9,0.13,10,1,Denmark
MUNI-ARIMA,inc case,2,DK,0.68,0.74,0.7,1,0.02,10,1,Denmark
RobertWalraven-ESG,inc case,2,DK,1.05,1.22,0.1,0.6,-0.32,10,1,Denmark
USC-SIkJalpha,inc case,2,DK,1.74,2.13,0.1,0.1,-0.14,10,1,Denmark
UVA-Ensemble,inc case,2,DK,2.3,NA,0.4,0.5,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,2.38,2.72,0.5,1,0.08,10,1,Denmark
LANL-GrowthRate,inc case,5,DK,NA,NA,0.2,0.6,-0.2,10,1,Denmark
USC-SIkJalpha,inc case,5,DK,NA,NA,0.2,0.2,-0.68,10,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,-0.2,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,0.88,0.76,0.5,1,-0.34,10,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,0.87,0.69,0.4,1,-0.23,10,1,Denmark
ILM-EKF,inc death,4,DK,0.85,1.9,0.9,1,-0.14,10,1,Denmark
Karlen-pypm,inc death,4,DK,1.33,0.95,0,0.86,-0.43,7,1,Denmark
LANL-GrowthRate,inc death,4,DK,0.99,1.02,0.2,0.6,-0.48,10,1,Denmark
MUNI-ARIMA,inc death,4,DK,0.74,0.74,0.7,1,-0.22,10,1,Denmark
RobertWalraven-ESG,inc death,4,DK,1.1,0.89,0.4,0.9,-0.52,10,1,Denmark
UMass-MechBayes,inc death,4,DK,1.03,0.88,0.3,1,-0.11,10,1,Denmark
USC-SIkJalpha,inc death,4,DK,0.9,0.97,0.2,0.4,-0.65,10,1,Denmark
USyd-OneModelMan,inc death,4,DK,0.86,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,1.62,1.86,0.4,1,-0.16,10,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,0.9,1,-0.19,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,0.97,0.79,0.5,1,-0.3,10,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,1.49,1.36,0.3,0.9,-0.12,10,1,Denmark
ILM-EKF,inc death,3,DK,0.92,1.82,1,1,-0.13,10,1,Denmark
Karlen-pypm,inc death,3,DK,1.19,1,0.25,0.75,-0.5,8,1,Denmark
LANL-GrowthRate,inc death,3,DK,1,0.96,0.3,0.6,-0.52,10,1,Denmark
MUNI-ARIMA,inc death,3,DK,1.11,0.9,0.5,1,-0.23,10,1,Denmark
RobertWalraven-ESG,inc death,3,DK,1,0.85,0.5,0.8,-0.47,10,1,Denmark
UMass-MechBayes,inc death,3,DK,1.05,0.74,0.4,0.9,-0.02,10,1,Denmark
USC-SIkJalpha,inc death,3,DK,0.92,1.04,0.1,0.2,-0.46,10,1,Denmark
USyd-OneModelMan,inc death,3,DK,1.22,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,1.49,1.41,0.3,0.9,-0.16,10,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,0.9,1,-0.21,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,1.12,0.83,0.5,1,-0.3,10,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,1.02,0.64,0.7,1,-0.04,10,1,Denmark
ILM-EKF,inc death,2,DK,1.02,1.94,1,1,-0.07,10,1,Denmark
Karlen-pypm,inc death,2,DK,1.53,1.03,0.33,0.89,-0.4,9,1,Denmark
LANL-GrowthRate,inc death,2,DK,1.64,1.07,0.3,0.8,-0.46,10,1,Denmark
MUNI-ARIMA,inc death,2,DK,1.17,0.79,0.8,1,-0.16,10,1,Denmark
RobertWalraven-ESG,inc death,2,DK,1.24,0.79,0.5,1,-0.43,10,1,Denmark
UMass-MechBayes,inc death,2,DK,1.29,0.86,0.5,0.8,-0.04,10,1,Denmark
USC-SIkJalpha,inc death,2,DK,1.26,0.93,0.4,0.5,-0.31,10,1,Denmark
USyd-OneModelMan,inc death,2,DK,0.92,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,1.67,1.12,0.4,0.9,-0.18,10,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.5,1,-0.1,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,1.12,0.9,0.4,1,-0.23,10,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,1.32,1.04,0.1,0.7,0.07,10,1,Denmark
ILM-EKF,inc death,1,DK,1.2,1.71,0.9,1,-0.02,10,1,Denmark
Karlen-pypm,inc death,1,DK,1.52,1.03,0.4,0.9,-0.38,10,1,Denmark
LANL-GrowthRate,inc death,1,DK,1.45,0.91,0.4,0.9,-0.39,10,1,Denmark
MUNI-ARIMA,inc death,1,DK,1.44,1.04,0.4,1,-0.09,10,1,Denmark
RobertWalraven-ESG,inc death,1,DK,1.06,0.76,0.4,1,-0.21,10,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,1.92,NA,NA,NA,NA,10,1,Denmark
UMass-MechBayes,inc death,1,DK,1.54,0.96,0.4,0.8,-0.08,10,1,Denmark
USC-SIkJalpha,inc death,1,DK,1.2,1.1,0,0.3,-0.22,10,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.26,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,1.31,0.94,0.3,0.9,-0.2,10,1,Denmark
LANL-GrowthRate,inc death,5,DK,NA,NA,0.2,0.5,-0.43,10,1,Denmark
USC-SIkJalpha,inc death,5,DK,NA,NA,0.2,0.3,-0.62,10,1,Denmark
EuroCOVIDhub-baseline,inc hosp,1,DK,1,1,0.5,1,-0.06,8,1,Denmark
Karlen-pypm,inc hosp,1,DK,1.35,1.2,0.33,0.67,-0.32,6,1,Denmark
EuroCOVIDhub-baseline,inc hosp,2,DK,1,1,0.43,1,-0.16,7,1,Denmark
Karlen-pypm,inc hosp,2,DK,1.06,1.03,0.2,0.8,-0.3,5,1,Denmark
EuroCOVIDhub-baseline,inc hosp,3,DK,1,1,0.5,1,-0.23,6,1,Denmark
Karlen-pypm,inc hosp,3,DK,0.76,1,0.25,0.75,-0.28,4,1,Denmark
BIOCOMSC-Gompertz,inc case,1,EE,1.78,NA,0.38,1,NA,8,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.3,1,-0.68,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.63,0.66,0.5,0.9,-0.21,10,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,0.83,0.8,0.4,0.9,-0.36,10,1,Estonia
ILM-EKF,inc case,1,EE,2.57,2.47,0.2,0.8,-0.04,10,1,Estonia
Karlen-pypm,inc case,1,EE,0.99,1.15,0.6,1,0.15,10,1,Estonia
LANL-GrowthRate,inc case,1,EE,1.21,1.13,0.3,0.9,-0.5,10,1,Estonia
MUNI-ARIMA,inc case,1,EE,1.06,0.95,0.3,1,-0.12,10,1,Estonia
RobertWalraven-ESG,inc case,1,EE,0.73,0.75,0.3,0.8,-0.62,10,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,0.97,NA,NA,NA,NA,10,1,Estonia
USC-SIkJalpha,inc case,1,EE,1.17,1.14,0.3,0.7,-0.24,10,1,Estonia
UVA-Ensemble,inc case,1,EE,3.2,NA,0.4,0.8,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,1.42,1.47,0.5,0.9,-0.04,10,1,Estonia
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0.2,1,-0.7,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,0.61,0.78,0.5,0.8,-0.54,10,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,1,1.22,0.1,0.5,-0.61,10,1,Estonia
ILM-EKF,inc case,4,EE,2.46,3.02,0.1,0.4,-0.37,10,1,Estonia
Karlen-pypm,inc case,4,EE,2.71,2.74,0.43,0.71,0.59,7,1,Estonia
LANL-GrowthRate,inc case,4,EE,0.81,1.04,0.2,0.6,-0.76,10,1,Estonia
MUNI-ARIMA,inc case,4,EE,0.67,0.71,0.5,1,-0.39,10,1,Estonia
RobertWalraven-ESG,inc case,4,EE,1.12,1.6,0,0.1,-0.98,10,1,Estonia
USC-SIkJalpha,inc case,4,EE,0.95,1.5,0,0,-0.8,10,1,Estonia
UVA-Ensemble,inc case,4,EE,1.39,NA,0,0.3,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,2.95,3.59,0.3,0.8,-0.21,10,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0.2,1,-0.71,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,0.62,0.71,0.4,0.8,-0.47,10,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,0.86,1.03,0.2,0.6,-0.49,10,1,Estonia
ILM-EKF,inc case,3,EE,2.4,2.82,0,0.5,-0.21,10,1,Estonia
Karlen-pypm,inc case,3,EE,1.66,1.72,0.5,0.88,0.42,8,1,Estonia
LANL-GrowthRate,inc case,3,EE,0.8,0.97,0.3,0.6,-0.62,10,1,Estonia
MUNI-ARIMA,inc case,3,EE,0.79,0.8,0.4,1,-0.29,10,1,Estonia
RobertWalraven-ESG,inc case,3,EE,1.05,1.42,0,0.1,-1,10,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.82,1.23,0,0.2,-0.74,10,1,Estonia
