model,location,target_variable,relative_skill,inv_skill,sum_inv_skill,skill_weight
epiforecasts-EpiNow2,ES,inc case,1.5802157810832425,0.632824967305729,8.46438081641583,0.07476329114096894
epiforecasts-EpiNow2,ES,inc death,1.0875623223709683,0.9194875359601684,8.139604987023324,0.11296463863124488
epiforecasts-EpiNow2,FI,inc case,1.1333091231767578,0.8823717903169425,6.920553107025138,0.12750018339158992
epiforecasts-EpiNow2,FI,inc death,0.8862432815564133,1.128358342241882,8.58335496798936,0.13145889299113986
epiforecasts-EpiNow2,FR,inc case,1.098282446267309,0.9105125948235466,7.646529350295436,0.11907527626090489
epiforecasts-EpiNow2,FR,inc death,1.4791229637867418,0.6760763131145456,9.025871593516545,0.07490426892403212
epiforecasts-EpiNow2,GB,inc case,1.0143240287815078,0.985878251549739,8.27649420333486,0.1191178568278943
epiforecasts-EpiNow2,GB,inc death,1.314327597490219,0.7608453188608039,9.365327390583161,0.08124065365038216
epiforecasts-EpiNow2,GR,inc case,1.2175091648242125,0.8213490533719169,7.881105041817316,0.10421749856318636
epiforecasts-EpiNow2,GR,inc death,0.9280527720952783,1.077524931844431,8.033225246104246,0.13413353900004016
epiforecasts-EpiNow2,HR,inc case,0.7902150615931178,1.2654782838281315,7.141156260286267,0.1772091574113521
epiforecasts-EpiNow2,HR,inc death,0.8977120930593604,1.1139428862900211,7.935377342684691,0.1403768010247075
epiforecasts-EpiNow2,HU,inc case,0.6424307337006696,1.5565880452816787,7.594209751137747,0.20497037826068398
epiforecasts-EpiNow2,HU,inc death,0.9497776040675759,1.052878058734317,8.12644666617823,0.12956192318548407
epiforecasts-EpiNow2,IE,inc case,1.9676088237704095,0.5082311015884553,7.831327841933406,0.06489718114814393
epiforecasts-EpiNow2,IE,inc death,1.544364673395746,0.6475154587686871,8.457400559938833,0.07656199492735984
epiforecasts-EpiNow2,IS,inc case,2.296409083912023,0.4354624822753535,8.233635155339114,0.05288824122756729
epiforecasts-EpiNow2,IT,inc case,0.8057648139286172,1.2410569222107906,8.36170068283103,0.1484215914065229
epiforecasts-EpiNow2,IT,inc death,0.8084738517497946,1.2368983830901665,8.539998744808972,0.14483589752773834
epiforecasts-EpiNow2,LI,inc case,1.781718863382846,0.5612557741580836,6.857472856879369,0.0818458615691108
epiforecasts-EpiNow2,LI,inc death,0.9894016441553171,1.0107118842052574,10.80676526480733,0.09352584787759587
epiforecasts-EpiNow2,LT,inc case,1.265755739387462,0.7900418452646564,7.05490434772859,0.11198477063959339
epiforecasts-EpiNow2,LT,inc death,1.2848842074805904,0.7782802482729605,8.528325679967876,0.09125827008471984
epiforecasts-EpiNow2,LU,inc case,1.078065838519052,0.927587132687284,6.996929782562102,0.13257059331923501
epiforecasts-EpiNow2,LU,inc death,1.0950028907190366,0.913239598247405,8.313844859612793,0.10984563865074792
epiforecasts-EpiNow2,LV,inc case,0.9961499589991895,1.0038649211055317,7.632375596784891,0.13152719076461672
epiforecasts-EpiNow2,LV,inc death,0.919162550126296,1.0879468488599722,8.238805035213549,0.13205153468372768
epiforecasts-EpiNow2,MT,inc case,1.178063485149855,0.8488506881042964,7.094477498236277,0.11964950037762824
epiforecasts-EpiNow2,MT,inc death,0.9344729115706474,1.0701219774463187,7.989945059592218,0.1339335839564502
epiforecasts-EpiNow2,NL,inc case,1.065345979261246,0.9386621993856309,8.369068587950128,0.11215850240935132
epiforecasts-EpiNow2,NL,inc death,1.5733613523615437,0.6355819014487966,10.872861569280285,0.05845580736947321
epiforecasts-EpiNow2,NO,inc case,1.0867243179310961,0.9201965792978648,7.957728604422472,0.11563558209141106
epiforecasts-EpiNow2,NO,inc death,1.2591849359294027,0.7941645198144793,7.817266981323686,0.10159107034617418
epiforecasts-EpiNow2,PL,inc case,0.629261561731093,1.5891642852759174,11.340495726820865,0.14013181818123355
epiforecasts-EpiNow2,PL,inc death,1.156210710777657,0.864894253857421,14.786120028876745,0.05849365838829352
epiforecasts-EpiNow2,PT,inc case,1.4981172842187878,0.6675044808133714,7.2507704051962385,0.09205980102955774
epiforecasts-EpiNow2,PT,inc death,1.3568094753159945,0.7370231548295347,8.737268223100017,0.0843539577829323
epiforecasts-EpiNow2,RO,inc case,0.6968257182928433,1.4350790646044247,7.610612213830734,0.18856289405948992
epiforecasts-EpiNow2,RO,inc death,0.8043128501238421,1.243297306323065,8.869222832974819,0.14018108798671955
epiforecasts-EpiNow2,SE,inc case,1.0049259026734294,0.9950982429049496,7.422565883020097,0.13406391517269547
epiforecasts-EpiNow2,SE,inc death,1.3674971999238785,0.7312629232847166,7.995456461943252,0.0914598093011174
epiforecasts-EpiNow2,SI,inc case,0.9238078722456068,1.0824761620283492,6.9567742176967355,0.15560030096632024
epiforecasts-EpiNow2,SI,inc death,0.8814335141974257,1.134515518065515,8.888033154012236,0.12764528421604415
epiforecasts-EpiNow2,SK,inc case,0.5869031503171815,1.7038586340174993,7.548110006497911,0.22573314810604314
epiforecasts-EpiNow2,SK,inc death,0.9445698950088413,1.0586829045516424,8.445568398358978,0.1253536594123553
FIAS_FZJ-Epi1Ger,DE,inc case,1.4462179785595908,0.6914586976687868,13.920257071896307,0.049672839667938104
FIAS_FZJ-Epi1Ger,DE,inc death,2.209631886636966,0.4525640700822744,14.238585596905871,0.0317843417102201
IEM_Health-CovidProject,AT,inc case,1.3210623861252528,0.75696652217391025,7.30999351523259,0.10355228367802799
IEM_Health-CovidProject,AT,inc death,1.3308073987328686,0.751423535030052,8.810113510668565,0.08529101629849822
IEM_Health-CovidProject,BE,inc case,1.400408922230394,0.7140771414161848,6.807212710064487,0.10490007758394554
IEM_Health-CovidProject,BE,inc death,1.2479549118321822,0.8013110013180302,7.973632679874797,0.10049509846879635
IEM_Health-CovidProject,BG,inc case,1.6411166757571027,0.60934119723003,6.72865605139513,0.09055912392842376
IEM_Health-CovidProject,BG,inc death,1.5505630234041539,0.6449270264452516,8.78662489225361,0.07339872070945315
IEM_Health-CovidProject,CH,inc case,1.0937552897548644,0.9142812925038497,7.578681453335597,0.12063856993243172
IEM_Health-CovidProject,CH,inc death,0.948022562184418,1.0548272160272392,8.408674800033614,0.12544511960707797
IEM_Health-CovidProject,CY,inc case,1.0627439092011521,0.940960462197976,7.786204744533361,0.1208496941797758
IEM_Health-CovidProject,CY,inc death,0.8492030115763557,1.1775747216719397,9.066816815018104,0.12987741405797756
IEM_Health-CovidProject,CZ,inc case,1.6438739972642034,0.6083191300940567,9.574430435218046,0.06353580343081817
IEM_Health-CovidProject,CZ,inc death,1.3713666853768827,0.729199571976752,10.49647211787267,0.069470919732652
IEM_Health-CovidProject,DE,inc case,1.1198461888012048,0.8929797770446493,13.920257071896307,0.06414966134838786
IEM_Health-CovidProject,DE,inc death,1.2017577097713772,0.8321144868629471,14.238585596905871,0.05844081079540446
IEM_Health-CovidProject,DK,inc case,0.8737990355060512,1.144427905463252,7.853076775626815,0.14572987609329802
IEM_Health-CovidProject,DK,inc death,1.131048165427896,0.8841356456483723,7.7679886903088535,0.11381783379157048
IEM_Health-CovidProject,EE,inc case,1.259839532525126,0.7937518820318938,6.948953409886092,0.1142261050279376
IEM_Health-CovidProject,EE,inc death,1.6711996934011144,0.5983725367761805,8.045070003145575,0.07437754258722676
IEM_Health-CovidProject,ES,inc case,0.9571636945625512,1.0447533746639086,8.46438081641583,0.12342939162634468
IEM_Health-CovidProject,ES,inc death,0.7238020886191185,1.3815931395111285,8.139604987023324,0.16973712381789438
IEM_Health-CovidProject,FI,inc case,0.9865743339157049,1.0136083674820615,6.920553107025138,0.14646349096767067
IEM_Health-CovidProject,FI,inc death,1.2776792922569185,0.7826690203561019,8.58335496798936,0.09118451040123314
IEM_Health-CovidProject,FR,inc case,1.1575211976030437,0.8639150644245364,7.646529350295436,0.11298133111738563
IEM_Health-CovidProject,FR,inc death,1.002834362181634,0.9971736487215417,9.025871593516545,0.11047948537599743
IEM_Health-CovidProject,GB,inc case,0.6326780068750554,1.5805828385583274,8.27649420333486,0.19097250595807352
IEM_Health-CovidProject,GB,inc death,1.102892044888947,0.9067070568096196,9.365327390583161,0.09681530810351742
IEM_Health-CovidProject,GR,inc case,1.0924907768115169,0.9153395353309478,7.881105041817316,0.11614355226508671
IEM_Health-CovidProject,GR,inc death,1.2552276903485566,0.7966682122207772,8.033225246104246,0.09917165121283329
IEM_Health-CovidProject,HR,inc case,1.386005886672327,0.7214976571282162,7.141156260286267,0.10103373050953146
IEM_Health-CovidProject,HR,inc death,1.660663176169294,0.6021690697729161,7.935377342684691,0.0758841128491554
IEM_Health-CovidProject,HU,inc case,2.1393539336708174,0.4674308370677809,7.594209751137747,0.06155095163097799
IEM_Health-CovidProject,HU,inc death,1.8401153699923465,0.5434441863306425,8.12644666617823,0.06687353140363594
IEM_Health-CovidProject,IE,inc case,0.8573707139383088,1.1663566106737278,7.831327841933406,0.14893471888999305
IEM_Health-CovidProject,IE,inc death,1.2251365393098943,0.8162355524579235,8.457400559938833,0.09651139811495776
IEM_Health-CovidProject,IS,inc case,1.0568519320585124,0.9462063413672552,8.233635155339114,0.11491963434324465
IEM_Health-CovidProject,IT,inc case,1.32345456328826,0.7555982862875145,8.36170068283103,0.09036418725666352
IEM_Health-CovidProject,IT,inc death,1.8101765917622483,0.5524322900598759,8.539998744808972,0.06468763129452111
IEM_Health-CovidProject,LI,inc case,0.9107958660985066,1.0979408638333077,6.857472856879369,0.160108670752063
IEM_Health-CovidProject,LI,inc death,2.4692172401454733,0.4049866426256951,10.80676526480733,0.0374752881830931
IEM_Health-CovidProject,LT,inc case,0.9851810186067972,1.0150418868343192,7.05490434772859,0.1438774839181376
IEM_Health-CovidProject,LT,inc death,0.7741115772631497,1.2918034419992432,8.528325679967876,0.1514721048978642
IEM_Health-CovidProject,LU,inc case,1.2867340274415493,0.777161385860238,6.996929782562102,0.11107177147855567
IEM_Health-CovidProject,LU,inc death,1.3248878118618472,0.7547808886510272,8.313844859612793,0.09078602035474838
IEM_Health-CovidProject,LV,inc case,1.0413588983505657,0.9602837231082626,7.632375596784891,0.12581714709019015
IEM_Health-CovidProject,LV,inc death,1.2844945825242202,0.7785163235448245,8.238805035213549,0.09449383984902678
IEM_Health-CovidProject,MT,inc case,1.3181335788401738,0.7586484526704041,7.094477498236277,0.10693507067419807
IEM_Health-CovidProject,MT,inc death,1.2943051019539782,0.77261535822606775,7.989945059592218,0.09669845693100418
IEM_Health-CovidProject,NL,inc case,1.132845116536859,0.8827332045681846,8.369068587950128,0.10547568051230373
IEM_Health-CovidProject,NL,inc death,0.7483017569115025,1.3363592838901546,10.872861569280285,0.12290778056678718
IEM_Health-CovidProject,NO,inc case,1.0833921125751624,0.9230268417065137,7.957728604422472,0.11599124418411877
IEM_Health-CovidProject,NO,inc death,1.3405559464904435,0.7459591691178469,7.817266981323686,0.09542454810613807
IEM_Health-CovidProject,PL,inc case,2.072527193719608,0.4825027160224031,11.340495726820865,0.04254688045790264
IEM_Health-CovidProject,PL,inc death,1.892700975349888,0.5283454771904147,14.786120028876745,0.03573252997801827
IEM_Health-CovidProject,PT,inc case,0.9949398096765356,1.005085926077387,7.2507704051962385,0.13861781161310746
IEM_Health-CovidProject,PT,inc death,0.544557211727386,1.8363543415904955,8.737268223100017,0.21017488472374604
IEM_Health-CovidProject,RO,inc case,1.3864448606673934,0.7212692176727675,7.610612213830734,0.09477151080723939
IEM_Health-CovidProject,RO,inc death,1.8124002623771638,0.5517544996867244,8.869222832974819,0.06221001660205902
IEM_Health-CovidProject,SE,inc case,1.0688507427008325,0.9355843244054296,7.422565883020097,0.12604594410481118
IEM_Health-CovidProject,SE,inc death,1.2220128355958189,0.8183220101059154,7.995456461943252,0.10234837923275074
IEM_Health-CovidProject,SI,inc case,1.1387412283341212,0.8781626370575101,6.9567742176967355,0.12623129766431518
IEM_Health-CovidProject,SI,inc death,1.1964916867119448,0.8357768057278193,8.888033154012236,0.09403394330842847
IEM_Health-CovidProject,SK,inc case,1.4473364974514156,0.6909243301477431,7.548110006497911,0.09153607055977588
IEM_Health-CovidProject,SK,inc death,1.3176605129564147,0.7589208222961128,8.445568398358978,0.08986024225954709
ILM-EKF,AT,inc case,1.1374010257084097,0.8791973784067656,7.30999351523259,0.12027334587570987
ILM-EKF,AT,inc death,1.3778469881387643,0.7257699937718259,8.810113510668565,0.08237918761125589
ILM-EKF,BE,inc case,1.2978763031681786,0.7704894507735073,6.807212710064487,0.11318721532446548
ILM-EKF,BE,inc death,1.2238424698482242,0.8170986255477928,7.973632679874797,0.10247507733960765
ILM-EKF,BG,inc case,1.1892744838975706,0.8408487809498212,6.72865605139513,0.12496533847579834
ILM-EKF,BG,inc death,1.0817859996614596,0.9243972470645264,8.78662489225361,0.10520504270979927
ILM-EKF,CH,inc case,1.0510197579914033,0.9514568992604793,7.578681453335597,0.12554385681980545
ILM-EKF,CH,inc death,1.1394901473609884,0.877585473043324,8.408674800033614,0.10436668011466156
ILM-EKF,CY,inc case,1.0643364924253913,0.9395524884439671,7.786204744533361,0.12066886490541111
ILM-EKF,CY,inc death,1.2631097589366156,0.791696836260594,9.066816815018104,0.08731805797038297
ILM-EKF,CZ,inc case,0.7595152245112197,1.316629302122999,9.574430435218046,0.13751515675334416
ILM-EKF,CZ,inc death,0.8840616692877891,1.1311428090820999,10.49647211787267,0.10776409410511058
ILM-EKF,DE,inc case,1.0680548991041101,0.9362814597253428,13.920257071896307,0.0672603569667982
ILM-EKF,DE,inc death,1.1626583450868901,0.8600978991169292,14.238585596905871,0.060406133268169106
ILM-EKF,DK,inc case,0.8046838864871271,1.2427240271524904,7.853076775626815,0.1582467690892146
ILM-EKF,DK,inc death,1.3871798905224577,0.720887036232458,7.7679886903088535,0.09280227675045645
ILM-EKF,EE,inc case,1.4439628400119136,0.6925385974557,6.948953409886092,0.09966084913887086
ILM-EKF,EE,inc death,1.4531967932160441,0.6881380448045978,8.045070003145575,0.08553537067241676
ILM-EKF,ES,inc case,1.6461583942983495,0.6074749571266106,8.46438081641583,0.07176838687934184
ILM-EKF,ES,inc death,1.8314721891059467,0.5460088370155165,8.139604987023324,0.06708050794676136
ILM-EKF,FI,inc case,1.2789064375274042,0.7819180282909258,6.920553107025138,0.11298490398075138
ILM-EKF,FI,inc death,1.305766086703318,0.7658339500336626,8.58335496798936,0.08922314792872399
ILM-EKF,FR,inc case,1.008244962701376,0.9918224608042816,7.646529350295436,0.12970884114450706
ILM-EKF,FR,inc death,0.8972312463164689,1.114539873756562,9.025871593516545,0.12348279744608345
ILM-EKF,GB,inc case,1.2137536624280025,0.8238904078769921,8.27649420333486,0.09954582068637476
ILM-EKF,GB,inc death,0.8901123143212645,1.1234537304008967,9.365327390583161,0.11995883150123825
ILM-EKF,GR,inc case,1.1628475437976151,0.8599579586625867,7.881105041817316,0.1091164188396971
ILM-EKF,GR,inc death,1.3993071287879528,0.714639395045587,8.033225246104246,0.08896045774294142
ILM-EKF,HR,inc case,1.3484980827763806,0.7415657558378809,7.141156260286267,0.10384393350442576
ILM-EKF,HR,inc death,1.5008602909611468,0.6662845342917313,7.935377342684691,0.08396381237068108
ILM-EKF,HU,inc case,1.1644129486615806,0.858801854745292,7.594209751137747,0.11308640173082239
ILM-EKF,HU,inc death,1.1041696770594893,0.9056579081786567,8.12644666617823,0.11144574564771943
ILM-EKF,IE,inc case,0.8780050203013421,1.1389456516510439,7.831327841933406,0.14543455141189185
ILM-EKF,IE,inc death,1.0207685763905883,0.9796539814499136,8.457400559938833,0.11583393437581237
ILM-EKF,IS,inc case,0.7026838198891167,1.4231151645953648,8.233635155339114,0.17284165957639544
ILM-EKF,IT,inc case,1.0821351871943594,0.9240989590151759,8.36170068283103,0.11051567068319201
ILM-EKF,IT,inc death,0.9056635890755154,1.1041627510064542,8.539998744808972,0.12929308118196367
ILM-EKF,LI,inc case,1.1081366246794888,0.9024158012007177,6.857472856879369,0.1315959712907096
ILM-EKF,LI,inc death,1.1572631686642594,0.864107687065012,10.80676526480733,0.0799598830816668
ILM-EKF,LT,inc case,1.2277611871509053,0.8144906439993929,7.05490434772859,0.11545027456844652
ILM-EKF,LT,inc death,1.3773199858248413,0.7260476942844374,8.528325679967876,0.08513367354038151
ILM-EKF,LU,inc case,1.1047780248482948,0.905159206201008,6.996929782562102,0.1293651979267914
ILM-EKF,LU,inc death,1.3897929415407408,0.7195316439666101,8.313844859612793,0.08654619566717792
ILM-EKF,LV,inc case,0.9530516284543695,1.0492610999697571,7.632375596784891,0.13747503469453917
ILM-EKF,LV,inc death,1.2967792715847073,0.7711412588959468,8.238805035213549,0.09359867791506234
ILM-EKF,MT,inc case,1.2762980711777459,0.7835160317034854,7.094477498236277,0.1104402730008336
ILM-EKF,MT,inc death,1.2731334537858372,0.7854636110820611,7.989945059592218,0.0983065096472827
ILM-EKF,NL,inc case,1.095316184915072,0.9129783835683368,8.369068587950128,0.10908960465240453
ILM-EKF,NL,inc death,1.3907246570520266,0.7190495939863029,10.872861569280285,0.06613250701341353
ILM-EKF,NO,inc case,1.5314711219512036,0.6529669320345581,7.957728604422472,0.08205443594440688
ILM-EKF,NO,inc death,1.4777396710436694,0.676709179292547,7.817266981323686,0.08656595468841988
ILM-EKF,PL,inc case,0.9605420903930939,1.041078792904076,11.340495726820865,0.09180187691812008
ILM-EKF,PL,inc death,0.8069396017389158,1.2392501221219636,14.786120028876745,0.08381171799645573
ILM-EKF,PT,inc case,0.9714605239156859,1.0293779061338277,7.2507704051962385,0.14196807354376134
ILM-EKF,PT,inc death,1.013608712890014,0.9865739977202715,8.737268223100017,0.11291561304160481
ILM-EKF,RO,inc case,1.0334542186093219,0.9676287367094598,7.610612213830734,0.12714203660922208
ILM-EKF,RO,inc death,0.8358429138498966,1.1963970543149012,8.869222832974819,0.13489311034861198
ILM-EKF,SE,inc case,0.795959530505375,1.2563452809781352,7.422565883020097,0.16926023975781174
ILM-EKF,SE,inc death,0.9617342720450175,1.0397882544765873,7.995456461943252,0.13004739121847114
ILM-EKF,SI,inc case,1.0573768703237163,0.9457365940810202,6.9567742176967355,0.13594470145016965
ILM-EKF,SI,inc death,1.1594306826555496,0.8624922688000709,8.888033154012236,0.09703972227091937
ILM-EKF,SK,inc case,0.7574750777020265,1.3201754479285683,7.548110006497911,0.17490145835077578
ILM-EKF,SK,inc death,0.8479364790178208,1.1793336231486549,8.445568398358978,0.13963934308764892
itwm-dSEIR,DE,inc case,0.9869155110857895,1.0132579625785951,13.920257071896307,0.07279017602514452
itwm-dSEIR,DE,inc death,0.7483513214409234,1.3362707746336788,14.238585596905871,0.09384856139952963
ITWW-county_repro,DE,inc case,1.7858607062894967,0.5599540862723339,13.920257071896307,0.04022584377430993
ITWW-county_repro,DE,inc death,0.9940351906209496,1.0060006018250967,14.238585596905871,0.07065312737549624
ITWW-county_repro,PL,inc case,1.879936072109507,0.531932981570955,11.340495726820865,0.046905619858654476
ITWW-county_repro,PL,inc death,1.662964194966609,0.6013358573965444,14.786120028876745,0.04066894196869481
Karlen-pypm,DE,inc case,1.1907616800774472,0.8397986068337032,13.920257071896307,0.060329245537367106
Karlen-pypm,DE,inc death,1.1373277554481105,0.8792540190896837,14.238585596905871,0.06175150004230412
LANL-GrowthRate,AT,inc case,0.7447676705900101,1.3427006024681403,7.30999351523259,0.18368013592217503
LANL-GrowthRate,AT,inc death,0.746587937669398,1.339426944294963,8.810113510668565,0.15203288160509967
LANL-GrowthRate,BE,inc case,0.8319092819345649,1.2020541442626391,6.807212710064487,0.17658536547350695
LANL-GrowthRate,BE,inc death,1.0432595720428068,0.9585342198604512,7.973632679874797,0.12021298927899726
LANL-GrowthRate,BG,inc case,0.8107033524753174,1.2334968110674562,6.72865605139513,0.18331993813410943
LANL-GrowthRate,BG,inc death,0.9296587169323284,1.0756635545781603,8.78662489225361,0.12242056167965902
LANL-GrowthRate,CH,inc case,0.7310258670285786,1.3679406503968567,7.578681453335597,0.18049850212331942
LANL-GrowthRate,CH,inc death,0.7985596421882167,1.252254618402447,8.408674800033614,0.14892413468022822
LANL-GrowthRate,CY,inc case,0.680434141294416,1.469649947455108,7.786204744533361,0.1887504882898101
LANL-GrowthRate,CY,inc death,0.8573492787683565,1.166385771545258,9.066816815018104,0.12864335911290042
LANL-GrowthRate,CZ,inc case,0.8912329190263283,1.1220411394728325,9.574430435218046,0.11719142429042875
LANL-GrowthRate,CZ,inc death,0.6165475588431757,1.6219348948137817,10.49647211787267,0.15452190760856332
LANL-GrowthRate,DE,inc case,0.8158417815396102,1.225727858792494,13.920257071896307,0.08805353611372045
LANL-GrowthRate,DE,inc death,1.0116971741653153,0.9884380677696704,14.238585596905871,0.06941968084136557
LANL-GrowthRate,DK,inc case,0.719678923793687,1.389508525174865,7.853076775626815,0.1769381052643481
LANL-GrowthRate,DK,inc death,0.706034001496296,1.4163623818126359,7.7679886903088535,0.18233321883947307
LANL-GrowthRate,EE,inc case,0.9238086935025592,1.082475199717559,6.948953409886092,0.1557752852649077
LANL-GrowthRate,EE,inc death,1.1927279425213706,0.8384141633221464,8.045070003145575,0.10421465108374835
LANL-GrowthRate,ES,inc case,0.7017669757034684,1.4249744354207827,8.46438081641583,0.16834951856811378
LANL-GrowthRate,ES,inc death,0.6227597093420322,1.6057557754603868,8.139604987023324,0.19727686761463054
LANL-GrowthRate,FI,inc case,0.7911976636885415,1.2639066644080164,6.920553107025138,0.1826308742757872
LANL-GrowthRate,FI,inc death,1.233683076007358,0.810580950203483,8.58335496798936,0.09443637752678899
LANL-GrowthRate,FR,inc case,0.9190298477076501,1.0881039418842762,7.646529350295436,0.14230036818497735
LANL-GrowthRate,FR,inc death,0.901061728976611,1.1098018790962958,9.025871593516545,0.12295786258398442
LANL-GrowthRate,GB,inc case,0.8898918762113487,1.1237320249033274,8.27649420333486,0.13577391553667015
LANL-GrowthRate,GB,inc death,0.5082416278486169,1.967568072361551,9.365327390583161,0.21009068773612133
LANL-GrowthRate,GR,inc case,0.7025506513174903,1.4233849162686052,7.881105041817316,0.18060727635478702
LANL-GrowthRate,GR,inc death,0.8272408397999759,1.2088378038030578,8.033225246104246,0.1504797595946024
LANL-GrowthRate,HR,inc case,0.6298112409636012,1.587777313199453,7.141156260286267,0.22234176866139657
LANL-GrowthRate,HR,inc death,0.6240351263881048,1.602473895641048,7.935377342684691,0.20194047824560038
LANL-GrowthRate,HU,inc case,0.6514324215937002,1.5350786464596664,7.594209751137747,0.20213803631506022
LANL-GrowthRate,HU,inc death,0.5320475668024716,1.8795311968248525,8.12644666617823,0.23128573582440962
LANL-GrowthRate,IE,inc case,0.8534632511397292,1.1716966122027903,7.831327841933406,0.14961659578709716
LANL-GrowthRate,IE,inc death,0.8531965038239094,1.1720629368710929,8.457400559938833,0.13858430005348707
LANL-GrowthRate,IS,inc case,0.5810564381294228,1.7210032182403303,8.233635155339114,0.20902106855249022
LANL-GrowthRate,IS,inc death,10.40043336041855,0.09614983966011936,52.09831664175287,0.0018455459956850607
LANL-GrowthRate,IT,inc case,0.6677589637166644,1.4975463518065302,8.36170068283103,0.17909590508081955
LANL-GrowthRate,IT,inc death,0.5510125285525075,1.8148407671001028,8.539998744808972,0.21251065970041874
LANL-GrowthRate,LI,inc case,0.8285046004812128,1.206993901324361,6.857472856879369,0.176011473397742
LANL-GrowthRate,LI,inc death,0.6429259997856893,1.5553889566347239,10.80676526480733,0.14392733797040186
LANL-GrowthRate,LT,inc case,0.8157486068636091,1.2258678612333778,7.05490434772859,0.1737610888555931
LANL-GrowthRate,LT,inc death,0.7996127977026902,1.2506052965548173,8.528325679967876,0.14664136238281275
LANL-GrowthRate,LU,inc case,0.8730671088092606,1.1453873246512032,6.996929782562102,0.1636985592603433
LANL-GrowthRate,LU,inc death,1.0237884963665045,0.9767642472532838,8.313844859612793,0.11748646549783892
LANL-GrowthRate,LV,inc case,0.9512081246862318,1.0512946368386653,7.632375596784891,0.13774147033349868
LANL-GrowthRate,LV,inc death,1.0712542663064837,0.9334851971678422,8.238805035213549,0.11330346976024132
LANL-GrowthRate,MT,inc case,0.9260969846681338,1.0798005139368305,7.094477498236277,0.15220296550454554
LANL-GrowthRate,MT,inc death,1.3860667863545786,0.7214659566513728,7.989945059592218,0.09029673561837911
LANL-GrowthRate,NL,inc case,0.7719664898891515,1.29539301653313,8.369068587950128,0.15478341501445578
LANL-GrowthRate,NL,inc death,0.40397511288383264,2.4754000137814445,10.872861569280285,0.22766775774790815
LANL-GrowthRate,NO,inc case,0.7420224058900596,1.347668199857786,7.957728604422472,0.16935337542283427
LANL-GrowthRate,NO,inc death,1.1101293928646383,0.9007958949898134,7.817266981323686,0.115231563299797
LANL-GrowthRate,PL,inc case,0.7768633248274827,1.2872277118012607,11.340495726820865,0.11350718194416315
