location_name,location,target_variable,date,value,source,snapshot_date
Denmark,DK,inc case,2021-03-27,2508,ECDC,2022-08-26
Denmark,DK,inc case,2021-04-03,5305,ECDC,2022-08-26
Denmark,DK,inc case,2021-04-10,4474,ECDC,2022-08-26
Denmark,DK,inc case,2021-04-17,4841,ECDC,2022-08-26
Denmark,DK,inc case,2021-04-24,4989,ECDC,2022-08-26
Denmark,DK,inc case,2021-05-01,5290,ECDC,2022-08-26
Denmark,DK,inc case,2021-05-08,6144,ECDC,2022-08-26
Denmark,DK,inc case,2021-05-15,7447,ECDC,2022-08-26
Denmark,DK,inc case,2021-05-22,6991,ECDC,2022-08-26
Denmark,DK,inc case,2021-05-29,6889,ECDC,2022-08-26
Denmark,DK,inc case,2021-06-05,6106,ECDC,2022-08-26
Denmark,DK,inc case,2021-06-12,3385,ECDC,2022-08-26
Denmark,DK,inc case,2021-06-19,1778,ECDC,2022-08-26
Denmark,DK,inc case,2021-06-26,1291,ECDC,2022-08-26
Denmark,DK,inc case,2021-07-03,2374,ECDC,2022-08-26
Denmark,DK,inc case,2021-07-10,3906,ECDC,2022-08-26
Denmark,DK,inc case,2021-07-17,6877,ECDC,2022-08-26
Denmark,DK,inc case,2021-07-24,5420,ECDC,2022-08-26
Denmark,DK,inc case,2021-07-31,6180,ECDC,2022-08-26
Denmark,DK,inc case,2021-08-07,6086,ECDC,2022-08-26
Denmark,DK,inc case,2021-08-14,6991,ECDC,2022-08-26
Denmark,DK,inc case,2021-08-21,6689,ECDC,2022-08-26
Denmark,DK,inc case,2021-08-28,6622,ECDC,2022-08-26
Denmark,DK,inc case,2021-09-04,4891,ECDC,2022-08-26
Denmark,DK,inc case,2021-09-11,3394,ECDC,2022-08-26
Denmark,DK,inc case,2021-09-18,2272,ECDC,2022-08-26
Denmark,DK,inc case,2021-09-25,2392,ECDC,2022-08-26
Denmark,DK,inc case,2021-10-02,2994,ECDC,2022-08-26
Denmark,DK,inc case,2021-10-09,3869,ECDC,2022-08-26
Denmark,DK,inc case,2021-10-16,4751,ECDC,2022-08-26
Denmark,DK,inc case,2021-10-23,7763,ECDC,2022-08-26
Denmark,DK,inc case,2021-10-30,11369,ECDC,2022-08-26
Denmark,DK,inc case,2021-11-06,14778,ECDC,2022-08-26
Denmark,DK,inc case,2021-11-13,20761,ECDC,2022-08-26
Denmark,DK,inc case,2021-11-20,26769,ECDC,2022-08-26
Denmark,DK,inc case,2021-11-27,28836,ECDC,2022-08-26
Denmark,DK,inc case,2021-12-04,30184,ECDC,2022-08-26
Denmark,DK,inc case,2021-12-11,45278,ECDC,2022-08-26
Denmark,DK,inc case,2021-12-18,62885,ECDC,2022-08-26
Denmark,DK,inc case,2021-12-25,60241,ECDC,2022-08-26
Denmark,DK,inc case,2022-01-01,92490,ECDC,2022-08-26
Denmark,DK,inc case,2022-01-08,119001,ECDC,2022-08-26
Denmark,DK,inc case,2022-01-15,161721,ECDC,2022-08-26
Denmark,DK,inc case,2022-01-22,266627,ECDC,2022-08-26
Denmark,DK,inc case,2022-01-29,315652,ECDC,2022-08-26
Denmark,DK,inc case,2022-02-05,289557,ECDC,2022-08-26
Denmark,DK,inc case,2022-02-12,324357,ECDC,2022-08-26
Denmark,DK,inc case,2022-02-19,250652,ECDC,2022-08-26
Denmark,DK,inc case,2022-02-26,170209,ECDC,2022-08-26
Denmark,DK,inc case,2022-03-05,102425,ECDC,2022-08-26
Denmark,DK,inc case,2022-03-12,86542,ECDC,2022-08-26
Denmark,DK,inc case,2022-03-19,54302,ECDC,2022-08-26
Denmark,DK,inc case,2022-03-26,37656,ECDC,2022-08-26
Denmark,DK,inc case,2022-04-02,24142,ECDC,2022-08-26
Denmark,DK,inc case,2022-04-09,18449,ECDC,2022-08-26
Denmark,DK,inc case,2022-04-16,13468,ECDC,2022-08-26
Denmark,DK,inc case,2022-04-23,11397,ECDC,2022-08-26
Denmark,DK,inc case,2022-04-30,7307,ECDC,2022-08-26
Denmark,DK,inc case,2022-05-07,5988,ECDC,2022-08-26
Denmark,DK,inc case,2022-05-14,4857,ECDC,2022-08-26
Denmark,DK,inc case,2022-05-21,2781,ECDC,2022-08-26
Denmark,DK,inc case,2022-05-28,3596,ECDC,2022-08-26
Denmark,DK,inc case,2022-06-04,3300,ECDC,2022-08-26
Denmark,DK,inc case,2022-06-11,4714,ECDC,2022-08-26
Denmark,DK,inc case,2022-06-18,7207,ECDC,2022-08-26
Denmark,DK,inc case,2022-06-25,10549,ECDC,2022-08-26
Denmark,DK,inc case,2022-07-02,12408,ECDC,2022-08-26
Denmark,DK,inc case,2022-07-09,11795,ECDC,2022-08-26
Denmark,DK,inc case,2022-07-16,15487,ECDC,2022-08-26
Denmark,DK,inc case,2022-07-23,14679,ECDC,2022-08-26
Denmark,DK,inc death,2020-01-04,0,ECDC,2022-08-26
Denmark,DK,inc death,2020-01-11,0,ECDC,2022-08-26
Denmark,DK,inc death,2020-01-18,0,ECDC,2022-08-26
Denmark,DK,inc death,2020-01-25,0,ECDC,2022-08-26
Denmark,DK,inc death,2020-02-01,0,ECDC,2022-08-26
Denmark,DK,inc death,2020-02-08,0,ECDC,2022-08-26
Denmark,DK,inc death,2020-02-15,0,ECDC,2022-08-26
Denmark,DK,inc death,2020-02-22,0,ECDC,2022-08-26
Denmark,DK,inc death,2020-02-29,0,ECDC,2022-08-26
Denmark,DK,inc death,2020-03-07,0,ECDC,2022-08-26
Denmark,DK,inc death,2020-03-14,4,ECDC,2022-08-26
Denmark,DK,inc death,2020-03-21,21,ECDC,2022-08-26
Denmark,DK,inc death,2020-03-28,59,ECDC,2022-08-26
Denmark,DK,inc death,2020-04-04,113,ECDC,2022-08-26
Denmark,DK,inc death,2020-04-11,95,ECDC,2022-08-26
Denmark,DK,inc death,2020-04-18,75,ECDC,2022-08-26
Denmark,DK,inc death,2020-04-25,59,ECDC,2022-08-26
Denmark,DK,inc death,2020-05-02,65,ECDC,2022-08-26
Denmark,DK,inc death,2020-05-09,34,ECDC,2022-08-26
Denmark,DK,inc death,2020-05-16,28,ECDC,2022-08-26
Denmark,DK,inc death,2020-05-23,13,ECDC,2022-08-26
Denmark,DK,inc death,2020-05-30,11,ECDC,2022-08-26
Denmark,DK,inc death,2020-06-06,16,ECDC,2022-08-26
Denmark,DK,inc death,2020-06-13,7,ECDC,2022-08-26
Denmark,DK,inc death,2020-06-20,5,ECDC,2022-08-26
Denmark,DK,inc death,2020-06-27,3,ECDC,2022-08-26
Denmark,DK,inc death,2020-07-04,2,ECDC,2022-08-26
Denmark,DK,inc death,2020-07-11,6,ECDC,2022-08-26
Denmark,DK,inc death,2020-07-18,2,ECDC,2022-08-26
Denmark,DK,inc death,2020-07-25,2,ECDC,2022-08-26
Denmark,DK,inc death,2020-08-01,3,ECDC,2022-08-26
Denmark,DK,inc death,2020-08-08,4,ECDC,2022-08-26
Denmark,DK,inc death,2020-08-15,1,ECDC,2022-08-26
Denmark,DK,inc death,2020-08-22,2,ECDC,2022-08-26
Denmark,DK,inc death,2020-08-29,1,ECDC,2022-08-26
Denmark,DK,inc death,2020-09-05,4,ECDC,2022-08-26
Denmark,DK,inc death,2020-09-12,6,ECDC,2022-08-26
Denmark,DK,inc death,2020-09-19,8,ECDC,2022-08-26
Denmark,DK,inc death,2020-09-26,8,ECDC,2022-08-26
Denmark,DK,inc death,2020-10-03,12,ECDC,2022-08-26
Denmark,DK,inc death,2020-10-10,12,ECDC,2022-08-26
Denmark,DK,inc death,2020-10-17,15,ECDC,2022-08-26
Denmark,DK,inc death,2020-10-24,23,ECDC,2022-08-26
Denmark,DK,inc death,2020-10-31,14,ECDC,2022-08-26
Denmark,DK,inc death,2020-11-07,24,ECDC,2022-08-26
Denmark,DK,inc death,2020-11-14,17,ECDC,2022-08-26
Denmark,DK,inc death,2020-11-21,30,ECDC,2022-08-26
Denmark,DK,inc death,2020-11-28,46,ECDC,2022-08-26
Denmark,DK,inc death,2020-12-05,61,ECDC,2022-08-26
Denmark,DK,inc death,2020-12-12,56,ECDC,2022-08-26
Denmark,DK,inc death,2020-12-19,107,ECDC,2022-08-26
Denmark,DK,inc death,2020-12-26,157,ECDC,2022-08-26
Denmark,DK,inc death,2021-01-02,200,ECDC,2022-08-26
Denmark,DK,inc death,2021-01-09,199,ECDC,2022-08-26
Denmark,DK,inc death,2021-01-16,208,ECDC,2022-08-26
Denmark,DK,inc death,2021-01-23,194,ECDC,2022-08-26
Denmark,DK,inc death,2021-01-30,136,ECDC,2022-08-26
Denmark,DK,inc death,2021-02-06,83,ECDC,2022-08-26
Denmark,DK,inc death,2021-02-13,73,ECDC,2022-08-26
Denmark,DK,inc death,2021-02-20,39,ECDC,2022-08-26
Denmark,DK,inc death,2021-02-27,23,ECDC,2022-08-26
Denmark,DK,inc death,2021-03-06,16,ECDC,2022-08-26
Denmark,DK,inc death,2021-03-13,14,ECDC,2022-08-26
Denmark,DK,inc death,2021-03-20,10,ECDC,2022-08-26
Denmark,DK,inc death,2021-03-27,19,ECDC,2022-08-26
Denmark,DK,inc death,2021-04-03,15,ECDC,2022-08-26
Denmark,DK,inc death,2021-04-10,15,ECDC,2022-08-26
Denmark,DK,inc death,2021-04-17,18,ECDC,2022-08-26
Denmark,DK,inc death,2021-04-24,17,ECDC,2022-08-26
Denmark,DK,inc death,2021-05-01,15,ECDC,2022-08-26
Denmark,DK,inc death,2021-05-08,6,ECDC,2022-08-26
Denmark,DK,inc death,2021-05-15,8,ECDC,2022-08-26
Denmark,DK,inc death,2021-05-22,6,ECDC,2022-08-26
Denmark,DK,inc death,2021-05-29,7,ECDC,2022-08-26
Denmark,DK,inc death,2021-06-05,4,ECDC,2022-08-26
Denmark,DK,inc death,2021-06-12,7,ECDC,2022-08-26
Denmark,DK,inc death,2021-06-19,5,ECDC,2022-08-26
Denmark,DK,inc death,2021-06-26,4,ECDC,2022-08-26
Denmark,DK,inc death,2021-07-03,4,ECDC,2022-08-26
Denmark,DK,inc death,2021-07-10,1,ECDC,2022-08-26
Denmark,DK,inc death,2021-07-17,3,ECDC,2022-08-26
Denmark,DK,inc death,2021-07-24,3,ECDC,2022-08-26
Denmark,DK,inc death,2021-07-31,5,ECDC,2022-08-26
Denmark,DK,inc death,2021-08-07,4,ECDC,2022-08-26
Denmark,DK,inc death,2021-08-14,8,ECDC,2022-08-26
Denmark,DK,inc death,2021-08-21,8,ECDC,2022-08-26
Denmark,DK,inc death,2021-08-28,13,ECDC,2022-08-26
Denmark,DK,inc death,2021-09-04,10,ECDC,2022-08-26
Denmark,DK,inc death,2021-09-11,23,ECDC,2022-08-26
Denmark,DK,inc death,2021-09-18,18,ECDC,2022-08-26
Denmark,DK,inc death,2021-09-25,17,ECDC,2022-08-26
Denmark,DK,inc death,2021-10-02,16,ECDC,2022-08-26
Denmark,DK,inc death,2021-10-09,11,ECDC,2022-08-26
Denmark,DK,inc death,2021-10-16,16,ECDC,2022-08-26
Denmark,DK,inc death,2021-10-23,10,ECDC,2022-08-26
Denmark,DK,inc death,2021-10-30,19,ECDC,2022-08-26
Denmark,DK,inc death,2021-11-06,25,ECDC,2022-08-26
Denmark,DK,inc death,2021-11-13,33,ECDC,2022-08-26
Denmark,DK,inc death,2021-11-20,41,ECDC,2022-08-26
Denmark,DK,inc death,2021-11-27,77,ECDC,2022-08-26
Denmark,DK,inc death,2021-12-04,69,ECDC,2022-08-26
Denmark,DK,inc death,2021-12-11,66,ECDC,2022-08-26
Denmark,DK,inc death,2021-12-18,78,ECDC,2022-08-26
Denmark,DK,inc death,2021-12-25,88,ECDC,2022-08-26
Denmark,DK,inc death,2022-01-01,71,ECDC,2022-08-26
Denmark,DK,inc death,2022-01-08,124,ECDC,2022-08-26
Denmark,DK,inc death,2022-01-15,107,ECDC,2022-08-26
Denmark,DK,inc death,2022-01-22,112,ECDC,2022-08-26
Denmark,DK,inc death,2022-01-29,139,ECDC,2022-08-26
Denmark,DK,inc death,2022-02-05,148,ECDC,2022-08-26
Denmark,DK,inc death,2022-02-12,214,ECDC,2022-08-26
Denmark,DK,inc death,2022-02-19,230,ECDC,2022-08-26
Denmark,DK,inc death,2022-02-26,280,ECDC,2022-08-26
Denmark,DK,inc death,2022-03-05,301,ECDC,2022-08-26
Denmark,DK,inc death,2022-03-12,278,ECDC,2022-08-26
Denmark,DK,inc death,2022-03-19,230,ECDC,2022-08-26
Denmark,DK,inc death,2022-03-26,199,ECDC,2022-08-26
Denmark,DK,inc death,2022-04-02,136,ECDC,2022-08-26
Denmark,DK,inc death,2022-04-09,143,ECDC,2022-08-26
Denmark,DK,inc death,2022-04-16,88,ECDC,2022-08-26
Denmark,DK,inc death,2022-04-23,90,ECDC,2022-08-26
Denmark,DK,inc death,2022-04-30,78,ECDC,2022-08-26
Denmark,DK,inc death,2022-05-07,59,ECDC,2022-08-26
Denmark,DK,inc death,2022-05-14,47,ECDC,2022-08-26
Denmark,DK,inc death,2022-05-21,38,ECDC,2022-08-26
Denmark,DK,inc death,2022-05-28,26,ECDC,2022-08-26
Denmark,DK,inc death,2022-06-04,27,ECDC,2022-08-26
Denmark,DK,inc death,2022-06-11,25,ECDC,2022-08-26
Denmark,DK,inc death,2022-06-18,8,ECDC,2022-08-26
Denmark,DK,inc death,2022-06-25,17,ECDC,2022-08-26
Denmark,DK,inc death,2022-07-02,33,ECDC,2022-08-26
Denmark,DK,inc death,2022-07-09,32,ECDC,2022-08-26
Denmark,DK,inc death,2022-07-16,41,ECDC,2022-08-26
Denmark,DK,inc death,2022-07-23,40,ECDC,2022-08-26
Estonia,EE,inc case,2020-01-04,0,ECDC,2022-08-26
Estonia,EE,inc case,2020-01-11,0,ECDC,2022-08-26
Estonia,EE,inc case,2020-01-18,0,ECDC,2022-08-26
Estonia,EE,inc case,2020-01-25,0,ECDC,2022-08-26
Estonia,EE,inc case,2020-02-01,0,ECDC,2022-08-26
Estonia,EE,inc case,2020-02-08,0,ECDC,2022-08-26
Estonia,EE,inc case,2020-02-15,0,ECDC,2022-08-26
Estonia,EE,inc case,2020-02-22,0,ECDC,2022-08-26
Estonia,EE,inc case,2020-02-29,1,ECDC,2022-08-26
Estonia,EE,inc case,2020-03-07,9,ECDC,2022-08-26
Estonia,EE,inc case,2020-03-14,210,ECDC,2022-08-26
Estonia,EE,inc case,2020-03-21,165,ECDC,2022-08-26
Estonia,EE,inc case,2020-03-28,5570,ECDC,2022-08-26
Estonia,EE,inc case,2020-04-04,404,ECDC,2022-08-26
Estonia,EE,inc case,2020-04-11,223,ECDC,2022-08-26
Estonia,EE,inc case,2020-04-18,199,ECDC,2022-08-26
Estonia,EE,inc case,2020-04-25,109,ECDC,2022-08-26
Estonia,EE,inc case,2020-05-02,56,ECDC,2022-08-26
Estonia,EE,inc case,2020-05-09,38,ECDC,2022-08-26
Estonia,EE,inc case,2020-05-16,43,ECDC,2022-08-26
Estonia,EE,inc case,2020-05-23,39,ECDC,2022-08-26
Estonia,EE,inc case,2020-05-30,46,ECDC,2022-08-26
Estonia,EE,inc case,2020-06-06,71,ECDC,2022-08-26
Estonia,EE,inc case,2020-06-13,35,ECDC,2022-08-26
Estonia,EE,inc case,2020-06-20,8,ECDC,2022-08-26
Estonia,EE,inc case,2020-06-27,6,ECDC,2022-08-26
Estonia,EE,inc case,2020-07-04,6,ECDC,2022-08-26
Estonia,EE,inc case,2020-07-11,21,ECDC,2022-08-26
Estonia,EE,inc case,2020-07-18,4,ECDC,2022-08-26
Estonia,EE,inc case,2020-07-25,11,ECDC,2022-08-26
Estonia,EE,inc case,2020-08-01,45,ECDC,2022-08-26
Estonia,EE,inc case,2020-08-08,74,ECDC,2022-08-26
Estonia,EE,inc case,2020-08-15,35,ECDC,2022-08-26
Estonia,EE,inc case,2020-08-22,88,ECDC,2022-08-26
Estonia,EE,inc case,2020-08-29,100,ECDC,2022-08-26
Estonia,EE,inc case,2020-09-05,157,ECDC,2022-08-26
Estonia,EE,inc case,2020-09-12,160,ECDC,2022-08-26
Estonia,EE,inc case,2020-09-19,244,ECDC,2022-08-26
Estonia,EE,inc case,2020-09-26,337,ECDC,2022-08-26
Estonia,EE,inc case,2020-10-03,344,ECDC,2022-08-26
Estonia,EE,inc case,2020-10-10,255,ECDC,2022-08-26
Estonia,EE,inc case,2020-10-17,211,ECDC,2022-08-26
Estonia,EE,inc case,2020-10-24,343,ECDC,2022-08-26
Estonia,EE,inc case,2020-10-31,614,ECDC,2022-08-26
Estonia,EE,inc case,2020-11-07,1202,ECDC,2022-08-26
Estonia,EE,inc case,2020-11-14,1591,ECDC,2022-08-26
Estonia,EE,inc case,2020-11-21,2104,ECDC,2022-08-26
Estonia,EE,inc case,2020-11-28,2350,ECDC,2022-08-26
Estonia,EE,inc case,2020-12-05,2921,ECDC,2022-08-26
Estonia,EE,inc case,2020-12-12,3156,ECDC,2022-08-26
Estonia,EE,inc case,2020-12-19,3696,ECDC,2022-08-26
Estonia,EE,inc case,2020-12-26,3730,ECDC,2022-08-26
Estonia,EE,inc case,2021-01-02,3709,ECDC,2022-08-26
Estonia,EE,inc case,2021-01-09,4276,ECDC,2022-08-26
Estonia,EE,inc case,2021-01-16,3543,ECDC,2022-08-26
Estonia,EE,inc case,2021-01-23,3631,ECDC,2022-08-26
Estonia,EE,inc case,2021-01-30,3604,ECDC,2022-08-26
Estonia,EE,inc case,2021-02-06,3762,ECDC,2022-08-26
Estonia,EE,inc case,2021-02-13,4561,ECDC,2022-08-26
Estonia,EE,inc case,2021-02-20,5572,ECDC,2022-08-26
Estonia,EE,inc case,2021-02-27,8183,ECDC,2022-08-26
Estonia,EE,inc case,2021-03-06,9570,ECDC,2022-08-26
Estonia,EE,inc case,2021-03-13,9905,ECDC,2022-08-26
Estonia,EE,inc case,2021-03-20,10309,ECDC,2022-08-26
Estonia,EE,inc case,2021-03-27,7822,ECDC,2022-08-26
Estonia,EE,inc case,2021-04-03,423,ECDC,2022-08-26
Estonia,EE,inc case,2021-04-10,4663,ECDC,2022-08-26
Estonia,EE,inc case,2021-04-17,3341,ECDC,2022-08-26
Estonia,EE,inc case,2021-04-24,2604,ECDC,2022-08-26
Estonia,EE,inc case,2021-05-01,2402,ECDC,2022-08-26
Estonia,EE,inc case,2021-05-08,2283,ECDC,2022-08-26
Estonia,EE,inc case,2021-05-15,1870,ECDC,2022-08-26
Estonia,EE,inc case,2021-05-22,1465,ECDC,2022-08-26
Estonia,EE,inc case,2021-05-29,876,ECDC,2022-08-26
Estonia,EE,inc case,2021-06-05,612,ECDC,2022-08-26
Estonia,EE,inc case,2021-06-12,380,ECDC,2022-08-26
Estonia,EE,inc case,2021-06-19,282,ECDC,2022-08-26
Estonia,EE,inc case,2021-06-26,165,ECDC,2022-08-26
Estonia,EE,inc case,2021-07-03,227,ECDC,2022-08-26
Estonia,EE,inc case,2021-07-10,301,ECDC,2022-08-26
Estonia,EE,inc case,2021-07-17,375,ECDC,2022-08-26
Estonia,EE,inc case,2021-07-24,645,ECDC,2022-08-26
Estonia,EE,inc case,2021-07-31,1246,ECDC,2022-08-26
Estonia,EE,inc case,2021-08-07,1472,ECDC,2022-08-26
Estonia,EE,inc case,2021-08-14,1942,ECDC,2022-08-26
Estonia,EE,inc case,2021-08-21,1970,ECDC,2022-08-26
Estonia,EE,inc case,2021-08-28,2476,ECDC,2022-08-26
Estonia,EE,inc case,2021-09-04,2405,ECDC,2022-08-26
Estonia,EE,inc case,2021-09-11,2976,ECDC,2022-08-26
Estonia,EE,inc case,2021-09-18,3258,ECDC,2022-08-26
Estonia,EE,inc case,2021-09-25,3784,ECDC,2022-08-26
Estonia,EE,inc case,2021-10-02,4970,ECDC,2022-08-26
Estonia,EE,inc case,2021-10-09,6455,ECDC,2022-08-26
Estonia,EE,inc case,2021-10-16,7999,ECDC,2022-08-26
Estonia,EE,inc case,2021-10-23,9988,ECDC,2022-08-26
Estonia,EE,inc case,2021-10-30,12069,ECDC,2022-08-26
Estonia,EE,inc case,2021-11-06,173,ECDC,2022-08-26
Estonia,EE,inc case,2021-11-13,6726,ECDC,2022-08-26
Estonia,EE,inc case,2021-11-20,5181,ECDC,2022-08-26
Estonia,EE,inc case,2021-11-27,4077,ECDC,2022-08-26
Estonia,EE,inc case,2021-12-04,3437,ECDC,2022-08-26
Estonia,EE,inc case,2021-12-11,3305,ECDC,2022-08-26
Estonia,EE,inc case,2021-12-18,3913,ECDC,2022-08-26
Estonia,EE,inc case,2021-12-25,4595,ECDC,2022-08-26
Estonia,EE,inc case,2022-01-01,6140,ECDC,2022-08-26
Estonia,EE,inc case,2022-01-08,5742,ECDC,2022-08-26
Estonia,EE,inc case,2022-01-15,15424,ECDC,2022-08-26
Estonia,EE,inc case,2022-01-22,27269,ECDC,2022-08-26
Estonia,EE,inc case,2022-01-29,41085,ECDC,2022-08-26
Estonia,EE,inc case,2022-02-05,48031,ECDC,2022-08-26
Estonia,EE,inc case,2022-02-12,37947,ECDC,2022-08-26
Estonia,EE,inc case,2022-02-19,39239,ECDC,2022-08-26
Estonia,EE,inc case,2022-02-26,31712,ECDC,2022-08-26
Estonia,EE,inc case,2022-03-05,22671,ECDC,2022-08-26
Estonia,EE,inc case,2022-03-12,14983,ECDC,2022-08-26
Estonia,EE,inc case,2022-03-19,10967,ECDC,2022-08-26
Estonia,EE,inc case,2022-03-26,9226,ECDC,2022-08-26
Estonia,EE,inc case,2022-04-02,6835,ECDC,2022-08-26
Estonia,EE,inc case,2022-04-09,5185,ECDC,2022-08-26
Estonia,EE,inc case,2022-04-16,3337,ECDC,2022-08-26
Estonia,EE,inc case,2022-04-23,2756,ECDC,2022-08-26
Estonia,EE,inc case,2022-04-30,2039,ECDC,2022-08-26
Estonia,EE,inc case,2022-05-07,1489,ECDC,2022-08-26
Estonia,EE,inc case,2022-05-14,1173,ECDC,2022-08-26
Estonia,EE,inc case,2022-05-21,953,ECDC,2022-08-26
Estonia,EE,inc case,2022-05-28,821,ECDC,2022-08-26
Estonia,EE,inc case,2022-06-04,781,ECDC,2022-08-26
Estonia,EE,inc case,2022-06-11,840,ECDC,2022-08-26
Estonia,EE,inc case,2022-06-18,822,ECDC,2022-08-26
Estonia,EE,inc case,2022-06-25,798,ECDC,2022-08-26
Estonia,EE,inc case,2022-07-02,1345,ECDC,2022-08-26
Estonia,EE,inc case,2022-07-09,1161,ECDC,2022-08-26
Estonia,EE,inc case,2022-07-16,1552,ECDC,2022-08-26
Estonia,EE,inc case,2022-07-23,2007,ECDC,2022-08-26
Estonia,EE,inc death,2020-01-04,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-01-11,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-01-18,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-01-25,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-02-01,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-02-08,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-02-15,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-02-22,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-02-29,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-03-07,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-03-14,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-03-21,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-03-28,73,ECDC,2022-08-26
Estonia,EE,inc death,2020-04-04,16,ECDC,2022-08-26
Estonia,EE,inc death,2020-04-11,9,ECDC,2022-08-26
Estonia,EE,inc death,2020-04-18,14,ECDC,2022-08-26
Estonia,EE,inc death,2020-04-25,9,ECDC,2022-08-26
Estonia,EE,inc death,2020-05-02,4,ECDC,2022-08-26
Estonia,EE,inc death,2020-05-09,4,ECDC,2022-08-26
Estonia,EE,inc death,2020-05-16,2,ECDC,2022-08-26
Estonia,EE,inc death,2020-05-23,1,ECDC,2022-08-26
Estonia,EE,inc death,2020-05-30,3,ECDC,2022-08-26
Estonia,EE,inc death,2020-06-06,1,ECDC,2022-08-26
Estonia,EE,inc death,2020-06-13,1,ECDC,2022-08-26
Estonia,EE,inc death,2020-06-20,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-06-27,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-07-04,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-07-11,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-07-18,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-07-25,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-08-01,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-08-08,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-08-15,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-08-22,1,ECDC,2022-08-26
Estonia,EE,inc death,2020-08-29,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-09-05,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-09-12,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-09-19,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-09-26,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-10-03,3,ECDC,2022-08-26
Estonia,EE,inc death,2020-10-10,1,ECDC,2022-08-26
Estonia,EE,inc death,2020-10-17,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-10-24,5,ECDC,2022-08-26
Estonia,EE,inc death,2020-10-31,0,ECDC,2022-08-26
Estonia,EE,inc death,2020-11-07,3,ECDC,2022-08-26
Estonia,EE,inc death,2020-11-14,5,ECDC,2022-08-26
Estonia,EE,inc death,2020-11-21,10,ECDC,2022-08-26
Estonia,EE,inc death,2020-11-28,24,ECDC,2022-08-26
Estonia,EE,inc death,2020-12-05,16,ECDC,2022-08-26
Estonia,EE,inc death,2020-12-12,19,ECDC,2022-08-26
Estonia,EE,inc death,2020-12-19,28,ECDC,2022-08-26
Estonia,EE,inc death,2020-12-26,32,ECDC,2022-08-26
Estonia,EE,inc death,2021-01-02,39,ECDC,2022-08-26
Estonia,EE,inc death,2021-01-09,34,ECDC,2022-08-26
Estonia,EE,inc death,2021-01-16,48,ECDC,2022-08-26
Estonia,EE,inc death,2021-01-23,47,ECDC,2022-08-26
Estonia,EE,inc death,2021-01-30,42,ECDC,2022-08-26
Estonia,EE,inc death,2021-02-06,42,ECDC,2022-08-26
Estonia,EE,inc death,2021-02-13,36,ECDC,2022-08-26
Estonia,EE,inc death,2021-02-20,38,ECDC,2022-08-26
Estonia,EE,inc death,2021-02-27,57,ECDC,2022-08-26
Estonia,EE,inc death,2021-03-06,66,ECDC,2022-08-26
Estonia,EE,inc death,2021-03-13,59,ECDC,2022-08-26
Estonia,EE,inc death,2021-03-20,69,ECDC,2022-08-26
Estonia,EE,inc death,2021-03-27,82,ECDC,2022-08-26
Estonia,EE,inc death,2021-04-03,3,ECDC,2022-08-26
Estonia,EE,inc death,2021-04-10,86,ECDC,2022-08-26
Estonia,EE,inc death,2021-04-17,60,ECDC,2022-08-26
Estonia,EE,inc death,2021-04-24,49,ECDC,2022-08-26
Estonia,EE,inc death,2021-05-01,26,ECDC,2022-08-26
Estonia,EE,inc death,2021-05-08,31,ECDC,2022-08-26
Estonia,EE,inc death,2021-05-15,21,ECDC,2022-08-26
Estonia,EE,inc death,2021-05-22,14,ECDC,2022-08-26
Estonia,EE,inc death,2021-05-29,13,ECDC,2022-08-26
Estonia,EE,inc death,2021-06-05,11,ECDC,2022-08-26
Estonia,EE,inc death,2021-06-12,2,ECDC,2022-08-26
Estonia,EE,inc death,2021-06-19,2,ECDC,2022-08-26
Estonia,EE,inc death,2021-06-26,1,ECDC,2022-08-26
Estonia,EE,inc death,2021-07-03,1,ECDC,2022-08-26
Estonia,EE,inc death,2021-07-10,0,ECDC,2022-08-26
Estonia,EE,inc death,2021-07-17,1,ECDC,2022-08-26
