weeks_included,model,target_variable,horizon,location,location_name,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc
52,ECDC-norrsken_green,inc case,4,NL,Netherlands,0.64,0.05,0.04,0.29,0.82,0.16,17,1
52,EuroCOVIDhub-baseline,inc case,4,NL,Netherlands,1,1,1,1,1,0.02,31,1
52,EuroCOVIDhub-ensemble,inc case,4,NL,Netherlands,0.6,0.1,0.15,0.92,1,0.03,26,1
52,epiforecasts-tsensemble,inc case,4,NL,Netherlands,0.74,0.04,0.04,0.4,0.7,-0.49,20,1
52,ECDC-norrsken_blue,inc case,1,NO,Norway,0.88,0.61,0.63,0.67,1,0.12,18,1
52,ECDC-norrsken_green,inc case,1,NO,Norway,1.27,0.82,0.84,0.11,0.61,0.12,18,1
52,EuroCOVIDhub-baseline,inc case,1,NO,Norway,1,1,1,0.77,1,0.01,31,1
52,EuroCOVIDhub-ensemble,inc case,1,NO,Norway,0.93,0.59,0.57,0.57,0.96,-0.06,28,1
52,Lydia-SARIMA,inc case,1,NO,Norway,0.8,3.66,3.37,1,1,-0.05,25,1
52,epiforecasts-tsensemble,inc case,1,NO,Norway,0.9,0.62,0.64,0.48,0.78,-0.14,27,1
52,ECDC-norrsken_blue,inc case,2,NO,Norway,0.86,0.47,0.46,0.72,0.94,0.07,18,1
52,ECDC-norrsken_green,inc case,2,NO,Norway,1.33,0.64,0.63,0.17,0.67,0.02,18,1
52,EuroCOVIDhub-baseline,inc case,2,NO,Norway,1,1,1,1,1,-0.01,31,1
52,EuroCOVIDhub-ensemble,inc case,2,NO,Norway,0.92,0.47,0.48,0.64,0.93,-0.12,28,1
52,Lydia-SARIMA,inc case,2,NO,Norway,0.76,2.93,2.8,1,1,-0.04,25,1
52,epiforecasts-tsensemble,inc case,2,NO,Norway,0.92,0.5,0.54,0.52,0.74,-0.19,27,1
52,ECDC-norrsken_blue,inc case,3,NO,Norway,0.89,0.43,0.4,0.72,0.94,0.11,18,1
52,ECDC-norrsken_green,inc case,3,NO,Norway,1.37,0.57,0.54,0.11,0.67,-0,18,1
52,EuroCOVIDhub-baseline,inc case,3,NO,Norway,1,1,1,1,1,0,31,1
52,EuroCOVIDhub-ensemble,inc case,3,NO,Norway,0.93,0.42,0.44,0.61,0.93,-0.11,28,1
52,Lydia-SARIMA,inc case,3,NO,Norway,0.74,2.62,2.5,1,1,-0.04,25,1
52,epiforecasts-tsensemble,inc case,3,NO,Norway,0.97,0.44,0.49,0.52,0.67,-0.22,27,1
52,ECDC-norrsken_blue,inc case,4,NO,Norway,0.91,0.42,0.37,0.78,0.94,0.14,18,1
52,ECDC-norrsken_green,inc case,4,NO,Norway,1.4,0.55,0.48,0.11,0.61,-0.05,18,1
52,EuroCOVIDhub-baseline,inc case,4,NO,Norway,1,1,1,1,1,0,31,1
52,EuroCOVIDhub-ensemble,inc case,4,NO,Norway,0.93,0.38,0.42,0.54,0.93,-0.11,28,1
52,epiforecasts-tsensemble,inc case,4,NO,Norway,0.97,0.39,0.47,0.44,0.63,-0.25,27,1
52,ECDC-norrsken_blue,inc case,1,PL,Poland,1.39,1.32,1.42,0.61,0.89,0.31,18,1
52,ECDC-norrsken_green,inc case,1,PL,Poland,1.55,1.56,1.68,0.17,0.61,0.51,18,1
52,EuroCOVIDhub-baseline,inc case,1,PL,Poland,1,1,1,0.45,1,0.02,31,1
52,EuroCOVIDhub-ensemble,inc case,1,PL,Poland,0.94,0.77,0.73,0.55,0.97,0.03,31,1
52,Lydia-SARIMA,inc case,1,PL,Poland,1.41,1.94,1.79,1,1,0.02,25,1
52,epiforecasts-tsensemble,inc case,1,PL,Poland,1.07,0.98,0.96,0.57,0.71,-0.11,28,1
52,ECDC-norrsken_blue,inc case,2,PL,Poland,1.42,1.23,1.27,0.61,0.94,0.33,18,1
52,ECDC-norrsken_green,inc case,2,PL,Poland,1.63,1.46,1.51,0.17,0.61,0.41,18,1
52,EuroCOVIDhub-baseline,inc case,2,PL,Poland,1,1,1,0.71,1,-0.02,31,1
52,EuroCOVIDhub-ensemble,inc case,2,PL,Poland,0.92,0.67,0.66,0.61,1,-0.04,31,1
52,Lydia-SARIMA,inc case,2,PL,Poland,1.25,2.02,1.91,1,1,0.04,25,1
52,epiforecasts-tsensemble,inc case,2,PL,Poland,1.07,0.86,0.86,0.54,0.64,-0.15,28,1
52,ECDC-norrsken_blue,inc case,3,PL,Poland,1.5,1.22,1.23,0.67,0.89,0.4,18,1
52,ECDC-norrsken_green,inc case,3,PL,Poland,1.73,1.45,1.45,0.28,0.67,0.36,18,1
52,EuroCOVIDhub-baseline,inc case,3,PL,Poland,1,1,1,0.87,1,0,31,1
52,EuroCOVIDhub-ensemble,inc case,3,PL,Poland,0.97,0.65,0.66,0.68,0.97,-0.04,31,1
52,Lydia-SARIMA,inc case,3,PL,Poland,1.11,1.97,1.91,1,1,0.07,25,1
52,epiforecasts-tsensemble,inc case,3,PL,Poland,1.04,0.79,0.8,0.54,0.71,-0.15,28,1
52,ECDC-norrsken_blue,inc case,4,PL,Poland,1.69,1.27,1.21,0.5,0.94,0.49,18,1
52,ECDC-norrsken_green,inc case,4,PL,Poland,1.97,1.5,1.43,0.33,0.67,0.29,18,1
52,EuroCOVIDhub-baseline,inc case,4,PL,Poland,1,1,1,0.94,1,0,31,1
52,EuroCOVIDhub-ensemble,inc case,4,PL,Poland,1.01,0.61,0.64,0.65,0.97,-0.02,31,1
52,epiforecasts-tsensemble,inc case,4,PL,Poland,1.09,0.76,0.79,0.5,0.68,-0.14,28,1
52,ECDC-norrsken_blue,inc death,1,PL,Poland,3.15,2.28,2.35,0.39,0.94,0.61,18,1
52,ECDC-norrsken_green,inc death,1,PL,Poland,2.17,1.69,1.74,0.11,0.5,0.76,18,1
52,EuroCOVIDhub-baseline,inc death,1,PL,Poland,1,1,1,0.77,1,0.02,31,1
52,EuroCOVIDhub-ensemble,inc death,1,PL,Poland,1.22,0.87,0.83,0.65,1,0.02,31,1
52,epiforecasts-tsensemble,inc death,1,PL,Poland,1.2,0.83,0.82,0.68,0.89,-0.06,28,1
52,ECDC-norrsken_blue,inc death,2,PL,Poland,3.99,2.48,2.39,0.33,0.94,0.72,18,1
52,ECDC-norrsken_green,inc death,2,PL,Poland,2.75,1.86,1.8,0.17,0.39,0.73,18,1
52,EuroCOVIDhub-baseline,inc death,2,PL,Poland,1,1,1,0.9,1,0.01,31,1
52,EuroCOVIDhub-ensemble,inc death,2,PL,Poland,1.12,0.75,0.73,0.61,0.97,-0.01,31,1
52,epiforecasts-tsensemble,inc death,2,PL,Poland,1.14,0.76,0.83,0.71,0.75,-0.12,28,1
52,ECDC-norrsken_blue,inc death,3,PL,Poland,4.92,2.84,2.59,0,0.94,0.79,18,1
52,ECDC-norrsken_green,inc death,3,PL,Poland,3.38,2.17,1.98,0.17,0.5,0.84,18,1
52,EuroCOVIDhub-baseline,inc death,3,PL,Poland,1,1,1,1,1,0.03,31,1
52,EuroCOVIDhub-ensemble,inc death,3,PL,Poland,1.11,0.7,0.68,0.48,0.97,0.07,31,1
52,epiforecasts-tsensemble,inc death,3,PL,Poland,1.02,0.73,0.9,0.68,0.79,-0.09,28,1
52,ECDC-norrsken_blue,inc death,4,PL,Poland,5.78,3.15,2.79,0.06,0.94,0.83,18,1
52,ECDC-norrsken_green,inc death,4,PL,Poland,4.59,2.81,2.49,0.11,0.5,0.84,18,1
52,EuroCOVIDhub-baseline,inc death,4,PL,Poland,1,1,1,1,1,0.01,31,1
52,EuroCOVIDhub-ensemble,inc death,4,PL,Poland,1.11,0.68,0.66,0.55,1,0.03,31,1
52,epiforecasts-tsensemble,inc death,4,PL,Poland,1.07,0.73,0.96,0.64,0.75,-0.14,28,1
52,ECDC-norrsken_blue,inc case,1,PT,Portugal,0.98,0.27,0.2,0.61,1,0.31,18,1
52,ECDC-norrsken_green,inc case,1,PT,Portugal,0.91,0.24,0.17,0.44,0.72,0.31,18,1
52,EuroCOVIDhub-baseline,inc case,1,PT,Portugal,1,1,1,1,1,0.12,31,1
52,EuroCOVIDhub-ensemble,inc case,1,PT,Portugal,0.83,0.22,0.31,0.54,0.93,0.35,28,1
52,epiforecasts-tsensemble,inc case,1,PT,Portugal,1.04,0.28,0.37,0.52,0.89,0.29,27,1
52,ECDC-norrsken_blue,inc case,2,PT,Portugal,1.18,0.24,0.17,0.61,1,0.37,18,1
52,ECDC-norrsken_green,inc case,2,PT,Portugal,0.98,0.19,0.13,0.39,0.72,0.32,18,1
52,EuroCOVIDhub-baseline,inc case,2,PT,Portugal,1,1,1,1,1,0.1,31,1
52,EuroCOVIDhub-ensemble,inc case,2,PT,Portugal,0.88,0.19,0.26,0.5,0.93,0.38,28,1
52,epiforecasts-tsensemble,inc case,2,PT,Portugal,1.09,0.23,0.31,0.48,0.93,0.28,27,1
52,ECDC-norrsken_blue,inc case,3,PT,Portugal,1.34,0.24,0.17,0.67,1,0.37,18,1
52,ECDC-norrsken_green,inc case,3,PT,Portugal,1.04,0.16,0.12,0.39,0.72,0.28,18,1
52,EuroCOVIDhub-baseline,inc case,3,PT,Portugal,1,1,1,1,1,0.09,31,1
52,EuroCOVIDhub-ensemble,inc case,3,PT,Portugal,0.93,0.17,0.25,0.5,0.96,0.37,28,1
52,epiforecasts-tsensemble,inc case,3,PT,Portugal,1.17,0.2,0.28,0.41,0.85,0.26,27,1
52,ECDC-norrsken_blue,inc case,4,PT,Portugal,1.5,0.24,0.18,0.56,1,0.37,18,1
52,ECDC-norrsken_green,inc case,4,PT,Portugal,1.09,0.15,0.11,0.33,0.67,0.25,18,1
52,EuroCOVIDhub-baseline,inc case,4,PT,Portugal,1,1,1,1,1,0.07,31,1
52,EuroCOVIDhub-ensemble,inc case,4,PT,Portugal,0.96,0.17,0.23,0.39,0.89,0.38,28,1
52,epiforecasts-tsensemble,inc case,4,PT,Portugal,1.18,0.19,0.26,0.26,0.74,0.22,27,1
52,EuroCOVIDhub-baseline,inc death,1,PT,Portugal,1,1,1,0.77,1,0.12,31,1
52,epiforecasts-tsensemble,inc death,1,PT,Portugal,1.04,0.85,0.85,0.44,0.81,0.23,27,1
52,EuroCOVIDhub-baseline,inc death,2,PT,Portugal,1,1,1,0.87,1,0.14,31,1
52,epiforecasts-tsensemble,inc death,2,PT,Portugal,1.03,0.78,0.78,0.41,0.81,0.32,27,1
52,EuroCOVIDhub-baseline,inc death,3,PT,Portugal,1,1,1,1,1,0.14,31,1
52,epiforecasts-tsensemble,inc death,3,PT,Portugal,1.01,0.71,0.71,0.37,0.85,0.3,27,1
52,EuroCOVIDhub-baseline,inc death,4,PT,Portugal,1,1,1,1,1,0.12,31,1
52,epiforecasts-tsensemble,inc death,4,PT,Portugal,1.01,0.66,0.66,0.41,0.85,0.34,27,1
52,ECDC-norrsken_blue,inc case,1,RO,Romania,1.19,0.86,0.74,0.67,0.94,0.36,18,1
52,ECDC-norrsken_green,inc case,1,RO,Romania,1.65,0.89,0.77,0.28,0.61,0.38,18,1
52,EuroCOVIDhub-baseline,inc case,1,RO,Romania,1,1,1,0.74,1,0.22,31,1
52,EuroCOVIDhub-ensemble,inc case,1,RO,Romania,1,0.67,0.84,0.52,0.93,0.33,29,1
52,Lydia-SARIMA,inc case,1,RO,Romania,6.06,4.19,3.57,0.92,1,0.22,25,1
52,epiforecasts-tsensemble,inc case,1,RO,Romania,1.07,0.68,0.85,0.46,0.89,0.28,28,1
52,ECDC-norrsken_blue,inc case,2,RO,Romania,1.27,0.75,0.58,0.72,0.94,0.33,18,1
52,ECDC-norrsken_green,inc case,2,RO,Romania,1.64,0.75,0.57,0.33,0.61,0.41,18,1
52,EuroCOVIDhub-baseline,inc case,2,RO,Romania,1,1,1,0.77,1,0.19,31,1
52,EuroCOVIDhub-ensemble,inc case,2,RO,Romania,1.08,0.62,0.88,0.48,0.9,0.36,29,1
52,Lydia-SARIMA,inc case,2,RO,Romania,8.64,4.38,3.64,1,1,0.24,25,1
52,epiforecasts-tsensemble,inc case,2,RO,Romania,1.12,0.58,0.84,0.36,0.86,0.36,28,1
52,ECDC-norrsken_blue,inc case,3,RO,Romania,1.49,0.74,0.55,0.72,0.94,0.37,18,1
52,ECDC-norrsken_green,inc case,3,RO,Romania,1.7,0.69,0.51,0.33,0.61,0.38,18,1
52,EuroCOVIDhub-baseline,inc case,3,RO,Romania,1,1,1,0.87,1,0.18,31,1
52,EuroCOVIDhub-ensemble,inc case,3,RO,Romania,1.1,0.59,0.86,0.48,0.86,0.38,29,1
52,Lydia-SARIMA,inc case,3,RO,Romania,11.04,4.47,3.65,1,1,0.3,25,1
52,epiforecasts-tsensemble,inc case,3,RO,Romania,1.14,0.53,0.81,0.39,0.86,0.36,28,1
52,ECDC-norrsken_blue,inc case,4,RO,Romania,1.88,0.81,0.55,0.56,0.89,0.42,18,1
52,ECDC-norrsken_green,inc case,4,RO,Romania,1.98,0.71,0.48,0.28,0.72,0.39,18,1
52,EuroCOVIDhub-baseline,inc case,4,RO,Romania,1,1,1,0.87,1,0.17,31,1
52,EuroCOVIDhub-ensemble,inc case,4,RO,Romania,1.14,0.58,0.83,0.45,0.86,0.38,29,1
52,epiforecasts-tsensemble,inc case,4,RO,Romania,1.15,0.52,0.79,0.39,0.82,0.36,28,1
52,ECDC-norrsken_blue,inc death,1,RO,Romania,4.93,2.34,2.3,0.5,0.94,0.56,18,1
52,ECDC-norrsken_green,inc death,1,RO,Romania,3.06,1.48,1.45,0.22,0.5,0.77,18,1
52,EuroCOVIDhub-baseline,inc death,1,RO,Romania,1,1,1,1,1,0.07,31,1
52,EuroCOVIDhub-ensemble,inc death,1,RO,Romania,0.98,0.57,0.6,0.86,1,0.17,28,1
52,Lydia-SARIMA,inc death,1,RO,Romania,1.49,2.73,2.49,1,1,-0,25,1
52,epiforecasts-tsensemble,inc death,1,RO,Romania,0.87,0.34,0.37,0.57,1,0.19,21,1
52,ECDC-norrsken_blue,inc death,2,RO,Romania,6.88,1.83,1.8,0.33,0.94,0.63,18,1
52,ECDC-norrsken_green,inc death,2,RO,Romania,4.72,1.27,1.24,0.11,0.39,0.82,18,1
52,EuroCOVIDhub-baseline,inc death,2,RO,Romania,1,1,1,1,1,0.04,31,1
52,EuroCOVIDhub-ensemble,inc death,2,RO,Romania,1.1,0.51,0.53,0.82,1,0.28,28,1
52,Lydia-SARIMA,inc death,2,RO,Romania,1.82,2.31,2.17,1,1,0,25,1
52,epiforecasts-tsensemble,inc death,2,RO,Romania,0.99,0.22,0.23,0.62,1,0.24,21,1
52,ECDC-norrsken_blue,inc death,3,RO,Romania,11.51,1.84,1.77,0.33,0.89,0.65,18,1
52,ECDC-norrsken_green,inc death,3,RO,Romania,9.11,1.46,1.41,0,0.5,0.8,18,1
52,EuroCOVIDhub-baseline,inc death,3,RO,Romania,1,1,1,1,1,0.04,31,1
52,EuroCOVIDhub-ensemble,inc death,3,RO,Romania,1.44,0.54,0.57,0.64,1,0.29,28,1
52,Lydia-SARIMA,inc death,3,RO,Romania,2.65,2.23,2.09,1,1,0.01,25,1
52,epiforecasts-tsensemble,inc death,3,RO,Romania,0.89,0.14,0.16,0.62,1,0.27,21,1
52,ECDC-norrsken_blue,inc death,4,RO,Romania,13.17,1.91,1.84,0.17,0.94,0.74,18,1
52,ECDC-norrsken_green,inc death,4,RO,Romania,12.54,1.9,1.81,0.06,0.44,0.91,18,1
52,EuroCOVIDhub-baseline,inc death,4,RO,Romania,1,1,1,1,1,0.04,31,1
52,EuroCOVIDhub-ensemble,inc death,4,RO,Romania,1.44,0.6,0.62,0.71,1,0.29,28,1
52,epiforecasts-tsensemble,inc death,4,RO,Romania,0.88,0.12,0.13,0.71,1,0.24,21,1
52,ECDC-norrsken_blue,inc case,1,SE,Sweden,0.55,0.47,0.47,0.89,1,0.11,18,1
52,ECDC-norrsken_green,inc case,1,SE,Sweden,0.82,0.55,0.56,0.17,0.72,0.26,18,1
52,EuroCOVIDhub-baseline,inc case,1,SE,Sweden,1,1,1,0.71,1,0.12,31,1
52,EuroCOVIDhub-ensemble,inc case,1,SE,Sweden,0.91,0.59,0.57,0.68,1,0.06,28,1
52,Lydia-SARIMA,inc case,1,SE,Sweden,6.83,6.79,6.83,1,1,0.16,25,1
52,epiforecasts-tsensemble,inc case,1,SE,Sweden,1.01,0.68,0.68,0.63,0.85,-0.07,27,1
52,ECDC-norrsken_blue,inc case,2,SE,Sweden,0.51,0.37,0.34,0.83,1,0.08,18,1
52,ECDC-norrsken_green,inc case,2,SE,Sweden,0.76,0.41,0.38,0.17,0.78,0.13,18,1
52,EuroCOVIDhub-baseline,inc case,2,SE,Sweden,1,1,1,0.84,1,0.07,31,1
52,EuroCOVIDhub-ensemble,inc case,2,SE,Sweden,0.94,0.47,0.51,0.68,0.96,0.01,28,1
52,Lydia-SARIMA,inc case,2,SE,Sweden,9.31,6.22,6.14,1,1,0.19,25,1
52,epiforecasts-tsensemble,inc case,2,SE,Sweden,1.01,0.57,0.61,0.52,0.81,-0.1,27,1
52,ECDC-norrsken_blue,inc case,3,SE,Sweden,0.5,0.34,0.3,0.89,1,0.1,18,1
52,ECDC-norrsken_green,inc case,3,SE,Sweden,0.74,0.35,0.31,0.17,0.72,0.07,18,1
52,EuroCOVIDhub-baseline,inc case,3,SE,Sweden,1,1,1,0.94,1,0.05,31,1
52,EuroCOVIDhub-ensemble,inc case,3,SE,Sweden,0.97,0.43,0.5,0.64,0.96,-0.01,28,1
52,Lydia-SARIMA,inc case,3,SE,Sweden,11.12,5.9,5.7,1,1,0.22,25,1
52,epiforecasts-tsensemble,inc case,3,SE,Sweden,1.06,0.54,0.61,0.41,0.74,-0.14,27,1
52,ECDC-norrsken_blue,inc case,4,SE,Sweden,0.54,0.33,0.27,0.89,1,0.13,18,1
52,ECDC-norrsken_green,inc case,4,SE,Sweden,0.76,0.3,0.24,0.06,0.78,-0.02,18,1
52,EuroCOVIDhub-baseline,inc case,4,SE,Sweden,1,1,1,1,1,0.05,31,1
52,EuroCOVIDhub-ensemble,inc case,4,SE,Sweden,0.92,0.36,0.45,0.61,1,-0.03,28,1
52,epiforecasts-tsensemble,inc case,4,SE,Sweden,1,0.45,0.56,0.44,0.67,-0.2,27,1
52,EuroCOVIDhub-baseline,inc death,1,SE,Sweden,1,1,1,0.42,0.74,-0.25,31,1
52,epiforecasts-tsensemble,inc death,1,SE,Sweden,1.02,0.99,0.99,0.45,0.73,0.13,22,1
52,EuroCOVIDhub-baseline,inc death,2,SE,Sweden,1,1,1,0.48,0.81,-0.28,31,1
52,epiforecasts-tsensemble,inc death,2,SE,Sweden,1.11,1.18,1.18,0.5,0.64,0.12,22,1
52,EuroCOVIDhub-baseline,inc death,3,SE,Sweden,1,1,1,0.52,0.9,-0.28,31,1
52,epiforecasts-tsensemble,inc death,3,SE,Sweden,1.16,1.34,1.34,0.5,0.64,0.09,22,1
52,EuroCOVIDhub-baseline,inc death,4,SE,Sweden,1,1,1,0.58,0.97,-0.28,31,1
52,epiforecasts-tsensemble,inc death,4,SE,Sweden,1.31,1.56,1.56,0.5,0.64,0.07,22,1
52,ECDC-norrsken_blue,inc case,1,SI,Slovenia,0.62,0.36,0.34,0.61,1,0.18,18,1
52,ECDC-norrsken_green,inc case,1,SI,Slovenia,0.78,0.42,0.41,0.17,0.67,0.47,18,1
52,EuroCOVIDhub-baseline,inc case,1,SI,Slovenia,1,1,1,1,1,-0.01,31,1
52,EuroCOVIDhub-ensemble,inc case,1,SI,Slovenia,0.76,0.4,0.43,0.68,1,0.09,28,1
52,Lydia-SARIMA,inc case,1,SI,Slovenia,5.44,3.53,3.44,1,1,0.19,21,1
52,epiforecasts-tsensemble,inc case,1,SI,Slovenia,0.89,0.47,0.47,0.67,0.81,-0,27,1
52,ECDC-norrsken_blue,inc case,2,SI,Slovenia,0.67,0.32,0.3,0.61,1,0.27,18,1
52,ECDC-norrsken_green,inc case,2,SI,Slovenia,0.82,0.36,0.34,0.17,0.5,0.4,18,1
52,EuroCOVIDhub-baseline,inc case,2,SI,Slovenia,1,1,1,1,1,0,31,1
52,EuroCOVIDhub-ensemble,inc case,2,SI,Slovenia,0.75,0.35,0.37,0.68,1,0.1,28,1
52,Lydia-SARIMA,inc case,2,SI,Slovenia,8.15,3.76,3.81,1,1,0.24,21,1
52,epiforecasts-tsensemble,inc case,2,SI,Slovenia,0.89,0.37,0.37,0.67,0.78,-0.02,27,1
52,ECDC-norrsken_blue,inc case,3,SI,Slovenia,0.7,0.3,0.28,0.67,1,0.41,18,1
52,ECDC-norrsken_green,inc case,3,SI,Slovenia,0.84,0.32,0.31,0.17,0.72,0.36,18,1
52,EuroCOVIDhub-baseline,inc case,3,SI,Slovenia,1,1,1,1,1,0.01,31,1
52,EuroCOVIDhub-ensemble,inc case,3,SI,Slovenia,0.73,0.32,0.34,0.79,1,0.13,28,1
52,Lydia-SARIMA,inc case,3,SI,Slovenia,10.16,3.76,3.9,1,1,0.27,21,1
52,epiforecasts-tsensemble,inc case,3,SI,Slovenia,0.87,0.31,0.31,0.59,0.78,-0.09,27,1
52,ECDC-norrsken_blue,inc case,4,SI,Slovenia,0.84,0.3,0.28,0.61,1,0.51,18,1
52,ECDC-norrsken_green,inc case,4,SI,Slovenia,0.9,0.29,0.28,0.06,0.72,0.31,18,1
52,EuroCOVIDhub-baseline,inc case,4,SI,Slovenia,1,1,1,1,1,0.02,31,1
52,EuroCOVIDhub-ensemble,inc case,4,SI,Slovenia,0.75,0.29,0.33,0.68,1,0.13,28,1
52,epiforecasts-tsensemble,inc case,4,SI,Slovenia,0.89,0.27,0.28,0.48,0.81,-0.13,27,1
52,ECDC-norrsken_blue,inc case,1,SK,Slovakia,1.38,0.45,0.46,0.67,1,0.24,18,1
52,ECDC-norrsken_green,inc case,1,SK,Slovakia,1.2,0.33,0.33,0.17,0.61,0.44,18,1
52,EuroCOVIDhub-baseline,inc case,1,SK,Slovakia,1,1,1,0.94,1,0.09,31,1
52,EuroCOVIDhub-ensemble,inc case,1,SK,Slovakia,1.02,0.3,0.29,0.71,0.96,0.11,28,1
52,epiforecasts-tsensemble,inc case,1,SK,Slovakia,1.11,0.29,0.29,0.54,0.86,-0.09,28,1
52,ECDC-norrsken_blue,inc case,2,SK,Slovakia,1.32,0.38,0.36,0.61,1,0.35,18,1
52,ECDC-norrsken_green,inc case,2,SK,Slovakia,1.1,0.25,0.24,0.11,0.72,0.43,18,1
52,EuroCOVIDhub-baseline,inc case,2,SK,Slovakia,1,1,1,1,1,0.05,31,1
52,EuroCOVIDhub-ensemble,inc case,2,SK,Slovakia,0.98,0.26,0.27,0.68,0.96,0.12,28,1
52,epiforecasts-tsensemble,inc case,2,SK,Slovakia,1.07,0.23,0.24,0.46,0.86,-0.11,28,1
52,ECDC-norrsken_blue,inc case,3,SK,Slovakia,1.41,0.35,0.33,0.56,1,0.47,18,1
52,ECDC-norrsken_green,inc case,3,SK,Slovakia,1.03,0.21,0.2,0.22,0.78,0.54,18,1
52,EuroCOVIDhub-baseline,inc case,3,SK,Slovakia,1,1,1,1,1,0.04,31,1
52,EuroCOVIDhub-ensemble,inc case,3,SK,Slovakia,0.97,0.23,0.25,0.64,0.96,0.19,28,1
52,epiforecasts-tsensemble,inc case,3,SK,Slovakia,1.04,0.18,0.18,0.46,0.89,-0.13,28,1
52,ECDC-norrsken_blue,inc case,4,SK,Slovakia,1.59,0.35,0.34,0.44,1,0.58,18,1
52,ECDC-norrsken_green,inc case,4,SK,Slovakia,0.99,0.18,0.18,0.33,0.61,0.53,18,1
52,EuroCOVIDhub-baseline,inc case,4,SK,Slovakia,1,1,1,1,1,0.02,31,1
52,EuroCOVIDhub-ensemble,inc case,4,SK,Slovakia,0.92,0.21,0.23,0.64,1,0.21,28,1
52,epiforecasts-tsensemble,inc case,4,SK,Slovakia,1.02,0.15,0.15,0.54,0.89,-0.15,28,1
52,EuroCOVIDhub-baseline,inc case,1,AT,Austria,NA,NA,NA,1,1,0.28,17,1
52,EuroCOVIDhub-baseline,inc case,1,CY,Cyprus,NA,NA,NA,0.55,1,0.19,31,1
52,EuroCOVIDhub-baseline,inc case,1,DK,Denmark,NA,NA,NA,1,1,0.06,31,1
52,EuroCOVIDhub-baseline,inc case,1,HR,Croatia,NA,NA,NA,0.52,1,0.21,25,1
52,EuroCOVIDhub-baseline,inc case,2,AT,Austria,NA,NA,NA,1,1,0.18,18,1
52,EuroCOVIDhub-baseline,inc case,2,CY,Cyprus,NA,NA,NA,0.58,1,0.2,31,1
52,EuroCOVIDhub-baseline,inc case,2,DK,Denmark,NA,NA,NA,1,1,0.04,31,1
52,EuroCOVIDhub-baseline,inc case,2,HR,Croatia,NA,NA,NA,0.52,1,0.16,25,1
52,EuroCOVIDhub-baseline,inc case,3,AT,Austria,NA,NA,NA,1,1,0.1,19,1
52,EuroCOVIDhub-baseline,inc case,3,CY,Cyprus,NA,NA,NA,0.61,1,0.18,31,1
52,EuroCOVIDhub-baseline,inc case,3,DK,Denmark,NA,NA,NA,1,1,0.03,31,1
52,EuroCOVIDhub-baseline,inc case,3,HR,Croatia,NA,NA,NA,0.56,1,0.16,25,1
52,EuroCOVIDhub-baseline,inc case,4,AT,Austria,NA,NA,NA,1,1,0.1,20,1
52,EuroCOVIDhub-baseline,inc case,4,CY,Cyprus,NA,NA,NA,0.68,1,0.19,31,1
52,EuroCOVIDhub-baseline,inc case,4,DK,Denmark,NA,NA,NA,1,1,0.04,31,1
52,EuroCOVIDhub-baseline,inc case,4,HR,Croatia,NA,NA,NA,0.56,1,0.12,25,1
52,EuroCOVIDhub-baseline,inc death,1,CY,Cyprus,NA,NA,NA,1,1,-0.03,31,1
52,EuroCOVIDhub-baseline,inc death,1,CZ,Czechia,NA,NA,NA,0.71,1,-0.09,31,1
52,EuroCOVIDhub-baseline,inc death,1,DK,Denmark,NA,NA,NA,0.61,0.94,-0.03,31,1
52,EuroCOVIDhub-baseline,inc death,1,FI,Finland,NA,NA,NA,0.56,0.78,-0.42,18,1
52,EuroCOVIDhub-baseline,inc death,1,FR,France,NA,NA,NA,1,1,0.48,16,1
52,EuroCOVIDhub-baseline,inc death,1,HR,Croatia,NA,NA,NA,0.6,1,0.1,25,1
52,EuroCOVIDhub-baseline,inc death,1,HU,Hungary,NA,NA,NA,1,1,-0.09,25,1
52,EuroCOVIDhub-baseline,inc death,1,IE,Ireland,NA,NA,NA,0.55,1,-0.46,31,1
52,EuroCOVIDhub-baseline,inc death,1,IT,Italy,NA,NA,NA,1,1,0.04,31,1
52,EuroCOVIDhub-baseline,inc death,1,LI,Liechtenstein,NA,NA,NA,0.89,1,-0.03,27,1
52,EuroCOVIDhub-baseline,inc death,1,SI,Slovenia,NA,NA,NA,0.58,1,-0.27,31,1
52,EuroCOVIDhub-baseline,inc death,1,SK,Slovakia,NA,NA,NA,0.87,1,-0.11,31,1
52,EuroCOVIDhub-baseline,inc death,2,CY,Cyprus,NA,NA,NA,1,1,-0.02,31,1
52,EuroCOVIDhub-baseline,inc death,2,CZ,Czechia,NA,NA,NA,0.9,1,-0.05,31,1
52,EuroCOVIDhub-baseline,inc death,2,DK,Denmark,NA,NA,NA,0.58,0.9,-0.05,31,1
52,EuroCOVIDhub-baseline,inc death,2,FI,Finland,NA,NA,NA,0.65,0.88,-0.34,17,1
52,EuroCOVIDhub-baseline,inc death,2,FR,France,NA,NA,NA,1,1,0.3,17,1
52,EuroCOVIDhub-baseline,inc death,2,HR,Croatia,NA,NA,NA,0.6,1,0.1,25,1
52,EuroCOVIDhub-baseline,inc death,2,IE,Ireland,NA,NA,NA,0.77,1,-0.33,31,1
52,EuroCOVIDhub-baseline,inc death,2,IT,Italy,NA,NA,NA,1,1,0.04,31,1
