weeks_included,model,target_variable,horizon,location,location_name,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc
52,EuroCOVIDhub-baseline,inc death,2,SI,Slovenia,NA,NA,NA,0.66,1,-0.19,29,1
52,EuroCOVIDhub-baseline,inc death,2,SK,Slovakia,NA,NA,NA,1,1,-0.06,29,1
52,EuroCOVIDhub-baseline,inc death,3,CY,Cyprus,NA,NA,NA,1,1,-0.01,29,1
52,EuroCOVIDhub-baseline,inc death,3,CZ,Czechia,NA,NA,NA,1,1,-0.01,29,1
52,EuroCOVIDhub-baseline,inc death,3,DK,Denmark,NA,NA,NA,0.55,0.97,-0.05,29,1
52,EuroCOVIDhub-baseline,inc death,3,FR,France,NA,NA,NA,1,1,0.2,17,1
52,EuroCOVIDhub-baseline,inc death,3,HR,Croatia,NA,NA,NA,0.83,1,0.12,23,1
52,EuroCOVIDhub-baseline,inc death,3,IE,Ireland,NA,NA,NA,1,1,-0.26,29,1
52,EuroCOVIDhub-baseline,inc death,3,IT,Italy,NA,NA,NA,1,1,0.05,29,1
52,EuroCOVIDhub-baseline,inc death,3,LI,Liechtenstein,NA,NA,NA,0.97,1,-0.02,29,1
52,EuroCOVIDhub-baseline,inc death,3,SI,Slovenia,NA,NA,NA,0.62,1,-0.13,29,1
52,EuroCOVIDhub-baseline,inc death,3,SK,Slovakia,NA,NA,NA,1,1,-0.03,29,1
52,EuroCOVIDhub-baseline,inc death,4,CY,Cyprus,NA,NA,NA,1,1,-0.01,29,1
52,EuroCOVIDhub-baseline,inc death,4,CZ,Czechia,NA,NA,NA,1,1,0.01,29,1
52,EuroCOVIDhub-baseline,inc death,4,DK,Denmark,NA,NA,NA,0.48,1,-0.05,29,1
52,EuroCOVIDhub-baseline,inc death,4,FI,Finland,NA,NA,NA,0.75,0.94,-0.24,16,1
52,EuroCOVIDhub-baseline,inc death,4,FR,France,NA,NA,NA,1,1,0.2,16,1
52,EuroCOVIDhub-baseline,inc death,4,HR,Croatia,NA,NA,NA,0.87,1,0.09,23,1
52,EuroCOVIDhub-baseline,inc death,4,IE,Ireland,NA,NA,NA,1,1,-0.21,29,1
52,EuroCOVIDhub-baseline,inc death,4,IT,Italy,NA,NA,NA,1,1,0.04,29,1
52,EuroCOVIDhub-baseline,inc death,4,LI,Liechtenstein,NA,NA,NA,0.93,1,-0.02,29,1
52,EuroCOVIDhub-baseline,inc death,4,SI,Slovenia,NA,NA,NA,0.62,1,-0.1,29,1
52,EuroCOVIDhub-baseline,inc death,4,SK,Slovakia,NA,NA,NA,1,1,-0.04,29,1
