weeks_included,model,target_variable,horizon,location,location_name,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc
52,EuroCOVIDhub-ensemble,inc case,4,PT,Portugal,0.96,0.14,0.17,0.46,0.92,0.29,24,1
52,epiforecasts-tsensemble,inc case,4,PT,Portugal,1.18,0.14,0.15,0.32,0.73,0.06,22,1
52,EuroCOVIDhub-baseline,inc death,1,PT,Portugal,1,1,1,0.74,1,0.1,27,1
52,epiforecasts-tsensemble,inc death,1,PT,Portugal,1.09,0.94,0.94,0.36,0.77,0.21,22,1
52,EuroCOVIDhub-baseline,inc death,2,PT,Portugal,1,1,1,0.85,1,0.11,27,1
52,epiforecasts-tsensemble,inc death,2,PT,Portugal,1.07,0.84,0.84,0.41,0.77,0.27,22,1
52,EuroCOVIDhub-baseline,inc death,3,PT,Portugal,1,1,1,1,1,0.12,27,1
52,epiforecasts-tsensemble,inc death,3,PT,Portugal,1.04,0.73,0.73,0.36,0.82,0.23,22,1
52,EuroCOVIDhub-baseline,inc death,4,PT,Portugal,1,1,1,1,1,0.1,27,1
52,epiforecasts-tsensemble,inc death,4,PT,Portugal,1.05,0.65,0.65,0.36,0.82,0.29,22,1
52,ECDC-norrsken_blue,inc case,1,RO,Romania,1.19,0.82,0.74,0.67,0.94,0.36,18,1
52,ECDC-norrsken_green,inc case,1,RO,Romania,1.65,0.85,0.77,0.28,0.61,0.38,18,1
52,EuroCOVIDhub-baseline,inc case,1,RO,Romania,1,1,1,0.85,1,0.25,27,1
52,EuroCOVIDhub-ensemble,inc case,1,RO,Romania,0.97,0.61,0.72,0.56,0.92,0.32,25,1
52,Lydia-SARIMA,inc case,1,RO,Romania,6.05,4,3.57,0.92,1,0.22,25,1
52,epiforecasts-tsensemble,inc case,1,RO,Romania,1.1,0.65,0.75,0.52,0.91,0.27,23,1
52,ECDC-norrsken_blue,inc case,2,RO,Romania,1.23,0.69,0.58,0.72,0.94,0.33,18,1
52,ECDC-norrsken_green,inc case,2,RO,Romania,1.59,0.68,0.57,0.33,0.61,0.41,18,1
52,EuroCOVIDhub-baseline,inc case,2,RO,Romania,1,1,1,0.85,1,0.18,27,1
52,EuroCOVIDhub-ensemble,inc case,2,RO,Romania,1.02,0.53,0.67,0.52,0.88,0.32,25,1
52,Lydia-SARIMA,inc case,2,RO,Romania,8.35,3.99,3.64,1,1,0.24,25,1
52,epiforecasts-tsensemble,inc case,2,RO,Romania,1.07,0.51,0.63,0.43,0.83,0.33,23,1
52,ECDC-norrsken_blue,inc case,3,RO,Romania,1.41,0.65,0.55,0.72,0.94,0.37,18,1
52,ECDC-norrsken_green,inc case,3,RO,Romania,1.61,0.61,0.51,0.33,0.61,0.38,18,1
52,EuroCOVIDhub-baseline,inc case,3,RO,Romania,1,1,1,0.93,1,0.16,27,1
52,EuroCOVIDhub-ensemble,inc case,3,RO,Romania,1,0.48,0.62,0.52,0.84,0.34,25,1
52,Lydia-SARIMA,inc case,3,RO,Romania,10.44,3.97,3.65,1,1,0.3,25,1
52,epiforecasts-tsensemble,inc case,3,RO,Romania,1.07,0.45,0.55,0.43,0.83,0.3,23,1
52,ECDC-norrsken_blue,inc case,4,RO,Romania,1.72,0.69,0.55,0.56,0.89,0.42,18,1
52,ECDC-norrsken_green,inc case,4,RO,Romania,1.8,0.6,0.48,0.28,0.72,0.39,18,1
52,EuroCOVIDhub-baseline,inc case,4,RO,Romania,1,1,1,0.93,1,0.14,27,1
52,EuroCOVIDhub-ensemble,inc case,4,RO,Romania,0.98,0.45,0.58,0.48,0.84,0.33,25,1
52,epiforecasts-tsensemble,inc case,4,RO,Romania,1.02,0.4,0.49,0.43,0.78,0.28,23,1
52,ECDC-norrsken_blue,inc death,1,RO,Romania,4.97,2.34,2.3,0.5,0.94,0.56,18,1
52,ECDC-norrsken_green,inc death,1,RO,Romania,3.08,1.48,1.45,0.22,0.5,0.77,18,1
52,EuroCOVIDhub-baseline,inc death,1,RO,Romania,1,1,1,1,1,0.13,27,1
52,EuroCOVIDhub-ensemble,inc death,1,RO,Romania,0.99,0.57,0.6,0.83,1,0.25,24,1
52,Lydia-SARIMA,inc death,1,RO,Romania,1.5,2.72,2.49,1,1,-0,25,1
52,epiforecasts-tsensemble,inc death,1,RO,Romania,0.88,0.34,0.37,0.57,1,0.19,21,1
52,ECDC-norrsken_blue,inc death,2,RO,Romania,6.87,1.83,1.8,0.33,0.94,0.63,18,1
52,ECDC-norrsken_green,inc death,2,RO,Romania,4.72,1.26,1.24,0.11,0.39,0.82,18,1
52,EuroCOVIDhub-baseline,inc death,2,RO,Romania,1,1,1,1,1,0.06,27,1
52,EuroCOVIDhub-ensemble,inc death,2,RO,Romania,1.1,0.5,0.53,0.79,1,0.32,24,1
52,Lydia-SARIMA,inc death,2,RO,Romania,1.82,2.31,2.17,1,1,0,25,1
52,epiforecasts-tsensemble,inc death,2,RO,Romania,0.98,0.22,0.23,0.62,1,0.24,21,1
52,ECDC-norrsken_blue,inc death,3,RO,Romania,11.4,1.83,1.77,0.33,0.89,0.65,18,1
52,ECDC-norrsken_green,inc death,3,RO,Romania,9.02,1.46,1.41,0,0.5,0.8,18,1
52,EuroCOVIDhub-baseline,inc death,3,RO,Romania,1,1,1,1,1,0.06,27,1
52,EuroCOVIDhub-ensemble,inc death,3,RO,Romania,1.41,0.54,0.56,0.67,1,0.31,24,1
52,Lydia-SARIMA,inc death,3,RO,Romania,2.62,2.23,2.09,1,1,0.01,25,1
52,epiforecasts-tsensemble,inc death,3,RO,Romania,0.88,0.14,0.16,0.62,1,0.27,21,1
52,ECDC-norrsken_blue,inc death,4,RO,Romania,13.08,1.91,1.84,0.17,0.94,0.74,18,1
52,ECDC-norrsken_green,inc death,4,RO,Romania,12.45,1.89,1.81,0.06,0.44,0.91,18,1
52,EuroCOVIDhub-baseline,inc death,4,RO,Romania,1,1,1,1,1,0.05,27,1
52,EuroCOVIDhub-ensemble,inc death,4,RO,Romania,1.42,0.6,0.61,0.71,1,0.3,24,1
52,epiforecasts-tsensemble,inc death,4,RO,Romania,0.88,0.12,0.13,0.71,1,0.24,21,1
52,ECDC-norrsken_blue,inc case,1,SE,Sweden,0.56,0.52,0.47,0.89,1,0.11,18,1
52,ECDC-norrsken_green,inc case,1,SE,Sweden,0.83,0.61,0.56,0.17,0.72,0.26,18,1
52,EuroCOVIDhub-baseline,inc case,1,SE,Sweden,1,1,1,0.67,1,0.16,27,1
52,EuroCOVIDhub-ensemble,inc case,1,SE,Sweden,0.91,0.67,0.75,0.62,1,0.1,24,1
52,Lydia-SARIMA,inc case,1,SE,Sweden,6.87,7.5,6.83,1,1,0.16,25,1
52,epiforecasts-tsensemble,inc case,1,SE,Sweden,1.02,0.8,0.93,0.65,0.83,-0,23,1
52,ECDC-norrsken_blue,inc case,2,SE,Sweden,0.51,0.39,0.34,0.83,1,0.08,18,1
52,ECDC-norrsken_green,inc case,2,SE,Sweden,0.77,0.44,0.38,0.17,0.78,0.13,18,1
52,EuroCOVIDhub-baseline,inc case,2,SE,Sweden,1,1,1,0.81,1,0.09,27,1
52,EuroCOVIDhub-ensemble,inc case,2,SE,Sweden,0.95,0.52,0.62,0.67,0.96,0.07,24,1
52,Lydia-SARIMA,inc case,2,SE,Sweden,9.35,6.65,6.14,1,1,0.19,25,1
52,epiforecasts-tsensemble,inc case,2,SE,Sweden,1.02,0.63,0.76,0.61,0.78,0.02,23,1
52,ECDC-norrsken_blue,inc case,3,SE,Sweden,0.51,0.36,0.3,0.89,1,0.1,18,1
52,ECDC-norrsken_green,inc case,3,SE,Sweden,0.75,0.37,0.31,0.17,0.72,0.07,18,1
52,EuroCOVIDhub-baseline,inc case,3,SE,Sweden,1,1,1,0.93,1,0.08,27,1
52,EuroCOVIDhub-ensemble,inc case,3,SE,Sweden,0.98,0.46,0.57,0.62,0.96,0.05,24,1
52,Lydia-SARIMA,inc case,3,SE,Sweden,11.21,6.16,5.7,1,1,0.22,25,1
52,epiforecasts-tsensemble,inc case,3,SE,Sweden,1.08,0.58,0.71,0.48,0.78,-0,23,1
52,ECDC-norrsken_blue,inc case,4,SE,Sweden,0.55,0.34,0.27,0.89,1,0.13,18,1
52,ECDC-norrsken_green,inc case,4,SE,Sweden,0.77,0.31,0.24,0.06,0.78,-0.02,18,1
52,EuroCOVIDhub-baseline,inc case,4,SE,Sweden,1,1,1,1,1,0.08,27,1
52,EuroCOVIDhub-ensemble,inc case,4,SE,Sweden,0.93,0.37,0.47,0.62,1,0.07,24,1
52,epiforecasts-tsensemble,inc case,4,SE,Sweden,1.02,0.45,0.57,0.52,0.78,-0.06,23,1
52,EuroCOVIDhub-baseline,inc death,1,SE,Sweden,1,1,1,0.33,0.7,-0.26,27,1
52,epiforecasts-tsensemble,inc death,1,SE,Sweden,1.02,0.99,0.99,0.45,0.73,0.13,22,1
52,EuroCOVIDhub-baseline,inc death,2,SE,Sweden,1,1,1,0.41,0.78,-0.28,27,1
52,epiforecasts-tsensemble,inc death,2,SE,Sweden,1.11,1.18,1.18,0.5,0.64,0.12,22,1
52,EuroCOVIDhub-baseline,inc death,3,SE,Sweden,1,1,1,0.44,0.89,-0.27,27,1
52,epiforecasts-tsensemble,inc death,3,SE,Sweden,1.16,1.34,1.34,0.5,0.64,0.09,22,1
52,EuroCOVIDhub-baseline,inc death,4,SE,Sweden,1,1,1,0.52,0.96,-0.26,27,1
52,epiforecasts-tsensemble,inc death,4,SE,Sweden,1.31,1.56,1.56,0.5,0.64,0.07,22,1
52,ECDC-norrsken_blue,inc case,1,SI,Slovenia,0.63,0.35,0.34,0.61,1,0.18,18,1
52,ECDC-norrsken_green,inc case,1,SI,Slovenia,0.78,0.41,0.41,0.17,0.67,0.47,18,1
52,EuroCOVIDhub-baseline,inc case,1,SI,Slovenia,1,1,1,1,1,0.05,27,1
52,EuroCOVIDhub-ensemble,inc case,1,SI,Slovenia,0.76,0.39,0.42,0.71,1,0.2,24,1
52,Lydia-SARIMA,inc case,1,SI,Slovenia,5.46,3.49,3.44,1,1,0.19,21,1
52,epiforecasts-tsensemble,inc case,1,SI,Slovenia,0.9,0.45,0.44,0.73,0.91,0.16,22,1
52,ECDC-norrsken_blue,inc case,2,SI,Slovenia,0.67,0.31,0.3,0.61,1,0.27,18,1
52,ECDC-norrsken_green,inc case,2,SI,Slovenia,0.82,0.35,0.34,0.17,0.5,0.4,18,1
52,EuroCOVIDhub-baseline,inc case,2,SI,Slovenia,1,1,1,1,1,0.04,27,1
52,EuroCOVIDhub-ensemble,inc case,2,SI,Slovenia,0.74,0.34,0.37,0.75,1,0.21,24,1
52,Lydia-SARIMA,inc case,2,SI,Slovenia,8.18,3.7,3.81,1,1,0.24,21,1
52,epiforecasts-tsensemble,inc case,2,SI,Slovenia,0.91,0.36,0.34,0.73,0.86,0.12,22,1
52,ECDC-norrsken_blue,inc case,3,SI,Slovenia,0.7,0.29,0.28,0.67,1,0.41,18,1
52,ECDC-norrsken_green,inc case,3,SI,Slovenia,0.84,0.31,0.31,0.17,0.72,0.36,18,1
52,EuroCOVIDhub-baseline,inc case,3,SI,Slovenia,1,1,1,1,1,0.03,27,1
52,EuroCOVIDhub-ensemble,inc case,3,SI,Slovenia,0.71,0.31,0.34,0.83,1,0.23,24,1
52,Lydia-SARIMA,inc case,3,SI,Slovenia,10.11,3.69,3.9,1,1,0.27,21,1
52,epiforecasts-tsensemble,inc case,3,SI,Slovenia,0.88,0.29,0.28,0.64,0.86,0.02,22,1
52,ECDC-norrsken_blue,inc case,4,SI,Slovenia,0.83,0.29,0.28,0.61,1,0.51,18,1
52,ECDC-norrsken_green,inc case,4,SI,Slovenia,0.9,0.28,0.28,0.06,0.72,0.31,18,1
52,EuroCOVIDhub-baseline,inc case,4,SI,Slovenia,1,1,1,1,1,0.04,27,1
52,EuroCOVIDhub-ensemble,inc case,4,SI,Slovenia,0.73,0.29,0.33,0.71,1,0.22,24,1
52,epiforecasts-tsensemble,inc case,4,SI,Slovenia,0.88,0.26,0.25,0.5,0.91,-0.05,22,1
52,ECDC-norrsken_blue,inc case,1,SK,Slovakia,1.41,0.47,0.46,0.67,1,0.24,18,1
52,ECDC-norrsken_green,inc case,1,SK,Slovakia,1.22,0.34,0.33,0.17,0.61,0.44,18,1
52,EuroCOVIDhub-baseline,inc case,1,SK,Slovakia,1,1,1,0.93,1,0.13,27,1
52,EuroCOVIDhub-ensemble,inc case,1,SK,Slovakia,1.08,0.33,0.33,0.71,0.96,0.21,24,1
52,epiforecasts-tsensemble,inc case,1,SK,Slovakia,1.12,0.29,0.3,0.65,0.91,0.09,23,1
52,ECDC-norrsken_blue,inc case,2,SK,Slovakia,1.33,0.39,0.36,0.61,1,0.35,18,1
52,ECDC-norrsken_green,inc case,2,SK,Slovakia,1.11,0.26,0.24,0.11,0.72,0.43,18,1
52,EuroCOVIDhub-baseline,inc case,2,SK,Slovakia,1,1,1,1,1,0.07,27,1
52,EuroCOVIDhub-ensemble,inc case,2,SK,Slovakia,1.01,0.28,0.29,0.71,0.96,0.22,24,1
52,epiforecasts-tsensemble,inc case,2,SK,Slovakia,1.08,0.23,0.24,0.57,0.91,0.07,23,1
52,ECDC-norrsken_blue,inc case,3,SK,Slovakia,1.42,0.35,0.33,0.56,1,0.47,18,1
52,ECDC-norrsken_green,inc case,3,SK,Slovakia,1.04,0.21,0.2,0.22,0.78,0.54,18,1
52,EuroCOVIDhub-baseline,inc case,3,SK,Slovakia,1,1,1,1,1,0.06,27,1
52,EuroCOVIDhub-ensemble,inc case,3,SK,Slovakia,0.98,0.24,0.27,0.58,0.96,0.29,24,1
52,epiforecasts-tsensemble,inc case,3,SK,Slovakia,1.05,0.17,0.17,0.52,0.96,0.02,23,1
52,ECDC-norrsken_blue,inc case,4,SK,Slovakia,1.59,0.35,0.34,0.44,1,0.58,18,1
52,ECDC-norrsken_green,inc case,4,SK,Slovakia,0.99,0.18,0.18,0.33,0.61,0.53,18,1
52,EuroCOVIDhub-baseline,inc case,4,SK,Slovakia,1,1,1,1,1,0.04,27,1
52,EuroCOVIDhub-ensemble,inc case,4,SK,Slovakia,0.92,0.21,0.24,0.62,1,0.32,24,1
52,epiforecasts-tsensemble,inc case,4,SK,Slovakia,1.03,0.15,0.14,0.57,0.96,-0.02,23,1
52,EuroCOVIDhub-baseline,inc case,1,AT,Austria,NA,NA,NA,1,1,0.28,17,1
52,EuroCOVIDhub-baseline,inc case,1,CY,Cyprus,NA,NA,NA,0.48,1,0.24,27,1
52,EuroCOVIDhub-baseline,inc case,1,DK,Denmark,NA,NA,NA,1,1,0.09,27,1
52,EuroCOVIDhub-baseline,inc case,1,HR,Croatia,NA,NA,NA,0.43,1,0.28,21,1
52,EuroCOVIDhub-baseline,inc case,2,AT,Austria,NA,NA,NA,1,1,0.18,17,1
52,EuroCOVIDhub-baseline,inc case,2,CY,Cyprus,NA,NA,NA,0.52,1,0.24,27,1
52,EuroCOVIDhub-baseline,inc case,2,DK,Denmark,NA,NA,NA,1,1,0.06,27,1
52,EuroCOVIDhub-baseline,inc case,2,HR,Croatia,NA,NA,NA,0.43,1,0.22,21,1
52,EuroCOVIDhub-baseline,inc case,3,AT,Austria,NA,NA,NA,1,1,0.1,17,1
52,EuroCOVIDhub-baseline,inc case,3,CY,Cyprus,NA,NA,NA,0.56,1,0.2,27,1
52,EuroCOVIDhub-baseline,inc case,3,DK,Denmark,NA,NA,NA,1,1,0.05,27,1
52,EuroCOVIDhub-baseline,inc case,3,HR,Croatia,NA,NA,NA,0.48,1,0.21,21,1
52,EuroCOVIDhub-baseline,inc case,4,AT,Austria,NA,NA,NA,1,1,0.09,17,1
52,EuroCOVIDhub-baseline,inc case,4,CY,Cyprus,NA,NA,NA,0.63,1,0.21,27,1
52,EuroCOVIDhub-baseline,inc case,4,DK,Denmark,NA,NA,NA,1,1,0.06,27,1
52,EuroCOVIDhub-baseline,inc case,4,HR,Croatia,NA,NA,NA,0.48,1,0.17,21,1
52,EuroCOVIDhub-baseline,inc death,1,CY,Cyprus,NA,NA,NA,1,1,-0.03,27,1
52,EuroCOVIDhub-baseline,inc death,1,CZ,Czechia,NA,NA,NA,0.67,1,-0.05,27,1
52,EuroCOVIDhub-baseline,inc death,1,DK,Denmark,NA,NA,NA,0.56,0.93,0,27,1
52,EuroCOVIDhub-baseline,inc death,1,FR,France,NA,NA,NA,1,1,0.48,16,1
52,EuroCOVIDhub-baseline,inc death,1,HR,Croatia,NA,NA,NA,0.52,1,0.15,21,1
52,EuroCOVIDhub-baseline,inc death,1,HU,Hungary,NA,NA,NA,1,1,-0.1,21,1
52,EuroCOVIDhub-baseline,inc death,1,IE,Ireland,NA,NA,NA,0.52,1,-0.47,27,1
52,EuroCOVIDhub-baseline,inc death,1,IT,Italy,NA,NA,NA,1,1,0.07,27,1
52,EuroCOVIDhub-baseline,inc death,1,LI,Liechtenstein,NA,NA,NA,0.89,1,-0.03,27,1
52,EuroCOVIDhub-baseline,inc death,1,SI,Slovenia,NA,NA,NA,0.59,1,-0.23,27,1
52,EuroCOVIDhub-baseline,inc death,1,SK,Slovakia,NA,NA,NA,0.85,1,-0.11,27,1
52,EuroCOVIDhub-baseline,inc death,2,CY,Cyprus,NA,NA,NA,1,1,-0.03,27,1
52,EuroCOVIDhub-baseline,inc death,2,CZ,Czechia,NA,NA,NA,0.89,1,-0.02,27,1
52,EuroCOVIDhub-baseline,inc death,2,DK,Denmark,NA,NA,NA,0.52,0.89,-0.02,27,1
52,EuroCOVIDhub-baseline,inc death,2,FR,France,NA,NA,NA,1,1,0.3,16,1
52,EuroCOVIDhub-baseline,inc death,2,HR,Croatia,NA,NA,NA,0.52,1,0.13,21,1
52,EuroCOVIDhub-baseline,inc death,2,IE,Ireland,NA,NA,NA,0.74,1,-0.33,27,1
52,EuroCOVIDhub-baseline,inc death,2,IT,Italy,NA,NA,NA,1,1,0.06,27,1
52,EuroCOVIDhub-baseline,inc death,2,LI,Liechtenstein,NA,NA,NA,0.93,1,0,27,1
52,EuroCOVIDhub-baseline,inc death,2,SI,Slovenia,NA,NA,NA,0.67,1,-0.15,27,1
52,EuroCOVIDhub-baseline,inc death,2,SK,Slovakia,NA,NA,NA,1,1,-0.06,27,1
52,EuroCOVIDhub-baseline,inc death,3,CY,Cyprus,NA,NA,NA,1,1,-0.01,27,1
52,EuroCOVIDhub-baseline,inc death,3,CZ,Czechia,NA,NA,NA,1,1,0,27,1
52,EuroCOVIDhub-baseline,inc death,3,DK,Denmark,NA,NA,NA,0.56,0.96,-0.01,27,1
52,EuroCOVIDhub-baseline,inc death,3,FR,France,NA,NA,NA,1,1,0.2,15,1
52,EuroCOVIDhub-baseline,inc death,3,HR,Croatia,NA,NA,NA,0.81,1,0.15,21,1
52,EuroCOVIDhub-baseline,inc death,3,IE,Ireland,NA,NA,NA,1,1,-0.24,27,1
52,EuroCOVIDhub-baseline,inc death,3,IT,Italy,NA,NA,NA,1,1,0.06,27,1
52,EuroCOVIDhub-baseline,inc death,3,LI,Liechtenstein,NA,NA,NA,0.96,1,-0.02,27,1
52,EuroCOVIDhub-baseline,inc death,3,SI,Slovenia,NA,NA,NA,0.59,1,-0.11,27,1
52,EuroCOVIDhub-baseline,inc death,3,SK,Slovakia,NA,NA,NA,1,1,-0.03,27,1
52,EuroCOVIDhub-baseline,inc death,4,CY,Cyprus,NA,NA,NA,1,1,-0.01,27,1
52,EuroCOVIDhub-baseline,inc death,4,CZ,Czechia,NA,NA,NA,1,1,0.02,27,1
52,EuroCOVIDhub-baseline,inc death,4,DK,Denmark,NA,NA,NA,0.48,1,-0.01,27,1
52,EuroCOVIDhub-baseline,inc death,4,FR,France,NA,NA,NA,1,1,0.2,14,1
52,EuroCOVIDhub-baseline,inc death,4,HR,Croatia,NA,NA,NA,0.86,1,0.11,21,1
52,EuroCOVIDhub-baseline,inc death,4,IE,Ireland,NA,NA,NA,1,1,-0.2,27,1
52,EuroCOVIDhub-baseline,inc death,4,IT,Italy,NA,NA,NA,1,1,0.06,27,1
52,EuroCOVIDhub-baseline,inc death,4,LI,Liechtenstein,NA,NA,NA,0.93,1,-0.02,27,1
52,EuroCOVIDhub-baseline,inc death,4,SI,Slovenia,NA,NA,NA,0.63,1,-0.07,27,1
52,EuroCOVIDhub-baseline,inc death,4,SK,Slovakia,NA,NA,NA,1,1,-0.04,27,1
