location_name,location,date,value,source,snapshot_date,status
Denmark,DK,2020-01-18,0,ECDC,2022-08-12,final
Denmark,DK,2020-01-25,0,ECDC,2022-08-12,final
Denmark,DK,2020-02-01,0,ECDC,2022-08-12,final
Denmark,DK,2020-02-08,0,ECDC,2022-08-12,final
Denmark,DK,2020-02-15,0,ECDC,2022-08-12,final
Denmark,DK,2020-02-22,0,ECDC,2022-08-12,final
Denmark,DK,2020-02-29,0,ECDC,2022-08-12,final
Denmark,DK,2020-03-07,0,ECDC,2022-08-12,final
Denmark,DK,2020-03-14,4,ECDC,2022-08-12,final
Denmark,DK,2020-03-21,21,ECDC,2022-08-12,final
Denmark,DK,2020-03-28,59,ECDC,2022-08-12,final
Denmark,DK,2020-04-04,113,ECDC,2022-08-12,final
Denmark,DK,2020-04-11,95,ECDC,2022-08-12,final
Denmark,DK,2020-04-18,75,ECDC,2022-08-12,final
Denmark,DK,2020-04-25,59,ECDC,2022-08-12,final
Denmark,DK,2020-05-02,65,ECDC,2022-08-12,final
Denmark,DK,2020-05-09,34,ECDC,2022-08-12,final
Denmark,DK,2020-05-16,28,ECDC,2022-08-12,final
Denmark,DK,2020-05-23,13,ECDC,2022-08-12,final
Denmark,DK,2020-05-30,11,ECDC,2022-08-12,final
Denmark,DK,2020-06-06,16,ECDC,2022-08-12,final
Denmark,DK,2020-06-13,7,ECDC,2022-08-12,final
Denmark,DK,2020-06-20,5,ECDC,2022-08-12,final
Denmark,DK,2020-06-27,3,ECDC,2022-08-12,final
Denmark,DK,2020-07-04,2,ECDC,2022-08-12,final
Denmark,DK,2020-07-11,6,ECDC,2022-08-12,final
Denmark,DK,2020-07-18,2,ECDC,2022-08-12,final
Denmark,DK,2020-07-25,2,ECDC,2022-08-12,final
Denmark,DK,2020-08-01,3,ECDC,2022-08-12,final
Denmark,DK,2020-08-08,4,ECDC,2022-08-12,final
Denmark,DK,2020-08-15,1,ECDC,2022-08-12,final
Denmark,DK,2020-08-22,2,ECDC,2022-08-12,final
Denmark,DK,2020-08-29,1,ECDC,2022-08-12,final
Denmark,DK,2020-09-05,4,ECDC,2022-08-12,final
Denmark,DK,2020-09-12,6,ECDC,2022-08-12,final
Denmark,DK,2020-09-19,8,ECDC,2022-08-12,final
Denmark,DK,2020-09-26,8,ECDC,2022-08-12,final
Denmark,DK,2020-10-03,12,ECDC,2022-08-12,final
Denmark,DK,2020-10-10,12,ECDC,2022-08-12,final
Denmark,DK,2020-10-17,15,ECDC,2022-08-12,final
Denmark,DK,2020-10-24,23,ECDC,2022-08-12,final
Denmark,DK,2020-10-31,14,ECDC,2022-08-12,final
Denmark,DK,2020-11-07,24,ECDC,2022-08-12,final
Denmark,DK,2020-11-14,17,ECDC,2022-08-12,final
Denmark,DK,2020-11-21,30,ECDC,2022-08-12,final
Denmark,DK,2020-11-28,46,ECDC,2022-08-12,final
Denmark,DK,2020-12-05,61,ECDC,2022-08-12,final
Denmark,DK,2020-12-12,56,ECDC,2022-08-12,final
Denmark,DK,2020-12-19,107,ECDC,2022-08-12,final
Denmark,DK,2020-12-26,157,ECDC,2022-08-12,final
Denmark,DK,2021-01-02,200,ECDC,2022-08-12,final
Denmark,DK,2021-01-09,199,ECDC,2022-08-12,final
Denmark,DK,2021-01-16,208,ECDC,2022-08-12,final
Denmark,DK,2021-01-23,194,ECDC,2022-08-12,final
Denmark,DK,2021-01-30,136,ECDC,2022-08-12,final
Denmark,DK,2021-02-06,83,ECDC,2022-08-12,final
Denmark,DK,2021-02-13,73,ECDC,2022-08-12,final
Denmark,DK,2021-02-20,39,ECDC,2022-08-12,final
Denmark,DK,2021-02-27,23,ECDC,2022-08-12,final
Denmark,DK,2021-03-06,16,ECDC,2022-08-12,final
Denmark,DK,2021-03-13,14,ECDC,2022-08-12,final
Denmark,DK,2021-03-20,10,ECDC,2022-08-12,final
Denmark,DK,2021-03-27,19,ECDC,2022-08-12,final
Denmark,DK,2021-04-03,15,ECDC,2022-08-12,final
Denmark,DK,2021-04-10,15,ECDC,2022-08-12,final
Denmark,DK,2021-04-17,18,ECDC,2022-08-12,final
Denmark,DK,2021-04-24,17,ECDC,2022-08-12,final
Denmark,DK,2021-05-01,15,ECDC,2022-08-12,final
Denmark,DK,2021-05-08,6,ECDC,2022-08-12,final
Denmark,DK,2021-05-15,8,ECDC,2022-08-12,final
Denmark,DK,2021-05-22,6,ECDC,2022-08-12,final
Denmark,DK,2021-05-29,7,ECDC,2022-08-12,final
Denmark,DK,2021-06-05,4,ECDC,2022-08-12,final
Denmark,DK,2021-06-12,7,ECDC,2022-08-12,final
Denmark,DK,2021-06-19,5,ECDC,2022-08-12,final
Denmark,DK,2021-06-26,4,ECDC,2022-08-12,final
Denmark,DK,2021-07-03,4,ECDC,2022-08-12,final
Denmark,DK,2021-07-10,1,ECDC,2022-08-12,final
Denmark,DK,2021-07-17,3,ECDC,2022-08-12,final
Denmark,DK,2021-07-24,3,ECDC,2022-08-12,final
Denmark,DK,2021-07-31,5,ECDC,2022-08-12,final
Denmark,DK,2021-08-07,4,ECDC,2022-08-12,final
Denmark,DK,2021-08-14,8,ECDC,2022-08-12,final
Denmark,DK,2021-08-21,8,ECDC,2022-08-12,final
Denmark,DK,2021-08-28,13,ECDC,2022-08-12,final
Denmark,DK,2021-09-04,10,ECDC,2022-08-12,final
Denmark,DK,2021-09-11,23,ECDC,2022-08-12,final
Denmark,DK,2021-09-18,18,ECDC,2022-08-12,final
Denmark,DK,2021-09-25,17,ECDC,2022-08-12,final
Denmark,DK,2021-10-02,16,ECDC,2022-08-12,final
Denmark,DK,2021-10-09,11,ECDC,2022-08-12,final
Denmark,DK,2021-10-16,16,ECDC,2022-08-12,final
Denmark,DK,2021-10-23,10,ECDC,2022-08-12,final
Denmark,DK,2021-10-30,19,ECDC,2022-08-12,final
Denmark,DK,2021-11-06,25,ECDC,2022-08-12,final
Denmark,DK,2021-11-13,33,ECDC,2022-08-12,final
Denmark,DK,2021-11-20,41,ECDC,2022-08-12,final
Denmark,DK,2021-11-27,77,ECDC,2022-08-12,final
Denmark,DK,2021-12-04,69,ECDC,2022-08-12,final
Denmark,DK,2021-12-11,66,ECDC,2022-08-12,final
Denmark,DK,2021-12-18,78,ECDC,2022-08-12,final
Denmark,DK,2021-12-25,88,ECDC,2022-08-12,final
Denmark,DK,2022-01-01,71,ECDC,2022-08-12,final
Denmark,DK,2022-01-08,124,ECDC,2022-08-12,final
Denmark,DK,2022-01-15,107,ECDC,2022-08-12,final
Denmark,DK,2022-01-22,112,ECDC,2022-08-12,final
Denmark,DK,2022-01-29,139,ECDC,2022-08-12,final
Denmark,DK,2022-02-05,148,ECDC,2022-08-12,final
Denmark,DK,2022-02-12,214,ECDC,2022-08-12,final
Denmark,DK,2022-02-19,230,ECDC,2022-08-12,final
Denmark,DK,2022-02-26,280,ECDC,2022-08-12,final
Denmark,DK,2022-03-05,301,ECDC,2022-08-12,final
Denmark,DK,2022-03-12,278,ECDC,2022-08-12,final
Denmark,DK,2022-03-19,230,ECDC,2022-08-12,final
Denmark,DK,2022-03-26,199,ECDC,2022-08-12,final
Denmark,DK,2022-04-02,136,ECDC,2022-08-12,final
Denmark,DK,2022-04-09,143,ECDC,2022-08-12,final
Denmark,DK,2022-04-16,88,ECDC,2022-08-12,final
Denmark,DK,2022-04-23,90,ECDC,2022-08-12,final
Denmark,DK,2022-04-30,78,ECDC,2022-08-12,final
Denmark,DK,2022-05-07,59,ECDC,2022-08-12,final
Denmark,DK,2022-05-14,47,ECDC,2022-08-12,final
Denmark,DK,2022-05-21,38,ECDC,2022-08-12,final
Denmark,DK,2022-05-28,26,ECDC,2022-08-12,final
Denmark,DK,2022-06-04,27,ECDC,2022-08-12,final
Denmark,DK,2022-06-11,25,ECDC,2022-08-12,final
Denmark,DK,2022-06-18,8,ECDC,2022-08-12,final
Denmark,DK,2022-06-25,17,ECDC,2022-08-12,final
Denmark,DK,2022-07-02,33,ECDC,2022-08-12,final
Denmark,DK,2022-07-09,32,ECDC,2022-08-12,final
Denmark,DK,2022-07-16,41,ECDC,2022-08-19,final
Denmark,DK,2022-07-23,40,ECDC,2022-08-26,final
Denmark,DK,2022-07-30,28,ECDC,2022-09-02,final
Denmark,DK,2022-08-06,62,ECDC,2022-09-09,final
Denmark,DK,2022-08-13,91,ECDC,2022-09-16,final
Denmark,DK,2022-08-20,54,ECDC,2022-09-23,final
Denmark,DK,2022-08-27,47,ECDC,2022-09-30,final
Denmark,DK,2022-09-03,43,ECDC,2022-10-07,final
Denmark,DK,2022-09-10,32,ECDC,2022-10-14,final
Denmark,DK,2022-09-17,25,ECDC,2022-10-21,final
Denmark,DK,2022-09-24,33,ECDC,2022-10-28,final
Denmark,DK,2022-10-01,48,ECDC,2022-11-04,final
Denmark,DK,2022-10-08,47,ECDC,2022-11-11,final
Denmark,DK,2022-10-15,52,ECDC,2022-11-18,final
Denmark,DK,2022-10-22,60,ECDC,2022-11-25,final
Denmark,DK,2022-10-29,60,ECDC,2022-12-02,final
Denmark,DK,2022-11-05,34,ECDC,2022-12-09,final
Denmark,DK,2022-11-12,31,ECDC,2022-12-16,final
Denmark,DK,2022-11-19,27,ECDC,2022-12-23,final
Denmark,DK,2022-11-26,37,ECDC,2023-01-13,final
Denmark,DK,2022-12-03,48,ECDC,2023-01-13,final
Denmark,DK,2022-12-10,60,ECDC,2023-01-13,final
Denmark,DK,2022-12-17,80,ECDC,2023-01-20,final
Denmark,DK,2022-12-24,135,ECDC,2023-01-27,final
Denmark,DK,2022-12-31,96,ECDC,2023-02-03,final
Denmark,DK,2023-01-07,70,ECDC,2023-02-10,final
Denmark,DK,2023-01-14,43,ECDC,2023-02-17,final
Denmark,DK,2023-01-21,38,ECDC,2023-02-24,final
Denmark,DK,2023-01-28,17,ECDC,2023-03-03,final
Denmark,DK,2023-02-04,16,ECDC,2023-03-10,final
Denmark,DK,2023-02-11,28,ECDC,2023-03-17,final
Denmark,DK,2023-02-18,28,ECDC,2023-03-24,final
Denmark,DK,2023-02-25,18,ECDC,2023-04-01,final
Denmark,DK,2023-03-04,17,ECDC,2023-04-01,final
Denmark,DK,2023-03-11,19,ECDC,2023-04-01,expecting revisions
Denmark,DK,2023-03-18,7,ECDC,2023-04-01,expecting revisions
Denmark,DK,2023-03-25,NA,ECDC,2023-04-01,expecting revisions
Estonia,EE,2020-01-04,0,ECDC,2022-08-12,final
Estonia,EE,2020-01-11,0,ECDC,2022-08-12,final
Estonia,EE,2020-01-18,0,ECDC,2022-08-12,final
Estonia,EE,2020-01-25,0,ECDC,2022-08-12,final
Estonia,EE,2020-02-01,0,ECDC,2022-08-12,final
Estonia,EE,2020-02-08,0,ECDC,2022-08-12,final
Estonia,EE,2020-02-15,0,ECDC,2022-08-12,final
Estonia,EE,2020-02-22,0,ECDC,2022-08-12,final
Estonia,EE,2020-02-29,0,ECDC,2022-08-12,final
Estonia,EE,2020-03-07,0,ECDC,2022-08-12,final
Estonia,EE,2020-03-14,0,ECDC,2022-08-12,final
Estonia,EE,2020-03-21,0,ECDC,2022-08-12,final
Estonia,EE,2020-03-28,73,ECDC,2022-08-12,final
Estonia,EE,2020-04-04,16,ECDC,2022-08-12,final
Estonia,EE,2020-04-11,9,ECDC,2022-08-12,final
Estonia,EE,2020-04-18,14,ECDC,2022-08-12,final
Estonia,EE,2020-04-25,9,ECDC,2022-08-12,final
Estonia,EE,2020-05-02,4,ECDC,2022-08-12,final
Estonia,EE,2020-05-09,4,ECDC,2022-08-12,final
Estonia,EE,2020-05-16,2,ECDC,2022-08-12,final
Estonia,EE,2020-05-23,1,ECDC,2022-08-12,final
Estonia,EE,2020-05-30,3,ECDC,2022-08-12,final
Estonia,EE,2020-06-06,1,ECDC,2022-08-12,final
Estonia,EE,2020-06-13,1,ECDC,2022-08-12,final
Estonia,EE,2020-06-20,0,ECDC,2022-08-12,final
Estonia,EE,2020-06-27,0,ECDC,2022-08-12,final
Estonia,EE,2020-07-04,0,ECDC,2022-08-12,final
Estonia,EE,2020-07-11,0,ECDC,2022-08-12,final
Estonia,EE,2020-07-18,0,ECDC,2022-08-12,final
Estonia,EE,2020-07-25,0,ECDC,2022-08-12,final
Estonia,EE,2020-08-01,0,ECDC,2022-08-12,final
Estonia,EE,2020-08-08,0,ECDC,2022-08-12,final
Estonia,EE,2020-08-15,0,ECDC,2022-08-12,final
Estonia,EE,2020-08-22,1,ECDC,2022-08-12,final
Estonia,EE,2020-08-29,0,ECDC,2022-08-12,final
Estonia,EE,2020-09-05,0,ECDC,2022-08-12,final
Estonia,EE,2020-09-12,0,ECDC,2022-08-12,final
Estonia,EE,2020-09-19,0,ECDC,2022-08-12,final
Estonia,EE,2020-09-26,0,ECDC,2022-08-12,final
Estonia,EE,2020-10-03,3,ECDC,2022-08-12,final
Estonia,EE,2020-10-10,1,ECDC,2022-08-12,final
Estonia,EE,2020-10-17,0,ECDC,2022-08-12,final
Estonia,EE,2020-10-24,5,ECDC,2022-08-12,final
Estonia,EE,2020-10-31,0,ECDC,2022-08-12,final
Estonia,EE,2020-11-07,3,ECDC,2022-08-12,final
Estonia,EE,2020-11-14,5,ECDC,2022-08-12,final
Estonia,EE,2020-11-21,10,ECDC,2022-08-12,final
Estonia,EE,2020-11-28,24,ECDC,2022-08-12,final
Estonia,EE,2020-12-05,16,ECDC,2022-08-12,final
Estonia,EE,2020-12-12,19,ECDC,2022-08-12,final
Estonia,EE,2020-12-19,28,ECDC,2022-08-12,final
Estonia,EE,2020-12-26,32,ECDC,2022-08-12,final
Estonia,EE,2021-01-02,39,ECDC,2022-08-12,final
Estonia,EE,2021-01-09,34,ECDC,2022-08-12,final
Estonia,EE,2021-01-16,48,ECDC,2022-08-12,final
Estonia,EE,2021-01-23,47,ECDC,2022-08-12,final
Estonia,EE,2021-01-30,42,ECDC,2022-08-12,final
Estonia,EE,2021-02-06,42,ECDC,2022-08-12,final
Estonia,EE,2021-02-13,36,ECDC,2022-08-12,final
Estonia,EE,2021-02-20,38,ECDC,2022-08-12,final
Estonia,EE,2021-02-27,57,ECDC,2022-08-12,final
Estonia,EE,2021-03-06,66,ECDC,2022-08-12,final
Estonia,EE,2021-03-13,59,ECDC,2022-08-12,final
Estonia,EE,2021-03-20,69,ECDC,2022-08-12,final
Estonia,EE,2021-03-27,82,ECDC,2022-08-12,final
Estonia,EE,2021-04-03,3,ECDC,2022-08-12,final
Estonia,EE,2021-04-10,86,ECDC,2022-08-12,final
Estonia,EE,2021-04-17,60,ECDC,2022-08-12,final
Estonia,EE,2021-04-24,49,ECDC,2022-08-12,final
Estonia,EE,2021-05-01,26,ECDC,2022-08-12,final
Estonia,EE,2021-05-08,31,ECDC,2022-08-12,final
Estonia,EE,2021-05-15,21,ECDC,2022-08-12,final
Estonia,EE,2021-05-22,14,ECDC,2022-08-12,final
Estonia,EE,2021-05-29,13,ECDC,2022-08-12,final
Estonia,EE,2021-06-05,11,ECDC,2022-08-12,final
Estonia,EE,2021-06-12,2,ECDC,2022-08-12,final
Estonia,EE,2021-06-19,2,ECDC,2022-08-12,final
Estonia,EE,2021-06-26,1,ECDC,2022-08-12,final
Estonia,EE,2021-07-03,1,ECDC,2022-08-12,final
Estonia,EE,2021-07-10,0,ECDC,2022-08-12,final
Estonia,EE,2021-07-17,1,ECDC,2022-08-12,final
Estonia,EE,2021-07-24,0,ECDC,2022-08-12,final
Estonia,EE,2021-07-31,1,ECDC,2022-08-12,final
Estonia,EE,2021-08-07,4,ECDC,2022-08-12,final
Estonia,EE,2021-08-14,2,ECDC,2022-08-12,final
Estonia,EE,2021-08-21,5,ECDC,2022-08-12,final
Estonia,EE,2021-08-28,7,ECDC,2022-08-12,final
Estonia,EE,2021-09-04,11,ECDC,2022-08-12,final
Estonia,EE,2021-09-11,11,ECDC,2022-08-12,final
Estonia,EE,2021-09-18,14,ECDC,2022-08-12,final
Estonia,EE,2021-09-25,22,ECDC,2022-08-12,final
Estonia,EE,2021-10-02,23,ECDC,2022-08-12,final
Estonia,EE,2021-10-09,27,ECDC,2022-08-12,final
Estonia,EE,2021-10-16,31,ECDC,2022-08-12,final
Estonia,EE,2021-10-23,37,ECDC,2022-08-12,final
Estonia,EE,2021-10-30,72,ECDC,2022-08-12,final
Estonia,EE,2021-11-06,0,ECDC,2022-08-12,final
Estonia,EE,2021-11-13,72,ECDC,2022-08-12,final
Estonia,EE,2021-11-20,53,ECDC,2022-08-12,final
Estonia,EE,2021-11-27,55,ECDC,2022-08-12,final
Estonia,EE,2021-12-04,27,ECDC,2022-08-12,final
Estonia,EE,2021-12-11,38,ECDC,2022-08-12,final
Estonia,EE,2021-12-18,23,ECDC,2022-08-12,final
Estonia,EE,2021-12-25,29,ECDC,2022-08-12,final
Estonia,EE,2022-01-01,23,ECDC,2022-08-12,final
Estonia,EE,2022-01-08,16,ECDC,2022-08-12,final
Estonia,EE,2022-01-15,28,ECDC,2022-08-12,final
Estonia,EE,2022-01-22,24,ECDC,2022-08-12,final
Estonia,EE,2022-01-29,25,ECDC,2022-08-12,final
Estonia,EE,2022-02-05,32,ECDC,2022-08-12,final
Estonia,EE,2022-02-12,45,ECDC,2022-08-12,final
Estonia,EE,2022-02-19,54,ECDC,2022-08-12,final
Estonia,EE,2022-02-26,64,ECDC,2022-08-12,final
Estonia,EE,2022-03-05,59,ECDC,2022-08-12,final
Estonia,EE,2022-03-12,58,ECDC,2022-08-12,final
Estonia,EE,2022-03-19,33,ECDC,2022-08-12,final
Estonia,EE,2022-03-26,40,ECDC,2022-08-12,final
Estonia,EE,2022-04-02,22,ECDC,2022-08-12,final
Estonia,EE,2022-04-09,29,ECDC,2022-08-12,final
Estonia,EE,2022-04-16,22,ECDC,2022-08-12,final
Estonia,EE,2022-04-23,13,ECDC,2022-08-12,final
Estonia,EE,2022-04-30,9,ECDC,2022-08-12,final
Estonia,EE,2022-05-07,8,ECDC,2022-08-12,final
Estonia,EE,2022-05-14,3,ECDC,2022-08-12,final
Estonia,EE,2022-05-21,5,ECDC,2022-08-12,final
Estonia,EE,2022-05-28,8,ECDC,2022-08-12,final
Estonia,EE,2022-06-04,10,ECDC,2022-08-12,final
Estonia,EE,2022-06-11,2,ECDC,2022-08-12,final
Estonia,EE,2022-06-18,2,ECDC,2022-08-12,final
Estonia,EE,2022-06-25,3,ECDC,2022-08-12,final
Estonia,EE,2022-07-02,8,ECDC,2022-08-12,final
Estonia,EE,2022-07-09,8,ECDC,2022-08-12,final
Estonia,EE,2022-07-16,4,ECDC,2022-08-19,final
Estonia,EE,2022-07-23,8,ECDC,2022-08-26,final
Estonia,EE,2022-07-30,8,ECDC,2022-09-02,final
Estonia,EE,2022-08-06,6,ECDC,2022-09-09,final
Estonia,EE,2022-08-13,8,ECDC,2022-09-16,final
Estonia,EE,2022-08-20,5,ECDC,2022-09-23,final
Estonia,EE,2022-08-27,4,ECDC,2022-09-30,final
Estonia,EE,2022-09-03,6,ECDC,2022-10-07,final
Estonia,EE,2022-09-10,4,ECDC,2022-10-14,final
Estonia,EE,2022-09-17,6,ECDC,2022-10-21,final
Estonia,EE,2022-09-24,14,ECDC,2022-10-28,final
Estonia,EE,2022-10-01,11,ECDC,2022-11-04,final
Estonia,EE,2022-10-08,21,ECDC,2022-11-11,final
Estonia,EE,2022-10-15,16,ECDC,2022-11-18,final
Estonia,EE,2022-10-22,10,ECDC,2022-11-25,final
Estonia,EE,2022-10-29,9,ECDC,2022-12-02,final
Estonia,EE,2022-11-05,9,ECDC,2022-12-09,final
Estonia,EE,2022-11-12,15,ECDC,2022-12-16,final
Estonia,EE,2022-11-19,9,ECDC,2022-12-23,final
Estonia,EE,2022-11-26,9,ECDC,2023-01-13,final
Estonia,EE,2022-12-03,9,ECDC,2023-01-13,final
Estonia,EE,2022-12-10,15,ECDC,2023-01-13,final
Estonia,EE,2022-12-17,23,ECDC,2023-01-20,final
Estonia,EE,2022-12-24,17,ECDC,2023-01-27,final
Estonia,EE,2022-12-31,19,ECDC,2023-02-03,final
Estonia,EE,2023-01-07,13,ECDC,2023-02-10,final
Estonia,EE,2023-01-14,12,ECDC,2023-02-17,final
Estonia,EE,2023-01-21,8,ECDC,2023-02-24,final
Estonia,EE,2023-01-28,8,ECDC,2023-03-03,final
Estonia,EE,2023-02-04,7,ECDC,2023-03-10,final
Estonia,EE,2023-02-11,7,ECDC,2023-03-17,final
Estonia,EE,2023-02-18,8,ECDC,2023-03-24,final
Estonia,EE,2023-02-25,6,ECDC,2023-04-01,final
Estonia,EE,2023-03-04,6,ECDC,2023-04-01,final
Estonia,EE,2023-03-11,3,ECDC,2023-04-01,near final
Estonia,EE,2023-03-18,8,ECDC,2023-04-01,near final
Estonia,EE,2023-03-25,8,ECDC,2023-04-01,near final
Finland,FI,2020-01-04,0,ECDC,2022-08-12,final
Finland,FI,2020-01-11,0,ECDC,2022-08-12,final
Finland,FI,2020-01-18,0,ECDC,2022-08-12,final
Finland,FI,2020-01-25,0,ECDC,2022-08-12,final
Finland,FI,2020-02-01,0,ECDC,2022-08-12,final
Finland,FI,2020-02-08,0,ECDC,2022-08-12,final
Finland,FI,2020-02-15,0,ECDC,2022-08-12,final
Finland,FI,2020-02-22,0,ECDC,2022-08-12,final
Finland,FI,2020-02-29,0,ECDC,2022-08-12,final
Finland,FI,2020-03-07,0,ECDC,2022-08-12,final
Finland,FI,2020-03-14,0,ECDC,2022-08-12,final
Finland,FI,2020-03-21,1,ECDC,2022-08-12,final
Finland,FI,2020-03-28,12,ECDC,2022-08-12,final
Finland,FI,2020-04-04,28,ECDC,2022-08-12,final
Finland,FI,2020-04-11,46,ECDC,2022-08-12,final
Finland,FI,2020-04-18,55,ECDC,2022-08-12,final
Finland,FI,2020-04-25,47,ECDC,2022-08-12,final
Finland,FI,2020-05-02,44,ECDC,2022-08-12,final
Finland,FI,2020-05-09,33,ECDC,2022-08-12,final
Finland,FI,2020-05-16,25,ECDC,2022-08-12,final
Finland,FI,2020-05-23,12,ECDC,2022-08-12,final
Finland,FI,2020-05-30,10,ECDC,2022-08-12,final
Finland,FI,2020-06-06,5,ECDC,2022-08-12,final
Finland,FI,2020-06-13,3,ECDC,2022-08-12,final
Finland,FI,2020-06-20,3,ECDC,2022-08-12,final
Finland,FI,2020-06-27,1,ECDC,2022-08-12,final
Finland,FI,2020-07-04,3,ECDC,2022-08-12,final
Finland,FI,2020-07-11,0,ECDC,2022-08-12,final
Finland,FI,2020-07-18,1,ECDC,2022-08-12,final
Finland,FI,2020-07-25,2,ECDC,2022-08-12,final
Finland,FI,2020-08-01,5,ECDC,2022-08-12,final
Finland,FI,2020-08-08,2,ECDC,2022-08-12,final
Finland,FI,2020-08-15,1,ECDC,2022-08-12,final
Finland,FI,2020-08-22,3,ECDC,2022-08-12,final
Finland,FI,2020-08-29,0,ECDC,2022-08-12,final
Finland,FI,2020-09-05,0,ECDC,2022-08-12,final
Finland,FI,2020-09-12,5,ECDC,2022-08-12,final
Finland,FI,2020-09-19,3,ECDC,2022-08-12,final
Finland,FI,2020-09-26,5,ECDC,2022-08-12,final
Finland,FI,2020-10-03,5,ECDC,2022-08-12,final
Finland,FI,2020-10-10,4,ECDC,2022-08-12,final
Finland,FI,2020-10-17,9,ECDC,2022-08-12,final
Finland,FI,2020-10-24,4,ECDC,2022-08-12,final
Finland,FI,2020-10-31,7,ECDC,2022-08-12,final
Finland,FI,2020-11-07,8,ECDC,2022-08-12,final
Finland,FI,2020-11-14,7,ECDC,2022-08-12,final
Finland,FI,2020-11-21,23,ECDC,2022-08-12,final
Finland,FI,2020-11-28,27,ECDC,2022-08-12,final
Finland,FI,2020-12-05,31,ECDC,2022-08-12,final
Finland,FI,2020-12-12,39,ECDC,2022-08-12,final
Finland,FI,2020-12-19,50,ECDC,2022-08-12,final
Finland,FI,2020-12-26,41,ECDC,2022-08-12,final
Finland,FI,2021-01-02,41,ECDC,2022-08-12,final
Finland,FI,2021-01-09,27,ECDC,2022-08-12,final
Finland,FI,2021-01-16,29,ECDC,2022-08-12,final
Finland,FI,2021-01-23,40,ECDC,2022-08-12,final
Finland,FI,2021-01-30,34,ECDC,2022-08-12,final
Finland,FI,2021-02-06,29,ECDC,2022-08-12,final
Finland,FI,2021-02-13,23,ECDC,2022-08-12,final
Finland,FI,2021-02-20,23,ECDC,2022-08-12,final
Finland,FI,2021-02-27,31,ECDC,2022-08-12,final
Finland,FI,2021-03-06,35,ECDC,2022-08-12,final
Finland,FI,2021-03-13,32,ECDC,2022-08-12,final
Finland,FI,2021-03-20,31,ECDC,2022-08-12,final
Finland,FI,2021-03-27,24,ECDC,2022-08-12,final
Finland,FI,2021-04-03,36,ECDC,2022-08-12,final
Finland,FI,2021-04-10,28,ECDC,2022-08-12,final
Finland,FI,2021-04-17,27,ECDC,2022-08-12,final
Finland,FI,2021-04-24,29,ECDC,2022-08-12,final
Finland,FI,2021-05-01,20,ECDC,2022-08-12,final
Finland,FI,2021-05-08,22,ECDC,2022-08-12,final
Finland,FI,2021-05-15,15,ECDC,2022-08-12,final
Finland,FI,2021-05-22,21,ECDC,2022-08-12,final
Finland,FI,2021-05-29,25,ECDC,2022-08-12,final
Finland,FI,2021-06-05,14,ECDC,2022-08-12,final
Finland,FI,2021-06-12,11,ECDC,2022-08-12,final
Finland,FI,2021-06-19,12,ECDC,2022-08-12,final
Finland,FI,2021-06-26,10,ECDC,2022-08-12,final
Finland,FI,2021-07-03,11,ECDC,2022-08-12,final
Finland,FI,2021-07-10,16,ECDC,2022-08-12,final
Finland,FI,2021-07-17,10,ECDC,2022-08-12,final
Finland,FI,2021-07-24,7,ECDC,2022-08-12,final
Finland,FI,2021-07-31,11,ECDC,2022-08-12,final
Finland,FI,2021-08-07,26,ECDC,2022-08-12,final
Finland,FI,2021-08-14,23,ECDC,2022-08-12,final
Finland,FI,2021-08-21,20,ECDC,2022-08-12,final
Finland,FI,2021-08-28,18,ECDC,2022-08-12,final
Finland,FI,2021-09-04,23,ECDC,2022-08-12,final
Finland,FI,2021-09-11,24,ECDC,2022-08-12,final
Finland,FI,2021-09-18,21,ECDC,2022-08-12,final
Finland,FI,2021-09-25,26,ECDC,2022-08-12,final
Finland,FI,2021-10-02,27,ECDC,2022-08-12,final
Finland,FI,2021-10-09,35,ECDC,2022-08-12,final
Finland,FI,2021-10-16,37,ECDC,2022-08-12,final
Finland,FI,2021-10-23,40,ECDC,2022-08-12,final
Finland,FI,2021-10-30,37,ECDC,2022-08-12,final
Finland,FI,2021-11-06,35,ECDC,2022-08-12,final
Finland,FI,2021-11-13,50,ECDC,2022-08-12,final
Finland,FI,2021-11-20,60,ECDC,2022-08-12,final
Finland,FI,2021-11-27,82,ECDC,2022-08-12,final
Finland,FI,2021-12-04,74,ECDC,2022-08-12,final
Finland,FI,2021-12-11,68,ECDC,2022-08-12,final
Finland,FI,2021-12-18,65,ECDC,2022-08-12,final
Finland,FI,2021-12-25,65,ECDC,2022-08-12,final
Finland,FI,2022-01-01,97,ECDC,2022-08-12,final
Finland,FI,2022-01-08,98,ECDC,2022-08-12,final
Finland,FI,2022-01-15,93,ECDC,2022-08-12,final
Finland,FI,2022-01-22,154,ECDC,2022-08-12,final
Finland,FI,2022-01-29,119,ECDC,2022-08-12,final
Finland,FI,2022-02-05,148,ECDC,2022-08-12,final
Finland,FI,2022-02-12,166,ECDC,2022-08-12,final
Finland,FI,2022-02-19,145,ECDC,2022-08-12,final
Finland,FI,2022-02-26,156,ECDC,2022-08-12,final
Finland,FI,2022-03-05,207,ECDC,2022-08-12,final
Finland,FI,2022-03-12,190,ECDC,2022-08-12,final
Finland,FI,2022-03-19,256,ECDC,2022-08-12,final
Finland,FI,2022-03-26,230,ECDC,2022-08-12,final
Finland,FI,2022-04-02,361,ECDC,2022-08-12,final
