epi_week,epi_year,date,location,location_name,cum_death,inc_death,cum_case,inc_case
1,2021,2021-01-09,GM13,Free State of Saxony,3981.0,679,152459.0,15428
1,2021,2021-01-09,GM14,Sachsen-Anhalt State,832.0,166,35734.0,5026
1,2021,2021-01-09,GM15,Free State of Thüringia,1298.0,271,50302.0,6427
1,2021,2021-01-09,GM16,Berlin State,1547.0,270,105118.0,7481
11,2020,2020-03-14,PL72,Dolnoslaskie,1.0,1,8.0,7
11,2020,2020-03-14,PL73,Kujawsko-Pomorskie,0.0,0,0.0,0
11,2020,2020-03-14,PL75,Lubelskie,0.0,0,7.0,7
11,2020,2020-03-14,PL76,Lubuskie,0.0,0,1.0,0
11,2020,2020-03-14,PL74,Lodzkie,0.0,0,5.0,5
11,2020,2020-03-14,PL77,Malopolskie,0.0,0,1.0,1
11,2020,2020-03-14,PL78,Mazowieckie,0.0,0,11.0,11
11,2020,2020-03-14,PL79,Opolskie,0.0,0,2.0,2
11,2020,2020-03-14,PL80,Podkarpackie,0.0,0,6.0,6
11,2020,2020-03-14,PL81,Podlaskie,0.0,0,0.0,0
11,2020,2020-03-14,PL82,Pomorskie,0.0,0,0.0,0
11,2020,2020-03-14,PL83,Slaskie,0.0,0,12.0,12
11,2020,2020-03-14,PL84,Swietokrzyskie,0.0,0,0.0,0
11,2020,2020-03-14,PL85,Warminsko-Mazurskie,0.0,0,4.0,3
11,2020,2020-03-14,PL86,Wielkopolskie,1.0,1,6.0,6
11,2020,2020-03-14,PL87,Zachodniopomorskie,0.0,0,5.0,3
11,2020,2020-03-14,PL,Poland,2.0,2,68.0,63
12,2020,2020-03-21,PL72,Dolnoslaskie,2.0,1,58.0,50
12,2020,2020-03-21,PL73,Kujawsko-Pomorskie,0.0,0,14.0,14
12,2020,2020-03-21,PL75,Lubelskie,1.0,1,28.0,21
12,2020,2020-03-21,PL76,Lubuskie,0.0,0,9.0,8
12,2020,2020-03-21,PL74,Lodzkie,0.0,0,57.0,52
12,2020,2020-03-21,PL77,Malopolskie,0.0,0,14.0,13
12,2020,2020-03-21,PL78,Mazowieckie,0.0,0,107.0,96
12,2020,2020-03-21,PL79,Opolskie,0.0,0,10.0,8
12,2020,2020-03-21,PL80,Podkarpackie,1.0,1,19.0,13
12,2020,2020-03-21,PL81,Podlaskie,0.0,0,3.0,3
12,2020,2020-03-21,PL82,Pomorskie,0.0,0,10.0,10
12,2020,2020-03-21,PL83,Slaskie,0.0,0,46.0,34
12,2020,2020-03-21,PL84,Swietokrzyskie,0.0,0,6.0,6
12,2020,2020-03-21,PL85,Warminsko-Mazurskie,0.0,0,17.0,13
12,2020,2020-03-21,PL86,Wielkopolskie,1.0,0,18.0,12
12,2020,2020-03-21,PL87,Zachodniopomorskie,0.0,0,9.0,4
12,2020,2020-03-21,PL,Poland,5.0,3,425.0,357
13,2020,2020-03-28,PL72,Dolnoslaskie,4.0,2,193.0,135
13,2020,2020-03-28,PL73,Kujawsko-Pomorskie,0.0,0,33.0,19
13,2020,2020-03-28,PL75,Lubelskie,2.0,1,78.0,50
13,2020,2020-03-28,PL76,Lubuskie,0.0,0,31.0,22
13,2020,2020-03-28,PL74,Lodzkie,0.0,0,168.0,111
13,2020,2020-03-28,PL77,Malopolskie,0.0,0,93.0,79
13,2020,2020-03-28,PL78,Mazowieckie,3.0,3,318.0,211
13,2020,2020-03-28,PL79,Opolskie,0.0,0,28.0,18
13,2020,2020-03-28,PL80,Podkarpackie,1.0,0,61.0,42
13,2020,2020-03-28,PL81,Podlaskie,0.0,0,17.0,14
13,2020,2020-03-28,PL82,Pomorskie,0.0,0,32.0,22
13,2020,2020-03-28,PL83,Slaskie,2.0,2,141.0,95
13,2020,2020-03-28,PL84,Swietokrzyskie,1.0,1,22.0,16
13,2020,2020-03-28,PL85,Warminsko-Mazurskie,0.0,0,44.0,27
13,2020,2020-03-28,PL86,Wielkopolskie,2.0,1,90.0,72
13,2020,2020-03-28,PL87,Zachodniopomorskie,1.0,1,40.0,31
13,2020,2020-03-28,PL,Poland,16.0,11,1389.0,964
14,2020,2020-04-04,PL72,Dolnoslaskie,6.0,2,400.0,207
14,2020,2020-04-04,PL73,Kujawsko-Pomorskie,1.0,1,199.0,166
14,2020,2020-04-04,PL75,Lubelskie,6.0,4,158.0,80
14,2020,2020-04-04,PL76,Lubuskie,0.0,0,50.0,19
14,2020,2020-04-04,PL74,Lodzkie,3.0,3,248.0,80
14,2020,2020-04-04,PL77,Malopolskie,5.0,5,262.0,169
14,2020,2020-04-04,PL78,Mazowieckie,14.0,11,808.0,490
14,2020,2020-04-04,PL79,Opolskie,1.0,1,90.0,62
14,2020,2020-04-04,PL80,Podkarpackie,4.0,3,125.0,64
14,2020,2020-04-04,PL81,Podlaskie,0.0,0,74.0,57
14,2020,2020-04-04,PL82,Pomorskie,0.0,0,82.0,50
14,2020,2020-04-04,PL83,Slaskie,16.0,14,431.0,290
14,2020,2020-04-04,PL84,Swietokrzyskie,1.0,0,79.0,57
14,2020,2020-04-04,PL85,Warminsko-Mazurskie,0.0,0,75.0,31
14,2020,2020-04-04,PL86,Wielkopolskie,12.0,10,213.0,123
14,2020,2020-04-04,PL87,Zachodniopomorskie,2.0,1,89.0,49
14,2020,2020-04-04,PL,Poland,71.0,55,3383.0,1994
15,2020,2020-04-11,PL72,Dolnoslaskie,20.0,14,637.0,237
15,2020,2020-04-11,PL73,Kujawsko-Pomorskie,7.0,6,290.0,91
15,2020,2020-04-11,PL75,Lubelskie,9.0,3,222.0,64
15,2020,2020-04-11,PL76,Lubuskie,0.0,0,74.0,24
15,2020,2020-04-11,PL74,Lodzkie,7.0,4,463.0,215
15,2020,2020-04-11,PL77,Malopolskie,9.0,4,453.0,191
15,2020,2020-04-11,PL78,Mazowieckie,42.0,28,1501.0,693
15,2020,2020-04-11,PL79,Opolskie,6.0,5,130.0,40
15,2020,2020-04-11,PL80,Podkarpackie,10.0,6,209.0,84
15,2020,2020-04-11,PL81,Podlaskie,1.0,1,189.0,115
15,2020,2020-04-11,PL82,Pomorskie,1.0,1,157.0,75
15,2020,2020-04-11,PL83,Slaskie,38.0,22,729.0,298
15,2020,2020-04-11,PL84,Swietokrzyskie,2.0,1,130.0,51
15,2020,2020-04-11,PL85,Warminsko-Mazurskie,1.0,1,110.0,35
15,2020,2020-04-11,PL86,Wielkopolskie,26.0,14,477.0,264
15,2020,2020-04-11,PL87,Zachodniopomorskie,2.0,0,184.0,95
15,2020,2020-04-11,PL,Poland,181.0,110,5955.0,2572
16,2020,2020-04-18,PL72,Dolnoslaskie,30.0,10,893.0,256
16,2020,2020-04-18,PL73,Kujawsko-Pomorskie,13.0,6,387.0,97
16,2020,2020-04-18,PL75,Lubelskie,10.0,1,290.0,68
16,2020,2020-04-18,PL76,Lubuskie,0.0,0,81.0,7
16,2020,2020-04-18,PL74,Lodzkie,9.0,2,607.0,144
16,2020,2020-04-18,PL77,Malopolskie,16.0,7,596.0,143
16,2020,2020-04-18,PL78,Mazowieckie,100.0,58,1883.0,382
16,2020,2020-04-18,PL79,Opolskie,13.0,7,254.0,124
16,2020,2020-04-18,PL80,Podkarpackie,15.0,5,251.0,42
16,2020,2020-04-18,PL81,Podlaskie,2.0,1,291.0,102
16,2020,2020-04-18,PL82,Pomorskie,2.0,1,185.0,28
16,2020,2020-04-18,PL83,Slaskie,67.0,29,1215.0,486
16,2020,2020-04-18,PL84,Swietokrzyskie,4.0,2,193.0,63
16,2020,2020-04-18,PL85,Warminsko-Mazurskie,1.0,0,139.0,29
16,2020,2020-04-18,PL86,Wielkopolskie,48.0,22,880.0,403
16,2020,2020-04-18,PL87,Zachodniopomorskie,2.0,0,230.0,46
16,2020,2020-04-18,PL,Poland,332.0,151,8375.0,2420
17,2020,2020-04-25,PL72,Dolnoslaskie,37.0,7,1235.0,342
17,2020,2020-04-25,PL73,Kujawsko-Pomorskie,24.0,11,471.0,84
17,2020,2020-04-25,PL75,Lubelskie,10.0,0,342.0,52
17,2020,2020-04-25,PL76,Lubuskie,0.0,0,85.0,4
17,2020,2020-04-25,PL74,Lodzkie,21.0,12,813.0,206
17,2020,2020-04-25,PL77,Malopolskie,25.0,9,788.0,192
17,2020,2020-04-25,PL78,Mazowieckie,159.0,59,2206.0,323
17,2020,2020-04-25,PL79,Opolskie,21.0,8,345.0,91
17,2020,2020-04-25,PL80,Podkarpackie,16.0,1,288.0,37
17,2020,2020-04-25,PL81,Podlaskie,3.0,1,344.0,53
17,2020,2020-04-25,PL82,Pomorskie,3.0,1,257.0,72
17,2020,2020-04-25,PL83,Slaskie,89.0,22,1683.0,468
17,2020,2020-04-25,PL84,Swietokrzyskie,6.0,2,254.0,61
17,2020,2020-04-25,PL85,Warminsko-Mazurskie,1.0,0,146.0,7
17,2020,2020-04-25,PL86,Wielkopolskie,72.0,24,1236.0,356
17,2020,2020-04-25,PL87,Zachodniopomorskie,6.0,4,336.0,106
17,2020,2020-04-25,PL,Poland,493.0,161,10829.0,2454
18,2020,2020-05-02,PL72,Dolnoslaskie,48.0,11,1580.0,345
18,2020,2020-05-02,PL73,Kujawsko-Pomorskie,28.0,4,550.0,79
18,2020,2020-05-02,PL75,Lubelskie,13.0,3,365.0,23
18,2020,2020-05-02,PL76,Lubuskie,0.0,0,87.0,2
18,2020,2020-05-02,PL74,Lodzkie,35.0,14,972.0,159
18,2020,2020-05-02,PL77,Malopolskie,30.0,5,913.0,125
18,2020,2020-05-02,PL78,Mazowieckie,203.0,44,2452.0,246
18,2020,2020-05-02,PL79,Opolskie,28.0,7,398.0,53
18,2020,2020-05-02,PL80,Podkarpackie,23.0,7,337.0,49
18,2020,2020-05-02,PL81,Podlaskie,4.0,1,375.0,31
18,2020,2020-05-02,PL82,Pomorskie,12.0,9,434.0,177
18,2020,2020-05-02,PL83,Slaskie,120.0,31,2380.0,697
18,2020,2020-05-02,PL84,Swietokrzyskie,8.0,2,270.0,16
18,2020,2020-05-02,PL85,Warminsko-Mazurskie,1.0,0,148.0,2
18,2020,2020-05-02,PL86,Wielkopolskie,87.0,15,1443.0,207
18,2020,2020-05-02,PL87,Zachodniopomorskie,10.0,4,401.0,65
18,2020,2020-05-02,PL,Poland,650.0,157,13105.0,2276
19,2020,2020-05-09,PL72,Dolnoslaskie,66.0,18,1870.0,290
19,2020,2020-05-09,PL73,Kujawsko-Pomorskie,32.0,4,571.0,21
19,2020,2020-05-09,PL75,Lubelskie,14.0,1,384.0,19
19,2020,2020-05-09,PL76,Lubuskie,0.0,0,92.0,5
19,2020,2020-05-09,PL74,Lodzkie,41.0,6,1147.0,175
19,2020,2020-05-09,PL77,Malopolskie,33.0,3,1033.0,120
19,2020,2020-05-09,PL78,Mazowieckie,218.0,15,2731.0,279
19,2020,2020-05-09,PL79,Opolskie,33.0,5,475.0,77
19,2020,2020-05-09,PL80,Podkarpackie,27.0,4,370.0,33
19,2020,2020-05-09,PL81,Podlaskie,7.0,3,383.0,8
19,2020,2020-05-09,PL82,Pomorskie,23.0,11,477.0,43
19,2020,2020-05-09,PL83,Slaskie,145.0,25,3242.0,862
19,2020,2020-05-09,PL84,Swietokrzyskie,11.0,3,312.0,42
19,2020,2020-05-09,PL85,Warminsko-Mazurskie,1.0,0,157.0,9
19,2020,2020-05-09,PL86,Wielkopolskie,108.0,21,1655.0,212
19,2020,2020-05-09,PL87,Zachodniopomorskie,16.0,6,464.0,63
19,2020,2020-05-09,PL,Poland,775.0,125,15363.0,2258
20,2020,2020-05-16,PL72,Dolnoslaskie,89.0,23,2141.0,271
20,2020,2020-05-16,PL73,Kujawsko-Pomorskie,42.0,10,581.0,10
20,2020,2020-05-16,PL75,Lubelskie,14.0,0,401.0,17
20,2020,2020-05-16,PL76,Lubuskie,0.0,0,92.0,0
20,2020,2020-05-16,PL74,Lodzkie,47.0,6,1224.0,77
20,2020,2020-05-16,PL77,Malopolskie,35.0,2,1117.0,84
20,2020,2020-05-16,PL78,Mazowieckie,229.0,11,2930.0,199
20,2020,2020-05-16,PL79,Opolskie,39.0,6,527.0,52
20,2020,2020-05-16,PL80,Podkarpackie,31.0,4,373.0,3
20,2020,2020-05-16,PL81,Podlaskie,8.0,1,387.0,4
20,2020,2020-05-16,PL82,Pomorskie,28.0,5,493.0,16
20,2020,2020-05-16,PL83,Slaskie,173.0,28,4997.0,1755
20,2020,2020-05-16,PL84,Swietokrzyskie,17.0,6,340.0,28
20,2020,2020-05-16,PL85,Warminsko-Mazurskie,1.0,0,170.0,13
20,2020,2020-05-16,PL86,Wielkopolskie,136.0,28,1752.0,97
20,2020,2020-05-16,PL87,Zachodniopomorskie,18.0,2,491.0,27
20,2020,2020-05-16,PL,Poland,907.0,132,18016.0,2653
21,2020,2020-05-23,PL72,Dolnoslaskie,96.0,7,2366.0,225
21,2020,2020-05-23,PL73,Kujawsko-Pomorskie,45.0,3,589.0,8
21,2020,2020-05-23,PL75,Lubelskie,15.0,1,420.0,19
21,2020,2020-05-23,PL76,Lubuskie,0.0,0,97.0,5
21,2020,2020-05-23,PL74,Lodzkie,52.0,5,1309.0,85
21,2020,2020-05-23,PL77,Malopolskie,40.0,5,1167.0,50
21,2020,2020-05-23,PL78,Mazowieckie,246.0,17,3157.0,227
21,2020,2020-05-23,PL79,Opolskie,44.0,5,586.0,59
21,2020,2020-05-23,PL80,Podkarpackie,34.0,3,376.0,3
21,2020,2020-05-23,PL81,Podlaskie,9.0,1,411.0,24
21,2020,2020-05-23,PL82,Pomorskie,29.0,1,517.0,24
21,2020,2020-05-23,PL83,Slaskie,187.0,14,6621.0,1624
21,2020,2020-05-23,PL84,Swietokrzyskie,20.0,3,366.0,26
21,2020,2020-05-23,PL85,Warminsko-Mazurskie,1.0,0,174.0,4
21,2020,2020-05-23,PL86,Wielkopolskie,145.0,9,1941.0,189
21,2020,2020-05-23,PL87,Zachodniopomorskie,19.0,1,515.0,24
21,2020,2020-05-23,PL,Poland,982.0,75,20612.0,2596
22,2020,2020-05-30,PL72,Dolnoslaskie,102.0,6,2556.0,190
22,2020,2020-05-30,PL73,Kujawsko-Pomorskie,46.0,1,593.0,4
22,2020,2020-05-30,PL75,Lubelskie,15.0,0,486.0,66
22,2020,2020-05-30,PL76,Lubuskie,0.0,0,114.0,17
22,2020,2020-05-30,PL74,Lodzkie,65.0,13,1485.0,176
22,2020,2020-05-30,PL77,Malopolskie,40.0,0,1198.0,31
22,2020,2020-05-30,PL78,Mazowieckie,261.0,15,3494.0,337
22,2020,2020-05-30,PL79,Opolskie,47.0,3,631.0,45
22,2020,2020-05-30,PL80,Podkarpackie,35.0,1,383.0,7
22,2020,2020-05-30,PL81,Podlaskie,9.0,0,445.0,34
22,2020,2020-05-30,PL82,Pomorskie,34.0,5,552.0,35
22,2020,2020-05-30,PL83,Slaskie,204.0,17,7922.0,1301
22,2020,2020-05-30,PL84,Swietokrzyskie,22.0,2,438.0,72
22,2020,2020-05-30,PL85,Warminsko-Mazurskie,1.0,0,179.0,5
22,2020,2020-05-30,PL86,Wielkopolskie,151.0,6,2146.0,205
22,2020,2020-05-30,PL87,Zachodniopomorskie,19.0,0,531.0,16
22,2020,2020-05-30,PL,Poland,1051.0,69,23153.0,2541
23,2020,2020-06-06,PL72,Dolnoslaskie,117.0,15,2680.0,124
23,2020,2020-06-06,PL73,Kujawsko-Pomorskie,47.0,1,601.0,8
23,2020,2020-06-06,PL75,Lubelskie,15.0,0,505.0,19
23,2020,2020-06-06,PL76,Lubuskie,0.0,0,124.0,10
23,2020,2020-06-06,PL74,Lodzkie,77.0,12,1823.0,338
23,2020,2020-06-06,PL77,Malopolskie,40.0,0,1305.0,107
23,2020,2020-06-06,PL78,Mazowieckie,280.0,19,3796.0,302
23,2020,2020-06-06,PL79,Opolskie,49.0,2,701.0,70
23,2020,2020-06-06,PL80,Podkarpackie,36.0,1,389.0,6
23,2020,2020-06-06,PL81,Podlaskie,9.0,0,493.0,48
23,2020,2020-06-06,PL82,Pomorskie,36.0,2,564.0,12
23,2020,2020-06-06,PL83,Slaskie,235.0,31,8966.0,1044
23,2020,2020-06-06,PL84,Swietokrzyskie,22.0,0,511.0,73
23,2020,2020-06-06,PL85,Warminsko-Mazurskie,1.0,0,180.0,1
23,2020,2020-06-06,PL86,Wielkopolskie,154.0,3,2219.0,73
23,2020,2020-06-06,PL87,Zachodniopomorskie,19.0,0,553.0,22
23,2020,2020-06-06,PL,Poland,1137.0,86,25410.0,2257
24,2020,2020-06-13,PL72,Dolnoslaskie,124.0,7,2750.0,70
24,2020,2020-06-13,PL73,Kujawsko-Pomorskie,47.0,0,610.0,9
24,2020,2020-06-13,PL75,Lubelskie,16.0,1,524.0,19
24,2020,2020-06-13,PL76,Lubuskie,0.0,0,130.0,6
24,2020,2020-06-13,PL74,Lodzkie,102.0,25,2327.0,504
24,2020,2020-06-13,PL77,Malopolskie,40.0,0,1474.0,169
24,2020,2020-06-13,PL78,Mazowieckie,296.0,16,4240.0,444
24,2020,2020-06-13,PL79,Opolskie,49.0,0,772.0,71
24,2020,2020-06-13,PL80,Podkarpackie,38.0,2,423.0,34
24,2020,2020-06-13,PL81,Podlaskie,9.0,0,576.0,83
24,2020,2020-06-13,PL82,Pomorskie,37.0,1,581.0,17
24,2020,2020-06-13,PL83,Slaskie,255.0,20,10476.0,1510
24,2020,2020-06-13,PL84,Swietokrzyskie,26.0,4,595.0,84
24,2020,2020-06-13,PL85,Warminsko-Mazurskie,1.0,0,185.0,5
24,2020,2020-06-13,PL86,Wielkopolskie,163.0,9,2345.0,126
24,2020,2020-06-13,PL87,Zachodniopomorskie,19.0,0,569.0,16
24,2020,2020-06-13,PL,Poland,1222.0,85,28577.0,3167
25,2020,2020-06-20,PL72,Dolnoslaskie,135.0,11,2838.0,88
25,2020,2020-06-20,PL73,Kujawsko-Pomorskie,49.0,2,644.0,34
25,2020,2020-06-20,PL75,Lubelskie,17.0,1,585.0,61
25,2020,2020-06-20,PL76,Lubuskie,0.0,0,140.0,10
25,2020,2020-06-20,PL74,Lodzkie,134.0,32,2740.0,413
25,2020,2020-06-20,PL77,Malopolskie,41.0,1,1577.0,103
25,2020,2020-06-20,PL78,Mazowieckie,309.0,13,4635.0,395
25,2020,2020-06-20,PL79,Opolskie,50.0,1,834.0,62
25,2020,2020-06-20,PL80,Podkarpackie,45.0,7,530.0,107
25,2020,2020-06-20,PL81,Podlaskie,10.0,1,673.0,97
25,2020,2020-06-20,PL82,Pomorskie,38.0,1,601.0,20
25,2020,2020-06-20,PL83,Slaskie,288.0,33,11586.0,1110
25,2020,2020-06-20,PL84,Swietokrzyskie,30.0,4,686.0,91
25,2020,2020-06-20,PL85,Warminsko-Mazurskie,1.0,0,207.0,22
25,2020,2020-06-20,PL86,Wielkopolskie,167.0,4,2440.0,95
25,2020,2020-06-20,PL87,Zachodniopomorskie,20.0,1,595.0,26
25,2020,2020-06-20,PL,Poland,1334.0,112,31311.0,2734
26,2020,2020-06-27,PL72,Dolnoslaskie,139.0,4,2902.0,64
26,2020,2020-06-27,PL73,Kujawsko-Pomorskie,49.0,0,661.0,17
26,2020,2020-06-27,PL75,Lubelskie,17.0,0,622.0,37
26,2020,2020-06-27,PL76,Lubuskie,0.0,0,147.0,7
26,2020,2020-06-27,PL74,Lodzkie,161.0,27,3008.0,268
26,2020,2020-06-27,PL77,Malopolskie,44.0,3,1657.0,80
26,2020,2020-06-27,PL78,Mazowieckie,325.0,16,4902.0,267
26,2020,2020-06-27,PL79,Opolskie,50.0,0,892.0,58
26,2020,2020-06-27,PL80,Podkarpackie,50.0,5,604.0,74
26,2020,2020-06-27,PL81,Podlaskie,10.0,0,778.0,105
26,2020,2020-06-27,PL82,Pomorskie,38.0,0,649.0,48
26,2020,2020-06-27,PL83,Slaskie,317.0,29,12416.0,830
26,2020,2020-06-27,PL84,Swietokrzyskie,36.0,6,751.0,65
26,2020,2020-06-27,PL85,Warminsko-Mazurskie,1.0,0,236.0,29
26,2020,2020-06-27,PL86,Wielkopolskie,172.0,5,2562.0,122
26,2020,2020-06-27,PL87,Zachodniopomorskie,20.0,0,608.0,13
26,2020,2020-06-27,PL,Poland,1429.0,95,33395.0,2084
27,2020,2020-07-04,PL72,Dolnoslaskie,149.0,10,2933.0,31
27,2020,2020-07-04,PL73,Kujawsko-Pomorskie,49.0,0,679.0,18
27,2020,2020-07-04,PL75,Lubelskie,18.0,1,668.0,46
27,2020,2020-07-04,PL76,Lubuskie,0.0,0,151.0,4
27,2020,2020-07-04,PL74,Lodzkie,174.0,13,3207.0,199
27,2020,2020-07-04,PL77,Malopolskie,44.0,0,1805.0,148
27,2020,2020-07-04,PL78,Mazowieckie,342.0,17,5124.0,222
27,2020,2020-07-04,PL79,Opolskie,51.0,1,964.0,72
27,2020,2020-07-04,PL80,Podkarpackie,51.0,1,695.0,91
27,2020,2020-07-04,PL81,Podlaskie,12.0,2,861.0,83
27,2020,2020-07-04,PL82,Pomorskie,38.0,0,681.0,32
27,2020,2020-07-04,PL83,Slaskie,339.0,22,13086.0,670
27,2020,2020-07-04,PL84,Swietokrzyskie,40.0,4,821.0,70
27,2020,2020-07-04,PL85,Warminsko-Mazurskie,1.0,0,267.0,31
27,2020,2020-07-04,PL86,Wielkopolskie,177.0,5,2850.0,288
27,2020,2020-07-04,PL87,Zachodniopomorskie,22.0,2,613.0,5
27,2020,2020-07-04,PL,Poland,1507.0,78,35405.0,2010
28,2020,2020-07-11,PL72,Dolnoslaskie,150.0,1,2970.0,37
28,2020,2020-07-11,PL73,Kujawsko-Pomorskie,49.0,0,694.0,15
28,2020,2020-07-11,PL75,Lubelskie,19.0,1,760.0,92
28,2020,2020-07-11,PL76,Lubuskie,0.0,0,180.0,29
28,2020,2020-07-11,PL74,Lodzkie,187.0,13,3354.0,147
28,2020,2020-07-11,PL77,Malopolskie,45.0,1,1966.0,161
28,2020,2020-07-11,PL78,Mazowieckie,350.0,8,5324.0,200
28,2020,2020-07-11,PL79,Opolskie,53.0,2,995.0,31
28,2020,2020-07-11,PL80,Podkarpackie,55.0,4,842.0,147
28,2020,2020-07-11,PL81,Podlaskie,15.0,3,897.0,36
28,2020,2020-07-11,PL82,Pomorskie,38.0,0,702.0,21
28,2020,2020-07-11,PL83,Slaskie,354.0,15,13674.0,588
28,2020,2020-07-11,PL84,Swietokrzyskie,41.0,1,854.0,33
28,2020,2020-07-11,PL85,Warminsko-Mazurskie,1.0,0,280.0,13
28,2020,2020-07-11,PL86,Wielkopolskie,182.0,5,3093.0,243
28,2020,2020-07-11,PL87,Zachodniopomorskie,23.0,1,631.0,18
28,2020,2020-07-11,PL,Poland,1562.0,55,37216.0,1811
29,2020,2020-07-18,PL72,Dolnoslaskie,152.0,2,3025.0,55
29,2020,2020-07-18,PL73,Kujawsko-Pomorskie,49.0,0,713.0,19
29,2020,2020-07-18,PL75,Lubelskie,20.0,1,860.0,100
29,2020,2020-07-18,PL76,Lubuskie,1.0,1,278.0,98
29,2020,2020-07-18,PL74,Lodzkie,193.0,6,3553.0,199
29,2020,2020-07-18,PL77,Malopolskie,47.0,2,2303.0,337
29,2020,2020-07-18,PL78,Mazowieckie,359.0,9,5572.0,248
29,2020,2020-07-18,PL79,Opolskie,54.0,1,1023.0,28
29,2020,2020-07-18,PL80,Podkarpackie,55.0,0,1034.0,192
29,2020,2020-07-18,PL81,Podlaskie,16.0,1,908.0,11
29,2020,2020-07-18,PL82,Pomorskie,38.0,0,726.0,24
29,2020,2020-07-18,PL83,Slaskie,369.0,15,14210.0,536
29,2020,2020-07-18,PL84,Swietokrzyskie,44.0,3,878.0,24
29,2020,2020-07-18,PL85,Warminsko-Mazurskie,1.0,0,291.0,11
29,2020,2020-07-18,PL86,Wielkopolskie,190.0,8,3388.0,295
29,2020,2020-07-18,PL87,Zachodniopomorskie,23.0,0,645.0,14
29,2020,2020-07-18,PL,Poland,1611.0,49,39407.0,2191
30,2020,2020-07-25,PL72,Dolnoslaskie,152.0,0,3130.0,105
30,2020,2020-07-25,PL73,Kujawsko-Pomorskie,50.0,1,736.0,23
30,2020,2020-07-25,PL75,Lubelskie,20.0,0,899.0,39
30,2020,2020-07-25,PL76,Lubuskie,6.0,5,350.0,72
30,2020,2020-07-25,PL74,Lodzkie,202.0,9,3749.0,196
30,2020,2020-07-25,PL77,Malopolskie,49.0,2,2820.0,517
30,2020,2020-07-25,PL78,Mazowieckie,369.0,10,5945.0,373
30,2020,2020-07-25,PL79,Opolskie,54.0,0,1093.0,70
30,2020,2020-07-25,PL80,Podkarpackie,57.0,2,1150.0,116
30,2020,2020-07-25,PL81,Podlaskie,16.0,0,929.0,21
30,2020,2020-07-25,PL82,Pomorskie,39.0,1,787.0,61
30,2020,2020-07-25,PL83,Slaskie,380.0,11,14968.0,758
30,2020,2020-07-25,PL84,Swietokrzyskie,45.0,1,937.0,59
30,2020,2020-07-25,PL85,Warminsko-Mazurskie,2.0,1,332.0,41
30,2020,2020-07-25,PL86,Wielkopolskie,191.0,1,3526.0,138
30,2020,2020-07-25,PL87,Zachodniopomorskie,23.0,0,687.0,42
30,2020,2020-07-25,PL,Poland,1655.0,44,42038.0,2631
31,2020,2020-08-01,PL72,Dolnoslaskie,156.0,4,3258.0,128
31,2020,2020-08-01,PL73,Kujawsko-Pomorskie,50.0,0,790.0,54
31,2020,2020-08-01,PL75,Lubelskie,20.0,0,976.0,77
31,2020,2020-08-01,PL76,Lubuskie,10.0,4,401.0,51
31,2020,2020-08-01,PL74,Lodzkie,206.0,4,3977.0,228
31,2020,2020-08-01,PL77,Malopolskie,63.0,14,3535.0,715
31,2020,2020-08-01,PL78,Mazowieckie,377.0,8,6423.0,478
31,2020,2020-08-01,PL79,Opolskie,55.0,1,1181.0,88
31,2020,2020-08-01,PL80,Podkarpackie,60.0,3,1304.0,154
31,2020,2020-08-01,PL81,Podlaskie,21.0,5,975.0,46
31,2020,2020-08-01,PL82,Pomorskie,39.0,0,902.0,115
31,2020,2020-08-01,PL83,Slaskie,390.0,10,16170.0,1202
31,2020,2020-08-01,PL84,Swietokrzyskie,45.0,0,967.0,30
31,2020,2020-08-01,PL85,Warminsko-Mazurskie,2.0,0,362.0,30
31,2020,2020-08-01,PL86,Wielkopolskie,199.0,8,3741.0,215
31,2020,2020-08-01,PL87,Zachodniopomorskie,23.0,0,726.0,39
31,2020,2020-08-01,PL,Poland,1716.0,61,45688.0,3650
32,2020,2020-08-08,PL72,Dolnoslaskie,161.0,5,3436.0,178
32,2020,2020-08-08,PL73,Kujawsko-Pomorskie,50.0,0,846.0,56
32,2020,2020-08-08,PL75,Lubelskie,20.0,0,1074.0,98
32,2020,2020-08-08,PL76,Lubuskie,12.0,2,479.0,78
32,2020,2020-08-08,PL74,Lodzkie,214.0,8,4213.0,236
32,2020,2020-08-08,PL77,Malopolskie,75.0,12,4286.0,751
32,2020,2020-08-08,PL78,Mazowieckie,388.0,11,6982.0,559
32,2020,2020-08-08,PL79,Opolskie,58.0,3,1286.0,105
32,2020,2020-08-08,PL80,Podkarpackie,68.0,8,1536.0,232
32,2020,2020-08-08,PL81,Podlaskie,23.0,2,1041.0,66
32,2020,2020-08-08,PL82,Pomorskie,39.0,0,1067.0,165
32,2020,2020-08-08,PL83,Slaskie,405.0,15,17491.0,1321
32,2020,2020-08-08,PL84,Swietokrzyskie,45.0,0,1054.0,87
32,2020,2020-08-08,PL85,Warminsko-Mazurskie,2.0,0,431.0,69
32,2020,2020-08-08,PL86,Wielkopolskie,204.0,5,4276.0,535
32,2020,2020-08-08,PL87,Zachodniopomorskie,23.0,0,826.0,100
32,2020,2020-08-08,PL,Poland,1787.0,71,50324.0,4636
33,2020,2020-08-15,PL72,Dolnoslaskie,164.0,3,3603.0,167
33,2020,2020-08-15,PL73,Kujawsko-Pomorskie,50.0,0,964.0,118
