location,type,quantile,target_end_date,forecast_date,target,scenario_id,value
BG,quantile,0.65,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,372
BG,quantile,0.7,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,393
BG,quantile,0.75,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,421
BG,quantile,0.8,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,453
BG,quantile,0.85,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,499
BG,quantile,0.9,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,565
BG,quantile,0.95,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,646
BG,quantile,0.975,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,753
BG,quantile,0.99,2021-05-15,2021-04-26,3 wk ahead inc death,forecast,940
BG,point,NA,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,226
BG,quantile,0.01,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,54
BG,quantile,0.025,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,68
BG,quantile,0.05,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,86
BG,quantile,0.1,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,113
BG,quantile,0.15,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,126
BG,quantile,0.2,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,141
BG,quantile,0.25,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,156
BG,quantile,0.3,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,168
BG,quantile,0.35,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,182
BG,quantile,0.4,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,195
BG,quantile,0.45,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,211
BG,quantile,0.5,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,226
BG,quantile,0.55,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,241
BG,quantile,0.6,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,259
BG,quantile,0.65,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,277
BG,quantile,0.7,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,296
BG,quantile,0.75,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,316
BG,quantile,0.8,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,338
BG,quantile,0.85,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,370
BG,quantile,0.9,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,414
BG,quantile,0.95,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,540
BG,quantile,0.975,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,645
BG,quantile,0.99,2021-05-22,2021-04-26,4 wk ahead inc death,forecast,734
CZ,point,NA,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,16077
CZ,quantile,0.01,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,8827
CZ,quantile,0.025,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,10206
CZ,quantile,0.05,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,11197
CZ,quantile,0.1,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,12099
CZ,quantile,0.15,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,12935
CZ,quantile,0.2,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,13446
CZ,quantile,0.25,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,13930
CZ,quantile,0.3,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,14310
CZ,quantile,0.35,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,14673
CZ,quantile,0.4,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,15140
CZ,quantile,0.45,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,15555
CZ,quantile,0.5,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,16077
CZ,quantile,0.55,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,16552
CZ,quantile,0.6,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,17148
CZ,quantile,0.65,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,17633
CZ,quantile,0.7,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,18173
CZ,quantile,0.75,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,18788
CZ,quantile,0.8,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,19362
CZ,quantile,0.85,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,20138
CZ,quantile,0.9,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,21349
CZ,quantile,0.95,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,22969
CZ,quantile,0.975,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,25389
CZ,quantile,0.99,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,27022
CZ,point,NA,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,14886
CZ,quantile,0.01,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,7117
CZ,quantile,0.025,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,7869
CZ,quantile,0.05,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,8679
CZ,quantile,0.1,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,9658
CZ,quantile,0.15,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,10375
CZ,quantile,0.2,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,11082
CZ,quantile,0.25,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,11673
CZ,quantile,0.3,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,12382
CZ,quantile,0.35,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,13093
CZ,quantile,0.4,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,13682
CZ,quantile,0.45,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,14189
CZ,quantile,0.5,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,14886
CZ,quantile,0.55,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,15310
CZ,quantile,0.6,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,16001
CZ,quantile,0.65,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,16622
CZ,quantile,0.7,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,17137
CZ,quantile,0.75,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,17933
CZ,quantile,0.8,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,18675
CZ,quantile,0.85,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,19619
CZ,quantile,0.9,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,21149
CZ,quantile,0.95,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,23911
CZ,quantile,0.975,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,26231
CZ,quantile,0.99,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,27489
CZ,point,NA,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,13170
CZ,quantile,0.01,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,4799
CZ,quantile,0.025,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,5527
CZ,quantile,0.05,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,6333
CZ,quantile,0.1,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,7362
CZ,quantile,0.15,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,8262
CZ,quantile,0.2,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,8995
CZ,quantile,0.25,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,9772
CZ,quantile,0.3,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,10527
CZ,quantile,0.35,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,11216
CZ,quantile,0.4,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,11930
CZ,quantile,0.45,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,12540
CZ,quantile,0.5,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,13170
CZ,quantile,0.55,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,13860
CZ,quantile,0.6,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,14906
CZ,quantile,0.65,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,15884
CZ,quantile,0.7,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,16918
CZ,quantile,0.75,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,18066
CZ,quantile,0.8,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,19341
CZ,quantile,0.85,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,20940
CZ,quantile,0.9,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,23311
CZ,quantile,0.95,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,26487
CZ,quantile,0.975,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,30220
CZ,quantile,0.99,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,33350
CZ,point,NA,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,12008
CZ,quantile,0.01,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,2415
CZ,quantile,0.025,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,3315
CZ,quantile,0.05,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,4071
CZ,quantile,0.1,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,5179
CZ,quantile,0.15,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,6025
CZ,quantile,0.2,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,6731
CZ,quantile,0.25,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,7753
CZ,quantile,0.3,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,8696
CZ,quantile,0.35,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,9485
CZ,quantile,0.4,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,10341
CZ,quantile,0.45,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,11125
CZ,quantile,0.5,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,12008
CZ,quantile,0.55,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,13027
CZ,quantile,0.6,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,13836
CZ,quantile,0.65,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,15150
CZ,quantile,0.7,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,16592
CZ,quantile,0.75,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,18300
CZ,quantile,0.8,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,19977
CZ,quantile,0.85,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,22217
CZ,quantile,0.9,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,25650
CZ,quantile,0.95,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,33193
CZ,quantile,0.975,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,39254
CZ,quantile,0.99,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,43903
HR,point,NA,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,14590
HR,quantile,0.01,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,11401
HR,quantile,0.025,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,12021
HR,quantile,0.05,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,12259
HR,quantile,0.1,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,12639
HR,quantile,0.15,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,12952
HR,quantile,0.2,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,13228
HR,quantile,0.25,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,13499
HR,quantile,0.3,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,13791
HR,quantile,0.35,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,13964
HR,quantile,0.4,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,14162
HR,quantile,0.45,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,14383
HR,quantile,0.5,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,14590
HR,quantile,0.55,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,14805
HR,quantile,0.6,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,15068
HR,quantile,0.65,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,15312
HR,quantile,0.7,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,15521
HR,quantile,0.75,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,15820
HR,quantile,0.8,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,16110
HR,quantile,0.85,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,16467
HR,quantile,0.9,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,16886
HR,quantile,0.95,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,17587
HR,quantile,0.975,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,18345
HR,quantile,0.99,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,18958
HR,point,NA,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,13886
HR,quantile,0.01,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,9471
HR,quantile,0.025,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,9901
HR,quantile,0.05,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,10671
HR,quantile,0.1,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,11311
HR,quantile,0.15,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,11739
HR,quantile,0.2,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,12055
HR,quantile,0.25,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,12328
HR,quantile,0.3,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,12677
HR,quantile,0.35,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,12952
HR,quantile,0.4,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,13212
HR,quantile,0.45,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,13540
HR,quantile,0.5,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,13886
HR,quantile,0.55,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,14185
HR,quantile,0.6,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,14482
HR,quantile,0.65,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,14873
HR,quantile,0.7,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,15141
HR,quantile,0.75,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,15455
HR,quantile,0.8,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,15844
HR,quantile,0.85,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,16446
HR,quantile,0.9,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,16967
HR,quantile,0.95,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,18067
HR,quantile,0.975,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,18862
HR,quantile,0.99,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,19616
HR,point,NA,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,12830
HR,quantile,0.01,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,7202
HR,quantile,0.025,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,7727
HR,quantile,0.05,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,8290
HR,quantile,0.1,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,9355
HR,quantile,0.15,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,9850
HR,quantile,0.2,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,10277
HR,quantile,0.25,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,10721
HR,quantile,0.3,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,11131
HR,quantile,0.35,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,11595
HR,quantile,0.4,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,12054
HR,quantile,0.45,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,12442
HR,quantile,0.5,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,12830
HR,quantile,0.55,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,13248
HR,quantile,0.6,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,13680
HR,quantile,0.65,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,14132
HR,quantile,0.7,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,14596
HR,quantile,0.75,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,15276
HR,quantile,0.8,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,15924
HR,quantile,0.85,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,16593
HR,quantile,0.9,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,17491
HR,quantile,0.95,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,18984
HR,quantile,0.975,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,20178
HR,quantile,0.99,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,21527
HR,point,NA,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,11542
HR,quantile,0.01,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,4801
HR,quantile,0.025,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,5558
HR,quantile,0.05,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,6166
HR,quantile,0.1,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,7122
HR,quantile,0.15,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,7858
HR,quantile,0.2,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,8431
HR,quantile,0.25,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,8994
HR,quantile,0.3,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,9513
HR,quantile,0.35,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,9915
HR,quantile,0.4,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,10453
HR,quantile,0.45,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,10960
HR,quantile,0.5,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,11542
HR,quantile,0.55,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,12118
HR,quantile,0.6,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,12655
HR,quantile,0.65,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,13256
HR,quantile,0.7,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,13791
HR,quantile,0.75,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,14629
HR,quantile,0.8,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,15449
HR,quantile,0.85,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,16635
HR,quantile,0.9,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,17678
HR,quantile,0.95,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,19948
HR,quantile,0.975,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,22090
HR,quantile,0.99,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,24734
HU,point,NA,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,17200
HU,quantile,0.01,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,10907
HU,quantile,0.025,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,11595
HU,quantile,0.05,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,12435
HU,quantile,0.1,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,13323
HU,quantile,0.15,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,14098
HU,quantile,0.2,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,14575
HU,quantile,0.25,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,15025
HU,quantile,0.3,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,15588
HU,quantile,0.35,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,15989
HU,quantile,0.4,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,16335
HU,quantile,0.45,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,16806
HU,quantile,0.5,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,17200
HU,quantile,0.55,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,17730
HU,quantile,0.6,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,18212
HU,quantile,0.65,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,18627
HU,quantile,0.7,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,18993
HU,quantile,0.75,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,19609
HU,quantile,0.8,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,20377
HU,quantile,0.85,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,21149
HU,quantile,0.9,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,22155
HU,quantile,0.95,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,23848
HU,quantile,0.975,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,25447
HU,quantile,0.99,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,27060
HU,point,NA,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,13870
HU,quantile,0.01,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,6212
HU,quantile,0.025,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,7080
HU,quantile,0.05,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,8075
HU,quantile,0.1,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,8963
HU,quantile,0.15,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,9790
HU,quantile,0.2,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,10561
HU,quantile,0.25,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,11024
HU,quantile,0.3,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,11609
HU,quantile,0.35,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,12097
HU,quantile,0.4,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,12649
HU,quantile,0.45,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,13134
HU,quantile,0.5,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,13870
HU,quantile,0.55,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,14483
HU,quantile,0.6,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,15075
HU,quantile,0.65,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,15724
HU,quantile,0.7,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,16545
HU,quantile,0.75,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,17336
HU,quantile,0.8,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,18150
HU,quantile,0.85,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,19387
HU,quantile,0.9,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,20633
HU,quantile,0.95,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,23687
HU,quantile,0.975,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,25507
HU,quantile,0.99,2021-05-08,2021-04-26,2 wk ahead inc case,forecast,28900
HU,point,NA,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,11237
HU,quantile,0.01,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,3064
HU,quantile,0.025,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,4027
HU,quantile,0.05,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,4729
HU,quantile,0.1,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,5775
HU,quantile,0.15,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,6515
HU,quantile,0.2,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,7316
HU,quantile,0.25,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,7919
HU,quantile,0.3,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,8495
HU,quantile,0.35,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,9237
HU,quantile,0.4,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,9964
HU,quantile,0.45,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,10565
HU,quantile,0.5,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,11237
HU,quantile,0.55,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,12071
HU,quantile,0.6,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,12909
HU,quantile,0.65,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,13754
HU,quantile,0.7,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,14779
HU,quantile,0.75,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,15764
HU,quantile,0.8,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,17074
HU,quantile,0.85,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,18713
HU,quantile,0.9,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,20986
HU,quantile,0.95,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,25391
HU,quantile,0.975,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,28980
HU,quantile,0.99,2021-05-15,2021-04-26,3 wk ahead inc case,forecast,32936
HU,point,NA,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,9443
HU,quantile,0.01,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,1426
HU,quantile,0.025,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,1976
HU,quantile,0.05,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,2607
HU,quantile,0.1,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,3440
HU,quantile,0.15,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,4225
HU,quantile,0.2,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,4967
HU,quantile,0.25,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,5676
HU,quantile,0.3,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,6362
HU,quantile,0.35,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,6900
HU,quantile,0.4,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,7522
HU,quantile,0.45,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,8506
HU,quantile,0.5,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,9443
HU,quantile,0.55,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,10332
HU,quantile,0.6,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,11417
HU,quantile,0.65,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,12383
HU,quantile,0.7,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,13820
HU,quantile,0.75,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,15530
HU,quantile,0.8,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,17140
HU,quantile,0.85,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,19008
HU,quantile,0.9,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,22773
HU,quantile,0.95,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,30315
HU,quantile,0.975,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,34823
HU,quantile,0.99,2021-05-22,2021-04-26,4 wk ahead inc case,forecast,41670
IE,point,NA,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,3291
IE,quantile,0.01,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,2503
IE,quantile,0.025,2021-05-01,2021-04-26,1 wk ahead inc case,forecast,2625
