location,type,quantile,target_end_date,forecast_date,target,scenario_id,value
SE,quantile,0.025,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,20288
SE,quantile,0.05,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,21720
SE,quantile,0.1,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,23514
SE,quantile,0.15,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,24817
SE,quantile,0.2,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,25910
SE,quantile,0.25,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,26890
SE,quantile,0.3,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,27806
SE,quantile,0.35,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,28686
SE,quantile,0.4,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,29549
SE,quantile,0.45,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,30411
SE,quantile,0.5,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,31287
SE,quantile,0.55,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,32192
SE,quantile,0.6,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,33140
SE,quantile,0.65,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,34153
SE,quantile,0.7,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,35258
SE,quantile,0.75,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,36494
SE,quantile,0.8,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,37927
SE,quantile,0.85,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,39677
SE,quantile,0.9,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,42006
SE,quantile,0.95,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,45739
SE,quantile,0.975,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,49273
SE,quantile,0.99,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,53763
SE,quantile,0.01,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,15359
SE,quantile,0.025,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,16944
SE,quantile,0.05,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,18460
SE,quantile,0.1,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,20406
SE,quantile,0.15,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,21852
SE,quantile,0.2,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,23085
SE,quantile,0.25,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,24207
SE,quantile,0.3,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,25268
SE,quantile,0.35,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,26299
SE,quantile,0.4,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,27321
SE,quantile,0.45,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,28354
SE,quantile,0.5,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,29413
SE,quantile,0.55,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,30518
SE,quantile,0.6,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,31690
SE,quantile,0.65,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,32954
SE,quantile,0.7,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,34349
SE,quantile,0.75,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,35930
SE,quantile,0.8,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,37787
SE,quantile,0.85,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,40090
SE,quantile,0.9,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,43214
SE,quantile,0.95,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,48360
SE,quantile,0.975,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,53381
SE,quantile,0.99,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,59961
SE,quantile,0.01,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,12538
SE,quantile,0.025,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,14083
SE,quantile,0.05,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,15595
SE,quantile,0.1,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,17581
SE,quantile,0.15,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,19089
SE,quantile,0.2,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,20396
SE,quantile,0.25,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,21602
SE,quantile,0.3,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,22756
SE,quantile,0.35,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,23889
SE,quantile,0.4,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,25026
SE,quantile,0.45,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,26186
SE,quantile,0.5,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,27388
SE,quantile,0.55,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,28655
SE,quantile,0.6,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,30012
SE,quantile,0.65,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,31493
SE,quantile,0.7,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,33145
SE,quantile,0.75,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,35040
SE,quantile,0.8,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,37298
SE,quantile,0.85,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,40142
SE,quantile,0.9,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,44076
SE,quantile,0.95,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,50735
SE,quantile,0.975,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,57436
SE,quantile,0.99,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,66501
SE,quantile,0.01,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,84
SE,quantile,0.025,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,89
SE,quantile,0.05,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,94
SE,quantile,0.1,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,99
SE,quantile,0.15,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,103
SE,quantile,0.2,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,107
SE,quantile,0.25,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,110
SE,quantile,0.3,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,113
SE,quantile,0.35,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,115
SE,quantile,0.4,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,118
SE,quantile,0.45,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,120
SE,quantile,0.5,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,123
SE,quantile,0.55,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,125
SE,quantile,0.6,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,128
SE,quantile,0.65,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,131
SE,quantile,0.7,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,134
SE,quantile,0.75,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,137
SE,quantile,0.8,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,141
SE,quantile,0.85,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,146
SE,quantile,0.9,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,152
SE,quantile,0.95,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,162
SE,quantile,0.975,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,170
SE,quantile,0.99,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,181
SE,quantile,0.01,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,66
SE,quantile,0.025,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,72
SE,quantile,0.05,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,77
SE,quantile,0.1,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,84
SE,quantile,0.15,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,90
SE,quantile,0.2,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,94
SE,quantile,0.25,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,98
SE,quantile,0.3,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,101
SE,quantile,0.35,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,105
SE,quantile,0.4,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,108
SE,quantile,0.45,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,111
SE,quantile,0.5,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,115
SE,quantile,0.55,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,118
SE,quantile,0.6,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,122
SE,quantile,0.65,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,126
SE,quantile,0.7,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,130
SE,quantile,0.75,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,135
SE,quantile,0.8,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,141
SE,quantile,0.85,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,147
SE,quantile,0.9,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,156
SE,quantile,0.95,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,171
SE,quantile,0.975,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,184
SE,quantile,0.99,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,201
SE,quantile,0.01,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,52
SE,quantile,0.025,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,58
SE,quantile,0.05,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,64
SE,quantile,0.1,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,72
SE,quantile,0.15,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,78
SE,quantile,0.2,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,83
SE,quantile,0.25,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,88
SE,quantile,0.3,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,92
SE,quantile,0.35,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,96
SE,quantile,0.4,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,100
SE,quantile,0.45,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,105
SE,quantile,0.5,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,109
SE,quantile,0.55,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,113
SE,quantile,0.6,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,118
SE,quantile,0.65,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,123
SE,quantile,0.7,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,129
SE,quantile,0.75,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,135
SE,quantile,0.8,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,143
SE,quantile,0.85,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,152
SE,quantile,0.9,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,164
SE,quantile,0.95,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,184
SE,quantile,0.975,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,204
SE,quantile,0.99,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,230
SE,quantile,0.01,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,39
SE,quantile,0.025,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,45
SE,quantile,0.05,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,51
SE,quantile,0.1,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,59
SE,quantile,0.15,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,65
SE,quantile,0.2,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,70
SE,quantile,0.25,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,75
SE,quantile,0.3,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,79
SE,quantile,0.35,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,84
SE,quantile,0.4,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,88
SE,quantile,0.45,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,93
SE,quantile,0.5,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,98
SE,quantile,0.55,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,103
SE,quantile,0.6,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,108
SE,quantile,0.65,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,114
SE,quantile,0.7,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,120
SE,quantile,0.75,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,127
SE,quantile,0.8,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,136
SE,quantile,0.85,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,147
SE,quantile,0.9,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,162
SE,quantile,0.95,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,187
SE,quantile,0.975,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,212
SE,quantile,0.99,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,246
GB,quantile,0.01,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,8077
GB,quantile,0.025,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,8895
GB,quantile,0.05,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,9607
GB,quantile,0.1,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,10393
GB,quantile,0.15,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,10947
GB,quantile,0.2,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,11458
GB,quantile,0.25,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,11881
GB,quantile,0.3,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,12293
GB,quantile,0.35,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,12688
GB,quantile,0.4,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,13086
GB,quantile,0.45,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,13485
GB,quantile,0.5,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,13841
GB,quantile,0.55,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,14255
GB,quantile,0.6,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,14595
GB,quantile,0.65,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,14959
GB,quantile,0.7,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,15385
GB,quantile,0.75,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,15865
GB,quantile,0.8,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,16380
GB,quantile,0.85,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,17092
GB,quantile,0.9,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,18003
GB,quantile,0.95,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,19607
GB,quantile,0.975,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,20926
GB,quantile,0.99,2021-05-08,2021-05-03,1 wk ahead inc case,forecast,22772
GB,quantile,0.01,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,7390
GB,quantile,0.025,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,8162
GB,quantile,0.05,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,8965
GB,quantile,0.1,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,9781
GB,quantile,0.15,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,10464
GB,quantile,0.2,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,11070
GB,quantile,0.25,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,11658
GB,quantile,0.3,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,12148
GB,quantile,0.35,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,12553
GB,quantile,0.4,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,13050
GB,quantile,0.45,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,13481
GB,quantile,0.5,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,13975
GB,quantile,0.55,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,14493
GB,quantile,0.6,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,14986
GB,quantile,0.65,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,15537
GB,quantile,0.7,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,16054
GB,quantile,0.75,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,16723
GB,quantile,0.8,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,17481
GB,quantile,0.85,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,18527
GB,quantile,0.9,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,19653
GB,quantile,0.95,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,21822
GB,quantile,0.975,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,23707
GB,quantile,0.99,2021-05-15,2021-05-03,2 wk ahead inc case,forecast,26662
GB,quantile,0.01,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,6473
GB,quantile,0.025,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,7351
GB,quantile,0.05,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,8091
GB,quantile,0.1,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,9174
GB,quantile,0.15,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,9865
GB,quantile,0.2,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,10584
GB,quantile,0.25,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,11288
GB,quantile,0.3,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,11869
GB,quantile,0.35,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,12422
GB,quantile,0.4,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,13032
GB,quantile,0.45,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,13613
GB,quantile,0.5,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,14181
GB,quantile,0.55,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,14823
GB,quantile,0.6,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,15523
GB,quantile,0.65,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,16187
GB,quantile,0.7,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,17018
GB,quantile,0.75,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,17853
GB,quantile,0.8,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,18808
GB,quantile,0.85,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,20263
GB,quantile,0.9,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,22165
GB,quantile,0.95,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,25201
GB,quantile,0.975,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,28001
GB,quantile,0.99,2021-05-22,2021-05-03,3 wk ahead inc case,forecast,32038
GB,quantile,0.01,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,5679
GB,quantile,0.025,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,6677
GB,quantile,0.05,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,7558
GB,quantile,0.1,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,8684
GB,quantile,0.15,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,9526
GB,quantile,0.2,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,10276
GB,quantile,0.25,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,10959
GB,quantile,0.3,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,11621
GB,quantile,0.35,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,12331
GB,quantile,0.4,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,13059
GB,quantile,0.45,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,13851
GB,quantile,0.5,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,14500
GB,quantile,0.55,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,15292
GB,quantile,0.6,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,16052
GB,quantile,0.65,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,17041
GB,quantile,0.7,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,18054
GB,quantile,0.75,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,19427
GB,quantile,0.8,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,20914
GB,quantile,0.85,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,22505
GB,quantile,0.9,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,24897
GB,quantile,0.95,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,29542
GB,quantile,0.975,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,34322
GB,quantile,0.99,2021-05-29,2021-05-03,4 wk ahead inc case,forecast,39881
GB,quantile,0.01,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,59
GB,quantile,0.025,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,64
GB,quantile,0.05,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,70
GB,quantile,0.1,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,78
GB,quantile,0.15,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,82
GB,quantile,0.2,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,88
GB,quantile,0.25,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,91
GB,quantile,0.3,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,94
GB,quantile,0.35,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,97
GB,quantile,0.4,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,100
GB,quantile,0.45,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,103
GB,quantile,0.5,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,106
GB,quantile,0.55,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,109
GB,quantile,0.6,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,113
GB,quantile,0.65,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,116
GB,quantile,0.7,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,120
GB,quantile,0.75,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,124
GB,quantile,0.8,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,130
GB,quantile,0.85,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,135
GB,quantile,0.9,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,144
GB,quantile,0.95,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,157
GB,quantile,0.975,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,168
GB,quantile,0.99,2021-05-08,2021-05-03,1 wk ahead inc death,forecast,184
GB,quantile,0.01,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,51
GB,quantile,0.025,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,57
GB,quantile,0.05,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,62
GB,quantile,0.1,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,69
GB,quantile,0.15,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,74
GB,quantile,0.2,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,78
GB,quantile,0.25,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,81
GB,quantile,0.3,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,84
GB,quantile,0.35,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,87
GB,quantile,0.4,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,89
GB,quantile,0.45,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,93
GB,quantile,0.5,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,96
GB,quantile,0.55,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,98
GB,quantile,0.6,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,101
GB,quantile,0.65,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,105
GB,quantile,0.7,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,109
GB,quantile,0.75,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,113
GB,quantile,0.8,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,119
GB,quantile,0.85,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,125
GB,quantile,0.9,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,133
GB,quantile,0.95,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,150
GB,quantile,0.975,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,166
GB,quantile,0.99,2021-05-15,2021-05-03,2 wk ahead inc death,forecast,190
GB,quantile,0.01,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,43
GB,quantile,0.025,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,47
GB,quantile,0.05,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,52
GB,quantile,0.1,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,58
GB,quantile,0.15,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,62
GB,quantile,0.2,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,66
GB,quantile,0.25,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,69
GB,quantile,0.3,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,72
GB,quantile,0.35,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,76
GB,quantile,0.4,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,79
GB,quantile,0.45,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,82
GB,quantile,0.5,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,85
GB,quantile,0.55,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,88
GB,quantile,0.6,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,92
GB,quantile,0.65,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,96
GB,quantile,0.7,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,100
GB,quantile,0.75,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,105
GB,quantile,0.8,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,111
GB,quantile,0.85,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,118
GB,quantile,0.9,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,129
GB,quantile,0.95,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,145
GB,quantile,0.975,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,164
GB,quantile,0.99,2021-05-22,2021-05-03,3 wk ahead inc death,forecast,189
GB,quantile,0.01,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,32
GB,quantile,0.025,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,36
GB,quantile,0.05,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,41
GB,quantile,0.1,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,47
GB,quantile,0.15,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,53
GB,quantile,0.2,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,57
GB,quantile,0.25,2021-05-29,2021-05-03,4 wk ahead inc death,forecast,61
